@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
-0.43,16.1139,4.0142,20.6309,-0.8767,-0.3983,11.0544,3.3248,24.1099,-1.0192,-0.5446,16.6373,4.0789,29.4735,-0.8355,5.552,13.6205,3.6906,18.042,0.0397,1.0795,0.7895,-0.0774,0.7314,-0.0717,-0.0981,1.2073,0.9841,1.0877,0.8151,0.9009,1.1052,1.4577,0.9685,1.1831,0.6644,0.8116,1.2215,0.792,0.7184,-12.9333,0.9071,-16.3307,-18.0032,0.9207,0.6846,0.5851,0.7436,0.6356,0.8547,0.8557,0.7,1.1435,0.818,1.3363,1.6336,0.0027,8.3551,-0.1306,-0.075,0.1532,0.4604,-0.2771,-0.0926,-0.6607,0.0171,0.1308,0.8241,?,0.1669,0.0352,0.1876,0.668,-0.1002,-0.5962,0.0202,0.1421,0.7661,?,-3.9597,1.1082,-0.2799,0.6972,0.9203,1.32,0.4861,0.8469,1.7423,13.5492,1.0757,0.0794,0,1,0,1.2336,1.0757,0.872,0.003,1.4399,0.8268,0.5648,0.7322,?,?,?,?,?,PANTALONI
0.2317,22.0035,4.6908,31.075,-0.7964,-0.4733,12.5145,3.5376,20.2161,-1.3264,0.0474,13.5243,3.6775,22.1287,-1.6391,6.0641,11.5487,3.3983,19.156,0.0258,-0.4896,4.8861,0.0382,-9.9796,-0.078,0.0078,1.326,1.2755,1.3803,0.9619,1.041,1.0822,1.7582,1.627,1.9053,0.9253,1.0836,1.1711,1.1953,1.0024,-27.2054,0.8386,-22.7609,-27.1402,1.9906,2.063,0.8798,1.0364,0.442,0.4264,1.5371,1.4043,1.6222,0.9136,1.0553,1.1552,0.0018,9.071,0.1451,-0.1493,0.1776,0.0948,-0.2436,-0.1705,0.0638,0.0692,0.2631,0.7589,-1.0773,-0.3166,0.2914,0.5398,1.4348,-1.0671,0.1764,0.2708,0.5204,1.6719,-1.0196,-0.2015,0.3617,-1.7952,0.4875,0.5057,1.0373,0.2377,0.2557,1.076,0.5314,0.4663,0.8776,0.5263,0.4413,0.8385,0.5289,0.4539,0.8582,0.0013,1.3981,0.4001,-0.6691,-0.9211,?,?,?,?,?,PANTALONI
0.0698,0.2982,0.5461,2.761,-1.3923,-0.2946,0.2675,0.5172,2.522,-1.3114,0.2341,0.2067,0.4546,1.8653,-0.7847,0.8701,0.1618,0.4023,1.8753,0.0719,-0.2368,0.2979,0.0802,-1.2583,-0.3386,0.2691,1.0558,1.2012,1.3575,1.1378,1.2858,1.1301,1.1146,1.4429,1.8428,1.2945,1.6533,1.2772,1.123,1.9593,-11.0658,1.7447,-9.8536,-5.6478,1.0578,1.1043,0.5712,1.044,0.54,0.5173,1.0948,1.4802,1.4723,1.3521,1.3448,0.9946,0.0025,1.3526,-0.6884,-0.1577,0.0107,0.1598,-0.133,0.3543,0.5591,0.0011,0.0334,0.1006,0.8353,-0.301,0.0054,0.0733,0.3997,?,-0.7339,0.0005,0.022,0.7573,?,-1.8573,-0.7618,0.4102,0.456,1.5192,3.3315,0.2079,2.3078,11.0989,-1.2758,-0.6733,0.5278,0,0,1,0.2516,0.1328,0.5278,0.0064,1.594,0.9945,0.9338,0.9561,?,?,?,?,?,PANTALONI
-0.0895,1.8061,1.3439,5.9009,-0.8318,-0.5584,1.8284,1.3522,5.7211,-1.4863,-0.4452,1.4064,1.1859,5.5177,-1.372,2.2095,0.677,0.8228,3.5622,0.1747,0.1602,0.201,-0.0405,1.2543,-0.2527,-0.2015,0.9939,1.1332,1.6334,1.1402,1.6434,1.4413,0.9878,1.2842,2.6679,1.3001,2.7009,2.0775,0.7835,0.8396,-3.5525,1.0716,-4.5342,-4.2312,1.3999,1.3848,0.7463,0.9892,0.5331,0.5389,1.0314,1.0695,1.6565,1.0369,1.6061,1.549,0.0048,3.2853,-0.0985,0.0741,0.2309,-0.1943,-0.587,-0.0261,-0.3931,0.0043,0.0657,0.4473,?,-0.4524,0.0035,0.0596,0.6056,?,0.005,0.0009,0.0301,0.1551,-1.5728,0.869,-78.7763,-90.6518,1.1023,2.1846,1.9819,1.215,4.7725,3.9281,0.7386,4.7161,6.3851,1,0,0,0.7386,2.883,3.9033,0.004,0.8677,-0.9745,-0.2564,0.0948,?,?,?,?,?,PANTALONI
0.6339,1.0724,1.0356,5.953,-0.873,-0.414,0.3949,0.6284,3.5021,-2.2182,-0.377,3.3485,1.8299,9.2651,-1.0231,2.0517,1.3216,1.1496,4.7595,0.0974,-1.5313,-1.6813,0.309,1.0979,-0.2018,-0.1838,1.6479,0.5659,0.9008,0.3434,0.5466,1.5917,2.7155,0.3203,0.8114,0.1179,0.2988,2.5336,1.1494,0.5922,-5.4017,0.5152,-4.6994,-9.1219,2.9206,0.694,0.6027,0.2376,0.2064,0.8685,1.6998,0.6425,1.2508,0.378,0.7358,1.9467,0.0056,3.0217,-0.0012,-0.1503,0.2626,0.0995,-0.4595,-0.1327,0.1571,0.062,0.2489,1.1403,-1.0977,0.0973,0.009,0.0951,0.3183,-0.5858,0.8123,0.1898,0.4357,1.7918,-0.8703,1.6139,0.1934,0.1198,2.6186,0.5713,0.2182,6.857,0.3263,0.0476,5.0756,0.7156,0.141,2.7085,0.5674,0.2095,3.5829,0.6364,0.1776,0.0055,1.2763,-0.376,0.7224,0.3329,?,?,?,?,?,PANTALONI
0.6863,13.244,3.6392,17.5083,-0.7056,-1.2216,10.1111,3.1798,14.58,-1.9104,-0.6681,5.2227,2.2853,13.862,-1.326,4.8159,7.7948,2.7919,10.7239,0.0682,-0.5618,-1.0272,0.1425,1.8284,-0.2537,-0.1387,1.1445,1.5924,1.3035,1.3914,1.1389,0.8185,1.3098,2.5358,1.6991,1.936,1.2972,0.67,0.7569,0.9166,-9.2219,1.2111,-12.1844,-10.0609,2.049,1.7224,0.8919,0.8406,0.4353,0.5178,1.2008,1.263,1.6326,1.0518,1.3596,1.2926,0.0052,6.929,0.0614,0.2249,0.4328,0.0271,-0.484,-0.0054,0.0286,0.0307,0.1751,0.5971,-3.3969,-0.2699,0.0011,0.0334,0.3929,?,-0.8488,0.01,0.0998,0.9133,?,-0.1059,-0.0337,0.318,5.236,1.754,0.335,27.4158,3.0767,0.1122,1.1741,0.5051,0.4302,0,0,1,1.5197,0.6537,0.4302,0.003,1.2635,0.7662,-0.9102,-0.8823,?,?,?,?,?,PANTALONI
-0.2066,7.9152,2.8134,18.8235,-0.439,-0.4459,5.7646,2.401,12.2478,-2.7335,-0.0229,10.1311,3.1829,22.0649,-0.5484,4.0216,7.8794,2.807,14.2425,0.0228,0.4633,9.0079,-0.0514,19.4428,-0.1109,-0.0057,1.1718,0.8839,1.0023,0.7543,0.8553,1.1339,1.3731,0.7813,1.0045,0.569,0.7316,1.2858,0.6404,0.7348,-17.2414,1.1475,-26.9248,-23.4644,3.9876,0.918,0.8975,0.2302,0.2251,0.9777,1.5369,0.8531,1.3216,0.5551,0.8599,1.5492,0.0034,6.0809,-0.1642,-0.225,0.1945,0.0892,-0.4904,0.1473,-0.6652,0.0143,0.1195,0.8124,?,-0.2269,0.0265,0.1627,0.5816,-8.6963,-0.2301,0.0046,0.0681,0.3578,?,2.932,2.8914,0.9862,0.7344,1.7552,2.3899,0.5394,3.0807,5.7115,1.5575,2.2704,1.4578,0,1,0,1.3968,2.2704,1.6254,0.0051,1.1285,-0.7752,-0.7376,0.574,?,?,?,?,?,PANTALONI
1.4523,9.5003,3.0823,15.53,-0.474,-1.7309,15.6322,3.9538,15.2099,-1.6629,1.39,18.7975,4.3356,17.1567,-0.4794,6.0276,14.6353,3.8256,14.8551,0.0223,-0.8391,1.0449,0.2409,-1.2453,-0.2872,0.2306,0.7796,0.7109,0.8057,0.9119,1.0335,1.1333,0.6077,0.5054,0.6491,0.8316,1.0681,1.2844,0.5258,0.8983,-14.7062,1.7085,-27.9696,-16.3713,1.8446,0.9085,0.6934,0.4925,0.3759,0.7632,1.021,0.9052,1.0454,0.8865,1.0239,1.1549,0.0091,9.0785,0.4604,0.6177,0.5387,0.0521,-0.3613,0.6665,-0.0831,0.0576,0.24,0.6517,-3.5104,-0.1611,0.0585,0.2418,0.7917,-0.8346,-0.8178,0.011,0.1046,0.8916,?,0.5155,0.1016,0.197,0.9927,2.2939,2.3107,0.9855,5.2619,5.3395,1.4083,0.5689,0.404,0.3348,0,0,0.8232,0.7309,0.888,0.0029,1.3058,-0.6387,-0.7598,0.97,?,?,?,?,?,PANTALONI
0.8621,3.926,1.9814,8.7924,-0.2072,-1.9346,6.8271,2.6129,11.2277,-16.6114,-0.7843,10.1592,3.1873,15.8649,-1.0629,3.9356,10.5241,3.2441,11.7376,0.0302,-0.4456,-1.0991,0.219,2.4665,-0.4916,-0.1993,0.7583,0.6216,0.6108,0.8198,0.8054,0.9825,0.5751,0.3864,0.373,0.672,0.6487,0.9653,0.1425,0.1846,-4.1335,1.2956,-29.003,-22.3864,11.424,0.947,0.6018,0.0829,0.0527,0.6354,0.7831,0.5542,0.7491,0.7077,0.9566,1.3516,0.0151,5.7303,-0.4884,0.4684,0.7583,-0.127,-0.8394,0.0543,-0.0592,0.1059,0.3255,0.9233,-3.9882,-0.2107,0.0078,0.0881,0.3175,-9.5997,-0.765,0.0286,0.1692,0.9005,?,0.2808,0.0773,0.2754,3.6946,1.9234,0.5206,13.65,3.6994,0.271,2.5672,0.8198,0.3193,6.1793,0,0,2.908,1.0254,0.3526,0.0053,1.2281,-0.8204,-0.9353,0.839,?,?,?,?,?,PANTALONI
0.6327,7.1862,2.6807,24.507,-0.2875,-1.0167,4.0628,2.0156,11.5561,-1.7538,-0.1524,4.0486,2.0121,22.0158,-0.4034,3.3143,5.7701,2.4021,24.269,0.0163,-0.6222,-4.1518,0.1909,6.6722,-0.3068,-0.046,1.33,1.3323,1.116,1.0017,0.8391,0.8376,1.7688,1.775,1.2454,1.0035,0.7041,0.7016,0.7436,0.8649,-13.6119,1.163,-18.3049,-15.7388,4.5358,1.2133,0.7715,0.2675,0.1701,0.6359,2.1207,1.1132,1.0098,0.5249,0.4762,0.9072,0.0043,5.0731,0.5441,0.5176,0.1006,0.2776,-0.2407,0.0492,-0.0825,0.0273,0.1653,0.6559,-1.7066,0.1306,0.0124,0.1116,0.4853,-0.7259,0.5368,0.5879,0.7667,1.9264,-0.9564,-0.6316,-0.1537,0.2433,1.4816,0.2156,0.1455,2.1952,0.0465,0.0212,2.026,0.4391,0.2167,0.8618,0.2461,0.2856,1.3514,0.3405,0.2519,0.002,1.2041,0.8637,0.945,0.8714,?,?,?,?,?,PANTALONI
-0.109,0.3613,0.6011,3.7698,-0.7279,0.0424,0.0807,0.2841,1.3618,-0.5057,0.0276,0.1581,0.3976,1.668,-1.1068,0.6845,0.1461,0.3822,2.0558,0.0669,-2.5695,-3.9428,-0.1592,1.5344,0.062,0.0404,2.116,1.5117,1.5727,0.7144,0.7433,1.0404,4.4773,2.2852,2.4735,0.5104,0.5524,1.0824,3.4722,1.8124,-10.7742,0.522,-3.103,-5.9448,2.4122,2.7557,0.9902,1.1424,0.4105,0.3593,2.7683,2.2601,1.8337,0.8164,0.6624,0.8114,0.0004,0.9905,-0.0895,0.1501,-0.0331,-0.2458,0.6322,-0.1568,-0.0559,0.0105,0.1024,0.3691,-6.8028,-0.7567,0.0002,0.0147,0.776,?,-0.3653,0.0014,0.0372,0.4845,?,0.0739,0.1531,2.0714,6.98,2.7546,0.3946,48.7197,7.5876,0.1557,0.4147,0.6642,1.6017,0,0,1,0.4756,0.7619,1.6017,0.003,1.1972,-0.2942,0.9212,-0.6292,?,?,?,?,?,PANTALONI
0.5159,7.32,2.7055,14.7016,-0.7469,-1.1331,3.6045,1.8986,10.6249,-2.5074,-0.1589,7.0495,2.6551,19.588,-0.4755,3.8329,4.8581,2.2041,14.4882,0.0459,-0.4553,-3.2466,0.1346,7.1306,-0.2956,-0.0415,1.4251,1.019,1.2275,0.7151,0.8614,1.2046,2.0308,1.0384,1.5068,0.5113,0.742,1.4511,0.8275,0.9958,-9.0155,1.2033,-10.8942,-9.0538,2.7782,0.6339,0.5542,0.2282,0.1995,0.8742,1.3837,0.7505,1.0147,0.5424,0.7333,1.352,0.0045,5.7855,0.3164,0.0334,0.0027,-0.1585,-0.4803,0.4534,-0.1887,0.1927,0.439,1.1972,-0.956,-0.0128,0.0749,0.2736,0.8817,-0.7331,-0.3639,0.501,0.7078,1.9461,-1.0005,14.784,0.5186,0.0351,1.6044,0.6202,0.3865,2.5741,0.3846,0.1494,1.569,0.6012,0.3832,1.2032,0.6292,0.5229,1.3579,0.6152,0.453,0.0015,1.4774,0.97,0.8947,0.866,?,?,?,?,?,PANTALONI
0.3525,0.9046,0.9511,4.6811,-0.2552,-0.1115,0.4217,0.6494,2.4372,-1.3768,-0.2667,0.0742,0.2725,1.3965,-5.9888,1.0413,0.524,0.7239,3.6232,0.0566,-3.1624,-1.3215,0.3385,0.4179,-0.107,-0.2562,1.4646,3.4908,1.3139,2.3834,0.8971,0.3764,2.1451,12.1858,1.7263,5.6808,0.8048,0.1417,0.6741,0.7952,-4.3814,1.1797,-6.4999,-5.5099,3.637,18.6637,0.9711,5.1316,0.267,0.052,1.9207,3.3519,1.292,1.7452,0.6727,0.3854,0.0017,1.4497,0.1578,-0.0167,0.8662,-0.3951,0.1569,0.0337,-0.1907,0.0001,0.0122,0.2228,?,-0.6817,0.0001,0.0072,0.7006,?,-0.4903,0,0.0039,0.4995,?,0.2798,0.3889,1.3902,1.6934,3.1199,1.8424,2.8677,9.7336,3.3943,0.318,0.4461,1.4028,1,1,1,0.318,0.4461,1.4028,0.0032,1.3627,-0.9442,-0.5371,0.3032,?,?,?,?,?,PANTALONI
0.4116,3.9499,1.9874,13.4227,-0.2775,-0.4506,3.0628,1.7501,9.4986,-0.9746,0.0243,2.6473,1.6271,13.8853,-0.5665,2.6499,3.0111,1.7353,12.2081,0.0266,-0.9134,16.9187,0.1553,-18.5218,-0.17,0.0092,1.1356,1.2215,1.1453,1.0756,1.0085,0.9376,1.2896,1.492,1.3118,1.1569,1.0172,0.8792,0.6219,0.5806,-8.7384,0.9336,-14.051,-15.0497,2.1843,1.1854,0.8378,0.5427,0.3835,0.7067,1.4131,0.9667,1.0995,0.6841,0.7781,1.1374,0.0022,3.8648,0.3211,0.2976,0.5215,-0.1252,-0.0222,0.3992,-0.0145,0.0072,0.0849,0.2469,-1.8659,-0.1672,0.0051,0.0713,0.5488,?,-0.8199,0.0227,0.1507,0.9314,?,0.0869,0.0177,0.2039,1.1907,0.5633,0.4731,1.4177,0.3173,0.2238,0.2929,0.1726,0.5892,0,0,1,0.4499,0.2651,0.5892,0.003,1.0619,0.4819,-0.6732,-0.8785,?,?,?,?,?,PANTALONI
0.0029,0.6658,0.8159,4.3731,-0.6471,-0.1364,0.1715,0.4142,1.9358,-0.7021,-0.0894,0.2747,0.5241,2.8801,-1.0074,0.9825,0.1732,0.4162,2.4651,0.1248,-0.0213,-0.0325,0.003,1.5251,-0.1388,-0.091,1.97,1.5569,1.9604,0.7903,0.9952,1.2592,3.8808,2.424,3.8433,0.6246,0.9903,1.5855,2.1517,1.1887,-4.8877,0.5524,-2.2716,-4.1119,2.3346,1.8505,0.9426,0.7926,0.4038,0.5094,2.2591,1.5184,1.774,0.6721,0.7853,1.1684,0.0006,1.4398,0.2877,-0.0636,0.3998,-0.1671,0.4604,-0.1169,-0.1275,0.001,0.0311,0.2022,?,-0.711,0.0001,0.0101,0.724,?,-0.5055,0.0002,0.0134,0.5348,?,0.1793,0.2521,1.4066,3.0908,2.3255,0.7524,9.5533,5.408,0.5661,0.2793,0.3781,1.3537,1,1,1,0.2793,0.3781,1.3537,0.0031,1.344,-0.9109,0.4522,-0.6189,?,?,?,?,?,PANTALONI
-0.8526,9.4443,3.0732,17.8501,-1.9096,-0.3703,11.4552,3.3846,14.6837,-1.2389,-0.1653,7.581,2.7534,11.8939,-1.1355,4.7879,6.4477,2.5392,12.098,0.0645,2.3025,5.1567,-0.1781,2.2397,-0.0773,-0.0345,0.908,1.1161,1.2103,1.2292,1.3329,1.0843,0.8245,1.2458,1.4648,1.511,1.7766,1.1758,1.4418,1.8524,-14.0522,1.2848,-9.7461,-7.586,0.9354,1.1015,0.4744,1.1776,0.5072,0.4307,1.2156,1.5008,1.4755,1.2346,1.2137,0.9831,0.0033,7.1391,-0.3677,-0.2054,-0.4544,0.433,-0.1211,-0.1402,0.2754,0.0188,0.1372,0.3971,0.3008,-0.1436,0.0214,0.1464,0.4414,-1.2735,-0.7948,0.0009,0.0306,0.8712,?,-1.9187,-0.3465,0.1806,0.9369,4.4853,4.7873,0.8778,20.1181,22.9182,-0.691,-0.1961,0.2838,2.9253,0,0,0.8996,0.4558,0.5066,0.003,1.2678,0.9011,0.1475,-0.2864,?,?,?,?,?,PANTALONI
0.1787,4.1454,2.036,11.6049,-0.5321,-1.766,2.0919,1.4463,6.4619,-2.4665,0.0218,1.9504,1.3966,8.1881,-1.1293,3.0876,1.8053,1.3436,7.726,0.0373,-0.1012,8.1895,0.0579,-80.913,-0.572,0.0071,1.4077,1.4579,1.5153,1.0356,1.0765,1.0394,1.9817,2.1254,2.2963,1.0725,1.1588,1.0804,0.8766,0.9281,-13.4505,1.0588,-15.3445,-14.4927,4.0634,1.9697,0.9438,0.4848,0.2323,0.4792,1.7959,1.4173,1.5021,0.7892,0.8364,1.0598,0.0122,4.6001,-0.516,-0.2074,0.39,-0.0805,-0.5715,0.0998,-0.4452,0.0107,0.1033,0.5866,?,0.4486,0.0028,0.0525,0.1734,0.6841,0.4937,0.0093,0.0964,0.3121,0.5045,-0.9925,-0.9018,0.9087,1.9683,1.0714,0.5444,3.8741,1.148,0.2963,-1.562,-1.8458,1.1817,0,0,0.8714,3.3825,1.8792,0.5556,0.0056,1.3874,-0.881,0.8369,-0.9546,?,?,?,?,?,PANTALONI
-1.8625,6.5749,2.5642,7.6152,-8.3278,-1.0941,3.1628,1.7784,6.4277,-3.9266,-0.9645,1.6492,1.2842,5.4863,-2.7107,3.0678,7.5719,2.7517,7.947,0.0351,1.7023,1.931,-0.6071,1.1343,-0.3566,-0.3144,1.4418,1.9967,0.9318,1.3848,0.6463,0.4667,2.0789,3.9867,0.8683,1.9178,0.4177,0.2178,1.3271,1.6964,-23.5219,1.2783,-17.7242,-13.8658,0.6257,0.5522,0.0991,0.8824,0.1584,0.1795,1.1847,1.388,0.9583,1.1716,0.8088,0.6904,0.0717,4.826,0.7787,0.7145,-0.9555,0.8519,-0.885,-0.8076,0.197,0.0009,0.0303,0.1072,0.602,0.1435,0.0501,0.2239,0.653,-0.0637,-0.1684,0.0589,0.2426,0.9196,-2.2349,1.373,-1.1702,-0.8523,0.1355,0.1251,0.9228,0.0184,0.0156,0.8515,-4.1478,-0.2552,0.0615,0.4388,0.9476,2.1597,0.1642,0.1166,0.7101,0.0023,0.6057,0.9074,-0.8377,-0.7701,?,?,?,?,?,PANTALONI
