@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
-0.008,3.3588,1.8327,11.8642,-1.2107,-0.1513,4.5811,2.1403,8.3677,-0.7982,0.2219,7.9814,2.8251,11.3427,-0.7025,3.6379,2.7594,1.6611,7.2452,0.0689,0.0531,-0.0362,-0.0022,-0.6819,-0.0416,0.061,0.8563,0.6487,1.1033,0.7576,1.2885,1.7007,0.7332,0.4208,1.2172,0.574,1.6602,2.8925,1.7493,1.3882,-12.1171,0.7936,-6.9268,-8.7285,1.1533,0.8056,0.6897,0.6985,0.598,0.8562,1.4179,1.046,1.6375,0.7377,1.1549,1.5655,0.0014,5.4596,0.3067,0.2671,0.0651,0.0983,-0.078,0.3824,0.2586,0.0034,0.0586,0.2493,0.4465,-0.1756,0.0175,0.1323,0.3823,?,-0.1598,0.0045,0.0672,0.3482,?,-1.473,-1.618,1.0985,0.4428,0.8716,1.9684,0.1961,0.7597,3.8748,-0.5261,-0.5775,1.0977,0,0,1,0.6523,0.716,1.0977,0.0018,0.594,-0.639,-0.1709,0.6427,?,?,?,?,?,GIACCA
-0.0937,7.4856,2.736,21.9305,-1.892,0.0442,25.7145,5.0709,40.0879,-0.3355,0.1937,7.5762,2.7525,12.4145,-0.9289,5.1109,14.703,3.8344,32.6255,0.0234,-2.1212,-0.484,-0.0183,0.2282,0.0086,0.0379,0.5395,0.994,0.7135,1.8423,1.3225,0.7178,0.2911,0.988,0.5091,3.3941,1.7489,0.5153,1.4247,2.3998,-18.3628,1.6844,-12.8888,-7.6517,0.2526,1.1782,0.227,4.664,0.8985,0.1927,0.5471,1.7665,0.6722,3.2291,1.2287,0.3805,0.0011,7.5126,-0.0923,0.6124,-0.333,-0.0568,0.6101,-0.1729,0.503,0.0181,0.1345,0.4239,0.3584,-0.2821,0.0012,0.0348,0.354,?,-0.1338,0.0039,0.0627,0.2441,-21.6879,-1.7829,-3.7582,2.1079,3.8707,2.1457,0.5543,14.9822,4.6039,0.3073,-0.6688,-1.0145,1.5169,0,61.3972,0,1.1975,1.7364,1.45,0.0031,0.9193,-0.2156,-0.768,0.0516,?,?,?,?,?,GIACCA
0.0303,5.5756,2.3613,15.6644,-1.4249,0.0281,6.0145,2.4524,11.9898,-0.7301,0.2875,13.8496,3.7215,18.7826,-0.6278,4.479,5.4624,2.3372,10.954,0.0615,1.0796,0.1054,0.0068,0.0977,0.0063,0.0642,0.9628,0.6345,1.0103,0.659,1.0493,1.5923,0.927,0.4026,1.0207,0.4343,1.1011,2.5354,1.8191,1.2706,-12.8317,0.6985,-7.0538,-10.0989,0.9322,0.5599,0.5535,0.6006,0.5938,0.9886,1.3065,0.834,1.43,0.6383,1.0946,1.7147,0.0015,6.6839,0.5119,0.4056,0.0528,0.2483,0.1188,0.4116,0.2858,0.006,0.0771,0.2541,0.4405,-0.118,0.0133,0.1155,0.3132,?,-0.0796,0.0006,0.025,0.162,?,-2.421,-3.5905,1.483,0.6682,3.087,4.6198,0.4465,9.5295,21.3427,-0.6389,-1.2351,1.9332,0,0,1,0.8114,1.5685,1.9332,0.0016,0.4834,-0.9526,-0.5666,0.5543,?,?,?,?,?,GIACCA
-0.008,3.3588,1.8327,11.8642,-1.2107,-0.1513,4.5811,2.1403,8.3677,-0.7982,0.2219,7.9814,2.8251,11.3427,-0.7025,3.6379,2.7594,1.6611,7.2452,0.0689,0.0531,-0.0362,-0.0022,-0.6819,-0.0416,0.061,0.8563,0.6487,1.1033,0.7576,1.2885,1.7007,0.7332,0.4208,1.2172,0.574,1.6602,2.8925,1.7493,1.3882,-12.1171,0.7936,-6.9268,-8.7285,1.1533,0.8056,0.6897,0.6985,0.598,0.8562,1.4179,1.046,1.6375,0.7377,1.1549,1.5655,0.0014,5.4596,0.3067,0.2671,0.0651,0.0983,-0.078,0.3824,0.2586,0.0034,0.0586,0.2493,0.4465,-0.1756,0.0175,0.1323,0.3823,?,-0.1598,0.0045,0.0672,0.3482,?,-1.473,-1.618,1.0985,0.4428,0.8716,1.9684,0.1961,0.7597,3.8748,-0.5261,-0.5775,1.0977,0,0,1,0.6523,0.716,1.0977,0.0018,0.594,-0.639,-0.1709,0.6427,?,?,?,?,?,GIACCA
0.7275,1.8787,1.3706,10.7972,-1.2854,-0.2075,2.5976,1.6117,9.0902,-1.2391,0.337,2.2478,1.4993,10.1457,-0.8558,2.3737,1.7752,1.3324,7.4974,0.02,-3.5057,2.1587,0.3065,-0.6158,-0.0874,0.142,0.8504,0.9142,1.0287,1.075,1.2096,1.1252,0.7232,0.8358,1.0583,1.1556,1.4632,1.2662,1.2072,1.298,-39.6754,1.0752,-32.8655,-30.5665,1.1637,0.8641,0.6175,0.7426,0.5307,0.7146,1.1878,1.0642,1.4401,0.896,1.2124,1.3532,0.0044,3.4868,0.5559,-0.0378,0.1382,-0.012,-0.061,0.2054,-0.0771,0.0181,0.1344,0.4675,-13.7026,0.2038,0.0468,0.2164,0.7968,-0.2751,0.588,0.5328,0.7299,1.9718,-1.0006,-0.3783,-0.1311,0.3466,0.621,0.1841,0.2965,0.3857,0.0339,0.0879,2.5345,0.4418,0.1743,0.0509,0.0323,0.634,0.5867,0.2371,0.4041,0.0033,1.2781,-0.8409,-0.2124,0.6977,?,?,?,?,?,GIACCA
0.4023,2.2085,1.4861,8.4983,-1.0328,-0.4193,2.881,1.6973,8.7703,-0.8721,0.0414,2.8508,1.6884,10.275,-1.033,2.6,1.5197,1.2328,5.296,0.0736,-0.9595,9.7183,0.1547,-10.1288,-0.1613,0.0159,0.8755,0.8802,1.2055,1.0053,1.3769,1.3696,0.7666,0.7747,1.4533,1.0106,1.8958,1.8759,1.0568,0.827,-10.2587,0.7825,-9.707,-12.4043,0.8924,0.8271,0.7313,0.9269,0.8195,0.8841,0.969,0.8271,1.6047,0.8536,1.656,1.9402,0.0031,3.89,0.4684,0.0271,0.2383,-0.042,0.1142,-0.0188,0.3632,0.0313,0.1768,0.4405,0.2765,0.2221,0.0599,0.2447,0.7406,-0.03,-0.283,0.0019,0.0433,0.3531,?,1.6353,-1.2834,-0.7848,0.7228,4.0805,5.6455,0.5224,16.6506,31.8712,-7.8141,-0.4769,0.061,0.8468,0,0,0.5948,1.2476,2.0973,0.0027,0.8729,0.8718,0.3582,-0.0001,?,?,?,?,?,GIACCA
-0.0344,1.0276,1.0137,6.6776,-0.5606,0.2087,0.4143,0.6436,3.1522,-0.6233,0.3614,0.4567,0.6758,3.2009,-0.4801,1.2511,0.5088,0.7133,4.0513,0.0639,-0.1649,-0.0952,-0.0275,0.5773,0.1668,0.2889,1.575,1.5,1.4211,0.9524,0.9023,0.9474,2.4807,2.25,2.0196,0.907,0.8141,0.8976,1.9817,2.3103,-8.669,1.1658,-4.3744,-3.7522,2.2036,1.9786,0.9887,0.8979,0.4487,0.4997,2.1184,2.0862,1.6483,0.9848,0.7781,0.7901,0.0024,1.8758,-0.172,-0.2605,0.2774,0.0554,0.4,0.1825,0.5719,0.0053,0.0728,0.2348,0.6417,-0.3456,0.0138,0.1176,0.5388,?,0.2836,0.0116,0.1077,0.4028,0.1208,-1.6548,2.0163,-1.2185,0.6188,0.6761,1.0926,0.3829,0.4571,1.1938,-0.7806,7.5973,-9.7322,0,1.4303,0,0.4358,0.5829,1.3374,0.0042,1.2011,0.9626,0.9875,0.9753,?,?,?,?,?,GIACCA
-0.1556,1.115,1.0559,6.1429,-0.8419,0.3419,0.3591,0.5993,2.6744,-0.2938,0.5275,0.5456,0.7387,2.9351,-0.685,1.3868,0.5158,0.7182,3.3781,0.0442,-0.4551,-0.2951,-0.1122,0.6483,0.2466,0.3803,1.7621,1.4296,1.4702,0.8113,0.8344,1.0285,3.1048,2.0436,2.1616,0.6582,0.6962,1.0577,4.6231,2.3532,-17.9546,0.509,-3.8836,-7.6299,1.6134,1.9147,0.9436,1.1867,0.5848,0.4928,2.2969,2.093,1.8185,0.9112,0.7917,0.8688,0.0035,2.0787,0.2483,-0.1062,0.1735,0.074,0.674,0.2394,0.6867,0.0022,0.0468,0.1421,0.8074,0.1936,0.0145,0.1202,0.4309,-0.1,0.6487,0.002,0.0442,0.1614,0.7719,3.5472,1.0586,0.2984,0.3889,1.0569,2.7177,0.1512,1.117,7.3858,-15.2066,1.0908,-0.0717,1.8834,1.0428,0.5537,0.3297,0.8804,2.6703,0.0052,1.5317,-0.9362,-0.8932,0.99,?,?,?,?,?,GIACCA
0.1506,3.8128,1.9526,13.7323,-0.7546,-0.9886,6.8354,2.6145,12.4362,-1.8846,0.089,10.5961,3.2552,16.485,-0.5618,4.147,5.0549,2.2483,9.5656,0.0962,-0.1524,1.6932,0.0363,-11.1139,-0.2384,0.0215,0.7469,0.5999,0.8685,0.8032,1.1629,1.4478,0.5578,0.3598,0.7543,0.6451,1.3522,2.0962,0.7269,0.996,-5.8026,1.3702,-7.983,-5.826,1.8154,0.7415,0.7395,0.4084,0.4074,0.9973,1.1042,0.833,1.4356,0.7544,1.3001,1.7234,0.0052,6.0857,0.2567,0.0742,0.0781,-0.0509,-0.553,0.452,0.166,0.0114,0.1066,0.5101,-1.383,-0.1379,0.0231,0.1521,0.6036,?,-0.2267,0.007,0.0836,0.5164,-1.3747,-1.204,-0.7321,0.6081,0.7012,1.2756,1.8191,0.4917,1.6271,3.3092,0.4905,0.9902,2.0189,0,0.9843,0,0.8452,0.9877,1.1687,0.0016,0.5669,0.6841,-0.8875,-0.7961,?,?,?,?,?,GIACCA
0.4924,6.5463,2.5586,19.9127,-0.6154,-0.8752,4.4498,2.1095,12.3704,-1.1139,0.2586,5.2846,2.2988,12.3963,-0.7737,3.5137,5.0096,2.2382,11.9747,0.0566,-0.5626,1.9042,0.1401,-3.3846,-0.2491,0.0736,1.2129,1.113,1.1431,0.9176,0.9425,1.0271,1.4711,1.2387,1.3067,0.842,0.8883,1.0549,1.1637,1.4028,-10.5661,1.2054,-9.0796,-7.5322,2.1065,1.7638,0.9712,0.8373,0.4611,0.5506,1.6097,1.6063,1.6629,0.9979,1.033,1.0352,0.0055,5.2741,0.1965,-0.0146,0.3107,-0.1098,-0.3617,0.4578,0.2092,0.0166,0.129,0.5034,-0.6006,-0.1638,0.0259,0.1608,0.5182,?,-0.2079,0.0188,0.1372,0.7314,-0.7055,-1.2769,-1.0063,0.7881,0.802,0.9403,1.1723,0.6432,0.8841,1.3744,0.3645,0.6243,1.7128,0,0.7333,0,0.9713,0.6882,0.7085,0.0018,0.6431,0.7308,-0.8963,-0.4754,?,?,?,?,?,GIACCA
0.1506,3.8128,1.9526,13.7323,-0.7546,-0.9886,6.8354,2.6145,12.4362,-1.8846,0.089,10.5961,3.2552,16.485,-0.5618,4.147,5.0549,2.2483,9.5656,0.0962,-0.1524,1.6932,0.0363,-11.1139,-0.2384,0.0215,0.7469,0.5999,0.8685,0.8032,1.1629,1.4478,0.5578,0.3598,0.7543,0.6451,1.3522,2.0962,0.7269,0.996,-5.8026,1.3702,-7.983,-5.826,1.8154,0.7415,0.7395,0.4084,0.4074,0.9973,1.1042,0.833,1.4356,0.7544,1.3001,1.7234,0.0052,6.0857,0.2567,0.0742,0.0781,-0.0509,-0.553,0.452,0.166,0.0114,0.1066,0.5101,-1.383,-0.1379,0.0231,0.1521,0.6036,?,-0.2267,0.007,0.0836,0.5164,-1.3747,-1.204,-0.7321,0.6081,0.7012,1.2756,1.8191,0.4917,1.6271,3.3092,0.4905,0.9902,2.0189,0,0.9843,0,0.8452,0.9877,1.1687,0.0016,0.5669,0.6841,-0.8875,-0.7961,?,?,?,?,?,GIACCA
0.4924,6.5463,2.5586,19.9127,-0.6154,-0.8752,4.4498,2.1095,12.3704,-1.1139,0.2586,5.2846,2.2988,12.3963,-0.7737,3.5137,5.0096,2.2382,11.9747,0.0566,-0.5626,1.9042,0.1401,-3.3846,-0.2491,0.0736,1.2129,1.113,1.1431,0.9176,0.9425,1.0271,1.4711,1.2387,1.3067,0.842,0.8883,1.0549,1.1637,1.4028,-10.5661,1.2054,-9.0796,-7.5322,2.1065,1.7638,0.9712,0.8373,0.4611,0.5506,1.6097,1.6063,1.6629,0.9979,1.033,1.0352,0.0055,5.2741,0.1965,-0.0146,0.3107,-0.1098,-0.3617,0.4578,0.2092,0.0166,0.129,0.5034,-0.6006,-0.1638,0.0259,0.1608,0.5182,?,-0.2079,0.0188,0.1372,0.7314,-0.7055,-1.2769,-1.0063,0.7881,0.802,0.9403,1.1723,0.6432,0.8841,1.3744,0.3645,0.6243,1.7128,0,0.7333,0,0.9713,0.6882,0.7085,0.0018,0.6431,0.7308,-0.8963,-0.4754,?,?,?,?,?,GIACCA
-0.2151,5.3439,2.3117,17.3397,-1.1625,-1.0715,10.4135,3.227,19.9762,-0.8017,0.5306,7.6296,2.7622,31.4537,-1.648,3.3409,13.7015,3.7016,20.2613,0.0028,0.2007,-0.4054,-0.0644,-2.0194,-0.3207,0.1588,0.7164,0.8369,0.6245,1.1683,0.8718,0.7462,0.5132,0.7004,0.39,1.3649,0.76,0.5568,1.0487,0.4762,-166.469,0.4541,-158.7453,-349.6017,0.7232,0.6751,0.3947,0.9334,0.5457,0.5846,0.868,0.5513,0.8558,0.6351,0.9859,1.5524,0.0064,4.921,-0.4865,0.1203,-0.3867,0.0517,0.2717,-0.0417,0.2038,0.0046,0.0678,0.3036,0.2106,0.041,0.0453,0.2127,0.7903,-0.2771,-0.4153,0.1126,0.3355,1.0117,-12.3766,4.964,-0.4906,-0.0988,0.3188,0.2022,0.6341,0.1017,0.0409,0.402,-0.4723,-0.0865,0.1832,0.6215,5.0849,8.1811,0.3842,0.3001,0.7811,0.0025,0.7726,0.7604,0.8243,0.6274,?,?,?,?,?,GIACCA
