@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_R_STD NUMERIC 
@ATTRIBUTE X_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_R_STD NUMERIC 
@ATTRIBUTE Y_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_R_STD NUMERIC 
@ATTRIBUTE Z_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_STD NUMERIC 
@ATTRIBUTE |V|_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
-0.0167,14.773,3.8436,29.6897,-0.7252,0.4135,65.0517,8.0655,52.1,-0.4906,1.4531,21.0188,4.5846,20.3843,-0.3908,7.3178,49.5758,7.041,35.0987,0.0069,-0.0403,-0.0115,-0.0023,0.2845,0.0565,0.1986,0.4765,0.8384,0.5459,1.7592,1.1455,0.6511,0.2271,0.7028,0.298,3.0949,1.3122,0.424,0.7278,2.179,-51.1957,2.9938,-70.3407,-23.4952,0.4924,1.1742,0.4869,2.3848,0.989,0.4147,0.5699,1.4565,0.8459,2.5559,1.4844,0.5808,0.0076,10.955,0.3039,-0.4244,-0.1722,-0.3547,0.367,0.498,4.8887,25.8247,5.0818,16.4938,-0.9325,-6.5433,2.0402,1.4283,9.7798,?,-0.3678,1.4435,1.2015,5.092,-1.898,-0.7471,-13.2932,17.7924,3.5578,4.2297,1.1888,12.6582,17.89,1.4133,0.8138,2.3865,2.9326,0,4.8574,0,1.6865,3.2391,1.9206,0.0409,14.3472,0.5464,-0.6636,-0.8043,DESTRA_PANTALONI
2.494,17.6282,4.1986,24.5362,-0.4553,-4.0208,72.438,8.511,44.641,-1.3083,1.9043,15.3534,3.9183,18.0246,-0.426,9.7151,37.049,6.0868,28.0445,0.036,-0.6203,1.3097,0.2567,-2.1114,-0.4139,0.196,0.4933,1.0715,0.6898,2.1721,1.3983,0.6437,0.2434,1.1482,0.4758,4.718,1.9552,0.4144,0.3034,1.4256,-7.33,4.6988,-24.1602,-5.1418,0.8718,1.3339,0.5795,1.53,0.6648,0.4345,0.5496,1.3613,0.8749,2.4767,1.5918,0.6427,0.026,14.3521,-0.1123,-0.086,0.2323,-0.467,-0.6508,0.5276,-0.499,25.8649,5.0858,15.4482,-0.7713,-8.02,1.5385,1.2404,9.6718,?,1.0522,3.0836,1.756,6.4671,-0.4965,0.0622,-0.4743,-7.6218,4.1002,2.8962,0.7064,16.8115,8.3878,0.4989,0.6955,3.1353,4.5079,0,2.0181,0,1.5972,2.3887,1.4955,0.0413,14.2846,0.1701,0.0595,-0.7186,DESTRA_PANTALONI
-0.2825,0.0907,0.3011,1.4503,-1.9473,-0.1457,0.7969,0.8927,4.0534,-0.524,-0.0754,0.5042,0.7101,3.3423,-0.4802,1.0283,0.4409,0.664,3.4172,0.0232,1.9388,3.7465,-0.2747,1.9324,-0.1417,-0.0733,0.3373,0.4241,0.4534,1.2572,1.3443,1.0693,0.1138,0.1798,0.2056,1.5805,1.8072,1.1434,0.6875,0.8838,-11.7947,1.2854,-17.1547,-13.3455,0.185,0.2179,0.1407,1.1779,0.7603,0.6454,0.3578,0.4339,0.4244,1.2128,1.1862,0.9781,0.0032,1.6183,0.1313,0.1333,-0.2808,0.9881,0.235,0.2421,-6.9455,0.037,0.1923,7.3484,?,6.6658,0.033,0.1816,0.6552,0.9055,1.8666,0.0068,0.0823,0.2922,0.8518,-1.042,-3.7211,3.5712,1.0587,2.3368,2.2072,1.1209,5.4605,4.8716,-1.1704,-4.3753,3.7381,0,0,3.5165,11.2157,25.1491,2.2423,0.0971,15.4779,0.9977,0.843,0.8056,DESTRA_PANTALONI
0.3264,1.5277,1.236,5.3768,-0.7598,1.2997,12.8229,3.5809,13.186,-0.4481,-0.0538,2.0296,1.4247,6.3116,-0.6598,3.4215,6.4726,2.5441,8.889,0.0769,0.2511,-6.0624,0.0954,-24.1433,0.3799,-0.0157,0.3452,0.8676,0.4858,2.5135,1.4075,0.56,0.1191,0.7527,0.236,6.3179,1.9811,0.3136,0.569,0.9253,-3.1359,1.6262,-5.5114,-3.3891,0.3355,0.8035,0.3173,2.3946,0.9456,0.3949,0.4078,0.8519,0.6049,2.0892,1.4834,0.71,0.0133,4.7598,0.3466,-0.1379,0.5439,-0.4881,0.8517,-0.2454,7.0953,1.1647,1.0792,3.2387,0.6471,-6.0425,1.846,1.3587,7.4067,?,2.5027,0.1014,0.3185,1.1778,0.5982,-1.1742,2.8351,-2.4144,0.7943,3.3887,4.2662,0.631,11.4835,18.2001,-0.8016,3.3865,-4.2245,0,3.1307,0,0.4373,2.7499,6.2889,0.0955,15.6404,0.9931,-0.8149,-0.8036,DESTRA_PANTALONI
-1.2989,2.7828,1.6682,6.3137,-4.1859,-0.9033,1.4528,1.2053,5.7342,-2.1554,0.6356,5.7437,2.3966,9.1327,-0.6762,3.1293,3.0937,1.7589,5.9089,0.0956,1.438,-2.0435,-0.4151,-1.4211,-0.2887,0.2031,1.384,0.6961,0.9484,0.5029,0.6853,1.3626,1.9155,0.4845,0.8995,0.2529,0.4696,1.8566,1.3011,1.3832,-8.1636,1.0631,-6.2745,-5.9019,0.6699,0.2235,0.1864,0.3335,0.2782,0.834,1.1011,0.6913,1.0685,0.6279,0.9704,1.5456,0.0169,4.8019,-0.2196,-0.081,-0.4242,-0.2693,-0.4547,0.6345,4.697,11.5993,3.4058,8.2963,0.1146,1.8216,2.6822,1.6377,4.4727,-0.2489,7.172,5.1347,2.266,6.4133,0.3099,2.5785,0.6549,0.254,2.0796,1.503,0.7227,4.3245,2.259,0.5224,-1.2047,0.3729,-0.3095,2.6163,1.0083,0.3854,1.8549,1.2936,0.6974,0.0868,14.0586,-0.9065,-0.9732,0.9295,DESTRA_PANTALONI
-1.7862,28.1237,5.3032,20.35,-1.4928,-3.7962,42.4477,6.5152,23.2644,-2.5907,1.225,24.1966,4.919,20.7764,-0.4341,8.6456,39.1229,6.2548,20.8043,0.0277,0.4705,-1.4581,-0.2066,-3.0989,-0.4391,0.1417,0.814,1.0781,0.8479,1.3245,1.0416,0.7864,0.6625,1.1623,0.7189,1.7543,1.085,0.6185,0.726,1.9379,-20.5918,2.6692,-28.3624,-10.6259,1.26,0.5635,0.3815,0.4472,0.3028,0.6771,0.8747,0.9795,0.9782,1.1198,1.1182,0.9987,0.0222,13.5649,0.8634,-0.0785,-0.6263,-0.2834,-0.8346,0.5122,1.9382,12.1952,3.4922,9.8844,-0.0776,3.8478,5.5641,2.3588,8.3488,-0.5343,7.5417,2.9708,1.7236,5.9521,0.3196,0.5037,0.257,0.5102,1.4805,2.0261,1.3686,2.1918,4.105,1.8729,0.2447,-0.2545,-1.0401,1.6858,1.0487,0.6221,1.1839,1.6607,1.4026,0.0441,14.116,-0.9637,-0.8919,0.9522,DESTRA_PANTALONI
-1.7216,10.4968,3.2399,17.3918,-2.7466,-1.2519,28.5889,5.3469,31.4978,-1.6806,0.552,13.2679,3.6425,17.4942,-0.6506,6.4279,15.8722,3.984,22.2208,0.0658,1.3752,-3.1191,-0.2678,-2.2681,-0.1948,0.0859,0.6059,0.8895,0.8132,1.4679,1.3421,0.9143,0.3672,0.7911,0.6613,2.1547,1.8012,0.8359,0.6456,1.8491,-8.1447,2.8639,-12.6149,-4.4048,0.3951,0.438,0.1952,1.1086,0.494,0.4456,0.5522,0.9941,0.7827,1.8005,1.4175,0.7873,0.0227,9.635,0.3414,0.1629,-0.344,-0.6636,-0.5567,0.463,4.3269,1.0885,1.0433,5.1245,0.2145,-8.4216,0.2989,0.5468,9.5659,?,-1.5437,2.9212,1.7092,5.4531,-1.8331,-0.5138,-2.803,5.4556,1.9082,0.6104,0.3199,3.6412,0.3726,0.1023,-0.1463,-0.3966,2.7112,0,3.3895,0,0.5357,0.9398,1.7542,0.0989,14.7435,0.8979,-0.1419,-0.3871,DESTRA_PANTALONI
-1.3285,21.5681,4.6441,18.8682,-1.3907,-3.5965,50.9852,7.1404,27.0878,-1.003,1.6459,30.7393,5.5443,19.9679,-0.4488,9.4704,31.0137,5.569,18.0334,0.0219,0.3694,-0.8072,-0.1403,-2.1852,-0.3798,0.1738,0.6504,0.8376,0.8339,1.2879,1.2822,0.9956,0.423,0.7016,0.6954,1.6586,1.644,0.9912,0.8092,1.7743,-27.1961,2.1928,-33.61,-15.3278,0.5836,0.5727,0.4281,0.9812,0.7335,0.7475,0.6966,0.9449,1.0463,1.3566,1.5021,1.1073,0.0214,14.7357,0.6521,0.1446,-0.5786,-0.3241,-0.7031,0.4133,2.5393,11.7068,3.4215,10.931,-0.379,0.3636,37.0208,6.0845,14.7147,-1.2422,6.2965,1.2021,1.0964,3.2985,0.5856,6.9837,0.4033,0.0577,0.5623,3.1207,5.5496,0.3162,9.739,30.798,0.3686,-0.6446,-1.7489,1.2078,0.9958,0.8245,0.7429,3.3139,4.4611,0.0349,15.1995,-0.0231,-0.4389,0.881,DESTRA_PANTALONI
-2.6342,16.9124,4.1125,14.2563,-4.3845,-6.3807,40.1317,6.335,19.4658,-17.0034,1.9455,24.7777,4.9777,19.1329,-0.262,8.7167,57.2784,7.5682,23.3288,0.0108,0.4128,-1.354,-0.3022,-3.2797,-0.732,0.2232,0.6492,0.8262,0.5434,1.2727,0.837,0.6577,0.4214,0.6826,0.2953,1.6197,0.7006,0.4326,0.6314,2.9225,-45.6511,4.6284,-72.2973,-15.6204,2.4487,0.1746,0.1123,0.0713,0.0458,0.6429,0.7324,0.7451,0.6111,1.0174,0.8344,0.8201,0.0717,13.6319,0.869,-0.2503,-0.823,-0.5946,-0.9908,0.6736,2.6218,10.9034,3.302,8.94,-0.041,0.9463,28.3251,5.3221,15.1019,-1.4703,6.0003,13.203,3.6336,10.4282,-0.0922,2.7706,0.4369,0.1577,0.6204,0.9088,1.4647,0.3849,0.8258,2.1454,0.0392,0.3997,10.2089,1.4048,0.8995,0.6403,0.592,0.8573,1.4482,0.0662,14.061,-0.8856,-0.7106,0.8494,DESTRA_PANTALONI
-2.2139,12.9483,3.5984,14.4191,-1.4508,-2.5395,23.003,4.7961,16.6607,-1.9848,0.9666,16.8272,4.1021,36.9022,-0.2911,6.6617,20.6844,4.548,30.7856,0.0119,0.8718,-2.2903,-0.3323,-2.6271,-0.3812,0.1451,0.7503,0.8772,0.7912,1.1692,1.0546,0.902,0.5629,0.7695,0.626,1.367,1.1121,0.8135,0.7704,1.026,-23.0026,1.3317,-29.8563,-22.4203,1.054,0.2058,0.1888,0.1953,0.1792,0.9174,0.8655,0.3907,0.4684,0.4515,0.5412,1.1987,0.0188,10.6363,0.2453,-0.4214,-0.5897,-0.2389,-0.6876,0.5932,1.9386,11.3171,3.3641,8.4513,-0.1843,2.0423,8.6208,2.9361,9.492,-0.7233,8.192,1.1072,1.0523,3.1404,0.6671,0.9492,0.2366,0.2493,1.1458,3.197,2.7903,1.3128,10.221,7.7858,0.3301,-0.209,-0.633,1.2956,0.7564,0.5838,0.8904,2.6911,3.0225,0.0466,14.5255,-0.6983,-0.9714,0.6524,SINISTRA_PANTALONI
0.1037,0.4501,0.6709,2.1636,-0.7379,-0.7406,0.5969,0.7726,2.6002,-3.3566,-0.0209,0.4105,0.6407,3.3401,-0.7593,1.3498,0.1952,0.4418,1.9872,0.1625,-0.1401,-4.9566,0.0769,35.3801,-0.5486,-0.0155,0.8684,1.0472,1.5187,1.2058,1.7489,1.4503,0.7542,1.0966,2.3066,1.4541,3.0585,2.1034,0.4586,0.6372,-2.3831,1.3897,-5.197,-3.7397,2.0859,0.6558,0.5247,0.3144,0.2515,0.8001,0.8321,0.6478,1.0888,0.7785,1.3085,1.6808,0.004,1.9531,0.4566,-0.4319,-0.0321,-0.1984,-0.6604,0.0409,8.3877,0.0208,0.1443,0.3951,0.954,4.6667,0.1248,0.3532,1.015,0.8049,-1.9576,0.0631,0.2513,2.2132,?,1.7974,-4.2847,-2.3839,0.4084,0.5741,1.4055,0.1668,0.3296,1.9756,1.9573,-3.7028,-1.8917,1.6514,0,0,0.3892,0.1785,0.4586,0.0524,15.0119,-0.9957,-0.8949,0.9312,SINISTRA_PANTALONI
-0.3807,6.7922,2.6062,9.6531,-0.9094,0.1368,11.9704,3.4598,16.1802,-1.4292,0.5847,11.0919,3.3305,17.5663,-0.54,4.9609,5.7501,2.3979,12.2606,0.0311,-2.7825,-0.6511,-0.0767,0.234,0.0276,0.1179,0.7533,0.7825,1.0869,1.0388,1.4428,1.3889,0.5674,0.6124,1.1812,1.0792,2.0818,1.929,0.483,0.7464,-11.6684,1.5454,-24.1603,-15.6337,0.759,0.4432,0.3995,0.5839,0.5263,0.9014,0.5966,0.5495,0.7873,0.9211,1.3197,1.4328,0.0039,7.872,0.2924,-0.5241,0.0126,0.2327,-0.3499,0.1956,8.3983,1.8781,1.3704,5.7581,0.4112,2.8884,9.8345,3.136,9.403,-0.061,1.8388,2.2175,1.4891,4.4541,-0.1441,2.9076,4.5673,1.5708,0.437,0.9203,2.1059,0.191,0.8469,4.4349,-7.4383,-7.1695,0.9639,1.1036,2.5122,2.2764,0.6124,1.2928,2.1111,0.0493,13.4444,-0.8936,0.6106,-0.8323,SINISTRA_PANTALONI
-0.3548,0.2331,0.4828,2.6399,-0.6778,-0.4047,0.6772,0.8229,3.4379,-1.175,0.1936,0.8873,0.942,4.6403,-0.2721,1.2481,0.5671,0.7531,3.7246,0.0297,0.8768,-1.8326,-0.2843,-2.0902,-0.3243,0.1551,0.5866,0.5125,0.641,0.8736,1.0928,1.2508,0.3441,0.2626,0.4109,0.7632,1.1941,1.5646,0.5742,1.0744,-9.3449,1.8711,-16.2744,-8.6979,0.9954,0.4313,0.4099,0.4333,0.4118,0.9502,0.7679,0.5689,0.7088,0.7409,0.923,1.2459,0.0032,1.8661,0.7756,-0.1147,-0.3128,0.3307,0.0245,0.6988,8.6727,0.0154,0.1241,0.4149,0.9536,4.5688,0.06,0.245,0.8206,0.8303,0.0128,0.0046,0.0682,0.2498,-0.546,1.8982,678.0425,357.1966,0.5067,1.8207,3.5933,0.2567,3.3149,12.9119,2.1244,-96.7026,-45.52,1.8497,55.3694,29.9337,0.5056,1.6608,3.285,0.0551,13.3013,-0.9993,0.8028,-0.7956,SINISTRA_PANTALONI
-0.6218,2.4794,1.5746,8.9723,-0.7291,-2.1196,5.6728,2.3818,13.8737,-1.8978,0.46,6.4604,2.5417,16.4261,-0.402,3.5127,7.3647,2.7138,13.7568,0.0109,0.2934,-1.3516,-0.177,-4.6074,-0.6034,0.131,0.6611,0.6195,0.5802,0.9371,0.8776,0.9366,0.4371,0.3838,0.3367,0.8781,0.7703,0.8772,0.4164,0.8033,-24.8986,1.9293,-59.7983,-30.9956,1.0838,0.4429,0.3731,0.4086,0.3442,0.8424,0.6467,0.5462,0.6522,0.8446,1.0085,1.194,0.0121,5.2992,0.3723,0.0471,0.068,-0.1954,-0.6915,0.6157,2.8192,4.7867,2.1879,8.4348,0.0046,1.7944,0.96,0.9798,3.5572,-0.1464,8.8365,1.1559,1.0751,5.5721,0.4087,1.5711,0.319,0.2031,2.2329,2.0349,0.9113,4.9859,4.1409,0.8305,-0.0864,0.0102,-0.118,2.7311,0.8992,0.3293,2.3712,1.5138,0.6384,0.0508,13.4708,-0.706,-0.8157,0.2143,SINISTRA_PANTALONI
-0.0665,0.2763,0.5257,2.2991,-1.349,-0.1427,0.6155,0.7845,3.1353,-1.2257,-0.1495,0.7438,0.8625,4.4452,-0.5464,1.1777,0.2959,0.544,2.9423,0.0762,0.4664,0.4452,-0.0565,0.9545,-0.1211,-0.1269,0.67,0.6095,0.9664,0.9097,1.4423,1.5855,0.4489,0.3715,0.9339,0.8275,2.0801,2.5138,0.7647,0.8407,-5.4421,1.0993,-7.1166,-6.4735,0.6948,0.3405,0.3073,0.49,0.4423,0.9026,0.7333,0.5172,0.7814,0.7053,1.0656,1.5108,0.0012,1.8021,0.0001,-0.4376,0.186,0.3999,0.1218,0.2315,7.979,0.0229,0.1513,0.5084,0.9385,5.6777,0.045,0.2121,0.6968,0.8833,-0.4199,0.0256,0.1599,0.7341,?,1.4053,-19.002,-13.5213,0.7135,0.946,1.3259,0.5091,0.895,1.758,1.4701,-10.5585,-7.1819,1.3837,0,0,0.7295,0.6925,0.9492,0.0524,14.0766,-0.9974,0.3571,-0.2996,SINISTRA_PANTALONI
1.0069,5.7688,2.4018,13.1891,-0.4979,-0.1243,7.9375,2.8174,15.0483,-1.5773,0.9792,26.7062,5.1678,18.017,-0.8262,5.8703,7.9407,2.8179,11.4633,0.0269,-8.0981,1.0283,0.1715,-0.127,-0.0212,0.1668,0.8525,0.4648,0.8523,0.5452,0.9998,1.8339,0.7268,0.216,0.7265,0.2972,0.9996,3.3632,0.476,0.5378,-13.8421,1.1298,-29.0778,-25.7361,1.508,0.8925,0.7475,0.5918,0.4957,0.8375,0.8764,0.732,1.1505,0.8352,1.3127,1.5717,0.0075,8.7669,0.3954,0.4727,0.49,0.7337,0.0464,0.39,-3.6599,12.3814,3.5187,8.9356,?,3.9077,8.5041,2.9162,9.2654,-0.5005,6.6084,2.9198,1.7087,4.716,0.4196,-0.9366,-0.5538,0.5913,1.2066,2.0592,1.7066,1.4559,4.2405,2.9126,2.8913,-2.6209,-0.9065,0,0,0.7599,0.9644,1.8948,1.9647,0.045,14.8127,0.7778,0.9838,0.6849,SINISTRA_PANTALONI
0.1812,2.9094,1.7057,7.4354,-0.895,-0.0553,18.6798,4.322,15.274,-0.6624,0.688,2.9352,1.7133,8.0991,-0.7274,4.7207,2.7492,1.6581,7.6707,0.1991,-3.2732,0.2633,0.0384,-0.0804,-0.0117,0.1458,0.3947,0.9956,1.0287,2.5227,2.6067,1.0333,0.1558,0.9912,1.0583,6.364,6.7946,1.0677,0.577,1.0297,-1.841,1.7846,-3.1907,-1.7879,0.4271,0.8369,0.4097,1.9596,0.9592,0.4895,0.4868,0.9181,0.9693,1.8859,1.9912,1.0559,0.0074,6.7819,-0.2732,-0.3613,-0.1177,-0.2124,0.5693,-0.1575,-9.3213,0.1492,0.3863,9.7673,?,-1.3019,0.6915,0.8315,3.0799,-3.4056,0.4963,6.5027,2.55,8.2877,-0.5107,7.1596,-18.7824,-2.6234,0.4646,0.1515,0.3261,0.2158,0.0229,0.1063,4.1025,3.486,0.8497,0,0,0.1274,3.1713,1.1785,0.3716,0.0982,12.8994,0.4242,0.4752,0.9104,SINISTRA_PANTALONI
