@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_R_STD NUMERIC 
@ATTRIBUTE X_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_R_STD NUMERIC 
@ATTRIBUTE Y_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_R_STD NUMERIC 
@ATTRIBUTE Z_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_STD NUMERIC 
@ATTRIBUTE |V|_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
1.2976,5.2745,2.2966,9.9002,-1.1981,0.4632,5.0126,2.2389,9.8761,-1.7636,2.4471,9.6516,3.1067,13.2171,-0.1811,4.8026,4.7598,2.1817,9.8018,0.1328,2.8014,0.5303,0.2702,0.1893,0.0964,0.5095,1.0258,0.7393,1.0527,0.7207,1.0262,1.424,1.0523,0.5465,1.1081,0.5194,1.0531,2.0277,0.8562,2.6625,-3.5944,3.1096,-4.198,-1.35,1.2603,0.4025,0.3985,0.3194,0.3162,0.99,1.0024,0.749,1.01,0.7472,1.0076,1.3484,0.0296,7.2933,-0.4447,-0.3536,-0.2076,0.1501,0.1394,0.8231,0.3275,0.0074,0.086,0.3171,0.448,-0.191,0.0039,0.0626,0.2667,?,0.7329,0.0139,0.1179,0.4014,0.5524,-1.7142,0.4468,-0.2607,1.3732,0.729,0.5309,1.8856,0.5314,0.2818,-0.965,0.5195,-0.5383,0,0.6406,0,1.189,0.79,0.6644,0.0087,1.2514,0.6625,0.1608,-0.4958,-11.1196,63.0186,7.9384,31.1386,-6.5219,-5.0091,10.1711,3.1892,14.4592,?,-30.6016,18.5821,4.3107,33.5999,?,2.2199,0.3634,0.1637,2.4891,1.8416,0.7398,6.1958,3.3914,0.5474,1.8672,0.8035,0.4303,0,0,1,2.1535,0.9267,0.4303,0.3468,47.3466,0.052,-0.7961,-0.5895,TASCA_SINISTRA_DAVANTI_PANTALONI
-4.5725,7.5272,2.7436,13.1867,-1.8352,-5.3598,18.5826,4.3108,16.0751,-2.2174,1.7686,30.5855,5.5304,36.9022,-0.2911,9.4625,19.9206,4.4633,30.2287,0.0298,0.8531,-2.5854,-0.4832,-3.0306,-0.5664,0.1869,0.6364,0.4961,0.6147,0.7795,0.9658,1.2391,0.4051,0.2461,0.3779,0.6076,0.9328,1.5354,0.7704,1.026,-9.1985,1.3317,-11.9392,-8.9656,0.9309,0.1627,0.1493,0.1748,0.1604,0.9174,0.8203,0.3573,0.4362,0.4356,0.5318,1.2208,0.0781,15.2247,0.3428,-0.4548,-0.5478,-0.3297,-0.6883,0.7304,-0.2177,0.0537,0.2318,0.6559,-1.7066,0.0498,0.0262,0.1618,0.4853,-0.7259,-0.3022,0.7072,0.8409,1.8932,-0.9898,-4.3688,0.7204,-0.1649,1.4327,0.2756,0.1924,2.0526,0.076,0.037,2.026,0.4391,0.2167,0.8618,0.2547,0.2955,1.3514,0.3464,0.2563,0.004,1.3198,0.8299,0.9745,0.8992,-18.8511,276.9831,16.6428,45.8389,-5.2625,-21.8929,183.0838,13.5308,40.6784,-6.1376,-11.8483,5.4781,2.3405,16.7389,?,0.8611,1.591,1.8478,1.23,7.1107,5.7811,1.5129,50.5617,33.4209,1.1012,2.3012,2.0897,1.2843,0,0,1.1269,2.7385,2.4302,0.3358,55.4125,-0.858,-0.8665,0.4941,TASCA_SINISTRA_DAVANTI_PANTALONI
1.0036,9.0419,3.007,13.7252,-0.5451,-5.1212,6.9649,2.6391,12.4743,-7.0469,0.9061,15.9697,3.9962,25.8139,-0.2167,7.0036,10.9817,3.3139,21.5233,0.1046,-0.196,1.1076,0.1433,-5.6522,-0.7312,0.1294,1.1394,0.7525,0.9074,0.6604,0.7964,1.2059,1.2982,0.5662,0.8234,0.4361,0.6342,1.4542,0.4433,1.0532,-1.9262,2.3758,-4.3454,-1.829,5.7301,0.4187,0.3695,0.0731,0.0645,0.8826,1.1003,0.5317,0.6377,0.4832,0.5796,1.1993,0.0558,10.397,0.2962,0.2433,0.2701,-0.1735,-0.6409,0.5833,-0.0414,0.0032,0.0568,0.2054,-1.5124,-0.3836,0.009,0.0949,0.7011,?,-0.3052,0.0301,0.1735,0.6148,?,0.1079,0.1356,1.2568,0.598,0.3271,0.547,0.3576,0.107,0.2992,0.1763,0.2011,1.1403,0,0,1,0.2929,0.334,1.1403,0.0052,0.7485,-0.4174,-0.3053,-0.6882,-35.7074,5.7027,2.388,38.6398,?,10.4662,167.4712,12.9411,38.7589,-0.4323,-14.7272,5.4629,2.3373,19.0186,?,-3.4117,2.4246,-0.7107,0.1845,1.0217,5.5368,0.0341,1.0439,30.6561,3.3029,2.0317,0.6151,0,1,0,0.9969,2.0317,2.0379,0.4212,64.6015,0.5243,0.257,0.8654,TASCA_SINISTRA_DAVANTI_PANTALONI
-1.2147,2.2115,1.4871,5.5957,-3.1434,6.5841,19.154,4.3765,17.491,-0.3185,0.8083,4.8592,2.2044,9.372,-0.7627,7.956,8.4072,2.8995,12.2483,0.093,-0.1845,-1.5029,-0.1527,8.146,0.8276,0.1016,0.3398,0.6746,0.5129,1.9854,1.5094,0.7603,0.1155,0.4551,0.2631,3.9418,2.2783,0.578,1.0047,1.0469,-3.3817,1.0419,-3.3657,-3.2303,0.1018,0.254,0.1,2.4951,0.9824,0.3937,0.3199,0.5971,0.4569,1.8663,1.428,0.7652,0.0717,10.9006,-0.0021,0.2723,-0.1414,0.6461,0.8644,0.5129,0.5915,0.0018,0.0421,0.177,0.7363,-0.5301,0.0023,0.048,0.5897,?,0.0704,0.0146,0.1207,0.4276,-0.226,-1.1159,8.405,-7.532,0.878,0.3488,0.3972,0.7709,0.1216,0.1578,-0.8379,-6.2691,7.4817,0,1.924,0,0.3001,0.4139,1.379,0.0085,1.2156,0.4506,-0.9684,-0.3383,-40.8134,6.7501,2.5981,43.8599,?,-7.2853,77.2036,8.7866,28.3783,-3.1495,-5.5453,69.7791,8.3534,28.0182,-7.6491,5.6022,7.3601,1.3138,0.2957,0.311,1.0519,0.0874,0.0967,1.1064,2.0363,1.7701,0.8693,0,0,2.1112,1.5455,1.5654,1.0129,0.445,57.0835,0.1992,-0.7175,-0.7966,TASCA_SINISTRA_DAVANTI_PANTALONI
2.7091,13.2041,3.6337,18.6454,-0.3581,3.2375,23.8221,4.8808,21.2332,-0.3884,2.4993,2.8533,1.6892,6.9438,-0.1144,6.9765,15.2751,3.9083,15.7112,0.0899,0.8368,1.0839,0.3883,1.2953,0.4641,0.3582,0.7445,2.1512,0.9297,2.8895,1.2488,0.4322,0.5543,4.6276,0.8644,8.3489,1.5595,0.1868,0.8277,6.8988,-3.1688,8.3345,-3.8283,-0.4593,0.8977,2.2033,0.7953,2.4544,0.8859,0.361,0.8781,2.6852,1.1868,3.0579,1.3515,0.442,0.0522,10.8353,0.6114,0.2885,0.5572,0.6105,0.809,0.5625,-0.0864,0.0024,0.049,0.1466,?,-0.6441,0.0004,0.0203,0.6635,?,-0.6065,0.0015,0.0381,0.6477,?,0.1341,0.1424,1.062,2.409,1.2846,0.5333,5.8032,1.6502,0.2844,0.2209,0.2263,1.0244,1,1,1,0.2209,0.2263,1.0244,0.0095,1.337,-0.1843,-0.8078,0.4356,-39.3114,9.4306,3.0709,44.0399,?,-9.7379,48.1848,6.9415,24.2981,-3.7648,16.5709,44.4273,6.6654,25.737,-0.1594,4.037,-2.3723,-0.5877,0.4424,0.4607,1.0414,0.1957,0.2123,1.0846,2.2939,12.4459,5.4256,0,0,0.2297,1.8125,1.7112,0.9441,0.4655,66.1216,-0.9843,0.8312,-0.826,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0421,0.0835,0.289,1.0461,-0.8593,-0.7326,0.2269,0.4763,1.8436,-17.8698,-0.5419,0.1195,0.3457,1.3229,-85.2364,0.9932,0.2757,0.525,1.9341,0.1202,0.0575,0.0777,-0.0424,1.3517,-0.7376,-0.5457,0.6068,0.836,0.5505,1.3778,0.9072,0.6584,0.3682,0.699,0.303,1.8985,0.8231,0.4335,0.2769,0.3697,-1.8295,1.3352,-6.6072,-4.9484,5.7586,36.6753,0.2559,6.3688,0.0444,0.007,0.5674,0.7907,0.5409,1.3936,0.9532,0.684,0.0098,1.5465,0.736,0.4799,-0.6116,0.9222,-0.9762,-0.9614,0.6501,0,0.0031,0.0114,0.9826,0.3659,0,0.0044,0.0179,0.9518,0.6534,0,0.0025,0.006,0.9908,1.7769,0.9949,0.5599,0.6874,1.2372,1.7998,0.4725,1.5307,3.2393,1.8277,0.9939,0.5438,1.7704,1.0022,0.5661,0.6382,1.8974,2.9732,0.0107,1.6693,-0.4767,-0.7948,-0.1753,-12.7748,0.1,0.3162,13.3194,?,-38.2167,0.0843,0.2903,38.6398,?,17.9261,0.2563,0.5063,1.8585,0.9013,0.3343,-0.7126,-2.1319,1.0893,0.6247,0.5735,1.1866,0.3902,0.3289,0.3447,-0.7844,-2.2756,1,0,0,0.3447,7.1667,20.7906,0.4742,68.9176,0.1512,-0.0554,0.7662,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.575,0.0747,0.2733,1.3871,?,-1.4881,0.7026,0.8382,2.998,?,-0.3631,1.2359,1.1117,3.3824,-3.3714,1.8954,1.0974,1.0476,3.0706,0.1625,0.3864,1.5836,-0.3034,4.0982,-0.7851,-0.1916,0.3261,0.2459,0.2609,0.754,0.8001,1.0612,0.1063,0.0604,0.0681,0.5685,0.6402,1.1262,0.4627,0.5317,-2.3279,1.1493,-5.0314,-4.3779,1,0,0,0,0,0.211,0.4627,0.4101,0.4517,0.8864,0.9763,1.1015,0.0176,2.9646,0.5736,0.2078,-0.4856,0.8539,-0.9795,-0.9217,0.1177,0.0029,0.0536,0.1754,0.1125,-0.7477,0.0001,0.0099,0.7579,?,-0.3466,0.0016,0.0401,0.4211,?,-0.1575,-0.3397,2.1574,5.4424,1.3357,0.2454,29.6196,1.7842,0.0602,-0.0293,-0.0528,1.8001,0,0,1,0.2315,0.4167,1.8001,0.009,1.212,0.9408,0.9988,0.9481,-37.4631,4.7085,2.1699,40.4999,?,-6.7056,2.6393,1.6246,10.1395,?,24.0619,7.6549,2.7668,9.4803,0.6645,5.5869,-1.5569,-0.2787,1.3357,0.7843,0.5872,1.784,0.6151,0.3448,3.9943,-2.1567,-0.5399,1,0,0,3.9943,4.272,1.0695,0.4842,68.2306,-0.9848,0.9703,-0.9645,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0728,0.0107,0.1034,0.5093,-1.7587,-0.1302,0.025,0.1581,0.8262,-1.4011,-0.0006,0.0098,0.0991,0.4658,-1.3003,0.2339,0.013,0.1141,0.476,0.0708,0.5591,121.9047,-0.3111,218.0485,-0.5565,-0.0026,0.6543,1.0439,0.9065,1.5955,1.3855,0.8684,0.4281,1.0897,0.8217,2.5456,1.9196,0.7541,0.6735,1.233,-8.9462,1.8309,-13.284,-7.2555,0.5365,0.9116,0.3604,1.6991,0.6717,0.3953,0.6164,1.0933,1.07,1.7736,1.7357,0.9787,0.0015,0.3515,0.2219,-0.2765,-0.4697,-0.2237,-0.5588,0.1652,-0.1562,0,0.0019,0.1591,?,-0.756,0,0.0005,0.7569,?,-0.4585,0,0.0032,0.464,?,0.2066,0.3406,1.6491,3.4169,0.5837,0.1708,11.6753,0.3407,0.0292,0.2102,0.3428,1.6311,1,1,1,0.2102,0.3428,1.6311,0.0092,1.3707,-0.8153,0.95,-0.9178,-31.4007,0.1536,0.3919,31.9794,?,-3.3702,0.0876,0.296,3.8391,?,30.6348,0.05,0.2235,0.7797,0.975,9.3172,-1.025,-0.11,1.3241,1.7532,1.3241,1.7532,3.0736,1.7531,8.3299,-1.0534,-0.1265,1,0,0,8.3299,41.0137,4.9237,0.449,65.4057,-0.7059,-0.0341,0.4619,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.4455,0.1402,0.3745,1.3699,-2.0361,-0.9031,0.6369,0.7981,2.6002,-3.3566,0.0801,0.0245,0.1567,0.6637,-0.5283,1.2427,0.2779,0.5272,1.7833,0.1777,0.4933,-5.5624,-0.3585,-11.2768,-0.7267,0.0644,0.4692,2.3901,0.7104,5.0937,1.5139,0.2972,0.2202,5.7126,0.5047,25.9457,2.292,0.0883,0.4586,4.0042,-2.3831,8.7322,-5.197,-0.5952,0.756,1.039,0.208,1.3745,0.2752,0.2002,0.5268,2.0641,0.7682,3.918,1.4581,0.3722,0.0107,1.7301,0.3462,-0.8136,-0.3993,-0.1706,-0.9606,0.225,-0.1793,0.0071,0.0841,0.3218,?,-0.7555,0.0004,0.02,0.776,?,-0.403,0.0019,0.0434,0.4845,?,0.2373,0.4448,1.8745,4.2041,1.94,0.4615,17.6741,3.7635,0.2129,0.4147,0.6642,1.6017,1,1,1,0.4147,0.6642,1.6017,0.0093,1.3378,-0.9686,0.9957,-0.9873,-36.5954,2.1847,1.4781,38.2797,?,2.0833,1.0648,1.0319,4.1382,-0.4081,23.2563,10.6432,3.2624,10.8597,0.6229,-17.566,-1.5736,0.0896,1.4324,0.4531,0.3163,2.0517,0.2053,0.1,31.9173,-2.1338,-0.0669,0,0,0.102,9.2504,3.5249,0.3811,0.4618,62.0268,-0.925,0.9206,-0.7211,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.023,0.0597,0.2444,2.4294,-0.8716,-0.0314,0.3269,0.5717,5.5907,-1.1192,0.0145,0.1459,0.382,3.8877,-1.3773,0.3387,0.4195,0.6477,3.9136,0.0052,0.7304,-1.5858,-0.0678,-2.171,-0.0928,0.0428,0.4274,0.6397,0.3773,1.4966,0.8827,0.5898,0.1827,0.4092,0.1423,2.2398,0.7792,0.3479,0.3832,0.5023,-55.7277,1.3109,-145.4413,-110.9455,0.492,0.7937,0.33,1.6132,0.6706,0.4157,0.4345,0.6249,0.6207,1.4381,1.4285,0.9934,0.0004,0.5137,-0.9637,-0.9624,-0.0939,0.9444,0.1077,0.0094,0.4025,0,0.0012,0.0034,0.9917,-0.6209,0,0.0013,0.6234,?,0.1275,0,0.0018,0.006,0.9537,-0.6483,3.1572,-4.8698,0.9389,0.6668,0.7103,0.8815,0.4447,0.5045,-0.6427,3.2358,-5.0347,0,3.1117,0,0.0054,0.5575,103.6237,0.0079,1.1509,1.0313,0.9767,0.9945,-41.7262,0.0384,0.1959,42.2989,?,-1.8972,0.0735,0.271,2.2797,?,-9.562,0.0604,0.2458,9.9594,?,21.994,4.3638,0.1984,0.723,0.7971,1.1026,0.5227,0.6354,1.2156,18.5549,4.2471,0.2289,1,1,1,18.5549,4.2471,0.2289,0.4511,53.1854,0.2658,-0.3346,0.3601,TASCA_SINISTRA_DAVANTI_PANTALONI
