@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
0.109,3.6833,1.9192,20.6553,-1.3185,-0.0073,2.3621,1.5369,12.93,-1.216,-0.1456,2.7004,1.6433,17.1007,-1.2199,1.9421,5.0072,2.2377,13.8875,0.0027,-14.8877,-0.7488,0.0561,0.0503,-0.0038,-0.075,1.2487,1.1679,0.8577,0.9353,0.6868,0.7344,1.5593,1.364,0.7356,0.8747,0.4717,0.5393,1.6556,1.25,-308.6478,0.755,-186.4272,-246.9201,1.5268,1.1565,0.6397,0.7574,0.419,0.5532,1.5975,1.2079,1.4873,0.7561,0.9311,1.2314,0.0005,2.8898,0.2561,-0.0023,0.0881,-0.0762,-0.0176,-0.1687,3.612,3.4953,1.8696,5.7299,0.2328,-8.3226,0.6502,0.8064,9.6311,?,2.3725,4.088,2.0219,5.6959,-0.1813,-0.434,1.5224,-3.5079,2.3185,0.9247,0.3988,5.3754,0.855,0.1591,-0.1805,-1.9889,11.0172,0,1.5489,0,0.5949,1.006,1.6909,0.0239,14.4144,0.7295,-0.6964,-0.0559,0,0,0,0,0,PANTALONI
0.0118,4.2785,2.0685,23.6129,-0.3465,-0.2636,2.5628,1.6009,15.9756,-0.5209,-0.1129,2.4686,1.5712,19.0225,-0.8002,2.1152,4.9181,2.2177,20.415,0.0031,-0.0447,-0.1044,0.0056,2.3356,-0.1246,-0.0534,1.2921,1.3165,0.9327,1.0189,0.7219,0.7085,1.6695,1.7332,0.8699,1.0382,0.5211,0.5019,1.1106,0.7186,-95.0798,0.647,-85.6148,-132.316,1.6695,1.6596,0.8563,0.9941,0.5129,0.516,1.4781,1.2413,1.1566,0.8398,0.7825,0.9318,0.0008,3.1082,0.4678,0.3768,0.2357,0.0204,-0.0608,0.1073,1.5762,9.8701,3.1417,10.7263,-0.1179,3.0609,1.9242,1.3872,6.1455,-0.1905,8.3895,2.1118,1.4532,9.2463,0.0031,0.515,0.1879,0.3649,2.2648,2.1619,0.9545,5.1295,4.6738,0.9112,1.1506,-38.7906,-33.712,1.8587,1.0344,0.5565,1.7454,1.1601,0.6646,0.0239,13.9191,-0.6502,-0.8447,0.4867,6.3298,10.0311,3.1672,13,0,PANTALONI
-0.0075,0.0215,0.1467,2.6612,-1.4625,-0.0246,0.041,0.2025,3.9273,-1.259,-0.1076,0.0045,0.0671,0.5541,-1.7722,0.177,0.0479,0.2189,2.7113,0.0042,0.3055,0.0699,-0.0425,0.2288,-0.139,-0.6076,0.7248,2.1857,0.6703,3.0154,0.9248,0.3067,0.5254,4.7772,0.4493,9.0929,0.8553,0.0941,0.7221,4.4621,-136.6065,6.1793,-189.1781,-30.615,0.6216,5.407,0.3969,8.6985,0.6385,0.0734,0.6776,4.8029,0.9815,7.088,1.4485,0.2044,0.0003,0.2617,0.8053,0.3477,-0.0789,0.1802,0.0327,-0.1747,8.9908,0.0029,0.0541,0.1804,0.9801,3.767,0.0105,0.1026,0.3479,0.913,-1.0592,0.0091,0.0952,1.1947,?,2.3867,-8.4884,-3.5565,0.5272,0.5681,1.0776,0.2779,0.3227,1.1611,2.4296,-7.4278,-3.0572,2.2634,0,0,0.5185,0.151,0.2912,0.0258,13.8171,-0.9936,0.9532,-0.935,0,0,0,0,0,PANTALONI
0.1185,3.0398,1.7435,15.3251,-0.3046,-0.3783,3.0211,1.7381,8.4058,-0.9636,-0.0826,0.668,0.8173,5.2543,-0.9621,2.0529,2.6786,1.6366,11.9051,0.0073,-0.3134,-1.4343,0.0577,4.5771,-0.1843,-0.0403,1.0031,2.1332,1.0653,2.1266,1.062,0.4994,1.0062,4.5504,1.1348,4.5224,1.1279,0.2494,0.8673,1.3887,-41.0946,1.6011,-47.3811,-29.5931,2.7442,4.3868,0.9796,1.5986,0.357,0.2233,1.8232,2.9167,1.2873,1.5998,0.7061,0.4413,0.0011,3.0389,0.6056,0.3137,0.1683,0.154,-0.1023,0.0119,1.5517,5.9721,2.4438,7.0137,-0.0487,2.17,9.8521,3.1388,9.763,-1.2397,8.5171,0.6824,0.8261,2.7803,0.6971,0.7151,0.1822,0.2548,0.7786,2.9583,3.7997,0.6062,8.7516,14.4374,0.0603,-0.0509,-0.8446,1.5343,0.7287,0.4749,0.7184,2.5226,3.5115,0.0233,13.9183,-0.7911,-0.956,0.9008,4.6423,34.2506,5.8524,18,0,PANTALONI
-0.0434,0.0107,0.1035,0.8122,-3.1044,-0.0955,0.0194,0.1392,1.6931,-0.7228,-0.2007,0.0151,0.1231,0.6985,-3.515,0.2749,0.0209,0.1446,0.9882,0.0166,0.454,0.216,-0.1577,0.4758,-0.3473,-0.7299,0.7432,0.8407,0.7154,1.1312,0.9626,0.851,0.5524,0.7068,0.5119,1.2795,0.9266,0.7242,0.8649,1.1298,-36.8472,1.3062,-42.6029,-32.6152,0.2014,1.2792,0.1969,6.3527,0.978,0.1539,0.4797,1.1629,0.8219,2.4239,1.7133,0.7068,0.0006,0.4066,0.0601,0.2706,-0.3757,0.2194,-0.2613,-0.7366,7.8899,0.0291,0.1707,0.6092,0.9249,5.7188,0.057,0.2388,0.8384,0.8658,-1.0608,0.0022,0.047,1.1237,?,1.3796,-7.4375,-5.3909,0.7149,3.6317,5.0803,0.511,13.189,25.8094,1.3866,-6.6717,-4.8117,1.298,0,0,0.7266,0.5421,0.7461,0.0257,14.6695,-0.9991,-0.972,0.9748,0,0,0,0,0,PANTALONI
0.0446,0.0039,0.0625,0.3882,-0.6408,-0.029,0.0024,0.0485,0.2926,-1.4501,-0.1145,0.0044,0.0661,0.3275,-5.5263,0.1517,0.0035,0.0596,0.3139,0.0607,-1.5386,-0.389,0.2937,0.2529,-0.1909,-0.7549,1.2873,0.9454,1.0485,0.7344,0.8145,1.1091,1.657,0.8937,1.0993,0.5393,0.6634,1.2301,0.8755,0.5467,-7.4784,0.6244,-8.5421,-13.68,1.9812,4.7144,0.7081,2.3796,0.3574,0.1502,1.3268,1.1853,1.2369,0.8934,0.9322,1.0435,0.0003,0.2227,-0.2464,-0.0574,0.4039,-0.1903,-0.0108,-0.8193,8.7189,0.0014,0.038,0.1209,0.9862,4.4706,0.005,0.071,0.2254,0.9509,-0.3959,0.0014,0.0373,0.4392,?,1.9503,-22.023,-11.2922,0.5349,1.018,1.9033,0.2861,1.0364,3.6226,1.985,-19.7125,-9.9307,1.9138,0,0,0.5365,0.2753,0.5133,0.0258,13.5854,-1.007,0.9324,-0.9283,0,0,0,0,0,PANTALONI
-1.2668,3.9753,1.9938,7.0254,-18.8729,-0.1134,0.3925,0.6265,3.1758,-1.5054,-0.8671,3.3681,1.8352,8.2773,-9.0665,1.965,6.2441,2.4988,9.3384,0.007,11.1699,1.4611,-0.6447,0.1308,-0.0577,-0.4412,3.1824,1.0864,0.7979,0.3414,0.2507,0.7344,10.1278,1.1803,0.6366,0.1165,0.0629,0.5394,3.4964,0.8949,-102.027,0.256,-29.1804,-114.0038,0.2789,0.4299,0.0376,1.5416,0.1348,0.0874,2.2122,0.8487,0.7523,0.3837,0.3401,0.8864,0.035,2.9116,0.0504,0.848,-0.9691,-0.0109,-0.0495,-0.9325,-0.3627,2.6368,1.6238,6.3691,-9.6918,2.0616,0.047,0.2167,0.873,0.6256,8.9696,0.9182,0.9582,4.5234,0.5273,-0.176,-0.0404,0.2298,7.4917,1.6946,0.2262,56.1262,2.8716,0.0512,-3.9572,-1.144,0.2891,0.2554,0.0622,0.2437,7.2953,1.408,0.193,0.0529,12.0967,0.6821,0.9588,0.6394,9.1379,18.7626,4.3316,12,0,PANTALONI
0.3553,15.0459,3.8789,47.044,-1.2226,-0.6354,2.914,1.707,9.3674,-1.5773,0.0673,7.6453,2.765,36.4042,-0.5403,3.6763,12.6246,3.5531,31.4348,0.0153,-0.5591,5.2784,0.0966,-9.4405,-0.1728,0.0183,2.2723,1.4029,1.0917,0.6174,0.4804,0.7782,5.1634,1.968,1.1918,0.3811,0.2308,0.6056,4.514,2.0266,-52.9161,0.449,-11.7226,-26.1109,5.8235,0.8955,0.663,0.1538,0.1139,0.7404,5.0221,1.2923,1.4966,0.2573,0.298,1.1581,0.0019,5.389,-0.0499,0.604,-0.0589,0.0108,0.0195,0.056,5.3481,9.5685,3.0933,12.9446,-0.334,0.8683,0.6917,0.8317,4.0075,-0.1697,-4.2994,38.1129,6.1736,18.2158,-1.166,6.1594,-1.2439,-0.202,3.7194,0.5011,0.1347,13.8341,0.2511,0.0181,5.574,0.3306,0.0593,2.8322,1.1538,0.4074,3.2301,0.7106,0.22,0.018,13.895,0.0118,0.2662,0.5182,1.0495,0.1252,0.3538,2,0,PANTALONI
0.133,0.032,0.1788,1.0604,-0.4484,-0.1909,0.027,0.1643,0.9347,-4.6572,-0.038,0.0218,0.1475,0.863,-0.9861,0.3302,0.0273,0.1651,0.7717,0.063,-0.6966,-3.5028,0.4027,5.0282,-0.5781,-0.115,1.0885,1.2122,1.0832,1.1136,0.9951,0.8936,1.1849,1.4693,1.1732,1.24,0.9902,0.7985,0.4266,0.7662,-6.322,1.796,-14.8182,-8.2507,4.4311,1.685,0.8889,0.3803,0.2006,0.5275,1.1345,1.2288,1.3741,1.0832,1.2112,1.1182,0.0006,0.5037,-0.327,-0.2547,0.6086,-0.1661,-0.776,-0.0129,5.8058,0.0931,0.3052,0.8675,0.8601,7.8907,0.05,0.2236,0.634,0.9229,-0.1758,0.0256,0.1599,0.7456,-0.8909,0.7358,-33.0194,-44.8765,1.3647,1.9082,1.3983,1.8623,3.6414,1.9553,0.7024,-15.1833,-21.615,0.7538,15.7265,20.8642,1.3683,1.1635,0.8503,0.0261,13.9234,-0.9996,-0.4289,0.4248,0.8507,0.127,0.3564,1,0,PANTALONI
0.0412,0.014,0.1184,0.749,-0.6898,-0.0448,0.0055,0.0745,0.5111,-1.7832,-0.118,0.0079,0.0888,0.7128,-1.7312,0.194,0.0075,0.0865,0.4582,0.0849,-0.9182,-0.3488,0.2122,0.3798,-0.2311,-0.6085,1.5896,1.333,1.3696,0.8386,0.8616,1.0275,2.5267,1.7769,1.8759,0.7033,0.7424,1.0557,0.9337,0.6767,-7.1904,0.7247,-7.7012,-10.6263,2.4137,1.6982,0.8852,0.7036,0.3667,0.5213,1.4654,1.0507,1.6346,0.717,1.1154,1.5558,0.0004,0.2913,-0.0971,-0.0963,0.4674,-0.1794,-0.1891,-0.4326,7.4109,0.0012,0.0353,0.2276,0.9699,6.4059,0.0016,0.0394,0.2541,0.9609,-0.4547,0.004,0.0629,0.5494,?,1.1569,-16.2968,-14.0866,0.8947,0.5609,0.6269,0.8006,0.3146,0.393,1.176,-13.347,-11.3492,1.1651,0,0,0.8959,0.4142,0.4624,0.0258,14.2715,-1.0141,0.4425,-0.3514,?,?,?,?,?,PANTALONI
0.0683,8.2733,2.8763,22.5925,-1.1495,-0.2851,5.085,2.255,13.2687,-1.1613,-0.1443,5.254,2.2922,29.1014,-2.8494,3.5764,5.9287,2.4349,22.064,0.0083,-0.2395,-0.4733,0.0191,1.976,-0.0797,-0.0403,1.2755,1.2549,1.1813,0.9838,0.9261,0.9414,1.627,1.5747,1.3955,0.9678,0.8577,0.8862,1.6946,0.5609,-65.1034,0.331,-38.4177,-116.0785,1.7121,1.3903,0.4724,0.8121,0.2759,0.3398,1.7027,0.7763,1.024,0.4559,0.6014,1.319,0.0008,5.2276,-0.1435,0.0882,-0.0292,-0.0683,-0.0615,-0.1834,-6.4589,1.7282,1.3146,8.4321,?,-6.8316,1.0271,1.0135,8.5434,?,1.7962,1.8023,1.3425,4.7763,-0.1026,0.9455,-3.5959,-3.8034,1.2972,0.9792,0.7549,1.6827,0.9589,0.5699,0.987,18.9787,19.2293,1,0,0,0.987,1.7654,1.7887,0.0247,15.1421,-0.9214,0.6831,-0.4141,0,0,0,0,0,PANTALONI
0.5634,6.4308,2.5359,15.1847,-0.6678,-0.7433,4.3016,2.074,12.1576,-1.7385,0.5128,5.7436,2.3966,16.4516,-0.5685,3.4214,5.9029,2.4296,13.3058,0.0083,-0.7579,1.0987,0.1647,-1.4497,-0.2173,0.1499,1.2227,1.0581,1.0438,0.8654,0.8537,0.9864,1.495,1.1196,1.0894,0.7489,0.7287,0.973,0.7878,1.0197,-54.4179,1.2944,-69.0784,-53.3674,2.0508,0.868,0.6786,0.4233,0.3309,0.7817,1.249,0.923,1.1412,0.739,0.9137,1.2364,0.0029,4.9994,0.1725,0.2492,0.4116,0.2387,-0.2631,0.3784,2.8583,4.9309,2.2206,7.6473,-0.0188,3.3843,3.9624,1.9906,7.4971,0.0513,7.8849,5.4734,2.3395,6.9486,0.2771,0.8446,0.3625,0.4292,1.1155,0.9491,0.8508,1.2444,0.9009,0.7239,-0.3471,-0.0528,0.1523,0.9499,0.7809,0.8221,1.02,1.1005,1.0789,0.0245,14.1362,0.6515,-0.9056,-0.8633,0,0,0,0,0,PANTALONI
0.1474,6.1344,2.4768,19.26,-0.5972,-0.4976,5.3098,2.3043,13.7628,-0.9328,-0.016,4.6727,2.1617,26.176,-0.8975,2.9998,7.3877,2.718,14.6889,0.0087,-0.2962,-9.1938,0.0491,31.0346,-0.1659,-0.0053,1.0748,1.1458,0.9112,1.066,0.8478,0.7953,1.1553,1.3128,0.8304,1.1363,0.7187,0.6325,1.0842,0.5816,-55.853,0.5365,-51.5147,-96.0252,1.6934,0.8741,0.8138,0.5162,0.4806,0.931,1.3994,0.7358,1.3112,0.5258,0.937,1.782,0.0014,4.3546,0.3788,0.2221,0.1781,0.072,-0.1581,0.0237,0.7077,7.3457,2.7103,8.5863,-0.1552,2.7871,0.6347,0.7967,5.3722,0.1555,8.873,1.1761,1.0845,7.6454,0.1899,0.2539,0.0798,0.3141,3.402,2.4991,0.7346,11.5736,6.2456,0.5396,-1.1663,-0.6436,0.5518,1.1684,0.7875,0.674,1.5983,1.1231,0.7027,0.0252,13.7098,-0.0451,-0.8091,-0.4074,0,0,0,0,0,PANTALONI
0.3238,7.4576,2.7309,17.69,-0.6108,-1.1425,4.9585,2.2268,13.9723,-1.446,-0.1058,9.5177,3.0851,28.2944,-2.407,4.0907,6.6216,2.5732,21.682,0.0442,-0.2834,-3.0592,0.0792,10.7947,-0.2793,-0.0259,1.2264,0.8852,1.0613,0.7218,0.8654,1.1989,1.504,0.7835,1.1263,0.521,0.7488,1.4374,0.8121,0.3356,-6.6843,0.4132,-8.2311,-19.9197,1.9226,1.3224,0.4841,0.6878,0.2518,0.3661,1.2661,0.6252,0.8159,0.4938,0.6444,1.305,0.0032,6.2418,0.2554,0.041,0.4329,0.2303,-0.2456,-0.3817,4.5745,2.0478,1.431,7.8889,-0.0276,5.3114,8.4767,2.9115,9.0609,-0.0109,5.4969,6.3267,2.5153,8.5914,0.0689,0.8613,0.8322,0.9663,0.4915,0.5689,1.1575,0.2416,0.3237,1.3398,2.1642,-0.3331,-0.1539,0.8565,0.832,0.9714,0.8707,0.9182,1.0546,0.024,15.3899,0.2578,-0.5255,-0.9145,0,0,0,0,0,PANTALONI
0.2079,0.0514,0.2268,1.3286,-0.4948,-0.1161,0.096,0.3098,2.1992,-1.0971,-0.2385,0.0444,0.2106,2.3304,-0.6671,0.4638,0.0902,0.3004,1.8101,0.0369,-1.7906,-0.8717,0.4482,0.4868,-0.2503,-0.5141,0.732,1.0768,0.755,1.471,1.0314,0.7011,0.5359,1.1596,0.5701,2.1639,1.0638,0.4916,0.3823,0.4716,-6.3455,1.2337,-16.6002,-13.4551,0.8476,0.6358,0.4729,0.7502,0.558,0.7438,0.6041,0.5701,0.734,0.9437,1.215,1.2875,0.0009,0.7319,-0.7388,0.0758,0.5483,-0.2737,-0.3561,-0.2115,8.7353,0.0106,0.1031,0.3601,0.9593,4.292,0.0409,0.2022,0.6947,0.8541,1.1785,0.0022,0.0473,0.1532,0.8778,2.0352,7.4122,3.6419,0.5101,2.1811,4.2755,0.2602,4.7571,18.2797,2.089,7.7167,3.694,1.8598,7.061,3.7966,0.5184,2.3505,4.5342,0.0275,14.2058,-0.9974,-0.2975,0.2609,0,0,0,0,0,PANTALONI
0.0934,0.0244,0.1561,0.9659,-0.3802,-0.0723,0.0164,0.1282,0.8676,-1.8464,-0.1288,0.01,0.1,0.7091,-1.5255,0.2583,0.0146,0.121,0.7157,0.0351,-1.2909,-0.7253,0.3616,0.5619,-0.2801,-0.4985,1.2173,1.5601,1.29,1.2817,1.0597,0.8268,1.4817,2.434,1.664,1.6427,1.123,0.6836,0.4727,0.6212,-10.2205,1.314,-21.6196,-16.4527,2.2959,2.4926,0.9435,1.0857,0.4109,0.3785,1.1133,1.3622,1.3495,1.2236,1.2122,0.9907,0.0005,0.3893,-0.1062,-0.0879,0.6031,-0.4067,-0.0749,-0.3812,8.7309,0.0072,0.0851,0.3326,0.9624,4.4574,0.0272,0.1649,0.6458,0.8671,0.1928,0.0017,0.0406,0.2396,0.18,1.9587,45.2801,23.1173,0.5162,2.0944,4.0576,0.2664,4.3866,16.464,2.0217,161.8675,80.0663,1.8214,30.2822,16.6254,0.5151,1.388,2.6947,0.0258,13.3811,-1.0013,0.2095,-0.2124,0,0,0,0,0,PANTALONI
0.0733,0.024,0.155,0.9311,-0.8972,-0.0496,0.011,0.105,0.6166,-1.0638,-0.1624,0.0125,0.112,0.7129,-3.5908,0.2601,0.0141,0.1189,0.6797,0.0363,-1.477,-0.451,0.2816,0.3053,-0.1907,-0.6245,1.4754,1.384,1.3034,0.938,0.8834,0.9418,2.1769,1.9155,1.6988,0.8799,0.7804,0.8869,1.3854,0.7897,-17.2145,0.57,-12.4255,-21.7992,1.6428,3.1607,0.6959,1.924,0.4236,0.2202,1.5101,1.3061,1.3699,0.8649,0.9071,1.0488,0.0005,0.3951,-0.0418,-0.4474,0.6149,-0.1089,0.0265,-0.678,8.0867,0.0215,0.1467,0.5129,0.9382,5.5227,0.0447,0.2113,0.7331,0.8764,0.4498,0.0061,0.078,0.3192,0.5002,1.4643,17.9767,12.277,0.6942,1.8799,2.7079,0.482,3.534,7.3325,1.4987,24.3845,16.2704,1.3999,13.0005,9.2866,0.6996,1.6069,2.2968,0.0265,14.0592,-0.9988,-0.4383,0.397,0,0,0,0,0,PANTALONI
-0.0678,1.0578,1.0285,6.6593,-2.3757,0.2126,0.5497,0.7414,3.8575,-0.3853,-0.3039,0.121,0.3478,2.0409,-2.6576,0.9605,0.948,0.9737,4.8109,0.0162,-0.3191,0.2233,-0.0706,-0.6996,0.2213,-0.3164,1.3872,2.9571,1.0563,2.1317,0.7615,0.3572,1.9243,8.7447,1.1158,4.5443,0.5798,0.1276,4.3682,3.1605,-59.0429,0.7235,-13.5167,-18.6816,0.7084,3.5355,0.4034,4.9906,0.5694,0.1141,1.7263,3.263,1.3842,1.8901,0.8018,0.4242,0.001,1.3976,-0.3892,0.2018,-0.563,-0.1315,0.6761,-0.2058,8.6502,0.105,0.3241,0.9171,0.8973,4.5577,0.313,0.5595,1.5238,0.7265,0.2584,0.0823,0.2868,1.208,-0.1134,1.8979,33.471,17.6354,0.5793,1.13,1.9506,0.3356,1.2768,3.8047,1.9797,-65.1215,-32.8949,1.6029,8.2326,5.136,0.6019,0.7592,1.2614,0.0258,13.4998,-0.9981,-0.9091,0.9043,0,0,0,0,0,PANTALONI
