@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
0.1105,5.9443,2.4381,16.1947,-0.6451,-1.8803,8.3011,2.8812,10.479,-3.4515,0.5849,7.8565,2.8029,10.685,-0.8908,4.412,6.5263,2.5547,10.279,0.0675,-0.0588,0.189,0.0251,-3.2148,-0.4262,0.1326,0.8462,0.8698,0.9544,1.0279,1.1278,1.0972,0.7161,0.7566,0.9108,1.0566,1.2719,1.2038,0.7816,1.2615,-8.5369,1.614,-10.9219,-6.7671,4.1817,1.742,0.893,0.4166,0.2136,0.5127,1.5454,1.5156,1.5755,0.9807,1.0195,1.0395,0.0103,6.4946,0.123,0.1826,0.2241,-0.2666,-0.7449,0.5827,1100,0,0,0,1,TASCA_GIACCA
0.9917,10.4089,3.2263,19.9127,-0.6154,-1.2954,4.5602,2.1355,9.6068,-2.1106,0.784,7.4332,2.7264,12.9302,-0.8501,4.418,6.1597,2.4819,11.8179,0.0689,-0.7655,1.2649,0.2245,-1.6523,-0.2932,0.1775,1.5108,1.1834,1.2999,0.7833,0.8604,1.0985,2.2826,1.4003,1.6899,0.6135,0.7403,1.2068,1.1637,1.2767,-8.672,1.0971,-7.452,-6.7923,3.9915,1.7638,0.9712,0.4419,0.2433,0.5506,2.0728,1.54,1.685,0.743,0.8129,1.0941,0.0095,6.6714,0.1407,-0.0539,0.284,-0.2836,-0.5113,0.432,1100,0,0,0,1,TASCA_GIACCA
0.0066,22.609,4.7549,26.7402,-1.1521,-1.04,7.8156,2.7956,11.8749,-1.971,-1.2517,13.3042,3.6475,22.8211,-0.8888,5.4988,16.141,4.0176,17.505,0.0307,-0.0063,-0.0052,0.0012,0.8308,-0.1891,-0.2276,1.7008,1.3036,1.1835,0.7665,0.6959,0.9079,2.8928,1.6994,1.4007,0.5875,0.4842,0.8242,1.8171,1.333,-25.7925,0.7336,-14.1941,-19.3492,3.1086,1.0284,0.688,0.3308,0.2213,0.669,2.2518,1.1717,1.5276,0.5203,0.6784,1.3037,0.0082,8.3507,0.5258,-0.2074,0.0271,-0.2543,-0.3767,-0.4274,1100,0,0,0,1,TASCA_GIACCA
-0.1641,12.0434,3.4704,27.5743,-2.4389,-0.7809,19.3485,4.3987,20.1076,-0.7976,0.4678,18.6461,4.3181,46.0207,-2.8744,5.0574,25.3162,5.0315,38.9506,0.0119,0.2102,-0.3509,-0.0325,-1.6694,-0.1544,0.0925,0.789,0.8037,0.6897,1.0187,0.8742,0.8582,0.6224,0.6459,0.4757,1.0377,0.7643,0.7365,2.1919,0.5728,-41.5245,0.2613,-18.9446,-72.4976,0.7168,0.6751,0.2034,0.9417,0.2837,0.3013,1.3713,0.5992,0.7079,0.4369,0.5162,1.1815,0.0049,7.4976,-0.4801,0.3596,-0.5316,0.0521,0.2858,-0.2758,1100,0,0,0,1,TASCA_GIACCA
-0.1179,3.8365,1.9587,8.4027,-1.0383,-0.3812,6.667,2.582,11.7009,-1.0863,-0.0831,1.2617,1.1233,6.7263,-0.8804,3.0814,2.4362,1.5608,6.7221,0.0125,0.3092,1.419,-0.0383,4.5889,-0.1237,-0.027,0.7586,1.7438,1.2549,2.2987,1.6543,0.7197,0.5754,3.0407,1.5748,5.284,2.7366,0.5179,0.7026,1.3591,-50.2821,1.9345,-71.5685,-36.9956,0.735,1.1525,0.6056,1.568,0.8239,0.5255,0.7181,1.2492,1.25,1.7396,1.7407,1.0006,0.0021,4.5345,0.1386,0.2969,-0.2207,-0.1328,0.1853,-0.1542,1100,0,0,0,1,TASCA_GIACCA
-0.052,3.587,1.8939,8.8726,-1.3051,0.3506,5.7695,2.402,9.8712,-1.0431,-0.1426,7.4213,2.7242,10.8686,-0.8118,3.7968,2.5083,1.5838,6.5048,0.0401,-0.1482,0.3645,-0.0137,-2.4591,0.0924,-0.0376,0.7885,0.6952,1.1958,0.8817,1.5166,1.7201,0.6217,0.4833,1.43,0.7774,2.3001,2.9587,0.9968,1.0316,-18.4969,1.0349,-18.5565,-17.9311,0.7967,0.6417,0.568,0.8054,0.713,0.8852,0.8988,0.8164,1.364,0.9082,1.5175,1.6709,0.002,5.787,0.1103,0.3324,-0.2325,-0.2645,0.2124,0.0573,1100,0,0,0,1,TASCA_GIACCA
0.0087,9.2531,3.0419,22.8668,-3.5909,-0.06,4.2593,2.0638,8.7654,-1.0367,-0.1302,3.793,1.9476,10.2374,-0.9498,3.4423,5.4768,2.3402,17.5397,0.0378,-0.1447,-0.0666,0.0025,0.4605,-0.0174,-0.0378,1.4739,1.5619,1.2998,1.0597,0.8819,0.8322,2.1724,2.4395,1.6895,1.1229,0.7777,0.6926,4.0087,3.5865,-25.9501,0.8947,-6.4734,-7.2355,1.1574,0.9487,0.2732,0.8197,0.2361,0.288,2.6088,2.2337,1.3037,0.8562,0.4997,0.5837,0.0007,5.0964,0.1839,0.1764,-0.6347,-0.061,0.2924,-0.2462,1100,0,0,0,1,TASCA_GIACCA
0.5914,2.3572,1.5353,6.5485,-0.4623,0.0421,1.2682,1.1262,4.0623,-0.89,-0.2,0.3761,0.6132,2.6992,-2.3235,1.8344,1.028,1.0139,4.6487,0.0478,14.0573,-2.9569,0.3224,-0.2103,0.0229,-0.109,1.3633,2.5036,1.5143,1.8364,1.1107,0.6048,1.8586,6.268,2.2931,3.3724,1.2337,0.3658,1.0822,1.0971,-8.8667,1.0137,-8.1931,-8.082,2.0835,5.5142,0.9173,2.6466,0.4403,0.1663,1.612,2.4261,1.4087,1.505,0.8739,0.5806,0.0033,2.7109,0.6056,-0.8841,0.5571,-0.716,0.3051,-0.6357,1100,0,0,0,1,TASCA_GIACCA
0.0398,2.4889,1.5776,7.7593,-0.3831,-0.0672,1.7079,1.3069,4.9472,-0.5595,-0.5563,0.5169,0.719,3.6504,-2.3804,1.8693,1.535,1.239,5.5017,0.0383,-0.5918,-0.0715,0.0213,0.1209,-0.036,-0.2976,1.2072,2.1943,1.2733,1.8177,1.0548,0.5803,1.4573,4.8149,1.6214,3.3041,1.1127,0.3367,1.2109,0.8361,-9.8084,0.6905,-8.1001,-11.7311,1.7685,5.1952,0.9806,2.9377,0.5545,0.1888,1.5684,2.1256,1.4103,1.3552,0.8992,0.6635,0.0029,2.9087,0.7287,-0.6898,0.7384,-0.8006,0.6511,-0.5768,1100,0,0,0,1,TASCA_GIACCA
-0.0245,2.4925,1.5788,7.8301,-0.4252,-0.2693,1.3773,1.1736,4.5149,-0.719,-0.4698,0.4656,0.6824,2.9437,-3.563,1.8349,1.2626,1.1236,5.449,0.0766,0.0909,0.0521,-0.0133,0.5732,-0.1468,-0.2561,1.3453,2.3136,1.405,1.7198,1.0444,0.6073,1.8098,5.3528,1.9741,2.9577,1.0908,0.3688,1.237,1.0162,-5.1665,0.8216,-4.1768,-5.0839,2.0918,8.5166,0.931,4.0714,0.4451,0.1093,1.7343,2.66,1.437,1.5338,0.8286,0.5402,0.0028,2.7833,0.5307,-0.2261,0.4721,-0.6474,0.492,-0.7164,1100,0,0,0,1,TASCA_GIACCA
0.2447,1.5132,1.2301,5.7834,-0.4036,0.0253,1.7699,1.3304,5.2592,-1.0864,0.1543,0.3392,0.5824,2.6719,-1.3156,1.5188,1.3999,1.1832,4.5227,0.0194,9.6617,1.5854,0.1611,0.1641,0.0167,0.1016,0.9246,2.1122,1.0397,2.2844,1.1244,0.4922,0.8549,4.4614,1.0809,5.2185,1.2643,0.2423,0.6072,1.0955,-18.611,1.804,-30.6484,-16.9889,1.6346,3.571,0.8934,2.1846,0.5466,0.2502,1.0997,2.1645,1.2787,1.9684,1.1628,0.5908,0.0015,2.2988,0.7121,-0.701,0.6477,-0.789,0.2166,-0.4208,1100,0,0,0,1,TASCA_GIACCA
0.0103,1.0969,1.0473,7.9709,-1.4819,0.0021,1.3888,1.1785,6.1541,-0.4534,0.196,6.2328,2.4966,10.359,-0.611,2.5544,2.2318,1.4939,6.1733,0.0695,4.8155,0.0524,0.004,0.0109,0.0008,0.0767,0.8887,0.4195,0.701,0.472,0.7888,1.6711,0.7898,0.176,0.4915,0.2228,0.6223,2.7927,2.4791,1.2113,-10.3152,0.4886,-4.1608,-8.5154,0.7585,0.4995,0.4841,0.6585,0.6382,0.9692,1.2952,0.7695,1.2912,0.5941,0.9969,1.678,0.001,3.6159,0.2639,-0.1024,-0.1905,-0.279,0.2513,0.3842,1100,0,0,0,1,TASCA_GIACCA
-0.8226,4.0971,2.0241,9.809,-2.2841,0.1577,6.0371,2.4571,8.7175,-0.7703,-0.1124,6.7931,2.6064,12.2959,-0.5901,3.844,2.8654,1.6927,8.3515,0.0293,-5.2152,7.3181,-0.214,-1.4032,0.041,-0.0292,0.8238,0.7766,1.1958,0.9427,1.4515,1.5397,0.6787,0.6031,1.4299,0.8887,2.1069,2.3707,1.7985,1.495,-27.0387,0.8312,-15.0338,-18.086,0.6066,0.3863,0.3472,0.6368,0.5723,0.8987,1.1252,0.7977,1.1745,0.709,1.0438,1.4723,0.0045,5.7873,-0.2168,-0.0065,-0.4063,0.2542,0.4098,0.0878,1100,0,0,0,1,TASCA_GIACCA
-0.078,2.298,1.5159,6.1608,-0.5708,-0.4965,1.235,1.1113,3.7076,-1.0064,-0.0639,0.2576,0.5076,1.9445,-1.0536,1.8621,0.5798,0.7615,3.3981,0.2169,0.1571,1.2206,-0.0419,7.771,-0.2666,-0.0343,1.3641,2.9866,1.9908,2.1895,1.4595,0.6666,1.8607,8.9199,3.9634,4.7938,2.13,0.4443,1.2038,2.244,-2.3791,1.8641,-1.9763,-1.0602,2.1225,4.142,0.9039,1.9515,0.4259,0.2182,1.6617,3.1682,1.813,1.9066,1.0911,0.5722,0.0027,2.7734,0.4786,-0.811,0.3801,-0.3283,0.296,-0.2168,1100,0,0,0,1,TASCA_GIACCA
0.2136,2.6285,1.6213,7.3602,-0.3223,-0.0365,1.5865,1.2596,4.9105,-0.6598,-0.1517,1.1187,1.0577,3.8776,-2.4625,1.847,1.9922,1.4115,6.5434,0.0132,-5.8531,-1.4083,0.1157,0.2406,-0.0198,-0.0821,1.2872,1.5329,1.1487,1.1909,0.8924,0.7493,1.6568,2.3497,1.3194,1.4182,0.7964,0.5615,0.9191,0.6506,-20.4589,0.7078,-22.2599,-31.4485,1.8814,4.9703,0.8394,2.6418,0.4462,0.1689,1.4989,1.8981,1.1248,1.2664,0.7504,0.5926,0.0014,2.981,0.8133,-0.6304,0.5862,-0.8745,0.5338,-0.5929,1100,0,0,0,1,TASCA_GIACCA
