@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_R_STD NUMERIC 
@ATTRIBUTE X_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_R_STD NUMERIC 
@ATTRIBUTE Y_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_R_STD NUMERIC 
@ATTRIBUTE Z_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_STD NUMERIC 
@ATTRIBUTE |V|_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
-0.3192,0.4837,0.6955,2.8068,-1.461,-0.1555,3.0484,1.746,6.962,-0.8169,-0.247,0.8813,0.9388,4.0792,-1.7407,1.9697,0.7208,0.849,3.5291,0.1253,2.052,1.2921,-0.162,0.6297,-0.079,-0.1254,0.3983,0.7408,0.8192,1.8598,2.0565,1.1058,0.1587,0.5488,0.6711,3.4588,4.2292,1.2227,0.5323,0.6431,-3.2972,1.2082,-6.1941,-5.1267,0.2976,0.7663,0.2827,2.5745,0.9498,0.3689,0.4032,0.6881,0.7953,1.7067,1.9727,1.1559,0.0047,2.9024,-0.2541,-0.0726,-0.2548,0.6047,0.1187,-0.2222,0.0359,0.0002,0.0154,0.0812,-0.1113,-0.1177,0.0005,0.0223,0.1471,?,-0.9678,0.0002,0.0125,0.9822,?,-0.3051,-0.0371,0.1216,0.688,1.2337,1.793,0.4734,1.5219,3.2149,0.0553,0.0083,0.1498,0,0,1,0.5523,0.0827,0.1498,0.0106,1.1217,0.6572,-0.8168,-0.8853,?,?,?,?,?,DAVANTI_PANTALONI
0.4129,0.6041,0.7772,2.5964,-0.5808,0.5243,0.9276,0.9631,4.0583,-0.464,0.354,0.6026,0.7763,3.3987,-0.7344,1.359,0.8582,0.9264,3.247,0.0389,0.7876,1.1665,0.3039,1.4811,0.3858,0.2605,0.807,1.0013,0.839,1.2408,1.0396,0.8379,0.6512,1.0026,0.7039,1.5395,1.0809,0.7021,0.7417,0.6629,-7.2528,0.8937,-9.7787,-10.9416,0.5925,0.8382,0.4861,1.4146,0.8205,0.58,0.6398,0.7639,0.7996,1.1941,1.2498,1.0467,0.008,2.2276,0.907,-0.0229,0.7587,0.2895,0.7741,0.2958,-0.1321,0.001,0.0311,0.1586,?,-0.6719,0.0001,0.0115,0.6953,?,-0.4635,0.0003,0.0175,0.4814,?,0.1966,0.285,1.4495,2.6939,1.7733,0.6583,7.2569,3.1445,0.4333,0.2281,0.3294,1.4443,1,1,1,0.2281,0.3294,1.4443,0.0087,1.2675,-0.9623,0.9856,-0.983,?,?,?,?,?,DAVANTI_PANTALONI
-0.9822,7.9973,2.8279,12.535,-0.9857,-0.9528,10.682,3.2683,13.6091,-1.5825,-0.9243,12.6484,3.5565,24.3438,-0.9101,5.1882,7.1373,2.6716,13.4295,0.0541,1.0309,1.0626,-0.1893,1.0308,-0.1836,-0.1782,0.8653,0.7952,1.0585,0.919,1.2234,1.3312,0.7487,0.6323,1.1205,0.8445,1.4966,1.7722,0.7461,0.5364,-8.107,0.719,-10.8655,-15.1125,1.1979,0.4953,0.4446,0.4135,0.3712,0.8977,0.9211,0.5149,0.9334,0.559,1.0134,1.8127,0.0178,7.6811,-0.175,-0.389,-0.0607,-0.188,-0.3059,-0.1477,-0.0081,0.0095,0.0975,0.2771,-1.261,0.0732,0.0098,0.0988,0.4496,-1.4753,0.0977,0.854,0.9241,1.9817,-1.0012,-0.1108,-0.0829,0.7488,0.9876,0.1056,0.1069,0.9753,0.0111,0.0114,0.5768,0.1559,0.2703,0.6748,0.1238,0.1834,0.6164,0.1398,0.2269,0.0013,1.1272,0.7301,0.9747,0.8165,?,?,?,?,?,DAVANTI_PANTALONI
0.0152,2.2409,1.497,5.0408,-0.8689,-0.5262,2.8686,1.6937,6.4633,-1.2203,0.0894,3.1674,1.7797,8.5138,-0.5095,2.7775,0.8475,0.9206,4.3193,0.2503,-0.0288,0.1698,0.0055,-5.8885,-0.1895,0.0322,0.8838,0.8411,1.6261,0.9517,1.8398,1.9333,0.7812,0.7075,2.6442,0.9057,3.3849,3.7375,0.6597,0.8155,-1.6247,1.2362,-2.4627,-1.9922,0.9266,0.4782,0.4681,0.5161,0.5052,0.9789,0.7799,0.5921,1.167,0.7592,1.4964,1.9711,0.0057,4.2284,0.9589,-0.246,0.1535,-0.1655,0.1265,0.2945,-0.105,0.0034,0.0581,0.1943,-3.8506,-0.7175,0.0001,0.0096,0.738,?,-0.4184,0.0017,0.0411,0.4715,?,0.1464,0.251,1.7147,6.071,1.4131,0.2328,36.8567,1.9967,0.0542,0.209,0.3271,1.5651,0,0,1,0.2633,0.412,1.5651,0.009,1.2453,-0.942,0.8979,-0.8696,?,?,?,?,?,DAVANTI_PANTALONI
1.5425,8.7747,2.9622,13.7307,-0.8636,-2.3745,19.2705,4.3898,20.7515,-1.5312,1.3411,15.517,3.9392,18.5455,-0.762,6.7793,7.419,2.7238,14.4469,0.0637,-0.6496,1.1502,0.2275,-1.7706,-0.3503,0.1978,0.6748,0.752,1.0875,1.1144,1.6117,1.4462,0.4553,0.5655,1.1827,1.2419,2.5974,2.0915,0.5069,0.7934,-6.4762,1.5652,-12.7764,-8.1626,0.8987,0.7,0.4775,0.7789,0.5313,0.6822,0.6617,0.7404,0.9504,1.119,1.4364,1.2837,0.033,10.6502,-0.7252,-0.1051,0.2569,0.3956,-0.406,0.0723,-0.134,0.0276,0.1662,0.417,-5.6693,0.3298,0.0074,0.0863,0.3258,0.2925,0.8348,0.0078,0.0885,0.3119,0.6587,-0.4064,-0.1605,0.395,1.9262,1.878,0.975,3.7103,3.527,0.9506,-2.6313,-0.5888,0.2238,0.1358,0.0684,0.5039,1.2799,1.3367,1.0444,0.0096,1.3336,-0.1685,0.8577,0.332,?,?,?,?,?,DAVANTI_PANTALONI
1.0755,12.0902,3.4771,14.2922,-1.313,-4.1347,12.8531,3.5851,15.2919,-4.8509,1.8026,23.4703,4.8446,18.2684,-0.3438,7.2447,17.4299,4.1749,14.8156,0.0355,-0.2601,0.5966,0.1485,-2.2938,-0.5707,0.2488,0.9699,0.7177,0.8329,0.74,0.8587,1.1604,0.9406,0.5151,0.6936,0.5476,0.7374,1.3466,0.6399,1.736,-14.8602,2.7128,-23.2221,-8.5602,2.3642,0.4545,0.4023,0.1922,0.1701,0.885,0.9346,0.7823,0.9647,0.8371,1.0321,1.2331,0.0533,11.3823,-0.4544,-0.3189,-0.0151,-0.3185,-0.8304,0.6761,-0.1717,0.0589,0.2427,0.6361,-8.5265,0.1674,0.0053,0.0727,0.209,0.309,0.7271,0.0561,0.2368,0.6808,0.2432,-1.0255,-0.2361,0.2302,3.3385,1.025,0.307,11.1456,1.0506,0.0943,-6.0922,-2.6026,0.4272,0.2208,0.0742,0.3362,3.0439,0.9345,0.307,0.0088,1.109,-0.9863,0.9056,-0.9343,?,?,?,?,?,DAVANTI_PANTALONI
1.1117,5.5571,2.3573,12.7049,-0.3867,0.6491,14.7583,3.8417,20.0265,-1.452,0.6689,7.4664,2.7325,11.6375,-0.5875,4.8857,6.0158,2.4527,12.2419,0.0534,1.7128,1.6621,0.2275,0.9704,0.1328,0.1369,0.6136,0.8627,0.9611,1.4059,1.5663,1.1141,0.3765,0.7443,0.9237,1.9766,2.4532,1.2411,0.2988,0.8227,-5.1272,2.7538,-17.1618,-6.2322,1.1218,1.2498,0.7084,1.1141,0.6315,0.5668,0.6344,1.0917,1.0378,1.7209,1.6359,0.9506,0.0158,7.6455,0.3308,-0.0837,0.4534,0.5944,0.0556,0.3005,-0.2543,0.2037,0.4513,1.1651,-0.9265,-0.1538,0.1606,0.4008,1.1364,-1.0073,-0.3999,0.344,0.5865,1.4631,-1.2077,1.6539,0.6358,0.3844,1.1262,0.7695,0.6832,1.2683,0.5921,0.4668,0.9825,0.7001,0.7126,1.0683,0.9126,0.8543,1.0252,0.7964,0.7768,0.0054,1.6416,0.9868,0.9893,0.969,?,?,?,?,?,DAVANTI_PANTALONI
-1.3403,5.758,2.3996,9.292,-1.4354,-1.7967,15.7034,3.9627,18.3627,-1.4743,0.5203,11.2496,3.354,14.4785,-0.726,5.616,6.4669,2.543,11.646,0.0217,0.746,-2.5759,-0.2387,-3.453,-0.3199,0.0927,0.6055,0.7154,0.9436,1.1815,1.5583,1.3189,0.3667,0.5118,0.8904,1.3959,2.4283,1.7396,0.5005,0.8993,-21.1718,1.7966,-42.2979,-23.543,0.5141,0.4548,0.3205,0.8847,0.6234,0.7047,0.506,0.6418,0.7979,1.2683,1.5767,1.2432,0.025,8.7224,0.7372,0.1036,-0.2744,0.6232,-0.2316,0.0465,-0.2702,0.1128,0.3358,1.1215,-0.9764,-0.2241,0.1085,0.3295,1.1557,-0.955,-0.6036,0.2209,0.47,1.5139,-1.4617,1.2053,0.4476,0.3714,1.0192,0.7144,0.701,1.0388,0.5104,0.4914,0.9814,0.6163,0.628,0.96,0.9227,0.9612,0.9704,0.7408,0.7634,0.0076,1.5484,0.99,0.8994,0.8711,?,?,?,?,?,DAVANTI_PANTALONI
0.0482,2.1518,1.4669,5.4891,-0.7144,-0.1922,4.7596,2.1817,8.6153,-1.1827,-0.0177,4.0435,2.0108,8.9691,-0.5708,3.1538,1.0477,1.0236,4.6174,0.2239,-0.2507,-2.7227,0.0153,10.8587,-0.0609,-0.0056,0.6724,0.7295,1.4331,1.0849,2.1314,1.9645,0.4521,0.5322,2.0538,1.1771,4.5429,3.8594,0.49,0.7018,-1.717,1.4323,-3.504,-2.4464,0.8111,0.5607,0.5381,0.6913,0.6634,0.9597,0.6371,0.612,1.1888,0.9606,1.8658,1.9424,0.0021,4.638,0.7578,-0.0118,0.0006,0.3534,-0.0504,-0.0165,-0.104,0.0015,0.0391,0.1512,?,-0.7162,0,0.0047,0.7282,?,-0.5304,0.0001,0.0104,0.5478,?,0.1452,0.1961,1.3504,8.4074,3.7582,0.447,70.6838,14.1237,0.1998,0.2076,0.276,1.3294,1,1,1,0.2076,0.276,1.3294,0.0095,1.3506,-0.5316,0.0518,-0.7563,?,?,?,?,?,DAVANTI_PANTALONI
0.16,1.5758,1.2553,4.7499,-0.47,0.0478,2.0456,1.4303,5.9841,-0.5996,-0.1912,4.9091,2.2157,8.4287,-0.6616,2.7543,1.009,1.0045,4.3695,0.1647,3.3511,-0.8369,0.0581,-0.2497,0.0173,-0.0694,0.8777,0.5666,1.2497,0.6455,1.4239,2.2058,0.7703,0.321,1.5618,0.4167,2.0274,4.8654,0.677,0.4525,-1.7621,0.6684,-2.6026,-3.894,0.8637,0.637,0.6177,0.7375,0.7151,0.9697,0.7938,0.5635,1.0871,0.71,1.3695,1.929,0.0028,3.9816,0.5524,-0.2284,-0.0245,0.0267,0.0173,-0.0165,-0.193,0.0019,0.0431,0.2515,?,-0.7019,0.0001,0.0115,0.7221,?,-0.5014,0.0003,0.0184,0.5253,?,0.275,0.3849,1.3998,3.7513,2.3457,0.6253,14.0723,5.5022,0.391,0.3484,0.4789,1.3746,1,1,1,0.3484,0.4789,1.3746,0.0096,1.3963,-0.9025,0.9302,-0.8834,?,?,?,?,?,DAVANTI_PANTALONI
-0.0726,1.5685,1.2524,5.2445,-0.5402,-0.5002,2.77,1.6643,7.5688,-0.9558,-0.1918,4.0661,2.0165,8.1806,-0.6414,2.7577,1.0917,1.0448,3.9822,0.2065,0.1451,0.3785,-0.0263,2.6082,-0.1814,-0.0695,0.7525,0.6211,1.1986,0.8254,1.5929,1.9299,0.5663,0.3858,1.4368,0.6812,2.5373,3.7246,0.4973,0.5754,-1.7748,1.1571,-3.5688,-3.0843,0.8799,0.6832,0.6785,0.7765,0.7711,0.9931,0.6929,0.6411,1.317,0.9252,1.9007,2.0543,0.0057,4.0084,0.7126,0.0744,-0.1989,0.2943,-0.3748,-0.1584,-0.1234,0.0024,0.0493,0.1846,?,-0.7217,0,0.0044,0.7351,?,-0.5027,0,0.007,0.5143,?,0.171,0.2455,1.4357,11.1955,7.0245,0.6274,125.339,49.3436,0.3937,0.2511,0.3589,1.4295,1,1,1,0.2511,0.3589,1.4295,0.0093,1.3479,-0.2781,0.6287,-0.6382,?,?,?,?,?,DAVANTI_PANTALONI
-1.1609,17.0516,4.1294,18.8611,-1.6607,-2.4531,25.4854,5.0483,27.1251,-1.0523,1.1279,9.6734,3.1102,18.3264,-0.3577,6.9722,12.2361,3.498,21.0105,0.0735,0.4732,-1.0293,-0.1665,-2.175,-0.3518,0.1618,0.818,1.3277,1.1805,1.6231,1.4432,0.8891,0.6691,1.7627,1.3936,2.6346,2.0828,0.7906,0.8464,2.4383,-7.0656,2.8807,-8.3475,-2.8978,0.5363,0.5252,0.3126,0.9792,0.5828,0.5952,0.6953,1.0292,0.8977,1.4801,1.291,0.8723,0.0316,10.9092,0.2289,-0.188,-0.1669,0.1124,-0.3374,0.6101,-0.0895,0.0201,0.1416,0.4839,-1.545,-0.0316,0.0474,0.2177,0.7356,-2.4045,0.1118,0.7327,0.856,1.9271,-0.9868,2.8277,-0.8005,-0.2831,0.6505,0.1654,0.2543,0.4232,0.0274,0.0647,0.5654,0.3069,0.5428,0.88,0.196,0.2228,0.6578,0.2511,0.3817,0.0016,1.1873,0.8497,0.9582,0.9089,?,?,?,?,?,DIETRO_PANTALONI
-1.1424,15.032,3.8771,26.398,-2.394,-1.8497,13.1175,3.6218,16.5148,-1.0416,0.679,12.5389,3.541,20.9209,-0.3508,6.0555,9.207,3.0343,23.5284,0.0286,0.6176,-1.6824,-0.1887,-2.7241,-0.3055,0.1121,1.0705,1.0949,1.2778,1.0228,1.1936,1.167,1.1459,1.1988,1.6327,1.0461,1.4247,1.3619,2.2099,3.4275,-26.9126,1.5509,-12.178,-7.852,0.9615,0.5022,0.3211,0.5223,0.334,0.6395,1.5984,1.2618,1.122,0.7894,0.7019,0.8892,0.0245,9.5002,-0.1655,-0.4852,-0.4363,0.2013,-0.1777,0.5256,-0.0259,0.0335,0.1831,0.5879,-1.0435,0.058,0.019,0.1377,0.5117,-1.6761,0.2151,0.7474,0.8645,1.9054,-0.9996,-0.447,-0.1206,0.2698,1.3294,0.2118,0.1593,1.7673,0.0449,0.0254,0.9368,0.3152,0.3364,1.5048,0.3019,0.2006,1.1491,0.3086,0.2685,0.0024,1.1838,0.7495,0.9299,0.9082,?,?,?,?,?,DIETRO_PANTALONI
2.2874,13.6837,3.6991,17.6524,-0.4932,3.5134,18.0264,4.2458,21.4838,-0.4399,1.1697,20.7868,4.5593,18.6442,-0.3471,7.1282,20.6293,4.542,19.9911,0.0384,0.6511,1.9556,0.3209,3.0037,0.4929,0.1641,0.8713,0.8113,0.8144,0.9312,0.9348,1.0038,0.7591,0.6583,0.6633,0.8672,0.8738,1.0076,0.8884,1.2138,-7.3053,1.3663,-8.2234,-6.0187,0.7923,0.8542,0.5687,1.078,0.7177,0.6658,0.8217,0.9468,0.883,1.1523,1.0747,0.9326,0.0473,10.7014,0.1159,-0.2569,0.2716,0.6582,0.7355,0.7462,0.1423,0.0143,0.1195,0.3623,-0.3854,-0.4482,0.0099,0.0993,0.5954,?,-0.5557,0.0066,0.0815,0.7745,?,-0.3176,-0.2562,0.8065,1.2034,1.4677,1.2196,1.4481,2.154,1.4875,0.1693,0.1301,0.7687,0,0,1,0.6085,0.4677,0.7687,0.0079,1.1745,-0.6447,0.5565,-0.565,?,?,?,?,?,DIETRO_PANTALONI
-0.0718,2.0647,1.4369,5.5883,-0.883,-0.0515,3.1807,1.7834,7.9023,-0.5698,0.5011,5.2262,2.2861,8.8011,-0.559,3.0354,1.5166,1.2315,5.1573,0.1982,1.3945,-0.1432,-0.0236,-0.1027,-0.017,0.1651,0.8057,0.6285,1.1668,0.7801,1.4482,1.8563,0.6491,0.3951,1.3614,0.6086,2.0972,3.446,0.9136,0.8304,-2.0552,0.9089,-2.2495,-2.4749,0.5896,0.5257,0.4614,0.8917,0.7826,0.8777,0.7072,0.635,1.0836,0.8979,1.5323,1.7066,0.0055,4.5605,0.3896,0.0471,0.0695,0.7451,0.557,0.4705,-0.1569,0.0049,0.07,0.2669,?,-0.686,0.0001,0.0107,0.7011,?,-0.5323,0.0008,0.0289,0.5745,?,0.2287,0.2948,1.2888,6.5559,2.4214,0.3693,42.9797,5.863,0.1364,0.3806,0.4645,1.2204,1,1,1,0.3806,0.4645,1.2204,0.0095,1.3751,-0.3972,0.9888,-0.3737,?,?,?,?,?,DIETRO_PANTALONI
0.193,1.5627,1.2501,5.0358,-0.3265,-0.5559,2.3556,1.5348,5.7565,-0.9349,-0.2045,4.1976,2.0488,8.2918,-0.5758,2.7767,0.794,0.8911,4.076,0.2425,-0.3472,-0.9441,0.0695,2.7188,-0.2002,-0.0736,0.8145,0.6101,1.4029,0.7491,1.7224,2.2992,0.6634,0.3723,1.968,0.5612,2.9667,5.2865,0.4456,0.4091,-0.9496,0.918,-2.1311,-2.3214,1.276,0.7215,0.7055,0.5654,0.5529,0.9778,0.8748,0.6073,1.2355,0.6942,1.4123,2.0343,0.0067,4.0761,0.7262,-0.0231,0.4295,0.6046,0.1521,0.0099,-0.1439,0.0011,0.0333,0.1897,?,-0.6904,0.0001,0.0107,0.716,?,-0.5306,0.0003,0.0185,0.5593,?,0.2084,0.2711,1.3012,3.1248,1.801,0.5764,9.7641,3.2435,0.3322,0.265,0.3392,1.2802,1,1,1,0.265,0.3392,1.2802,0.0095,1.3649,-0.9223,0.9043,-0.8959,?,?,?,?,?,DIETRO_PANTALONI
0.3697,1.7662,1.329,4.3138,-0.6833,0.4065,7.7339,2.781,9.62,-0.4672,0.13,4.086,2.0214,7.3586,-0.7047,3.3635,2.5915,1.6098,6.1854,0.1914,0.9095,2.8429,0.1099,3.1259,0.1208,0.0387,0.4779,0.6575,0.8255,1.3758,1.7275,1.2556,0.2284,0.4323,0.6815,1.8928,2.9843,1.5767,0.5716,0.5756,-1.1958,1.007,-2.0919,-2.0775,0.3909,0.5937,0.335,1.519,0.8571,0.5643,0.4484,0.5862,0.6974,1.3073,1.5553,1.1897,0.0058,5.1525,0.6334,0.214,0.5982,0.7102,0.8391,0.4604,-0.1802,0.0023,0.0476,0.2704,?,-0.6706,0.0002,0.015,0.6883,?,-0.5814,0.0004,0.0204,0.6168,?,0.2688,0.31,1.1535,3.1632,2.3291,0.7363,10.0059,5.4247,0.5422,0.3928,0.4384,1.116,1,1,1,0.3928,0.4384,1.116,0.0093,1.4322,-0.8577,0.7094,-0.9537,?,?,?,?,?,DIETRO_PANTALONI
