@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE X_Y_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_Y_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_X_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Z_|V| NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
-2.7674,3.3941,1.8423,10.0083,-4.0717,-8.946,4.3125,2.0767,15.9893,?,-2.7674,3.3941,1.8423,10.0083,-4.0717,10.0966,4.5075,2.1231,14.3089,0.2705,0.3093,1,-0.2741,3.2327,-0.886,-0.2741,0.8871,1,0.8678,1.1272,0.9781,0.8678,0.787,1,0.753,1.2706,0.9568,0.753,0.5025,1,-1.5141,1.99,-3.013,-1.5141,0,1,0.1006,0,0,0.1006,0.6259,1,0.6994,1.5976,1.1174,0.6994,0.1017,14.6526,-0.0285,1,-0.3994,-0.0285,-0.8885,-0.3994,-0.5279,0.0012,0.0344,0.5642,?,-0.3282,0.005,0.0704,0.4138,?,0.595,0.0031,0.056,0.1697,0.7424,1.6084,-0.8871,-0.5515,0.4884,0.6132,1.2555,0.2386,0.3761,1.5763,1.3632,-1.1534,-0.846,1,0,0,1.3632,3.3238,2.4381,0.009,1.4511,-0.756,-0.0774,0.5262,?,?,?,?,?,TASCA_DESTRA_DIETRO_PANTALONI
-0.8001,2.2484,1.4995,8.9181,-2.2606,-9.4007,0.9411,0.9701,12.1093,?,-0.8001,2.2484,1.4995,8.9181,-2.2606,9.6943,1.112,1.0545,5.1732,0.5882,0.0851,1,-0.0825,11.7489,-0.9697,-0.0825,1.5457,1,1.422,0.647,0.92,1.422,2.3891,1,2.022,0.4186,0.8463,2.022,0.5106,1,-0.8368,1.9585,-1.6388,-0.8368,0,1,0.2177,0,0,0.2177,0.7365,1,1.7239,1.3578,2.3408,1.7239,0.0986,12.2681,-0.0071,1,-0.1928,-0.0071,-0.9181,-0.1928,-0.479,0.0005,0.0229,0.5134,?,-0.3404,0.0014,0.0374,0.3836,?,0.5311,0.0016,0.0405,0.1622,0.7264,1.4072,-0.9019,-0.6409,0.6114,0.5641,0.9226,0.3738,0.3182,0.8512,1.3384,-1.1926,-0.8911,1,0,0,1.3384,3.1661,2.3657,0.0083,1.3505,-0.5681,-0.8823,0.6463,?,?,?,?,?,TASCA_DESTRA_DIETRO_PANTALONI
6.815,8.1711,2.8585,11.5561,0.1744,-6.2003,19.7952,4.4492,13.6339,-5.8524,6.815,8.1711,2.8585,11.5561,0.1744,12.4337,12.8728,3.5879,13.8348,0.3059,-1.0992,1,0.5481,-0.9098,-0.4987,0.5481,0.6425,1,0.7967,1.5565,1.2401,0.7967,0.4128,1,0.6348,2.4226,1.5378,0.6348,-0.2097,1,0.4004,-4.7686,-1.9094,0.4004,7.0354,1,0.7022,0.1421,0.0998,0.7022,0.8476,1,0.8353,1.1798,0.9855,0.8353,0.1135,20.071,0.1399,1,0.811,0.1399,-0.4455,0.811,0.2126,0.0932,0.3052,0.9424,-0.7643,-0.5674,0.0431,0.2075,0.7621,?,0.5566,0.0117,0.108,0.3049,0.5701,-0.3747,0.382,-1.0195,1.471,2.8268,1.9217,2.1639,7.9908,3.6928,0.5357,-1.0099,-1.8851,0,0.7532,0,1.2366,3.0911,2.4997,0.0081,1.4647,0.0861,-0.8975,-0.0844,?,?,?,?,?,TASCA_DESTRA_DIETRO_PANTALONI
6.6632,51.3396,7.1652,26.4787,-0.3661,0.1711,33.3173,5.7721,23.5657,-1.718,6.6632,51.3396,7.1652,26.4787,-0.3661,12.703,63.4569,7.966,27.2085,0.0558,38.9503,1,0.5245,0.0257,0.0135,0.5245,1.2413,1,0.8995,0.8056,0.7246,0.8995,1.5409,1,0.809,0.649,0.525,0.809,0.4764,1,-4.4154,2.0992,-9.269,-4.4154,2.2356,1,0.6727,0.4473,0.3009,0.6727,1.1236,1,0.9732,0.89,0.8661,0.9732,0.0972,20.2615,-0.6956,1,0.8893,-0.6956,-0.707,0.8893,-0.1304,0.0761,0.2759,0.6506,-4.8768,-0.2255,0.0065,0.0806,0.3481,-14.6244,-0.7396,0.0293,0.1713,0.9232,?,0.5784,0.1763,0.3049,3.4243,1.6109,0.4704,11.7257,2.595,0.2213,1.6567,0.5848,0.353,4.9682,0,0,1.8687,0.7047,0.3771,0.0081,1.2036,-0.3553,-0.9887,0.3787,?,?,?,?,?,TASCA_DESTRA_DIETRO_PANTALONI
3.6324,20.2977,4.5053,18.0896,-0.1182,1.6815,6.9972,2.6452,11.0497,-0.9375,3.6324,20.2977,4.5053,18.0896,-0.1182,7.4114,21.8804,4.6777,20.2207,0.1164,2.1602,1,0.4901,0.4629,0.2269,0.4901,1.7032,1,0.9632,0.5871,0.5655,0.9632,2.9008,1,0.9277,0.3447,0.3198,0.9277,0.3578,1,-0.7182,2.7952,-2.0074,-0.7182,2.8365,1,0.7069,0.3525,0.2492,0.7069,1.6371,1,0.8946,0.6108,0.5465,0.8946,0.0569,10.932,-0.7503,1,0.9585,-0.7503,-0.6501,0.9585,0.2668,0.0077,0.0877,0.4043,0.2962,-0.0573,0.021,0.1449,0.3779,-2.3782,0.5448,0.0428,0.2068,0.5791,0.3541,-4.6577,0.4898,-0.1052,0.6051,0.4241,0.7009,0.3661,0.1798,0.4912,-0.6396,0.5359,-0.8378,5.1355,0.6407,0.1248,1.0699,0.6981,0.6525,0.0064,0.9492,-0.544,0.6911,-0.9317,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
7.9543,0.0197,0.1405,0.7486,0.9094,5.4952,0.0118,0.1085,0.4582,0.9203,7.9543,0.0197,0.1405,0.7486,0.9094,12.5203,0.0318,0.1782,0.9708,0.9251,1.4475,1,0.6353,0.6909,0.4389,0.6353,1.2955,1,0.7885,0.7719,0.6087,0.7885,1.6783,1,0.6218,0.5958,0.3705,0.6218,1.4194,1,0.6264,0.7045,0.4413,0.6264,1.4364,1,0.6373,0.6962,0.4436,0.6373,1.6338,1,0.7712,0.6121,0.472,0.7712,0.1277,21.4037,-0.1399,1.0005,0.9649,-0.1399,0.1255,0.9649,-0.1575,0,0.0021,0.1611,?,-0.7555,0,0.0007,0.7569,?,-0.4631,0,0.0054,0.4735,?,0.2084,0.3401,1.6316,2.8344,0.3797,0.134,8.0336,0.1442,0.018,0.2128,0.3402,1.5984,1,1,1,0.2128,0.3402,1.5984,0.0092,1.3761,-0.6766,0.8592,-0.8691,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
4.2192,22.8964,4.785,19.262,-0.2296,1.0805,4.388,2.0948,7.4351,-0.6515,4.2192,22.8964,4.785,19.262,-0.2296,7.6052,29.1118,5.3955,19.8161,0.1055,3.905,1,0.5548,0.2561,0.1421,0.5548,2.2843,1,0.8868,0.4378,0.3882,0.8868,5.218,1,0.7865,0.1916,0.1507,0.7865,1.2264,1,-1.5386,0.8154,-1.2546,-1.5386,3.4795,1,0.7071,0.2874,0.2032,0.7071,2.5907,1,0.972,0.386,0.3752,0.972,0.0659,11.3711,-0.6479,1,0.9543,-0.6479,-0.5122,0.9543,0.2433,0.0125,0.1118,0.4215,0.2491,-0.1022,0.0145,0.1204,0.3239,-4.1969,0.5129,0.0468,0.2163,0.5844,0.2953,-2.3796,0.4743,-0.1993,0.9288,0.5169,0.5565,0.8626,0.2672,0.3097,-0.5348,0.5711,-1.0679,9.0093,0.677,0.0751,1.3017,0.7213,0.5541,0.0063,0.8894,-0.3412,0.6587,-0.8982,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
3.1148,35.3865,5.9487,22.7932,-1.3041,3.4351,23.7559,4.874,19.9558,-0.8656,3.1148,35.3865,5.9487,22.7932,-1.3041,10.3568,18.4698,4.2976,17.5625,0.1632,0.9067,1,0.3007,1.1029,0.3317,0.3007,1.2205,1,1.3842,0.8193,1.1341,1.3842,1.4896,1,1.9159,0.6713,1.2862,1.9159,1.3933,1,-3.7658,0.7177,-2.7027,-3.7658,0.9248,1,0.4713,1.0813,0.5097,0.4713,1.1422,1,1.2978,0.8755,1.1363,1.2978,0.0601,17.0955,-0.2232,1,0.2591,-0.2232,0.1341,0.2591,0.4339,0.0442,0.2103,0.4766,0.2422,0.2994,0.0225,0.15,0.351,0.1884,0.5376,0.0184,0.1355,0.315,0.525,1.4491,0.807,0.5569,1.4017,1.5518,1.1071,1.9648,2.408,1.2256,1.8698,0.4377,0.2341,1.4546,0.9486,0.6522,1.3582,1.5134,1.1143,0.0081,1.2709,0.9799,0.9966,0.9864,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
7.5345,0.0131,0.1144,0.6844,0.9114,6.3888,0.005,0.0708,0.3011,0.954,7.5345,0.0131,0.1144,0.6844,0.9114,12.4245,0.0154,0.1243,0.783,0.9382,1.1793,1,0.6064,0.8479,0.5142,0.6064,1.6162,1,0.921,0.6187,0.5699,0.921,2.6121,1,0.8483,0.3828,0.3248,0.8483,1.1282,1,0.5918,0.8864,0.5246,0.5918,1.1809,1,0.6093,0.8468,0.516,0.6093,2.2727,1,0.874,0.44,0.3846,0.874,0.1322,21.4577,-0.4952,0.9988,0.9669,-0.4952,-0.2549,0.9669,0.6364,0,0.0015,0.0048,0.9925,0.3532,0,0.0023,0.0102,0.9714,0.6718,0,0.0016,0.0049,0.9927,1.8016,0.9472,0.5258,0.6458,0.9549,1.4786,0.4171,0.9118,2.1861,1.8287,0.9459,0.5172,1.7899,0.946,0.5286,0.468,0.9684,2.069,0.0105,1.6614,-0.5195,-0.9473,0.5746,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-1.5828,0.3983,0.6311,5.4868,-1.0525,-9.7675,0.3569,0.5974,11.2238,?,-1.5828,0.3983,0.6311,5.4868,-1.0525,10.0557,0.4504,0.6711,3.9288,0.6663,0.162,1,-0.1574,6.1712,-0.9713,-0.1574,1.0563,1,0.9403,0.9467,0.8902,0.9403,1.1158,1,0.8842,0.8962,0.7925,0.8842,0.2507,1,-0.3586,3.9892,-1.4305,-0.3586,0,1,0.227,0,0,0.227,0.4889,1,1.3965,2.0456,2.8568,1.3965,0.1055,13.0456,0.5856,1,-0.6214,0.5856,-0.9752,-0.6214,-0.4028,0,0.005,0.4127,?,0.552,0,0.0039,0.0201,0.9646,-0.5172,0.0001,0.0082,0.5293,?,-0.7296,0.7788,-1.0674,1.2591,0.6021,0.4782,1.5854,0.3626,0.2287,-0.7538,0.7798,-1.0345,0,1,0,20.5248,0.7798,0.038,0.009,1.472,-0.0466,-0.4942,0.7815,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-3.8398,28.2634,5.3163,19.4667,-5.078,2.6161,13.0977,3.6191,14.3679,-0.3198,-3.8398,28.2634,5.3163,19.4667,-5.078,8.326,36.634,6.0526,22.0333,0.0425,-1.4678,1,-0.4612,-0.6813,0.3142,-0.4612,1.469,1,0.8784,0.6807,0.5979,0.8784,2.1579,1,0.7715,0.4634,0.3575,0.7715,4.6714,1,-16.6424,0.2141,-3.5626,-16.6424,0.2942,1,0.1392,3.399,0.4731,0.1392,1.3549,1,0.8835,0.7381,0.6521,0.8835,0.0634,12.5037,0.7171,1,-0.7949,0.7171,-0.2261,-0.7949,0.1506,0.0564,0.2376,0.657,-0.9559,0.2425,0.0194,0.1392,0.381,0.2261,0.3852,0.0109,0.1043,0.3942,0.1364,0.6208,0.3909,0.6296,1.7067,2.2783,1.335,2.9127,5.1908,1.7821,-2.8852,-5.1574,1.7876,0.6824,0.736,1.0786,1.7245,1.6668,0.9666,0.005,0.8965,-0.9712,0.8966,-0.8205,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.7579,0.1567,0.3958,2.397,-0.4531,-9.8837,0.3848,0.6203,12.2902,?,0.7579,0.1567,0.3958,2.397,-0.4531,9.9582,0.3694,0.6078,5.0601,0.5898,-0.0767,1,0.0761,-13.0417,-0.9925,0.0761,0.6381,1,0.6513,1.5672,1.0207,0.6513,0.4071,1,0.4241,2.4561,1.0417,0.4241,0.0608,1,-0.1027,16.4441,-1.6893,-0.1027,0,1,0.1337,0,0,0.1337,0.195,1,0.4737,5.1272,2.4288,0.4737,0.1046,11.4577,0.4162,1,-0.3372,0.4162,-0.9951,-0.3372,-0.5462,0.0001,0.0113,0.5736,?,0.4263,0.0001,0.0091,0.0415,0.9077,-0.498,0.0002,0.0133,0.5352,?,-1.2812,1.0967,-0.856,1.2484,0.8499,0.6808,1.5585,0.7223,0.4634,-1.404,1.0717,-0.7633,0,1,0,13.8152,1.0717,0.0776,0.009,1.4706,0.8996,-0.8141,-0.8813,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-4.2506,9.5509,3.0905,16.2437,-5.2092,0.8712,8.405,2.8991,10.2927,-0.6486,-4.2506,9.5509,3.0905,16.2437,-5.2092,7.1126,13.8121,3.7165,17.7593,0.0822,-4.879,1,-0.5976,-0.205,0.1225,-0.5976,1.066,1,0.8316,0.9381,0.7801,0.8316,1.1363,1,0.6915,0.88,0.6085,0.6915,3.3654,1,-8.5719,0.2971,-2.5471,-8.5719,0.419,1,0.1352,2.3866,0.3227,0.1352,1.5782,1,0.9147,0.6336,0.5796,0.9147,0.0633,11.5471,0.3231,1,-0.9379,0.3231,-0.2324,-0.9379,-0.0748,0.0312,0.1767,0.5644,-5.8549,0.2564,0.0026,0.0508,0.2389,0.4306,0.5731,0.0144,0.1202,0.4977,0.283,-0.2918,-0.1305,0.4474,3.4797,1.47,0.4225,12.1086,2.161,0.1785,-2.6678,-2.4538,0.9198,0.1962,0.1186,0.6045,2.3624,1.134,0.48,0.0066,0.9493,-0.7056,0.716,-0.8933,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-6.0922,14.164,3.7635,11.722,-67,-0.3529,5.8784,2.4245,8.4276,-1.619,-6.0922,14.164,3.7635,11.722,-67,9.2079,23.7754,4.876,14.9158,0.1046,17.2626,1,-0.6616,0.0579,-0.0383,-0.6616,1.5523,1,0.7718,0.6442,0.4972,0.7718,2.4095,1,0.5957,0.415,0.2472,0.5957,2.2169,1,-6.6264,0.4511,-2.989,-6.6264,0.0536,1,0.0103,18.6667,0.1932,0.0103,1.3909,1,0.7859,0.719,0.565,0.7859,0.0991,14.2725,0.9013,1,-0.9911,0.9013,-0.922,-0.9911,-0.1785,0.0417,0.2041,0.5429,-3.8508,0.3095,0.0266,0.1632,0.4473,0.1733,0.5402,0.0514,0.2267,0.7105,0.027,-0.5768,-0.3305,0.573,1.2503,0.9002,0.72,1.5633,0.8104,0.5184,-4.5955,-21.8432,4.7532,0.2069,0.1533,0.7409,1.2139,0.7641,0.6295,0.0074,1.0785,-0.9869,0.8398,-0.9106,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-2.1946,7.06,2.6571,9.5157,-90.4676,2.1141,7.8851,2.808,8.7815,-0.8304,-2.1946,7.06,2.6571,9.5157,-90.4676,5.461,6.2843,2.5068,12.1296,0.1251,-1.038,1,-0.4019,-0.9633,0.3871,-0.4019,0.9462,1,1.0599,1.0568,1.1201,1.0599,0.8954,1,1.1234,1.1169,1.2547,1.1234,2.3624,1,-5.4254,0.4233,-2.2966,-5.4254,0.0217,1,0.0075,46.1151,0.346,0.0075,1.0836,1,0.7845,0.9228,0.724,0.7845,0.0376,7.5789,0.9247,1,-0.8916,0.9247,-0.7225,-0.8916,0.0359,0.0247,0.157,0.4882,-2.5714,0.2339,0.0002,0.015,0.0508,0.808,0.6884,0.0126,0.112,0.3758,0.5057,0.1533,0.0521,0.3398,10.4344,1.4016,0.1343,108.8772,1.9644,0.018,-1.6431,-0.9144,0.5565,0.5163,0.1798,0.3483,9.6045,1.2992,0.1353,0.0073,1.0669,-0.6108,0.9979,-0.5735,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-1.2111,6.4947,2.5485,11.7432,-6.8061,2.6964,6.8805,2.6231,9.3225,-1.0324,-1.2111,6.4947,2.5485,11.7432,-6.8061,4.8404,6.6447,2.5777,13.8592,0.0846,-0.4492,1,-0.2502,-2.2264,0.5571,-0.2502,0.9716,1,0.9887,1.0293,1.0176,0.9887,0.9439,1,0.9774,1.0594,1.0355,0.9774,2.1621,1,-7.9955,0.4625,-3.698,-7.9955,0.328,1,0.0994,3.0491,0.303,0.0994,1.2597,1,0.8473,0.7939,0.6727,0.8473,0.0319,6.4866,0.8824,1,-0.9255,0.8824,-0.7426,-0.9255,0.1435,0.0119,0.109,0.5458,-1.021,0.2127,0.0039,0.0623,0.2685,0.3245,0.6593,0.0047,0.0689,0.3362,0.5216,0.6745,0.2176,0.3226,1.7501,1.5812,0.9035,3.0629,2.5003,0.8163,-2.1382,-0.7521,0.3518,0.6795,0.3842,0.5655,2.0327,1.6234,0.7986,0.0071,1.0445,-0.9758,0.7791,-0.7664,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-7.1342,6.042,2.458,16.3745,?,-5.7253,11.3055,3.3624,12.7064,-10.889,-7.1342,6.042,2.458,16.3745,?,12.2618,7.6109,2.7588,20.315,0.1486,1.2461,1,-0.5818,0.8025,-0.4669,-0.5818,0.731,1,0.891,1.3679,1.2188,0.891,0.5344,1,0.7939,1.8712,1.4854,0.7939,1.407,1,-4.6191,0.7107,-3.2829,-4.6191,0,1,0,0,0.0448,0,1.2887,1,0.806,0.776,0.6255,0.806,0.1184,20.0188,-0.4224,1,-0.8006,-0.4224,-0.1824,-0.8006,-0.2046,0.0241,0.1554,0.4474,?,0.6107,0.0041,0.0642,0.1708,0.7586,-0.24,0.0053,0.0727,0.3389,?,-0.3351,0.8526,-2.5446,2.4206,2.1364,0.8826,5.8591,4.5642,0.779,-0.8335,1.3201,-1.5838,0,1,0,2.6192,1.3201,0.504,0.007,1.0554,0.8255,0.38,0.8174,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
4.0004,21.2909,4.6142,18.8121,-0.176,2.4532,3.7446,1.9351,10.5784,-0.6247,4.0004,21.2909,4.6142,18.8121,-0.176,7.6512,25.8093,5.0803,20.665,0.1026,1.6307,1,0.5228,0.6132,0.3206,0.5228,2.3845,1,0.9083,0.4194,0.3809,0.9083,5.6858,1,0.8249,0.1759,0.1451,0.8249,0.6921,1,-1.1918,1.4449,-1.722,-1.1918,2.4569,1,0.6947,0.407,0.2828,0.6947,1.7784,1,0.9103,0.5623,0.5119,0.9103,0.0656,11.7751,-0.128,1,0.9646,-0.128,-0.0023,0.9646,-0.1383,0.0267,0.1633,0.4818,-1.7455,-0.0695,0.0625,0.2499,0.8637,-2.1186,-0.0653,0.7791,0.8827,1.9058,-0.9878,1.9884,2.1185,1.0654,0.6534,0.185,0.2831,0.4269,0.0342,0.0802,0.522,0.3234,0.6196,0.6336,0.183,0.2889,0.5578,0.2528,0.4532,0.0018,1.2971,0.924,0.9375,0.9028,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
6.5329,0.0174,0.132,0.6641,0.9031,7.3028,0.0105,0.1024,0.4606,0.9389,6.5329,0.0174,0.132,0.6641,0.9031,11.7776,0.0217,0.1472,0.6712,0.9448,0.8946,1,0.5547,1.1178,0.6201,0.5547,1.2885,1,0.8966,0.7761,0.6959,0.8966,1.6603,1,0.8039,0.6023,0.4842,0.8039,0.8746,1,0.539,1.1434,0.6163,0.539,0.9093,1,0.5639,1.0998,0.6201,0.5639,1.4419,1,0.9894,0.6935,0.6862,0.9894,0.1253,20.3685,-0.1987,1.0007,0.9067,-0.1987,0.2344,0.9067,0.6718,0,0.0026,0.008,0.9881,0.3104,0,0.0028,0.0106,0.9664,0.6091,0,0.0022,0.0085,0.9861,2.1642,1.1029,0.5096,0.9441,1.1809,1.2508,0.8913,1.3944,1.5646,2.1822,1.1021,0.505,2.1344,1.0999,0.5153,0.7576,0.9425,1.244,0.0102,1.5913,-0.3434,0.3579,-0.0121,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
