@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE X_Y_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_Y_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_X_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Z_|V| NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
10.8583,23.8327,4.8819,17.2684,0.1261,-5.7492,16.167,4.0208,14.5215,-5.29,10.8583,23.8327,4.8819,17.2684,0.1261,16.6353,55.9565,7.4804,26.5644,0.126,-1.8887,1,0.6527,-0.5295,-0.3456,0.6527,1.2141,1,0.6526,0.8236,0.5375,0.6526,1.4742,1,0.4259,0.6784,0.2889,0.4259,-0.204,1,0.6505,-4.9026,-3.1892,0.6505,8.5589,1,0.6501,0.1168,0.076,0.6501,1.1892,1,0.6501,0.8409,0.5467,0.6501,0.1708,27.5864,-0.7388,1,0.9926,-0.7388,-0.811,0.9926,-27.2599,102.7674,10.1374,37.3199,?,20.7696,362.7791,19.0468,56.9992,-0.2996,-12.2713,79.2046,8.8997,26.8799,?,-1.3125,2.2214,-1.6925,0.5322,1.1391,2.1402,0.2833,1.2975,4.5803,2.8403,1.3884,0.4888,0,1,0,0.6547,1.3884,2.1205,0.3792,63.403,0.8272,0.8146,0.9819,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
9.235,24.6665,4.9665,19.1715,0.0055,-0.104,1.4003,1.1834,5.1023,-1.0082,9.235,24.6665,4.9665,19.1715,0.0055,13.2014,47.0385,6.8585,25.5123,0.0642,-88.8404,1,0.6995,-0.0113,-0.0079,0.6995,4.197,1,0.7241,0.2383,0.1725,0.7241,17.6146,1,0.5244,0.0568,0.0298,0.5244,-0.0414,1,0.0605,-24.1722,-1.4627,0.0605,7.5873,1,0.7071,0.1318,0.0932,0.7071,3.7574,1,0.7515,0.2661,0.2,0.7515,0.136,19.4585,-0.0406,1,0.999,-0.0406,-0.0471,0.999,-23.2474,21.571,4.6445,28.4393,?,1.2898,62.5855,7.9111,24.1776,-0.6862,-18.4224,91.2073,9.5503,29.6387,?,-18.0243,1.2619,-0.07,0.5871,0.4863,0.8284,0.3447,0.2365,0.6862,2.8905,0.9595,0.332,0,1,0,1.1763,0.9595,0.8157,0.3093,48.7476,-0.9526,-0.933,0.9961,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
6.9744,7.8879,2.8085,14.9083,-0.258,1.0932,7.1443,2.6729,13.0373,-0.4841,6.9744,7.8879,2.8085,14.9083,-0.258,10.5147,10.8413,3.2926,14.3716,0.1516,6.3797,1,0.6633,0.1567,0.104,0.6633,1.0508,1,0.853,0.9517,0.8118,0.853,1.1041,1,0.7276,0.9057,0.659,0.7276,0.7189,1,-1.191,1.3909,-1.6566,-1.191,1.3491,1,0.6996,0.7413,0.5186,0.6996,1.1435,1,1.0373,0.8745,0.9072,1.0373,0.1045,16.0152,-0.3017,1,0.9164,-0.3017,-0.0342,0.9164,-2.7852,196.9538,14.034,41.6977,-1.8025,-25.7462,86.4622,9.2985,33.8989,?,-23.1838,8.2281,2.8685,28.1998,?,0.1082,0.1201,1.1105,1.5093,4.8925,3.2416,2.2779,23.9366,10.5081,0.7911,0.951,1.2021,0,0,1,1.2301,1.4787,1.2021,0.3659,60.865,-0.9593,0.1607,0.0025,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
6.8393,14.1176,3.7573,13.2491,-0.0305,2.9037,8.7414,2.9566,13.3777,-0.5013,6.8393,14.1176,3.7573,13.2491,-0.0305,10.5319,28.0388,5.2952,18.7024,0.0304,2.3553,1,0.6494,0.4246,0.2757,0.6494,1.2708,1,0.7096,0.7869,0.5584,0.7096,1.615,1,0.5035,0.6192,0.3118,0.5035,0.0879,1,-0.6687,11.3748,-7.6066,-0.6687,1.4428,1,0.6665,0.6931,0.4619,0.6665,0.9904,1,0.7084,1.0097,0.7153,0.7084,0.1063,17.0351,0.5524,1,0.9848,0.5524,0.6373,0.9848,1.8862,260.0829,16.1271,48.1186,-1.2656,-27.2513,27.3184,5.2267,31.4987,?,-27.2246,5.2199,2.2847,30.6,?,-0.0692,-0.0693,1.001,3.0855,7.0587,2.2877,9.5204,49.8256,5.2335,0.8534,0.8784,1.0294,0,0,1,1.5276,1.5725,1.0294,0.406,69.0124,-0.8947,0.2563,0.1792,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
-2.2618,3.3245,1.8233,9.4906,-7.3277,4.9339,6.3811,2.5261,14.2311,0.0642,-2.2618,3.3245,1.8233,9.4906,-7.3277,6.2332,8.752,2.9584,18.2339,0.053,-0.4584,1,-0.3629,-2.1814,0.7916,-0.3629,0.7218,1,0.6163,1.3854,0.8539,0.6163,0.521,1,0.3799,1.9194,0.7291,0.3799,-8.549,1,-8.1771,-0.117,0.9565,-8.1771,0.0749,1,0.0592,13.3445,0.7898,0.0592,0.6669,1,0.5205,1.4995,0.7805,0.5205,0.1251,9.5723,-0.358,1,-0.7855,-0.358,0.8344,-0.7855,-46.4894,3.1568,1.7767,51.25,?,22.9202,111.4338,10.5562,32,0.2686,-10.1543,17.9483,4.2365,15.5,?,-2.0283,4.5783,-2.2572,0.1683,0.4194,2.4917,0.0283,0.1759,6.2086,-4.3617,3.3065,-0.7581,0,1,0,1.6016,3.3065,2.0645,1.1238,79.5638,-0.9278,0.7998,-0.9314,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
3.7339,43.977,6.6315,33.2642,-0.1522,2.0945,35.9701,5.9975,28.91,-0.2222,3.7339,43.977,6.6315,33.2642,-0.1522,8.1817,89.2543,9.4475,46.926,0.0055,1.7827,1,0.4564,0.561,0.256,0.4564,1.1057,1,0.7019,0.9044,0.6348,0.7019,1.2226,1,0.4927,0.8179,0.403,0.4927,0.8358,1,-16.8846,1.1964,-20.2013,-16.8846,1.2206,1,0.6118,0.8193,0.5013,0.6118,1.1506,1,0.7089,0.8691,0.6161,0.7089,0.1183,13.6075,0.8407,1,0.9576,0.8407,0.8594,0.9576,-31.0404,135.7589,11.6516,43.6875,?,-15.4349,27.2519,5.2203,26.3125,?,-26.8112,249.6456,15.8002,44.5,?,2.0111,1.1577,0.5757,2.232,0.7374,0.3304,4.9816,0.5438,0.1092,1.6603,0.9817,0.5913,1,1,1,1.6603,0.9817,0.5913,0.913,73.2865,0.8407,-0.9396,-0.9504,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
8.3144,5.5316,2.3519,10.6304,0.1115,-3.2803,5.412,2.3264,7.8061,-18.9,8.3144,5.5316,2.3519,10.6304,0.1115,12.4325,10.9273,3.3056,15.1016,0.1121,-2.5346,1,0.6688,-0.3945,-0.2639,0.6688,1.011,1,0.7115,0.9891,0.7038,0.7115,1.0221,1,0.5062,0.9784,0.4953,0.5062,-0.1799,1,0.6997,-5.5588,-3.8897,0.6997,30.5,1,0.7035,0.0328,0.0231,0.7035,1.3618,1,0.7039,0.7343,0.5169,0.7039,0.2543,19.9614,-0.0952,1,0.98,-0.0952,-0.2822,0.98,-22.2083,24.6377,4.9636,30,?,12.7292,6.7719,2.6023,7.5625,0.5519,63.0104,3.2883,1.8134,5.875,0.9108,-1.7447,-0.3525,0.202,1.9074,2.7373,1.4351,3.6383,7.4925,2.0594,-3.2215,-0.5,0.1552,0,0,0.2562,3.9669,5.1064,1.2872,1.4169,97.9479,0.4674,0.9927,0.5153,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
5.9985,15.3888,3.9229,16.4359,-0.2251,-2.2968,15.2777,3.9087,14.4746,-3.3412,5.9985,15.3888,3.9229,16.4359,-0.2251,10.0352,22.5882,4.7527,19.5001,0.0348,-2.6117,1,0.5977,-0.3829,-0.2289,0.5977,1.0036,1,0.8254,0.9964,0.8224,0.8254,1.0073,1,0.6813,0.9928,0.6764,0.6813,0.2711,1,-4.2977,3.6883,-15.8513,-4.2977,4.0235,1,0.664,0.2485,0.165,0.664,1.1355,1,0.8429,0.8807,0.7423,0.8429,0.1794,16.5576,-0.7977,1,0.9268,-0.7977,-0.8671,0.9268,-33.0548,158.91,12.606,51,?,-34.2245,110.0765,10.4917,42.125,?,-18.0446,104.4876,10.2219,32.6875,-8.1754,0.9658,1.8318,1.8967,1.2015,1.2332,1.0264,1.4436,1.5209,1.0535,1.2107,1.7511,1.4464,1,0,0,1.2107,1.5602,1.2887,1.0385,85.6225,-0.8638,-0.9657,0.9578,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
9.3095,9.0914,3.0152,10.0556,0.2291,0.5698,1.5218,1.2336,4.2329,-0.8889,9.3095,9.0914,3.0152,10.0556,0.2291,13.2645,17.4159,4.1732,13.6634,0.2593,16.3377,1,0.7018,0.0612,0.043,0.7018,2.4442,1,0.7225,0.4091,0.2956,0.7225,5.9739,1,0.522,0.1674,0.0874,0.522,-1.5,1,0.6247,-0.6667,-0.4165,0.6247,5.8205,1,0.7071,0.1718,0.1215,0.7071,2.3756,1,0.736,0.421,0.3098,0.736,0.2995,19.841,-0.6622,1,0.9999,-0.6622,-0.6644,0.9999,2.5923,300.5298,17.3358,51.0625,-0.861,-18.223,5.5926,2.3649,21.6875,?,-11.1562,31.3714,5.601,17.3125,-24.1818,-0.1423,-0.2324,1.6334,7.3306,3.0951,0.4222,53.7372,9.5797,0.1783,1.0893,1.4211,1.3045,0,39.9091,0,2.3545,2.9495,1.2527,0.4892,45.1278,0.1138,-0.9088,0.2623,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
8.3553,25.422,5.042,13.7906,0.0514,-0.121,2.4657,1.5703,4.9608,-0.5602,8.3553,25.422,5.042,13.7906,0.0514,12.1522,45.2712,6.7284,17.534,0.1473,-69.0431,1,0.6876,-0.0145,-0.01,0.6876,3.2109,1,0.7494,0.3114,0.2334,0.7494,10.3101,1,0.5615,0.097,0.0545,0.5615,-0.4194,1,0.2465,-2.3846,-0.5879,0.2465,4.5723,1,0.7069,0.2187,0.1546,0.7069,2.7799,1,0.7865,0.3597,0.2829,0.7865,0.2686,18.0601,-0.848,1,0.9973,-0.848,-0.8178,0.9973,-26.2045,116.9326,10.8135,40.0625,?,-5.2472,36.1179,6.0098,20.8125,-0.8814,-25.2315,202.0061,14.2129,42.3125,-24.0741,4.994,1.0386,0.208,1.7993,0.7608,0.4228,3.2375,0.5789,0.1788,4.109,0.9862,0.24,0,0,6.5556,1.9249,0.9468,0.4919,0.8353,59.0781,-0.7757,-0.9484,0.929,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
7.782,1.6445,1.2824,4.6735,0.5414,1.5989,0.4935,0.7025,2.6815,0.0278,7.782,1.6445,1.2824,4.6735,0.5414,11.1435,3.2817,1.8115,6.5112,0.5492,4.8671,1,0.6983,0.2055,0.1435,0.6983,1.8254,1,0.7079,0.5478,0.3878,0.7079,3.3322,1,0.5011,0.3001,0.1504,0.5011,72,1,0.6954,0.0139,0.0097,0.6954,3.6944,1,0.7055,0.2707,0.191,0.7055,1.7429,1,0.7178,0.5738,0.4118,0.7178,0.2527,17.1629,0.1458,1,0.9985,0.1458,0.1977,0.9985,-17.4886,220.1116,14.8362,47.6875,-5.3058,-39.3864,1.5812,1.2575,40.6875,?,-28.4446,47.6696,6.9043,35.375,?,0.444,0.6148,1.3847,11.7986,2.1488,0.1821,139.2061,4.6174,0.0332,0.9862,1.1343,1.1502,0,0,1,1.172,1.3481,1.1502,1.1735,86.7372,0.0438,-0.9343,0.3077,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
9.2159,10.2862,3.2072,9.481,0.3106,-0.108,2.5461,1.5957,5.3439,-1.2143,9.2159,10.2862,3.2072,9.481,0.3106,13.1332,20.5162,4.5295,13.383,0.3152,-85.3669,1,0.7017,-0.0117,-0.0082,0.7017,2.01,1,0.7081,0.4975,0.3523,0.7081,4.0399,1,0.5014,0.2475,0.1241,0.5014,-1.4575,1,0.6934,-0.6861,-0.4757,0.6934,5.6984,1,0.7037,0.1755,0.1235,0.7037,1.7742,1,0.7084,0.5636,0.3993,0.7084,0.2962,19.7918,0.5097,1,0.9997,0.5097,0.502,0.9997,-38.75,40.1626,6.3374,46.875,?,-7.3665,18.7412,4.3291,16.25,-3.4068,-12.7443,444.4464,21.0819,59.0625,-1.4609,5.2603,3.0406,0.578,1.4639,0.3006,0.2053,2.143,0.0904,0.0422,3.7313,1.3369,0.3583,0,0,0.1536,2.8846,0.7937,0.2751,0.9421,68.8381,0.0522,-0.8306,0.5098,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
7.4851,1.2277,1.108,4.0223,0.5697,3.8682,0.8141,0.9023,3.6583,0.3345,7.4851,1.2277,1.108,4.0223,0.5697,11.3041,2.504,1.5824,5.5906,0.604,1.9351,1,0.6622,0.5168,0.3422,0.6622,1.228,1,0.7002,0.8143,0.5702,0.7002,1.508,1,0.4903,0.6631,0.3251,0.4903,2.8958,1,0.6244,0.3453,0.2156,0.6244,1.7003,1,0.662,0.5881,0.3893,0.662,1.0995,1,0.7195,0.9095,0.6544,0.7195,0.2561,18.8384,0.2889,1,0.9846,0.2889,0.4499,0.9846,-31.0312,6.5454,2.5584,33.9375,?,-17.5767,7.6807,2.7714,20.6875,?,5.2358,223.7182,14.9572,46.5625,-0.6704,1.7655,-5.9267,-3.357,0.9231,0.171,0.1853,0.8522,0.0293,0.0343,1.6405,1.8161,1.107,1,0,0,1.6405,0.7289,0.4443,0.8192,62.3381,0.5349,-0.4744,0.4838,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
-7.3711,0.0095,0.0976,7.5844,?,5.2192,0.017,0.1305,0.5693,0.8969,-7.3711,0.0095,0.0976,7.5844,?,11.6588,0.0143,0.1196,0.4315,0.9637,-1.4123,1,-0.6322,-0.7081,0.4477,-0.6322,0.7474,1,0.8156,1.338,1.0912,0.8156,0.5586,1,0.6652,1.7902,1.1908,0.6652,-1.5309,1,-0.6625,-0.6532,0.4328,-0.6625,0,1,0,0,0.465,0,13.3232,1,17.5764,0.0751,1.3192,17.5764,0.2332,19.9614,0.3029,0.9997,-0.886,0.3029,0.1796,-0.886,13.3361,0.056,0.2367,0.8,0.9416,-42.219,0.1172,0.3424,42.9198,?,-13.077,0.1232,0.351,13.7881,?,-0.3159,-1.0198,3.2285,0.6912,0.6744,0.9756,0.4778,0.4548,0.9519,-0.3008,-0.9362,3.1128,0,0,1,0.0186,0.058,3.1128,0.9233,68.6322,-0.2372,0.2127,-0.3672,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
-6.4328,0.0165,0.1284,6.6878,?,6.1903,0.0111,0.1054,0.4444,0.9306,-6.4328,0.0165,0.1284,6.6878,?,11.0043,0.0304,0.1744,0.6314,0.9443,-1.0392,1,-0.5846,-0.9623,0.5625,-0.5846,1.2187,1,0.7362,0.8206,0.6041,0.7362,1.4852,1,0.5421,0.6733,0.365,0.5421,-1.1224,1,-0.6244,-0.8909,0.5563,-0.6244,0,1,0,0,0.5645,0,15.0482,1,10.5923,0.0665,0.7039,10.5923,0.2201,19.0558,-0.2425,0.9986,-0.9422,-0.2425,0.549,-0.9422,7.6421,0.0338,0.184,0.5,0.936,-44.7364,0.0888,0.2979,45.1475,?,-12.1184,0.2818,0.5309,13.1532,?,-0.1708,-0.6306,3.6916,0.6175,0.3465,0.5612,0.3813,0.1201,0.315,-0.1619,-0.5556,3.4324,0,0,1,0.0111,0.038,3.4324,0.9395,64.4969,-0.24,-0.1742,-0.5735,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
2.72,1.1782,1.0854,4.4209,0.2873,5.7936,1.8419,1.3572,5.8293,0.1702,2.72,1.1782,1.0854,4.4209,0.2873,7.2075,0.6128,0.7828,5.2871,0.4557,0.4695,1,0.3774,2.13,0.8038,0.3774,0.7998,1,1.3866,1.2503,1.7337,1.3866,0.6397,1,1.9227,1.5633,3.0058,1.9227,1.4909,1,0.4026,0.6707,0.2701,0.4026,0.8831,1,0.6386,1.1324,0.7232,0.6386,0.7584,1,0.8362,1.3186,1.1026,0.8362,0.1364,11.2336,-0.7186,1,0.4189,-0.7186,0.2943,0.4189,-23.9118,6.6328,2.5754,31.9,?,-11.0667,5.125,2.2638,12.6,?,34.1,3.409,1.8464,7.6,0.7871,2.1607,-0.7012,-0.3245,1.1376,1.3949,1.2261,1.2942,1.9457,1.5033,2.5317,-1.1352,-0.4484,1,0,0,2.5317,4.1974,1.6579,0.845,69.0784,-0.9736,0.9602,-0.9456,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
11.9447,10.7613,3.2804,14.0847,0.122,-3.727,2.9494,1.7174,7.6624,?,11.9447,10.7613,3.2804,14.0847,0.122,17.4961,17.6035,4.1956,19.0011,0.1664,-3.2049,1,0.6827,-0.312,-0.213,0.6827,1.9101,1,0.7819,0.5235,0.4093,0.7819,3.6487,1,0.6113,0.2741,0.1675,0.6113,-0.2554,1,0.516,-3.9159,-2.0207,0.516,0,1,0.7038,0,0,0.7038,1.8381,1,0.7413,0.544,0.4033,0.7413,0.1747,27.6165,0.5437,1,0.9937,0.5437,0.4513,0.9937,-35.8816,23.2462,4.8214,42.0349,?,5.7848,106.5058,10.3202,34.2438,-0.8053,-9.7963,27.7827,5.2709,24.1074,?,-6.2028,3.6628,-0.5905,0.4672,0.9147,1.9579,0.2183,0.8367,3.8335,2.7518,1.7437,0.6336,0,1,0,1.2275,1.7437,1.4205,0.3802,56.3467,0.8388,0.5743,0.9183,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
1.4788,34.7708,5.8967,29.6547,-1.5534,-7.9711,28.9452,5.3801,25.6961,-3.034,1.4788,34.7708,5.8967,29.6547,-1.5534,12.0555,21.0633,4.5895,20.1804,0.209,-0.1855,1,0.1227,-5.3904,-0.6612,0.1227,1.096,1,1.2848,0.9124,1.1723,1.2848,1.2013,1,1.6508,0.8325,1.3742,1.6508,0.9335,1,-3.3826,1.0713,-3.6237,-3.3826,1.8233,1,0.4552,0.5485,0.2497,0.4552,1.1541,1,1.4695,0.8665,1.2733,1.4695,0.0824,18.0818,-0.1427,1,-0.2124,-0.1427,-0.5048,-0.2124,-27.8605,296.2206,17.2111,51.1765,-3.8334,19.9062,219.7699,14.8246,39.1037,0.0627,-0.6275,24.4242,4.9421,17.0441,-0.8342,-1.3996,44.399,-31.7228,1.161,3.4826,2.9997,1.3479,12.1282,8.998,-15.5193,5.2362,-0.3374,0.2538,1.1394,4.4895,1.3087,3.0026,2.2943,0.3425,54.0604,0.908,-0.4908,-0.7867,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
