@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_R_STD NUMERIC 
@ATTRIBUTE X_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_R_STD NUMERIC 
@ATTRIBUTE Y_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_R_STD NUMERIC 
@ATTRIBUTE Z_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_STD NUMERIC 
@ATTRIBUTE |V|_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
-0.5738,0.3055,0.5527,4.1709,-1.5456,1.0999,0.7849,0.8859,3.0691,-0.1136,0.1377,0.3093,0.5562,4.334,-0.692,1.4307,0.9106,0.9542,3.3905,0.0293,-0.5217,-4.1676,-0.4011,7.9884,0.7687,0.0962,0.6238,0.9938,0.5792,1.593,0.9284,0.5828,0.3892,0.9875,0.3354,2.5376,0.862,0.3397,8.0883,1.4287,-24.7675,0.1766,-3.0621,-17.3352,0.5945,0.6397,0.4691,1.0759,0.7891,0.7334,1.359,0.9624,1.2302,0.7081,0.9052,1.2783,0.0126,2.1939,-0.632,-0.479,-0.564,0.3593,0.9597,0.3548,-13.1436,1.3423,1.1586,15.1062,?,58.9884,1.7641,1.3282,4.6555,0.923,-7.309,57.098,7.5563,25.3113,-1.2233,-0.2228,1.7983,-8.0706,0.8723,0.1533,0.1758,0.7609,0.0235,0.0309,-0.2706,1.0847,-4.0084,0,0,5.3124,3.2448,0.5968,0.1839,0.6149,82.0326,-0.3663,0.3686,-0.8949,1100,0,0,0,1,TASCA_DESTRA_DIETRO_PANTALONI
0.5823,6.1627,2.4825,13.4761,-0.5609,-3.0877,10.083,3.1754,19.6594,-1.0614,0.4091,9.3336,3.0551,25.5486,-0.2195,4.9715,10.9041,3.3021,22.7696,0.041,-0.1886,1.4233,0.1171,-7.5474,-0.6211,0.0823,0.7818,0.8126,0.7518,1.0394,0.9616,0.9252,0.6112,0.6603,0.5652,1.0803,0.9247,0.856,0.4784,1.0532,-4.9806,2.2015,-10.4113,-4.7292,0.9053,0.4121,0.3636,0.4552,0.4017,0.8824,0.6855,0.5275,0.5918,0.7695,0.8634,1.1221,0.0334,7.3486,0.2892,0.2761,0.3556,-0.091,-0.5413,0.544,-29.6872,53.3002,7.3007,38.6398,?,-5.8369,351.0141,18.7354,52.6199,-0.9446,-18.017,15.5511,3.9435,25.0198,?,5.0861,1.6477,0.324,0.3897,1.8513,4.751,0.1518,3.4274,22.5717,1.5117,1.5444,1.0216,0,1,0,0.7343,1.5444,2.1031,0.3707,65.6884,-0.7234,-0.83,0.9215,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0392,0.0328,0.1811,1.4363,-3.7104,-0.0147,0.1807,0.4251,3.0806,-0.1677,0.0467,0.0654,0.2558,1.9145,-0.1707,0.2528,0.2189,0.4679,3.2161,0.0063,2.676,-0.8392,-0.1551,-0.3136,-0.058,0.1848,0.4259,0.7079,0.387,1.662,0.9085,0.5466,0.1814,0.5011,0.1497,2.7622,0.8254,0.2988,2.5566,4.0529,-55.7277,1.5853,-21.7977,-13.7502,0.1156,0.1864,0.0942,1.6132,0.8151,0.5053,0.4662,0.7502,0.4466,1.6091,0.9579,0.5953,0.0007,0.375,-0.9221,-0.936,-0.897,0.9072,0.8665,0.9202,-41.7611,0.0274,0.1656,42.2989,?,-1.9217,0.0665,0.2579,2.2797,?,-9.663,0.1048,0.3237,10.2585,?,21.7309,4.3218,0.1989,0.6421,0.5115,0.7966,0.4122,0.2616,0.6346,18.5549,4.1233,0.2222,1,1,1,18.5549,4.1233,0.2222,0.4517,53.3458,0.2354,-0.119,0.244,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
2.1976,8.4558,2.9079,14.0634,-0.4587,-2.3246,8.4457,2.9062,11.8746,-1.8464,0.8358,6.4635,2.5423,15.2605,-0.2391,4.8078,11.1811,3.3438,15.8157,0.0065,-0.9454,2.6293,0.4571,-2.7812,-0.4835,0.1738,1.0006,1.1438,0.8696,1.1431,0.8691,0.7603,1.0012,1.3082,0.7563,1.3067,0.7554,0.5781,0.5742,1.5018,-42.4249,2.6157,-73.8907,-28.2489,2.3109,0.7828,0.6056,0.3387,0.2621,0.7736,1.1843,0.9216,0.8892,0.7781,0.7508,0.9649,0.0344,7.46,-0.4803,0.6333,0.856,-0.0936,-0.6135,0.6683,-15.1331,60.906,7.8042,27.7191,-19.0951,10.8954,123.2499,11.1018,29.2206,0.0041,-32.9529,12.5073,3.5366,36.7798,?,-1.3889,0.4592,-0.3306,0.703,2.2067,3.1391,0.4942,4.8696,9.8542,-221.3077,0.7161,-0.0032,0.047,0,0,0.9486,0.7537,0.7945,0.3944,59.1225,0.4969,-0.0113,0.8543,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0675,0.0099,0.0996,0.7429,-0.4106,-0.0707,0.0652,0.2552,1.962,-0.2145,0.0027,0.0139,0.118,1.0019,-0.3655,0.2217,0.0494,0.2223,1.8094,0.0224,0.9547,-24.9815,-0.3044,-26.1666,-0.3189,0.0122,0.3903,0.8442,0.4482,2.1628,1.1483,0.5309,0.1524,0.7127,0.2009,4.6778,1.3187,0.2819,0.6241,0.8064,-5.2196,1.2921,-8.3633,-6.4728,0.326,0.7177,0.2845,2.2017,0.8728,0.3964,0.3786,0.7415,0.4106,1.9582,1.0843,0.5537,0.001,0.3326,0.7968,0.5447,0.5351,0.6435,0.7256,0.7165,-35.6875,0.0782,0.2797,36.5997,?,-7.3837,0.1448,0.3805,7.8598,?,23.6762,0.088,0.2967,1.1993,0.9509,4.8333,-1.5073,-0.3119,0.7349,0.9426,1.2825,0.5401,0.8884,1.6448,4.6566,-1.5763,-0.3385,1,0,0,4.6566,30.5165,6.5534,0.4527,66.7474,-0.7944,-0.1236,-0.0012,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0104,0.0033,0.0577,0.339,-0.9992,-0.0074,0.0033,0.057,0.2691,-0.8871,0.0007,0.0021,0.046,0.2621,-0.9976,0.0807,0.0024,0.0486,0.2199,0.038,-1.3922,14.3521,0.1284,-10.3088,-0.0922,0.0089,1.0123,1.2558,1.1891,1.2405,1.1746,0.9469,1.0247,1.577,1.4139,1.5389,1.3798,0.8966,1.3393,1.2943,-19.4932,0.9664,-14.5548,-15.0613,1.189,1.2921,0.7417,1.0867,0.6238,0.574,1.2597,1.2932,1.5415,1.0266,1.2237,1.192,0.0001,0.1251,0.7589,-0.2451,0.0279,0.3194,-0.0349,-0.1337,-24.8228,0.0561,0.237,25.3189,?,-27.8972,0.0171,0.1307,28.2593,?,18.8323,0.0432,0.2079,0.9003,0.9533,0.8898,-1.3181,-1.4813,1.8131,1.1399,0.6287,3.2875,1.2994,0.3953,0.896,-1.3791,-1.5392,1,0,0,0.896,28.1237,31.3898,0.4402,71.5523,-0.0828,-0.3854,0.173,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.1965,1.6789,1.2957,7.1743,-0.4404,2.5517,4.6779,2.1629,7.2884,-0.1283,0.8465,4.0518,2.0129,9.4719,-0.2725,3.2885,6.8606,2.6193,10.1046,0.0123,0.077,0.2322,0.0598,3.0146,0.7759,0.2574,0.5991,0.6437,0.4947,1.0745,0.8257,0.7685,0.3589,0.4144,0.2447,1.1545,0.6819,0.5906,2.646,1.0813,-17.4407,0.4087,-6.5913,-16.1289,0.7711,0.6691,0.4869,0.8678,0.6314,0.7276,0.9843,0.7574,0.71,0.7695,0.7213,0.9374,0.031,4.6573,0.5452,0.5544,0.6374,0.3152,0.9034,0.6419,-1.4555,287.1498,16.9455,51.5,-0.4406,-7.4698,6.3287,2.5157,12.875,?,-25.5833,27.1903,5.2144,31.125,?,0.1948,0.0569,0.292,6.7359,3.2497,0.4824,45.3724,10.5607,0.2328,1.2233,0.506,0.4137,0,0,1,4,1.6546,0.4137,0.3068,47.9698,-0.7136,0.6779,-0.1546,125000,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-2.0393,13.8021,3.7151,26.8527,-3.8975,1.7524,8.5235,2.9195,19.3776,-0.4731,0.4157,16.6778,4.0838,44.4487,-1.4947,4.6901,24.4089,4.9405,29.084,0.0251,-1.1638,-4.9052,-0.4348,4.215,0.3736,0.0886,1.2725,0.9097,0.752,0.7149,0.5909,0.8266,1.6193,0.8276,0.5655,0.5111,0.3492,0.6833,3.4338,0.8024,-28.4996,0.2337,-8.2997,-35.5169,0.4168,0.3077,0.1838,0.7383,0.4409,0.5972,1.3858,0.6041,0.9233,0.436,0.6663,1.5283,0.0283,7.3049,-0.9093,-0.5581,-0.6771,0.3769,0.5821,0.185,-41.3823,203.5452,14.2669,56.6986,?,-21.1767,25.3997,5.0398,28.1387,?,35.9999,159.7029,12.6374,37.8006,0.3492,1.9541,-1.1495,-0.5882,2.8308,1.1289,0.3988,8.0137,1.2745,0.159,2.015,-2.7959,-1.3876,1,0,0,2.015,1.4999,0.7444,0.6125,98.5588,-0.3247,0.9943,-0.349,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0183,0.0166,0.1287,0.647,-1.2865,-0.0194,0.024,0.1549,0.7325,-1.3614,-0.0073,0.0122,0.1104,0.5125,-1.3107,0.2051,0.0114,0.1069,0.5099,0.0127,0.9401,2.4897,-0.0891,2.6484,-0.0948,-0.0358,0.8306,1.1655,1.2032,1.4032,1.4486,1.0323,0.6898,1.3584,1.4476,1.9691,2.0985,1.0657,0.862,1.2522,-55.4849,1.4526,-64.3685,-44.3113,0.9121,1.2757,0.5479,1.3985,0.6006,0.4295,0.8832,1.2623,1.2688,1.4292,1.4366,1.0051,0.0003,0.3177,0.2748,0.1041,-0.0793,0.9827,-0.0869,-0.0855,-8.5242,0.3599,0.5999,9.4193,?,-53.6865,0.0785,0.2802,54.1199,?,12.1824,0.155,0.3937,1.4999,0.8837,0.1588,-0.6997,-4.4069,2.1406,1.5237,0.7118,4.5822,2.3217,0.5067,0.174,-0.8263,-4.7474,1,0,0,0.174,6.2798,36.0814,0.5926,74.3931,-0.7421,-0.6947,0.5222,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0292,0.0048,0.0695,0.3894,-1.5686,-0.0134,0.0102,0.1007,0.4621,-0.7422,0.0016,0.0077,0.0876,0.4138,-0.6573,0.1333,0.0059,0.0769,0.3495,0.0595,2.1771,-17.8891,-0.2189,-8.217,-0.1005,0.0122,0.6895,0.7927,0.9031,1.1496,1.3098,1.1394,0.4755,0.6283,0.8157,1.3215,1.7155,1.2981,1.2081,1.4489,-10.7658,1.1993,-8.9113,-7.4303,0.5716,0.6071,0.408,1.0622,0.7138,0.672,0.8427,0.941,1.1143,1.1166,1.3222,1.1842,0.0003,0.2078,0.1733,-0.2106,-0.18,0.9045,0.1542,0.2275,-19.1783,0.0431,0.2075,19.6198,?,-49.7921,0.0405,0.2012,50.2197,?,16.8063,0.0313,0.1768,0.6592,0.9614,0.3852,-1.1411,-2.9627,1.0317,1.1739,1.1379,1.0644,1.3781,1.2947,0.3907,-1.1934,-3.0548,1,0,0,0.3907,29.7639,76.1852,0.5889,85.7767,0.2675,0.0225,0.4445,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.3524,9.2907,3.0481,16.7013,-1.2988,-0.2164,22.2842,4.7206,20.8026,-1.1181,-0.0622,10.2081,3.195,16.3409,-0.9357,5.7374,9.0401,3.0067,12.3793,0.0298,-1.6285,-5.6679,0.0614,3.4804,-0.0377,-0.0108,0.6457,0.954,1.0138,1.4775,1.57,1.0626,0.4169,0.9101,1.0277,2.183,2.465,1.1292,0.8593,1.1946,-24.8476,1.3902,-28.9158,-20.8002,0.7397,0.8606,0.5694,1.1634,0.7698,0.6616,0.8028,1.0221,1.3491,1.273,1.6804,1.32,0.0043,8.7649,-0.5378,-0.38,0.062,-0.3026,-0.144,0.1331,21.8731,45.1346,6.7182,23.0576,0.3027,24.9458,13.1068,3.6203,10.8658,0.6359,9.7079,5.8655,2.4219,8.1055,0.4205,0.8768,2.2531,2.5696,1.8557,2.774,1.4948,3.4436,7.6949,2.2346,0.5274,1.7014,3.2262,1.108,2.3639,2.1335,2.122,2.8447,1.3405,0.3564,56.5268,-0.9544,0.1749,-0.3138,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
1.0454,5.9353,2.4362,13.625,-0.5107,2.1306,9.5628,3.0924,16.6915,-1.35,1.0472,10.5262,3.2444,15.9134,-0.4001,5.0607,7.1423,2.6725,12.7697,0.0307,0.4906,0.9982,0.2066,2.0346,0.421,0.2069,0.7878,0.7509,0.9116,0.9531,1.1571,1.214,0.6207,0.5639,0.831,0.9085,1.3389,1.4738,0.4804,1.0129,-11.3982,2.1085,-23.7269,-11.2532,1.2697,0.7935,0.6846,0.6249,0.5392,0.8628,0.8163,0.8562,1.067,1.0489,1.3071,1.2462,0.0279,7.7886,0.2606,0.2345,0.4704,0.2001,0.3495,0.4468,-12.8876,14.0859,3.7531,20.7596,?,-2.1716,160.7453,12.6785,37.9776,-2.2463,-30.1914,23.849,4.8835,34.3185,?,5.9345,0.4269,0.0719,0.296,0.7685,2.5962,0.0876,0.5906,6.7401,0.79,0.6049,0.7657,0,1,0,0.5466,0.6049,1.1066,0.3538,54.4551,0.7513,-0.6516,-0.8917,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
0.0161,23.6054,4.8585,29.3962,-1.5197,1.7566,20.0639,4.4793,27.6545,-0.3478,0.8345,11.7823,3.4325,17.8561,-0.7153,6.081,22.2548,4.7175,26.4414,0.0272,0.0092,0.0193,0.0026,2.105,0.2889,0.1372,1.0847,1.4154,1.0299,1.3049,0.9495,0.7276,1.1765,2.0035,1.0607,1.7029,0.9016,0.5294,2.4845,2.381,-23.9988,0.9583,-9.6594,-10.0793,0.5686,1.1207,0.4292,1.9711,0.7549,0.383,1.063,1.6463,1.1117,1.5487,1.0459,0.6753,0.0209,9.3309,-0.3409,0.2107,-0.2541,0.4804,0.8485,0.5083,-7.5359,6.5096,2.5514,11.3388,?,2.6311,38.1155,6.1738,28.0182,-3.3646,-34.4108,4.4359,2.1062,35.939,?,-2.8642,0.219,-0.0765,0.4133,1.2114,2.9313,0.1708,1.4675,8.5925,0.525,0.3155,0.601,0,1,0,0.4047,0.3155,0.7796,0.3798,47.7311,-0.228,-0.0592,-0.9225,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
-0.9656,4.5398,2.1307,11.502,-1.752,0.1671,12.5129,3.5374,16.3401,-0.7055,0.0213,7.7625,2.7861,14.4344,-0.5672,4.4197,6.242,2.4984,11.491,0.1028,-5.7783,-45.3539,-0.2185,7.849,0.0378,0.0048,0.6023,0.7647,0.8528,1.2696,1.4158,1.1152,0.3628,0.5848,0.7273,1.612,2.0046,1.2436,1.0833,1.4016,-5.5613,1.2938,-5.1335,-3.9677,0.4362,0.4538,0.3263,1.0402,0.7481,0.7191,0.7039,0.7969,1.001,1.132,1.422,1.2561,0.0105,6.817,-0.4063,0.0001,-0.3751,0.8766,0.435,0.3643,-4.2599,4.8143,2.1942,9.9594,?,-29.9788,1.6949,1.3019,34.1995,?,-16.3205,2.8727,1.6949,18.7195,?,0.1421,0.261,1.8369,1.6854,1.2946,0.7681,2.8406,1.6759,0.59,0.2912,0.532,1.8269,1,1,1,0.2912,0.532,1.8269,0.3699,50.5592,-0.5972,-0.1283,-0.6056,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
0.0082,0.0072,0.0851,0.4037,-0.7364,-0.0167,0.0118,0.1085,0.5458,-0.648,-0.0039,0.0058,0.0762,0.3942,-0.6362,0.1389,0.0059,0.0767,0.4251,0.0424,-0.4877,-2.0873,0.0587,4.28,-0.1204,-0.0281,0.7848,1.1174,1.1104,1.4238,1.4148,0.9937,0.6159,1.2486,1.233,2.0272,2.0018,0.9875,0.7978,1.1168,-9.0934,1.3999,-11.3983,-8.1421,0.702,0.9649,0.5238,1.3744,0.7461,0.5428,0.7397,1.024,0.9497,1.3844,1.2839,0.9275,0.0002,0.2169,-0.875,-0.099,0.1432,0.54,0.0161,0.2675,-24.8257,0.0652,0.2554,25.1999,?,-24.9439,0.0628,0.2506,25.3799,?,-12.0828,0.0954,0.3088,12.7197,?,0.9953,2.0546,2.0644,1.0194,0.8272,0.8114,1.0391,0.6842,0.6584,0.9929,1.9812,1.9953,1,1,1,0.9929,1.9812,1.9953,0.4181,61.8523,-0.1392,0.3509,0.2508,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
0.0245,0.01,0.1,0.5765,-1.1296,-0.0211,0.0181,0.1346,0.5529,-0.903,0.0079,0.0159,0.1261,0.696,-0.7802,0.1886,0.0096,0.0978,0.4337,0.02,-1.1612,3.0882,0.1299,-2.6594,-0.1119,0.0421,0.7427,0.7924,1.0216,1.0669,1.3756,1.2893,0.5516,0.6278,1.0437,1.1383,1.8922,1.6624,1.1655,1.0026,-34.5403,0.8602,-29.6347,-34.4508,0.9317,0.6925,0.6117,0.7432,0.6566,0.8834,1.0427,0.8284,1.3294,0.7945,1.275,1.6048,0.0004,0.2931,-0.7507,-0.0021,0.0979,0.6575,-0.0565,0.017,-25.3939,0.0436,0.2087,25.679,?,-26.4188,0.0442,0.2102,26.8188,?,-8.7604,0.0703,0.2651,9.2987,?,0.9612,2.8987,3.0157,0.9929,0.7873,0.7929,0.9858,0.6198,0.6287,0.9575,2.7616,2.8841,1,1,1,0.9575,2.7616,2.8841,0.3966,60.573,-0.2198,-0.0292,-0.3116,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
