@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
-0.8051,1.2596,1.1223,9.3309,-0.942,-0.0867,2.0674,1.4378,12.596,-1.5278,0.7055,2.6717,1.6345,17.1251,-1.5414,2.0966,2.7565,1.6603,10.7292,0.0087,9.2909,-1.1412,-0.384,-0.1228,-0.0413,0.3365,0.7806,0.6866,0.676,0.8797,0.866,0.9845,0.6093,0.4715,0.457,0.7738,0.75,0.9692,0.5945,0.4358,-48.054,0.733,-80.8267,-110.2753,0.9642,0.713,0.4439,0.7395,0.4604,0.6226,0.7408,0.5449,0.8697,0.7355,1.174,1.5961,0.0036,3.0596,-0.0164,0.074,-0.4349,-0.0023,-0.2582,-0.2026,2.6924,0.988,0.994,2.9587,0.3701,-8.6747,0.1687,0.4108,9.6311,?,2.8793,4.2274,2.0561,5.6959,-0.1813,-0.3104,0.9351,-3.0128,2.4197,0.4834,0.1998,5.855,0.2337,0.0399,-0.1805,-1.9889,11.0172,0,0.9742,0,0.3072,0.5194,1.6909,0.0323,14.3893,-0.1618,-0.813,0.6508,?,?,?,?,?,DESTRA_PANTALONI
1.3689,7.8058,2.7939,24.8411,-0.1818,-0.5664,5.4836,2.3417,16.5074,-0.4915,-0.638,4.0743,2.0185,19.6386,-0.9872,3.5446,7.4017,2.7206,23.2353,0.0046,-2.4168,-2.1458,0.3862,0.8879,-0.1598,-0.18,1.1931,1.3841,1.0269,1.1601,0.8607,0.7419,1.4235,1.9158,1.0546,1.3459,0.7409,0.5505,0.7025,0.3917,-35.43,0.5576,-50.4344,-90.4488,1.8992,2.127,0.9005,1.1199,0.4741,0.4234,1.5048,1.2649,1.0691,0.8406,0.7104,0.8452,0.0057,5.2312,0.1716,0.0917,0.6676,0.0246,-0.149,-0.0902,2.4047,10.3513,3.2173,10.2412,-0.0674,3.0212,2.5468,1.5959,6.1455,-0.1905,8.1133,2.5005,1.5813,9.1855,0.0032,0.7959,0.2964,0.3724,2.0161,2.0346,1.0092,4.0645,4.1397,1.0185,0.6573,-22.1598,-33.712,1.8587,1.0413,0.5602,1.6664,1.1149,0.669,0.0315,14.1088,-0.7093,-0.8264,0.5,?,?,?,?,?,SINISTRA_PANTALONI
0.025,0.0272,0.1648,2.6784,-1.4569,-0.0341,0.0556,0.2357,3.9484,-1.2108,0.0356,0.0046,0.0682,0.5652,-0.6779,0.1579,0.0655,0.2559,2.6743,0.0069,-0.7323,0.7003,0.158,-0.9564,-0.2157,0.2256,0.699,2.4168,0.6439,3.4578,0.9212,0.2664,0.4885,5.841,0.4146,11.9562,0.8487,0.071,0.7345,6.9557,-85.896,9.4705,-116.9508,-12.349,0.6104,3.2364,0.4048,5.3021,0.6632,0.1251,0.6783,4.7391,1.0015,6.9862,1.4764,0.2113,0.0002,0.238,0.821,0.4046,-0.0344,0.2222,0.0588,0.0455,9.0167,0.0011,0.0333,0.1121,0.9876,3.7169,0.0034,0.0583,0.2035,0.9472,-1.0217,0.0064,0.0801,1.1701,?,2.4259,-8.8254,-3.638,0.5706,0.4154,0.7279,0.3256,0.1725,0.5299,2.4483,-7.6418,-3.1213,2.3482,0,0,0.551,0.0958,0.1739,0.0344,13.7552,-0.9884,0.978,-0.9712,?,?,?,?,?,SINISTRA_PANTALONI
1.0263,6.8017,2.608,19.2553,-0.1913,-1.3867,7.1691,2.6775,10.9923,-1.3414,-0.4181,1.1706,1.0819,5.2846,-1.5391,3.5003,6.0402,2.4577,16.4798,0.0062,-0.7401,-2.4545,0.2932,3.3163,-0.3962,-0.1195,0.974,2.4105,1.0612,2.4747,1.0895,0.4402,0.9488,5.8105,1.1261,6.1243,1.1869,0.1938,0.491,0.9653,-30.0739,1.966,-61.2496,-31.1545,3.4428,7.7658,0.9747,2.2557,0.2831,0.1255,1.7517,3.6437,1.1684,2.0801,0.667,0.3207,0.0062,5.2192,-0.2342,-0.1446,0.73,0.2424,-0.5569,-0.1691,2.0617,6.9313,2.6327,7.0137,-0.0487,1.6967,12.2516,3.5002,9.763,-1.2397,8.313,0.7441,0.8626,2.6698,0.7056,1.2151,0.248,0.2041,0.7522,3.0521,4.0578,0.5657,9.3153,16.4655,0.0603,-0.0509,-0.8446,1.5343,0.7376,0.4807,0.7184,2.6271,3.6569,0.0304,14.3034,-0.7741,-0.9514,0.905,?,?,?,?,?,SINISTRA_PANTALONI
0.0615,0.0107,0.1034,0.8862,-1.9503,-0.0765,0.0168,0.1298,1.7079,-0.7357,0.0252,0.007,0.0834,0.4956,-0.9655,0.1722,0.0151,0.123,1.0051,0.006,-0.8036,2.4403,0.3572,-3.0367,-0.4445,0.1464,0.7964,1.2392,0.8407,1.556,1.0556,0.6784,0.6343,1.5357,0.7067,2.4212,1.1142,0.4602,0.8093,2.4063,-96.9583,2.9734,-119.8118,-40.2943,0.3053,1.1912,0.2971,3.9019,0.9731,0.2494,0.5189,1.7881,0.8817,3.4458,1.6992,0.4931,0.0004,0.2635,0.0009,-0.0298,0.1925,-0.0746,-0.2477,0.1652,7.974,0.0081,0.0901,0.3203,0.9605,5.6022,0.0176,0.1326,0.4658,0.9207,-1.0834,0.0008,0.0279,1.1237,?,1.4234,-7.36,-5.1709,0.6792,3.2281,4.7525,0.4614,10.4204,22.5862,1.44,-6.9288,-4.8117,1.3803,0,0,0.6875,0.285,0.4146,0.0343,14.6596,-1.0004,-0.9341,0.9345,?,?,?,?,?,SINISTRA_PANTALONI
0.0158,0.0033,0.0571,0.3352,-1.0022,-0.0245,0.0028,0.0526,0.3016,-1.1639,0.0228,0.005,0.0708,0.3473,-0.805,0.1025,0.0019,0.0437,0.2358,0.045,-0.6441,0.6923,0.1542,-1.0748,-0.2394,0.2228,1.0846,0.8059,1.306,0.743,1.2041,1.6205,1.1765,0.6495,1.7056,0.5521,1.4498,2.626,1.0344,1.0833,-15.1031,1.0473,-14.6013,-13.9416,1.2013,0.8702,0.6781,0.7244,0.5645,0.7792,1.1115,0.9653,1.4216,0.8684,1.279,1.4728,0.0001,0.1555,-0.4576,0.0871,0.1829,-0.1869,-0.1851,0.3509,8.7352,0.0008,0.0288,0.092,0.9895,4.4401,0.0029,0.0535,0.1716,0.9622,-0.3842,0.0013,0.036,0.4295,?,1.9673,-22.7342,-11.5559,0.5373,0.7984,1.486,0.2887,0.6375,2.2082,1.9916,-20.2247,-10.1548,1.9365,0,0,0.5361,0.2142,0.3995,0.0344,13.5595,-1.0056,0.947,-0.9463,?,?,?,?,?,SINISTRA_PANTALONI
-1.6099,3.6457,1.9094,6.783,-18.2846,-0.1123,0.6881,0.8295,4.0588,-1.2376,-1.2376,4.0648,2.0161,8.8542,-9.0345,2.5779,5.8891,2.4267,8.6828,0.0155,14.3414,1.3008,-0.6245,0.0907,-0.0435,-0.4801,2.3017,0.947,0.7868,0.4115,0.3418,0.8308,5.2978,0.8969,0.6191,0.1693,0.1169,0.6902,2.8648,0.8067,-46.9552,0.2816,-16.3902,-58.203,0.1939,0.3986,0.0399,2.0557,0.2057,0.1,1.6712,0.7661,0.7812,0.4584,0.4675,1.0197,0.0155,3.7956,0.0645,0.7297,-0.9261,0.0431,-0.0575,-0.9089,-0.6413,3.1882,1.7856,6.3691,-9.6918,1.9916,0.0425,0.2061,0.873,0.6256,8.8464,1.1582,1.0762,4.5234,0.5273,-0.322,-0.0725,0.2251,8.6631,1.6592,0.1915,75.0486,2.7529,0.0367,-3.9572,-1.144,0.2891,0.2554,0.0622,0.2437,7.2953,1.408,0.193,0.0694,12.0937,0.6522,0.9589,0.6379,?,?,?,?,?,SINISTRA_PANTALONI
-1.5073,19.2552,4.3881,48.007,-2.2194,0.1068,2.6551,1.6295,8.4781,-1.0752,-1.995,14.7228,3.837,36.7579,-0.6006,4.6352,21.4116,4.6273,35.3063,0.0153,-14.1135,0.7555,-0.3252,-0.0535,0.023,-0.4304,2.693,1.1436,0.9483,0.4247,0.3521,0.8292,7.2521,1.3079,0.8993,0.1803,0.124,0.6876,7.5342,2.3995,-60.4095,0.3185,-8.018,-25.1755,3.65,0.6493,0.4159,0.1779,0.1139,0.6405,5.6625,1.306,1.3597,0.2306,0.2401,1.0411,0.0087,6.5366,-0.0219,0.2823,-0.498,0.2223,-0.0144,-0.329,5.0072,11.0737,3.3277,12.0572,-0.3677,0.624,0.4739,0.6884,2.6366,-0.283,-7.521,2.6484,1.6274,9.8059,?,8.0245,-0.6658,-0.083,4.8338,2.0448,0.423,23.3654,4.1813,0.179,5.574,0.3306,0.0593,4.2897,0,0,4.573,1.2296,0.2689,0.0314,13.6653,0.0369,0.8957,-0.1473,?,?,?,?,?,SINISTRA_PANTALONI
0.0982,0.0276,0.1662,0.8513,-0.6802,-0.0813,0.0192,0.1385,0.6643,-1.8529,-0.0482,0.0258,0.1606,0.9081,-2.295,0.2681,0.0193,0.1388,0.7214,0.0147,-1.209,-2.0374,0.3664,1.6852,-0.3031,-0.1798,1.2005,1.035,1.1973,0.8621,0.9973,1.1568,1.4412,1.0712,1.4335,0.7433,0.9946,1.3381,0.7988,0.5449,-31.9566,0.6821,-40.0059,-58.6487,2.1759,1.8384,0.692,0.8449,0.318,0.3764,1.2815,0.9375,1.18,0.7315,0.9208,1.2588,0.0005,0.4089,-0.2966,-0.2869,0.5159,0.207,-0.5205,-0.4857,5.9344,0.0572,0.2391,0.8034,0.8705,7.7975,0.0315,0.1776,0.59,0.9279,-0.2485,0.0016,0.04,0.3513,?,0.7611,-23.8768,-31.3728,1.3462,5.9842,4.4452,1.8123,35.811,19.76,0.7109,-15.366,-21.615,0.7578,0,0,1.3617,2.2868,1.6794,0.0349,13.9804,-0.9998,0.7159,-0.7084,?,?,?,?,?,SINISTRA_PANTALONI
-0.0012,0.0101,0.1006,0.5674,-0.8956,0.0032,0.007,0.0839,0.5604,-1.0703,-0.0221,0.006,0.0772,0.6971,-1.5968,0.1373,0.0048,0.069,0.4269,0.0325,-0.3797,0.0555,-0.0089,-0.1462,0.0235,-0.1609,1.1999,1.3036,1.4591,1.0865,1.2161,1.1193,1.4397,1.6995,2.1291,1.1804,1.4788,1.2528,0.9253,0.6254,-18.7191,0.6759,-20.2306,-29.9308,1.1058,1.1151,0.6783,1.0084,0.6135,0.6083,1.0125,0.814,1.329,0.804,1.3127,1.6328,0.0001,0.2043,-0.0564,-0.1698,0.0991,-0.1665,0.1567,-0.1971,7.4,0.0004,0.02,0.0934,0.9874,6.417,0.0006,0.0247,0.1087,0.9832,-0.479,0.0021,0.0454,0.5494,?,1.1532,-15.4496,-13.3973,0.8095,0.4399,0.5434,0.6554,0.1935,0.2953,1.1528,-13.3661,-11.5944,1.1479,0,0,0.86,0.1701,0.1978,0.0344,14.296,-1.0384,-0.4332,0.5436,?,?,?,?,?,SINISTRA_PANTALONI
-0.2479,10.7171,3.2737,21.7366,-1.1885,-0.0245,6.6341,2.5757,14.8275,-1.4492,-0.4076,3.548,1.8836,15.1552,-1.0417,4.0607,4.6386,2.1537,11.6574,0.0334,10.1057,0.6081,-0.061,0.0602,-0.006,-0.1004,1.271,1.738,1.52,1.3674,1.1959,0.8746,1.6155,3.0206,2.3104,1.8698,1.4302,0.7649,1.3455,1.5266,-29.2675,1.1346,-21.7526,-19.1716,1.6406,1.3381,0.8235,0.8156,0.502,0.6155,1.466,1.4343,1.8646,0.9784,1.2719,1.3001,0.0016,6.0032,-0.1324,0.0824,0.0317,0.0708,-0.0921,0.0785,-6.9536,1.0835,1.0409,8.4321,?,-6.581,1.043,1.0213,8.5434,?,1.2377,0.848,0.9209,4.2757,-0.116,1.0566,-5.6182,-5.3171,1.0193,1.1304,1.109,1.0389,1.2777,1.2299,0.987,18.9787,19.2293,1,0,0,0.987,1.9721,1.9981,0.0332,14.846,-0.9734,0.3465,-0.1972,?,?,?,?,?,SINISTRA_PANTALONI
0.7732,10.9344,3.3067,16.26,-0.4551,0.6155,5.022,2.241,11.1381,-0.9281,-0.5626,5.8423,2.4171,16.7151,-1.148,4.2114,5.3562,2.3143,11.7077,0.0262,1.2563,-1.3743,0.1836,-1.0939,0.1462,-0.1336,1.4756,1.3681,1.4288,0.9271,0.9683,1.0444,2.1773,1.8716,2.0415,0.8596,0.9376,1.0907,0.9486,0.5693,-16.1182,0.6001,-16.992,-28.3136,1.9343,1.436,0.9294,0.7424,0.4805,0.6472,1.4598,0.9728,1.3888,0.6664,0.9514,1.4277,0.0041,5.9564,0.1766,0.0239,0.5876,0.1398,0.0655,-0.2081,3.1338,5.4965,2.3445,7.3305,0.0234,3.8212,4.1227,2.0304,7.3901,0.0649,7.4546,6.5441,2.5581,6.9486,0.2771,0.8201,0.4204,0.5126,1.1547,0.9165,0.7937,1.3332,0.8399,0.63,0.3434,0.0661,0.1924,0.9499,0.7809,0.8221,0.9919,1.055,1.0635,0.0323,14.4097,0.8075,-0.9559,-0.8932,?,?,?,?,?,SINISTRA_PANTALONI
1.3172,13.7474,3.7078,22.5426,-0.2397,-0.0628,8.9036,2.9839,17.0591,-0.4802,-0.3739,6.6442,2.5776,24.3522,-2.0642,4.2781,12.8716,3.5877,19.9463,0.0091,-20.9716,-3.5232,0.3079,0.168,-0.0147,-0.0874,1.2426,1.4384,1.0335,1.1576,0.8317,0.7185,1.544,2.0691,1.068,1.3401,0.6917,0.5162,0.7877,0.2657,-23.7278,0.3373,-30.1244,-89.2978,1.5778,2.288,0.9033,1.4502,0.5725,0.3948,1.3214,0.9257,1.1302,0.7005,0.8553,1.2209,0.0049,6.2838,0.1518,0.0691,0.6822,-0.1478,0.2861,-0.2743,1.3075,8.3804,2.8949,8.5863,-0.1552,2.8088,0.8373,0.915,5.3722,0.1555,8.7103,1.465,1.2104,7.6381,0.1901,0.4655,0.1501,0.3225,3.1637,2.3917,0.756,10.009,5.7204,0.5715,-1.1663,-0.6436,0.5518,1.1684,0.7881,0.6745,1.5983,1.1241,0.7033,0.0334,13.8948,-0.0688,-0.7958,-0.4096,?,?,?,?,?,SINISTRA_PANTALONI
0.1004,9.5471,3.0898,16.9786,-0.446,1.3624,8.9269,2.9878,13.9355,-0.6239,-1.3094,12.6747,3.5602,29.5679,-4.9154,4.9115,10.6063,3.2567,25.5657,0.0408,0.0737,-0.0767,0.0204,-1.0404,0.2774,-0.2666,1.0342,0.8679,0.9488,0.8392,0.9174,1.0932,1.0695,0.7532,0.9001,0.7043,0.8417,1.195,0.9782,0.2132,-4.8155,0.2179,-4.923,-22.5916,1.3682,2.349,0.4405,1.7168,0.322,0.1875,1.2184,0.5742,0.6641,0.4713,0.5451,1.1565,0.0068,7.147,0.231,-0.2452,0.4974,0.0202,0.3675,-0.6933,5.0678,0.8675,0.9314,3.8772,0.495,6.3722,5.8176,2.412,8.7346,0.0255,4.4186,3.7147,1.9274,8.398,0.0704,0.7953,1.1469,1.4421,0.3862,0.4833,1.2514,0.1491,0.2335,1.5661,16.6391,5.976,0.3592,0.8565,0.8498,0.9922,0.4439,0.4617,1.0401,0.0332,15.8587,0.0218,-0.1751,-0.9256,?,?,?,?,?,SINISTRA_PANTALONI
0.0167,0.0204,0.1427,0.9555,-1.1853,-0.0357,0.0312,0.1766,1.316,-0.6881,0.0175,0.0082,0.0903,0.5173,-0.4859,0.196,0.0232,0.1522,0.892,0.0089,-0.4689,0.9582,0.0854,-2.0434,-0.1821,0.0891,0.8082,1.5801,0.9379,1.9551,1.1604,0.5935,0.6532,2.4966,0.8796,3.8223,1.3466,0.3523,0.9661,3.0633,-64.4642,3.1707,-66.723,-21.0439,0.5609,1.2559,0.4858,2.2391,0.8661,0.3868,0.7261,1.8469,1.0711,2.5438,1.4753,0.58,0.0002,0.2935,-0.6594,-0.275,-0.0128,0.0011,0.0469,0.4173,8.7839,0.0037,0.0605,0.176,0.9801,4.1946,0.0126,0.1124,0.3308,0.9248,1.1833,0.0028,0.0525,0.1532,0.8778,2.0941,7.4229,3.5447,0.5383,1.1515,2.1389,0.2898,1.3259,4.575,2.1343,7.884,3.694,2.0137,7.061,3.5064,0.5321,1.1488,2.159,0.0367,14.1618,-0.995,-0.9222,0.9063,?,?,?,?,?,SINISTRA_PANTALONI
0.0223,0.0162,0.1272,0.7386,-0.7209,-0.0513,0.0091,0.0955,0.5454,-1.184,0.0112,0.0084,0.0918,0.4597,-0.9024,0.1744,0.0066,0.081,0.4015,0.0688,-0.4356,2.0008,0.1281,-4.5931,-0.2941,0.064,1.3329,1.3854,1.5703,1.0394,1.1781,1.1335,1.7766,1.9192,2.4658,1.0803,1.3879,1.2848,1.0464,1.4188,-10.422,1.3559,-9.9598,-7.3458,1.7187,1.776,0.9954,1.0333,0.5791,0.5605,1.3542,1.6066,1.8396,1.1863,1.3584,1.145,0.0002,0.263,-0.1139,-0.1696,0.1732,-0.4266,-0.3397,0.1838,8.7722,0.0024,0.0495,0.2012,0.9773,4.3778,0.0096,0.0979,0.4019,0.9129,0.1998,0.0014,0.0374,0.1401,0.5207,2.0038,43.8982,21.9075,0.5051,1.3227,2.6187,0.2551,1.7495,6.8575,2.0529,56.8322,27.6844,1.9177,30.2822,15.7909,0.5007,1.4364,2.869,0.0344,13.3498,-0.9972,-0.3262,0.3009,?,?,?,?,?,SINISTRA_PANTALONI
0.0575,0.0245,0.1564,0.8937,-0.7982,-0.0803,0.0136,0.1166,0.6469,-1.6509,0.0097,0.0103,0.1013,0.7333,-1.907,0.2159,0.0115,0.1074,0.5744,0.0579,-0.7157,5.9368,0.2661,-8.2956,-0.3719,0.0448,1.3419,1.5438,1.4565,1.1505,1.0854,0.9435,1.8007,2.3833,2.1214,1.3236,1.1781,0.8901,0.9847,0.8247,-11.2381,0.8375,-11.4132,-13.6276,2.0365,1.9702,0.8151,0.9674,0.4002,0.4137,1.3814,1.2187,1.5557,0.8822,1.1262,1.2765,0.0004,0.3211,-0.106,-0.2068,0.4584,-0.2844,-0.1687,-0.0899,8.1501,0.0118,0.1085,0.3339,0.9598,5.4343,0.0268,0.1638,0.4994,0.9123,0.4158,0.0019,0.0434,0.1559,0.672,1.4998,19.6019,13.07,0.6622,2.5006,3.7763,0.4385,6.2528,14.2608,1.5331,24.9449,16.2704,1.4574,17.4648,11.9839,0.6686,2.1412,3.2026,0.0353,14.0002,-0.9989,0.5176,-0.5388,?,?,?,?,?,SINISTRA_PANTALONI
