@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
-1.5195,12.6962,3.5632,19.4052,-0.8329,-1.1384,11.026,3.3205,14.9453,-3.1588,-0.0073,17.2245,4.1502,22.4544,-0.6578,6.041,8.0578,2.8386,13.9876,0.1096,1.3348,208.0466,-0.2515,155.8652,-0.1884,-0.0012,1.0731,0.8585,1.2552,0.8001,1.1698,1.4621,1.1515,0.7371,1.5756,0.6401,1.3684,2.1376,0.7768,0.9897,-5.1239,1.274,-6.5961,-5.1774,2.9461,0.7817,0.674,0.2653,0.2288,0.8622,1.2984,0.8642,1.3873,0.6656,1.0685,1.6053,0.0196,9.2122,-0.0689,-0.1586,0.0842,-0.0311,-0.6391,0.0598,-90.4272,9.0032,3.0005,97.1875,?,1.0709,22.831,4.7782,27.375,-0.8718,-0.3131,77.5754,8.8077,28,-1.5311,-84.4422,288.7716,-3.4198,0.628,0.3407,0.5425,0.3943,0.1161,0.2943,7.6225,5.738,0.7528,0,0,1.322,3.5502,3.471,0.9777,0.9323,101.4285,0.948,0.2838,0.1488,DAVANTI_PANTALONI
3.1042,30.1132,5.4876,19.9278,-0.3754,-1.0341,5.3001,2.3022,11.1044,-0.935,-1.8955,7.7202,2.7785,18.9993,-4.5573,6.0737,20.5418,4.5323,16.1178,0.021,-3.0017,-1.6377,0.5111,0.5456,-0.1703,-0.3121,2.3836,1.975,1.2108,0.8286,0.508,0.613,5.6816,3.9006,1.466,0.6865,0.258,0.3758,1.0137,0.3491,-15.7677,0.3444,-15.5544,-45.1662,2.5247,4.2379,0.8801,1.6786,0.3486,0.2077,1.7946,1.0489,1.2364,0.5845,0.6889,1.1788,0.0386,8.9034,-0.422,-0.4422,0.7789,-0.0016,-0.2026,-0.5018,-17.3706,535.4247,23.1392,56.3919,-6.2252,-33.8991,178.2822,13.3522,46.5408,?,-8.8186,168.8229,12.9932,34.23,-1.8624,0.5124,1.9698,3.8441,1.733,1.7809,1.0276,3.0032,3.1715,1.056,1.044,2.1816,2.0897,0,0.6527,0,1.2117,1.6474,1.3596,0.399,70.0555,-0.8407,-0.9858,0.8269,DAVANTI_PANTALONI
-0.0078,0.0065,0.0809,0.3791,-1.1101,-0.014,0.004,0.0629,0.3003,-1.0086,-0.0033,0.0098,0.0988,0.5053,-1.589,0.1305,0.0035,0.0592,0.3237,0.0374,0.5569,2.346,-0.0596,4.2122,-0.1069,-0.0254,1.2867,0.8185,1.3676,0.6361,1.0629,1.6709,1.6557,0.6699,1.8703,0.4046,1.1297,2.7919,1.3225,0.6432,-15.871,0.4863,-12.0006,-24.6767,1.2016,0.9206,0.5344,0.7662,0.4447,0.5804,1.2623,0.7503,1.1713,0.5944,0.9279,1.561,0.0002,0.1962,0.5232,-0.0238,-0.0939,-0.0791,-0.0863,-0.275,38.2651,0.024,0.155,0.311,0.9919,-15.2494,0.0472,0.2172,15.541,?,15.179,0,0,0,1,-2.5093,2.5209,-1.0046,0.7135,13544.1162,18981.3184,0.5092,183443088,360290432,-2.453,2.5115,-1.0238,0,2.532,0,0.02,0,0,0.439,68.6935,0.7197,172.0429,-55.2425,DAVANTI_PANTALONI
2.1177,30.9543,5.5637,24.5587,-0.4368,-0.7752,4.2649,2.0652,9.7274,-2.5491,-1.6766,12.9344,3.5964,14.142,-1.6572,6.3828,15.3102,3.9128,16.9324,0.0097,-2.7318,-1.2631,0.3318,0.4624,-0.1215,-0.2627,2.6941,1.547,1.4219,0.5742,0.5278,0.9191,7.2579,2.3932,2.0218,0.3297,0.2786,0.8448,1.0686,0.8465,-44.7926,0.7921,-41.9178,-52.9167,6.2365,3.2117,0.9996,0.515,0.1603,0.3113,2.5247,1.7366,1.4504,0.6878,0.5745,0.8352,0.0278,9.0228,-0.433,0.5614,0.6427,-0.3149,-0.4021,-0.0158,-26.088,64.8945,8.0557,41.687,?,-19.5911,129.2784,11.3701,42.45,-2.9588,11.9783,276.1519,16.6178,54.685,-0.0932,1.3316,-2.1779,-1.6356,0.7085,0.4848,0.6842,0.502,0.235,0.4681,1.3139,8.9438,6.8069,0,0,0.2144,0.982,0.7623,0.7763,0.3441,60.904,-0.8134,-0.9262,0.6978,DAVANTI_PANTALONI
-0.4185,4.7384,2.1768,10.896,-0.8965,-0.161,4.7207,2.1727,11.7083,-2.1533,-0.6439,2.5171,1.5865,9.1693,-0.8601,3.2266,2.1806,1.4767,9.0474,0.053,2.5986,0.65,-0.1297,0.2501,-0.0499,-0.1995,1.0019,1.372,1.4741,1.3695,1.4713,1.0744,1.0038,1.8825,2.173,1.8754,2.1648,1.1543,0.6442,1.2148,-10.172,1.8857,-15.7902,-8.3736,1.5474,1.1655,0.6014,0.7532,0.3886,0.516,0.9306,1.1883,1.2043,1.2769,1.2941,1.0135,0.0082,4.9312,-0.0858,0.0191,-0.004,-0.1779,-0.265,0.1238,31.4549,26.4301,5.141,14.9399,0.601,30.7075,19.6275,4.4303,13.8,0.6429,-3.8781,11.6949,3.4198,13.678,-11.6789,1.0243,-8.111,-7.9183,1.1604,1.5033,1.2955,1.3466,2.26,1.6783,0.9058,-1.7858,-1.9715,0.9689,34.7044,35.8175,1.0826,1.0923,1.0089,0.4597,66.1328,-0.9765,0.2713,-0.0904,DIETRO_PANTALONI
0.4181,1.7866,1.3366,8.8837,-1.4659,0.0483,0.9543,0.9769,5.6248,-1.0825,-0.0988,0.9185,0.9584,6.1894,-1.8234,1.7288,0.8577,0.9261,4.7988,0.104,8.6575,-4.2316,0.2419,-0.4888,0.0279,-0.0572,1.3682,1.3947,1.4433,1.0193,1.0548,1.0348,1.8721,1.9452,2.083,1.039,1.1127,1.0709,1.8062,1.3212,-9.4847,0.7315,-5.251,-7.1787,1.3338,1.6434,0.6727,1.2321,0.5043,0.4093,1.5794,1.4353,1.8512,0.9088,1.1721,1.2898,0.0045,2.6012,-0.1129,0.2247,0.1404,-0.0675,-0.1911,-0.0599,24.8792,12.445,3.5278,15.6586,0.4942,36.6637,4.3857,2.0942,7.7408,0.808,-5.1374,1.0201,1.01,6.839,?,0.6786,-4.8427,-7.1366,1.6845,3.4928,2.0735,2.8376,12.1997,4.2993,0.4696,-2.2372,-4.7637,0.7678,0,0,2.0229,2.2896,1.1319,0.4646,66.6803,-0.9562,-0.392,0.6021,DIETRO_PANTALONI
2.8522,13.9626,3.7367,15.4486,-0.1823,-3.2385,29.5893,5.4396,19.2891,-2.2374,-0.5374,12.9432,3.5977,19.2213,-0.5549,6.9727,26.7884,5.1758,18.4711,0.0293,-0.8807,-5.3078,0.4091,6.0266,-0.4645,-0.0771,0.6869,1.0386,0.722,1.512,1.051,0.6951,0.4719,1.0788,0.5212,2.2861,1.1046,0.4832,0.1787,0.3472,-4.2716,1.9435,-23.9089,-12.3021,2.1931,1.057,0.6867,0.482,0.3131,0.6497,0.8009,0.8037,0.8364,1.0035,1.0443,1.0406,0.0444,10.5873,-0.3822,0.5956,0.7628,0.0079,-0.8049,0.3271,-12.2461,116.013,10.7709,30.2399,?,-4.055,90.0727,9.4907,37.4985,-0.4535,-32.1324,118.1078,10.8677,41.0385,?,3.02,0.3811,0.1262,1.1349,0.9911,0.8733,1.288,0.9823,0.7626,2.5848,0.7369,0.2851,0,1,0,0.8064,0.7369,0.9137,0.3533,53.6641,-0.7298,-0.9012,0.9464,DIETRO_PANTALONI
2.1831,6.0759,2.4649,11.3449,-0.2957,-3.9051,20.9304,4.575,19.2813,-4.3289,0.1796,20.3487,4.511,21.9019,-0.4418,7.1277,16.5991,4.0742,15.3892,0.1538,-0.5591,12.1546,0.3063,-21.7413,-0.5479,0.0252,0.5388,0.5464,0.605,1.0142,1.1229,1.1072,0.2903,0.2986,0.366,1.0286,1.2609,1.2259,0.1653,0.3858,-0.9257,2.3337,-5.5995,-2.3994,2.4198,0.5764,0.4814,0.2382,0.199,0.8353,0.5884,0.518,0.7372,0.8803,1.2529,1.4232,0.0462,10.8401,-0.0553,0.3775,0.298,-0.3067,-0.8688,0.5367,3.228,113.6269,10.6596,33.5388,-1.3291,-25.8588,59.3062,7.7011,31.6177,-104.7194,-19.5437,8.1098,2.8478,23.3398,?,-0.1248,-0.1652,1.3231,1.3842,3.7431,2.7042,1.9159,14.0111,7.3129,0.6111,0.82,1.3419,48.148,0,0,1.0608,1.437,1.3547,0.3358,55.5553,-0.8989,0.6673,-0.4012,DIETRO_PANTALONI
3.0655,16.4646,4.0577,18.6083,-0.1832,-4.0854,20.1344,4.4871,18.1422,-2.6844,1.4851,35.8701,5.9892,23.3409,-0.3393,8.0722,35.6018,5.9667,25.2731,0.0303,-0.7503,2.0641,0.3798,-2.7509,-0.5061,0.184,0.9043,0.6775,0.68,0.7492,0.752,1.0038,0.8177,0.459,0.4625,0.5613,0.5655,1.0075,0.218,0.4873,-3.6528,2.2351,-16.7551,-7.4962,3.1939,0.9024,0.6034,0.2825,0.1889,0.6687,1.0257,0.7972,0.7363,0.7773,0.7178,0.9235,0.0548,12.6317,-0.5893,0.6674,0.8971,-0.2642,-0.7862,0.6661,-12.2851,52.8155,7.2674,26.5198,?,-6.4567,120.8983,10.9954,41.8182,-0.4674,-22.2346,73.3782,8.5661,29.039,?,1.9027,0.5525,0.2904,0.661,0.8484,1.2836,0.4369,0.7198,1.6476,1.9911,0.9132,0.4587,0,1,0,0.6342,0.9132,1.4401,0.2702,46.4281,-0.4983,-0.8107,0.9105,DIETRO_PANTALONI
1.664,12.3938,3.5205,15.7168,-1.1031,-2.9979,27.1711,5.2126,16.8419,-2.3419,0.9819,18.9959,4.3584,15.9196,-0.7052,7.3549,17.1871,4.1457,15.051,0.0519,-0.555,1.6947,0.2262,-3.0533,-0.4076,0.1335,0.6754,0.8077,0.8492,1.196,1.2573,1.0513,0.4561,0.6524,0.7211,1.4304,1.5809,1.1052,0.6985,1.2521,-10.0091,1.7926,-14.3296,-7.9938,1.4829,0.8005,0.4708,0.5398,0.3175,0.5881,0.9332,0.9873,1.0442,1.0579,1.119,1.0577,0.0364,11.2713,-0.6601,0.3979,0.6233,-0.3196,-0.7977,0.4889,-20.9258,124.0448,11.1375,39.299,?,-14.4818,710.9286,26.6632,72.0581,-1.0565,-19.8617,39.0649,6.2502,27.7191,?,1.445,1.0536,0.7291,0.4177,1.782,4.266,0.1745,3.1754,18.1986,1.0616,1.4178,1.3355,0,1,0,0.5454,1.4178,2.5996,0.3294,69.3982,-0.3836,-0.9628,0.5796,DIETRO_PANTALONI
2.9775,19.2354,4.3858,18.4997,-0.2585,-2.8602,24.9638,4.9964,19.8871,-8.8306,0.1497,21.6375,4.6516,19.815,-0.8971,7.1834,31.3041,5.595,23.0592,0.0476,-1.041,19.8908,0.4145,-19.1068,-0.3982,0.0208,0.8778,0.9429,0.7839,1.0741,0.893,0.8314,0.7705,0.889,0.6145,1.1537,0.7975,0.6912,0.2127,0.4056,-3.295,1.9065,-15.4893,-8.1247,7.2663,1.4074,0.6071,0.1937,0.0836,0.4314,0.9302,0.9336,0.8023,1.0036,0.8624,0.8593,0.0426,11.1276,-0.804,0.4589,0.8622,-0.4731,-0.8935,0.562,8.529,185.7649,13.6296,43.625,-1.059,17.3099,44.0898,6.64,31.3125,0.1827,-62.7146,2.0791,1.4419,65.1875,?,0.4927,-0.136,-0.276,2.0526,9.4525,4.605,4.2133,89.3494,21.2064,-3.2054,0.3442,-0.1074,0.553,0,0,1.3932,0.6692,0.4803,0.6765,95.2184,0.0453,0.2641,0.9083,DIETRO_PANTALONI
2.6224,7.9033,2.8113,9.1097,-0.1523,-4.3466,17.7977,4.2187,14.2408,-33.7373,-1.2315,4.2072,2.0511,9.6204,-1.4088,5.9668,21.5915,4.6467,15.801,0.0116,-0.6033,-2.1294,0.4395,3.5294,-0.7285,-0.2064,0.6664,1.3706,0.605,2.0568,0.9079,0.4414,0.4441,1.8785,0.366,4.2303,0.8243,0.1949,0.0871,0.2141,-6.4685,2.4582,-74.2846,-30.2194,19.2835,1.9794,0.4945,0.1026,0.0256,0.2498,0.6397,0.9469,0.5765,1.4803,0.9013,0.6088,0.0522,9.2478,-0.9423,-0.2758,0.9621,0.2393,-0.9869,-0.2869,-26.7816,98.5689,9.9282,44.9466,?,-13.9552,417.8638,20.4417,61.5267,-1.4248,-13.8637,371.8535,19.2835,53.9962,-1.5173,1.9191,1.9318,1.0066,0.4857,0.5149,1.0601,0.2359,0.2651,1.1237,1.2432,1.381,1.1108,0,0,1.183,0.7305,0.8324,1.1395,0.3323,70.6454,-0.7908,-0.54,0.8321,DIETRO_PANTALONI
0.6504,12.8925,3.5906,13.2515,-0.441,-3.3474,6.1388,2.4777,9.2053,-4.4124,-1.9696,13.8884,3.7267,12.3167,-2.4015,6.5389,5.6695,2.3811,9.681,0.2643,-0.1943,-0.3302,0.0995,1.6995,-0.5119,-0.3012,1.4492,0.9635,1.508,0.6648,1.0406,1.5651,2.1002,0.9283,2.274,0.442,1.0828,2.4497,0.5404,0.4663,-1.166,0.863,-2.1578,-2.5003,5.4071,2.5397,0.6989,0.4697,0.1292,0.2752,1.4396,1.0759,1.3688,0.7474,0.9509,1.2723,0.039,10.0166,-0.3229,-0.7731,0.6922,0.3656,-0.5629,-0.7882,-16.1912,590.3842,24.2978,73.2,-1.6859,18.456,342.118,18.4964,49.9234,-0.2761,-17.0728,190.0078,13.7843,45.2838,-27.4156,-0.8773,0.9484,-1.081,1.3136,1.7627,1.3418,1.7257,3.1072,1.8005,4.254,1.0516,0.2472,0.6966,17.1015,24.5494,1.4662,1.6165,1.1025,0.2961,64.3817,0.4761,-0.3617,0.5142,DIETRO_PANTALONI
-0.0739,0.0254,0.1593,0.7943,-1.9954,-0.0103,0.0337,0.1835,1.2199,-0.8464,0.2183,0.0809,0.2844,1.1502,-0.1573,0.3519,0.0694,0.2634,1.06,0.0268,7.1386,-0.3383,-0.2099,-0.0474,-0.0294,0.6206,0.8677,0.56,0.6047,0.6454,0.6969,1.0798,0.7528,0.3136,0.3656,0.4165,0.4857,1.166,0.9463,3.3846,-18.1364,3.5768,-19.1663,-5.3586,0.4014,0.2668,0.2435,0.6648,0.6066,0.9124,0.6512,0.6906,0.7494,1.0606,1.1508,1.085,0.0023,0.5235,0.3914,-0.589,-0.5924,-0.1086,-0.1398,0.9215,-6.9721,0.0693,0.2633,7.3117,?,39.7799,0.0932,0.3052,1.288,0.968,8.4597,0.2229,0.4721,2.3571,0.7608,-0.1753,-0.8242,4.7023,0.8627,0.5577,0.6465,0.7442,0.3111,0.418,-0.1878,-0.9754,5.1939,0,0,4.0821,5.6769,3.102,0.5464,0.4085,55.2116,-0.6691,0.1116,-0.3539,DIETRO_PANTALONI
-0.2444,0.1574,0.3967,3.4947,-1.4129,0.2399,0.1718,0.4145,3.6893,-0.8817,1.0572,1.02,1.0099,3.8098,-0.1419,1.3263,0.825,0.9083,3.904,0.0238,-1.0191,-0.2312,-0.1843,0.2269,0.1809,0.7971,0.9572,0.3928,0.4368,0.4104,0.4563,1.1119,0.9163,0.1543,0.1908,0.1684,0.2082,1.2364,1.1838,4.3238,-21.5005,3.6525,-18.1621,-4.9726,0.7387,0.4341,0.3622,0.5876,0.4903,0.8343,0.9473,0.9173,0.8952,0.9684,0.945,0.9759,0.0112,1.8147,-0.1227,-0.242,-0.0296,-0.1248,0.1019,0.8949,-13.1436,1.3423,1.1586,15.1062,?,58.9884,1.7641,1.3282,4.6555,0.923,-7.309,57.098,7.5563,25.3113,-1.2233,-0.2228,1.7983,-8.0706,0.8723,0.1533,0.1758,0.7609,0.0235,0.0309,-0.2706,1.0847,-4.0084,0,0,5.3124,3.2448,0.5968,0.1839,0.6149,82.0326,-0.3663,0.3686,-0.8949,DIETRO_PANTALONI
2.7634,39.9517,6.3207,23.5124,-0.6864,-1.9904,26.2108,5.1196,22.1521,-3.5772,-0.2353,26.6477,5.1621,21.2274,-1.2225,8.7996,27.0309,5.1991,20.4026,0.0403,-1.3884,-11.7421,0.314,8.4576,-0.2262,-0.0267,1.2346,1.2244,1.2157,0.9918,0.9847,0.9929,1.5242,1.4993,1.478,0.9836,0.9697,0.9858,0.5528,0.8196,-11.1605,1.4827,-20.1903,-13.6172,2.8809,1.4598,0.6558,0.5067,0.2276,0.4493,1.0614,1.1076,1.1524,1.0436,1.0857,1.0404,0.0352,13.3258,-0.5994,0.3606,0.6169,-0.0976,-0.7824,0.2033,-29.0862,184.3449,13.5774,49.2172,?,-19.4142,582.9364,24.1441,67.7322,-1.58,-16.666,153.1603,12.3758,35.405,-3.8471,1.4982,1.7452,1.1649,0.5623,1.0971,1.9509,0.3162,1.2036,3.8061,1.1865,1.7515,1.4761,0,0,3.5941,0.7266,1.3901,1.9131,0.3994,76.0929,-0.8736,-0.8829,0.9436,DIETRO_PANTALONI
2.3059,8.1297,2.8513,12.2767,-0.1221,-1.1232,3.3803,1.8386,7.8475,-2.6289,-0.7299,1.7493,1.3226,8.145,-0.8357,3.5757,7.5852,2.7541,12.2336,0.0189,-2.0529,-3.159,0.6449,1.5388,-0.3141,-0.2041,1.5508,2.1558,1.0353,1.3901,0.6676,0.4802,2.405,4.6474,1.0718,1.9324,0.4456,0.2306,0.235,0.3603,-5.6829,1.5332,-24.1792,-15.7706,5.0592,2.4658,0.8774,0.4874,0.1734,0.3558,1.5644,1.5073,1.0035,0.9635,0.6415,0.6658,0.0281,5.2215,-0.4211,0.1457,0.9124,0.0478,-0.6646,0.0335,0.1634,154.4365,12.4272,39.3585,-2.1844,-3.1676,9.7227,3.1181,15.419,-15.0652,-31.7083,9.2444,3.0405,33.5999,?,-0.0516,-0.0052,0.0999,3.9855,4.0873,1.0255,15.8841,16.7059,1.0517,1.8672,0.8035,0.4303,12.8776,0,0,2.5526,1.1714,0.4589,0.3354,46.4319,0.5422,-0.6121,-0.4992,DAVANTI_PANTALONI
