@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
0.7737,4.5327,2.129,12.8186,-0.7066,0.174,4.6391,2.1539,11.8115,-1.1408,-0.2381,4.5719,2.1382,21.0662,-0.9738,2.9601,5.6671,2.3806,13.0301,0.0232,4.4456,-3.2493,0.2614,-0.7309,0.0588,-0.0804,0.9885,0.9957,0.8943,1.0073,0.9048,0.8982,0.9771,0.9914,0.7998,1.0147,0.8186,0.8067,0.8432,0.5106,-17.1498,0.6056,-20.3393,-33.5856,1.3614,0.7038,0.5631,0.517,0.4136,0.8001,1.0853,0.6085,0.9838,0.5607,0.9065,1.6167,0.0058,4.4881,0.7036,-0.356,0.5214,-0.2945,0.2717,-0.0968,28.9306,33.8426,5.8174,25.0198,0.3317,31.0526,14.5959,3.8205,13.8,0.6429,-9.1017,67.3478,8.2066,27.5375,-24.5262,0.9317,-3.1786,-3.4117,1.5227,0.7089,0.4655,2.3186,0.5025,0.2167,0.5,-0.4694,-0.9388,0.9689,34.7044,35.8175,1.813,0.9086,0.5011,0.3014,69.1465,-0.8152,0.6453,-0.1124,10.4931,927.6522,30.4574,107,0,TASCA_DESTRA_DIETRO_PANTALONI
0.163,1.6571,1.2873,9.2103,-2.2613,-0.2118,1.4497,1.2041,6.0796,-1.4056,-0.0928,0.9636,0.9816,6.7964,-1.6484,1.7183,1.1979,1.0945,7.3553,0.0078,-0.7699,-1.7569,0.0949,2.2818,-0.1232,-0.054,1.0691,1.3114,1.1762,1.2266,1.1001,0.8969,1.1431,1.7198,1.3834,1.5046,1.2103,0.8044,1.7977,1.5097,-110.0676,0.8398,-61.2266,-72.9088,1.1175,1.1005,0.381,0.9848,0.3409,0.3462,1.5149,1.3552,1.2522,0.8945,0.8266,0.924,0.002,2.5623,0.3216,-0.1297,-0.303,-0.1958,-0.1778,0.0203,24.6701,8.2666,2.8752,15.6586,0.4942,35.7744,5.4715,2.3391,9.1812,0.7723,-8.2273,29.4475,5.4266,21.7194,?,0.6896,-2.9986,-4.3483,1.2292,0.5298,0.4311,1.5109,0.2807,0.1858,0.4914,-0.7044,-1.4337,0.7678,0,0,1.7055,0.7209,0.4227,0.3093,68.6717,-0.5629,0.1177,0.7334,0.3776,1.0043,1.0021,4,0,TASCA_DESTRA_DIETRO_PANTALONI
1.75,4.6555,2.1577,8.2275,-0.3933,-1.3378,1.8942,1.3763,5.6295,-3.064,-0.555,1.141,1.0682,4.402,-1.8405,3.2128,2.5285,1.5901,5.781,0.0614,-1.3081,-3.1532,0.5447,2.4106,-0.4164,-0.1727,1.5677,2.02,1.3569,1.2885,0.8655,0.6717,2.4577,4.0802,1.8412,1.6602,0.7491,0.4512,0.5472,0.8142,-6.1426,1.488,-11.2265,-7.5446,4.263,3.8105,0.9588,0.8938,0.2249,0.2516,1.4615,1.869,1.4232,1.2788,0.9738,0.7615,0.0151,4.6977,0.1842,0.1034,0.6917,-0.2082,-0.395,0.0061,-4.5751,677.6922,26.0325,73.2,-1.6859,7.7151,462.4118,21.5038,54.3112,-0.3882,-23.2492,207.0543,14.3894,45.2838,-27.4156,-0.593,0.1968,-0.3318,1.2106,1.8091,1.4944,1.4656,3.273,2.2333,3.0251,1.0516,0.3476,0.6966,17.1015,24.5494,1.3478,1.6165,1.1994,0.165,65.7773,-0.1986,-0.5889,0.7126,21.1343,326.7674,18.0767,40.6131,0.0926,TASCA_DESTRA_DIETRO_PANTALONI
2.5415,18.01,4.2438,17.9952,-0.6544,-0.8217,22.697,4.7641,24.5625,-2.3004,0.0085,25.1611,5.0161,25.7724,-1.0994,6.477,31.0508,5.5723,18.9273,0.0204,-3.0931,299.359,0.3924,-96.7836,-0.1269,0.0013,0.8908,0.846,0.7616,0.9498,0.855,0.9002,0.7935,0.7158,0.58,0.9021,0.731,0.8103,0.4158,0.5274,-18.0589,1.2685,-43.4357,-34.2416,1.4616,0.8861,0.563,0.6062,0.3852,0.6354,0.7326,0.6982,0.9508,0.9531,1.2977,1.3617,0.0194,9.7609,-0.346,0.3409,0.6977,0.1541,-0.493,0.1449,-22.2748,218.1939,14.7714,49.2172,?,-27.193,512.4009,22.6363,70.9503,-1.7026,-18.5987,110.1731,10.4963,35.405,-3.8471,0.8191,1.1977,1.4621,0.6526,1.4073,2.1566,0.4258,1.9805,4.6509,1.1011,1.7515,1.5906,0,0,3.5941,0.6937,1.3901,2.004,0.2743,75.3759,-0.8934,-0.8108,0.9217,3.0345,36.585,6.0486,25,0,TASCA_DESTRA_DIETRO_PANTALONI
0.1841,4.0551,2.0137,9.4968,-0.4143,-0.4089,3.3731,1.8366,8.2947,-1.044,-0.1726,1.5,1.2248,8.4377,-0.6108,2.5459,2.6777,1.6364,8.303,0.0216,-0.4502,-1.0669,0.0723,2.3697,-0.1606,-0.0678,1.0964,1.6442,1.2306,1.4996,1.1224,0.7485,1.2022,2.7033,1.5144,2.2487,1.2597,0.5602,0.6566,0.8695,-15.2081,1.3242,-23.1617,-17.4912,1.6547,1.2819,0.7913,0.7747,0.4782,0.6173,1.1449,1.1255,1.1438,0.983,0.999,1.0162,0.0034,3.7378,0.3937,0.4906,0.4319,0.0184,-0.0825,0.2283,3.3974,130.7321,11.4338,39.3585,-2.1844,-1.3812,14.3847,3.7927,17.3386,-5.0217,-31.9355,8.0299,2.8337,33.5999,?,-2.4598,-0.1064,0.0432,3.0147,4.0349,1.3384,9.0883,16.2807,1.7914,1.8672,0.8035,0.4303,4.2925,0,0,2.27,1.1714,0.516,0.2248,46.1671,0.6603,-0.6245,-0.5276,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0358,0.0189,0.1376,0.7667,-1.144,-0.0677,0.0064,0.0803,0.3448,-2.1373,-0.1651,0.0181,0.1346,0.6272,-5.4097,0.2559,0.0111,0.1055,0.5153,0.0521,-0.529,-0.2168,0.1399,0.4099,-0.2645,-0.6452,1.7139,1.0226,1.3048,0.5967,0.7613,1.2759,2.9376,1.0458,1.7026,0.356,0.5796,1.628,1.7415,0.7728,-14.4311,0.4438,-8.2864,-18.673,3.2538,3.6546,0.6577,1.1232,0.2021,0.18,2.2235,1.2224,1.4877,0.5498,0.6691,1.217,0.0012,0.3771,0.1167,-0.137,0.2552,-0.2257,0.0582,-0.7726,-31.0101,0.2612,0.5111,31.9794,?,-4.002,0.3382,0.5816,5.0995,?,31.0077,0.1406,0.3749,1.3809,0.9565,7.7487,-1.0001,-0.1291,0.8788,1.3631,1.5511,0.7723,1.858,2.4059,6.2711,-1.0534,-0.168,1,0,0,6.2711,23.158,3.6928,0.3016,66.0199,-0.7957,0.5402,-0.7339,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
0.1616,4.8773,2.2085,13.349,-0.3468,-0.3937,3.3879,1.8406,8.0392,-1.0408,-0.1394,2.4297,1.5587,11.9764,-0.7488,2.8634,2.6962,1.642,10.8517,0.023,-0.4104,-1.1594,0.0564,2.8253,-0.1375,-0.0487,1.1998,1.4168,1.345,1.1808,1.1209,0.9493,1.4396,2.0074,1.8089,1.3944,1.2565,0.9011,0.8384,0.6703,-13.4321,0.7995,-16.0218,-20.039,2.5162,1.4473,0.8923,0.5752,0.3546,0.6165,1.6605,1.1146,1.2301,0.6713,0.7408,1.1036,0.0032,4.2168,0.4782,0.5707,0.5112,0.0886,0.0503,0.374,2.6094,113.6908,10.6626,37.9181,-2.3981,2.2232,22.9486,4.7905,20.639,-2.1274,-32.325,11.4566,3.3848,35.2188,?,1.1737,-0.0807,-0.0688,2.2258,3.1502,1.4153,4.9541,9.9236,2.0031,1.906,0.7598,0.3986,1.6909,0,0,1.8372,1.0766,0.586,0.2356,46.1409,0.9129,-0.6159,-0.6701,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.2014,5.9113,2.4313,16.3626,-2.1439,-1.8715,28.3702,5.3264,24.978,-3.5518,1.2915,24.4778,4.9475,27.4726,-0.215,4.1104,47.0748,6.8611,23.9793,0.0027,0.1076,-0.1559,-0.049,-1.4491,-0.4553,0.3142,0.4565,0.4914,0.3544,1.0766,0.7763,0.7211,0.2084,0.2415,0.1256,1.159,0.6027,0.52,0.5725,2.2952,-174.827,4.0092,-305.3822,-76.1703,0.9484,0.2302,0.2165,0.2427,0.2282,0.9404,0.6551,0.5956,0.6824,0.9092,1.0417,1.1457,0.0164,5.7099,-0.5008,-0.8933,-0.3699,0.3184,-0.5088,0.619,6.1615,141.5666,11.8982,32.6385,-0.8758,-12.0375,268.8637,16.3971,37.9791,-18.7854,-15.8549,454.2872,21.314,49.9176,-1.8591,-0.5119,-0.3886,0.7592,0.7256,0.5582,0.7693,0.5265,0.3116,0.5918,0.4226,0.4695,1.1109,9.0644,0.9966,0.1099,0.8594,0.6538,0.7608,0.1499,51.639,0.8619,-0.9566,-0.972,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0285,0.01,0.0999,0.6065,-1.7579,-0.0691,0.0035,0.0591,0.2861,-3.7938,-0.0889,0.017,0.1304,0.5928,-2.6454,0.1895,0.0081,0.0899,0.4024,0.0779,-0.4125,-0.3207,0.1505,0.7774,-0.3648,-0.4692,1.6898,0.7664,1.1118,0.4535,0.658,1.4508,2.8555,0.5874,1.2362,0.2057,0.4329,2.1047,1.7076,0.8987,-11.376,0.5263,-6.6622,-12.6577,3.685,1.3525,0.504,0.367,0.1368,0.3726,2.1201,1.0232,1.5074,0.4826,0.711,1.4732,0.0008,0.2773,-0.233,0.0891,-0.0807,-0.1923,-0.1101,-0.6582,-14.3507,0.0591,0.2431,14.8193,?,-32.8737,0.0596,0.244,33.4198,?,11.8144,0.0567,0.2382,1.0208,0.9162,0.4365,-1.2147,-2.7825,0.9961,1.0205,1.0245,0.9922,1.0414,1.0497,0.4434,-1.328,-2.9949,1,0,0,0.4434,14.5172,32.7384,0.2698,59.0388,-0.4152,-0.433,0.5345,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.021,0.6748,0.8214,5.2425,-1.3175,-0.117,1.0419,1.0207,6.5639,-0.9944,-0.0694,0.6399,0.8,9.0522,-3.6597,1.1066,1.151,1.0729,7.2383,0.0061,0.1793,0.3024,-0.019,1.6858,-0.1058,-0.0627,0.8048,1.0269,0.7657,1.276,0.9514,0.7456,0.6476,1.0544,0.5862,1.6281,0.9052,0.556,0.9107,0.4192,-66.6659,0.4603,-73.2051,-159.0301,0.6873,1.1644,0.3106,1.6942,0.4519,0.2667,0.7987,0.5791,0.7243,0.7251,0.9068,1.2506,0.001,1.6293,0.5578,0.3379,-0.1838,0.1642,-0.1749,-0.4819,-8.7858,10.2911,3.208,11.6989,?,42.6736,1.1801,1.0863,3.54,0.9211,-6.7416,4.7785,2.186,9.0591,?,-0.2059,1.3032,-6.3299,2.9531,1.4675,0.4969,8.7208,2.1536,0.247,-0.283,1.2914,-4.5632,0,1,0,3.3047,1.2914,0.3908,0.3105,58.2011,0.93,0.9016,0.9293,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
-1.0783,4.8612,2.2048,9.8949,-3.3939,-0.9386,5.2478,2.2908,8.8808,-1.4108,0.4787,6.7388,2.5959,12.8727,-0.5871,3.4977,6.8866,2.6242,11.0674,0.0143,1.1488,-2.2528,-0.3083,-1.9609,-0.2684,0.1369,0.9625,0.8493,0.8402,0.8825,0.8729,0.9892,0.9263,0.7214,0.7059,0.7787,0.762,0.9785,1.4706,1.6051,-47.4426,1.0915,-32.2605,-29.5573,0.6113,0.2776,0.2006,0.4542,0.3281,0.7224,1.1142,0.7687,0.8941,0.6899,0.8024,1.1631,0.0106,5.2783,-0.1343,-0.4931,-0.6723,0.2931,-0.1419,0.5498,21.5658,71.9092,8.4799,27.24,0.3505,-10.2493,145.0956,12.0456,50.8774,-0.5334,-36.1234,90.9492,9.5367,41.1591,?,-2.1041,-0.597,0.2837,0.704,0.8892,1.2631,0.4956,0.7907,1.5953,-0.8305,-0.3571,0.43,1.264,0,0,0.5354,0.6618,1.2361,0.3049,72.7408,0.7605,0.8455,0.9772,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0746,1.3372,1.1564,9.6195,-1.4071,-0.2648,1.6645,1.2901,8.3482,-1.9547,0.0416,1.4259,1.1941,8.838,-0.9667,1.4244,2.4761,1.5736,8.7926,0.0033,0.2816,-1.7947,-0.0524,-6.3735,-0.1859,0.0292,0.8963,0.9684,0.7349,1.0804,0.8199,0.7589,0.8034,0.9378,0.54,1.1673,0.6722,0.5759,1.0182,1.2944,-195.4706,1.2713,-191.9795,-151.0089,1.4144,0.8893,0.453,0.6287,0.3203,0.5094,1.1523,1.0884,1.094,0.9446,0.9495,1.0052,0.002,2.1506,0.7411,-0.3235,-0.2416,-0.2531,-0.4186,0.2366,-15.9222,73.0959,8.5496,32.0389,-2.3584,39.8469,7.1043,2.6654,7.6797,0.8275,-2.974,5.1531,2.2701,9.0576,-29.2857,-0.3996,5.3539,-13.3986,3.2076,3.7663,1.1742,10.289,14.1848,1.3786,-0.6107,2.5688,-4.2061,0.2143,31.898,148.8571,4.1719,3.5372,0.8479,0.3029,59.4172,0.9481,-0.8076,-0.6694,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.3203,4.3822,2.0934,10.9756,-0.9778,-0.7614,3.7166,1.9279,8.1822,-1.3978,0.0593,3.1426,1.7727,12.3762,-1.1642,3.0018,2.9165,1.7078,7.8147,0.0297,0.4207,-5.3982,-0.1067,-12.8325,-0.2537,0.0198,1.0858,1.1809,1.2258,1.0875,1.1289,1.038,1.1791,1.3944,1.5025,1.1827,1.2743,1.0775,1.1376,0.815,-22.6505,0.7164,-19.9104,-27.7904,1.6262,0.9704,0.689,0.5967,0.4237,0.71,1.3414,0.8868,1.4045,0.6611,1.047,1.5837,0.0058,4.5287,-0.1968,0.0815,0.0609,0.1784,-0.3986,0.0079,30.801,69.5056,8.337,28.3203,0.3587,-5.5118,90.7029,9.5238,45.5994,-0.4259,-31.4573,109.9605,10.4862,46.6797,-8.605,-5.5882,-0.9791,0.1752,0.8754,0.795,0.9082,0.7663,0.6321,0.8249,-1.1629,-0.3787,0.3257,1.3809,9.0863,6.5802,0.6211,0.6067,0.9769,0.3103,72.0219,0.5185,0.6228,0.9871,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-2.0906,3.8201,1.9545,5.9316,-22.5426,-1.1192,1.7192,1.3112,4.6836,-5.5699,-1.3024,1.9174,1.3847,4.5742,-12.7765,3.0137,5.6934,2.3861,6.8193,0.0186,1.8679,1.6052,-0.6937,0.8594,-0.3714,-0.4322,1.4907,1.4115,0.8191,0.9469,0.5495,0.5803,2.2221,1.9924,0.671,0.8966,0.302,0.3368,1.4304,1.3389,-44.0606,0.936,-30.803,-32.9091,0.3534,0.7588,0.0363,2.1471,0.1026,0.0478,1.2665,1.2968,0.8698,1.0239,0.6868,0.6708,0.082,4.7851,0.7463,0.7561,-0.9556,0.809,-0.8731,-0.8911,32.3845,119.5597,10.9343,28.875,0.4189,-5.7156,144.1609,12.0067,43.8125,-0.4635,-10.5415,322.3136,17.9531,51.0625,-0.936,-5.6659,-3.0721,0.5422,0.9107,0.6091,0.6688,0.8293,0.3709,0.4473,-1.5,-0.843,0.562,1.6597,1.8839,1.1351,0.6591,0.5655,0.858,0.2636,63.8974,0.7324,0.8833,0.961,4.8931,15.1794,3.8961,12,0,TASCA_SINISTRA_DAVANTI_PANTALONI
0.1657,0.4169,0.6457,4.4926,-2.3204,-0.9155,1.1067,1.052,5.9361,-2.5057,-0.4719,2.5807,1.6065,6.629,-1.4872,1.8792,1.6613,1.2889,5.079,0.0732,-0.181,-0.3511,0.0882,1.9398,-0.4872,-0.2511,0.6138,0.4019,0.501,0.6549,0.8162,1.2464,0.3767,0.1616,0.251,0.4288,0.6662,1.5535,0.74,0.7921,-7.8278,1.0704,-10.5784,-9.8827,0.7991,0.5077,0.2469,0.6353,0.309,0.4863,0.7568,0.6777,0.8845,0.8955,1.1687,1.3052,0.007,2.7495,0.1573,0.1131,-0.5187,0.5024,-0.6917,-0.5359,24.4674,39.4189,6.2784,19.1,0.5159,-16.18,176.2757,13.2769,49.7284,-0.8734,-28.1383,30.8888,5.5578,31.5335,?,-1.5122,-0.8695,0.575,0.4729,1.1297,2.3889,0.2236,1.2762,5.7068,-0.8779,-0.6455,0.7352,1.4863,0,0,0.3841,0.6057,1.577,0.271,72.7986,0.9292,0.8704,0.985,34.0692,20.5911,4.5377,23.201,0.4103,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0097,0.3581,0.5984,2.5161,-2.6629,-1.3278,2.5796,1.6061,6.0813,?,-0.7416,4.5044,2.1224,10.2201,-1.0783,2.3242,4.3534,2.0865,6.5477,0.0311,-0.0073,-0.0131,0.0042,1.7904,-0.5713,-0.3191,0.3726,0.2819,0.2868,0.7568,0.7698,1.0172,0.1388,0.0795,0.0823,0.5727,0.5925,1.0347,0.3008,0.345,-8.693,1.1468,-28.9003,-25.1998,0,0.1397,0.1016,0,0,0.7277,0.4137,0.2462,0.3843,0.595,0.9288,1.5609,0.0101,3.3588,0.5603,0.1679,-0.6419,0.1109,-0.8933,-0.3731,21.545,39.6234,6.2947,31.3,0.245,-17.8428,48.8401,6.9886,39.4628,-1.2453,-32.8135,34.4333,5.868,38.2298,?,-1.2075,-0.6566,0.5438,0.9007,1.0727,1.191,0.8113,1.1507,1.4184,-0.4642,-0.2658,0.5725,2.3589,0,0,0.7932,0.8187,1.0323,0.2875,73.1265,0.8778,0.9282,0.9824,35.6786,28.5836,5.3464,25.3598,0.3401,TASCA_SINISTRA_DAVANTI_PANTALONI
-1.2176,7.414,2.7229,16.0627,-0.8664,-0.2142,2.7194,1.6491,10.3674,-1.3076,0.3822,5.7678,2.4016,19.6736,-0.4723,3.6611,4.1724,2.0427,15.0688,0.0256,5.6849,-3.1857,-0.3326,-0.5604,-0.0585,0.1044,1.6512,1.1338,1.333,0.6867,0.8073,1.1757,2.7263,1.2854,1.7769,0.4715,0.6518,1.3823,1.2692,1.1815,-18.8348,0.9309,-14.8398,-15.942,1.9157,0.6441,0.5565,0.3362,0.2905,0.8641,1.5494,0.8165,1.066,0.527,0.688,1.3056,0.0087,5.3137,-0.0642,-0.1409,0.0052,-0.4133,-0.1238,0.4789,18.1221,143.1845,11.966,32.6492,0.0934,35.5601,44.3417,6.659,19.7861,0.5487,-3.6807,46.0242,6.7841,23.2559,-4.0367,0.5096,-4.9236,-9.6614,1.797,1.7638,0.9816,3.2291,3.1111,0.9634,0.1398,-0.1804,-1.2906,0.8214,7.7994,9.495,1.6501,1.4039,0.8508,0.2727,59.3138,-0.9716,-0.3586,0.5181,0.102,0.2277,0.4772,5,0,TASCA_SINISTRA_DAVANTI_PANTALONI
