@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
-0.4306,14.9453,3.8659,16.7334,-0.8751,-5.8071,45.9778,6.7807,28.208,-1.9744,11.8464,45.364,6.7353,21.4363,0.0862,15.1218,51.8632,7.2016,23.4873,0.1469,0.0742,-0.0363,-0.0285,-0.4902,-0.384,0.7834,0.5701,0.574,0.5368,1.0067,0.9416,0.9352,0.3251,0.3295,0.2882,1.0135,0.8865,0.8747,0.4171,-3.8616,-1.9303,-9.2589,-4.6284,0.4999,0.941,0.3804,0.3241,0.4043,0.3445,0.852,0.5932,0.7806,0.7124,1.3159,1.201,0.9127,0.275,22.4334,0.3518,-0.5867,-0.4275,-0.5699,-0.7021,0.9197,7.4119,2.0933,1.4468,4.4095,0.514,-2.9687,19.8488,4.4552,13.1421,-1.4592,3.0609,1.1304,1.0632,3.2119,0.2855,-2.4967,2.4215,-0.9699,0.3247,1.3608,4.1904,0.1055,1.8519,17.5595,-0.598,3.6332,-6.0752,1.6978,2.0183,1.1888,0.3355,1.3729,4.0917,0.1781,15.2955,0.578,0.0044,0.6968,414.8333,1323.9735,36.3864,120,0.7436,TASCA_DESTRA_DAVANTI_PANTALONI
-0.403,5.3047,2.3032,9.4704,-0.8293,-1.2154,6.3487,2.5197,9.5332,-1.5945,9.8595,36.1072,6.0089,21.117,-0.0386,11.0659,24.1572,4.915,17.9604,0.1328,0.3315,-0.0409,-0.0364,-0.1233,-0.1098,0.891,0.9141,0.3833,0.4686,0.4193,0.5126,1.2226,0.8356,0.1469,0.2196,0.1758,0.2628,1.4947,0.7328,5.4686,-1.5605,7.4624,-2.1294,-0.2854,1.4089,0.2546,0.25,0.1807,0.1774,0.9817,0.9934,0.4485,0.5273,0.4514,0.5308,1.1758,0.2071,14.2123,-0.1222,-0.6842,-0.6356,0.4327,0.3928,0.9837,6.9841,6.4325,2.5362,6.7301,0.2992,2.057,5.8322,2.415,6.8754,-0.2606,5.0752,5.1214,2.2631,6.2412,0.1877,3.3954,1.3761,0.4053,1.0502,1.1207,1.0671,1.1029,1.256,1.1388,-2.022,1.9924,-0.9854,1.7609,1.2499,0.7098,0.9789,1.0783,1.1016,0.1849,14.5648,-0.9799,-0.9212,0.9741,140.2292,2972.302,54.5188,221,0.0636,TASCA_DESTRA_DAVANTI_PANTALONI
0.717,5.8941,2.4278,9.5754,-1.0249,2.9955,25.8022,5.0796,21.5123,-0.4385,9.4713,3.761,1.9393,7.6648,0.379,11.4081,4.5057,2.1227,11.148,0.4015,0.2394,0.0757,0.0628,0.3163,0.2626,0.8302,0.4779,1.2519,1.1437,2.6193,2.393,0.9136,0.2284,1.5672,1.3081,6.8605,5.7266,0.8347,0.739,-1.0359,-0.6482,-1.4017,-0.877,0.6257,0.3162,0.3831,0.2539,1.2115,0.8029,0.6627,0.4451,1.2493,0.8589,2.8066,1.9297,0.6875,0.2075,16.2995,-0.5489,0.235,-0.4123,-0.4232,0.39,0.4673,5.8468,8.4876,2.9133,7.6043,0.1811,2.7414,9.211,3.035,8.847,-0.3561,5.7914,3.2039,1.7899,4.7395,0.39,2.1328,1.0096,0.4734,0.9599,1.6276,1.6956,0.9215,2.6492,2.875,-0.7241,0.555,-0.7665,1.4234,1.1951,0.8396,0.8595,1.6045,1.8666,0.1807,15.1861,-0.9411,-0.8919,0.9313,36.6042,12.2808,3.5044,12,0.7273,TASCA_DESTRA_DAVANTI_PANTALONI
0.8586,15.0794,3.8832,15.6064,-0.763,4.9489,21.0825,4.5916,23.5394,-0.1635,9.243,14.5492,3.8143,13.9942,0.0939,12.1291,14.2578,3.7759,18.3205,0.2204,0.1735,0.0929,0.0708,0.5354,0.408,0.7621,0.8457,1.0181,1.0284,1.2038,1.216,1.0102,0.7153,1.0364,1.0576,1.449,1.4787,1.0204,2.0416,-4.6554,-1.304,-2.2803,-0.6387,0.2801,0.4376,0.5731,0.3767,1.3099,0.8609,0.6572,0.663,1.1152,0.8519,1.6821,1.2849,0.7639,0.2192,17.9135,-0.7032,-0.1539,-0.4177,0.086,0.5946,0.7712,5.346,11.566,3.4009,9.8321,-0.0301,4.0467,7.281,2.6983,7.6649,-0.0901,5.4411,2.7532,1.6593,4.8274,0.3093,1.3211,0.9825,0.7437,1.2604,2.0496,1.6262,1.5885,4.2009,2.6446,0.454,-0.1331,-0.2931,1.3574,1.3657,1.0061,1.2827,2.0367,1.5878,0.1799,14.9124,-0.9595,-0.888,0.9763,23.9792,33.1037,5.7536,21,0.3,TASCA_DESTRA_DAVANTI_PANTALONI
0.567,8.9869,2.9978,15.8467,-1.5634,5.1277,12.4564,3.5294,23.7492,-0.1016,7.6949,19.6105,4.4284,21.688,-0.025,10.3921,18.8839,4.3456,21.0319,0.2219,0.1106,0.0737,0.0546,0.6664,0.4934,0.7405,0.8494,0.677,0.6899,0.797,0.8122,1.0191,0.7215,0.4583,0.4759,0.6352,0.6596,1.0385,4.4125,18.2783,-1.6111,4.1424,-0.3651,-0.0881,0.2867,0.2922,0.2287,1.0189,0.7976,0.7828,0.6673,0.7307,0.7535,1.095,1.1292,1.0312,0.1971,15.3839,0.5736,-0.5778,-0.2827,-0.0743,0.3705,0.8438,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
0.0312,25.6423,5.0638,25.0521,-0.345,2.9193,43.4387,6.5908,24.2033,-0.4935,11.0989,41.9494,6.4768,25.6317,0.1244,14.0402,45.6117,6.7536,31.0703,0.1259,0.0107,0.0028,0.0022,0.263,0.2079,0.7905,0.7683,0.7818,0.7498,1.0176,0.9759,0.959,0.5903,0.6113,0.5622,1.0355,0.9524,0.9197,0.8035,-1.7645,-1.4359,-2.1959,-1.787,0.8138,1.1493,0.6363,0.524,0.5536,0.4559,0.8236,1.0351,0.9774,0.8063,0.9443,0.779,0.825,0.2391,20.5967,0.4018,0.4084,0.4915,-0.1755,0.1279,0.9205,3.6413,15.7728,3.9715,10.236,-0.347,2.6559,3.6827,1.919,6.3013,0.0959,7.1377,5.4545,2.3355,6.6579,0.3182,1.371,0.5102,0.3721,2.0695,1.7005,0.8217,4.283,2.8917,0.6752,-3.9468,-0.8485,0.215,1.0904,0.7782,0.7137,1.6244,1.5374,0.9464,0.1759,14.5147,0.7165,-0.8662,-0.9591,246.0625,3693.5583,60.7747,250,0.1857,TASCA_DESTRA_DAVANTI_PANTALONI
0.443,5.6121,2.369,8.2312,-0.741,-2.8574,15.24,3.9038,13.8843,-1.8455,10.0946,3.4966,1.8699,7.2551,0.4298,11.4411,3.713,1.9269,7.958,0.4511,-0.155,0.0439,0.0387,-0.2831,-0.2498,0.8823,0.6068,1.2669,1.2294,2.0877,2.026,0.9704,0.3683,1.605,1.5115,4.3585,4.1045,0.9417,0.389,-0.6405,-0.5357,-1.6465,-1.377,0.8363,0.969,0.3716,0.3261,0.3835,0.3366,0.8777,0.5928,1.1345,1.0343,1.9137,1.7447,0.9117,0.2188,16.3028,0.8357,0.0826,-0.2564,-0.0598,-0.4123,0.8629,6.4722,0.7067,0.8406,2.5394,0.6723,-2.9282,0.2902,0.5387,3.738,?,-6.6252,0.4976,0.7054,8.1311,?,-2.2102,-0.9769,0.442,1.5605,1.1917,0.7637,2.4353,1.4203,0.5832,-1.3939,-0.6408,0.4597,0,0,1,0.6793,0.3123,0.4597,0.2024,16.0256,0.4056,0.9715,0.202,2,0,0,0,1,TASCA_DESTRA_DAVANTI_PANTALONI
-2.0242,11.8579,3.4435,14.9527,-1.3172,-1.3668,19.6343,4.4311,18.3345,-1.5107,9.462,10.1695,3.189,12.1822,0.219,11.1877,11.9922,3.463,13.8997,0.2276,1.4809,-0.2139,-0.1809,-0.1445,-0.1222,0.8458,0.7771,1.0798,0.9944,1.3895,1.2796,0.9209,0.6039,1.166,0.9888,1.9307,1.6373,0.848,0.7705,-2.4886,-2.0758,-3.23,-2.6942,0.8341,0.8836,0.4137,0.3586,0.4682,0.4058,0.8668,0.8155,1.2274,1.0758,1.505,1.3191,0.8764,0.1994,16.7818,0.2929,0.1351,0.0284,-0.5027,-0.5909,0.9231,5.2891,8.3778,2.8944,7.9697,0.0941,0.7948,11.8341,3.4401,10.5937,-1.7024,6.383,6.6101,2.571,7.6428,0.1623,6.6547,0.8286,0.1245,0.8414,1.1258,1.338,0.7079,1.2674,1.7903,-0.1241,0.5591,-4.5064,2.2442,0.9643,0.4297,0.7523,1.0428,1.3861,0.17,14.8682,-0.7653,-0.8487,0.9871,2.5714,0.6939,0.833,2,0.5,TASCA_DESTRA_DAVANTI_PANTALONI
1.3952,1.017,1.0085,3.066,-0.1145,1.6774,10.3831,3.2223,9.6354,-0.6467,10.1958,6.0905,2.4679,7.7499,0.4029,11.0529,4.0377,2.0094,6.6379,0.5027,0.8318,0.1368,0.1262,0.1645,0.1518,0.9225,0.313,0.4086,0.5019,1.3057,1.6036,1.2282,0.0979,0.167,0.2519,1.7048,2.5716,1.5084,0.0832,-0.0602,-0.0469,-0.7235,-0.5639,0.7795,0.4702,0.2119,0.2061,0.4508,0.4384,0.9724,0.3182,0.3956,0.4619,1.2433,1.4516,1.1675,0.237,14.922,-0.0295,0.594,0.5935,-0.6821,-0.6047,0.9864,3.9094,3.6877,1.9203,6.0527,0.1676,2.6206,0.4707,0.686,2.3555,0.3595,6.6263,0.5874,0.7664,2.9082,0.6345,1.4918,0.59,0.3955,2.7991,2.5056,0.8952,7.8351,6.2782,0.8013,0.9217,0.2414,0.2619,1.9772,0.9138,0.4622,2.5697,2.0813,0.8099,0.1847,13.1562,-0.9842,-0.9683,0.9952,2,0,0,0,1,TASCA_DESTRA_DAVANTI_PANTALONI
0.1759,5.4491,2.3343,7.944,-0.9577,-2.6954,7.19,2.6814,8.3747,-8.9962,10.2351,17.1556,4.1419,12.3355,0.2425,11.1667,17.1536,4.1417,11.9261,0.2999,-0.0653,0.0172,0.0158,-0.2633,-0.2414,0.9166,0.8706,0.5636,0.5636,0.6474,0.6474,1.0001,0.7579,0.3176,0.3177,0.4191,0.4192,1.0001,0.5156,-0.984,-0.7608,-1.9083,-1.4756,0.7732,4.8434,0.2492,0.2382,0.0514,0.0492,0.956,0.9486,0.644,0.6661,0.6789,0.7022,1.0343,0.2406,15.1105,-0.1798,-0.8736,-0.7581,-0.2695,-0.453,0.9772,2.6214,4.516,2.1251,6.0742,0.057,1.9528,0.6724,0.82,2.291,0.2283,7.563,0.3285,0.5731,1.5684,0.8174,1.3424,0.3466,0.2582,2.5915,3.7078,1.4307,6.7161,13.748,2.047,0.5418,0.0523,0.0965,2.1697,0.7499,0.3456,2.6513,3.873,1.4608,0.1873,12.1373,-0.9808,-0.7325,0.8393,4.3182,18.1715,4.2628,14,0.0667,TASCA_DESTRA_DAVANTI_PANTALONI
0.1661,0.4551,0.6746,2.6808,-1.104,2.9952,1.6186,1.2722,4.8564,0.0597,9.8058,2.067,1.4377,5.6867,0.5687,10.3329,2.5237,1.5886,6.1454,0.5629,0.0554,0.0169,0.0161,0.3055,0.2899,0.949,0.5303,0.4692,0.4247,0.8849,0.8008,0.905,0.2812,0.2202,0.1803,0.783,0.6413,0.819,-4.5585,-0.1876,-0.1778,0.0411,0.039,0.9477,0.2467,0.0966,0.0906,0.3917,0.3674,0.9379,0.552,0.4714,0.4362,0.854,0.7902,0.9254,0.2331,13.4087,-0.3956,0.0369,-0.0454,0.4816,0.6252,0.9845,3.9778,1.4554,1.2064,4.2812,0.2855,2.0476,0.0189,0.1375,0.5039,0.7897,7.5862,0.7093,0.8422,2.6641,0.6913,1.9426,0.5243,0.2699,8.774,1.4324,0.1633,76.983,2.0518,0.0267,0.904,0.2868,0.3173,2.5004,0.6944,0.2777,8.4961,1.607,0.1891,0.2002,13.6117,-0.8741,-0.9489,0.7386,0,0,0,0,0,TASCA_DESTRA_DAVANTI_PANTALONI
0.566,7.9801,2.8249,7.8882,-0.8598,-2.0519,16.489,4.0607,13.5734,-1.5494,8.9552,11.7274,3.4245,11.0843,0.1962,10.6253,8.0253,2.8329,9.2703,0.3559,-0.2758,0.0632,0.0533,-0.2291,-0.1931,0.8428,0.6957,0.8249,0.9972,1.1858,1.4334,1.2088,0.484,0.6805,0.9944,1.406,2.0546,1.4613,0.4421,-1.3477,-0.7119,-3.0485,-1.6104,0.5283,0.7966,0.3076,0.2947,0.3861,0.3699,0.9581,0.5812,0.7117,0.8509,1.2246,1.4642,1.1957,0.2092,15.7379,-0.5856,-0.9412,-0.8846,0.5324,0.3837,0.9508,4.25,2.9847,1.7276,5.6465,0.2587,0.3309,0.1851,0.4302,1.1719,-0.2397,7.0876,1.748,1.3221,4.6055,0.5133,12.8428,0.5996,0.0467,4.0159,1.3067,0.3254,16.1277,1.7075,0.1059,-8.6983,0.4057,-0.0466,8.0579,0.805,0.0999,4.8183,1.226,0.2545,0.188,11.763,-0.7,-0.936,0.8294,1,0,0,0,1,TASCA_DESTRA_DAVANTI_PANTALONI
-1.0646,0.1999,0.4471,1.8407,?,4.9965,3.3588,1.8327,7.5709,0.1344,9.0872,0.8109,0.9005,3.1765,0.701,10.5302,2.16,1.4697,5.5538,0.5778,-0.2131,-0.1171,-0.1011,0.5498,0.4745,0.863,0.2439,0.4965,0.3042,2.0352,1.247,0.6127,0.0595,0.2465,0.0925,4.142,1.555,0.3754,-1.5654,-0.2472,-0.2422,0.1579,0.1547,0.9799,0,0,0,0.8233,0.6649,0.8077,0.2431,0.5795,0.3314,2.3834,1.3632,0.572,0.2369,15.1482,0.3586,-0.2025,0.062,0.6535,0.894,0.9171,4.0197,1.4581,1.2075,3.6328,0.3588,3.3388,0.0682,0.2612,0.7715,0.7903,6.3624,2.581,1.6065,4.9629,0.4095,1.2039,0.6318,0.5248,4.6232,0.7516,0.1626,21.3737,0.565,0.0264,0.6991,0.5908,0.8451,1.5398,0.6742,0.4378,4.7089,0.732,0.1555,0.1871,13.7209,0.9416,-0.9646,-0.8364,4.1591,38.1338,6.1753,21,0,TASCA_DESTRA_DAVANTI_PANTALONI
-0.5946,0.0106,0.1029,0.7816,?,9.3909,0.0202,0.1421,0.5488,0.9433,9.5898,0.0084,0.0914,0.3212,0.967,13.4359,0.0227,0.1507,0.5755,0.958,-0.0633,-0.062,-0.0443,0.9793,0.6989,0.7137,0.7237,1.1253,0.6823,1.5549,0.9429,0.6064,0.5237,1.2662,0.4656,2.4177,0.889,0.3677,-0.0856,-0.083,-0.0595,0.9694,0.6952,0.7171,0,0,0,0.9938,0.7061,0.7105,1.4241,2.4336,1.3582,1.7089,0.9537,0.5581,0.2687,19.5753,0.4734,-0.0275,0.2716,0.6919,0.9456,0.8883,-7.7089,0.0004,0.0193,7.7461,?,5.4017,0.0009,0.0301,0.1094,0.98,2.7623,0.0001,0.0115,0.0398,0.9857,-1.4271,-2.7908,1.9555,0.6408,1.6803,2.6221,0.4106,2.8233,6.8755,-1.4464,-2.8309,1.9571,0,0,1.9685,70.7909,194.5407,2.7481,0.1962,15.8728,0.9892,-0.3865,-0.5311,4.1432,0,0,0,1,TASCA_DESTRA_DAVANTI_PANTALONI
-0.5213,0.0081,0.09,0.8074,?,10.9056,0.0252,0.1586,0.6906,0.9385,9.5956,0.0165,0.1286,0.4837,0.9509,14.5358,0.0401,0.2002,0.827,0.9447,-0.0478,-0.0543,-0.0359,1.1365,0.7503,0.6601,0.5676,0.7002,0.4496,1.2335,0.7922,0.6422,0.3222,0.4902,0.2022,1.5216,0.6276,0.4124,-0.0766,-0.0862,-0.0572,1.1254,0.7466,0.6635,0,0,0,1.1402,0.7515,0.6591,1.1691,1.6691,0.9763,1.4276,0.8351,0.585,0.2907,21.0225,0.4225,0.2208,0.3279,0.9489,0.9886,0.9829,-6.7838,0.0003,0.0168,6.8149,?,6.356,0.0004,0.0205,0.0635,0.9901,3.133,0,0.0057,0.0181,0.9942,-1.0673,-2.1653,2.0287,0.8165,2.9305,3.5892,0.6667,8.5881,12.8823,-1.0786,-2.1807,2.0217,0,0,2.0303,107.3751,376.2594,3.5042,0.1962,16.2728,0.9978,-0.9749,-0.9584,4.1432,0,0,0,1,TASCA_DESTRA_DAVANTI_PANTALONI
0.3909,0.3725,0.6103,3.3825,-0.1412,6.3209,5.8557,2.4198,9.3215,-0.0524,10.3976,0.7098,0.8425,4.5341,0.6557,12.3915,1.6061,1.2673,4.9907,0.6396,0.0618,0.0376,0.0315,0.6079,0.5101,0.8391,0.2522,0.7244,0.4816,2.8722,1.9094,0.6648,0.0636,0.5248,0.2319,8.2496,3.6459,0.4419,0.9011,-0.0485,-0.0473,-0.0538,-0.0524,0.9752,0.3347,0.225,0.2141,0.6725,0.6396,0.9512,0.3629,0.746,0.6778,2.0559,1.8678,0.9085,0.2387,17.1836,-0.7794,0.0303,-0.5513,0.0508,0.8013,0.6097,2.3579,0.2977,0.5456,2.1967,0.4779,6.0119,0.2452,0.4952,2.0319,0.6821,-7.3457,0.0302,0.1738,7.7157,?,0.3922,-0.321,-0.8184,1.1018,3.1392,2.8491,1.214,9.8545,8.1176,0.4613,-0.2606,-0.565,0.6583,0,0,1.0811,0.2847,0.2633,0.1918,15.7156,-0.9949,-0.904,0.9396,4.1226,0.02,0.1416,1.0569,0.791,TASCA_DESTRA_DAVANTI_PANTALONI
-0.0561,11.2636,3.3561,12.625,-1.4665,-6.4687,15.5968,3.9493,15.6069,-26.3941,12.584,6.6397,2.5768,12.7944,0.2021,15.0817,6.248,2.4996,10.9883,0.4125,0.0087,-0.0045,-0.0037,-0.514,-0.4289,0.8344,0.8498,1.3025,1.3427,1.5327,1.58,1.0309,0.7222,1.6964,1.8028,2.349,2.4963,1.0627,0.4992,-2.3164,-0.973,-4.6404,-1.9491,0.42,8.9846,0.3192,0.2737,0.0355,0.0305,0.8573,0.8089,0.9868,1.1489,1.2198,1.4203,1.1644,0.283,21.8215,-0.2885,-0.2869,-0.1516,0.1392,-0.5385,0.6924,8.9455,0.3456,0.5879,2.196,0.7749,-3.015,5.301,2.3024,8.0747,-2.7096,0.818,0.7437,0.8624,3.1443,-0.0535,-2.967,10.9365,-3.686,0.2553,0.6817,2.6698,0.0652,0.4647,7.1278,-1.2819,-47.3607,36.946,4.4822,3.2688,0.7293,0.272,0.6984,2.568,0.1895,13.1937,0.7908,-0.2191,0.3856,1.64,2.4704,1.5718,4,0,TASCA_DESTRA_DAVANTI_PANTALONI
