@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
-0.4307,13.9582,3.7361,30.4493,-0.9477,-6.5083,50.3122,7.0931,52.3637,-1.6696,9.1685,14.3097,3.7828,20.3786,-0.017,12.9891,36.469,6.039,34.5922,0.0774,0.0662,-0.047,-0.0332,-0.7098,-0.5011,0.7059,0.5267,0.9876,0.6187,1.8751,1.1746,0.6264,0.2774,0.9754,0.3827,3.5159,1.3796,0.3924,0.4524,43.5202,-5.1035,96.1977,-11.2808,-0.1173,0.797,0.7802,0.4169,0.9789,0.5231,0.5344,0.5815,1.4942,0.8802,2.5695,1.5137,0.5891,0.0281,19.2475,0.3409,-0.0421,-0.1663,-0.4682,-0.7225,0.7472,7.0269,17.5725,4.192,17.7654,-0.8116,-3.8835,8.8316,2.9718,10.1358,-27.475,0.6612,4.8604,2.2046,8.3069,-0.7498,-1.8094,10.6273,-5.8733,1.4106,1.9014,1.348,1.9897,3.6155,1.8171,0.8138,2.2359,2.7474,27.5503,2.0657,0.075,1.7527,2.1386,1.2202,0.0201,13.7147,0.6212,-0.0013,0.3959,0,0,0,0,0,TASCA_DESTRA_DAVANTI_PANTALONI
0.2893,13.8094,3.7161,24.7862,-0.8249,-6.1668,65.0477,8.0652,43.628,-1.5972,8.9691,16.1124,4.014,21.5629,-0.0113,13.3355,35.6906,5.9742,29.792,0.119,-0.0469,0.0323,0.0217,-0.6876,-0.4624,0.6726,0.4608,0.9258,0.622,2.0093,1.35,0.6719,0.2123,0.8571,0.3869,4.0371,1.8225,0.4514,0.4176,46.6124,-2.7829,111.6225,-6.6641,-0.0597,0.8086,0.637,0.4016,0.7878,0.4967,0.6305,0.5681,1.1495,0.832,2.0233,1.4644,0.7238,0.0278,19.642,-0.041,-0.1307,-0.0737,-0.1915,-0.6616,0.7491,4.4283,37.4685,6.1212,16.5226,-0.6867,-4.7534,13.13,3.6235,10.1037,-22.3947,0.7457,2.8075,1.6756,6.4671,-0.4965,-0.9316,5.9385,-6.3744,1.6893,3.6532,2.1626,2.8536,13.3458,4.6768,0.6955,3.1353,4.5079,22.6821,2.2667,0.0999,1.6353,2.5549,1.5623,0.0167,13.2366,0.7782,-0.158,-0.4368,0,0,0,0,0,TASCA_DESTRA_DAVANTI_PANTALONI
-0.2054,0.5177,0.7195,3.0181,-0.6748,8.8417,4.1152,2.0286,7.2044,0.4653,9.6314,3.8122,1.9525,7.1096,0.4963,13.103,7.7388,2.7819,9.5077,0.5016,-0.0232,-0.0213,-0.0157,0.918,0.6748,0.7351,0.3547,0.3685,0.2586,1.039,0.7292,0.7019,0.1258,0.1358,0.0669,1.0795,0.5318,0.4926,-0.1939,-0.1736,-0.1271,0.8951,0.6553,0.7321,0.1337,0.1277,0.0945,0.9546,0.7063,0.7399,0.4189,0.4245,0.3174,1.0133,0.7577,0.7478,0.0654,19.1178,0.4887,0.2986,0.3963,0.9633,0.9902,0.9912,-7.0205,0.0653,0.2555,7.3092,?,6.6812,0.063,0.251,0.8251,0.8856,1.4757,0.0064,0.0801,0.4536,0.7491,-1.0508,-4.7575,4.5276,1.0176,3.1892,3.1339,1.0356,10.171,9.8213,-1.1443,-5.3985,4.7175,0,0,3.9902,8.8587,16.1152,1.8191,0.049,15.1773,0.9969,0.5308,0.4668,4.0472,0,0,0,1,TASCA_DESTRA_DAVANTI_PANTALONI
0.3245,0.326,0.5709,2.7131,-0.4358,10.3042,9.8672,3.1412,12.4584,0.2921,9.2409,8.304,2.8817,11.582,0.3084,13.8577,18.1361,4.2587,16.9594,0.3021,0.0315,0.0351,0.0234,1.1151,0.7436,0.6668,0.1818,0.1981,0.1341,1.0901,0.7376,0.6767,0.033,0.0393,0.018,1.1882,0.5441,0.4579,-0.1602,-0.1594,-0.1122,0.9953,0.7002,0.7036,0.1074,0.1128,0.0778,1.0509,0.7242,0.6892,0.2178,0.2342,0.16,1.0757,0.7346,0.6829,0.0689,20.0501,0.4078,0.323,0.3735,0.9913,0.9984,0.9972,-5.6671,0.0452,0.2125,6.0753,?,7.8193,0.0295,0.1718,0.6155,0.9244,1.6878,0.0543,0.2331,0.8377,0.6039,-0.7248,-3.3576,4.6327,1.2372,0.9117,0.7369,1.5306,0.8311,0.543,-0.8075,-4.7564,5.8905,0,0,3.8485,9.8701,7.2527,0.7348,0.0488,15.1743,0.9577,-0.212,-0.4823,4.0108,0.0004,0.0198,0.0472,0.9883,TASCA_DESTRA_DAVANTI_PANTALONI
-0.2928,0.1915,0.4376,1.8965,-1.7624,11.9263,1.2779,1.1304,5.545,0.635,9.5724,0.521,0.7218,3.7343,0.6832,15.3067,1.647,1.2833,6.6438,0.6542,-0.0245,-0.0306,-0.0191,1.2459,0.7792,0.6254,0.3871,0.6062,0.341,1.5661,0.8808,0.5624,0.1498,0.3675,0.1163,2.4527,0.7759,0.3163,-0.1254,-0.1503,-0.0963,1.198,0.7673,0.6405,0.0452,0.0583,0.0357,1.2889,0.7906,0.6134,0.342,0.5079,0.2855,1.4849,0.8346,0.5621,0.0761,21.9308,0.0727,0.0588,0.0612,0.8528,0.9825,0.935,-6.8671,0.049,0.2214,7.3761,?,6.7801,0.0559,0.2364,0.8377,0.8819,1.7248,0.0282,0.168,0.5537,0.7192,-1.0128,-3.9813,3.9309,0.9366,1.3179,1.4071,0.8773,1.7368,1.9798,-1.1793,-5.2017,4.411,0,0,3.5971,8.8056,13.3214,1.5128,0.0488,15.372,0.9853,-0.1093,-0.2754,4.1432,0,0,0,1,TASCA_DESTRA_DAVANTI_PANTALONI
0.2734,0.0132,0.1151,0.6696,-0.0808,3.846,0.0615,0.2481,1.268,0.7153,9.5984,0.0143,0.1197,0.6404,0.9357,10.3469,0.0252,0.1588,0.8366,0.9226,0.0711,0.0285,0.0264,0.4007,0.3717,0.9277,0.4639,0.961,0.7245,2.0717,1.5618,0.7539,0.2152,0.9235,0.5249,4.292,2.4393,0.5683,-0.0157,-0.0054,-0.005,0.3418,0.3196,0.9351,0.1391,0.0622,0.0573,0.4471,0.4122,0.922,0.528,1.0455,0.8003,1.9801,1.5157,0.7655,0.0517,13.7184,0.0251,0.0319,0.0568,0.2079,0.7288,0.8195,-8.5483,0.0005,0.0235,8.5766,?,4.3455,0.0069,0.083,0.2492,0.9445,2.0654,0.0065,0.0809,0.234,0.8916,-1.9672,-4.1387,2.1039,0.2827,0.29,1.0259,0.0799,0.0841,1.0525,-2.0202,-4.4547,2.2051,0,0,2.0816,34.412,36.6577,1.0653,0.049,14.9592,0.9805,-0.9576,-0.9869,4.1432,0,0,0,1,TASCA_DESTRA_DAVANTI_PANTALONI
0.356,0.0231,0.1519,0.8256,-0.0094,5.5305,0.0743,0.2725,1.7023,0.7299,9.5849,0.0114,0.1066,0.6063,0.9387,11.0751,0.0352,0.1875,1.3257,0.8869,0.0644,0.0371,0.0321,0.577,0.4994,0.8654,0.5574,1.4253,0.81,2.557,1.4531,0.5683,0.3107,2.0314,0.6561,6.5382,2.1116,0.323,-0.0017,-0.0008,-0.0007,0.4956,0.4423,0.8923,0.1298,0.0827,0.0697,0.6374,0.5374,0.8432,0.485,1.3617,0.6227,2.8077,1.2841,0.4573,0.0554,15.4715,-0.6191,-0.1206,-0.4766,0.3745,0.8872,0.7604,-7.8636,0.0091,0.0956,7.9965,?,5.5569,0.02,0.1416,0.4789,0.918,1.8682,0.0006,0.0242,0.0928,0.951,-1.4151,-4.2091,2.9744,0.6753,3.9476,5.8457,0.456,15.5837,34.1721,-1.4911,-4.4429,2.9795,0,0,3.0864,16.6993,86.1629,5.1597,0.049,15.2888,1.0012,-0.8978,-0.9052,4.1432,0,0,0,1,TASCA_DESTRA_DAVANTI_PANTALONI
-0.0994,1.5973,1.2639,7.2759,-0.9766,-6.8742,5.1051,2.2594,12.0045,?,9.9912,1.7273,1.3143,6.0263,0.5648,12.3209,3.7141,1.9272,8.7291,0.4769,0.0145,-0.01,-0.0081,-0.688,-0.5579,0.8109,0.5594,0.9616,0.6558,1.7192,1.1724,0.682,0.3129,0.9248,0.4301,2.9555,1.3745,0.4651,0.2995,-0.4597,-0.4517,-1.5352,-1.5085,0.9826,0,0.2659,0.2206,0,0,0.8297,0.6061,1.2074,0.8335,1.992,1.3752,0.6904,0.0603,17.8402,0.281,0.0094,-0.1691,-0.4667,-0.849,0.8517,6.9785,0.6323,0.7952,3.2387,0.6471,-6.2039,1.0417,1.0206,7.4067,?,2.6872,0.1501,0.3874,1.562,0.5289,-1.1248,2.5969,-2.3087,0.7791,2.0525,2.6344,0.607,4.2128,6.94,-0.8016,3.3865,-4.2245,0,2.7678,0,0.4373,2.0734,4.7418,0.0483,15.8696,0.9907,-0.3913,-0.3352,8.4229,44.1243,6.6426,22.8921,0.1533,TASCA_DESTRA_DAVANTI_PANTALONI
-0.1447,1.2405,1.1138,6.8711,-1.0893,3.7779,1.4515,1.2048,7.35,-0.0377,9.485,1.7361,1.3176,8.6118,0.3204,10.3345,1.8853,1.3731,9.0096,0.3535,-0.0383,-0.0153,-0.014,0.3983,0.3656,0.9178,0.9244,0.8453,0.8112,0.9144,0.8775,0.9596,0.8546,0.7145,0.658,0.8361,0.7699,0.9209,13.4009,-0.8823,-0.7272,-0.0658,-0.0543,0.8242,0.4643,0.2595,0.236,0.5589,0.5082,0.9093,0.9348,0.7979,0.7626,0.8535,0.8158,0.9558,0.0508,14.0291,0.7868,0.2393,0.459,0.3502,0.6076,0.9425,2.417,6.825,2.6125,8.6673,0.1074,2.2475,0.1723,0.4151,2.3521,0.328,8.3864,8.013,2.8307,12.1508,-0.2727,1.0754,0.2882,0.268,6.2931,0.9229,0.1467,39.6032,0.8517,0.0215,0.9082,-0.4004,-0.4409,2.7743,1.017,0.3666,3.685,0.7133,0.1936,0.0448,13.2134,-0.2241,-0.9384,0.4866,4.2494,0.0899,0.2999,2.5568,0.6184,TASCA_DESTRA_DAVANTI_PANTALONI
0.181,0.5806,0.762,3.5825,-0.8215,0.905,1.7876,1.337,8.1364,-0.5805,9.5426,1.2657,1.125,6.0416,0.528,9.7113,1.2382,1.1128,5.9808,0.5378,0.2,0.019,0.0186,0.0948,0.0932,0.9826,0.5699,0.6773,0.6848,1.1884,1.2015,1.011,0.3248,0.4587,0.4689,1.4124,1.4437,1.0222,0.5407,-0.239,-0.2322,-0.4421,-0.4294,0.9712,0.3821,0.1536,0.152,0.4022,0.3978,0.9892,0.4403,0.593,0.599,1.3467,1.3604,1.0102,0.0477,11.5727,0.4327,-0.7615,-0.7713,-0.2993,-0.2714,0.9911,5.472,2.7057,1.6449,5.0212,0.4667,1.3261,1.0984,1.048,3.4147,-0.7658,7.6136,2.761,1.6616,5.8223,0.321,4.1265,0.7187,0.1742,1.5695,0.9899,0.6307,2.4633,0.98,0.3978,-2.9668,1.5959,-0.5379,4.8684,1.0979,0.2255,1.4705,0.8624,0.5865,0.0471,14.7138,-0.9614,-0.9865,0.9709,10.7219,9.2068,3.0343,11.4395,0.2659,TASCA_DESTRA_DAVANTI_PANTALONI
-0.0451,2.4477,1.5645,7.5356,-1.1349,0.7781,6.2002,2.49,11.4196,-1.3691,9.6644,7.0386,2.653,12.6455,0.1364,10.1184,7.3116,2.704,11.8646,0.2235,-0.058,-0.0047,-0.0045,0.0805,0.0769,0.9551,0.6283,0.5897,0.5786,0.9386,0.9209,0.9812,0.3948,0.3478,0.3348,0.8809,0.848,0.9627,0.607,-2.0058,-1.1732,-3.3044,-1.9329,0.5849,0.7323,0.2411,0.231,0.3292,0.3155,0.9584,0.6599,0.5959,0.6351,0.9031,0.9625,1.0658,0.0482,13.1682,0.0786,-0.528,-0.5408,-0.367,-0.4069,0.9919,2.3182,9.7047,3.1152,8.9223,-0.0366,2.1105,5.137,2.2665,6.9803,-0.9898,8.2546,3.4228,1.8501,5.9837,0.3577,1.0984,0.2808,0.2557,1.3745,1.6838,1.2251,1.8892,2.8353,1.5008,0.0907,-0.0946,-1.0421,2.4536,0.924,0.3766,1.2782,1.4911,1.1666,0.0439,13.6698,-0.93,-0.9469,0.9879,4.0949,0,0,0,1,TASCA_DESTRA_DAVANTI_PANTALONI
-0.3938,1.4848,1.2185,5.6958,-1.6171,-8.1603,2.3487,1.5325,15.3738,?,9.8876,2.4075,1.5516,7.6452,0.5093,12.9078,4.141,2.035,10.8956,0.4747,0.0483,-0.0398,-0.0305,-0.8253,-0.6322,0.766,0.7951,0.7853,0.5988,0.9877,0.7531,0.7625,0.6322,0.6167,0.3585,0.9756,0.5672,0.5814,0.2289,-0.4435,-0.3574,-1.9373,-1.5613,0.8059,0,0.1397,0.1049,0,0,0.7512,0.3705,0.745,0.5228,2.0109,1.411,0.7017,0.0638,19.0768,0.5466,-0.1578,-0.3736,-0.6968,-0.906,0.9333,7.0393,0.2924,0.5407,2.1745,0.7399,-6.7684,0.368,0.6067,7.6126,?,0.3771,0.0707,0.2658,1.5744,-0.1916,-1.04,18.6687,-17.9503,0.8913,2.0341,2.2822,0.7944,4.1375,5.2085,-0.8125,-24.4347,30.0745,0,6.3267,0,0.2856,1.3812,4.8351,0.0486,14.206,0.9909,0.3071,0.3895,4.0472,0,0,0,1,TASCA_DESTRA_DAVANTI_PANTALONI
0.2621,0.8068,0.8982,6.8256,-0.9851,0.641,2.7738,1.6655,12.7429,-0.9425,9.5687,3.1929,1.7869,11.1893,0.2167,9.7929,2.9116,1.7063,9.293,0.3535,0.4089,0.0274,0.0268,0.067,0.0655,0.9771,0.5393,0.5027,0.5264,0.9321,0.9761,1.0472,0.2909,0.2527,0.2771,0.8687,0.9527,1.0966,0.5478,-1.094,-0.6666,-1.997,-1.2169,0.6093,0.5241,0.2407,0.2392,0.4592,0.4564,0.9938,0.5356,0.61,0.7345,1.1388,1.3712,1.2041,0.0477,11.6858,0.2407,0.1645,0.1808,-0.1756,-0.1934,0.9754,0.5594,7.2603,2.6945,9.7173,-0.1981,1.9584,3.4269,1.8512,8.0055,-0.9215,8.9442,1.4009,1.1836,5.7642,0.4075,0.2856,0.0625,0.219,1.4556,2.2766,1.564,2.1186,5.1827,2.4462,0.4185,-0.4053,-0.9686,1.9468,0.8338,0.4283,1.2138,1.6858,1.3888,0.0456,13.319,-0.962,-0.8656,0.8926,15.5415,27.9405,5.2859,18.5326,0.1827,TASCA_DESTRA_DAVANTI_PANTALONI
-0.3497,1.4734,1.2138,7.1837,-0.8104,5.1121,12.1923,3.4918,12.8962,-0.43,9.5464,2.371,1.5398,7.168,0.4327,11.4207,2.9941,1.7303,7.5785,0.4744,-0.0684,-0.0366,-0.0306,0.5355,0.4476,0.8359,0.3476,0.7883,0.7015,2.2677,2.0179,0.8899,0.1208,0.6214,0.4921,5.1424,4.0721,0.7919,0.8293,-0.5881,-0.4702,-0.7092,-0.567,0.7995,0.44,0.314,0.2752,0.7137,0.6255,0.8764,0.557,1.0022,0.9479,1.7991,1.7017,0.9458,0.0539,16.2869,-0.3946,0.5036,0.2626,-0.248,0.2627,0.8424,3.04,8.6288,2.9375,8.3372,0.1102,2.9303,2.6273,1.6209,5.3919,-0.198,7.9924,3.2719,1.8089,6.4133,0.3099,1.0374,0.3804,0.3666,1.8123,1.6239,0.8961,3.2843,2.6372,0.803,-1.1589,0.3587,-0.3095,2.0819,1.0083,0.4843,1.5462,1.3,0.8407,0.045,14.1477,-0.9186,-0.9714,0.8974,15.0145,195.9915,13.9997,51.7795,0.0741,TASCA_DESTRA_DAVANTI_PANTALONI
0.3408,1.2978,1.1392,7.7143,-0.5516,6.1462,7.099,2.6644,10.9392,0.1731,9.4538,2.5317,1.5911,9.2481,0.3009,11.5384,5.0599,2.2494,12.8999,0.304,0.0554,0.036,0.0295,0.6501,0.5327,0.8193,0.4276,0.716,0.5064,1.6745,1.1845,0.7074,0.1828,0.5126,0.2565,2.804,1.403,0.5004,-1.198,-0.689,-0.4867,0.5752,0.4063,0.7064,0.3758,0.3758,0.2682,1,0.7137,0.7137,0.7052,0.8341,0.598,1.1829,0.848,0.7169,0.0561,16.4743,-0.3239,0.1392,-0.1848,0.1511,0.8254,0.6766,0.9867,4.2021,2.0499,5.6985,-0.0666,7.1704,0.635,0.7969,2.4362,0.73,5.269,11.2456,3.3535,10.8801,-0.4979,0.1376,0.1873,1.3609,2.5723,0.6113,0.2376,6.6169,0.3737,0.0565,-0.054,0.0983,-1.8209,0.5922,0.7356,1.242,2.3391,0.5238,0.2239,0.0445,14.3994,0.8498,-0.9809,-0.7558,59.8667,701.5742,26.4872,140.3935,0.0287,TASCA_DESTRA_DAVANTI_PANTALONI
0.1692,5.8212,2.4127,26.5174,-0.8313,5.0999,48.2018,6.9428,56.0031,-0.6037,9.4643,18.9824,4.3569,21.8193,-0.0528,12.5825,30.297,5.5043,36.8247,0.0579,0.0332,0.0179,0.0134,0.5389,0.4053,0.7522,0.3475,0.5538,0.4383,1.5935,1.2613,0.7915,0.1208,0.3067,0.1921,2.5393,1.591,0.6265,0.571,11.0017,-5.3221,19.2684,-9.3211,-0.4838,0.4147,0.6987,0.3705,1.6849,0.8934,0.5302,0.4735,1.2153,0.7201,2.5667,1.5208,0.5925,0.0185,18.1492,0.3148,-0.1157,0.1537,0.1169,0.2238,0.785,2.3923,6.9481,2.6359,9.3533,0.0033,3.92,6.9598,2.6381,10.6008,-0.5455,7.5224,4.5799,2.1401,8.9848,0.0292,0.6103,0.318,0.5211,0.9992,1.2317,1.2327,0.9983,1.5171,1.5196,-0.0083,0.1148,-13.8588,1.3682,1.014,0.7411,0.8823,1.041,1.1799,0.0152,14.396,-0.9317,-0.8286,0.7513,0.1379,0.1189,0.3448,1,0,TASCA_DESTRA_DAVANTI_PANTALONI
-0.4752,9.7977,3.1301,17.6913,-1.1048,6.7429,34.2072,5.8487,24.1666,-0.6729,9.7464,9.9102,3.148,17.2737,0.1129,13.5278,11.5987,3.4057,16.3692,0.2007,-0.0705,-0.0488,-0.0351,0.6918,0.4984,0.7205,0.5352,0.9943,0.9191,1.8579,1.7173,0.9243,0.2864,0.9887,0.8447,3.4517,2.9492,0.8544,0.9553,-4.224,-2.2596,-4.4214,-2.3653,0.535,0.5818,0.4316,0.4104,0.7419,0.7054,0.9508,0.7321,1.0242,1.0808,1.399,1.4763,1.0553,0.0301,20.2318,0.7014,0.1139,0.1591,0.0197,0.1291,0.8714,0.8853,7.3167,2.7049,10.0401,-0.0945,4.6076,3.3785,1.8381,8.5527,-0.515,7.8654,1.5971,1.2638,5.9521,0.3196,0.1921,0.1126,0.5858,1.4716,2.1404,1.4544,2.1657,4.5811,2.1153,0.2982,-0.3102,-1.0401,1.6249,1.0487,0.6454,1.1739,1.6868,1.4369,0.0232,14.0595,-0.9512,-0.8917,0.9342,0.203,0.5679,0.7536,4,0,TASCA_DESTRA_DAVANTI_PANTALONI
