@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
0.5201,1.8671,1.3664,5.8393,-0.6111,-0.157,4.2342,2.0577,8.634,-1.0789,-0.3427,0.4409,0.664,3.0503,-1.1601,2.2723,1.7914,1.3384,4.9789,0.0656,-3.3127,-1.5178,0.2289,0.4582,-0.0691,-0.1508,0.664,2.0578,1.0209,3.0989,1.5374,0.4961,0.4409,4.2344,1.0422,9.6029,2.3636,0.2461,0.4943,1.3521,-6.3389,2.7352,-12.8235,-4.6883,0.8727,2.5665,0.6802,2.941,0.7795,0.265,0.6763,1.9143,1.1728,2.8305,1.7341,0.6127,0.0035,3.4347,0.914,-0.1834,0.2609,-0.1215,0.173,-0.3846,-5.073,17.5227,4.186,15.7181,-5.7195,-30.6009,0.4046,0.6361,31.8588,?,-24.9475,1.3525,1.163,26.3397,?,0.1658,0.2033,1.2266,6.5809,3.5995,0.547,43.3088,12.9561,0.2992,0.4199,0.5079,1.2095,0,0,1,0.4934,0.5967,1.2095,0.2163,61.1455,0.506,-0.8384,-0.7724,2,0,0,0,1,DAVANTI_PANTALONI
0.3339,0.476,0.6899,3.1695,-0.6971,0.1683,0.6347,0.7967,2.5993,-0.4419,-0.3918,0.188,0.4336,1.5824,-5.7109,1.0756,0.4351,0.6596,2.4794,0.0401,1.9837,-0.8523,0.3104,-0.4296,0.1565,-0.3642,0.866,1.5912,1.046,1.8374,1.2079,0.6574,0.7499,2.5318,1.0942,3.376,1.459,0.4322,1.6343,0.9668,-12.5735,0.5915,-7.6934,-13.0058,1.036,7.9202,0.723,7.645,0.6979,0.0913,1.2194,2.0029,1.2783,1.6426,1.0483,0.6382,0.0029,1.6885,0.3682,0.1189,0.3782,-0.8145,0.8892,-0.7998,-38.7877,0.1928,0.4391,39.7186,?,-3.6479,0.404,0.6356,4.4998,?,22.6872,0.1333,0.3651,1.3199,0.9433,10.6329,-1.7097,-0.1608,0.6909,1.2027,1.7408,0.4773,1.4465,3.0303,8.8267,-1.8088,-0.2049,1,0,0,8.8267,30.0925,3.4092,0.2373,65.1228,-0.2248,0.63,-0.2154,4.6842,0.2161,0.4648,1,0.8,DAVANTI_PANTALONI
0.1238,6.2082,2.4916,12.6964,-0.8087,-0.9809,6.1883,2.4876,11.906,-0.8187,-1.3668,12.7714,3.5737,28.2949,-0.719,4.4961,7.7992,2.7927,17.0906,0.0461,-0.1263,-0.0906,0.0275,0.7177,-0.2182,-0.304,1.0016,0.6972,0.8922,0.6961,0.8908,1.2797,1.0032,0.4861,0.796,0.4845,0.7935,1.6375,1.0592,0.4797,-6.8655,0.4529,-6.482,-14.3134,1.0723,0.4265,0.3918,0.3977,0.3654,0.9187,1.0664,0.4487,0.7429,0.4208,0.6966,1.6556,0.0091,6.723,0.6197,0.2701,0.0004,-0.115,0.0268,-0.1125,3.5377,552.2568,23.5001,65.0986,-1.1919,-29.6315,49.6899,7.0491,40.6189,?,-28.0379,7.8986,2.8104,32.4585,?,-0.1194,-0.1262,1.0568,3.3338,8.3617,2.5082,11.1141,69.9185,6.291,0.8715,1.0906,1.2514,0,0,1,1.6027,2.0056,1.2514,0.2201,79.6477,-0.3392,0.6218,-0.6891,0,0,0,0,0,DAVANTI_PANTALONI
0.1712,2.6115,1.616,7.9826,-0.3648,-0.0841,0.9404,0.9698,3.8443,-0.6114,-0.5002,0.8922,0.9446,3.5003,-2.0181,1.8453,1.3255,1.1513,6.0097,0.0755,-2.0364,-0.3422,0.0928,0.1681,-0.0456,-0.271,1.6664,1.7108,1.4037,1.0266,0.8423,0.8204,2.777,2.927,1.9702,1.054,0.7095,0.6731,1.4629,0.9116,-4.3486,0.6232,-2.9726,-4.7701,2.4517,5.0432,0.8998,2.057,0.367,0.1784,2.0765,2.2805,1.3283,1.0983,0.6397,0.5824,0.0029,2.8232,0.2857,0.0315,0.5591,-0.8414,0.6606,-0.6171,-38.2919,1.3569,1.1649,40.6189,?,-2.1664,2.5011,1.5815,5.159,?,24.5777,3.0334,1.7417,6.4804,0.7545,17.6757,-1.558,-0.0881,0.7366,0.6688,0.908,0.5425,0.4473,0.8245,7.8734,-2.0392,-0.259,1,0,0,7.8734,6.268,0.7961,0.2449,65.0359,-0.5689,0.9538,-0.4834,3.8172,1.2031,1.0969,3,0.4,DAVANTI_PANTALONI
-0.8813,9.0174,3.0029,14.6914,-1.4396,-1.0873,9.1042,3.0173,13.9178,-1.4615,0.7642,5.2919,2.3004,10.5063,-0.9532,4.7121,3.7525,1.9371,9.4414,0.0289,0.8106,-1.1533,-0.187,-1.4228,-0.2308,0.1622,0.9952,1.3054,1.5502,1.3116,1.5576,1.1875,0.9905,1.704,2.4031,1.7204,2.4262,1.4102,1.0491,1.6908,-30.9066,1.6117,-29.4601,-18.2795,1.065,1.1196,0.6194,1.0512,0.5816,0.5533,1.0556,1.3983,1.5561,1.3247,1.4741,1.1128,0.0084,7.1139,-0.284,-0.464,-0.4373,0.2589,-0.012,0.346,19.547,45.0501,6.7119,20.7001,0.3989,-24.3416,52.6965,7.2592,30.8395,-31.132,-9.9056,32.1993,5.6744,16.7389,?,-0.803,-1.9733,2.4574,0.9246,1.1828,1.2793,0.8549,1.3991,1.6366,-0.4598,-0.8208,1.7851,35.8824,0,0,0.6712,1.2366,1.8424,0.1724,53.8042,0.8849,0.6179,0.2291,6.6368,0.2313,0.4809,1,0.8571,DAVANTI_PANTALONI
-2.625,10.2949,3.2086,10.1875,-15.1486,-2.1903,4.9405,2.2227,7.2617,-14.8213,-1.0203,4.3073,2.0754,5.7246,-1.6287,4.7396,9.8081,3.1318,9.3964,0.0709,1.1984,2.5727,-0.5538,2.1467,-0.4621,-0.2153,1.4435,1.546,1.0245,1.071,0.7097,0.6627,2.0838,2.3901,1.0496,1.147,0.5037,0.4392,1.4048,2.6944,-13.3196,1.918,-9.4813,-4.9435,1.3745,0.2897,0.0624,0.2108,0.0454,0.2153,1.4029,1.7796,1.0842,1.2685,0.7728,0.6092,0.1622,7.1737,0.7122,0.222,-0.9658,0.2538,-0.8029,-0.3083,38.2155,24.4087,4.9405,19.6875,0.5882,-2.6954,386.3419,19.6556,67,-0.4951,-11.87,364.1956,19.0839,52.4375,-1.1568,-14.178,-3.2195,0.2271,0.2514,0.2589,1.03,0.0632,0.067,1.0608,-1.2676,-1,0.7889,1.0669,1.9666,1.8432,0.2938,0.3754,1.2777,0.461,76.393,0.1586,0.3197,0.9727,1,0,0,0,1,DAVANTI_PANTALONI
-0.0577,5.2233,2.2855,11.0716,-0.7622,-0.7941,5.4697,2.3387,9.6095,-1.4392,0.2415,4.9903,2.2339,11.8416,-0.7751,3.6967,2.7099,1.6462,7.0082,0.1319,0.0727,-0.239,-0.0156,-3.2881,-0.2148,0.0653,0.9772,1.0231,1.3883,1.0469,1.4207,1.357,0.955,1.0467,1.9275,1.0961,2.0184,1.8415,0.8446,0.9261,-4.4961,1.0966,-5.3235,-4.8548,1.5948,0.9418,0.7782,0.5906,0.488,0.8263,1.1521,0.935,1.5798,0.8115,1.3712,1.6897,0.0045,5.7032,0.3534,-0.0525,0.1009,-0.2153,-0.3118,0.0412,-26.7483,319.1878,17.8658,65.6982,-2.4653,-32.5281,77.1644,8.7843,45.1187,?,24.2809,41.7918,6.4647,21.5393,0.4338,0.8223,-1.1016,-1.3397,2.0338,2.7636,1.3588,4.1365,7.6376,1.8464,1.0359,-2.8328,-2.7346,0,0.4984,0,1.4561,3.0502,2.0947,0.2642,85.9851,-0.8013,0.5213,-0.2781,0.7554,0.4565,0.6756,2,0,DAVANTI_PANTALONI
-0.0389,7.4973,2.7381,13.5701,-0.9122,-1.4143,5.1604,2.2716,8.0779,-2.431,-0.3631,7.1842,2.6803,12.1386,-1.0781,4.3479,3.0716,1.7526,7.3799,0.1039,0.0275,0.107,-0.0089,3.8949,-0.3253,-0.0835,1.2053,1.0216,1.5623,0.8475,1.2962,1.5294,1.4529,1.0436,2.4409,0.7183,1.68,2.3389,1.131,1.0279,-7.5629,0.9088,-6.6867,-7.3574,3.0142,1.215,0.8617,0.4031,0.2859,0.7092,1.6799,1.1179,1.8388,0.6655,1.0946,1.6448,0.0079,6.5994,0.0753,0.4682,-0.245,-0.0083,-0.2425,-0.0147,-30.9227,155.1548,12.4561,41.8793,?,-31.7444,15.1182,3.8882,38.1592,?,12.1183,217.4323,14.7456,48.2986,-0.4401,0.9741,-2.5517,-2.6195,3.2036,0.8447,0.2637,10.2628,0.7136,0.0695,1.0975,2.8374,2.5853,1,0,0,1.0975,0.8671,0.7901,0.2497,79.2766,-0.9102,0.7201,-0.7701,0.337,0.2234,0.4727,1,0,DAVANTI_PANTALONI
-0.0704,2.6575,1.6302,7.915,-0.4914,0.0277,1.6189,1.2724,4.6089,-0.7642,-0.1707,0.8112,0.9007,3.5459,-2.0515,2.0154,1.0604,1.0298,5.5262,0.0984,-2.5455,0.4125,-0.0349,-0.1621,0.0137,-0.0847,1.2812,1.81,1.5831,1.4127,1.2356,0.8746,1.6415,3.276,2.5061,1.9957,1.5267,0.765,1.3062,1.0939,-4.3238,0.8375,-3.3102,-3.9526,2.0315,4.5673,0.8659,2.2482,0.4262,0.1896,1.7173,2.2322,1.4323,1.2998,0.834,0.6417,0.001,2.9858,0.3662,-0.3153,0.3145,-0.7174,0.5757,-0.5533,-35.7984,0.7496,0.8658,37.0193,?,-18.6741,5.0064,2.2375,21.5988,?,34.042,1.6465,1.2832,4.0192,0.8876,1.917,-1.0516,-0.5486,0.3869,0.6747,1.7437,0.1497,0.4553,3.0406,1.714,-1.1663,-0.6805,1,0,0,1.714,9.2107,5.374,0.2824,88.5145,0.3417,0.7042,0.8639,0,0,0,0,0,DAVANTI_PANTALONI
-0.1522,3.3292,1.8246,8.0482,-0.5263,0.2897,0.8578,0.9262,3.2061,-0.7262,0.0016,0.8819,0.9391,3.8768,-1.5976,2.0031,1.1635,1.0786,5.0727,0.0796,-0.5254,-95.8458,-0.076,182.4192,0.1446,0.0008,1.9701,1.9429,1.6916,0.9862,0.8586,0.8706,3.8811,3.775,2.8614,0.9727,0.7373,0.758,2.0577,1.164,-6.3229,0.5657,-3.0727,-5.432,2.8389,3.533,0.9567,1.2445,0.337,0.2708,2.5103,2.076,1.5866,0.827,0.632,0.7642,0.0018,3.0439,0.3702,-0.3154,0.4321,-0.6798,0.2528,-0.455,-37.9475,5.0114,2.2386,41.5192,?,-5.7377,2.7225,1.65,7.7393,?,33.6994,2.94,1.7147,4.3793,0.8783,6.6137,-1.1261,-0.1703,1.3567,1.3056,0.9623,1.8408,1.7045,0.926,5.3647,-1.3131,-0.2448,1,0,0,5.3647,9.4808,1.7672,0.2791,77.3846,-0.965,0.9584,-0.9116,0,0,0,0,0,DAVANTI_PANTALONI
-0.2472,2.2849,1.5116,6.6649,-0.4387,0.086,1.0873,1.0427,3.8829,-0.7308,-0.1381,0.7103,0.8428,3.0523,-1.8227,1.7569,1.0834,1.0408,4.9182,0.039,-2.8753,1.7905,-0.1407,-0.6227,0.0489,-0.0786,1.4496,1.7936,1.4523,1.2373,1.0018,0.8097,2.1015,3.2169,2.109,1.5308,1.0036,0.6556,1.2395,1.0311,-10.1845,0.8319,-8.2163,-9.8772,2.065,4.2841,0.9052,2.0746,0.4384,0.2113,1.7165,2.1836,1.3551,1.2721,0.7895,0.6206,0.0016,2.7132,0.4192,-0.3538,0.3363,-0.8022,0.3303,-0.5483,-36.1752,4.0051,2.0013,39.119,?,-9.8333,0.2387,0.4886,10.6796,?,34.3213,3.8188,1.9542,5.2795,0.8576,3.6788,-1.054,-0.2865,4.0959,1.0241,0.25,16.776,1.0488,0.0625,3.663,-1.2302,-0.3358,1,0,0,3.663,7.4095,2.0228,0.2675,80.3298,0.8836,0.9786,0.8739,?,?,?,?,?,DAVANTI_PANTALONI
-0.8053,9.7871,3.1284,23.2329,-0.4456,-1.4502,7.6323,2.7627,10.829,-1.3531,0.2198,6.6311,2.5751,12.5428,-0.571,4.7038,4.7247,2.1736,15.408,0.054,0.5553,-3.6635,-0.1712,-6.5977,-0.3083,0.0467,1.1324,1.2149,1.4393,1.0728,1.271,1.1847,1.2823,1.4759,2.0715,1.151,1.6154,1.4035,1.1502,1.571,-8.1378,1.3659,-7.0754,-5.1801,3.4921,2.0129,0.9867,0.5764,0.2825,0.4902,2.1454,1.8523,1.5078,0.8634,0.7028,0.814,0.009,7.1492,0.3535,-0.0861,0.3051,0.3387,-0.2324,0.1995,-1.1586,1009.2308,31.7684,83.0994,-1.7426,-27.5097,129.5383,11.3815,45.4178,-17.0285,-20.4983,81.0032,9.0002,38.5178,-4.2198,0.0421,0.0565,1.342,2.7912,3.5298,1.2646,7.791,12.4591,1.5992,1.2308,1.6956,1.3777,12.0273,4.1061,0.3414,1.8297,2.1574,1.1791,0.1855,77.4111,-0.4619,-0.9592,0.5001,0,0,0,0,0,DIETRO_PANTALONI
-0.1853,9.2054,3.034,25.0371,-0.3574,-1.3813,5.7364,2.3951,9.4429,-1.1116,0.211,4.975,2.2305,10.548,-0.5757,4.1954,4.3026,2.0743,18.1022,0.0341,0.1341,-0.878,-0.0442,-6.5454,-0.3292,0.0503,1.2668,1.3603,1.4627,1.0738,1.1547,1.0753,1.6047,1.8503,2.1395,1.153,1.3332,1.1563,1.326,1.7103,-10.3092,1.2898,-7.7746,-6.0276,4.1248,2.7555,0.9842,0.668,0.2386,0.3572,2.6514,2.3736,1.3831,0.8952,0.5216,0.5827,0.0076,6.5061,0.548,0.273,0.1951,0.3033,-0.0725,0.1348,2.3854,789.4479,28.0971,75.6592,-1.517,-29.3924,52.0348,7.2135,40.1398,?,-25.0922,4.7765,2.1855,27.5391,?,-0.0812,-0.0951,1.1714,3.8951,12.8561,3.3006,15.1715,165.2784,10.894,1.136,1.6558,1.4576,0,0,1,1.8849,2.7473,1.4576,0.2082,80.6327,-0.4738,-0.8022,0.7855,0,0,0,0,0,DIETRO_PANTALONI
0.5643,6.3872,2.5273,13.8452,-0.4508,-0.19,7.4233,2.7246,13.1288,-0.7325,0.3976,20.5534,4.5336,19.5525,-0.7736,4.9118,10.7509,3.2789,13.0726,0.0527,-2.9701,1.4191,0.1149,-0.4778,-0.0387,0.081,0.9276,0.5575,0.7708,0.601,0.831,1.3827,0.8604,0.3108,0.5941,0.3612,0.6905,1.9118,0.775,0.5044,-5.9119,0.6509,-7.6282,-11.7197,1.2593,0.8657,0.6915,0.6874,0.5491,0.7988,1.0546,0.7081,1.0591,0.6715,1.0043,1.4957,0.0039,7.4968,0.4613,0.644,0.6788,0.4596,0.6437,0.602,-44.68,6.1726,2.4845,51.3596,?,-17.0501,56.2066,7.4971,28.1982,-116.707,-9.305,42.5863,6.5258,27.7786,-2.6461,2.6205,4.8017,1.8324,0.3314,0.3807,1.1488,0.1098,0.1449,1.3198,1.837,2.5476,1.3868,0,0,0.0314,1.8214,1.8489,1.0151,0.2648,71.85,-0.7638,-0.0574,-0.4597,0,0,0,0,0,DIETRO_PANTALONI
0.4242,2.9203,1.7089,7.3594,-0.4463,-0.3167,2.1233,1.4571,4.3497,-1.1554,-0.8609,0.565,0.7517,3.4499,-3.2392,2.4432,0.6604,0.8127,3.9066,0.2729,-1.3395,-0.4927,0.1736,0.3678,-0.1296,-0.3523,1.1728,2.2735,2.1028,1.9386,1.793,0.9249,1.3754,5.1687,4.4218,3.758,3.215,0.8555,0.9739,0.8614,-1.5487,0.8845,-1.5901,-1.7978,2.5215,6.2527,0.9471,2.4798,0.3756,0.1515,1.6919,2.1332,1.8838,1.2608,1.1134,0.8831,0.0054,3.6345,0.4656,0.1398,0.6114,-0.472,0.6229,-0.2552,-40.1544,9.0267,3.0045,45.0592,?,-11.8582,8.2011,2.8638,15.5991,?,32.0836,14.3104,3.7829,11.5799,0.6805,3.3862,-1.2516,-0.3696,1.0491,0.7942,0.757,1.1007,0.6308,0.5731,2.8886,-1.8272,-0.6326,1,0,0,2.8886,3.8912,1.3471,0.2836,84.0963,-0.9884,0.987,-0.9591,0,0,0,0,0,DIETRO_PANTALONI
-0.092,2.3298,1.5264,7.1195,-0.3688,-0.2073,1.3707,1.1708,4.4547,-0.6157,-0.1625,0.696,0.8343,3.2855,-2.7285,1.8909,0.8987,0.948,4.9455,0.1297,0.4438,0.5661,-0.0487,1.2754,-0.1096,-0.086,1.3037,1.8295,1.6101,1.4033,1.235,0.88,1.6997,3.3472,2.5924,1.9693,1.5252,0.7745,1.13,0.7978,-2.6022,0.706,-2.3029,-3.2617,1.8865,5.9028,0.9153,3.129,0.4852,0.1551,1.5982,2.167,1.4396,1.3559,0.9008,0.6643,0.0015,2.8742,0.5375,-0.0175,0.4373,-0.7154,0.6211,-0.6209,-39.2388,1.9482,1.3958,42.9596,?,-12.3795,1.5044,1.2266,14.5798,?,31.626,1.599,1.2645,6.1798,0.8154,3.1696,-1.2407,-0.3914,1.138,1.1038,0.97,1.295,1.2184,0.9408,2.9465,-1.5736,-0.5341,1,0,0,2.9465,6.9516,2.3593,0.279,83.2444,-0.6624,0.954,-0.5767,0,0,0,0,0,DIETRO_PANTALONI
0.3438,2.0349,1.4265,6.211,-0.4685,-0.0923,2.2934,1.5144,5.1944,-0.7409,-0.9508,0.4477,0.6691,3.4993,-4.5351,2.2831,0.5942,0.7709,3.9289,0.2173,-3.7236,-0.3616,0.1506,0.0971,-0.0404,-0.4165,0.942,2.1319,1.8505,2.2633,1.9646,0.868,0.8873,4.545,3.4245,5.1223,3.8595,0.7535,0.8964,0.6912,-1.8165,0.7711,-2.0265,-2.6282,1.4175,6.6898,0.8425,4.7195,0.5944,0.1259,1.1957,1.7749,1.5809,1.4844,1.3221,0.8907,0.0053,3.5547,0.4507,0.0259,0.5765,-0.2843,0.6323,-0.4651,-42.1015,1.0622,1.0306,43.7988,?,-9.9275,3.1714,1.7809,12.7197,?,29.6948,3.6716,1.9161,5.9402,0.8142,4.2409,-1.4178,-0.3343,0.5787,0.5379,0.9294,0.3349,0.2893,0.8638,3.4434,-1.682,-0.4885,1,0,0,3.4434,7.3732,2.1413,0.2719,81.7239,-0.8773,0.8538,-0.5905,0,0,0,0,0,DIETRO_PANTALONI
