@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
-0.2935,16.7407,4.0915,30.0202,-0.9744,-10.4041,60.3614,7.7693,52.3637,-1.6696,9.4483,12.7022,3.564,19.1528,-0.0181,15.6954,41.0591,6.4077,30.2883,0.1922,0.0282,-0.0311,-0.0187,-1.1012,-0.6629,0.602,0.5266,1.148,0.6385,2.1799,1.2125,0.5562,0.2773,1.3179,0.4077,4.752,1.4701,0.3094,0.4524,43.5202,-2.0558,96.1977,-4.5441,-0.0472,0.7752,0.8082,0.4055,1.0427,0.5231,0.5017,0.5733,1.5674,0.9911,2.734,1.7288,0.6324,0.0703,23.7703,0.5826,-0.3621,-0.4881,-0.6106,-0.6729,0.7452,-0.6357,0.0214,0.1463,0.8148,?,0.2567,0.0278,0.1668,0.5288,0.1291,-0.5524,0.0216,0.147,0.6524,?,-2.4767,1.1508,-0.4647,0.8769,0.9949,1.1345,0.769,0.9898,1.2871,-10.3935,1.249,-0.1202,0,1,0,1.5408,1.249,0.8106,0.0044,1.4448,0.9757,0.6997,0.6963,?,?,?,?,?,DESTRA_PANTALONI
-0.1719,19.2054,4.3824,24.7862,-0.8249,-10.9648,61.9477,7.8707,43.628,-1.5972,9.4517,15.7586,3.9697,19.8765,0.0678,16.271,41.7568,6.462,29.6657,0.1228,0.0157,-0.0182,-0.0106,-1.1601,-0.6739,0.5809,0.5568,1.104,0.6782,1.9827,1.218,0.6143,0.31,1.2187,0.4599,3.931,1.4835,0.3774,0.4176,-7.7485,-2.6982,-18.5552,-6.4614,0.3482,0.8086,0.637,0.4016,0.7878,0.4967,0.6305,0.5681,1.247,0.8355,2.195,1.4707,0.67,0.0739,24.5857,-0.2511,-0.1055,0.029,-0.4073,-0.7181,0.8308,-0.0301,0.077,0.2775,0.7589,-1.0773,-0.1447,0.3475,0.5895,1.4348,-1.0671,0.1127,0.3933,0.6271,1.6719,-1.0196,0.208,-0.2669,-1.2835,0.4707,0.4424,0.94,0.2215,0.1957,0.8837,0.5314,0.4663,0.8776,0.5263,0.4413,0.8385,0.5289,0.4539,0.8582,0.0009,1.4894,0.814,-0.891,-0.9608,?,?,?,?,?,DESTRA_PANTALONI
-0.2928,0.203,0.4506,1.7607,-2.1972,11.4942,0.9491,0.9742,4.5315,0.6839,9.5415,0.4156,0.6447,3.1604,0.7318,14.9518,1.2528,1.1193,5.473,0.7051,-0.0255,-0.0307,-0.0196,1.2046,0.7687,0.6382,0.4625,0.6989,0.4025,1.5112,0.8704,0.576,0.2139,0.4885,0.162,2.2836,0.7576,0.3317,-0.1234,-0.1403,-0.0925,1.1367,0.7492,0.6591,0.0384,0.0467,0.0297,1.2164,0.7724,0.635,0.3885,0.5571,0.3217,1.4338,0.828,0.5774,0.1479,21.465,0.558,0.1984,0.4362,0.8725,0.9825,0.9483,0.5772,0.0006,0.0243,0.0657,0.8923,-0.2609,0.003,0.0548,0.343,?,-0.7242,0.0004,0.0209,0.7572,?,-2.2126,-0.7971,0.3603,0.444,1.1646,2.6228,0.1972,1.3562,6.879,-1.588,-0.7194,0.453,0,0,1,0.1916,0.0868,0.453,0.0095,1.5623,0.9962,0.9773,0.9873,?,?,?,?,?,DESTRA_PANTALONI
0.1799,2.0437,1.4296,7.2759,-0.9766,-6.3605,7.3204,2.7056,12.0045,?,9.9773,1.8292,1.3525,6.0263,0.5648,12.1167,4.4119,2.1004,8.7291,0.4769,-0.0283,0.018,0.0148,-0.6375,-0.5249,0.8234,0.5284,1.057,0.6806,2.0005,1.2881,0.6439,0.2792,1.1173,0.4632,4.002,1.6592,0.4146,0.2995,-0.4597,-0.4517,-1.5352,-1.5085,0.9826,0,0.2659,0.2206,0,0,0.8297,0.6061,1.2074,0.8335,1.992,1.3752,0.6904,0.1172,17.4801,0.081,0.1431,0.0321,-0.4153,-0.8557,0.8103,-0.38,0.0058,0.0761,0.4473,?,-0.4666,0.0046,0.068,0.6056,?,0.0154,0.0006,0.0251,0.0774,-0.2834,0.8143,-24.678,-30.3061,1.1196,3.0303,2.7066,1.2535,9.1824,7.3257,0.7386,26.1766,35.4403,1,0,0,0.7386,5.7797,7.8251,0.006,0.8696,-0.9867,-0.5612,0.4723,?,?,?,?,?,DESTRA_PANTALONI
-0.2878,2.7657,1.663,7.1837,-0.8104,2.6794,11.7337,3.4255,11.2509,-0.5259,9.3202,3.8783,1.9693,7.168,0.4327,10.4661,2.9686,1.723,6.9802,0.4949,-0.1074,-0.0309,-0.0275,0.2875,0.256,0.8905,0.4855,0.8445,0.9652,1.7394,1.9881,1.143,0.2357,0.7131,0.9316,3.0255,3.9526,1.3064,0.8293,-0.5881,-0.4702,-0.7092,-0.567,0.7995,0.5382,0.314,0.2871,0.5835,0.5335,0.9143,0.6385,1.0022,1.0292,1.5696,1.6118,1.0269,0.0961,14.7309,-0.5107,0.5609,0.4325,-0.6288,-0.3862,0.9312,0.1809,0.0909,0.3014,1.1403,-1.0977,0.0568,0.0085,0.0923,0.2819,-0.7154,0.744,0.2697,0.5193,1.7918,-0.8703,3.1831,0.2431,0.0764,3.2673,0.5804,0.1776,10.6754,0.3369,0.0316,5.0756,0.7156,0.141,3.3078,0.5674,0.1715,4.0451,0.6364,0.1573,0.0076,1.2951,-0.3745,0.7798,0.2564,?,?,?,?,?,DESTRA_PANTALONI
-1.1938,18.1266,4.2575,17.6913,-1.1048,4.0206,50.9333,7.1368,24.1666,-0.6729,9.7322,15.2562,3.9059,17.2737,0.1129,13.4307,16.2369,4.0295,16.3692,0.2007,-0.2969,-0.1227,-0.0889,0.4131,0.2994,0.7246,0.5966,1.09,1.0566,1.8272,1.7711,0.9693,0.3559,1.1881,1.1164,3.3385,3.1369,0.9396,0.9553,-4.224,-2.2596,-4.4214,-2.3653,0.535,0.5818,0.4316,0.4104,0.7419,0.7054,0.9508,0.7321,1.0242,1.0808,1.399,1.4763,1.0553,0.0538,20.6326,0.729,0.1847,0.2408,-0.0949,0.0137,0.833,-0.0071,0.0423,0.2056,0.5971,-3.3969,-0.266,0.0016,0.0401,0.3929,?,-0.8316,0.014,0.1182,0.8968,?,0.0266,0.0085,0.3199,5.1297,1.7387,0.339,26.3135,3.0231,0.1149,1.1741,0.5143,0.4381,0,0,1,1.5197,0.6658,0.4381,0.0044,1.265,0.8683,-0.9081,-0.9755,?,?,?,?,?,DESTRA_PANTALONI
-0.728,6.1648,2.4829,17.6286,-1.0653,-10.657,22.6835,4.7627,25.5614,-101.3286,10.1712,13.047,3.6121,16.6671,0.1518,15.1079,31.2017,5.5858,26.6968,0.1211,0.0683,-0.0716,-0.0482,-1.0478,-0.7054,0.6732,0.5213,0.6874,0.4445,1.3186,0.8526,0.6466,0.2718,0.4725,0.1976,1.7386,0.727,0.4182,0.3592,-3.0493,-2.4712,-8.4881,-6.8789,0.8104,34.1696,0.4344,0.281,0.0127,0.0082,0.6469,0.6897,1.0577,0.6603,1.5336,0.9575,0.6243,0.1521,22.6015,0.2055,0.3064,0.0327,-0.6617,-0.9099,0.9023,-0.7406,0.0043,0.0657,0.8124,?,-0.1296,0.0094,0.0968,0.3729,-5.2177,-0.193,0.0019,0.0433,0.2702,?,5.7138,3.8381,0.6717,0.6785,1.518,2.2372,0.4604,2.3042,5.0049,2.5958,3.0065,1.1582,0,1,0,2.1783,3.0065,1.3802,0.008,1.0728,-0.0693,-0.1274,-0.6288,?,?,?,?,?,DESTRA_PANTALONI
0.705,22.9403,4.7896,19.7543,-0.6272,-2.4187,92.1979,9.602,29.8789,-1.1501,10.101,27.9064,5.2826,20.1195,0.0502,14.608,38.0272,6.1666,25.3546,0.0758,-0.2915,0.0698,0.0483,-0.2395,-0.1656,0.6915,0.4988,0.9067,0.7767,1.8176,1.5571,0.8567,0.2488,0.822,0.6033,3.3038,2.4245,0.7339,0.4764,-7.1657,-3.6625,-15.0412,-7.6878,0.5111,0.8736,0.5731,0.4425,0.656,0.5065,0.7721,0.6611,0.9819,0.7791,1.4851,1.1784,0.7935,0.0534,22.892,-0.3458,0.497,0.5998,-0.4265,-0.4753,0.9616,-0.1805,0.0577,0.2402,0.6517,-3.5104,-0.1043,0.0777,0.2787,0.7917,-0.8346,-0.7834,0.0128,0.1132,0.8913,?,1.7298,0.2304,0.1332,0.862,2.1219,2.4617,0.743,4.5024,6.0599,1.4083,0.569,0.4041,0.3348,0,0,0.8232,0.7312,0.8882,0.0042,1.321,-0.5807,-0.6792,0.9779,?,?,?,?,?,DESTRA_PANTALONI
-0.9631,12.8255,3.5813,15.2216,-1.1641,-1.92,100.4278,10.0214,29.669,-1.8735,9.7601,18.1338,4.2584,16.6545,0.1943,14.0953,32.5831,5.7082,24.1338,0.1506,0.5016,-0.0987,-0.0683,-0.1967,-0.1362,0.6924,0.3574,0.841,0.6274,2.3533,1.7556,0.746,0.1277,0.7073,0.3936,5.5382,3.0822,0.5565,0.4233,-2.0385,-1.914,-4.8159,-4.5217,0.9389,0.6812,0.3403,0.2476,0.4995,0.3634,0.7276,0.513,0.914,0.6307,1.7814,1.2294,0.6901,0.0999,21.7895,0.2396,0.2846,0.0278,-0.4888,-0.6553,0.9263,-0.1509,0.1336,0.3656,0.9233,-3.9882,-0.1779,0.0084,0.0916,0.3129,-9.4455,-0.7008,0.0306,0.1748,0.8708,?,0.8482,0.2152,0.2538,3.989,2.0913,0.5243,15.9119,4.3735,0.2749,2.6091,0.8478,0.3249,6.1793,0,0,2.9509,1.0604,0.3593,0.0074,1.1952,-0.7837,-0.9332,0.7766,?,?,?,?,?,DESTRA_PANTALONI
-0.1947,5.8521,2.4191,10.2939,-0.7187,2.4281,42.9294,6.5521,23.2926,-0.8099,9.7073,13.4606,3.6689,33.3774,0.0171,11.9539,19.5119,4.4172,33.5605,0.0367,-0.0802,-0.0201,-0.0163,0.2501,0.2031,0.8121,0.3692,0.6594,0.5477,1.7859,1.4833,0.8306,0.1363,0.4348,0.2999,3.1893,2.2002,0.6899,0.413,-7.4235,-3.363,-17.9755,-8.1433,0.453,0.4654,0.1764,0.1719,0.379,0.3694,0.9746,0.4419,0.3084,0.3067,0.6979,0.694,0.9945,0.0538,17.688,-0.0052,-0.3207,-0.4988,-0.0796,0.0107,0.9424,-0.1076,0.039,0.1975,0.6559,-1.7066,0.116,0.018,0.1341,0.4853,-0.7259,0.3186,0.7389,0.8596,1.8966,-0.9863,-0.9274,-0.3377,0.3641,1.4727,0.2297,0.156,2.1689,0.0528,0.0243,2.026,0.4391,0.2167,0.8618,0.2538,0.2945,1.3514,0.3458,0.2559,0.0019,1.2234,0.8633,0.962,0.8868,?,?,?,?,?,SINISTRA_PANTALONI
0.2603,0.1715,0.4141,1.919,-0.9739,5.336,0.7514,0.8668,3.0379,0.5652,9.8727,0.3721,0.61,3.096,0.739,11.263,0.4511,0.6716,2.6497,0.7965,0.0488,0.0264,0.0231,0.5405,0.4738,0.8766,0.4777,0.6789,0.6166,1.421,1.2906,0.9083,0.2282,0.4609,0.3802,2.0191,1.6657,0.825,-0.2397,-0.108,-0.0913,0.4505,0.3809,0.8456,0.1391,0.0819,0.0747,0.589,0.5368,0.9113,0.6317,0.6198,0.7242,0.9812,1.1465,1.1684,0.06,15.615,0.4506,-0.4901,-0.0973,-0.0086,0.6329,0.7674,-0.0979,0.0103,0.1017,0.3289,-44.8983,-0.7613,0.0003,0.0159,0.776,?,-0.3728,0.0019,0.0434,0.4845,?,0.1287,0.2628,2.0422,6.3823,2.3448,0.3674,40.7341,5.4982,0.135,0.4147,0.6642,1.6017,0,0,1,0.4239,0.679,1.6017,0.0046,1.2324,-0.7743,0.9729,-0.8933,?,?,?,?,?,SINISTRA_PANTALONI
-0.5913,3.1552,1.7763,10.4571,-0.8157,3.7803,23.5052,4.8482,16.6721,-0.295,9.6041,8.8925,2.982,17.0148,0.0559,11.4159,12.111,3.4801,16.0333,0.1198,-0.1564,-0.0616,-0.0518,0.3936,0.3311,0.8413,0.3664,0.5957,0.5104,1.6258,1.3931,0.8569,0.1342,0.3548,0.2605,2.6433,1.9408,0.7342,1.237,-4.6609,-2.1522,-3.7679,-1.7398,0.4618,0.4473,0.3196,0.3162,0.7143,0.7068,0.9894,0.6272,0.6146,0.6522,0.9799,1.0398,1.0612,0.0562,15.7638,-0.0187,-0.0616,-0.1318,0.1013,0.5971,0.8384,-0.1718,0.2725,0.5221,1.1972,-0.956,-0.0073,0.1044,0.3231,0.8812,-0.7323,-0.2557,0.4795,0.6925,1.5522,-1.094,23.5491,0.6718,0.0285,1.616,0.7539,0.4665,2.6114,0.5684,0.2176,1.5708,0.7216,0.4594,1.2032,0.8257,0.6862,1.3586,0.7713,0.5677,0.0017,1.5896,0.9795,0.9949,0.9794,?,?,?,?,?,SINISTRA_PANTALONI
-0.2203,0.4685,0.6845,2.543,-0.9744,4.874,1.0143,1.0071,4.4127,0.3472,10.1076,0.9448,0.972,4.6006,0.6645,11.2868,1.0033,1.0017,4.912,0.6672,-0.0452,-0.0218,-0.0195,0.4822,0.4318,0.8955,0.6796,0.7042,0.6833,1.0361,1.0054,0.9704,0.4619,0.4958,0.4669,1.0735,1.0109,0.9417,-0.5346,-0.1378,-0.1274,0.2577,0.2383,0.9251,0.1905,0.0939,0.0873,0.493,0.458,0.9289,0.5763,0.5528,0.5177,0.9592,0.8983,0.9366,0.0631,15.5972,0.9179,-0.1016,0.3036,0.0706,0.4884,0.9033,-0.1945,0.0001,0.0122,0.2228,?,-0.6792,0,0.0058,0.6863,?,-0.4894,0,0.0036,0.4937,?,0.2864,0.3974,1.3877,2.0971,3.3957,1.6193,4.3976,11.5308,2.6221,0.3247,0.4513,1.3902,1,1,1,0.3247,0.4513,1.3902,0.0048,1.3632,-0.9609,-0.9118,0.8345,?,?,?,?,?,SINISTRA_PANTALONI
-0.5879,1.6529,1.2856,7.8618,-2.0894,1.7957,7.5938,2.7557,12.3079,-0.822,10.1781,5.1805,2.2761,15.0496,0.2595,10.7943,5.0746,2.2527,15.8278,0.2702,-0.3274,-0.0578,-0.0545,0.1764,0.1664,0.9429,0.4665,0.5648,0.5707,1.2107,1.2233,1.0104,0.2177,0.3191,0.3257,1.4659,1.4964,1.0209,0.9576,-1.0083,-0.9074,-1.053,-0.9476,0.8999,0.3767,0.1252,0.1173,0.3324,0.3115,0.9371,0.6388,0.5224,0.4967,0.8178,0.7776,0.9508,0.0557,14.234,0.2592,-0.4318,-0.3959,-0.2727,-0.1965,0.9884,-0.0581,0.0051,0.0713,0.2185,-2.7807,-0.1843,0.0067,0.0817,0.5488,?,-0.7861,0.0306,0.175,0.9314,?,0.3155,0.074,0.2344,0.8728,0.4075,0.4669,0.7618,0.166,0.218,0.2929,0.1726,0.5892,0,0,1,0.3982,0.2346,0.5892,0.0044,1.0464,0.3629,-0.684,-0.873,?,?,?,?,?,SINISTRA_PANTALONI
0.1944,0.2037,0.4514,2.0373,-0.8711,6.5636,0.5717,0.7561,2.8638,0.649,9.7696,0.5796,0.7613,4.197,0.6693,11.7998,0.6837,0.8268,4.0233,0.725,0.0296,0.0199,0.0165,0.6718,0.5562,0.8279,0.597,0.5929,0.5459,0.9931,0.9144,0.9208,0.3564,0.3515,0.298,0.9863,0.8362,0.8478,-0.1791,-0.1117,-0.0894,0.6236,0.4993,0.8006,0.1334,0.0858,0.0744,0.643,0.5577,0.8673,0.7114,0.4854,0.5064,0.6824,0.7118,1.0432,0.0629,16.7297,0.4264,-0.2909,0.0013,0.1772,0.6562,0.8581,-0.1385,0.0011,0.0327,0.2022,?,-0.7079,0.0001,0.011,0.724,?,-0.5019,0.0002,0.0146,0.5348,?,0.1957,0.276,1.4103,2.9746,2.2397,0.7529,8.8485,5.0162,0.5669,0.2793,0.3781,1.3537,1,1,1,0.2793,0.3781,1.3537,0.0047,1.3483,-0.9018,0.8625,-0.973,?,?,?,?,?,SINISTRA_PANTALONI
0.276,8.2545,2.8731,16.0125,-0.5934,4.5777,18.4921,4.3002,17.2477,-0.3621,9.5036,23.2366,4.8204,16.3113,0.0366,11.7591,23.0581,4.8019,18.6254,0.0803,0.0603,0.029,0.0235,0.4817,0.3893,0.8082,0.6681,0.596,0.5983,0.8921,0.8955,1.0039,0.4464,0.3552,0.358,0.7958,0.802,1.0077,1.3005,-9.6132,-3.6691,-7.3919,-2.8213,0.3817,0.7936,0.5935,0.4962,0.7478,0.6253,0.8361,0.9284,0.9817,0.8597,1.0574,0.926,0.8758,0.0558,16.8846,0.037,0.5288,0.5343,0.1388,0.3194,0.9639,0.3206,0.022,0.1484,0.3966,0.3016,-0.1031,0.0271,0.1646,0.4378,-1.2554,-0.7947,0.0014,0.0373,0.8712,?,-3.1084,-0.4034,0.1298,0.9012,3.9745,4.4103,0.8121,15.7964,19.4508,-0.7027,-0.1966,0.2797,2.9253,0,0,0.9059,0.4553,0.5026,0.0046,1.2992,0.8833,0.1615,-0.3152,?,?,?,?,?,SINISTRA_PANTALONI
1.4325,2.7472,1.6575,7.2737,-0.4402,-3.4665,3.4772,1.8647,9.3513,-10.6211,10.0705,3.0241,1.739,7.0419,0.4958,11.0507,2.6121,1.6162,6.6756,0.5348,-0.4132,0.1422,0.1296,-0.3442,-0.3137,0.9113,0.8889,0.9531,1.0255,1.0723,1.1538,1.076,0.7901,0.9084,1.0517,1.1498,1.3312,1.1577,0.2601,-0.321,-0.2897,-1.2342,-1.1137,0.9024,6.2764,0.3616,0.352,0.0576,0.0561,0.9733,0.7778,1.0329,1.0896,1.328,1.4008,1.0549,0.1119,15.4282,-0.5226,-0.3366,0.0493,0.1786,-0.329,0.8382,-0.4903,0.0095,0.0977,0.5866,?,0.4734,0.0021,0.046,0.1538,0.7198,0.4393,0.0049,0.07,0.2559,0.554,-1.0356,-1.116,1.0776,2.1224,1.3962,0.6578,4.5047,1.9493,0.4327,-1.4845,-1.8458,1.2434,0,0,0.9569,3.8136,2.2924,0.6011,0.0084,1.403,-0.873,0.7712,-0.9406,?,?,?,?,?,SINISTRA_PANTALONI
-0.4946,2.1197,1.4559,5.3677,-1.4492,-1.7949,8.291,2.8794,10.1564,-5.2702,9.3841,3.5454,1.8829,6.8607,0.4942,9.9541,6.4,2.5298,9.3106,0.424,0.2755,-0.0527,-0.0497,-0.1913,-0.1803,0.9427,0.5056,0.7732,0.5755,1.5292,1.1382,0.7443,0.2557,0.5979,0.3312,2.3385,1.2955,0.554,0.3721,-0.4738,-0.4633,-1.2735,-1.2453,0.9778,1.353,0.1616,0.1356,0.1194,0.1002,0.8391,0.5285,0.7824,0.5765,1.4804,1.0908,0.7369,0.11,12.8243,-0.1791,0.0944,0.1031,-0.8783,-0.9406,0.9823,0.2086,0.001,0.031,0.0977,0.6373,0.2063,0.0635,0.252,0.653,-0.0637,-0.3097,0.0242,0.1557,0.6353,?,1.0112,-0.6735,-0.6661,0.1231,0.1993,1.6183,0.0152,0.0397,2.6189,-4.3912,-0.2702,0.0615,0.4388,0,0,0.1496,0.1538,1.0279,0.0049,0.7511,0.9193,-0.844,-0.9575,?,?,?,?,?,SINISTRA_PANTALONI
