@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE X_Y_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_Y_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_X_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Z_|V| NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
3.3575,26.927,5.1891,23.9323,-0.2112,2.7062,33.9969,5.8307,25.7354,-0.9031,3.3575,26.927,5.1891,23.9323,-0.2112,8.8606,39.209,6.2617,29.7787,0.0202,1.2407,1,0.3789,0.806,0.3054,0.3789,0.89,1,0.8287,1.1236,0.9312,0.8287,0.792,1,0.6868,1.2626,0.8671,0.6868,0.3417,1,-6.7835,2.9268,-19.8541,-6.7835,1.4612,1,0.6501,0.6844,0.4449,0.6501,0.9299,1,0.8037,1.0753,0.8642,0.8037,0.0143,13.2306,-0.8055,1,0.9289,-0.8055,-0.6448,0.9289,2.7227,9.7179,3.1174,9.057,0.0026,4.1137,22.3118,4.7235,15.3979,-1.0262,5.9914,3.9032,1.9756,6.385,0.1674,0.6619,0.4544,0.6866,0.66,1.5779,2.3909,0.4356,2.4898,5.7163,-0.003,0.0182,-6.0757,1.1949,1.1841,0.991,0.5882,1.4185,2.4116,0.0204,14.8144,-0.6928,-0.9295,0.834,?,?,?,?,?,PANTALONI
2.706,22.1535,4.7068,23.0539,-0.1959,4.8477,12.012,3.4658,15.9152,-0.1918,2.706,22.1535,4.7068,23.0539,-0.1959,8.4805,22.5455,4.7482,25.5123,0.0642,0.5582,1,0.3191,1.7914,0.5716,0.3191,1.358,1,0.9913,0.7364,0.7299,0.9913,1.8443,1,0.9826,0.5422,0.5328,0.9826,1.4742,1,-2.1563,0.6783,-1.4627,-2.1563,1.4436,1,0.7071,0.6927,0.4898,0.7071,1.4485,1,0.9036,0.6903,0.6238,0.9036,0.0161,11.2706,-0.6429,1,0.8885,-0.6429,-0.2962,0.8885,2.1094,9.9062,3.1474,9.5792,0.0027,5.6313,5.9181,2.4327,8.7636,-0.2052,6.4912,2.0424,1.4291,6.2412,0.1877,0.3746,0.325,0.8675,1.2938,2.2024,1.7023,1.6739,4.8504,2.8977,-0.0172,0.0178,-1.0343,1.3208,1.25,0.9464,1.0931,1.5348,1.4042,0.0231,14.3495,-0.9837,-0.8162,0.8759,?,?,?,?,?,PANTALONI
1.96,11.6388,3.4116,16.6745,-0.407,4.6098,8.8664,2.9776,14.9273,-0.3984,1.96,11.6388,3.4116,16.6745,-0.407,7.2055,9.1584,3.0263,16.5819,0.0211,0.4252,1,0.272,2.352,0.6398,0.272,1.1457,1,1.1273,0.8728,0.9839,1.1273,1.3127,1,1.2708,0.7618,0.9681,1.2708,1.1342,1,-13.5135,0.8816,-11.914,-13.5135,1.1102,1,0.6996,0.9007,0.6302,0.6996,1.117,1,1.0056,0.8952,0.9002,1.0056,0.0143,9.7682,-0.595,1,0.788,-0.595,-0.1473,0.788,1.6176,8.2216,2.8673,9.424,-0.0144,5.3721,4.6637,2.1595,9.0534,-0.3452,7.0972,1.4267,1.1945,4.9751,0.3786,0.3011,0.2279,0.7569,1.3277,2.4005,1.808,1.7629,5.7625,3.2688,0.0575,-0.0441,-0.7665,1.3804,1.1604,0.8407,1.0409,1.8942,1.8198,0.024,14.3185,-0.9421,-0.8778,0.9144,?,?,?,?,?,PANTALONI
1.6872,14.0449,3.7477,18.1694,-0.4133,5.7578,9.8194,3.1336,16.6293,-0.3673,1.6872,14.0449,3.7477,18.1694,-0.4133,7.9295,13.8784,3.7254,18.7024,0.0304,0.293,1,0.2128,3.4125,0.7261,0.2128,1.196,1,1.006,0.8361,0.8411,1.006,1.4303,1,1.012,0.6991,0.7075,1.012,1.1894,1,-9.047,0.8408,-7.6066,-9.047,1.0571,1,0.6665,0.946,0.6305,0.6665,1.0926,1,0.9715,0.9152,0.8892,0.9715,0.0164,10.9388,-0.2729,1,0.6564,-0.2729,0.3976,0.6564,1.1758,8.7942,2.9655,10.5834,-0.1088,6.0824,3.3108,1.8196,7.9874,-0.0861,6.6633,1.2825,1.1325,5.6232,0.2777,0.1933,0.1765,0.9128,1.6298,2.6186,1.6067,2.6562,6.8571,2.5816,1.6399,-0.4806,-0.2931,1.2979,1.2261,0.9447,1.325,1.8821,1.4204,0.0239,14.374,-0.9138,-0.8956,0.8653,?,?,?,?,?,PANTALONI
-2.7866,8.1185,2.8493,14.9494,-4.186,3.1927,5.499,2.345,17.2766,-0.136,-2.7866,8.1185,2.8493,14.9494,-4.186,6.0001,11.4585,3.385,18.9422,0.0163,-0.8728,1,-0.4644,-1.1457,0.5321,-0.4644,1.215,1,0.8417,0.823,0.6928,0.8417,1.4763,1,0.7085,0.6773,0.4799,0.7085,5.8333,1,-38.5554,0.1714,-6.6095,-38.5554,0.1895,1,0.1497,5.2757,0.7898,0.1497,0.8653,1,0.7892,1.1557,0.9121,0.7892,0.0274,9.489,-0.1454,1,-0.8574,-0.1454,0.5053,-0.8574,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,PANTALONI
0.541,17.274,4.1562,33.8133,-0.1712,2.352,9.9936,3.1613,28.91,-0.2222,0.541,17.274,4.1562,33.8133,-0.1712,4.7454,28.1393,5.3047,47.0198,0.0035,0.23,1,0.114,4.3474,0.4956,0.114,1.3147,1,0.7835,0.7606,0.5959,0.7835,1.7285,1,0.6139,0.5785,0.3551,0.6139,0.9403,1,-29.6985,1.0635,-31.5841,-29.6985,1.2206,1,0.6118,0.8193,0.5013,0.6118,1.1696,1,0.7191,0.855,0.6148,0.7191,0.0129,7.6631,0.632,1,0.829,0.632,0.7599,0.829,0.9414,6.5552,2.5603,10.236,-0.347,2.3893,1.2131,1.1014,6.3013,0.0959,8.9099,2.4244,1.557,6.6579,0.3182,0.394,0.1057,0.2682,2.3246,1.6443,0.7074,5.4038,2.7038,0.5004,-3.9468,-0.8485,0.215,1.0904,0.7782,0.7137,1.6244,1.5374,0.9464,0.0483,12.7756,0.6284,-0.9122,-0.7533,?,?,?,?,?,PANTALONI
7.68,18.1634,4.2619,27.8901,-0.896,-1.0176,13.8151,3.7169,25.2619,-0.8295,7.68,18.1634,4.2619,27.8901,-0.896,12.3551,16.4959,4.0615,20.2627,0.0774,-7.5469,1,0.6216,-0.1325,-0.0824,0.6216,1.1466,1,1.0493,0.8721,0.9151,1.0493,1.3148,1,1.1011,0.7606,0.8375,1.1011,1.1507,1,-7.7534,0.869,-6.7381,-7.7534,1.0653,1,0.6698,0.9387,0.6287,0.6698,1.104,1,1.3764,0.9058,1.2467,1.3764,0.0568,19.6499,0.0617,1,0.6842,0.0617,0.0326,0.6842,7.3192,3.0869,1.757,5.052,0.4823,-0.5172,6.4991,2.5493,7.6696,-0.9627,-4.7728,9.9032,3.1469,10.08,-4.1726,-14.1525,-1.5335,0.1084,0.6892,0.5583,0.8101,0.475,0.3117,0.6563,-1.2511,-0.5788,0.4627,2.4973,5.0076,2.0052,0.6587,0.5012,0.7609,0.0456,14.6474,0.7475,0.9585,0.708,?,?,?,?,?,PANTALONI
1.8972,11.3069,3.3626,17.4558,-0.3012,1.9173,10.3506,3.2172,16.5144,-2.073,1.8972,11.3069,3.3626,17.4558,-0.3012,5.5252,13.311,3.6484,19.5001,0.0348,0.9896,1,0.3434,1.0106,0.347,0.3434,1.0452,1,0.9216,0.9568,0.8818,0.9216,1.0924,1,0.8494,0.9154,0.7776,0.8494,0.3627,1,-5.7489,2.7573,-15.8513,-5.7489,2.4964,1,0.664,0.4006,0.266,0.664,1.057,1,0.8952,0.9461,0.8469,0.8952,0.017,8.5033,-0.8116,1,0.8791,-0.8116,-0.8687,0.8791,2.2832,5.3986,2.3235,8.3085,0.0556,2.9878,4.6867,2.1649,10.9686,-1.5538,8.307,2.9347,1.7131,7.7367,0.1607,0.7642,0.2749,0.3597,1.0733,1.3563,1.2637,1.1519,1.8396,1.597,-0.0733,0.3303,-4.5064,2.0483,0.9544,0.466,0.7575,1.0739,1.4177,0.047,14.1846,-0.8312,-0.8965,0.9718,?,?,?,?,?,PANTALONI
3.056,15.5618,3.9448,12.6605,0.0294,3.0453,2.597,1.6115,6.7995,-0.4143,3.056,15.5618,3.9448,12.6605,0.0294,6.4474,20.1041,4.4838,15.3755,0.1665,1.0035,1,0.474,0.9965,0.4723,0.474,2.4479,1,0.8798,0.4085,0.3594,0.8798,5.9922,1,0.7741,0.1669,0.1292,0.7741,-0.1923,1,0.1247,-5.2,-0.6486,0.1247,2.7131,1,0.7071,0.3686,0.2606,0.7071,1.862,1,0.8234,0.5371,0.4422,0.8234,0.0302,9.3214,-0.9239,1,0.9918,-0.9239,-0.8917,0.9918,1.603,2.7181,1.6487,6.502,0.1058,3.636,0.4704,0.6858,2.8457,0.3172,8.2164,1.0171,1.0085,3.9492,0.5611,0.4409,0.1951,0.4425,2.4039,1.6348,0.68,5.7787,2.6724,0.4625,0.582,0.1524,0.2619,1.7446,0.8081,0.4632,2.2848,1.6464,0.7206,0.0522,13.4553,-0.986,-0.9608,0.9853,?,?,?,?,?,PANTALONI
2.5977,18.1355,4.2586,15.2654,-0.0501,2.4262,3.3664,1.8348,6.7612,-0.3577,2.5977,18.1355,4.2586,15.2654,-0.0501,5.7666,25.7668,5.0761,19.0698,0.0727,1.0707,1,0.4505,0.934,0.4207,0.4505,2.321,1,0.8389,0.4308,0.3615,0.8389,5.3873,1,0.7038,0.1856,0.1306,0.7038,0.4086,1,-0.4871,2.4474,-1.1921,-0.4871,2.9192,1,0.7069,0.3426,0.2422,0.7069,2.2578,1,0.8005,0.4429,0.3546,0.8005,0.0253,8.1736,-0.8712,1,0.9758,-0.8712,-0.7762,0.9758,1.2495,1.9479,1.3957,6.2578,0.0285,3.0099,0.6265,0.7915,3.1992,0.1748,8.664,0.5848,0.7647,2.5352,0.7347,0.4151,0.1442,0.3474,1.7633,1.8251,1.0351,3.1091,3.331,1.0714,0.2709,0.0261,0.0965,1.6615,0.674,0.4057,1.956,2.4684,1.2619,0.0532,12.9233,-0.8064,-0.7413,0.7982,?,?,?,?,?,PANTALONI
2.5239,10.7794,3.2832,11.0899,-0.0883,2.2216,0.5818,0.7627,4.0031,0.0188,2.5239,10.7794,3.2832,11.0899,-0.0883,5.0981,13.8254,3.7183,13.0786,0.0945,1.1361,1,0.4951,0.8802,0.4358,0.4951,4.3046,1,0.883,0.2323,0.2051,0.883,18.5292,1,0.7797,0.054,0.0421,0.7797,-11.75,1,-0.6596,-0.0851,0.0561,-0.6596,2.4977,1,0.7055,0.4004,0.2825,0.7055,2.7703,1,0.8479,0.361,0.3061,0.8479,0.024,7.659,-0.4973,1,0.978,-0.4973,-0.3871,0.978,1.3742,2.7812,1.6677,6.0684,-0.0127,2.4771,0.0811,0.2848,0.9922,0.6561,8.6086,0.8523,0.9232,4.0215,0.5973,0.5547,0.1596,0.2877,5.8557,1.8065,0.3085,34.2891,3.2633,0.0952,-0.0402,-0.0128,0.3173,2.0772,0.6,0.2889,6.1161,1.509,0.2467,0.0518,12.4708,-0.8581,-0.7943,0.6779,?,?,?,?,?,PANTALONI
3.2462,15.5532,3.9438,13.5991,0.0111,1.0511,2.0587,1.4348,6.5314,-0.8138,3.2462,15.5532,3.9438,13.5991,0.0111,5.2753,27.5173,5.2457,19.1507,0.0201,3.0883,1,0.6154,0.3238,0.1993,0.6154,2.7486,1,0.7518,0.3638,0.2735,0.7518,7.555,1,0.5652,0.1324,0.0748,0.5652,-0.0523,1,0.3908,-19.125,-7.4745,0.3908,3.8191,1,0.7037,0.2618,0.1843,0.7037,2.0821,1,0.7101,0.4803,0.3411,0.7101,0.0271,8.0202,-0.3741,1,0.9925,-0.3741,-0.2967,0.9925,1.8364,2.7957,1.672,7.0273,0.0774,1.6208,0.8708,0.9332,3.4121,-0.0711,8.7828,1.6205,1.273,5.5605,0.4663,1.133,0.2091,0.1845,1.7918,1.3135,0.7331,3.2104,1.7252,0.5374,-2.6034,0.1214,-0.0466,2.3912,0.7312,0.3058,2.0595,1.2638,0.6136,0.0524,12.2639,-0.7304,-0.8829,0.6556,?,?,?,?,?,PANTALONI
2.5335,9.8618,3.1404,9.6151,-0.0287,2.9366,0.8104,0.9002,4.3479,0.2091,2.5335,9.8618,3.1404,9.6151,-0.0287,5.2011,14.9427,3.8656,12.944,0.0832,0.8627,1,0.4871,1.1591,0.5646,0.4871,3.4884,1,0.8124,0.2867,0.2329,0.8124,12.1687,1,0.66,0.0822,0.0542,0.66,-0.2333,1,-0.2283,-4.2857,0.9782,-0.2283,1.7003,1,0.662,0.5881,0.3893,0.662,2.2115,1,0.7428,0.4522,0.3359,0.7428,0.0266,8.0462,0.7243,1,0.9948,0.7243,0.7706,0.9948,1.2372,3.1029,1.7615,5.6152,0.009,2.6089,0.2156,0.4644,1.5156,0.5881,8.5434,2.2753,1.5084,5.9785,0.3653,0.4742,0.1448,0.3054,3.7934,1.1678,0.3078,14.3901,1.3638,0.0948,0.0235,0.0148,0.6288,1.5398,0.6015,0.3906,3.7049,0.9392,0.2535,0.0518,12.3895,0.9812,-0.9602,-0.9105,?,?,?,?,?,PANTALONI
-7.5097,0.0248,0.1575,7.985,?,4.9949,0.0444,0.2108,0.9397,0.8299,-7.5097,0.0248,0.1575,7.985,?,11.7391,0.0282,0.1681,0.9462,0.9236,-1.5035,1,-0.6397,-0.6651,0.4255,-0.6397,0.7473,1,0.9371,1.3382,1.2541,0.9371,0.5584,1,0.8782,1.7908,1.5727,0.8782,-1.7421,1,-0.6982,-0.574,0.4008,-0.6982,0,1,0,0,0.446,0,8.497,1,8.4389,0.1177,0.9932,8.4389,0.0587,20.0143,0.5646,1.0005,-0.8956,0.5646,-0.1386,-0.8956,-7.8605,0.0112,0.1057,7.992,?,5.1728,0.0258,0.1607,0.4772,0.9127,2.7664,0.0013,0.0364,0.2028,0.9293,-1.5196,-2.8414,1.8699,0.6574,2.9061,4.4207,0.4322,8.4453,19.5423,-1.6024,-2.9971,1.8704,0,0,1.9045,16.7475,39.403,2.3528,0.049,15.7997,0.9936,-0.0328,-0.1524,?,?,?,?,?,PANTALONI
-6.5191,0.016,0.1266,6.8903,?,6.1009,0.0144,0.12,0.6573,0.8973,-6.5191,0.016,0.1266,6.8903,?,11.0563,0.024,0.1551,0.8121,0.9294,-1.0685,1,-0.5896,-0.9359,0.5518,-0.5896,1.0548,1,0.8163,0.9481,0.7739,0.8163,1.1126,1,0.6663,0.8988,0.5989,0.6663,-1.1993,1,-0.6447,-0.8338,0.5376,-0.6447,0,1,0,0,0.5568,0,10.483,1,8.4846,0.0954,0.8094,8.4846,0.0553,19.1391,0.1323,1.0015,-0.9067,0.1323,0.2997,-0.9067,-6.8497,0.0022,0.047,6.9048,?,6.2581,0.0056,0.0746,0.2459,0.9615,3.1849,0.0026,0.0506,0.1883,0.9432,-1.0945,-2.1507,1.9649,0.6304,0.9297,1.4748,0.3974,0.8643,2.1751,-1.1254,-2.2095,1.9634,0,0,1.926,28.0755,36.6678,1.306,0.049,16.2927,0.9818,-0.8498,-0.935,?,?,?,?,?,PANTALONI
3.0482,4.2955,2.0726,11.4129,-0.1342,6.5792,3.4278,1.8514,18.6391,-0.2039,3.0482,4.2955,2.0726,11.4129,-0.1342,8.3015,4.9729,2.23,13.9868,0.2041,0.4633,1,0.3672,2.1584,0.7925,0.3672,1.1194,1,0.9294,0.8933,0.8302,0.9294,1.2531,1,0.8638,0.798,0.6893,0.8638,0.4278,1,-0.3766,2.3374,-0.8803,-0.3766,0.6499,1,0.5726,1.5386,0.881,0.5726,0.6123,1,0.816,1.6332,1.3326,0.816,0.0391,12.7696,-0.1588,1,0.7694,-0.1588,0.4515,0.7694,2.8846,3.2177,1.7938,5.9621,0.1907,6.4863,0.223,0.4723,2.9887,0.5933,-6.3455,2.1366,1.4617,7.7157,?,0.4447,-0.4546,-1.0222,3.7983,1.2272,0.3231,14.4269,1.506,0.1044,0.3223,-0.1821,-0.565,1.0026,0,0,1.9949,0.7727,0.3874,0.0474,15.7164,-0.3049,0.9404,-0.0083,?,?,?,?,?,PANTALONI
3.8402,29.2618,5.4094,19.6857,-0.2272,2.7243,19.7029,4.4388,14.9392,-1.053,3.8402,29.2618,5.4094,19.6857,-0.2272,9.2646,29.31,5.4139,19.3576,0.1507,1.4096,1,0.4145,0.7094,0.2941,0.4145,1.2187,1,0.9992,0.8206,0.8199,0.9992,1.4852,1,0.9984,0.6733,0.6722,0.9984,0.4756,1,-1.0608,2.1026,-2.2305,-1.0608,2.2045,1,0.7038,0.4536,0.3193,0.7038,1.3177,1,1.0169,0.7589,0.7717,1.0169,0.0155,13.1175,-0.8702,1,0.9494,-0.8702,-0.7603,0.9494,3.1547,15.9951,3.9994,10.1402,-0.0393,3.6658,17.1331,4.1392,12.7852,-0.8564,5.5855,8.4511,2.9071,8.369,-0.0194,0.8606,0.5648,0.6563,0.9662,1.3757,1.4238,0.9336,1.8927,2.0273,0.065,2.4015,36.946,1.4167,1.1885,0.839,0.7931,1.2116,1.5277,0.0188,14.2216,-0.8812,-0.8959,0.9372,?,?,?,?,?,PANTALONI
6.4508,28.7669,5.3635,37.2689,-0.9382,-4.0763,19.7574,4.4449,25.6961,-3.034,6.4508,28.7669,5.3635,37.2689,-0.9382,12.3655,24.2249,4.9219,26.7695,0.0167,-1.5825,1,0.5217,-0.6319,-0.3296,0.5217,1.2067,1,1.0897,0.8287,0.9031,1.0897,1.456,1,1.1875,0.6868,0.8156,1.1875,0.9335,1,-39.7657,1.0713,-42.5992,-39.7657,3.0186,1,0.7063,0.3313,0.234,0.7063,1.4504,1,1.3922,0.6895,0.9599,1.3922,0.025,19.2863,0.2451,1,0.4986,0.2451,-0.225,0.4986,7.0269,17.5725,4.192,17.7654,-0.8116,-3.8835,8.8316,2.9718,10.1358,-27.475,0.6612,4.8604,2.2046,8.3069,-0.7498,-1.8094,10.6273,-5.8733,1.4106,1.9014,1.348,1.9897,3.6155,1.8171,0.8138,2.2359,2.7474,27.5503,2.0657,0.075,1.7527,2.1386,1.2202,0.0201,13.7147,0.6212,-0.0013,0.3959,?,?,?,?,?,PANTALONI
4.2411,52.9306,7.2753,35.6954,-0.8564,-4.6978,21.4019,4.6262,24.7511,-3.5626,4.2411,52.9306,7.2753,35.6954,-0.8564,12.4133,31.2174,5.5872,25.1131,0.107,-0.9028,1,0.3417,-1.1077,-0.3785,0.3417,1.5726,1,1.3021,0.6359,0.828,1.3021,2.4732,1,1.6956,0.4043,0.6856,1.6956,0.8521,1,-5.4729,1.1736,-6.423,-5.4729,3.5445,1,0.6837,0.2821,0.1929,0.6837,1.4422,1,1.4214,0.6934,0.9856,1.4214,0.0194,19.1104,0.5484,1,0.5044,0.5484,-0.0598,0.5044,4.4283,37.4685,6.1212,16.5226,-0.6867,-4.7534,13.13,3.6235,10.1037,-22.3947,0.7457,2.8075,1.6756,6.4671,-0.4965,-0.9316,5.9385,-6.3744,1.6893,3.6532,2.1626,2.8536,13.3458,4.6768,0.6955,3.1353,4.5079,22.6821,2.2667,0.0999,1.6353,2.5549,1.5623,0.0167,13.2366,0.7782,-0.158,-0.4368,?,?,?,?,?,PANTALONI
