@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
-2.6633,22.7536,4.7701,27.2098,-2.68,-1.6674,18.7364,4.3286,27.4893,-0.862,0.8334,20.1002,4.4833,30.2838,-0.6269,6.8366,25.4195,5.0418,22.8637,0.022,1.5972,-3.1956,-0.3896,-2.0007,-0.2439,0.1219,1.102,1.064,0.9461,0.9655,0.8585,0.8892,1.2144,1.132,0.8951,0.9322,0.7371,0.7907,1.5571,1.698,-38.5359,1.0905,-24.7482,-22.6942,0.5008,0.3972,0.3163,0.7931,0.6315,0.7962,0.9898,0.8985,1.1901,0.9077,1.2023,1.3245,0.0163,10.5184,-0.1447,-0.3392,-0.6424,0.5339,-0.0796,0.3007,-33.8602,184.4864,13.5826,51.8204,-3.8942,11.628,197.3648,14.0487,50.1587,-0.2023,4.1279,45.0532,6.7122,25.8484,-0.4283,-2.912,-8.2028,2.8169,0.9668,2.0236,2.093,0.9347,4.0949,4.3807,4.8856,5.3193,1.0888,0.2538,0.5851,2.3053,1.0331,2.0048,1.9405,0.1802,54.2436,0.8644,-0.5333,-0.8635,?,?,?,?,?,DAVANTI_PANTALONI
-3.3465,26.9525,5.1916,28.3989,-1.5352,-1.4542,19.0977,4.3701,19.9781,-2.2792,0.0111,16.2565,4.0319,22.2164,-1.154,7.7215,15.9994,3.9999,17.3677,0.0584,2.3013,-300.9244,-0.4334,-130.7621,-0.1883,0.0014,1.188,1.2876,1.2979,1.0839,1.0925,1.008,1.4113,1.6579,1.6846,1.1748,1.1937,1.0161,1.2385,1.4448,-15.9571,1.1666,-12.8846,-11.0443,1.8387,1.0861,0.6073,0.5907,0.3303,0.5592,1.4215,1.2783,1.6352,0.8993,1.1503,1.2792,0.0186,11.6677,0.11,-0.31,-0.2828,0.0335,-0.5297,0.105,8.3423,418.5405,20.4583,67.1036,-1.1359,36.4327,40.7753,6.3856,20.256,0.5718,-20.1192,40.545,6.3675,38.5239,?,0.229,-0.4146,-1.8108,3.2038,3.2129,1.0028,10.2646,10.3229,1.0057,-1.3194,0.9264,-0.7021,0.6641,0,0,3.3128,1.7419,0.5258,0.2166,76.3466,-0.365,-0.3034,0.4572,?,?,?,?,?,DAVANTI_PANTALONI
0.1175,0.285,0.5339,2.8065,-1.5252,-0.0683,0.3152,0.5615,2.4556,-0.8048,0.2528,0.0799,0.2826,1.3642,-0.567,0.7758,0.1607,0.4009,2.1659,0.0519,-1.7209,0.4647,0.1514,-0.27,-0.088,0.3258,0.9509,1.8891,1.3318,1.9866,1.4005,0.705,0.9042,3.5686,1.7736,3.9466,1.9615,0.497,1.548,3.4341,-14.3104,2.2184,-9.2443,-4.1672,0.8168,1.2766,0.4865,1.5629,0.5956,0.3811,1.1429,2.0572,1.2958,1.8,1.1338,0.6299,0.0028,1.1902,-0.6616,-0.2003,-0.1737,0.2785,0.2113,0.5079,13.7371,3.1294,1.769,7.1,0.6283,-43.1899,0.3974,0.6304,44.248,?,-6.0349,12.2217,3.4959,11.7695,-10.7961,-0.3181,-2.2763,7.1567,2.8062,0.506,0.1803,7.8749,0.2561,0.0325,-0.2713,-1.1143,4.1078,0,19.1467,0,0.1605,0.6033,3.7596,0.4527,63.0907,0.6253,0.7436,-0.0204,?,?,?,?,?,DAVANTI_PANTALONI
0.1927,1.2154,1.1025,4.1699,-0.5917,0.6246,4.123,2.0305,7.5972,-0.5371,-0.0418,1.6403,1.2807,5.4326,-0.9462,2.4208,1.5474,1.2439,4.7171,0.1121,0.3085,-4.6086,0.0796,-14.9401,0.258,-0.0173,0.5429,0.8608,0.8863,1.5855,1.6323,1.0296,0.2948,0.741,0.7855,2.5137,2.6645,1.06,0.5839,0.5869,-2.6039,1.005,-4.4592,-4.4368,0.53,0.9385,0.4931,1.7707,0.9304,0.5254,0.5489,0.7676,0.884,1.3984,1.6106,1.1517,0.0065,3.5035,-0.1533,0.0264,0.4266,-0.0902,0.6393,0.0112,-24.1757,45.0296,6.7104,36.3965,?,43.3483,23.8295,4.8816,15.6315,0.6765,1.5835,1.4861,1.2191,4.3361,-0.2476,-0.5577,-15.2677,27.3757,1.3746,5.5046,4.0044,1.8897,30.3003,16.0348,-1.1136,42.293,-37.9785,0,0,13.9015,2.3284,8.3938,3.605,0.4917,69.22,0.9868,0.8123,0.7588,?,?,?,?,?,DAVANTI_PANTALONI
2.0191,2.8133,1.6773,6.2252,-0.1102,-1.1762,0.8032,0.8962,3.8164,-19.6309,-1.0035,3.1714,1.7808,7.1714,-1.7063,3.272,2.5485,1.5964,5.4741,0.1372,-1.7166,-2.0121,0.6171,1.1721,-0.3595,-0.3067,1.8715,0.9419,1.0507,0.5033,0.5614,1.1155,3.5026,0.8871,1.1039,0.2533,0.3152,1.2444,0.1701,0.1366,-0.7098,0.8031,-4.1725,-5.1953,30.3125,2.1161,0.8838,0.0698,0.0292,0.4177,1.6311,0.8681,1.1372,0.5322,0.6972,1.3101,0.0252,4.982,-0.3854,0.0956,0.8783,-0.3816,-0.4855,-0.1095,-85.7616,98.1505,9.9071,99.3546,?,59.6901,68.8922,8.3001,22.4361,0.6952,-30.6033,191.3242,13.832,44.6189,?,-1.4368,2.8024,-1.9504,1.1936,0.7162,0.6001,1.4247,0.513,0.3601,-1.9413,2.2267,-1.147,0,1,0,4.4283,2.2267,0.5028,1.078,176.0551,-0.7988,-0.9534,0.9331,?,?,?,?,?,DAVANTI_PANTALONI
2.4768,35.0318,5.9188,23.2151,-0.5706,-2.212,17.7351,4.2113,14.1535,-3.5991,-0.655,4.5887,2.1421,10.6159,-1.2984,7.1886,17.1365,4.1396,14.6756,0.0732,-1.1197,-3.7813,0.3445,3.3771,-0.3077,-0.0911,1.4054,2.763,1.4298,1.9659,1.0173,0.5175,1.9753,7.6344,2.0443,3.865,1.0349,0.2678,0.7615,1.4064,-7.2762,1.8469,-9.5551,-5.1736,4.8029,3.2002,0.9334,0.6663,0.1943,0.2917,1.6402,2.1868,1.5819,1.3332,0.9644,0.7234,0.0172,10.3711,-0.3549,-0.0097,0.6795,-0.0781,-0.6049,-0.1002,-21.2844,70.9415,8.4227,40.2649,?,-25.7177,109.1378,10.4469,41.0461,-3.6637,-19.8623,61.2783,7.828,30.2719,-4.184,0.8276,1.0716,1.2948,0.8062,1.076,1.3345,0.65,1.1577,1.781,1.2487,1.648,1.3198,0,0,1.5072,0.981,1.3301,1.3559,0.1972,68.1251,-0.9381,-0.8805,0.9703,?,?,?,?,?,DAVANTI_PANTALONI
-1.5195,12.6962,3.5632,19.4052,-0.8329,-1.1384,11.026,3.3205,14.9453,-3.1588,-0.0073,17.2245,4.1502,22.4544,-0.6578,6.041,8.0578,2.8386,13.9876,0.1096,1.3348,208.0466,-0.2515,155.8652,-0.1884,-0.0012,1.0731,0.8585,1.2552,0.8001,1.1698,1.4621,1.1515,0.7371,1.5756,0.6401,1.3684,2.1376,0.7768,0.9897,-5.1239,1.274,-6.5961,-5.1774,2.9461,0.7817,0.674,0.2653,0.2288,0.8622,1.2984,0.8642,1.3873,0.6656,1.0685,1.6053,0.0196,9.2122,-0.0689,-0.1586,0.0842,-0.0311,-0.6391,0.0598,-90.4272,9.0032,3.0005,97.1875,?,1.0709,22.831,4.7782,27.375,-0.8718,-0.3131,77.5754,8.8077,28,-1.5311,-84.4422,288.7716,-3.4198,0.628,0.3407,0.5425,0.3943,0.1161,0.2943,7.6225,5.738,0.7528,0,0,1.322,3.5502,3.471,0.9777,0.9323,101.4285,0.948,0.2838,0.1488,?,?,?,?,?,DAVANTI_PANTALONI
1.6851,12.1089,3.4798,15.7168,-1.1031,-3.0229,27.1437,5.21,16.8419,-2.3419,1.0062,18.8768,4.3447,15.9504,-0.7029,7.3162,17.5927,4.1944,15.1208,0.0475,-0.5574,1.6747,0.2303,-3.0043,-0.4132,0.1375,0.6679,0.8009,0.8296,1.1991,1.2421,1.0359,0.4461,0.6415,0.6883,1.4379,1.5429,1.073,0.6985,1.2521,-10.9364,1.7926,-15.6571,-8.7343,1.4829,0.7978,0.4708,0.538,0.3175,0.59,0.9332,0.9854,1.0394,1.0559,1.1138,1.0549,0.0185,11.2407,-0.6779,0.4018,0.6302,-0.322,-0.8105,0.5033,-21.0198,124.9344,11.1774,39.299,?,-14.6468,702.0883,26.497,72.0581,-1.0565,-19.826,39.0946,6.2526,27.7191,?,1.4351,1.0602,0.7388,0.4218,1.7877,4.2378,0.1779,3.1957,17.9587,1.0616,1.4178,1.3355,0,1,0,0.5454,1.4178,2.5996,0.1661,69.323,-0.3937,-0.9634,0.5862,?,?,?,?,?,DIETRO_PANTALONI
2.6224,7.9033,2.8113,9.1097,-0.1523,-4.3466,17.7977,4.2187,14.2408,-33.7373,-1.2315,4.2072,2.0511,9.6204,-1.4088,5.9668,21.5915,4.6467,15.801,0.0116,-0.6033,-2.1294,0.4395,3.5294,-0.7285,-0.2064,0.6664,1.3706,0.605,2.0568,0.9079,0.4414,0.4441,1.8785,0.366,4.2303,0.8243,0.1949,0.0871,0.2141,-6.4685,2.4582,-74.2846,-30.2194,19.2835,1.9794,0.4945,0.1026,0.0256,0.2498,0.6397,0.9469,0.5765,1.4803,0.9013,0.6088,0.0522,9.2478,-0.9423,-0.2758,0.9621,0.2393,-0.9869,-0.2869,-26.7816,98.5689,9.9282,44.9466,?,-13.9552,417.8638,20.4417,61.5267,-1.4248,-13.8637,371.8535,19.2835,53.9962,-1.5173,1.9191,1.9318,1.0066,0.4857,0.5149,1.0601,0.2359,0.2651,1.1237,1.2432,1.381,1.1108,0,0,1.183,0.7305,0.8324,1.1395,0.3323,70.6454,-0.7908,-0.54,0.8321,?,?,?,?,?,DIETRO_PANTALONI
1.7767,17.2476,4.153,29.6949,-0.1877,-1.0861,9.9865,3.1601,11.1804,-1.357,-0.9214,6.8413,2.6156,22.9163,-0.4873,5.1426,12.8142,3.5797,28.7238,0.028,-1.6358,-1.9283,0.3455,1.1788,-0.2112,-0.1792,1.3142,1.5878,1.1602,1.2082,0.8828,0.7307,1.7271,2.5211,1.346,1.4597,0.7793,0.5339,0.7291,0.625,-5.681,0.8572,-7.7922,-9.0899,5.2707,1.6227,0.8461,0.3079,0.1605,0.5214,2.656,1.2958,1.0338,0.4879,0.3892,0.7978,0.0122,7.7047,-0.2487,0.2659,0.8371,0.121,-0.4651,0.1941,-5.2124,325.1352,18.0315,48.4787,-3.8676,-25.1158,102.5462,10.1265,40.6784,-6.1376,-16.2763,23.6108,4.8591,22.6196,?,0.2075,0.3202,1.5431,1.7806,3.7109,2.084,3.1706,13.7706,4.3432,1.1012,1.7029,1.5464,1.7475,0,0,1.1918,2.1432,1.7984,0.1633,56.4409,-0.7712,-0.8758,0.4319,?,?,?,?,?,DAVANTI_PANTALONI
0.0698,0.6059,0.7784,3.9594,-0.78,-0.3248,0.1566,0.3957,1.6207,-1.608,-0.3558,0.2302,0.4798,1.7269,-2.4078,1.0418,0.1444,0.3799,1.9413,0.1566,-0.2148,-0.1961,0.067,0.9129,-0.3118,-0.3416,1.967,1.6222,2.0487,0.8247,1.0415,1.2629,3.8691,2.6317,4.197,0.6802,1.0848,1.5948,1.7362,1.4219,-4.8119,0.819,-2.7715,-3.3841,3.5794,4.3895,0.9664,1.2263,0.27,0.2202,2.4429,2.2927,2.0396,0.9385,0.8349,0.8896,0.0026,1.537,-0.1826,0.2117,-0.0717,-0.3016,0.2273,-0.5591,-37.7117,2.413,1.5534,39.6591,?,1.3671,1.4959,1.2231,4.2587,-0.4491,19.6215,19.4759,4.4131,15.1199,0.475,-27.5844,-1.922,0.0697,1.2701,0.352,0.2771,1.6131,0.1239,0.0768,30.0474,-2.8992,-0.0965,0,0,0.102,9.3124,2.623,0.2817,0.2274,58.8881,0.1185,0.9474,0.365,?,?,?,?,?,DAVANTI_PANTALONI
-0.1256,13.6716,3.6975,20.7218,-0.7757,1.4022,4.1074,2.0267,7.9462,-0.4197,-1.9045,9.7996,3.1304,13.099,-1.2585,5.3785,4.2592,2.0638,10.4868,0.137,-0.0896,0.066,-0.0234,-0.7362,0.2607,-0.3541,1.8244,1.1812,1.7916,0.6474,0.982,1.5168,3.3286,1.3951,3.2099,0.4191,0.9643,2.3008,3.8537,1.2401,-5.436,0.3218,-1.4106,-4.3834,2.0849,2.0121,0.9603,0.9651,0.4606,0.4773,2.6078,1.5819,1.976,0.6066,0.7577,1.2491,0.0129,8.0519,0.4711,-0.5041,0.2793,-0.2723,-0.1346,-0.4657,-39.524,17.9955,4.2421,42.5995,?,-11.7277,62.2108,7.8874,31.3187,?,4.2931,60.3303,7.7673,23.2178,-0.4333,3.3701,-9.2065,-2.7318,0.5378,0.5462,1.0155,0.2893,0.2983,1.0312,1.3602,6.0691,4.462,1,0,0,1.3602,1.8348,1.3489,0.2253,58.6955,-0.9193,0.7962,-0.8153,?,?,?,?,?,DAVANTI_PANTALONI
0.3517,0.8444,0.9189,4.8954,-0.4116,-0.2467,0.2983,0.5461,2.235,-0.8881,0.0851,0.0639,0.2528,1.5509,-1.8832,0.939,0.5167,0.7188,3.5789,0.0233,-1.4256,4.1338,0.3745,-2.8998,-0.2627,0.0906,1.6826,3.6356,1.2784,2.1608,0.7598,0.3516,2.8311,13.2178,1.6342,4.6688,0.5772,0.1236,1.3577,1.409,-16.724,1.0378,-12.3177,-11.8695,2.9297,6.4472,0.9465,2.2006,0.3231,0.1468,2.1903,3.1564,1.3678,1.4411,0.6245,0.4334,0.0025,1.3087,0.3352,-0.1382,0.8053,-0.2635,0.4428,-0.0449,-38.2195,0.078,0.2792,38.6993,?,-1.6267,0.3773,0.6142,2.7588,?,21.786,0.1675,0.4092,1.7395,0.9227,23.4949,-1.7543,-0.0747,0.4546,0.6823,1.501,0.2066,0.4655,2.2529,14.0277,-1.8642,-0.1329,1,0,0,14.0277,22.2474,1.586,0.2473,61.6322,-0.7985,0.6458,-0.4641,?,?,?,?,?,DAVANTI_PANTALONI
1.763,6.9636,2.6389,16.4748,-0.2208,-0.6666,1.5454,1.2431,7.6941,-0.6827,-0.3842,2.9744,1.7247,10.9593,-1.3085,3.0215,6.0537,2.4604,13.4435,0.0069,-2.6448,-4.5887,0.5835,1.735,-0.2206,-0.1272,2.1228,1.5301,1.0725,0.7208,0.5052,0.701,4.5061,2.3411,1.1503,0.5195,0.2553,0.4913,0.9546,0.4797,-32.1006,0.5025,-33.6271,-66.9164,2.9514,2.8426,0.9969,0.9632,0.3378,0.3507,2.1412,1.5033,1.2255,0.7021,0.5723,0.8152,0.0103,4.3084,0.106,0.167,0.8727,-0.1031,-0.0165,-0.0373,-27.434,87.7982,9.3701,43.0786,?,-17.0623,179.7183,13.4059,44.3375,-1.7371,-23.5466,21.7804,4.667,27.8992,?,1.6079,1.1651,0.7246,0.699,2.0078,2.8725,0.4885,4.0311,8.2514,1.5309,1.5441,1.0086,0,1,0,0.9716,1.5441,1.5892,0.2149,70.7195,-0.9346,-0.9332,0.9823,?,?,?,?,?,DAVANTI_PANTALONI
-0.0801,0.7534,0.868,4.4632,-0.582,-0.1407,0.2099,0.4582,2.0954,-0.7157,0.078,0.2884,0.537,2.9117,-0.8046,1.0023,0.2795,0.5286,2.783,0.0728,0.5696,-1.0273,-0.08,-1.8034,-0.1404,0.0778,1.8944,1.6163,1.6419,0.8532,0.8667,1.0158,3.5886,2.6124,2.6959,0.728,0.7512,1.032,1.8786,1.2649,-7.5167,0.6733,-4.0013,-5.9428,2.31,1.7485,0.94,0.7569,0.4069,0.5376,2.13,1.5328,1.6038,0.7196,0.7529,1.0463,0.001,1.4763,0.4805,0.0996,0.2068,-0.0198,0.2795,-0.0137,-35.9568,0.0927,0.3045,36.6592,?,-7.0642,0.2615,0.5114,8.2199,?,22.7895,0.3999,0.6324,2.1591,0.9109,5.09,-1.5778,-0.31,0.5954,0.4815,0.8087,0.3545,0.2318,0.6539,4.4598,-1.6603,-0.3723,1,0,0,4.4598,16.9788,3.8071,0.2308,65.8105,0.0381,0.6724,-0.0711,?,?,?,?,?,DAVANTI_PANTALONI
-3.1132,15.1923,3.8977,14.65,-3.4191,-1.2354,10.6565,3.2644,14.1271,-1.0783,-0.9412,9.4683,3.0771,11.2373,-1.4141,6.399,6.4739,2.5444,10.7406,0.0742,2.5199,3.3076,-0.4865,1.3126,-0.1931,-0.1471,1.194,1.2667,1.5319,1.0609,1.283,1.2094,1.4256,1.6045,2.3467,1.1255,1.6461,1.4625,1.5464,1.722,-13.1684,1.1135,-8.5154,-7.6472,0.4877,0.7122,0.2858,1.4603,0.5859,0.4012,1.037,1.3037,1.364,1.2572,1.3153,1.0462,0.0184,9.2029,0.0811,-0.1008,-0.6969,0.5538,-0.1784,-0.1917,-2.7027,358.1419,18.9246,52.919,-0.4899,-28.8275,19.8466,4.455,33.4198,?,-29.8872,1.1268,1.0615,31.9199,?,0.0938,0.0904,0.9645,4.248,17.8281,4.1968,18.0455,317.8412,17.6133,0.5206,0.5451,1.047,0,0,1,1.5835,1.6579,1.047,0.2202,76.1071,0.6747,-0.1077,-0.0226,?,?,?,?,?,DAVANTI_PANTALONI
