@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
-0.4062,4.9287,2.2201,12.1335,-0.7376,-0.1546,5.0974,2.2577,14.8893,-1.1597,-0.6036,2.9017,1.7034,15.2344,-0.3856,3.285,2.6898,1.64,10.7823,0.0257,2.6279,0.6729,-0.1236,0.2561,-0.0471,-0.1837,0.9833,1.3033,1.3537,1.3254,1.3766,1.0387,0.9669,1.6985,1.8324,1.7567,1.8951,1.0788,0.6442,1.2148,-18.0915,1.8857,-28.0837,-14.893,1.0129,0.6351,0.631,0.627,0.6229,0.9934,0.8149,0.7965,1.1253,0.9773,1.3809,1.4129,0.0039,4.9848,-0.0379,0.0064,0.0259,-0.1453,-0.1925,0.2488,31.4687,26.192,5.1178,14.9399,0.601,30.7143,19.63,4.4306,13.8,0.6429,-3.8324,11.4383,3.3821,13.678,-11.6789,1.0246,-8.2111,-8.0143,1.1551,1.5132,1.31,1.3343,2.2899,1.7162,0.9058,-1.7858,-1.9715,0.9689,34.7044,35.8175,1.0826,1.0923,1.0089,0.2299,66.1109,-0.9774,0.2521,-0.0745,PANTALONI
0.4092,1.6693,1.292,8.8837,-1.4659,0.0448,0.961,0.9803,5.6248,-1.0825,-0.0963,0.8732,0.9344,6.1894,-1.8234,1.6956,0.8073,0.8985,4.8937,0.0862,9.1361,-4.2499,0.2413,-0.4652,0.0264,-0.0568,1.318,1.3827,1.438,1.0491,1.091,1.04,1.7372,1.9118,2.0678,1.1005,1.1903,1.0816,1.8062,1.3212,-11.4342,0.7315,-6.3304,-8.6542,1.3338,1.6434,0.6727,1.2321,0.5043,0.4093,1.5794,1.4353,1.8153,0.9088,1.1494,1.2648,0.0022,2.5745,-0.1222,0.263,0.1556,-0.056,-0.2158,-0.0532,24.9218,12.2263,3.4966,15.6586,0.4942,36.643,4.3879,2.0947,7.7408,0.808,-5.1314,1.0281,1.014,6.839,?,0.6801,-4.8568,-7.141,1.6692,3.4485,2.0659,2.7863,11.8919,4.2679,0.4696,-2.2372,-4.7637,0.7678,0,0,2.0229,2.2896,1.1319,0.2336,66.6961,-0.9575,-0.413,0.6155,PANTALONI
0.6504,12.8925,3.5906,13.2515,-0.441,-3.3474,6.1388,2.4777,9.2053,-4.4124,-1.9696,13.8884,3.7267,12.3167,-2.4015,6.5389,5.6695,2.3811,9.681,0.2643,-0.1943,-0.3302,0.0995,1.6995,-0.5119,-0.3012,1.4492,0.9635,1.508,0.6648,1.0406,1.5651,2.1002,0.9283,2.274,0.442,1.0828,2.4497,0.5404,0.4663,-1.166,0.863,-2.1578,-2.5003,5.4071,2.5397,0.6989,0.4697,0.1292,0.2752,1.4396,1.0759,1.3688,0.7474,0.9509,1.2723,0.039,10.0166,-0.3229,-0.7731,0.6922,0.3656,-0.5629,-0.7882,-16.1912,590.3842,24.2978,73.2,-1.6859,18.456,342.118,18.4964,49.9234,-0.2761,-17.0728,190.0078,13.7843,45.2838,-27.4156,-0.8773,0.9484,-1.081,1.3136,1.7627,1.3418,1.7257,3.1072,1.8005,4.254,1.0516,0.2472,0.6966,17.1015,24.5494,1.4662,1.6165,1.1025,0.2961,64.3817,0.4761,-0.3617,0.5142,PANTALONI
2.6902,39.6,6.2929,23.9216,-0.7157,-1.9724,25.2548,5.0254,22.5235,-3.3222,-0.2685,25.7633,5.0758,21.2988,-1.2167,8.7521,25.2189,5.0218,20.4026,0.0403,-1.3639,-10.0202,0.3074,7.3465,-0.2254,-0.0307,1.2522,1.2398,1.2531,0.9901,1.0007,1.0107,1.568,1.5371,1.5703,0.9803,1.0014,1.0216,0.5764,0.8536,-11.6377,1.4809,-20.1903,-13.6339,2.6756,1.4511,0.6558,0.5424,0.2451,0.4519,1.0621,1.1231,1.1725,1.0575,1.104,1.0439,0.0173,13.2203,-0.5749,0.3517,0.6015,-0.0784,-0.7625,0.1857,-29.1137,183.6721,13.5526,49.2172,?,-19.2983,586.7914,24.2238,67.7322,-1.58,-16.6449,154.7583,12.4402,35.405,-3.8471,1.5086,1.7491,1.1594,0.5595,1.0894,1.9472,0.313,1.1868,3.7917,1.1865,1.7515,1.4761,0,0,3.5941,0.7266,1.3901,1.9131,0.1994,76.1345,-0.8743,-0.8851,0.9422,PANTALONI
2.2935,8.5993,2.9325,13.3277,-0.1897,-1.1899,3.1442,1.7732,7.9017,-2.654,-0.7641,1.7502,1.323,8.145,-0.8357,3.6066,7.7459,2.7831,12.2336,0.0189,-1.9275,-3.0016,0.6359,1.5572,-0.3299,-0.2119,1.6538,2.2166,1.0536,1.3403,0.6371,0.4753,2.735,4.9133,1.1102,1.7965,0.4059,0.226,0.3703,0.5732,-9.0398,1.5478,-24.4096,-15.7706,5.1803,2.5248,0.8984,0.4874,0.1734,0.3558,1.6867,1.6363,1.0894,0.9701,0.6459,0.6658,0.0142,5.2796,-0.4143,0.123,0.9141,0.0216,-0.6573,0.0206,-0.0033,156.6167,12.5147,39.3585,-2.1844,-3.2222,10.275,3.2055,15.419,-15.0652,-31.6401,10.4555,3.2335,33.5999,?,0.001,0.0001,0.1018,3.9042,3.8703,0.9913,15.2425,14.9794,0.9827,1.8672,0.8035,0.4303,12.8776,0,0,2.5526,1.1714,0.4589,0.1674,46.4721,0.5496,-0.6152,-0.5391,PANTALONI
0.0502,0.0185,0.1359,0.7792,-1.0491,-0.0552,0.0071,0.0841,0.3628,-2.0788,0.0138,0.0188,0.1371,0.7365,-1.2638,0.2012,0.0096,0.0981,0.3903,0.0699,-0.9109,3.6443,0.2497,-4.001,-0.2741,0.0685,1.616,0.9917,1.386,0.6137,0.8577,1.3976,2.6114,0.9834,1.9209,0.3766,0.7356,1.9533,1.6285,0.9702,-13.61,0.5958,-8.3575,-14.0277,3.2269,1.1688,0.9062,0.3622,0.2808,0.7753,2.1477,1.058,1.9964,0.4926,0.9296,1.887,0.0004,0.3041,0.095,0.0058,0.2941,-0.202,-0.0189,0.08,-31.269,0.1277,0.3574,31.9794,?,-3.6875,0.1748,0.4181,4.6188,?,30.8284,0.1014,0.3185,1.3809,0.9565,8.4797,-1.0143,-0.1196,0.8548,1.1223,1.3129,0.7307,1.2595,1.7237,6.9237,-1.0534,-0.1521,1,0,0,6.9237,23.158,3.3448,0.226,65.7849,-0.7088,0.3759,-0.5595,PANTALONI
2.4663,8.8763,2.9793,16.7535,-0.2316,-0.9263,2.1003,1.4492,6.2421,-1.7371,-0.8809,3.1263,1.7681,12.7665,-0.7196,3.9044,6.5757,2.5643,13.9154,0.0286,-2.6625,-2.7997,0.6317,1.0515,-0.2372,-0.2256,2.0558,1.685,1.1618,0.8196,0.5652,0.6895,4.2262,2.8392,1.3499,0.6718,0.3194,0.4754,0.7952,0.5896,-7.695,0.7415,-9.6772,-13.0509,5.965,1.8324,0.9496,0.3072,0.1592,0.5183,2.684,1.3123,1.204,0.4889,0.4486,0.9174,0.0151,5.6387,-0.1611,0.3396,0.9084,0.126,-0.2543,0.27,-1.485,127.2494,11.2805,37.0789,-2.5931,0.0396,22.4328,4.7363,20.0394,-2.34,-32.2052,18.3436,4.2829,35.2188,?,-37.5241,0.0461,-0.0012,2.3817,2.6338,1.1059,5.6725,6.937,1.2229,1.906,0.7598,0.3986,1.72,0,0,1.8503,1.0528,0.569,0.1752,44.6647,0.8837,-0.7242,-0.8482,PANTALONI
1.999,26.7573,5.1727,23.1022,-0.9416,0.6598,25.8652,5.0858,19.5366,-1.9845,-2.7107,73.616,8.58,36.9621,-0.8118,9.2305,52.8148,7.2674,22.2745,0.0014,3.0297,-0.7374,0.2166,-0.2434,0.0715,-0.2937,1.0171,0.6029,0.7118,0.5928,0.6998,1.1806,1.0345,0.3635,0.5066,0.3514,0.4897,1.3939,0.8625,0.6765,-361.9165,0.7844,-419.6332,-534.9946,1.8176,0.5832,0.5334,0.3209,0.2935,0.9146,1.1825,0.625,1.0372,0.5286,0.8771,1.6594,0.0185,14.6817,-0.4054,-0.9517,0.3236,0.4635,-0.2755,-0.2309,2.1796,168.0631,12.9639,32.6385,-0.8758,-18.8813,266.5038,16.3249,37.9791,-18.7854,-7.6064,486.5246,22.0573,49.9176,-1.8591,-0.1154,-0.2865,2.4823,0.7941,0.5877,0.7401,0.6306,0.3454,0.5478,0.4226,0.4695,1.1109,9.0644,0.9966,0.1099,0.8594,0.6538,0.7608,0.1101,53.8314,0.8239,-0.9477,-0.9615,PANTALONI
0.0082,0.0124,0.1112,0.7308,-2.271,-0.0173,0.0043,0.0655,0.3527,-1.2038,-0.0118,0.0209,0.1447,0.6909,-1.1831,0.1759,0.0072,0.0847,0.5002,0.0563,-0.4778,-0.6971,0.0469,1.4587,-0.0981,-0.0673,1.6973,0.769,1.3139,0.453,0.7741,1.7087,2.881,0.5913,1.7263,0.2052,0.5992,2.9196,2.634,1.3551,-17.0129,0.5145,-6.4589,-12.5548,1.3963,0.706,0.4215,0.5056,0.3019,0.5971,2.0724,1.0577,1.4611,0.5104,0.705,1.3813,0.0001,0.2562,-0.4275,0.1381,-0.2843,-0.0637,0.1959,-0.225,-14.438,0.0331,0.1819,14.8193,?,-32.7808,0.0286,0.1692,33.0597,?,11.9471,0.02,0.1413,0.6592,0.9461,0.4404,-1.2085,-2.7438,1.0747,1.2872,1.1977,1.1551,1.657,1.4345,0.4483,-1.2797,-2.8549,1,0,0,0.4483,22.4815,50.1528,0.2019,59.1658,-0.4294,-0.307,0.1417,PANTALONI
0.1842,0.2173,0.4662,5.5415,-0.2501,0.0053,0.397,0.63,4.0619,-0.8084,0.1299,1.1459,1.0705,16.4431,-0.7422,0.7846,1.1954,1.0934,10.5009,0.0052,34.9533,1.4177,0.2347,0.0406,0.0067,0.1656,0.7399,0.4355,0.4264,0.5886,0.5763,0.9791,0.5475,0.1897,0.1818,0.3464,0.3321,0.9586,0.6106,0.1583,-20.1272,0.2592,-32.9609,-127.1587,1.9735,0.4697,0.4199,0.238,0.2128,0.8941,1.3643,0.337,0.5277,0.247,0.3868,1.5659,0.0012,1.13,0.4165,0.74,0.341,0.2685,0.0848,0.0694,-10.5547,0.7222,0.8498,11.6989,?,42.0069,0.2571,0.507,2.1606,0.9503,-8.1776,0.3403,0.5833,9.0591,?,-0.2513,1.2907,-5.1368,1.676,1.4568,0.8692,2.8091,2.1223,0.7555,-0.283,1.2914,-4.5632,0,1,0,5.4145,1.2914,0.2385,0.2332,60.7392,0.8204,0.5743,0.5523,PANTALONI
-2.5013,14.19,3.767,15.7779,-3.6392,-1.6517,6.5135,2.5522,9.3335,-0.8605,0.0947,6.6494,2.5786,9.7802,-0.8539,5.285,8.4148,2.9008,12.9484,0.0276,1.5144,-26.4041,-0.4733,-17.4358,-0.3125,0.0179,1.476,1.4608,1.2986,0.9897,0.8798,0.8889,2.1786,2.134,1.6863,0.9796,0.7741,0.7902,2.8672,2.7476,-33.659,0.9583,-11.7394,-12.2503,0.6779,0.6447,0.2554,0.9509,0.3767,0.3962,1.6905,1.6133,1.2185,0.9543,0.7208,0.7553,0.0159,7.9096,0.3802,-0.4666,-0.8672,-0.1976,-0.2529,0.6087,23.2005,94.8816,9.7407,27.24,0.3505,-8.2025,201.2173,14.1851,50.8774,-0.5334,-34.0706,120.2971,10.968,41.0995,?,-2.8285,-0.681,0.2408,0.6867,0.8881,1.2933,0.4715,0.7887,1.6727,-0.8305,-0.3576,0.4306,1.264,0,0,0.5354,0.6628,1.2379,0.2224,72.5684,0.7584,0.8334,0.9826,PANTALONI
0.5082,0.5797,0.7614,3.7435,-0.1005,0.1402,0.4614,0.6793,5.6808,-0.802,-0.161,0.659,0.8118,6.7871,-0.7553,1.013,0.9778,0.9888,4.1249,0.0098,3.6251,-3.1561,0.5017,-0.8706,0.1384,-0.159,1.1208,0.9379,0.77,0.8368,0.687,0.8209,1.2563,0.8797,0.5928,0.7003,0.4719,0.6739,0.1352,0.117,-8.3869,0.8657,-62.0359,-71.6592,1.079,0.8798,0.8166,0.8153,0.7568,0.9282,0.659,0.5516,0.9075,0.837,1.3772,1.6454,0.0029,1.5037,-0.0231,-0.4012,0.7969,0.3861,0.0758,-0.4716,-21.4199,1.5637,1.2505,22.4991,?,38.0457,0.6189,0.7867,4.0802,0.9003,-1.9184,1.4115,1.1881,4.7989,-15.0459,-0.563,11.1657,-19.8324,1.5895,1.0525,0.6622,2.5265,1.1079,0.4385,-0.6107,5,-8.1868,0,0,136.8214,5.5142,4.6884,0.8502,0.2312,61.4092,0.9255,0.4512,0.5021,PANTALONI
-1.0106,7.788,2.7907,17.4771,-1.2606,-1.8418,1.9622,1.4008,7.3916,-1.9712,-0.432,4.8709,2.207,13.0102,-0.9989,3.919,3.8626,1.9654,9.9574,0.0433,0.5487,2.3396,-0.2579,4.2639,-0.47,-0.1102,1.9922,1.2645,1.4199,0.6347,0.7127,1.123,3.969,1.5989,2.0163,0.4028,0.508,1.261,1.9874,1.499,-21.6342,0.7543,-10.8858,-14.4325,3.1077,1.1879,0.7428,0.3822,0.239,0.6254,2.3645,1.3433,1.7552,0.5681,0.7423,1.3066,0.0112,5.9995,-0.2806,0.337,-0.2316,-0.1454,-0.3303,-0.1765,36.1661,6.4534,2.5404,12.2391,0.7228,-2.1566,103.7697,10.1867,41.0385,-0.2833,-27.164,111.1271,10.5417,39.3585,-7.0986,-16.7699,-1.3314,0.0794,0.2494,0.241,0.9663,0.0622,0.0581,0.9338,-3.5235,-0.9253,0.2626,1.3809,9.0863,6.5802,0.2982,0.311,1.0427,0.2371,71.9732,0.2512,0.3529,0.9901,PANTALONI
-2.6583,1.8567,1.3626,4.6883,?,-1.5229,1.1856,1.0888,4.1376,-5.6702,-1.7356,1.1875,1.0897,4.293,-12.9886,3.7788,2.3491,1.5327,5.4362,0.0823,1.7456,1.5317,-0.7035,0.8774,-0.403,-0.4593,1.2514,1.2504,0.889,0.9992,0.7104,0.711,1.5661,1.5636,0.7904,0.9984,0.5047,0.5055,1.3329,1.1761,-9.6179,0.8824,-7.2157,-8.1774,0,0,0,2.0213,0.1047,0.0518,1.1331,1.0921,0.8624,0.9638,0.7611,0.7897,0.0405,6.0009,0.2864,0.2486,-0.7958,0.7213,-0.7458,-0.7213,37.4943,101.5252,10.076,25.9375,0.478,-1.9282,174.2952,13.2021,43.8125,-0.4635,-3.6494,343.8459,18.5431,50.125,-0.9005,-19.4456,-10.274,0.5283,0.7632,0.5434,0.712,0.5825,0.2953,0.5069,-1.7117,-1,0.5842,1.6597,1.8839,1.1351,0.592,0.5175,0.8741,0.4336,66.0431,0.6555,0.8366,0.9569,PANTALONI
-1.3607,2.9859,1.728,5.9997,-18.1093,-1.5048,2.7059,1.645,5.5336,-18.1523,-0.0245,2.4902,1.578,5.8922,-1.1249,2.8788,4.0109,2.0027,6.8224,0.0282,0.9042,55.5834,-0.4727,61.4701,-0.5227,-0.0085,1.0505,1.095,0.8628,1.0424,0.8214,0.7879,1.1035,1.1991,0.7444,1.0866,0.6746,0.6208,1.0841,1.8228,-28.7638,1.6814,-26.5323,-15.7799,1.0867,0.1132,0.0447,0.1042,0.0412,0.395,1.0842,1.0182,0.8794,0.9391,0.8111,0.8637,0.0203,4.3082,0.7993,-0.1623,-0.9038,-0.063,-0.8953,0.0454,26.1584,50.5319,7.1086,19.1,0.5159,-12.8514,231.1546,15.2038,49.6309,-0.8697,-26.9321,41.8375,6.4682,31.4322,?,-2.0354,-0.9713,0.4772,0.4676,1.099,2.3505,0.2186,1.2078,5.5251,-0.8816,-0.6475,0.7345,1.4863,0,0,0.3848,0.6077,1.579,0.3968,71.9612,0.9189,0.8583,0.986,PANTALONI
-0.9294,4.7683,2.1836,9.8176,-4.8435,-1.2593,3.4168,1.8485,6.4464,-34.5612,-0.4408,5.5797,2.3621,8.4148,-1.0983,3.1248,6.6444,2.5777,10.3087,0.0093,0.738,2.1086,-0.2974,2.8572,-0.403,-0.1411,1.1813,0.9244,0.8471,0.7825,0.7171,0.9164,1.3956,0.8546,0.7176,0.6124,0.5142,0.8398,1.2989,1.8475,-84.4287,1.4224,-65.0026,-45.6986,9.268,0.4189,0.1615,0.0452,0.0174,0.3854,1.5229,1.1667,0.9524,0.7661,0.6253,0.8163,0.0163,4.6185,0.8357,-0.6153,-0.7956,-0.3658,-0.933,0.2755,21.7187,59.3274,7.7024,31.3,0.245,-16.836,70.2037,8.3788,39.4628,-1.2453,-32.239,50.5719,7.1114,38.2298,?,-1.29,-0.6737,0.5222,0.9193,1.0831,1.1782,0.8451,1.1731,1.3882,-0.4642,-0.2658,0.5725,2.3589,0,0,0.7932,0.8187,1.0323,0.4236,72.1815,0.8895,0.9334,0.9852,PANTALONI
0.1053,7.1082,2.6661,16.492,-1.2497,1.1342,8.101,2.8462,11.1662,-0.5166,0.0262,8.7065,2.9507,20.0044,-0.6497,4.5307,4.6862,2.1648,14.6093,0.0387,0.0928,4.0243,0.0232,43.3466,0.2503,0.0058,0.9367,0.9036,1.2316,0.9646,1.3148,1.363,0.8775,0.8164,1.5168,0.9305,1.7287,1.8579,2.4086,1.1629,-15.5567,0.4828,-6.4589,-13.378,0.9957,0.6045,0.4823,0.6072,0.4844,0.7979,1.477,0.8244,1.1289,0.5582,0.7643,1.3693,0.0058,6.8264,-0.4343,-0.1027,-0.1927,-0.2339,0.4019,0.1746,19.8941,154.4553,12.428,31.7001,0.1197,34.0569,48.9129,6.9938,18.0878,0.5874,-5.9728,52.2385,7.2276,23.2559,-4.0367,0.5841,-3.3308,-5.702,1.777,1.7195,0.9676,3.1578,2.9567,0.9363,0.1674,-0.2314,-1.3817,0.8214,7.7994,9.495,1.7526,1.3631,0.7778,0.2035,61.6754,-0.9879,-0.3554,0.4744,PANTALONI
