@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
0.1468,0.0075,0.0864,0.4054,-0.0758,7.2115,0.0246,0.1567,0.6514,0.9137,9.8777,0.0025,0.05,0.2614,0.9739,12.2318,0.0122,0.1104,0.4493,0.9639,0.0204,0.0149,0.012,0.7301,0.5896,0.8075,0.5514,1.7281,0.7829,3.1341,1.4198,0.453,0.3041,2.9865,0.6129,9.8223,2.0157,0.2052,-0.0041,-0.0029,-0.0024,0.7081,0.5751,0.8122,0.0499,0.0377,0.0303,0.7547,0.6067,0.8039,0.6223,1.5509,0.9022,2.4923,1.4499,0.5817,0.1261,17.2374,0.3319,-0.027,0.2768,0.2647,0.9356,0.5845,0.2131,0,0.0008,0.0025,0.9882,-0.6991,0,0.0011,0.7004,?,-0.3207,0,0.0011,0.3219,?,-0.3049,-0.6647,2.1801,0.7077,0.6868,0.9705,0.5009,0.4717,0.9419,-0.3026,-0.6586,2.1761,0,0,1,0.0036,0.0078,2.1761,0.0082,1.2329,0.7948,-0.1029,-0.6308,DAVANTI_PANTALONI
-0.6043,3.5107,1.8737,8.7642,-0.9747,4.7525,4.4759,2.1156,9.8396,-0.048,9.9505,3.3986,1.8435,10.1525,0.3083,11.3718,4.0319,2.008,9.0736,0.4713,-0.1272,-0.0607,-0.0531,0.4776,0.4179,0.875,0.8856,1.0164,0.9331,1.1476,1.0536,0.9181,0.7844,1.033,0.8707,1.317,1.1101,0.8429,9.5982,-0.9561,-0.5348,-0.0996,-0.0557,0.5594,0.4727,0.3024,0.2586,0.6397,0.5471,0.8552,0.8907,0.8633,0.9659,0.9692,1.0844,1.1189,0.115,16.0948,0.09,-0.7069,-0.533,0.2875,0.682,0.8767,-0.2078,0.0004,0.0209,0.2419,?,-0.5644,0.0037,0.0611,0.6923,?,-0.5985,0.0001,0.01,0.6181,?,0.3681,0.3471,0.943,0.3416,2.0916,6.1224,0.1167,4.3748,37.4832,0.3494,0.3914,1.1201,1,1,1,0.3494,0.3914,1.1201,0.0088,1.3706,-0.5328,0.5966,0.0735,DAVANTI_PANTALONI
0.7236,21.6564,4.6536,14.3253,-0.988,-2.8055,14.0043,3.7422,12.4519,-2.0727,10.0035,16.2403,4.0299,16.6202,0.1294,12.0779,14.4913,3.8067,16.1336,0.2088,-0.2579,0.0723,0.0599,-0.2805,-0.2323,0.8283,1.2435,1.1548,1.2225,0.9286,0.9831,1.0586,1.5464,1.3335,1.4944,0.8623,0.9664,1.1207,0.8476,-2.8831,-1.6717,-3.4015,-1.9722,0.5798,1.7782,0.3775,0.3534,0.2123,0.1987,0.9361,1.1505,0.8619,0.8879,0.7492,0.7718,1.0302,0.1085,18.3094,-0.7708,0.2346,0.3678,0.1057,-0.121,0.9563,-0.219,0.0632,0.2514,0.6902,-3.0907,0.2858,0.0155,0.1244,0.3531,0.1263,0.3932,0.005,0.0706,0.2065,0.5798,-0.7661,-0.5568,0.7268,2.0213,3.56,1.7613,4.0855,12.6736,3.1021,-10.219,-1.8302,0.1791,0.4175,0.3433,0.8224,1.9545,3.3421,1.71,0.0056,0.9526,0.845,0.9358,0.9546,DIETRO_PANTALONI
1.805,11.2434,3.3531,14.4062,-0.948,-3.2627,12.9766,3.6023,12.2036,-1.9304,9.3191,22.0153,4.692,13.6943,0.2304,11.0421,25.0546,5.0055,13.9906,0.2547,-0.5532,0.1937,0.1635,-0.3501,-0.2955,0.844,0.9308,0.7146,0.6699,0.7677,0.7197,0.9374,0.8664,0.5107,0.4488,0.5894,0.5179,0.8787,0.8721,-1.71,-1.466,-1.9609,-1.681,0.8573,1.7758,0.4156,0.3939,0.234,0.2218,0.9479,1.1805,1.052,1.0297,0.8911,0.8723,0.9788,0.1046,16.7574,-0.7853,0.5724,0.682,-0.1819,-0.3366,0.9754,0.0014,0.0711,0.2666,0.8097,-1.5519,0.2674,0.0025,0.0504,0.1751,0.4953,0.3947,0.0018,0.0423,0.194,0.5481,0.0052,0.0035,0.6775,5.2868,6.2951,1.1907,27.9501,39.6285,1.4178,-2.865,-2.0928,0.7305,0.9145,0.7392,0.8083,4.6241,4.1744,0.9027,0.005,0.8972,-0.7444,0.633,-0.0339,DIETRO_PANTALONI
2.194,22.4255,4.7356,17.8617,-1.0159,-4.4922,22.9995,4.7958,19.8996,-1.544,9.2347,22.1322,4.7045,16.4524,0.2245,12.467,22.404,4.7333,16.1912,0.2466,-0.4884,0.2376,0.176,-0.4864,-0.3603,0.7407,0.9874,1.0066,1.0005,1.0194,1.0132,0.9939,0.975,1.0132,1.001,1.0392,1.0266,0.9879,0.7453,-1.8901,-1.6985,-2.536,-2.279,0.8986,1.1327,0.4176,0.4123,0.3687,0.364,0.9872,0.8976,1.0857,1.1032,1.2095,1.229,1.0161,0.1094,19.5391,-0.6547,0.1203,0.35,0.2061,-0.1445,0.8803,-0.1661,0.0637,0.2525,0.694,-2.7915,0.2106,0.0141,0.1186,0.3474,-0.0415,0.4226,0.014,0.1182,0.307,0.4296,-0.7887,-0.3931,0.4985,2.1296,2.1366,1.0033,4.5351,4.5649,1.0066,36.9261,-2.2098,-0.0598,0.5487,0.3401,0.6198,1.9974,2.2605,1.1317,0.0052,0.89,0.3855,0.8893,0.7509,DIETRO_PANTALONI
0.2572,22.0686,4.6977,17.6006,-1.163,-4.3216,4.6166,2.1486,10.1254,-98.6999,11.6291,13.6332,3.6923,15.6564,0.2061,13.4316,13.8873,3.7266,14.9659,0.2516,-0.0595,0.0221,0.0191,-0.3716,-0.3217,0.8658,2.1864,1.2723,1.2606,0.5819,0.5766,0.9908,4.7803,1.6187,1.5891,0.3386,0.3324,0.9817,0.9441,-2.3289,-1.8805,-2.4669,-1.9918,0.8074,80.1241,0.4126,0.4069,0.0052,0.0051,0.9861,1.7383,1.1242,1.176,0.6467,0.6766,1.0461,0.1306,19.8036,-0.4074,-0.267,-0.2604,-0.0383,-0.3106,0.9254,-0.2901,0.0399,0.1998,0.5835,-5.253,0.049,0.004,0.0631,0.2092,-0.5198,0.5836,0.0315,0.1774,0.5104,0.336,-5.9201,-0.4971,0.084,3.1673,1.1264,0.3556,10.0317,1.2688,0.1265,6.8493,-1.8977,-0.2771,0.6777,0.1214,0.1791,2.7884,1.1431,0.41,0.0069,0.9575,-0.8428,0.8436,-0.4447,DIETRO_PANTALONI
0.4609,3.6282,1.9048,9.3928,-1.211,5.8651,11.3419,3.3678,11.9888,-0.0692,9.9607,2.5241,1.5888,7.3894,0.4733,12.0475,6.1786,2.4857,9.1253,0.4387,0.0786,0.0463,0.0383,0.5888,0.4868,0.8268,0.5656,1.1989,0.7663,2.1198,1.3549,0.6392,0.3199,1.4374,0.5872,4.4934,1.8357,0.4085,6.629,-0.7746,-0.7212,-0.1169,-0.1088,0.9311,0.3789,0.3028,0.2613,0.7991,0.6897,0.863,0.7835,1.2711,1.0293,1.6224,1.3138,0.8098,0.1218,17.3853,0.5792,0.2447,0.4169,0.4818,0.8457,0.8593,0.4441,0.0063,0.0796,0.2435,0.5622,-0.3652,0.0003,0.0186,0.3871,?,-0.1746,0.0001,0.0116,0.1945,?,-1.2161,-2.5435,2.0915,4.2887,6.8421,1.5954,18.3929,46.8145,2.5452,-0.8079,-1.6082,1.9904,0,0,1,0.6292,1.2523,1.9904,0.0063,0.9839,-0.9348,-0.4627,0.4392,DIETRO_PANTALONI
-0.8093,4.1116,2.0277,8.7072,-1.3396,1.1514,5.8387,2.4163,10.1836,-0.8479,10.6856,11.5017,3.3914,12.1784,0.3226,11.2724,10.5463,3.2475,12.3928,0.3347,-0.7029,-0.0757,-0.0718,0.1078,0.1021,0.9479,0.8392,0.5979,0.6244,0.7125,0.7441,1.0443,0.7042,0.3575,0.3899,0.5076,0.5536,1.0906,1.067,-0.8597,-0.7996,-0.8057,-0.7494,0.9301,0.6753,0.207,0.1998,0.3066,0.2959,0.9651,0.855,0.715,0.7026,0.8362,0.8217,0.9827,0.11,14.7447,0.46,-0.0631,-0.0752,0.3201,0.3115,0.99,0.1558,0.0342,0.1848,0.5158,-0.2703,-0.3136,0.0089,0.0941,0.4142,?,-0.2183,0.0371,0.1926,0.6224,-32.7971,-0.4967,-0.7135,1.4366,1.963,0.9598,0.4889,3.8534,0.9211,0.239,0.265,0.1817,0.6858,0,22.0487,0,1.2453,0.8287,0.6655,0.0042,0.7352,-0.9796,0.9781,-0.9813,DIETRO_PANTALONI
0.0985,0.0062,0.079,0.3862,-0.3787,4.5903,0.0177,0.133,0.6849,0.8619,9.9742,0.0121,0.11,0.4983,0.9512,10.9813,0.0131,0.1143,0.5438,0.9515,0.0214,0.0099,0.009,0.4602,0.418,0.9083,0.5937,0.7183,0.691,1.2099,1.1638,0.9619,0.3525,0.516,0.4775,1.4638,1.3545,0.9253,-0.0248,-0.0109,-0.0099,0.4399,0.4004,0.9102,0.0565,0.0274,0.025,0.4855,0.4421,0.9105,0.5638,0.775,0.7101,1.3746,1.2594,0.9162,0.112,14.6737,-0.3552,0.6792,0.4282,-0.0026,0.4806,0.8746,0.3657,0,0.001,0.0033,0.991,-0.5838,0,0.0005,0.5851,?,0.0592,0,0.0017,0.0063,0.8971,-0.6264,6.1734,-9.8549,2.154,0.5985,0.2779,4.6396,0.3583,0.0772,-0.6234,6.629,-10.6335,0,6.0005,0,0.0057,0.5236,92.67,0.0071,1.0088,0.4096,0.3506,0.915,DIETRO_PANTALONI
0.1969,0.0136,0.1165,0.5261,-0.1151,5.8733,0.2901,0.5387,1.7193,0.7449,9.9025,0.0254,0.1593,0.8019,0.922,11.5237,0.1279,0.3576,1.3615,0.8891,0.0335,0.0199,0.0171,0.5931,0.5097,0.8593,0.2163,0.7314,0.3258,3.3814,1.5064,0.4455,0.0468,0.5349,0.1062,11.4339,2.2692,0.1985,-0.0108,-0.0057,-0.005,0.5294,0.4599,0.8688,0.07,0.0459,0.0384,0.6553,0.549,0.8377,0.306,0.6561,0.3864,2.1441,1.2628,0.589,0.1187,15.976,-0.0231,0.2085,0.0663,0.4496,0.938,0.7312,0.3431,0.0003,0.0164,0.0528,0.8565,-0.6013,0.0002,0.013,0.6178,?,-0.0862,0.0001,0.0089,0.1049,?,-0.5707,-3.9781,6.9711,1.2595,1.8459,1.4657,1.5862,3.4074,2.1481,-0.5102,-3.0042,5.8877,0,0,1,0.0855,0.5032,5.8877,0.0072,1.0306,0.9506,-0.9893,-0.9496,DIETRO_PANTALONI
0.2382,0.0077,0.0876,0.4267,0.0536,4.7348,0.025,0.1581,0.6773,0.8662,9.9793,0.016,0.1265,0.6107,0.9407,11.0499,0.0097,0.0984,0.4536,0.9599,0.0503,0.0239,0.0216,0.4745,0.4285,0.9031,0.5538,0.6921,0.8894,1.2496,1.6059,1.2851,0.3067,0.479,0.791,1.5616,2.5788,1.6514,0.0055,0.0025,0.0022,0.4529,0.4039,0.8919,0.0891,0.0438,0.0399,0.4918,0.4476,0.9101,0.6301,0.6988,0.9407,1.1091,1.4931,1.3463,0.1255,14.9524,-0.3458,0.6845,0.5732,-0.5299,0.0696,0.8086,0.32,0,0.0013,0.0043,0.9867,-0.5933,0,0.0006,0.5944,?,-0.0096,0,0.0013,0.0118,?,-0.5395,-33.3175,61.7616,2.4255,1.07,0.4411,5.8831,1.1449,0.1946,-0.5342,-26.9166,50.3835,0,0,1,0.0072,0.3637,50.3835,0.0077,0.9229,0.4839,-0.611,-0.3742,DIETRO_PANTALONI
-0.7864,6.2554,2.5011,12.6452,-4.2978,5.1073,13.6456,3.694,15.0877,-0.0959,8.3025,4.2128,2.0525,10.8473,0.1715,10.4718,10.0895,3.1764,14.4959,0.2155,-0.154,-0.0947,-0.0751,0.6152,0.4877,0.7928,0.6771,1.2185,0.7874,1.7997,1.163,0.6462,0.4584,1.4849,0.62,3.2391,1.3525,0.4175,7.7698,-4.5673,-2.577,-0.5878,-0.3317,0.5642,0.1734,0.1823,0.1292,1.0515,0.7451,0.7086,0.8381,1.1657,0.8723,1.3909,1.0408,0.7483,0.1008,15.4678,-0.3342,-0.3093,-0.5239,0.3684,0.745,0.8589,0.4875,0.0038,0.062,0.1844,0.6874,-0.189,0.0013,0.0355,0.2395,?,-0.0104,0.0025,0.0499,0.176,-2.0031,-2.5788,-46.6733,18.0988,1.7435,1.2425,0.7126,3.0397,1.5437,0.5078,-1.6931,-3.4547,2.0404,0,10.0672,0,0.7701,1.048,1.361,0.0054,0.7174,0.482,-0.0239,0.5506,TASCA_GIACCA_ALTA
0.0183,6.5795,2.565,12.2322,-1.3353,2.1762,26.7274,5.1699,17.7562,-0.4021,8.9249,5.2878,2.2995,9.2885,0.3238,10.8281,5.7364,2.3951,8.8944,0.4296,0.0084,0.0021,0.0017,0.2438,0.201,0.8242,0.4962,1.1155,1.071,2.2482,2.1585,0.9601,0.2462,1.2443,1.147,5.0546,4.6592,0.9218,1.3736,-1.5724,-1.0443,-1.1447,-0.7602,0.6641,0.4136,0.3813,0.3359,0.9219,0.8122,0.881,0.6889,1.3169,1.3753,1.9116,1.9963,1.0443,0.0947,14.9884,-0.1401,0.5854,0.2611,-0.2612,0.5639,0.5556,0.3778,0.0087,0.0931,0.3055,0.4622,-0.1596,0.0072,0.085,0.2717,?,-0.041,0.0048,0.0693,0.2067,-2.6129,-2.368,-9.2142,3.8911,1.096,1.344,1.2263,1.2012,1.8063,1.5038,-0.9663,-1.7558,1.8171,0,9.9263,0,1.1244,1.4777,1.3142,0.0042,0.6034,-0.7735,-0.7029,0.9886,TASCA_GIACCA_ALTA
-0.6195,7.0923,2.6631,14.6297,-1.6513,6.24,25.0959,5.0096,18.9724,-0.2356,9.0333,6.1337,2.4766,9.1792,0.3834,11.996,15.3419,3.9169,13.8643,0.328,-0.0993,-0.0686,-0.0516,0.6908,0.5202,0.753,0.5316,1.0753,0.6799,2.0227,1.279,0.6323,0.2826,1.1563,0.4623,4.0915,1.6358,0.3998,2.5188,-1.5967,-1.3462,-0.6339,-0.5345,0.8431,0.3594,0.3707,0.2674,1.0315,0.7442,0.7215,0.7711,1.5938,1.0552,2.0669,1.3684,0.6621,0.1122,17.695,-0.0765,0.0466,-0.1232,0.4512,0.8489,0.7712,0.5195,0.0043,0.0659,0.216,0.6579,-0.213,0.002,0.0451,0.2707,?,-0.0299,0.0025,0.0499,0.1862,-3.3208,-2.4387,-17.3948,7.1327,1.4607,1.3203,0.9039,2.1335,1.7433,0.8171,-1.5341,-2.902,1.8917,0,14.6484,0,0.7977,1.1598,1.4539,0.0057,0.7777,-0.2841,-0.2612,0.8615,TASCA_GIACCA_ALTA
-0.7864,6.2554,2.5011,12.6452,-4.2978,5.1073,13.6456,3.694,15.0877,-0.0959,8.3025,4.2128,2.0525,10.8473,0.1715,10.4718,10.0895,3.1764,14.4959,0.2155,-0.154,-0.0947,-0.0751,0.6152,0.4877,0.7928,0.6771,1.2185,0.7874,1.7997,1.163,0.6462,0.4584,1.4849,0.62,3.2391,1.3525,0.4175,7.7698,-4.5673,-2.577,-0.5878,-0.3317,0.5642,0.1734,0.1823,0.1292,1.0515,0.7451,0.7086,0.8381,1.1657,0.8723,1.3909,1.0408,0.7483,0.1008,15.4678,-0.3342,-0.3093,-0.5239,0.3684,0.745,0.8589,0.4875,0.0038,0.062,0.1844,0.6874,-0.189,0.0013,0.0355,0.2395,?,-0.0104,0.0025,0.0499,0.176,-2.0031,-2.5788,-46.6733,18.0988,1.7435,1.2425,0.7126,3.0397,1.5437,0.5078,-1.6931,-3.4547,2.0404,0,10.0672,0,0.7701,1.048,1.361,0.0054,0.7174,0.482,-0.0239,0.5506,TASCA_GIACCA_ALTA
0.0183,6.5795,2.565,12.2322,-1.3353,2.1762,26.7274,5.1699,17.7562,-0.4021,8.9249,5.2878,2.2995,9.2885,0.3238,10.8281,5.7364,2.3951,8.8944,0.4296,0.0084,0.0021,0.0017,0.2438,0.201,0.8242,0.4962,1.1155,1.071,2.2482,2.1585,0.9601,0.2462,1.2443,1.147,5.0546,4.6592,0.9218,1.3736,-1.5724,-1.0443,-1.1447,-0.7602,0.6641,0.4136,0.3813,0.3359,0.9219,0.8122,0.881,0.6889,1.3169,1.3753,1.9116,1.9963,1.0443,0.0947,14.9884,-0.1401,0.5854,0.2611,-0.2612,0.5639,0.5556,0.3778,0.0087,0.0931,0.3055,0.4622,-0.1596,0.0072,0.085,0.2717,?,-0.041,0.0048,0.0693,0.2067,-2.6129,-2.368,-9.2142,3.8911,1.096,1.344,1.2263,1.2012,1.8063,1.5038,-0.9663,-1.7558,1.8171,0,9.9263,0,1.1244,1.4777,1.3142,0.0042,0.6034,-0.7735,-0.7029,0.9886,TASCA_GIACCA_ALTA
-0.6195,7.0923,2.6631,14.6297,-1.6513,6.24,25.0959,5.0096,18.9724,-0.2356,9.0333,6.1337,2.4766,9.1792,0.3834,11.996,15.3419,3.9169,13.8643,0.328,-0.0993,-0.0686,-0.0516,0.6908,0.5202,0.753,0.5316,1.0753,0.6799,2.0227,1.279,0.6323,0.2826,1.1563,0.4623,4.0915,1.6358,0.3998,2.5188,-1.5967,-1.3462,-0.6339,-0.5345,0.8431,0.3594,0.3707,0.2674,1.0315,0.7442,0.7215,0.7711,1.5938,1.0552,2.0669,1.3684,0.6621,0.1122,17.695,-0.0765,0.0466,-0.1232,0.4512,0.8489,0.7712,0.5195,0.0043,0.0659,0.216,0.6579,-0.213,0.002,0.0451,0.2707,?,-0.0299,0.0025,0.0499,0.1862,-3.3208,-2.4387,-17.3948,7.1327,1.4607,1.3203,0.9039,2.1335,1.7433,0.8171,-1.5341,-2.902,1.8917,0,14.6484,0,0.7977,1.1598,1.4539,0.0057,0.7777,-0.2841,-0.2612,0.8615,TASCA_GIACCA_ALTA
-0.1333,6.9505,2.6364,18.7377,-3.0352,5.9593,31.1031,5.577,26.6986,-0.0124,9.6037,3.7341,1.9324,10.2094,0.3964,12.0186,25.103,5.0103,24.0686,0.2431,-0.0224,-0.0139,-0.0111,0.6205,0.4958,0.7991,0.4727,1.3643,0.5262,2.8861,1.1131,0.3857,0.2235,1.8614,0.2769,8.3295,1.239,0.1488,42.9632,-2.1018,-1.8229,-0.0489,-0.0424,0.8673,0.1761,0.2745,0.146,1.559,0.8293,0.5319,0.7018,1.8353,0.7785,2.6151,1.1093,0.4242,0.1165,17.3307,-0.8068,-0.4378,-0.7548,0.7521,0.9624,0.8598,-0.0954,0.0029,0.0535,0.1781,-6.6643,0.3622,0.0111,0.1054,0.3757,0.3784,0.7313,0.0009,0.0299,0.1168,0.848,-0.2634,-0.1304,0.4952,0.5075,1.7895,3.5259,0.2576,3.2022,12.4322,-0.6774,-0.2378,0.3511,0.0385,0.0303,0.7867,0.4742,1.5251,3.2165,0.0085,1.1908,0.9413,-0.9021,-0.9761,TASCA_GIACCA_ALTA
-0.1611,1.2859,1.134,6.4706,-1.0241,3.4898,3.8544,1.9633,10.7895,-0.351,9.7686,2.1969,1.4822,7.6274,0.4516,10.6158,2.272,1.5073,8.7065,0.4467,-0.0462,-0.0165,-0.0152,0.3572,0.3287,0.9202,0.5776,0.7651,0.7523,1.3246,1.3025,0.9833,0.3336,0.5853,0.566,1.7545,1.6965,0.9669,1.1678,-0.5212,-0.4658,-0.4463,-0.3988,0.8937,0.4003,0.2298,0.2032,0.5742,0.5075,0.8839,0.5997,0.8483,0.7432,1.4146,1.2392,0.8761,0.1104,14.2555,-0.6467,0.2144,-0.0821,0.0025,0.4094,0.8713,-0.0627,0.0109,0.1044,0.3463,-2.4373,0.2692,0.0046,0.0676,0.1992,0.4902,0.7046,0.0015,0.0387,0.1264,0.8349,-0.233,-0.089,0.3821,1.5445,2.7005,1.7485,2.3856,7.2929,3.0571,-1.2817,-0.384,0.2996,0.2578,0.1315,0.5102,1.7384,2.7389,1.5755,0.0081,1.0705,-0.9616,0.9905,-0.9823,TASCA_GIACCA_ALTA
