@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
-0.0548,1.1923,1.0919,5.2017,-1.6983,-12.0776,14.8092,3.8483,25.1107,?,9.4495,7.4571,2.7308,13.2241,0.27,15.3835,21.9695,4.6872,24.0211,0.2265,0.0045,-0.0058,-0.0036,-1.2781,-0.7851,0.6143,0.2837,0.3999,0.233,1.4092,0.821,0.5826,0.0805,0.1599,0.0543,1.9859,0.6741,0.3394,0.1304,-0.6695,-0.4655,-5.1351,-3.5704,0.6953,0,0.1064,0.0621,0,0,0.5833,0.2071,0.3933,0.2165,1.8989,1.0454,0.5505,0.3195,22.3145,0.5659,-0.5634,-0.5707,-0.9735,-0.9965,0.989,-0.5395,0.0004,0.0202,0.5642,?,-0.3267,0.0061,0.0782,0.4138,?,0.5523,0.0025,0.0498,0.1423,0.7746,1.6515,-0.9768,-0.5915,0.2578,0.4045,1.5691,0.0665,0.1636,2.462,1.3632,-1.1534,-0.846,1,0,0,1.3632,3.9637,2.9075,0.0175,1.4184,-0.9422,-0.9092,0.9843,DIETRO_PANTALONI
0.0675,0.395,0.6285,3.2707,-0.8054,-10.8199,2.1246,1.4576,13.525,?,9.6253,0.8927,0.9448,3.9126,0.6659,14.5204,2.2926,1.5141,6.3058,0.6362,-0.0062,0.007,0.0046,-1.1241,-0.7452,0.6629,0.4312,0.6652,0.4151,1.5427,0.9627,0.624,0.1859,0.4425,0.1723,2.3801,0.9268,0.3894,0.1079,-0.1871,-0.1323,-1.7343,-1.2264,0.7071,0,0.1547,0.1045,0,0,0.6756,0.2418,0.836,0.5187,3.4568,2.1449,0.6205,0.3017,20.9278,-0.4319,0.5386,0.5414,-0.5316,-0.9338,0.7991,-0.4652,0.0005,0.0222,0.4841,?,-0.369,0,0.0054,0.3834,?,0.5125,0.0014,0.0369,0.1139,0.7914,1.2607,-0.9078,-0.7201,4.0946,0.6023,0.1471,16.7656,0.3627,0.0216,1.2627,-1.1195,-0.8866,1,0,0,1.2627,4.2483,3.3644,0.0163,1.3467,-0.8478,-0.9925,0.8206,DIETRO_PANTALONI
-2.2025,3.0644,1.7505,7.8491,-1.8907,-14.322,13.6239,3.6911,19.4546,?,11.2911,5.4483,2.3342,6.5817,0.5436,18.4527,19.0932,4.3696,12.2816,0.4872,0.1538,-0.1951,-0.1194,-1.2684,-0.7761,0.6119,0.4743,0.75,0.4006,1.5813,0.8447,0.5342,0.2249,0.5624,0.1605,2.5006,0.7135,0.2854,0.2639,-0.655,-0.4399,-2.4822,-1.6672,0.6717,0,0.1883,0.1134,0,0,0.602,0.4035,1.1926,0.6391,2.9558,1.584,0.5359,0.3602,28.05,0.1848,-0.0999,-0.1881,-0.9795,-0.9978,0.9885,-0.0107,0.0757,0.2751,0.8509,-0.9223,-0.6788,0.006,0.0774,0.7621,?,0.6419,0.0048,0.0695,0.2308,0.6745,0.0157,-0.0166,-1.0574,3.5532,3.9582,1.114,12.6252,15.6677,1.241,0.5357,-0.8535,-1.5933,0,0.6242,0,1.1166,3.6864,3.3016,0.0183,1.5636,-0.9445,-0.7717,0.5234,DIETRO_PANTALONI
-0.4022,63.6057,7.9753,27.1271,-1.5419,-4.7607,55.6246,7.4582,27.4517,-3.2556,10.5028,82.4656,9.0811,29.2765,-0.245,16.3977,65.9458,8.1207,22.5048,0.1752,0.0845,-0.0383,-0.0245,-0.4533,-0.2903,0.6405,1.0693,0.8782,0.9821,0.8213,0.9184,1.1183,1.1435,0.7713,0.9645,0.6745,0.8435,1.2505,0.7835,2.8564,-3.4423,3.6456,-4.3933,-1.2051,1.6544,0.4538,0.3911,0.2743,0.2364,0.8619,0.9882,0.9266,1.2054,0.9377,1.2198,1.3009,0.2355,24.6222,0.953,0.0995,-0.4338,0.2472,-0.352,0.7111,-0.3654,0.0437,0.2091,0.6107,-7.6305,-0.2178,0.0134,0.1158,0.3546,-11.3007,-0.5929,0.0156,0.1249,0.8257,?,1.6773,0.6163,0.3674,1.8061,1.6749,0.9274,3.2619,2.8054,0.8601,1.6574,0.6539,0.3945,2.4546,0,0,1.7222,0.7396,0.4294,0.0149,1.189,-0.573,-0.9765,0.6409,DIETRO_PANTALONI
0.4088,1.9384,1.3923,5.7034,-1.1516,-0.6761,5.1408,2.2673,9.4795,-2.9846,10.3316,9.5453,3.0895,11.7296,0.3491,10.722,9.0297,3.0049,11.4184,0.3671,-0.6046,0.0396,0.0381,-0.0654,-0.0631,0.9636,0.614,0.4506,0.4633,0.7339,0.7545,1.0282,0.3771,0.2031,0.2147,0.5386,0.5693,1.0571,0.4299,-0.4852,-0.4609,-1.1286,-1.072,0.9498,1.1142,0.1471,0.1469,0.132,0.1319,0.9988,0.6017,0.4862,0.4995,0.8082,0.8302,1.0273,0.2159,13.5265,-0.2256,-0.0815,-0.0305,0.191,0.0888,0.9878,0.3286,0.0075,0.0863,0.3171,0.448,-0.1898,0.004,0.0629,0.2667,?,0.7324,0.0141,0.1187,0.4014,0.5524,-1.7316,0.4486,-0.2591,1.3721,0.7273,0.5301,1.8828,0.529,0.281,-0.965,0.5195,-0.5383,0,0.6405,0,1.1889,0.7899,0.6644,0.0172,1.2508,0.6566,0.1752,-0.4901,DAVANTI_PANTALONI
0.0155,0.0108,0.1042,0.4383,-1.1365,6.2352,0.018,0.1341,0.6614,0.8997,9.8691,0.0097,0.0983,0.4244,0.9579,11.6751,0.008,0.0894,0.3684,0.969,0.0025,0.0016,0.0013,0.6318,0.5341,0.8453,0.7767,1.0599,1.1655,1.3645,1.5005,1.0997,0.6033,1.1233,1.3585,1.8619,2.2516,1.2093,-0.0393,-0.0242,-0.0203,0.6149,0.5157,0.8386,0.0311,0.0204,0.0173,0.6546,0.5554,0.8484,0.6626,1.0326,1.1898,1.5583,1.7956,1.1523,0.2382,16.1928,0.0585,-0.3501,-0.2799,-0.3396,0.487,0.6542,-0.1562,0,0.0018,0.1591,?,-0.756,0,0.0006,0.7569,?,-0.4585,0,0.0032,0.464,?,0.2066,0.3407,1.6489,3.3455,0.5775,0.1726,11.1923,0.3335,0.0298,0.2102,0.3428,1.631,1,1,1,0.2102,0.3428,1.631,0.0183,1.3707,-0.8341,0.9537,-0.8959,DAVANTI_PANTALONI
0.5774,1.1622,1.0781,4.5149,-1.2791,-0.5415,4.2437,2.06,10.6237,-0.474,10.7388,10.7994,3.2862,12.4275,0.3299,10.9946,11.2722,3.3574,13.57,0.3115,-1.0663,0.0538,0.0525,-0.0504,-0.0492,0.9767,0.5233,0.3281,0.3211,0.6269,0.6136,0.9788,0.2739,0.1076,0.1031,0.393,0.3765,0.9581,0.7417,-0.4142,-0.4128,-0.5585,-0.5566,0.9965,0.2749,0.1068,0.1005,0.3887,0.3657,0.941,0.425,0.3633,0.3327,0.8549,0.7829,0.9158,0.2341,13.3654,-0.5669,-0.1837,-0.2053,0.6663,0.6907,0.9967,0.3023,0.0171,0.1308,0.361,0.357,-0.2079,0.0021,0.0456,0.2615,?,0.7114,0.0099,0.0996,0.3371,0.5935,-1.4541,0.4249,-0.2922,2.8664,1.3132,0.4582,8.216,1.7245,0.2099,-0.7663,0.4072,-0.5314,0,0.677,0,1.3803,1.0708,0.7758,0.0174,1.2216,0.8072,0.5273,-0.0374,DAVANTI_PANTALONI
-1.0715,4.4712,2.1145,8.3407,-4.9847,10.4047,10.4502,3.2327,11.8295,0.0972,8.8619,5.9814,2.4457,10.2708,0.0064,14.015,12.4223,3.5245,14.1553,0.1415,-0.103,-0.1209,-0.0765,1.1741,0.7424,0.6323,0.6541,0.8646,0.5999,1.3218,0.9172,0.6939,0.4279,0.7475,0.3599,1.7471,0.8412,0.4815,-5.4521,-104.903,-2.9781,19.241,0.5462,0.0284,0.1064,0.1348,0.0845,1.2676,0.7947,0.6269,0.7051,0.8121,0.5892,1.1518,0.8357,0.7256,0.2917,20.6867,0.7072,0.4303,0.5086,0.9378,0.9668,0.9905,0.6167,0.0001,0.0072,0.0383,0.9392,0.4163,0,0.0051,0.0216,0.9492,0.6547,0.0001,0.0087,0.0317,0.9522,1.4814,0.9419,0.6358,1.4244,0.8261,0.58,2.029,0.6824,0.3363,1.4627,0.9358,0.6398,1.4783,0.9487,0.6418,1.7698,1.2065,0.6818,0.0211,1.6877,-0.8301,0.025,0.2662,DAVANTI_PANTALONI
-0.0976,0.0161,0.1271,0.5545,-3.2834,11.7238,0.0096,0.098,0.4548,0.9621,9.9106,0.0045,0.067,0.3008,0.9701,15.3524,0.0124,0.1116,0.5403,0.9655,-0.0083,-0.0098,-0.0064,1.183,0.7637,0.6455,1.2971,1.8958,1.1391,1.4615,0.8782,0.6009,1.6825,3.594,1.2976,2.1361,0.7712,0.361,-0.0368,-0.0435,-0.0281,1.1811,0.7631,0.6461,0.0108,0.0129,0.0083,1.191,0.7658,0.643,1.2191,1.8432,1.0264,1.5119,0.8419,0.5568,0.3266,21.7551,0.5533,0.1274,0.4101,0.7866,0.9704,0.9081,0.6356,0,0.0016,0.0047,0.9927,0.355,0,0.001,0.0036,0.99,0.6727,0,0.0016,0.0045,0.9933,1.7903,0.9448,0.5277,1.4969,0.9952,0.6648,2.2406,0.9904,0.442,1.7946,0.9454,0.5268,1.7897,0.9459,0.5285,1.2999,1.0243,0.788,0.0211,1.6633,-0.9492,-0.9616,0.9356,DAVANTI_PANTALONI
0.0032,2.6625,1.6317,15.5375,-0.7963,-12.3587,0.5151,0.7177,15.7699,?,9.7674,0.0785,0.2801,2.0699,0.8039,15.8379,0.556,0.7456,5.2114,0.738,-0.0003,0.0003,0.0002,-1.2653,-0.7803,0.6167,2.2735,5.8255,2.1884,2.5624,0.9626,0.3757,5.1687,33.9368,4.7891,6.5658,0.9266,0.1411,0.4368,-0.8118,-0.4693,-1.8585,-1.0745,0.5782,0,0.8195,0.4349,0,0,0.5307,0.9853,7.5063,2.9814,7.6185,3.026,0.3972,0.3282,22.6577,-0.7313,-0.6222,0.5561,0.3196,-0.8924,-0.2228,-0.4005,0,0.0027,0.4043,?,0.5497,0,0.0013,0.0041,0.9925,-0.5233,0,0.0034,0.5293,?,-0.7287,0.7654,-1.0504,2.0671,0.7924,0.3834,4.2728,0.628,0.147,-0.7385,0.7639,-1.0345,0,1,0,97.8919,0.7639,0.0078,0.0179,1.4735,0.7001,-0.9218,-0.8652,DAVANTI_PANTALONI
1.8114,4.449,2.1093,8.7583,-0.5728,0.0273,8.3881,2.8962,10.405,-0.3436,10.4596,25.0754,5.0075,16.1728,0.1606,11.1708,25.812,5.0806,16.4415,0.1628,66.43,0.1732,0.1622,0.0026,0.0024,0.9363,0.7283,0.4212,0.4152,0.5784,0.5701,0.9856,0.5304,0.1774,0.1724,0.3345,0.325,0.9715,1.1987,-1.0311,-0.9978,-0.8602,-0.8324,0.9677,0.7191,0.289,0.2836,0.402,0.3943,0.9811,0.8417,0.5415,0.5327,0.6434,0.6329,0.9837,0.2212,14.8807,-0.4746,-0.1502,-0.1057,0.6417,0.6616,0.9956,-0.0131,0.0575,0.2398,0.6195,-1.076,0.3551,0.0123,0.1108,0.3052,0.3799,0.3374,0.0169,0.13,0.3942,0.1364,-0.0369,-0.0388,1.0522,2.1643,1.8455,0.8527,4.684,3.406,0.7271,-1.7168,-5.1574,3.0041,0.6062,0.6538,1.0786,2.0296,1.5717,0.7744,0.0102,0.9134,-0.9937,0.9046,-0.8882,DAVANTI_PANTALONI
-0.0518,0.158,0.3975,2.48,-11.6578,-12.94,0.1445,0.3801,13.7197,?,9.8137,0.0085,0.0921,0.4571,0.9546,16.2462,0.1259,0.3548,1.4679,0.9145,0.004,-0.0053,-0.0032,-1.3186,-0.7965,0.6041,1.0457,4.3147,1.1204,4.126,1.0714,0.2597,1.0935,18.6167,1.2554,17.0242,1.148,0.0674,0.1665,-0.2374,-0.1454,-1.4257,-0.8734,0.6126,0,0.0194,0.0114,0,0,0.5868,0.1808,5.425,1.6894,30.0121,9.3464,0.3114,0.3383,22.8979,0.4068,-0.5334,-0.4951,-0.7231,-0.9896,0.8058,-0.5382,0,0.0067,0.5449,?,0.4312,0.0001,0.0089,0.0286,0.9365,-0.5064,0.0002,0.0127,0.5352,?,-1.2483,1.0628,-0.8514,0.7559,0.5303,0.7016,0.5714,0.2812,0.4922,-1.2929,1.0182,-0.7875,0,1,0,19.0627,1.0182,0.0534,0.0178,1.4759,0.9967,-0.9997,-0.9971,DAVANTI_PANTALONI
1.4849,6.7264,2.5935,8.8188,-0.8566,-0.8028,1.1736,1.0833,4.248,-2.3519,9.1246,6.244,2.4988,12.592,0.1569,9.726,5.6569,2.3784,12.368,0.1899,-1.8497,0.1627,0.1527,-0.088,-0.0825,0.9382,2.3941,1.0379,1.0904,0.4335,0.4555,1.0506,5.7315,1.0773,1.1891,0.188,0.2075,1.1038,1.365,-1.7362,-1.4031,-1.2719,-1.0279,0.8082,3.7481,0.318,0.3111,0.0849,0.083,0.9782,2.076,0.7004,0.713,0.3374,0.3435,1.0181,0.1933,12.9385,0.0305,-0.3603,-0.3065,-0.2729,-0.3022,0.9888,-0.1894,0.0333,0.1825,0.4974,-29.6561,0.2563,0.0048,0.0692,0.2301,0.4397,0.5635,0.0262,0.162,0.4912,0.2924,-0.7389,-0.336,0.4548,2.636,1.1268,0.4275,6.9483,1.2696,0.1827,-2.6637,-2.3708,0.89,0.0395,0.0234,0.5917,2.1613,1.0125,0.4685,0.0135,1.0112,-0.9721,0.9074,-0.9078,DAVANTI_PANTALONI
0.3971,0.6163,0.7851,3.518,-1.5142,-1.7874,1.5175,1.2319,4.9593,-3.7919,10.4174,1.2519,1.1189,4.0245,0.6711,10.6686,1.4394,1.1998,4.1475,0.6647,-0.2222,0.0381,0.0372,-0.1716,-0.1675,0.9764,0.6373,0.7017,0.6544,1.101,1.0267,0.9326,0.4062,0.4923,0.4282,1.2121,1.0542,0.8697,0.5399,-0.258,-0.2577,-0.478,-0.4773,0.9986,1.352,0.1144,0.1131,0.0846,0.0837,0.9892,0.7094,0.8741,0.8482,1.2323,1.1957,0.9704,0.2404,13.053,0.3358,-0.235,-0.2982,-0.4937,-0.6082,0.9886,-0.3603,0.0049,0.0698,0.431,?,0.4512,0.0072,0.085,0.2296,0.5756,0.3693,0.0421,0.2052,0.6266,0.0305,-0.7986,-0.9758,1.2218,0.8208,0.34,0.4142,0.6737,0.1156,0.1715,-1.384,-21.8432,15.7822,0,0,0.837,1.8768,0.6878,0.3665,0.0156,1.1808,-0.9668,0.8376,-0.9364,DAVANTI_PANTALONI
1.2936,1.2816,1.1321,4.6009,-0.516,-0.188,3.6156,1.9015,8.7344,-0.6671,8.5933,5.9085,2.4307,8.4287,0.3525,8.9846,5.637,2.3742,8.4012,0.3679,-6.88,0.1505,0.144,-0.0219,-0.0209,0.9565,0.5954,0.4657,0.4768,0.7823,0.8009,1.0238,0.3545,0.2169,0.2274,0.6119,0.6414,1.0482,0.448,-0.3413,-0.3202,-0.7618,-0.7148,0.9383,0.5793,0.2332,0.2283,0.4025,0.3942,0.9794,0.5268,0.5459,0.5476,1.0363,1.0397,1.0033,0.1738,11.6875,-0.0189,-0.4913,-0.4543,-0.3468,-0.2957,0.9923,-0.0629,0.0298,0.1726,0.4882,-2.5714,0.2404,0.0004,0.019,0.0508,0.808,0.6179,0.0152,0.1232,0.3743,0.5067,-0.2618,-0.1019,0.3891,9.0728,1.401,0.1544,82.3149,1.9627,0.0238,-1.6431,-0.9144,0.5565,0.5163,0.1802,0.349,9.6045,1.3043,0.1358,0.0133,1.013,-0.4831,0.9966,-0.4301,DAVANTI_PANTALONI
1.9659,5.2332,2.2876,7.0342,-0.157,0.3179,9.9254,3.1505,10.1186,-1.0429,7.4481,10.5108,3.242,11.2799,0.2172,8.4614,13.5151,3.6763,12.0184,0.2105,6.1841,0.264,0.2323,0.0427,0.0376,0.8802,0.7261,0.7056,0.6223,0.9718,0.857,0.8819,0.5273,0.4979,0.3872,0.9443,0.7344,0.7777,0.1848,-0.3049,-0.2979,-1.65,-1.6121,0.977,1.2275,0.4219,0.3994,0.3437,0.3254,0.9467,0.6952,0.6236,0.5853,0.897,0.8419,0.9386,0.1542,12.4859,-0.8611,0.6844,0.7702,-0.3716,-0.4667,0.9832,0.1287,0.0233,0.1527,0.5458,-1.021,0.2232,0.0075,0.0868,0.2685,0.3245,0.6172,0.006,0.0773,0.3317,0.525,0.5764,0.2084,0.3616,1.7595,1.9765,1.1233,3.0957,3.9064,1.2619,-2.1382,-0.7521,0.3518,0.6795,0.3867,0.5691,2.0327,1.6453,0.8094,0.0134,1.0274,-0.9762,0.8869,-0.849,DAVANTI_PANTALONI
0.0092,10.398,3.2246,19.0168,-0.4589,-3.306,14.6029,3.8214,22.2558,-3.0262,8.3011,7.203,2.6838,16.21,0.0895,10.0613,10.8118,3.2881,17.7273,0.2398,-0.0028,0.0011,0.0009,-0.3983,-0.3286,0.8251,0.8438,1.2015,0.9807,1.4238,1.1622,0.8162,0.712,1.4436,0.9617,2.0273,1.3506,0.6662,0.3576,-3.754,-1.0696,-10.4979,-2.9912,0.2849,2.3581,0.7322,0.559,0.3105,0.237,0.7634,0.8545,1.1732,1.0727,1.373,1.2555,0.9144,0.1824,14.3708,-0.4173,0.2817,0.5905,-0.1008,-0.6605,0.6887,-0.0704,0.0003,0.0163,0.1043,?,0.6706,0.0009,0.0306,0.1158,0.8363,-0.191,0.004,0.0634,0.3254,?,-0.105,0.3686,-3.5118,0.5319,0.2563,0.4819,0.2829,0.0657,0.2323,-0.1763,0.3205,-1.8182,0,1,0,0.9005,0.3205,0.356,0.0143,0.932,-0.2051,-0.4607,0.9336,DAVANTI_PANTALONI
-0.6008,2.5143,1.5857,6.9155,-0.8916,2.4197,12.0355,3.4692,12.4309,-0.4294,10.2948,8.8757,2.9792,11.1804,0.3418,11.1477,11.3539,3.3696,12.9015,0.3336,-0.2483,-0.0584,-0.0539,0.235,0.2171,0.9235,0.4571,0.5322,0.4706,1.1645,1.0296,0.8842,0.2089,0.2833,0.2214,1.356,1.06,0.7817,0.8729,-0.5613,-0.5047,-0.643,-0.5782,0.8992,0.4204,0.2152,0.1888,0.5119,0.4492,0.8775,0.5563,0.6185,0.536,1.1119,0.9635,0.8666,0.2254,15.0544,0.4381,-0.1247,-0.0587,0.5401,0.6585,0.9765,-0.2836,0.0006,0.0242,0.3064,?,-0.2666,0.0126,0.1122,0.5873,?,-0.8081,0.0114,0.1069,0.9443,?,1.0635,0.3509,0.33,0.2156,0.2263,1.0495,0.0465,0.0512,1.1014,0.5217,0.3245,0.6219,1,1,1,0.5217,0.3245,0.6219,0.0191,1.3583,0.1317,-0.5329,-0.8501,DAVANTI_PANTALONI
-0.1036,0.0047,0.0683,0.3281,-4.4922,13.0095,0.0182,0.1349,0.6314,0.9527,9.8673,0.0119,0.1091,0.4674,0.9538,16.3287,0.0292,0.171,0.7576,0.9547,-0.008,-0.0105,-0.0063,1.3184,0.7967,0.6043,0.5064,0.6263,0.3996,1.2366,0.789,0.6381,0.2565,0.3922,0.1597,1.5292,0.6226,0.4071,-0.0211,-0.0278,-0.0168,1.3192,0.7965,0.6038,0.0045,0.0059,0.0036,1.3206,0.7982,0.6044,0.5196,0.7019,0.4331,1.3509,0.8334,0.617,0.3474,22.9853,0.1309,0.1741,0.147,0.9431,0.9938,0.9763,0.6739,0,0.0006,0.0021,0.9968,0.3103,0,0.0016,0.0051,0.9836,0.6105,0,0.002,0.0065,0.9893,2.1715,1.1038,0.5083,0.3714,0.3091,0.8324,0.1379,0.0955,0.6928,2.1865,1.1082,0.5068,2.1575,1.0999,0.5098,0.4175,0.3281,0.7859,0.0204,1.5948,-0.6697,0.7348,-0.8233,DAVANTI_PANTALONI
