@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
0.3466,3.6684,1.9153,11.0186,-1.5326,-0.9435,12.8387,3.5831,17.9567,-1.0031,-0.9392,21.5283,4.6399,20.244,-0.8384,5.4768,9.9323,3.1516,13.137,0.0319,-0.3674,-0.3691,0.0633,1.0046,-0.1723,-0.1715,0.5345,0.4128,0.6077,0.7722,1.1369,1.4722,0.2857,0.1704,0.3693,0.5964,1.2926,2.1675,0.7415,0.7222,-15.3915,0.974,-20.7563,-21.3106,0.4853,0.3951,0.3206,0.8141,0.6606,0.8115,0.6136,0.5443,0.8387,0.887,1.3669,1.541,0.0092,8.1988,-0.7995,-0.3005,0.0445,0.5587,-0.0579,0.2229,-1.7222,6.6389,2.5766,9.8851,-10.9851,1.0136,4.4632,2.1126,8.1549,-1.0934,8.8188,3.368,1.8352,8.8569,0.0948,-1.699,-0.1953,0.1149,1.2196,1.404,1.1512,1.4875,1.9712,1.3252,2.1271,-9.7673,-4.5917,0.2117,0.0843,0.3981,1.2122,1.1161,0.9207,0.0603,12.6981,0.3699,0.9066,0.3862,PANTALONI
-0.0209,2.9941,1.7303,11.0286,-1.4648,-1.0262,5.9488,2.439,16.1278,-1.0667,-0.0857,2.1557,1.4682,8.9098,-0.6845,2.4824,5.9971,2.4489,9.4192,0.0101,0.0204,0.2444,-0.0084,11.9758,-0.4134,-0.0345,0.7094,1.1785,0.7066,1.6612,0.996,0.5995,0.5033,1.3889,0.4993,2.7596,0.992,0.3595,0.7874,1.8103,-68.4268,2.2992,-86.9051,-37.7976,0.5734,0.8459,0.4703,1.4754,0.8202,0.5559,0.6838,1.2378,1.1709,1.8101,1.7122,0.9459,0.0069,3.8082,-0.2393,-0.7245,-0.2186,0.5769,-0.3958,0.138,0.6925,9.8993,3.1463,10.107,-0.5098,6.2241,3.6844,1.9195,5.3526,0.4516,5.5216,12.9439,3.5978,8.3721,0.0429,0.1113,0.1254,1.1272,1.6391,0.8745,0.5335,2.6868,0.7648,0.2846,-0.7741,-9.1014,11.7573,0.6858,0.7653,1.1159,1.8882,1.2072,0.6393,0.0557,14.1558,0.4482,-0.7623,-0.9168,PANTALONI
0.324,4.4446,2.1082,9.4235,-0.5693,0.3456,6.5161,2.5527,14.463,-1.0018,-0.4102,4.411,2.1002,12.3789,-1.1993,3.3887,4.2812,2.0691,10.1705,0.0354,0.9373,-0.7898,0.0956,-0.8426,0.102,-0.1211,0.8259,1.0038,1.0189,1.2154,1.2337,1.015,0.6821,1.0076,1.0382,1.4772,1.522,1.0303,0.4723,0.5064,-9.1552,1.0722,-19.385,-18.0788,0.8312,1.0669,0.5695,1.2836,0.6852,0.5338,0.6516,0.7612,0.9265,1.1684,1.4221,1.2171,0.0042,5.2528,0.2082,-0.3684,0.4143,-0.8523,0.1969,-0.1617,-0.184,0.2738,0.5232,1.9513,-2.0078,-9.5385,0.0737,0.2714,9.8097,?,-1.7297,1.8822,1.3719,4.1795,-18.2293,0.0193,0.1064,5.5146,1.9276,0.3814,0.1979,3.7155,0.1455,0.0391,0.1328,0.3288,2.4759,0,2.9848,0,0.1989,0.4669,2.3471,0.0642,11.7762,-0.7534,0.7319,-0.942,PANTALONI
-0.4966,14.5073,3.8088,17.4779,-0.9828,-1.6582,21.9393,4.6839,20.8106,-3.0621,1.2015,22.3179,4.7242,21.9851,-0.763,6.3456,22.9378,4.7893,18.6823,0.0115,0.2995,-0.4133,-0.0783,-1.3801,-0.2613,0.1894,0.8132,0.8062,0.7953,0.9915,0.978,0.9864,0.6612,0.65,0.6325,0.983,0.9565,0.973,0.5522,0.9105,-39.811,1.6487,-72.0916,-43.7266,1.7206,0.7069,0.4664,0.4108,0.2711,0.6598,0.8399,0.795,0.9355,0.9466,1.1139,1.1768,0.0142,9.8221,-0.7156,-0.4745,0.2142,0.0839,-0.7256,0.1749,-9.0377,0.5975,0.773,9.8047,?,-1.4471,8.2395,2.8705,12.5208,-0.8668,0.1038,3.5477,1.8835,7.0804,-0.8792,6.2455,-87.0735,-13.9417,0.2693,0.4104,1.524,0.0725,0.1684,2.3225,1.6865,2.9598,1.7551,0,0,1.78,0.7831,1.3848,1.7684,0.0618,13.004,-0.1029,0.2709,0.1587,PANTALONI
-0.7225,11.2952,3.3608,17.5981,-0.8701,-1.4929,26.9913,5.1953,25.5406,-1.4232,0.7245,21.629,4.6507,24.7546,-1.1859,6.8191,16.6911,4.0855,17.9266,0.0144,0.484,-0.9972,-0.106,-2.0604,-0.2189,0.1063,0.6469,0.7227,0.8226,1.1171,1.2717,1.1383,0.4185,0.5222,0.6767,1.2479,1.6171,1.2958,0.5458,0.6097,-31.1882,1.1169,-57.1401,-51.1575,0.8928,0.831,0.5174,0.9307,0.5795,0.6226,0.689,0.7109,0.9817,1.0317,1.4247,1.3809,0.0121,10.6218,-0.3981,-0.3741,-0.1836,-0.497,-0.3611,0.3136,-8.3758,1.5587,1.2485,9.7508,?,-4.1772,4.9505,2.225,8.5942,?,0.5456,1.7568,1.3254,6.1891,-0.4756,2.0051,-15.3508,-7.6558,0.5611,0.942,1.6787,0.3149,0.8873,2.8179,1.1346,4.8878,4.308,1,0,0,1.1346,1.5755,1.3886,0.0629,13.7474,-0.941,-0.1905,0.2911,PANTALONI
-0.4357,4.0501,2.0125,10.9971,-1.8694,-0.9027,6.3778,2.5254,11.6095,-1.163,0.0521,7.4235,2.7246,19.7315,-0.2404,3.6575,5.4813,2.3412,16.4331,0.0152,0.4827,-8.3662,-0.1191,-17.3319,-0.2468,0.0142,0.7969,0.7386,0.8596,0.9269,1.0787,1.1638,0.635,0.5456,0.7389,0.8591,1.1636,1.3543,1.1477,1.8735,-28.3384,1.6323,-24.6904,-15.1262,0.7141,0.2409,0.2297,0.3374,0.3217,0.9533,0.9472,0.5573,0.6692,0.5884,0.7065,1.2007,0.0074,5.7342,0.0506,-0.0056,-0.2623,0.5064,-0.1831,0.3197,3.6051,14.9163,3.8622,10.1045,-0.0771,3.104,2.7952,1.6719,6.2984,-0.049,6.9992,6.8325,2.6139,7.6579,0.1742,1.1614,0.5151,0.4435,2.31,1.4775,0.6396,5.3363,2.1831,0.4091,2.4586,-0.4476,-0.1821,1.5624,1.0117,0.6475,1.6043,1.3195,0.8225,0.0622,14.1504,-0.4227,-0.8688,0.072,PANTALONI
0.5234,6.3028,2.5105,17.796,-1.8602,-1.4608,47.9396,6.9238,50.4878,-0.348,0.0022,17.2583,4.1543,25.6952,-0.3659,6.5139,31.4776,5.6105,37.9928,0.029,-0.3583,242.0145,0.0803,-675.5407,-0.2243,0.0003,0.3626,0.6043,0.4475,1.6667,1.2341,0.7405,0.1315,0.3652,0.2002,2.7778,1.523,0.5483,0.8879,1.6814,-10.1953,1.8936,-11.4822,-6.0635,0.1661,0.3308,0.159,1.9909,0.9572,0.4808,0.3525,0.6926,0.4684,1.9649,1.3289,0.6763,0.0112,9.3497,-0.3783,-0.2459,-0.4765,0.2418,0.508,0.5875,6.5668,4.0104,2.0026,5.8297,0.3411,4.8292,11.4259,3.3802,9.1089,0.0193,1.4944,12.0658,3.4736,11.1663,-0.3996,1.3598,4.3942,3.2315,0.5924,0.5765,0.9731,0.351,0.3324,0.947,16.8472,-0.9464,-0.0562,0.9525,1.1089,1.1642,0.64,0.5221,0.8157,0.0596,14.5609,-0.8112,0.7205,-0.9658,PANTALONI
0.0505,0.362,0.6017,2.2264,-0.9124,-0.1863,0.4748,0.6891,3.0438,-1.0707,-0.0151,0.432,0.6573,2.7725,-0.7837,1.092,0.1139,0.3375,1.5365,0.171,-0.2711,-3.3544,0.0462,12.3735,-0.1706,-0.0138,0.8732,0.9154,1.783,1.0483,2.0419,1.9477,0.7625,0.838,3.1789,1.099,4.1693,3.7936,0.6749,0.872,-3.3525,1.2921,-4.9675,-3.8447,0.792,0.749,0.6282,0.9457,0.7931,0.8387,0.7314,0.803,1.449,1.0979,1.981,1.8044,0.0014,1.6286,-0.0523,-0.1647,0.0308,0.0206,-0.224,0.0798,7.2399,0.0178,0.1332,0.6192,0.9177,6.5837,0.0229,0.1512,0.7164,0.8971,-0.4493,0.1633,0.4042,1.217,-2.2687,1.0997,-16.1128,-14.6522,0.8813,0.3297,0.374,0.7767,0.1087,0.1399,1.1054,-8.1745,-7.395,1.0806,20.2087,18.7015,0.8643,0.5088,0.5887,0.0715,14.3598,-0.9917,-0.2876,0.3884,PANTALONI
0.5431,0.4808,0.6934,2.4336,-0.4767,-0.6524,0.8009,0.8949,3.265,-2.8542,-0.0097,0.5643,0.7512,4.025,-0.6565,1.4623,0.4283,0.6544,2.3501,0.1175,-0.8324,-55.8404,0.3714,67.0854,-0.4462,-0.0067,0.7748,0.923,1.0595,1.1913,1.3675,1.1479,0.6003,0.852,1.1226,1.4193,1.87,1.3176,0.3249,0.4925,-2.5117,1.5157,-7.7306,-5.1002,1.9454,0.6782,0.6189,0.3486,0.3181,0.9125,0.7454,0.6046,1.0355,0.8112,1.3893,1.7127,0.0061,2.151,-0.5062,-0.1187,0.6565,0.2682,-0.7656,0.0903,7.37,0.0133,0.1151,0.414,0.9458,6.4633,0.0183,0.1352,0.4833,0.9271,0.007,0.0477,0.2184,0.7724,-0.4394,1.1403,1047.4503,918.5916,0.8513,0.527,0.619,0.7247,0.2777,0.3832,1.1743,-30.6292,-26.0823,1.1512,14.231,12.362,0.8567,0.536,0.6257,0.0705,14.0108,-1.0004,0.1644,-0.1894,PANTALONI
0.5269,7.2468,2.692,14.7046,-0.8966,-0.8257,3.4857,1.867,9.5561,-1.2713,0.1792,2.0106,1.418,6.7334,-0.8974,2.9632,4.9538,2.2257,7.866,0.0343,-0.6382,2.9404,0.1778,-4.6075,-0.2786,0.0605,1.4419,1.8985,1.2095,1.3167,0.8388,0.6371,2.079,3.6042,1.4629,1.7336,0.7036,0.4059,1.2996,2.1827,-24.892,1.6795,-19.1532,-11.404,1.8428,2.1848,0.9519,1.1856,0.5165,0.4357,1.5388,2.1838,1.8694,1.4192,1.2149,0.856,0.0066,4.5119,-0.2126,-0.1784,0.1775,0.3372,-0.6866,0.092,5.0589,8.1225,2.85,6.7772,0.1673,7.0757,1.5888,1.2605,3.6966,0.5945,2.5268,4.4803,2.1167,5.651,0.0035,0.715,2.0021,2.8002,2.261,1.3465,0.5955,5.1123,1.813,0.3546,0.2512,67.8731,270.1866,0.8928,1.4351,1.6075,1.8334,1.1993,0.6541,0.0604,14.6614,-0.9319,-0.9527,0.8013,PANTALONI
0.956,6.8066,2.609,12.7972,-0.7461,-1.2356,6.4914,2.5478,14.057,-1.3506,0.2627,8.96,2.9933,15.5092,-0.9118,4.4037,5.375,2.3184,10.3948,0.0534,-0.7737,3.6398,0.2171,-4.7043,-0.2806,0.0596,1.024,0.8716,1.1253,0.8512,1.099,1.2911,1.0486,0.7597,1.2664,0.7245,1.2077,1.667,0.677,0.7392,-9.3305,1.0919,-13.7821,-12.622,1.2256,0.9035,0.6674,0.7372,0.5446,0.7388,0.9104,0.8251,1.2311,0.9064,1.3523,1.492,0.0115,6.8422,-0.4219,0.3806,0.2519,0.548,-0.0959,0.2844,5.7868,0.8186,0.9047,3.4914,0.5443,4.9939,4.1932,2.0477,7.7203,0.1204,5.4128,3.4423,1.8553,7.1477,0.1562,1.1588,1.0691,0.9226,0.4418,0.4876,1.1037,0.1952,0.2378,1.2181,3.9466,3.1504,0.7982,0.8729,0.9044,1.0361,0.4522,0.4885,1.0801,0.0674,16.1934,-0.1053,-0.1004,-0.9103,PANTALONI
0.0143,6.7056,2.5895,14.0819,-0.8694,-1.3262,12.8702,3.5875,17.8948,-2.0131,0.3136,9.7035,3.115,18.6249,-0.5607,4.0878,14.4262,3.7982,14.805,0.0021,-0.0108,0.0457,0.0035,-4.2295,-0.3244,0.0767,0.7218,0.8313,0.6818,1.1517,0.9445,0.8201,0.521,0.6911,0.4648,1.3263,0.8921,0.6726,0.5478,0.9788,-211.35,1.7868,-385.8391,-215.9375,1.2684,0.6312,0.5077,0.4977,0.4003,0.8044,0.7869,0.7561,0.9512,0.9608,1.2087,1.258,0.0097,6.4151,0.2943,0.5276,0.0419,-0.1318,-0.709,0.3833,2.4126,7.013,2.6482,6.8432,-0.0115,5.9695,0.2978,0.5457,2.3823,0.6727,6.5987,3.8502,1.9622,6.1585,0.2359,0.4042,0.3656,0.9047,4.8528,1.3496,0.2781,23.5495,1.8215,0.0773,-0.0159,-0.0408,2.5751,0.9294,0.8394,0.9031,2.8725,1.1112,0.3868,0.0659,14.9932,0.4523,-0.8809,-0.7583,PANTALONI
0.9355,1.8492,1.3598,6.9192,-0.5451,-0.2832,10.3417,3.2159,17.8172,-0.6537,-0.0499,9.5844,3.0959,17.6231,-0.6992,4.1513,5.4999,2.3452,12.7952,0.0587,-3.3027,-18.7387,0.2253,5.6738,-0.0682,-0.012,0.4229,0.4392,0.5798,1.0388,1.3713,1.3201,0.1788,0.1929,0.3362,1.079,1.8803,1.7426,0.3466,0.3366,-3.0612,0.9713,-8.8326,-9.094,0.4157,0.4318,0.3295,1.0388,0.7926,0.763,0.3883,0.3926,0.5408,1.011,1.3925,1.3773,0.007,6.1719,-0.2538,0.2804,0.1828,0.4713,0.1621,0.2321,2.0983,6.9143,2.6295,8.4969,-0.1128,2.5297,1.6973,1.3028,5.5168,0.0442,8.6867,1.2705,1.1272,5.2484,0.4419,0.8294,0.2416,0.2912,2.0184,2.3328,1.1558,4.0738,5.4422,1.3359,-3.3733,-0.2072,0.0614,1.3229,0.812,0.6138,1.5402,1.619,1.0512,0.0663,13.8595,-0.2735,-0.7076,-0.4162,PANTALONI
0.4938,0.955,0.9773,5.8656,-0.4455,0.5615,2.1032,1.4502,7.0202,-0.2245,-0.0071,0.7413,0.861,3.8365,-0.5339,1.6659,1.5836,1.2584,6.7357,0.0459,0.8793,-69.0764,0.2964,-78.5586,0.3371,-0.0043,0.6739,1.135,0.7766,1.6843,1.1524,0.6842,0.4541,1.2883,0.6031,2.837,1.3281,0.4681,1.4048,1.3539,-5.5757,0.9637,-3.969,-4.1184,0.7078,1.6223,0.5748,2.2922,0.8121,0.3543,0.8355,1.5289,0.8708,1.8298,1.0422,0.5696,0.0052,2.5669,0.7297,0.074,0.6895,0.6004,0.8596,0.4006,8.3323,0.0059,0.0765,0.3464,0.959,5.1558,0.0154,0.1241,0.5737,0.8961,-0.0736,0.1342,0.3663,1.2481,-1.0283,1.6161,-113.2085,-70.0506,0.617,0.2089,0.3387,0.3807,0.0437,0.1147,1.6363,-12.8015,-7.8237,1.529,13.7266,8.9773,0.6038,0.2775,0.4596,0.0676,13.8007,-0.9942,0.2702,-0.2802,PANTALONI
-0.2035,0.3648,0.604,2.4397,-0.6183,-0.2531,0.3366,0.5802,2.6035,-0.8922,0.0905,0.3689,0.6074,2.8005,-0.3579,0.9886,0.2067,0.4546,2.2402,0.0847,0.8041,-2.248,-0.2059,-2.7958,-0.256,0.0916,1.041,0.9945,1.3286,0.9553,1.2763,1.336,1.0836,0.989,1.7652,0.9126,1.629,1.785,0.7594,1.2628,-4.4968,1.663,-5.9219,-3.561,1.0956,0.731,0.6159,0.6672,0.5622,0.8426,0.9371,0.8712,1.089,0.9297,1.1622,1.2501,0.0023,1.4974,0.5903,-0.2495,0.0842,0.5161,0.358,0.5486,8.688,0.0113,0.1061,0.4856,0.9454,4.5271,0.0389,0.1973,0.9024,0.8206,-0.3176,0.0437,0.209,0.7357,-7.4087,1.9191,-27.3551,-14.254,0.538,0.5078,0.9437,0.2895,0.2578,0.8906,2.0368,-12.9727,-6.3693,1.7679,101.6602,57.5027,0.538,0.66,1.2267,0.0676,13.54,-0.9982,0.7458,-0.7138,PANTALONI
0.3923,0.2022,0.4497,2.4123,-0.3829,0.1014,0.6812,0.8253,3.746,-0.4037,-0.105,0.7992,0.894,4.9581,-0.4523,1.1272,0.5873,0.7663,4.2011,0.0284,3.8684,-3.7354,0.3481,-0.9656,0.09,-0.0932,0.5449,0.503,0.5868,0.9232,1.077,1.1665,0.2969,0.253,0.3443,0.8524,1.1599,1.3608,0.62,0.4326,-5.4462,0.6978,-8.784,-12.5889,0.6537,0.5109,0.4034,0.7817,0.6172,0.7896,0.644,0.4865,0.5742,0.7555,0.8917,1.1802,0.003,1.7501,0.2905,-0.0519,0.3683,0.7728,0.6693,0.5687,8.495,0.0085,0.0921,0.3341,0.9614,4.8835,0.0266,0.163,0.596,0.8853,-0.2483,0.0593,0.2435,0.8726,-1.8125,1.7395,-34.2164,-19.6699,0.5652,0.3784,0.6695,0.3195,0.1432,0.4482,1.8057,-14.776,-8.1828,1.663,27.858,16.7521,0.5605,0.3828,0.683,0.07,13.6957,-0.9974,-0.0059,0.055,PANTALONI
0.0348,2.3752,1.5412,11.5645,-2.0845,0.3444,51.7621,7.1946,57.9534,-0.3161,0.4513,24.7646,4.9764,36.1025,-0.2831,6.2936,39.6163,6.2941,51.3386,0.0153,0.1012,0.0772,0.0055,0.7632,0.0547,0.0717,0.2142,0.3097,0.2449,1.4457,1.1431,0.7906,0.0459,0.0959,0.06,2.0902,1.3066,0.6251,0.5614,0.9811,-9.8254,1.7475,-17.5005,-10.0145,0.0851,0.1332,0.0719,1.565,0.8446,0.5397,0.1995,0.3203,0.2253,1.6052,1.1288,0.7032,0.0039,9.0588,-0.3489,-0.2493,-0.3651,0.7986,0.6609,0.6697,2.4486,1.5676,1.2521,3.5796,0.2264,9.1213,0.5478,0.7401,2.2073,0.7736,1.6849,2.027,1.4237,4.6352,-0.0343,0.2685,1.4532,5.4134,1.6917,0.8794,0.5198,2.8618,0.7734,0.2702,0.1389,-6.8217,-49.1239,0.4746,1.0325,2.1756,1.6217,0.7723,0.4762,0.0662,13.2636,-0.9304,0.8503,-0.9565,GIACCA
-0.1942,4.8336,2.1985,14.0033,-1.5172,-0.1857,8.4548,2.9077,16.3108,-1.2659,0.0825,16.137,4.0171,21.5389,-1.2727,4.7385,7.0507,2.6553,13.1077,0.0631,1.0455,-2.3538,-0.041,-2.2514,-0.0392,0.0174,0.7561,0.5473,0.828,0.7238,1.0951,1.5129,0.5717,0.2995,0.6855,0.5239,1.1992,2.2887,0.9262,0.6997,-9.5646,0.7555,-10.3265,-13.6686,0.7728,0.587,0.3976,0.7595,0.5145,0.6774,0.8585,0.6501,1.0683,0.7573,1.2444,1.6432,0.0019,7.0144,0.2945,0.1354,-0.0651,-0.1208,-0.0745,0.2893,2.0149,3.2148,1.793,4.6566,0.0008,5.7754,1.7519,1.3236,3.9201,0.5264,7.1207,3.0646,1.7506,4.8766,0.4449,0.3489,0.283,0.8111,1.3546,1.0242,0.7561,1.835,1.049,0.5716,0.0009,0.001,1.1148,0.563,0.5305,0.9422,1.1879,0.9549,0.8039,0.0626,14.911,0.9264,-0.9369,-0.992,GIACCA
