@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
-0.5135,12.4983,3.5353,26.8103,-1.2771,-0.4112,30.5582,5.5279,49.8045,-1.0259,-0.3184,14.4294,3.7986,20.2857,-0.9295,5.8587,23.6958,4.8678,28.0847,0.0244,1.2487,1.6129,-0.0876,1.2916,-0.0702,-0.0543,0.6395,0.9307,0.7263,1.4553,1.1356,0.7803,0.409,0.8662,0.5274,2.1178,1.2896,0.6089,0.5962,1.5387,-21.3872,2.5808,-35.8727,-13.8999,0.4789,1.1199,0.409,2.3384,0.854,0.3652,0.5383,1.3216,0.9546,2.4552,1.7734,0.7223,0.0036,8.8611,0.5184,-0.0842,-0.2101,-0.5734,-0.2853,0.1077,7.0526,17.2272,4.1506,17.6972,-0.8048,-3.8765,8.8592,2.9764,10.1194,-27.4291,0.6699,4.8666,2.206,8.3069,-0.7498,-1.8193,10.528,-5.7868,1.3945,1.8815,1.3492,1.9445,3.5399,1.8204,0.8083,2.2169,2.7428,27.548,2.0656,0.075,1.7488,2.1304,1.2182,0.0404,13.714,0.6255,-0.0027,0.3962,TASCA_DESTRA_DAVANTI_PANTALONI
0.2329,13.4183,3.6631,25.3436,-0.8325,0.2447,47.72,6.908,44.6092,-0.5321,-0.2901,16.4561,4.0566,19.8579,-0.7595,7.5912,20.1657,4.4906,29.7801,0.0274,0.9517,-0.8028,0.0307,-0.8436,0.0322,-0.0382,0.5303,0.903,0.8157,1.7029,1.5383,0.9034,0.2812,0.8154,0.6654,2.8998,2.3664,0.816,0.7432,1.3432,-13.7149,1.8074,-18.4551,-10.2108,0.475,1.2254,0.4517,2.5798,0.9509,0.3686,0.5681,1.2762,0.851,2.2464,1.498,0.6668,0.0023,11.4224,-0.0422,-0.1407,-0.0079,-0.1088,0.2274,0.1762,4.4475,37.2921,6.1067,16.5201,-0.6866,-4.7524,13.1224,3.6225,10.0979,-22.6978,0.7534,2.8104,1.6764,6.4671,-0.4965,-0.9359,5.9035,-6.3081,1.6858,3.6427,2.1608,2.8419,13.2694,4.6692,0.6954,3.1346,4.5079,22.9864,2.2665,0.0986,1.636,2.5545,1.5614,0.0334,13.2358,0.7779,-0.1603,-0.4391,TASCA_DESTRA_DAVANTI_PANTALONI
-0.2931,0.1915,0.4376,1.8793,-1.8167,-0.3392,0.8869,0.9417,4.9326,-0.9399,-0.2375,0.521,0.7218,3.7328,-0.8886,1.166,0.4972,0.7051,3.1461,0.0205,0.8638,1.2338,-0.2513,1.4283,-0.291,-0.2037,0.4647,0.6063,0.6206,1.3048,1.3356,1.0237,0.2159,0.3676,0.3851,1.7024,1.7839,1.0479,0.5072,0.6901,-18.374,1.3607,-36.2277,-26.624,0.2624,0.3376,0.2077,1.2865,0.7916,0.6153,0.381,0.5035,0.5973,1.3214,1.5678,1.1865,0.0025,1.8197,0.0178,0.053,-0.1626,0.9836,0.0249,0.0647,-6.8671,0.049,0.2214,7.3761,?,6.7801,0.0559,0.2364,0.8377,0.8819,1.7248,0.0282,0.168,0.5537,0.7192,-1.0128,-3.9813,3.9309,0.9366,1.3179,1.4071,0.8773,1.7368,1.9798,-1.1793,-5.2017,4.411,0,0,3.5971,8.8056,13.3214,1.5128,0.0488,15.372,0.9853,-0.1093,-0.2754,TASCA_DESTRA_DAVANTI_PANTALONI
-0.1137,1.6005,1.2651,7.3495,-1.0055,-1.5263,4.5844,2.1411,10.2043,-2.2615,0.1789,1.7195,1.3113,6.0334,-0.495,2.922,1.7409,1.3194,6.3477,0.1071,0.0745,-0.6353,-0.0389,-8.529,-0.5223,0.0612,0.5909,0.9648,0.9588,1.6328,1.6228,0.9939,0.3491,0.9308,0.9194,2.666,2.6334,0.9878,0.5208,1.8444,-4.8417,3.5418,-9.2975,-2.6251,1.1713,0.9081,0.5155,0.7753,0.4401,0.5677,0.7202,1.2181,1.1578,1.6913,1.6076,0.9505,0.0077,4.2646,0.4811,0.0021,-0.3602,-0.3247,-0.6854,0.4012,6.9785,0.6323,0.7952,3.2387,0.6471,-6.2039,1.0417,1.0206,7.4067,?,2.6872,0.1501,0.3874,1.562,0.5289,-1.1248,2.5969,-2.3087,0.7791,2.0525,2.6344,0.607,4.2128,6.94,-0.8016,3.3865,-4.2245,0,2.7678,0,0.4373,2.0734,4.7418,0.0483,15.8696,0.9907,-0.3913,-0.3352,TASCA_DESTRA_DAVANTI_PANTALONI
-0.3279,1.4432,1.2013,7.0215,-0.8449,-0.2434,0.8868,0.9417,4.4305,-2.1826,-0.2727,2.3691,1.5392,7.168,-1.5363,1.9087,1.2971,1.1389,4.7456,0.0913,1.3475,1.2024,-0.1718,0.8923,-0.1275,-0.1429,1.2757,0.7805,1.0548,0.6118,0.8269,1.3515,1.6273,0.6092,1.1126,0.3743,0.6837,1.8265,1.0584,0.7406,-6.7481,0.6998,-6.3761,-9.1116,2.7339,1.3467,0.7288,0.4926,0.2666,0.5412,1.5848,0.9796,1.4796,0.6181,0.9336,1.5105,0.0024,2.9743,-0.48,0.5043,0.1875,0.2336,-0.5636,-0.2052,3.04,8.6288,2.9375,8.3372,0.1102,2.9303,2.6273,1.6209,5.3919,-0.198,7.9924,3.2719,1.8089,6.4133,0.3099,1.0374,0.3804,0.3666,1.8123,1.6239,0.8961,3.2843,2.6372,0.803,-1.1589,0.3587,-0.3095,2.0819,1.0083,0.4843,1.5462,1.3,0.8407,0.045,14.1477,-0.9186,-0.9714,0.8974,TASCA_DESTRA_DAVANTI_PANTALONI
-0.4106,9.3728,3.0615,17.1717,-1.0418,-1.1736,13.7212,3.7042,18.4725,-2.3531,-0.1778,9.7773,3.1269,16.4763,-0.7003,4.6897,12.4559,3.5293,16.2382,0.0226,0.3498,2.3094,-0.0875,6.6016,-0.2503,-0.0379,0.8265,0.9791,0.8675,1.1846,1.0496,0.886,0.6831,0.9586,0.7525,1.4034,1.1016,0.785,0.6759,1.2911,-23.3407,1.9102,-34.5333,-18.0781,1.5266,0.8679,0.5062,0.5685,0.3316,0.5833,0.9296,1.0422,1.0575,1.1212,1.1376,1.0147,0.0063,7.3159,0.8113,0.1083,-0.5265,0.389,-0.65,0.0667,0.8748,7.2518,2.6929,10.0401,-0.0945,4.6178,3.3088,1.819,8.5012,-0.5059,7.871,1.5673,1.2519,5.9521,0.3196,0.1894,0.1111,0.5867,1.4804,2.151,1.453,2.1917,4.6269,2.1111,0.3036,-0.3102,-1.0217,1.6249,1.0487,0.6454,1.181,1.6868,1.4283,0.0465,14.0571,-0.9514,-0.8917,0.9332,TASCA_DESTRA_DAVANTI_PANTALONI
-0.3583,4.8955,2.2126,17.5465,-1.0404,-0.803,14.2813,3.7791,28.613,-1.5157,0.1112,9.0413,3.0069,16.6649,-0.693,4.3195,10.3459,3.2165,19.3345,0.0199,0.4462,-3.2223,-0.0829,-7.2218,-0.1859,0.0257,0.5855,0.7358,0.6879,1.2568,1.1749,0.9348,0.3428,0.5415,0.4732,1.5796,1.3804,0.8739,0.519,1.3115,-22.7812,2.5271,-43.8949,-17.3697,0.7561,0.8736,0.4359,1.1555,0.5766,0.499,0.6132,1.0529,0.9075,1.717,1.4799,0.8619,0.0046,6.4547,0.1889,0.2733,-0.155,-0.6132,-0.396,0.3923,6.6382,6.1752,2.485,8.1808,0.1461,-5.822,8.1391,2.8529,9.5659,?,-0.9611,3.1563,1.7766,5.6611,-1.6543,-1.1402,-6.9066,6.0574,0.871,1.3987,1.6058,0.7587,1.9565,2.5787,-0.1463,-0.3966,2.7112,0,4.4919,0,0.8552,1.4451,1.6898,0.0458,14.2385,0.9643,0.1712,0.0368,TASCA_DESTRA_DAVANTI_PANTALONI
0.3175,11.7861,3.4331,19.4377,-0.6175,-2.3318,11.7891,3.4335,15.169,-3.4998,0.0357,15.4683,3.933,19.4942,-0.7203,5.1089,18.4824,4.2991,14.7157,0.0107,-0.1362,8.8813,0.0621,-65.2305,-0.4564,0.007,0.9999,0.8729,0.7986,0.873,0.7987,0.9148,0.9997,0.762,0.6377,0.7621,0.6379,0.8369,0.629,0.9091,-46.6018,1.4454,-74.0887,-51.2597,3.5647,1.0605,0.8079,0.2975,0.2266,0.7618,1.2814,0.9971,1.3209,0.7781,1.0308,1.3247,0.0121,7.9197,0.3112,0.4404,0.115,0.209,-0.804,0.2226,1.0774,8.037,2.835,10.9276,-0.3792,2.9406,25.3849,5.0383,14.7108,-1.2423,7.179,1.3927,1.1801,3.7359,0.5552,0.3664,0.1501,0.4096,0.5627,2.4023,4.2693,0.3166,5.7708,18.2272,0.3686,-0.6443,-1.7477,1.2077,0.9433,0.7811,0.7428,2.925,3.9376,0.0402,14.6067,-0.2754,-0.6255,0.8808,TASCA_DESTRA_DIETRO_PANTALONI
-0.5875,6.9451,2.6353,15.1074,-1.1479,-1.9497,7.9514,2.8198,11.8935,-9.8621,-0.0728,9.5416,3.0889,16.6544,-0.5334,3.7941,14.1945,3.7676,14.6618,0.0267,0.3013,8.0648,-0.1548,26.7658,-0.5139,-0.0192,0.9346,0.8532,0.6995,0.9129,0.7484,0.8199,0.8734,0.7279,0.4893,0.8333,0.5602,0.6722,0.7477,1.3936,-20.1029,1.864,-26.8877,-14.4248,6.4237,0.6476,0.4669,0.1008,0.0727,0.721,1.2702,0.9071,1.0304,0.7141,0.8112,1.1359,0.0102,5.9485,0.6484,0.2434,-0.3473,-0.0539,-0.9067,0.2488,1.1916,7.5084,2.7401,9.0348,-0.052,3.2981,19.6969,4.4381,15.1019,-1.4703,7.0071,7.6166,2.7598,10.4282,-0.0922,0.3613,0.1701,0.4707,0.6174,0.9929,1.6081,0.3812,0.9858,2.586,0.0497,0.5073,10.2089,1.4048,0.8995,0.6403,0.5983,0.8664,1.4482,0.0392,13.9817,-0.9164,-0.7541,0.8637,TASCA_DESTRA_DIETRO_PANTALONI
-0.6228,3.3448,1.8289,9.6159,-0.8078,-0.8548,7.1801,2.6796,16.7235,-2.0657,-0.139,5.8384,2.4163,19.8394,-0.916,3.2173,7.1501,2.674,14.3959,0.0295,0.7285,4.4807,-0.1936,6.1502,-0.2657,-0.0432,0.6825,0.7569,0.684,1.109,1.0021,0.9036,0.4658,0.5729,0.4678,1.2298,1.0042,0.8166,0.3813,0.453,-9.8191,1.188,-25.7511,-21.6754,0.9751,0.5137,0.3586,0.5268,0.3677,0.698,0.575,0.4847,0.668,0.8429,1.1617,1.3781,0.0057,4.9144,-0.6062,-0.3293,0.3142,0.4838,-0.5613,-0.2667,0.4791,7.7544,2.7847,8.4513,-0.1843,2.5731,4.5778,2.1396,9.492,-0.7233,8.727,0.8291,0.9106,3.0041,0.6816,0.1862,0.0549,0.2948,1.3015,3.0582,2.3497,1.6939,9.3526,5.5212,0.3301,-0.2046,-0.6196,1.2956,0.7564,0.5838,0.8904,2.8132,3.1597,0.049,13.9168,-0.7026,-0.9757,0.6481,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0134,0.2096,0.4578,1.9194,-0.9729,0.1124,0.3233,0.5686,2.6871,-0.9178,-0.0437,0.3154,0.5616,3.3829,-0.5522,0.8252,0.1821,0.4267,2.4317,0.0623,0.1195,-0.3076,0.0163,-2.5751,0.1363,-0.0529,0.8051,0.8152,1.0728,1.0125,1.3326,1.3161,0.6481,0.6645,1.151,1.0252,1.7759,1.7322,0.736,0.7864,-5.8539,1.0685,-7.9533,-7.4435,0.6944,0.4464,0.3751,0.6429,0.5403,0.8404,0.7143,0.5674,0.7893,0.7943,1.105,1.3912,0.0007,1.2446,0.2553,-0.3315,0.2773,-0.2463,0.3985,0.1828,8.2065,0.0456,0.2136,0.7319,0.9148,5.08,0.2359,0.4857,1.4774,0.7392,-1.6041,0.1624,0.403,2.2129,?,1.6154,-5.116,-3.167,0.4398,0.53,1.2051,0.1934,0.2809,1.4523,1.8769,-3.5511,-1.892,1.5165,0,0,0.4954,0.3308,0.6677,0.0523,14.8906,-0.9914,-0.8976,0.9412,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.5531,3.1759,1.7821,12.538,-0.6189,-1.2488,6.8033,2.6083,17.5494,-3.209,-0.3851,7.2876,2.6996,17.7977,-1.0122,3.5231,6.8683,2.6207,15.9697,0.0101,0.4429,1.4365,-0.157,3.2433,-0.3545,-0.1093,0.6832,0.6601,0.68,0.9662,0.9953,1.0301,0.4668,0.4358,0.4624,0.9335,0.9905,1.061,0.3582,0.5354,-29.3086,1.4945,-81.8123,-54.7413,1.8575,0.8756,0.48,0.4714,0.2584,0.5483,0.7144,0.7045,0.7851,0.986,1.0989,1.1145,0.0077,5.4189,0.2898,0.0584,0.0217,0.613,-0.6324,-0.2248,4.9704,19.0647,4.3663,12.3574,-0.2635,2.6909,9.5195,3.0854,11.7114,-0.3269,4.9268,11.3632,3.3709,9.3376,-0.0639,1.8471,1.0089,0.5462,1.4152,1.2953,0.9153,2.0027,1.6778,0.8377,0.8932,4.5941,5.1432,1.1081,1.1143,1.0056,1.0552,1.3234,1.2542,0.0407,14.1538,-0.4549,-0.7295,-0.2088,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0495,0.371,0.6091,2.5223,-0.9613,-0.5953,0.8245,0.908,3.4851,-1.7565,0.1406,0.7602,0.8719,4.7451,-0.2551,1.352,0.5044,0.7102,3.6279,0.0598,-0.0832,0.3522,0.0366,-4.2336,-0.4403,0.104,0.6708,0.6986,0.8577,1.0414,1.2785,1.2276,0.45,0.4881,0.7356,1.0846,1.6346,1.5071,0.5567,1.2816,-5.3583,2.3023,-9.6256,-4.1808,1.0172,0.3402,0.3333,0.3344,0.3277,0.9797,0.7237,0.5316,0.6952,0.7345,0.9606,1.3079,0.0034,1.9187,0.6926,-0.2249,-0.5895,0.263,-0.3125,0.5387,8.5706,0.0217,0.1471,0.5752,0.9357,4.7494,0.0718,0.268,1.0716,0.7894,-0.1346,0.0461,0.2147,0.6948,-3.3004,1.8046,-63.69,-35.294,0.549,0.6855,1.2486,0.3014,0.4699,1.5589,2.0845,-15.6977,-7.5308,1.7585,55.3694,31.4872,0.5368,0.8278,1.5422,0.0551,13.498,-0.9972,0.8455,-0.809,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.4084,1.4095,1.1872,7.7332,-2.1709,-0.7098,2.672,1.6346,13.0602,-1.8104,-0.0351,3.0127,1.7357,15.0027,-0.4664,2.1237,3.2558,1.8044,14.1639,0.0071,0.5754,11.6515,-0.1923,20.2489,-0.3342,-0.0165,0.7263,0.684,0.658,0.9418,0.9059,0.9619,0.5275,0.4679,0.4329,0.8869,0.8207,0.9253,0.6293,1.1096,-52.4077,1.7632,-83.2789,-47.2316,0.5248,0.2384,0.171,0.4542,0.3258,0.7172,0.5921,0.5155,0.546,0.8705,0.9221,1.0592,0.0044,3.3211,0.6366,-0.3388,-0.3679,-0.2025,-0.5199,0.5817,1.1786,5.092,2.2565,9.5276,-0.125,2.3379,0.7762,0.881,3.5171,-0.0905,9.0989,0.6427,0.8017,5.5886,0.408,0.5041,0.1295,0.2569,2.5613,2.8148,1.099,6.56,7.9229,1.2078,3.6279,-0.2749,-0.0758,2.6258,0.8971,0.3417,2.7089,1.7048,0.6293,0.0509,13.073,-0.8131,-0.7602,0.3506,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0845,0.257,0.507,2.2334,-1.0512,-0.2894,0.5222,0.7226,3.1324,-1.1935,-0.0979,0.5629,0.7502,4.0531,-0.6138,1.1166,0.1956,0.4423,2.3092,0.1102,0.292,0.8627,-0.0757,2.9543,-0.2591,-0.0877,0.7016,0.6758,1.1462,0.9632,1.6337,1.6962,0.4923,0.4567,1.3138,0.9277,2.669,2.877,0.6715,0.7424,-4.0001,1.1056,-5.9566,-5.3878,0.7625,0.4335,0.4195,0.5686,0.5502,0.9677,0.713,0.551,0.9672,0.7728,1.3565,1.7552,0.0017,1.6672,0.2117,-0.3635,0.0529,-0.0391,-0.1785,0.4251,7.7387,0.0738,0.2717,0.9589,0.8839,5.9847,0.1239,0.352,1.2555,0.8077,-0.4935,0.0237,0.154,0.8046,?,1.2931,-15.6814,-12.1272,0.7719,1.7642,2.2856,0.5958,3.1125,5.2241,1.3847,-9.0731,-6.5524,1.2653,0,0,0.7638,1.1917,1.5603,0.0524,14.2169,-0.9988,0.4868,-0.4654,TASCA_SINISTRA_DAVANTI_PANTALONI
0.1956,4.8958,2.2126,15.5329,-0.5926,-0.2065,11.0478,3.3238,18.3117,-2.436,0.2892,14.4074,3.7957,16.225,-1.1787,4.6896,8.5233,2.9195,15.728,0.0236,-0.9474,0.6765,0.0417,-0.7141,-0.044,0.0617,0.6657,0.5829,0.7579,0.8757,1.1385,1.3001,0.4431,0.3398,0.5744,0.7668,1.2962,1.6903,0.4452,0.6585,-15.1889,1.479,-34.1161,-23.0674,1.83,1.3096,0.6055,0.7156,0.3308,0.4623,0.8483,0.9573,0.9876,1.1286,1.1643,1.0316,0.0021,7.2758,0.6189,0.3861,0.0527,0.8623,-0.3003,-0.0787,-2.1892,8.5009,2.9156,8.9356,?,4.5295,4.7629,2.1824,9.2641,-0.5006,7.443,2.1951,1.4816,5.1721,0.3973,-0.4833,-0.2941,0.6086,1.336,1.9679,1.473,1.7848,3.8727,2.1698,2.8913,-2.6209,-0.9065,0,0,0.7194,0.9645,1.7277,1.7912,0.0475,14.4876,0.7859,0.9776,0.6912,TASCA_SINISTRA_DAVANTI_PANTALONI
1.0094,21.5749,4.6449,30.3367,-1.5669,-2.7265,11.6528,3.4136,18.2564,-3.5504,0.6196,23.4395,4.8414,26.3978,-0.6086,6.2019,27.0401,5.2,20.9853,0.0157,-0.3702,1.6291,0.1628,-4.4004,-0.4396,0.0999,1.3607,0.9594,0.8932,0.7051,0.6565,0.931,1.8515,0.9204,0.7979,0.4971,0.4309,0.8668,1.3,1.8543,-55.408,1.4263,-42.6202,-29.8815,2.9457,0.7202,0.5543,0.2445,0.1882,0.7698,1.6617,1.1492,1.4456,0.6916,0.87,1.2579,0.0154,9.5727,-0.5372,-0.4798,-0.2868,0.4438,-0.3917,0.3616,-8.8124,1.3062,1.1429,9.7673,?,-0.6086,3.3408,1.8278,9.4648,-0.8814,2.4042,7.7318,2.7806,11.25,-0.3316,14.4795,-3.6655,-0.2531,0.6253,0.411,0.6573,0.391,0.1689,0.4321,2.2028,3.486,1.5825,0,0,0.5955,1.032,0.8682,0.8413,0.0477,13.5583,0.614,0.6216,0.6445,TASCA_SINISTRA_DAVANTI_PANTALONI
-1.2114,4.222,2.0547,6.6821,-9.5689,-0.2324,1.1965,1.0938,5.1793,-1.9624,0.6146,5.158,2.2711,9.7751,-0.4118,2.5701,5.8705,2.4229,7.6561,0.0366,5.2127,-1.971,-0.4714,-0.3781,-0.0904,0.2391,1.8785,0.9047,0.848,0.4816,0.4515,0.9374,3.5287,0.8185,0.7192,0.232,0.2038,0.8786,1.7633,2.1217,-20.8011,1.2033,-11.7965,-9.8038,0.3616,0.0913,0.0796,0.2525,0.22,0.8712,1.2902,0.6836,0.8728,0.5298,0.6765,1.2768,0.0313,3.8356,0.0766,-0.6679,-0.8746,-0.4205,-0.398,0.7781,-0.5022,3.4903,1.8682,6.9102,-11.034,2.5336,1.158,1.0761,4.791,-0.3259,8.5496,1.1023,1.0499,4.3848,0.5525,-0.1982,-0.0587,0.2963,1.7361,1.7794,1.025,3.0141,3.1664,1.0505,5.3798,-1.1703,-0.2175,0.1589,0.0586,0.3687,1.4423,1.5759,1.0927,0.0513,12.2796,0.9611,0.959,0.9603,TASCA_SINISTRA_DAVANTI_PANTALONI
