@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
0.1043,16.9411,4.116,22.8502,-1.0962,-11.5953,32.4071,5.6927,31.1499,-11.3555,9.9439,20.9078,4.5725,24.2536,-0.0378,16.1135,43.9567,6.63,34.3104,0.0642,-0.009,0.0105,0.0065,-1.1661,-0.7196,0.6171,0.723,0.9002,0.6208,1.245,0.8586,0.6897,0.5228,0.8103,0.3854,1.55,0.7373,0.4756,0.4174,13.5176,-5.0785,32.3855,-12.1671,-0.3757,4.3237,0.4664,0.2973,0.1079,0.0688,0.6374,0.7336,0.9421,0.666,1.2843,0.9079,0.7069,0.0398,24.3201,0.0245,-0.3784,-0.1691,-0.8667,-0.9479,0.9503,-0.3948,0.9183,0.9583,4.1454,-1.3107,0.1271,3.1123,1.7642,9.6729,-1.0951,0.7846,4.257,2.0632,8.9914,-0.4692,-3.1059,-0.5032,0.162,0.5432,0.4645,0.855,0.2951,0.2157,0.7311,0.4651,0.8189,1.7607,0.3886,0.2931,0.7544,0.4286,0.461,1.0758,0.0023,3.581,0.7199,-0.328,-0.0704,1100,0,0,0,1,TASCA_DESTRA_DIETRO_PANTALONI
-0.6549,8.7974,2.966,19.3627,-1.5627,-10.289,18.7158,4.3262,26.366,-7.5334,10.2063,8.6739,2.9451,22.7573,-0.0687,15.0626,19.7661,4.4459,28.2005,0.107,0.0636,-0.0642,-0.0435,-1.0081,-0.6831,0.6776,0.6856,1.0071,0.6671,1.4689,0.9731,0.6624,0.4701,1.0142,0.4451,2.1577,0.9469,0.4388,0.5073,8.0719,-3.4927,15.9125,-6.8853,-0.4327,2.4453,0.3548,0.2392,0.1451,0.0978,0.6743,0.7344,0.8508,0.6866,1.1586,0.9349,0.807,0.038,22.3652,0.0047,-0.629,-0.4585,-0.6996,-0.8583,0.943,-0.0935,0.6708,0.819,3.434,-0.8345,0.6061,1.7073,1.3066,6.0829,-0.3682,0.0337,1.5029,1.2259,6.1993,-0.4248,-0.1542,-2.7694,17.9602,0.6268,0.6681,1.0659,0.3929,0.4464,1.136,0.9543,0.8452,0.8856,0.421,0.4302,1.0218,0.5645,0.5539,0.9812,0.0016,2.3726,0.5411,-0.0069,0.3398,1100,0,0,0,1,TASCA_DESTRA_DIETRO_PANTALONI
0.1558,3.6314,1.9056,9.7366,-1.1153,-2.2626,66.0344,8.1262,25.7697,-3.0806,9.7539,3.6229,1.9034,8.1441,0.4352,12.412,19.511,4.4171,17.1531,0.2838,-0.0689,0.016,0.0126,-0.232,-0.1823,0.7858,0.2345,1.0012,0.4314,4.2693,1.8397,0.4309,0.055,1.0023,0.1861,18.227,3.3845,0.1857,0.2639,-0.8181,-0.7552,-3.1002,-2.862,0.9232,0.7289,0.3192,0.1922,0.438,0.2637,0.602,0.3778,1.1955,0.5676,3.1642,1.5023,0.4748,0.0498,17.8028,0.4686,-0.32,-0.5794,-0.6146,-0.8842,0.8561,0.3577,0.3688,0.6073,2.719,-0.4944,-0.3271,7.4002,2.7203,11.6156,-1.5886,0.8806,1.7442,1.3207,4.435,-0.1748,-1.0937,0.4062,-0.3714,0.2232,0.4598,2.0598,0.0498,0.2114,4.2428,0.1262,1.3635,10.8045,0.4055,0.4819,1.1886,0.2341,0.6131,2.6191,0.005,3.5029,0.3027,0.9037,0.1456,1100,0,0,0,1,TASCA_DESTRA_DIETRO_PANTALONI
-0.2043,19.1988,4.3816,29.9542,-1.8068,4.7247,54.8196,7.404,37.6929,-1.7044,9.695,23.214,4.8181,30.3993,-0.2545,13.7467,24.6196,4.9618,26.0484,0.1365,-0.0432,-0.0211,-0.0149,0.4873,0.3437,0.7053,0.5918,0.9094,0.8831,1.5367,1.4922,0.971,0.3502,0.827,0.7798,2.3615,2.2267,0.9429,0.8117,3.1266,-4.6846,3.8519,-5.7714,-1.4983,0.7657,0.4404,0.3538,0.5752,0.4621,0.8033,0.7947,0.9854,1.1499,1.2399,1.447,1.167,0.0279,20.4667,0.6195,0.1109,-0.2733,0.1236,-0.2709,0.7131,-0.3092,0.7463,0.8639,4.7125,-2.6308,-0.0212,2.6776,1.6364,9.2691,-2.0592,1.1715,1.6234,1.2741,5.0768,-0.0015,14.5936,-0.2639,-0.0181,0.5279,0.6781,1.2843,0.2787,0.4598,1.6495,0.5473,459.5031,839.6119,0.4284,0.256,0.5977,0.5084,0.9283,1.8258,0.0031,2.6489,0.3745,-0.5869,-0.757,1100,0,0,0,1,TASCA_DESTRA_DIETRO_PANTALONI
0.1814,0.5746,0.758,5.9619,-1.0493,0.653,6.1495,2.4798,15.0673,-1.1342,9.9795,2.9144,1.7072,12.1246,0.3413,10.3195,3.1979,1.7883,11.8839,0.3573,0.2778,0.0182,0.0176,0.0654,0.0633,0.9671,0.3057,0.444,0.4239,1.4526,1.3867,0.9547,0.0934,0.1972,0.1797,2.11,1.923,0.9114,0.3812,-0.4859,-0.462,-1.2747,-1.2118,0.9507,0.4121,0.1581,0.1573,0.3835,0.3818,0.9954,0.3957,0.4917,0.5017,1.2427,1.2679,1.0203,0.0263,12.5052,-0.2296,-0.0339,0.0232,0.2686,0.2844,0.9619,0.2434,0.2568,0.5067,3.2898,-0.3157,-0.3438,0.7165,0.8465,5.3117,-4.4364,0.8648,2.212,1.4873,6.3542,-0.3333,-0.708,0.2815,-0.3976,0.5986,0.3407,0.5691,0.3584,0.1161,0.3239,0.1821,0.4969,2.7288,2.5591,0.5247,0.205,0.6193,0.5177,0.8359,0.0025,1.7555,-0.4976,0.1859,-0.2737,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0063,0.0276,0.1662,1.7504,-4.6226,6.4441,0.0541,0.2325,2.2405,0.6862,9.8605,0.0217,0.1473,1.0449,0.9006,11.7827,0.0289,0.1699,0.9985,0.9192,-0.001,-0.0006,-0.0005,0.6535,0.5469,0.8369,0.7148,1.1281,0.9782,1.5781,1.3684,0.8671,0.511,1.2726,0.9569,2.4904,1.8726,0.7519,-0.2937,-0.1519,-0.1267,0.5173,0.4314,0.834,0.0436,0.0296,0.0252,0.679,0.5779,0.8512,0.7812,1.6752,1.7531,2.1443,2.244,1.0465,0.0303,16.415,0.1431,-0.402,-0.2266,-0.0667,0.673,0.6863,0.0054,0.0019,0.0441,0.2745,-1.3809,0.0473,0.0031,0.0556,0.3941,-0.3096,0.0021,0.0034,0.0581,0.3888,-2.7603,0.1137,2.5346,22.2847,0.7934,0.7589,0.9565,0.6294,0.5759,0.9149,1.7085,0.5578,0.3265,0.3831,1.1151,2.9107,0.6965,0.706,1.0137,0.0001,0.1301,0.5319,0.4054,0.014,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.1541,0.7454,0.8634,5.7536,-1.2851,0.2659,5.3459,2.3121,12.1843,-0.6905,10.1453,3.9971,1.9993,13.7363,0.3066,10.4296,4.3334,2.0817,14.6983,0.2928,0.5795,0.0152,0.0148,0.0262,0.0255,0.9727,0.3734,0.4318,0.4148,1.1565,1.1107,0.9604,0.1394,0.1865,0.172,1.3374,1.2336,0.9224,0.6501,-0.5328,-0.5318,-0.8195,-0.818,0.9982,0.3494,0.1271,0.1212,0.3638,0.3468,0.9532,0.4722,0.4189,0.3914,0.887,0.829,0.9346,0.0276,12.4508,0.0447,0.1624,0.1529,0.3756,0.3999,0.9825,0.2387,0.3367,0.5803,3.858,-0.3164,-0.4204,0.4676,0.6838,3.0099,-5.4227,0.8087,1.7131,1.3088,5.2882,-0.1888,-0.5678,0.2952,-0.5198,0.8486,0.4434,0.5225,0.7201,0.1966,0.273,0.3648,1.1041,3.0263,6.2539,0.6588,0.1053,1.2818,0.7295,0.5692,0.0026,1.7364,-0.4409,0.0104,-0.299,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0312,4.5089,2.1234,17.4767,-0.6766,2.8156,26.2833,5.1267,22.1578,-0.691,10.0852,34.6054,5.8826,41.9598,-0.2407,12.284,24.1412,4.9134,31.6051,0.0685,0.0111,0.0031,0.0025,0.2792,0.2292,0.821,0.4142,0.361,0.4322,0.8715,1.0434,1.1973,0.1715,0.1303,0.1868,0.7595,1.0887,1.4335,0.779,0.8663,-3.0334,1.1121,-3.8941,-3.5016,0.7955,0.3082,0.3072,0.3875,0.3862,0.9967,0.7887,0.4165,0.553,0.5281,0.7011,1.3276,0.0282,15.4935,-0.3687,0.1284,0.2692,0.022,0.1424,0.7745,0.8289,4.1183,2.0294,9.4058,-0.0434,0.47,0.9626,0.9811,4.3707,-0.0607,0.7147,2.9506,1.7177,6.9353,-0.0213,1.7637,1.1598,0.6576,2.0684,1.1814,0.5712,4.2784,1.3958,0.3262,1.5627,2.7075,1.7326,2.1878,1.3275,0.6068,2.152,1.3562,0.6302,0.0032,2.07,0.8864,0.9679,0.8816,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0985,0.0151,0.123,0.7047,-1.6393,11.8425,0.0156,0.1247,0.6644,0.9456,9.903,0.0058,0.0761,0.4757,0.9528,15.4384,0.0155,0.1246,0.6484,0.9589,-0.0083,-0.01,-0.0064,1.1958,0.7671,0.6415,0.9863,1.6176,0.9872,1.64,1.0008,0.6103,0.9729,2.6165,0.9745,2.6895,1.0017,0.3725,-0.0379,-0.0456,-0.029,1.2022,0.7634,0.635,0.0219,0.0265,0.0169,1.2114,0.7741,0.639,1.0607,1.4815,1.0867,1.3968,1.0246,0.7335,0.0414,21.8713,0.3617,-0.1524,0.2114,0.4318,0.9392,0.7227,0.0152,0.002,0.0446,0.2745,-0.6914,0.0364,0.0029,0.0537,0.2521,-0.7008,0.0024,0.0009,0.0296,0.1709,-1.6756,0.4191,6.2925,15.0159,0.8301,1.5087,1.8174,0.6891,2.276,3.303,1.0804,1.0485,0.9705,1.095,2.5409,2.3204,1.089,1.6063,1.475,0.0001,0.1123,0.7047,0.2678,0.3487,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0276,1.08,1.0392,15.5512,-0.7979,-11.3628,4.6768,2.1626,15.9973,?,9.8259,2.0322,1.4255,12.5048,0.1614,15.1125,5.0614,2.2498,14.4058,0.2987,0.0024,-0.0028,-0.0018,-1.1564,-0.7519,0.6502,0.4806,0.729,0.4619,1.517,0.9612,0.6336,0.2309,0.5315,0.2134,2.3014,0.924,0.4015,0.4314,-2.8681,-1.1249,-6.6481,-2.6074,0.3922,0,0.5801,0.4211,0,0,0.7259,0.9721,1.2436,1.0795,1.2793,1.1105,0.868,0.0397,21.7205,-0.0099,-0.1299,-0.0271,-0.5959,-0.9243,0.8438,0.0208,0.1347,0.3671,2.6158,-1.7134,0.0629,0.2001,0.4473,2.744,-0.6818,-0.3131,0.3197,0.5654,3.0399,-1.4585,0.3302,-0.0664,-0.201,0.8206,0.6492,0.7911,0.6734,0.4214,0.6259,1.4848,0.9159,0.6169,0.5909,0.7796,1.3195,0.9533,0.8605,0.9027,0.0008,0.9312,0.2682,0.0947,0.2484,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.271,2.6053,1.6141,8.8103,-0.5675,2.9527,11.734,3.4255,13.6164,-0.2429,9.6035,8.4317,2.9037,16.369,0.1504,10.6463,10.4458,3.232,16.4956,0.1623,0.0918,0.0282,0.0255,0.3075,0.2773,0.902,0.4712,0.5559,0.4994,1.1797,1.0599,0.8984,0.222,0.309,0.2494,1.3917,1.1233,0.8072,1.1987,-1.1009,-0.9978,-0.9184,-0.8324,0.9064,0.513,0.2917,0.2854,0.5686,0.5563,0.9784,0.647,0.5382,0.5341,0.8318,0.8255,0.9923,0.0266,14.458,-0.495,0.0679,0.0049,0.4118,0.5924,0.962,-0.2118,0.7336,0.8565,4.2906,-2.6434,0.3538,2.3779,1.542,7.4619,-0.3278,-0.6023,1.3055,1.1426,5.1259,-8.7614,-0.5987,0.3516,-0.5874,0.5554,0.7496,1.3496,0.3085,0.5619,1.8214,1.69,0.6766,0.4004,0.2095,2.2426,10.7022,0.575,0.837,1.4557,0.0019,2.1549,-0.749,0.6928,-0.8226,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0906,1.6063,1.2674,7.9706,-0.8637,-10.1004,27.1347,5.2091,23.8168,-2.9557,10.1494,2.4281,1.5582,10.5561,0.3506,15.1752,5.9165,2.4324,14.1844,0.4123,-0.009,0.0089,0.006,-0.9952,-0.6656,0.6688,0.2433,0.8134,0.521,3.343,2.1416,0.6406,0.0592,0.6615,0.2715,11.1754,4.5863,0.4104,0.2076,-0.6481,-0.3712,-3.1224,-1.7884,0.5728,0.7103,0.2631,0.1772,0.3704,0.2495,0.6735,0.3347,0.7551,0.5619,2.2562,1.6791,0.7442,0.0379,21.7031,0.1891,0.1584,-0.0406,0.1931,-0.7028,0.4783,0.016,0.4398,0.6632,4.36,-0.9461,0.2184,0.3466,0.5888,2.7782,-0.5933,-0.8695,1.129,1.0626,3.7032,-5.8433,0.0732,-0.0184,-0.2512,1.1264,0.6241,0.5541,1.2688,0.3895,0.307,2.049,0.6703,0.3272,1.2849,4.1402,3.2223,1.5694,1.1774,0.7502,0.0024,1.8042,0.3941,-0.2549,-0.3452,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.3139,2.645,1.6263,9.258,-0.949,1.8963,8.4587,2.9084,20.7926,-0.3186,9.4518,3.1279,1.7686,13.0799,0.1519,10.1539,4.162,2.0401,18.2387,0.1372,0.1655,0.0332,0.0309,0.2006,0.1868,0.9309,0.5592,0.9196,0.7972,1.6445,1.4256,0.8669,0.3127,0.8456,0.6355,2.7043,2.0324,0.7515,0.8973,-1.9236,-1.5545,-2.1438,-1.7325,0.8082,0.3012,0.308,0.2247,1.0224,0.746,0.7296,0.4453,0.7078,0.5076,1.5897,1.14,0.7172,0.0253,13.3755,-0.1594,-0.1329,-0.0886,0.4413,0.5783,0.9433,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.312,0.3081,0.555,3.518,-1.5142,1.1503,4.4677,2.1137,8.0058,-0.9615,9.5871,0.8737,0.9347,5.6219,0.5405,9.8986,0.9997,0.9999,5.7494,0.5352,0.2712,0.0325,0.0315,0.12,0.1162,0.9685,0.2626,0.5938,0.5551,2.2613,2.1139,0.9348,0.069,0.3526,0.3082,5.1135,4.4688,0.8739,0.5399,-0.3204,-0.3201,-0.5934,-0.5928,0.999,0.3428,0.1144,0.1131,0.3336,0.33,0.9892,0.4394,0.6258,0.6119,1.424,1.3924,0.9778,0.0555,12.2563,-0.2593,-0.1385,-0.2469,-0.3099,-0.2171,0.9839,0.3503,0.7951,0.8917,4.0891,-0.2883,0.9219,1.689,1.2996,4.3726,-0.0456,-0.6519,0.7722,0.8788,2.7672,-67.6364,0.38,-0.5373,-1.4143,0.6861,1.0147,1.4789,0.4708,1.0296,2.1871,4.8013,0.3356,0.0699,0.759,78.7273,103.7273,0.9352,1.4777,1.5801,0.0068,2.1092,0.3137,-0.8162,-0.678,125000,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.3947,0.7838,0.8853,4.6009,-0.516,4.612,8.6415,2.9396,10.3489,-0.51,9.1586,2.1753,1.4749,8.4287,0.3525,10.6769,2.9119,1.7064,8.4012,0.3679,0.0856,0.0431,0.037,0.5036,0.432,0.8578,0.3012,0.6003,0.5188,1.9931,1.7227,0.8643,0.0907,0.3603,0.2692,3.9725,2.9676,0.747,0.448,-0.3413,-0.3202,-0.7618,-0.7148,0.9383,0.4428,0.2332,0.2283,0.5265,0.5157,0.9794,0.4446,0.5459,0.5476,1.2278,1.2318,1.0033,0.0513,14.8756,-0.5288,-0.1393,-0.3359,0.1514,0.5044,0.9205,-0.2281,0.2823,0.5313,1.9196,-28.5247,0.2991,0.3727,0.6105,2.4259,-0.065,-0.547,1.1128,1.0549,3.0696,-124.2195,-0.7626,0.417,-0.5468,0.8704,0.5037,0.5787,0.7575,0.2537,0.3349,12.518,0.609,0.0487,0.0285,2.6522,92.9146,0.7913,0.6253,0.7903,0.0033,1.1195,-0.822,0.9213,-0.8995,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.5948,2.1218,1.4566,7.4812,-0.2305,4.0779,7.238,2.6903,11.1342,-0.8655,8.8513,3.8529,1.9629,11.2799,0.2172,10.1817,4.8747,2.2079,12.0184,0.2105,0.1459,0.0672,0.0584,0.4607,0.4005,0.8693,0.5414,0.7421,0.6598,1.3706,1.2185,0.889,0.2931,0.5507,0.4353,1.8786,1.4848,0.7904,0.2713,-0.4476,-0.4374,-1.65,-1.6121,0.977,1.0186,0.4219,0.3994,0.4142,0.3921,0.9467,0.6719,0.6632,0.6225,0.9871,0.9264,0.9386,0.0488,14.4031,-0.8241,0.3276,0.3472,0.173,0.154,0.9851,-0.0971,0.2195,0.4685,2.67,-4.296,0.3892,2.2867,1.5122,8.9883,-0.4102,-0.4505,1.5175,1.2318,6.2672,-41.9198,-0.2495,0.2156,-0.864,0.3098,0.3803,1.2276,0.096,0.1446,1.507,0.8284,0.3538,0.4271,0.0791,3.4526,43.6497,0.297,0.426,1.4342,0.003,1.3537,-0.8684,0.8272,-0.7858,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.2223,5.3637,2.316,19.0168,-0.4589,-4.6498,16.0632,4.0079,22.8625,-3.136,9.8636,5.6011,2.3667,16.5764,0.0689,11.6839,9.4735,3.0779,18.1968,0.2197,-0.0478,0.0225,0.019,-0.4714,-0.398,0.8442,0.5779,0.9786,0.7524,1.6935,1.3021,0.7689,0.3339,0.9576,0.5662,2.8679,1.6956,0.5912,0.3451,-4.8752,-1.1677,-14.1275,-3.3838,0.2395,2.3581,0.7322,0.559,0.3105,0.237,0.7634,0.8318,1.1472,1.0451,1.3792,1.2564,0.911,0.0278,16.6345,-0.3134,0.2405,0.3899,-0.4496,-0.8247,0.7965,-0.0119,1.4564,1.2068,5.4698,-1.1358,1.0209,1.9433,1.394,7.3465,-0.4228,-0.4064,2.5196,1.5873,6.0007,-1.7254,-0.0117,0.0293,-2.5122,0.8657,0.7603,0.8782,0.7495,0.578,0.7713,1.3324,0.7657,0.5747,0.496,1.1632,2.3452,0.7445,0.9115,1.2243,0.0028,3.4244,0.0298,-0.0456,-0.4972,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
