@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
0.0458,0.0121,0.1102,0.9462,-0.7397,0.0572,0.0226,0.1502,1.3968,-0.3693,-0.0035,0.0358,0.1893,1.6316,-2.5446,0.1986,0.0365,0.1911,1.6044,0.0251,0.8008,-13.1324,0.2305,-16.3988,0.2878,-0.0176,0.7335,0.5821,0.5768,0.7936,0.7864,0.9909,0.538,0.3388,0.3327,0.6298,0.6184,0.9818,1.0678,0.3434,-9.7529,0.3216,-9.1333,-28.397,0.5332,1.1815,0.3305,2.216,0.6198,0.2797,0.6774,0.5799,0.5897,0.8561,0.8706,1.0169,0.0007,0.3024,0.5914,-0.2467,0.2476,-0.3216,0.4041,-0.5406,-13.0014,0.5033,0.7094,14.6515,?,59.7028,0.3101,0.5569,1.8997,0.9686,-12.1603,0.8054,0.8975,13.9267,?,-0.2178,1.0692,-4.9097,1.274,0.7905,0.6205,1.6231,0.6249,0.385,-0.2501,1.052,-4.2063,0,1,0,7.7125,1.052,0.1364,0.6293,84.8644,-0.1,0.0035,-0.448,?,?,?,?,?,DESTRA_PANTALONI
-0.2232,6.246,2.4992,12.1836,-0.8682,-1.1196,2.6007,1.6127,7.6675,-2.2567,-0.4227,14.1522,3.7619,25.3823,-0.2955,3.9147,9.1561,3.0259,20.077,0.0164,0.1994,0.5281,-0.057,2.649,-0.286,-0.108,1.5497,0.6643,0.8259,0.4287,0.533,1.2432,2.4016,0.4413,0.6822,0.1838,0.284,1.5457,1.0657,0.978,-16.9213,0.9177,-15.8781,-17.3017,2.7699,0.3328,0.3195,0.1202,0.1153,0.9599,1.589,0.48,0.6068,0.3021,0.3819,1.2642,0.0128,5.8867,-0.0318,0.1574,0.3242,-0.2326,-0.5013,0.4751,-35.7074,5.7027,2.388,38.6398,?,10.4662,167.4712,12.9411,38.7589,-0.4323,-14.7272,5.4629,2.3373,19.0186,?,-3.4117,2.4246,-0.7107,0.1845,1.0217,5.5368,0.0341,1.0439,30.6561,3.3029,2.0317,0.6151,0,1,0,0.9969,2.0317,2.0379,0.4212,64.6015,0.5243,0.257,0.8654,?,?,?,?,?,SINISTRA_PANTALONI
0.099,0.059,0.2428,2.413,-0.7149,0.0455,0.3171,0.5631,5.5613,-1.0992,0.0162,0.1438,0.3792,3.8618,-1.3858,0.361,0.4017,0.6338,3.8675,0.0174,2.1771,6.0938,0.2743,2.799,0.126,0.045,0.4312,0.6403,0.3831,1.485,0.8885,0.5983,0.1859,0.41,0.1468,2.2051,0.7894,0.358,0.3454,0.4484,-14.6905,1.2982,-42.5277,-32.7591,0.5311,0.8693,0.3575,1.6367,0.6731,0.4113,0.4339,0.6248,0.6239,1.4401,1.438,0.9985,0.0012,0.5615,-0.9678,-0.9627,-0.0938,0.9509,0.0949,0.0014,-41.7262,0.0384,0.1959,42.2989,?,-1.8972,0.0735,0.271,2.2797,?,-9.562,0.0604,0.2458,9.9594,?,21.994,4.3638,0.1984,0.723,0.7971,1.1026,0.5227,0.6354,1.2156,18.5549,4.2471,0.2289,1,1,1,18.5549,4.2471,0.2289,0.4511,53.1854,0.2658,-0.3346,0.3601,?,?,?,?,?,SINISTRA_PANTALONI
0.3765,2.4849,1.5764,7.1572,-0.6029,-0.6132,8.1953,2.8627,11.8072,-0.6733,0.0542,5.9636,2.442,12.443,-0.3822,3.8056,2.6817,1.6376,11.0773,0.0978,-0.614,6.9482,0.0989,-11.3159,-0.1611,0.0142,0.5507,0.6455,0.9626,1.1723,1.7481,1.4912,0.3032,0.4167,0.9266,1.3742,3.056,2.2238,0.5666,0.7824,-2.2408,1.3808,-3.9546,-2.864,0.6328,0.496,0.3636,0.7838,0.5747,0.7332,0.6062,0.5752,0.6461,0.9489,1.0659,1.1233,0.0075,5.8057,0.0306,0.3931,0.1077,0.5861,0.0797,0.171,-13.0845,111.4324,10.5562,27.7191,-19.0951,20.7916,53.4774,7.3128,23.1003,0.2127,-29.9103,6.0569,2.4611,35.3394,?,-0.6293,0.4375,-0.6951,1.4435,4.2893,2.9714,2.0837,18.3977,8.8292,-4.2216,0.7453,-0.1766,0.047,0,0,1.1999,0.7844,0.6537,0.4032,64.0399,0.6442,-0.4343,0.3774,?,?,?,?,?,SINISTRA_PANTALONI
0.0432,0.0081,0.0902,0.6995,-0.1888,-0.1172,0.0935,0.3058,2.9173,-0.88,-0.0173,0.027,0.1642,1.5726,-1.2026,0.2605,0.0766,0.2768,1.7784,0.0156,-0.3685,-2.4988,0.1658,6.7803,-0.4499,-0.0664,0.295,0.5493,0.3258,1.8621,1.1045,0.5932,0.087,0.3017,0.1062,3.4675,1.22,0.3518,0.0814,0.1294,-3.9414,1.5903,-48.4367,-30.4576,0.3792,0.8241,0.3257,2.1733,0.8589,0.3952,0.2398,0.4448,0.3933,1.855,1.6403,0.8843,0.0013,0.3687,0.6928,0.5457,0.3933,0.7655,0.1468,-0.035,-35.7913,0.0811,0.2848,36.5997,?,-7.228,0.2073,0.4553,7.8598,?,23.5219,0.0301,0.1735,0.7202,0.9699,4.9517,-1.5216,-0.3073,0.6255,1.6416,2.6247,0.3912,2.695,6.8891,4.6566,-1.5763,-0.3385,1,0,0,4.6566,50.8178,10.9131,0.4524,66.5412,-0.8164,0.0679,0.0587,?,?,?,?,?,SINISTRA_PANTALONI
-0.0969,0.0021,0.046,0.239,-11.3251,-0.0786,0.0025,0.0503,0.2354,-6.8841,0.0103,0.002,0.0448,0.256,-0.8855,0.1377,0.0034,0.058,0.2784,0.0892,1.2332,-9.448,-0.7039,-7.6613,-0.5708,0.0745,0.9143,1.027,0.7926,1.1233,0.867,0.7718,0.8359,1.0547,0.6283,1.2618,0.7517,0.5957,1.0684,1.8271,-8.0512,1.7101,-7.5359,-4.4066,0.6494,0.1429,0.0634,0.22,0.0977,0.4441,1.0152,0.9338,0.8586,0.9198,0.8457,0.9194,0.0013,0.2141,0.6411,-0.1559,-0.9176,0.5557,-0.8112,-0.0841,-24.92,0.0764,0.2764,25.3189,?,-27.8758,0.0104,0.102,28.0197,?,18.7648,0.032,0.1788,0.7202,0.9624,0.894,-1.328,-1.4855,2.7094,1.5459,0.5706,7.3408,2.3897,0.3255,0.9036,-1.3746,-1.5212,1,0,0,0.9036,35.1547,38.9047,0.4404,71.5606,0.0087,-0.7021,0.2008,?,?,?,?,?,SINISTRA_PANTALONI
0.4464,2.5013,1.5815,6.4045,-0.4698,4.3499,1.735,1.3172,4.3015,0.2928,2.1649,8.5282,2.9203,9.0639,-0.2325,5.6805,4.3037,2.0745,7.1639,0.3172,0.1026,0.2062,0.0786,2.0093,0.7658,0.3811,1.2007,0.5416,0.7624,0.451,0.6349,1.4077,1.4416,0.2933,0.5812,0.2034,0.4031,1.9816,-1.1496,1.1974,-0.6152,-1.0416,0.5351,-0.5138,0.7164,0.5925,0.4153,0.827,0.5797,0.701,1.4889,0.7066,0.894,0.4746,0.6004,1.2652,0.4436,8.0155,0.727,0.4964,0.8271,0.0741,0.6097,0.7953,11.1321,245.1588,15.6575,46.3125,-0.2955,-8.9517,7.6401,2.7641,12.875,?,-24.8423,52.3369,7.2344,31.125,?,-1.2436,-0.4481,0.3603,5.6647,2.1643,0.3821,32.0886,4.6842,0.146,0.8204,0.3394,0.4137,0,0,1,3.5971,1.488,0.4137,0.6513,49.2784,-0.5252,0.885,-0.0777,?,?,?,?,?,SINISTRA_PANTALONI
0.1387,25.1946,5.0194,28.3953,-2.0196,-0.2864,15.7962,3.9744,21.5057,-0.8848,-0.3154,33.0888,5.7523,48.8168,-1.5051,5.9372,39.0295,6.2474,30.0748,0.0137,-0.4843,-0.4398,0.0234,0.908,-0.0482,-0.0531,1.2629,0.8726,0.8034,0.6909,0.6362,0.9208,1.595,0.7614,0.6455,0.4774,0.4047,0.8478,1.8812,0.6475,-45.4663,0.3442,-24.1684,-70.2156,0.8241,0.4826,0.3084,0.5855,0.3742,0.6391,1.3204,0.5817,0.9442,0.4405,0.7151,1.6232,0.0047,9.2845,-0.938,-0.6644,-0.2381,0.4931,0.1368,0.0411,-29.9122,136.2446,11.6724,46.3196,?,-23.9635,17.2251,4.1503,28.1387,?,46.5299,91.5846,9.57,24.9008,0.5713,1.2482,-0.6429,-0.515,2.8124,1.2197,0.4337,7.9096,1.4876,0.1881,1.6461,-1.3961,-0.8481,1,0,0,1.6461,1.8602,1.13,0.6279,100.4056,0.6308,0.9898,0.6821,?,?,?,?,?,SINISTRA_PANTALONI
-0.1047,0.016,0.1265,0.5853,-2.9803,-0.0495,0.0136,0.1167,0.521,-1.4513,-0.0154,0.0081,0.0898,0.3844,-1.1761,0.2029,0.0101,0.1007,0.4261,0.0375,2.1133,6.8166,-0.516,3.2256,-0.2442,-0.0757,1.0841,1.4088,1.2558,1.2995,1.1584,0.8914,1.1752,1.9846,1.5771,1.6888,1.342,0.7946,1.4206,2.1092,-26.4068,1.4848,-18.5888,-12.5196,0.6918,0.8324,0.3322,1.2032,0.4801,0.3991,1.1233,1.5225,1.3736,1.3554,1.2228,0.9022,0.0012,0.3022,0.0162,-0.2242,-0.6957,0.9684,-0.1815,-0.0247,-9.0105,0.0802,0.2832,9.4193,?,-53.4609,0.0433,0.208,53.8193,?,12.4868,0.0597,0.2443,0.8408,0.9348,0.1685,-0.7216,-4.2814,1.3618,1.1597,0.8516,1.8546,1.3448,0.7251,0.175,-0.7811,-4.463,1,0,0,0.175,11.2033,64.0127,0.5919,74.9582,-0.5657,0.3065,-0.6127,?,?,?,?,?,SINISTRA_PANTALONI
-0.112,0.0031,0.0559,0.2626,-52.8149,-0.0574,0.008,0.0892,0.428,-1.4413,0.0008,0.0066,0.0815,0.4004,-0.8294,0.1706,0.0045,0.0668,0.2647,0.1516,1.9514,-148.9836,-0.6566,-76.347,-0.3365,0.0044,0.6268,0.6857,0.8364,1.0939,1.3344,1.2199,0.3929,0.4702,0.6996,1.1966,1.7806,1.488,1.02,1.4197,-5.4502,1.3918,-5.3434,-3.8391,0.0278,0.0223,0.0156,0.8009,0.5619,0.7016,0.6136,0.6558,0.992,1.0688,1.6168,1.5127,0.0013,0.2619,-0.0157,-0.3156,-0.4938,0.9282,-0.4068,-0.1688,-19.1334,0.0197,0.1405,19.4397,?,-49.7056,0.0278,0.1667,50.0992,?,16.8979,0.0272,0.165,0.4791,0.972,0.3849,-1.1323,-2.9415,0.8429,0.8512,1.0098,0.7105,0.7245,1.0197,0.388,-1.1697,-3.0144,1,0,0,0.388,40.5732,104.5637,0.5882,85.7369,0.3754,-0.0211,-0.0044,?,?,?,?,?,SINISTRA_PANTALONI
0.5577,4.1892,2.0467,12.8678,-0.4681,-0.7465,13.6407,3.6933,18.2197,-0.9936,-0.1293,8.1682,2.858,14.3591,-1.9612,4.604,5.686,2.3845,10.0954,0.0737,-0.7471,-4.3136,0.1211,5.774,-0.1621,-0.0281,0.5542,0.7161,0.8583,1.2923,1.5489,1.1986,0.3071,0.5129,0.7368,1.67,2.399,1.4366,0.4518,0.4314,-5.1081,0.9548,-11.305,-11.8397,0.959,1.8075,0.8042,1.8847,0.8386,0.4449,0.7063,0.8961,1.2746,1.2689,1.8048,1.4223,0.0096,6.792,-0.0178,-0.5474,0.2369,-0.491,0.008,-0.2695,18.047,10.5846,3.2534,11.4075,0.4673,26.8819,2.1334,1.4606,5.6976,0.8091,10.197,4.6659,2.1601,6.5079,0.5076,0.6713,1.7698,2.6363,2.2274,1.5062,0.6762,4.9613,2.2685,0.4572,0.4145,1.4917,3.5988,0.7176,1.6203,2.2579,2.0021,1.7529,0.8755,0.35,55.1258,-0.7297,-0.5418,0.0394,?,?,?,?,?,SINISTRA_PANTALONI
1.4906,14.7251,3.8373,17.6808,-0.396,-2.5017,6.7728,2.6025,15.3418,-6.7578,0.0412,16.8173,4.1009,15.0675,-0.7119,6.3573,6.3813,2.5261,16.1512,0.1158,-0.5958,36.1574,0.2345,-60.6834,-0.3935,0.0065,1.4745,0.9357,1.5191,0.6346,1.0302,1.6234,2.1742,0.8756,2.3075,0.4027,1.0613,2.6354,0.3753,0.8004,-2.3705,2.1328,-6.3171,-2.9619,6.4046,1.439,0.6934,0.2247,0.1083,0.4818,1.1525,1.1734,1.0947,1.0182,0.9499,0.9329,0.0317,9.6939,-0.3051,0.2345,0.6488,-0.2113,-0.7429,0.2531,-15.8031,10.7808,3.2834,20.7596,?,-13.3793,54.1532,7.3589,26.7578,-54.8471,-26.9256,25.5199,5.0517,34.1995,?,1.1812,0.5869,0.4969,0.4462,0.65,1.4567,0.1991,0.4224,2.122,0.79,0.607,0.7684,0,1,0,0.7758,0.607,0.7824,0.3652,56.1287,0.2485,-0.3128,-0.9815,?,?,?,?,?,SINISTRA_PANTALONI
1.4983,15.6059,3.9504,24.697,-1.0936,-0.7864,17.2694,4.1556,20.7285,-0.8622,0.6124,16.2383,4.0297,18.1186,-0.8904,6.6957,7.5199,2.7422,15.7426,0.081,-1.9053,2.4466,0.2238,-1.2841,-0.1174,0.0915,0.9506,0.9803,1.4406,1.0313,1.5154,1.4695,0.9037,0.9611,2.0753,1.0635,2.2965,2.1594,1.3441,1.5116,-9.3032,1.1246,-6.9213,-6.1546,1.0598,1.2308,0.6887,1.1614,0.6498,0.5595,1.1915,1.3631,1.5688,1.144,1.3167,1.1509,0.0193,10.3057,-0.4242,0.2828,-0.0413,0.3462,0.3588,0.3468,-6.0353,6.3578,2.5215,11.3388,?,-0.7061,53.6802,7.3267,26.3977,-4.5008,-33.601,7.3386,2.709,35.3394,?,8.5473,0.1796,0.021,0.3441,0.9308,2.7046,0.1184,0.8663,7.3148,0.525,0.3209,0.6112,0,1,0,0.4295,0.3209,0.747,0.3672,45.2368,0.165,-0.3665,-0.9427,?,?,?,?,?,SINISTRA_PANTALONI
0.2257,4.6567,2.1579,9.8917,-1.0337,-0.8657,7.7145,2.7775,12.7803,-1.2581,-0.6752,4.5831,2.1408,8.3408,-1.5537,3.8538,3.3587,1.8327,7.8078,0.1174,-0.2607,-0.3342,0.0586,1.2822,-0.2246,-0.1752,0.7769,1.008,1.1775,1.2974,1.5156,1.1681,0.6036,1.0161,1.3865,1.6832,2.2969,1.3646,0.7061,0.9908,-4.8423,1.4032,-6.8577,-4.8873,0.8594,1.4892,0.5498,1.7329,0.6398,0.3692,0.774,1.186,1.2669,1.5323,1.6369,1.0683,0.0121,6.0051,-0.4377,0.0693,-0.0617,0.8267,-0.2993,-0.2836,-2.8979,0.4359,0.6603,4.1397,?,-30.9575,1.2069,1.0986,34.1995,?,-16.2237,5.5396,2.3536,18.7195,?,0.0936,0.1786,1.9082,0.601,0.2805,0.4668,0.3612,0.0787,0.2179,0.121,0.2211,1.8269,1,1,1,0.121,0.2211,1.8269,0.3771,50.0791,0.3204,-0.4022,-0.9683,?,?,?,?,?,SINISTRA_PANTALONI
-0.1165,0.0055,0.0744,0.2863,-5.9321,0.1036,0.0082,0.0905,0.3826,-0.2053,0.0416,0.0051,0.0715,0.3947,-0.3233,0.1886,0.0093,0.0964,0.4426,0.0393,-1.1238,-2.8023,-0.6174,2.4935,0.5494,0.2203,0.822,1.0406,0.7718,1.2659,0.939,0.7417,0.6757,1.0828,0.5957,1.6026,0.8817,0.5502,3.7591,2.5406,-13.5468,0.6759,-3.6037,-5.332,0.1301,0.1385,0.0896,1.0643,0.6891,0.6474,0.7483,0.7254,0.6469,0.9694,0.8645,0.8918,0.0018,0.2957,-0.8452,0.0316,-0.813,0.4779,0.9367,0.4663,-24.9491,0.0399,0.1998,25.1999,?,-24.7712,0.0266,0.1631,25.1999,?,-11.954,0.0561,0.2368,12.3596,?,1.0072,2.0871,2.0722,1.225,0.8438,0.6888,1.5007,0.712,0.4744,1,2.0389,2.0389,1,1,1,1,2.0389,2.0389,0.4172,61.6744,0.3052,0.8409,0.3278,?,?,?,?,?,SINISTRA_PANTALONI
-0.0578,0.0181,0.1346,0.598,-2.3515,0.0594,0.0217,0.1472,0.6406,-0.5771,0.0244,0.0065,0.0807,0.3817,-0.5539,0.198,0.0145,0.1206,0.5486,0.0606,-0.9731,-2.3651,-0.2919,2.4306,0.3,0.1234,0.9146,1.6679,1.1162,1.8236,1.2203,0.6692,0.8365,2.782,1.2458,3.3255,1.4892,0.4478,1.7899,3.0834,-11.8635,1.7226,-6.628,-3.8476,0.4392,0.7263,0.3055,1.6535,0.6956,0.4207,0.9335,1.5665,1.09,1.6782,1.1677,0.6958,0.0009,0.3121,-0.9276,-0.0125,-0.6842,0.3801,0.6839,0.1464,-25.452,0.0307,0.1753,25.679,?,-26.5338,0.0376,0.1938,26.8188,?,-8.6077,0.0602,0.2453,9.0591,?,0.9592,2.9569,3.0826,0.9047,0.7146,0.7899,0.8184,0.5107,0.624,0.9575,2.8346,2.9604,1,1,1,0.9575,2.8346,2.9604,0.3975,60.5934,-0.3755,-0.149,0.148,?,?,?,?,?,SINISTRA_PANTALONI
-0.0329,0.0182,0.1349,0.7505,-1.8162,0.0517,0.0203,0.1426,0.8348,-0.4695,0.0095,0.0174,0.132,0.6929,-0.8698,0.2066,0.0171,0.1309,0.7285,0.0285,-0.6362,-3.4504,-0.1593,5.4239,0.2504,0.0462,0.9463,1.0225,1.0312,1.0805,1.0897,1.0085,0.8955,1.0455,1.0633,1.1675,1.1874,1.0171,1.8146,1.5016,-22.6274,0.8275,-12.4697,-15.0691,0.4691,0.7191,0.3554,1.533,0.7576,0.4942,0.899,1.0831,1.0302,1.2048,1.146,0.9512,0.0007,0.3215,-0.6254,0.3437,-0.1106,0.513,0.3929,0.3585,-22.0152,0.1734,0.4164,22.6196,?,-28.8645,0.0496,0.2228,29.2786,?,-9.5869,0.0117,0.108,9.8389,?,0.7627,2.2964,3.0108,1.8691,3.8557,2.0629,3.4936,14.8667,4.2554,0.7726,2.299,2.9758,1,1,1,0.7726,2.299,2.9758,0.4037,60.4666,-0.125,-0.1273,-0.1281,?,?,?,?,?,SINISTRA_PANTALONI
