@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
-0.1608,1.9255,1.3876,4.8031,-1.6283,-6.8619,0.8599,0.9273,8.6672,?,3.5554,2.3872,1.5451,4.8916,0.1148,7.9673,1.447,1.2029,4.2975,0.5574,0.0234,-0.0452,-0.0202,-1.93,-0.8613,0.4463,1.4964,0.8981,1.1536,0.6002,0.7709,1.2844,2.2393,0.8066,1.3307,0.3602,0.5942,1.6497,0.3433,-4.6926,-0.5499,-13.6682,-1.6017,0.1172,0,0.3307,0.1882,0,0,0.5691,0.5542,0.9819,1.1176,1.7718,2.0168,1.1382,0.7027,11.5067,0.0238,-0.4534,-0.3127,-0.5504,-0.8805,0.8724,-0.3603,0.0049,0.0698,0.431,?,0.4512,0.0072,0.085,0.2296,0.5756,0.3693,0.0421,0.2052,0.6266,0.0305,-0.7986,-0.9758,1.2218,0.8208,0.34,0.4142,0.6737,0.1156,0.1715,-1.384,-21.8432,15.7822,0,0,0.837,1.8768,0.6878,0.3665,0.0156,1.1808,-0.9668,0.8376,-0.9364,125000,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-4.4576,1.8515,1.3607,6.0499,?,-0.6753,2.8512,1.6885,5.1793,-1.9624,3.601,5.7109,2.3897,8.0722,-0.1659,6.4911,1.5729,1.2542,3.9993,0.4968,6.6008,-1.2379,-0.6867,-0.1875,-0.104,0.5548,0.8058,0.5694,1.085,0.7066,1.3464,1.9055,0.6494,0.3242,1.1771,0.4992,1.8127,3.6308,1.7633,5.2678,-1.5325,2.9874,-0.8691,-0.2909,0,0,0,0.2525,0.22,0.8712,1.1681,0.7495,1.5127,0.6416,1.2951,2.0184,0.5245,9.8013,-0.2761,0.2409,-0.1955,-0.7849,-0.7596,0.8785,0.2371,0.0002,0.0151,0.0783,0.7093,0.427,0.026,0.1614,0.5173,0.1574,-0.4366,0.0116,0.1078,0.6353,?,0.5552,-0.543,-0.9781,0.0934,0.1398,1.4966,0.0087,0.0196,2.2397,1.9776,-0.3008,-0.1521,0.4388,0,0,0.1513,0.1232,0.8142,0.0149,1.1006,0.621,-0.6413,-0.9608,125000,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0444,0.8991,0.9482,3.569,-0.3113,0.1515,4.9067,2.2151,6.9197,-1.3632,3.3054,10.8362,3.2918,9.7222,-0.1524,4.492,7.4147,2.723,7.7761,0.1101,0.2933,0.0134,0.0099,0.0458,0.0337,0.7358,0.4281,0.288,0.3482,0.6729,0.8135,1.2089,0.1832,0.083,0.1213,0.4528,0.6618,1.4615,0.2123,0.6589,-0.8804,3.1045,-4.148,-1.3361,0.9296,0.3226,0.3115,0.3471,0.3351,0.9654,0.5158,0.3671,0.459,0.7117,0.8899,1.2503,0.3008,6.173,-0.4739,0.5316,0.6391,-0.8933,-0.8881,0.9554,0.3858,0.0114,0.1066,0.3638,0.357,0.3314,0.0099,0.0994,0.2967,0.3379,-0.7297,0.0004,0.0207,0.7582,?,1.1642,-0.5288,-0.4542,1.0722,5.1419,4.7958,1.1495,26.4389,22.9997,1.3337,-0.2664,-0.1997,1.2623,0,0,1.2259,0.4797,0.3914,0.0202,1.447,0.9752,0.9877,0.9695,125000,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
2.0959,14.6152,3.823,13.0527,-1.1967,-7.2102,7.9848,2.8257,13.2023,?,3.5793,19.3505,4.3989,13.3429,-0.3407,10.0762,9.6115,3.1002,10.3581,0.3476,-0.2907,0.5856,0.208,-2.0144,-0.7156,0.3552,1.3529,0.8691,1.2331,0.6424,0.9115,1.4189,1.8304,0.7553,1.5206,0.4126,0.8308,2.0133,0.5386,2.0972,-1.2883,3.8938,-2.3919,-0.6143,0,0.597,0.3742,0,0,0.6268,0.9887,0.9782,1.2601,0.9895,1.2746,1.2882,0.7562,15.9208,-0.5135,-0.4023,0.0175,-0.389,-0.8316,0.8118,-0.3781,0.0293,0.1711,0.5694,?,0.2256,0.0035,0.0591,0.1741,0.4244,0.5677,0.0595,0.2439,0.6497,0.2519,-1.6761,-0.666,0.3974,2.8931,0.7017,0.2425,8.3699,0.4923,0.0588,-4.4355,-2.6026,0.5868,0,0,0.3483,3.2707,0.8764,0.268,0.0163,1.1715,-0.9869,0.8659,-0.9044,125000,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.4464,2.5013,1.5815,6.4045,-0.4698,4.3499,1.735,1.3172,4.3015,0.2928,2.1649,8.5282,2.9203,9.0639,-0.2325,5.6805,4.3037,2.0745,7.1639,0.3172,0.1026,0.2062,0.0786,2.0093,0.7658,0.3811,1.2007,0.5416,0.7624,0.451,0.6349,1.4077,1.4416,0.2933,0.5812,0.2034,0.4031,1.9816,-1.1496,1.1974,-0.6152,-1.0416,0.5351,-0.5138,0.7164,0.5925,0.4153,0.827,0.5797,0.701,1.4889,0.7066,0.894,0.4746,0.6004,1.2652,0.4436,8.0155,0.727,0.4964,0.8271,0.0741,0.6097,0.7953,0.4628,0.0283,0.1683,0.5309,0.253,0.1918,0.0212,0.1456,0.4143,-0.0538,-0.5973,0.0022,0.0466,0.664,?,2.4128,-0.7747,-0.3211,1.1562,3.6083,3.1208,1.3368,13.0196,9.7394,-8.5079,-0.2709,0.0318,1.8077,0,0,1.2814,0.7996,0.624,0.0177,1.2547,0.9817,0.9814,0.9787,125000,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.8679,2.1921,1.4806,5.8825,-0.3589,-2.2021,17.7267,4.2103,17.9567,-1.0031,-1.1086,26.6249,5.1599,20.244,-0.8384,6.4734,11.4697,3.3867,12.0595,0.1113,-0.3941,-0.7828,0.1341,1.9863,-0.3402,-0.1713,0.3517,0.2869,0.4372,0.816,1.2432,1.5236,0.1237,0.0823,0.1911,0.6658,1.5455,2.3213,0.1728,0.1683,-1.0284,0.974,-5.9522,-6.1111,0.4829,0.3931,0.319,0.8141,0.6606,0.8115,0.3276,0.2906,0.4878,0.887,1.489,1.6787,0.0523,9.3561,-0.7063,-0.0158,0.5376,0.5347,-0.3649,-0.02,-0.1226,0.0327,0.181,0.5404,-11.5817,0.2008,0.0211,0.1453,0.3966,0.1245,0.6408,0.0196,0.1399,0.4682,0.37,-0.6108,-0.1914,0.3133,1.2455,1.2939,1.0389,1.5512,1.6743,1.0794,-8.8172,-1.8091,0.2052,0.0948,0.0578,0.6095,1.3627,1.1543,0.847,0.0137,0.9835,-0.9678,0.9756,-0.9131,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
1.4127,0.9326,0.9657,4.7141,-0.0536,-2.8615,3.3848,1.8398,6.671,-5.7158,-1.1578,1.1754,1.0841,4.0667,-8.1121,3.7274,3.1237,1.7674,7.0204,0.0618,-0.4937,-1.2202,0.379,2.4714,-0.7677,-0.3106,0.5249,0.8908,0.5464,1.697,1.041,0.6134,0.2755,0.7935,0.2986,2.8798,1.0836,0.3763,0.0422,0.0662,-0.5183,1.5683,-12.2806,-7.8307,4.5045,10.0258,0.598,2.2257,0.1328,0.0596,0.7066,1.1592,0.6715,1.6404,0.9502,0.5793,0.0679,5.7035,-0.4975,-0.5174,0.6803,0.6962,-0.9404,-0.8141,0.5935,0.0006,0.0238,0.0781,0.8791,-0.3226,0.0023,0.0484,0.3693,?,0.0101,0.017,0.1305,0.4685,-1.7804,-1.8397,58.972,-32.0547,0.491,0.1821,0.3708,0.2411,0.0331,0.1375,-1.5365,-1.8915,1.231,0,3.8309,0,0.2114,0.1666,0.7883,0.0135,1.0292,0.8784,-0.852,-0.8903,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
1.1824,1.3421,1.1585,4.5949,-0.6422,-2.2617,5.3062,2.3035,8.4712,-1.9908,-1.1939,5.8345,2.4155,8.3791,-1.6411,4.1566,3.1445,1.7733,6.2957,0.1881,-0.5228,-0.9904,0.2845,1.8945,-0.5441,-0.2872,0.5029,0.4796,0.6533,0.9537,1.299,1.3621,0.2529,0.23,0.4268,0.9095,1.6874,1.8554,0.3187,0.3451,-1.2323,1.083,-3.8671,-3.5706,0.9879,0.8819,0.3609,0.8928,0.3653,0.4092,0.5424,0.5484,0.7298,1.011,1.3455,1.3309,0.0564,6.6009,-0.6043,-0.5159,0.2978,0.9119,-0.8232,-0.8505,-0.0629,0.0298,0.1726,0.4882,-2.5714,0.2404,0.0004,0.019,0.0508,0.808,0.6179,0.0152,0.1232,0.3743,0.5067,-0.2618,-0.1019,0.3891,9.0728,1.401,0.1544,82.3149,1.9627,0.0238,-1.6431,-0.9144,0.5565,0.5163,0.1802,0.349,9.6045,1.3043,0.1358,0.0133,1.013,-0.4831,0.9966,-0.4301,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
1.83,4.9488,2.2246,6.8523,-0.156,-3.7427,3.1756,1.782,7.3346,?,-2.4598,9.7308,3.1194,10.9025,-1.5815,6.0535,4.6182,2.149,8.0349,0.1507,-0.4889,-0.7439,0.3023,1.5215,-0.6183,-0.4064,1.2484,0.7131,1.0352,0.5713,0.8292,1.4516,1.5584,0.5086,1.0716,0.3263,0.6876,2.1071,0.1261,0.1385,-0.6487,1.0981,-5.1448,-4.685,0,1.4035,0.6265,0,0,0.4464,0.9342,0.6285,0.8528,0.6727,0.9128,1.3569,0.0968,9.1125,-0.6546,0.6949,0.4944,-0.0002,-0.8468,-0.2265,0.1287,0.0233,0.1527,0.5458,-1.021,0.2232,0.0075,0.0868,0.2685,0.3245,0.6172,0.006,0.0773,0.3317,0.525,0.5764,0.2084,0.3616,1.7595,1.9765,1.1233,3.0957,3.9064,1.2619,-2.1382,-0.7521,0.3518,0.6795,0.3867,0.5691,2.0327,1.6453,0.8094,0.0134,1.0274,-0.9762,0.8869,-0.849,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.4372,7.2619,2.6948,9.4235,-0.5693,0.2254,9.8508,3.1386,14.463,-1.0018,-0.0951,7.3859,2.7177,12.3789,-1.1993,4.2213,6.9303,2.6325,9.9536,0.056,1.9396,-4.5971,0.1036,-2.3701,0.0534,-0.0225,0.8586,0.9916,1.0236,1.1549,1.1922,1.0323,0.7372,0.9832,1.0479,1.3337,1.4214,1.0657,0.4723,0.5064,-5.7906,1.0722,-12.261,-11.4348,0.8312,1.0669,0.5695,1.2836,0.6852,0.5338,0.6516,0.7612,0.9467,1.1684,1.453,1.2437,0.0098,6.71,0.3197,-0.321,0.4075,-0.951,-0.0604,0.0271,-0.6744,0.0017,0.0409,0.7493,?,0.4176,0.0005,0.0227,0.072,0.8362,-0.3019,0.0032,0.0562,0.3954,?,-1.6149,2.234,-1.3834,1.8044,0.7283,0.4036,3.2558,0.5304,0.1629,-2.0383,1.8948,-0.9296,0,1,0,10.4076,1.8948,0.1821,0.0166,1.3939,0.6836,-0.9878,-0.6055,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.1617,10.6252,3.2596,18.9911,-0.461,0.3571,16.0499,4.0062,22.1887,-1.4842,-1.2126,7.5993,2.7567,16.2549,-0.963,5.0054,10.8439,3.293,15.0652,0.047,0.4527,-0.1333,0.0323,-0.2945,0.0713,-0.2423,0.8136,1.1824,0.9899,1.4533,1.2166,0.8371,0.662,1.3982,0.9798,2.112,1.4801,0.7008,0.4521,0.7515,-8.0606,1.6624,-17.8312,-10.7263,1.4552,1.5698,0.8222,1.0787,0.565,0.5238,0.8559,1.1683,1.2606,1.365,1.4728,1.079,0.0255,7.4378,-0.3911,0.2608,0.53,-0.0317,-0.2835,-0.0907,-0.0704,0.0003,0.0163,0.1043,?,0.6706,0.0009,0.0306,0.1158,0.8363,-0.191,0.004,0.0634,0.3254,?,-0.105,0.3686,-3.5118,0.5319,0.2563,0.4819,0.2829,0.0657,0.2323,-0.1763,0.3205,-1.8182,0,1,0,0.9005,0.3205,0.356,0.0143,0.932,-0.2051,-0.4607,0.9336,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.2755,4.1754,2.0434,11.9855,-2.3781,-0.0618,5.5564,2.3572,11.6503,-0.7198,0.2626,4.1049,2.0261,11.3107,-0.8726,3.2708,3.2874,1.8131,11.2345,0.0666,4.4558,-1.0492,-0.0842,-0.2355,-0.0189,0.0803,0.8669,1.0085,1.127,1.1634,1.3001,1.1175,0.7515,1.0172,1.2701,1.3536,1.6902,1.2487,1.7303,1.6009,-10.531,0.9252,-6.0861,-6.5781,0.5238,0.5874,0.2948,1.1215,0.5628,0.5019,1.0288,1.0597,1.0669,1.03,1.037,1.0068,0.0077,5.0596,-0.9305,0.1596,-0.5066,-0.3006,0.2938,-0.1397,-0.7189,0.0021,0.046,0.7839,?,0.2763,0.0006,0.0248,0.0932,0.7102,0.5636,0.0033,0.0576,0.1975,0.6843,-2.6016,-1.2756,0.4903,1.8536,0.7995,0.4313,3.4358,0.6391,0.186,-3.4332,-1.8307,0.5332,0,0,0.5138,8.4142,3.9688,0.4717,0.0191,1.5588,0.8757,0.9092,0.8934,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0126,8.8813,2.9801,13.7452,-1.7062,-1.265,36.5781,6.048,29.7204,-0.8125,-0.2104,24.6219,4.962,19.1272,-1.1613,7.1194,21.0405,4.587,18.9409,0.0355,0.01,0.0601,-0.0018,6.0135,-0.1777,-0.0295,0.4928,0.6006,0.6497,1.2188,1.3185,1.0818,0.2428,0.3607,0.4221,1.4856,1.7385,1.1702,0.6505,0.8432,-12.424,1.2963,-19.1,-14.7341,0.3098,0.5739,0.2586,1.8529,0.835,0.4506,0.4625,0.7186,0.7257,1.5538,1.5691,1.0098,0.0256,10.8931,-0.6694,0.226,-0.3291,-0.7258,0.0035,0.0833,-0.6736,0.0018,0.0424,0.7504,?,0.2539,0.0006,0.0239,0.0935,0.6778,0.4501,0.0165,0.1284,0.49,0.2084,-2.6527,-1.4965,0.5642,1.7714,0.33,0.1863,3.1378,0.1089,0.0347,-3.8161,-5.8158,1.524,0,0,0.4686,8.0292,1.5312,0.1907,0.017,1.3776,0.8075,0.9596,0.817,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.6079,2.2429,1.4976,5.2481,-1.7099,-0.6315,3.7056,1.925,7.8362,-1.045,0.2136,9.1313,3.0218,11.8154,-0.5846,3.4346,4.0976,2.0242,7.842,0.0681,0.9627,-2.8463,-0.177,-2.9567,-0.1839,0.0622,0.778,0.4956,0.7399,0.637,0.951,1.4928,0.6053,0.2456,0.5474,0.4058,0.9043,2.2285,0.827,0.7597,-5.7746,0.9186,-6.9828,-7.6015,0.5054,0.2597,0.2301,0.5139,0.4553,0.886,0.6697,0.4442,0.6692,0.6632,0.9993,1.5067,0.0192,5.4149,0.416,-0.196,-0.5413,0.5215,0.2156,0.3867,-0.2836,0.0006,0.0242,0.3064,?,-0.2666,0.0126,0.1122,0.5873,?,-0.8081,0.0114,0.1069,0.9443,?,1.0635,0.3509,0.33,0.2156,0.2263,1.0495,0.0465,0.0512,1.1014,0.5217,0.3245,0.6219,1,1,1,0.5217,0.3245,0.6219,0.0191,1.3583,0.1317,-0.5329,-0.8501,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-1.0806,3.7802,1.9443,6.7532,-2.1452,-1.3207,7.2322,2.6893,9.3806,-1.9891,0.5619,8.1387,2.8528,9.3779,-0.6773,4.3831,3.1668,1.7796,6.7957,0.106,0.8182,-1.9233,-0.2465,-2.3506,-0.3013,0.1282,0.723,0.6815,1.0926,0.9427,1.5112,1.6031,0.5227,0.4645,1.1937,0.8886,2.2837,2.57,0.7379,1.2163,-5.7141,1.6484,-7.744,-4.6979,0.6842,0.384,0.2825,0.5613,0.4128,0.7355,0.7199,0.7201,0.9937,1.0003,1.3804,1.38,0.0391,6.9906,0.8225,0.1908,-0.6191,0.582,-0.4975,-0.0177,-0.3505,0.0035,0.0588,0.4398,?,-0.378,0.0193,0.1389,0.5312,?,-0.7002,0.0035,0.059,0.8321,?,0.9272,0.5006,0.5399,0.4231,0.9959,2.354,0.179,0.9918,5.5414,0.8278,0.5285,0.6384,1,1,1,0.8278,0.5285,0.6384,0.0189,1.4287,0.8237,-0.7309,-0.9131,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.9279,7.3255,2.7066,13.9444,-4.8829,0.9464,102.9496,10.1464,48.0902,-0.284,-0.4957,25.1682,5.0168,25.6952,-0.3659,7.9715,73.9005,8.5965,37.9928,0.029,-0.9805,1.8721,-0.1164,-1.9093,0.1187,-0.0622,0.2668,0.5395,0.3148,2.0225,1.1803,0.5836,0.0712,0.2911,0.0991,4.0905,1.3931,0.3406,1.0881,1.6814,-10.1953,1.5453,-9.3701,-6.0635,0.0633,0.126,0.0606,1.9909,0.9572,0.4808,0.29,0.5427,0.367,1.8716,1.2658,0.6763,0.0301,11.2727,-0.5776,-0.5891,-0.667,0.572,0.7874,0.6631,0.2108,0.0116,0.1076,0.3096,0.1897,-0.7431,0.0034,0.0581,0.8106,?,-0.4599,0.0046,0.0678,0.5115,?,-0.2836,-0.4582,1.6157,1.8519,1.5869,0.8569,3.4297,2.5182,0.7342,-0.0894,-0.1417,1.5848,0,0,1,0.3819,0.6053,1.5848,0.0191,1.4138,0.9552,0.7111,0.559,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.1769,24.1378,4.913,27.6481,-2.0549,-0.2965,15.9265,3.9908,20.7503,-0.8596,-0.2592,30.5491,5.5271,46.036,-1.3624,5.7897,37.2795,6.1057,28.7178,0.0151,-0.5964,-0.6822,0.0305,1.1438,-0.0512,-0.0448,1.2311,0.8889,0.8047,0.722,0.6536,0.9052,1.5156,0.7901,0.6475,0.5213,0.4272,0.8195,1.9389,0.7005,-42.3353,0.3613,-21.8344,-60.4352,0.8111,0.4644,0.3104,0.5726,0.3827,0.6683,1.3324,0.6006,0.9628,0.4507,0.7226,1.603,0.009,9.0848,-0.94,-0.6701,-0.2052,0.4946,0.1221,0.068,0.4324,0.6947,0.8335,1.9242,-0.9951,-0.1267,0.0801,0.283,0.7642,-0.9938,0.0826,0.0072,0.0848,0.3185,-0.3089,-3.4133,5.2361,-1.534,2.9457,9.8315,3.3376,8.6771,96.6587,11.1395,2.5195,12.767,5.0673,2.5161,3.9629,1.575,2.5178,6.0406,2.3992,0.0095,1.3344,-0.9889,-0.0244,0.0259,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
