@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
-0.4413,0.4094,0.6398,3.5517,-1.628,-0.1249,2.058,1.4346,6.8234,-1.366,-0.0018,1.0137,1.0068,5.3737,-0.7043,1.6873,0.8446,0.919,3.9164,0.0691,3.5321,246.8836,-0.2615,69.8973,-0.074,-0.0011,0.446,0.6355,0.6962,1.4248,1.561,1.0955,0.1989,0.4039,0.4847,2.0302,2.4366,1.2002,0.5585,0.9908,-7.5651,1.774,-13.5452,-7.6354,0.4686,0.4286,0.3212,0.9147,0.6855,0.7494,0.5205,0.6609,0.9069,1.2698,1.7423,1.3721,0.0017,2.5175,-0.1621,-0.0798,-0.0762,0.4896,-0.3335,-0.0225,-0.0181,0.0752,0.2742,1.5477,-2.623,-0.0603,0.0681,0.2609,1.3362,-0.8032,0.4825,0.0866,0.2942,1.834,0.0148,0.2994,-0.0374,-0.125,1.0511,0.932,0.8867,1.1048,0.8686,0.7863,1.8826,-40.6611,-21.5986,0.5765,0.2295,0.3981,1.1583,0.8439,0.7286,0.0018,0.8901,0.0025,-0.5016,-0.2201,2.221,0.1722,0.4149,1,0.6667,TASCA_SINISTRA_DAVANTI_PANTALONI
0.1951,0.4823,0.6945,2.4791,-0.4357,-0.2606,0.9169,0.9575,3.5666,-0.6363,-0.0263,0.8421,0.9177,4.0958,-0.7188,1.4196,0.3327,0.5768,2.8806,0.0639,-0.7489,-7.431,0.1375,9.9224,-0.1835,-0.0185,0.7253,0.7568,1.204,1.0434,1.6602,1.5911,0.526,0.5727,1.4497,1.0888,2.7562,2.5314,0.5425,0.4392,-3.8246,0.8096,-7.0499,-8.7076,0.7922,0.7246,0.5611,0.9147,0.7083,0.7743,0.6951,0.6053,0.8606,0.8708,1.2381,1.4219,0.0012,2.1504,0.8917,0.2124,0.664,0.507,0.6685,0.3955,0.0539,0.0973,0.312,1.0788,-0.5957,0.0293,0.0168,0.1296,0.5757,-0.5864,0.0178,0.0273,0.1653,0.705,-0.655,1.8389,3.0188,1.6417,2.4077,1.8878,0.7841,5.797,3.5637,0.6147,1.8924,1.4436,0.7628,1.8629,1.5871,0.8519,1.8738,1.5303,0.8167,0.0002,0.51,0.871,-0.6831,-0.4975,4.7887,0.1666,0.4082,1,0.8,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.1503,5.7919,2.4066,10.9733,-0.7999,-0.9368,8.8438,2.9738,13.6723,-1.3822,-0.8073,11.4723,3.3871,29.1402,-0.6964,4.4701,7.6782,2.771,17.1984,0.0208,0.1604,0.1862,-0.0336,1.1605,-0.2096,-0.1806,0.8093,0.7105,0.8685,0.878,1.0732,1.2223,0.6549,0.5049,0.7543,0.7709,1.1518,1.4941,0.6147,0.4077,-13.3236,0.6632,-21.6739,-32.6826,1.0623,0.3549,0.3471,0.3341,0.3268,0.978,0.8026,0.3766,0.638,0.4692,0.795,1.6944,0.0045,6.6982,-0.6722,-0.0677,0.1343,0.1886,-0.1848,-0.1534,0.3554,2.1972,1.4823,7.6456,-0.4046,-0.154,1.1454,1.0702,7.7032,-2.9983,1.401,1.7178,1.3107,4.6762,-0.1109,-2.3083,0.2537,-0.1099,1.385,1.1309,0.8166,1.9182,1.279,0.6668,0.3813,4.7165,12.3702,2.8252,1.2931,0.4577,0.9925,1.635,1.6473,0.0052,2.9776,-0.5451,-0.1821,-0.0657,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
0.4005,1.3661,1.1688,4.5142,-0.6741,0.2739,2.5609,1.6003,5.9426,-0.4874,0.0096,2.6412,1.6252,8.6992,-0.4089,2.3415,1.3213,1.1495,5.4902,0.1162,1.4625,41.7625,0.1711,28.5546,0.117,0.0041,0.7304,0.7192,1.0168,0.9847,1.3922,1.4138,0.5335,0.5172,1.0339,0.9696,1.9381,1.9989,0.9335,0.7199,-2.519,0.7712,-2.6985,-3.4989,0.6749,0.4367,0.4341,0.6471,0.6432,0.994,0.7596,0.5189,0.8222,0.6831,1.0824,1.5845,0.0017,3.4203,0.6872,0.0704,0.4374,0.2705,0.6084,0.6458,0.1834,0.3146,0.5609,1.944,-0.5543,0.1067,0.1211,0.348,1.8222,-0.9751,0.038,0.115,0.3391,1.4793,-1.3603,1.7195,4.825,2.8061,1.6116,1.6543,1.0265,2.5974,2.7367,1.0536,0.7706,0.8132,1.0552,1.3556,1.9955,1.472,1.0668,1.3141,1.2318,0.0008,1.0452,0.7862,-0.4467,-0.1196,3.5576,1.1747,1.0839,3,0.4,TASCA_SINISTRA_DAVANTI_PANTALONI
0.417,5.2959,2.3013,15.3487,-0.6958,-1.5663,9.7492,3.1224,20.7496,-1.387,-0.1058,10.6376,3.2615,15.1986,-0.9309,4.6982,6.2476,2.4995,14.4232,0.0237,-0.2662,-3.9414,0.0887,14.8059,-0.3334,-0.0225,0.737,0.7056,0.9207,0.9573,1.2492,1.3049,0.5432,0.4978,0.8477,0.9165,1.5605,1.7027,0.5223,0.8595,-17.9808,1.6454,-34.423,-20.9206,1.0412,1.1499,0.6126,1.1044,0.5884,0.5328,0.7397,1.0099,1.0642,1.3652,1.4386,1.0538,0.0057,7.1355,-0.5274,-0.1886,0.0181,0.6861,-0.2525,0.0316,0.1461,0.4896,0.6997,3.5995,-0.4204,0.281,1.4978,1.2238,5.8127,-0.7395,-0.8667,3.2893,1.8136,7.5612,-2.6198,0.52,-0.1685,-0.3242,0.5717,0.3858,0.6748,0.3269,0.1488,0.4554,0.4311,0.1947,0.4516,0.7584,1.2132,1.5997,0.6193,0.4761,0.7688,0.0032,2.5986,0.5017,0.1019,0.5478,6.4246,0.2443,0.4943,1,0.8571,TASCA_SINISTRA_DAVANTI_PANTALONI
0.705,6.0697,2.4637,13.0527,-1.1967,-2.5579,14.1478,3.7614,14.4872,-10.2744,0.8357,12.2367,3.4981,13.4498,-0.3514,4.6222,18.8279,4.3391,15.2373,0.0403,-0.2756,0.8436,0.1525,-3.0607,-0.5534,0.1808,0.655,0.7043,0.5678,1.0753,0.8668,0.8062,0.429,0.496,0.3224,1.1562,0.7514,0.6499,0.5386,2.0331,-11.104,3.7748,-20.6166,-5.4616,4.6242,0.597,0.3742,0.1291,0.0809,0.6268,0.901,0.9705,0.8566,1.0771,0.9508,0.8827,0.0843,7.127,-0.5786,-0.0434,0.3804,-0.5435,-0.9575,0.688,0.2877,1.1292,1.0626,4.6682,-0.2766,1.0915,3.4876,1.8675,7.6505,-0.1639,-0.9096,2.2766,1.5088,5.7947,-9.9034,0.2636,-0.3163,-1.2,0.569,0.7043,1.2377,0.3238,0.496,1.532,0.9388,0.1922,0.2047,0.5563,6.8805,12.3678,0.6102,0.8056,1.3203,0.0112,3.1182,-0.0087,-0.6195,-0.6501,1,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.8214,4.2514,2.0619,12.2888,-0.9273,-1.4413,11.0331,3.3216,17.1639,-1.6755,-0.2835,11.4129,3.3783,17.0252,-1.5025,4.8587,5.9224,2.4336,12.2769,0.0093,0.5699,2.8971,-0.1691,5.0836,-0.2966,-0.0584,0.6208,0.6103,0.8473,0.9832,1.3649,1.3882,0.3853,0.3725,0.7179,0.9667,1.8629,1.9271,0.5501,0.5784,-51.0783,1.0515,-92.8541,-88.3048,0.9939,0.9372,0.5145,0.943,0.5177,0.549,0.716,0.7218,1.001,1.0081,1.3981,1.3868,0.0061,7.4796,0.4313,-0.2121,-0.2609,0.5989,-0.4652,-0.2176,-0.1829,4.2773,2.0682,8.6827,-0.8442,-0.715,3.5461,1.8831,9.911,-2.8893,-0.5961,1.9613,1.4005,6.727,-0.9554,0.2558,0.3069,1.1995,1.0983,1.4768,1.3446,1.2062,2.1809,1.8081,0.5398,1.2092,2.2401,1.8476,1.3686,0.7407,0.8761,1.2907,1.4733,0.0034,4.4829,-0.2804,0.3934,0.2684,0.5036,0.4311,0.6566,2,0,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.6384,4.0741,2.0184,10.4929,-0.9589,-2.0423,9.2533,3.0419,16.7689,-2.0138,-0.746,12.4883,3.5339,23.949,-0.5065,4.9145,6.7981,2.6073,15.6576,0.0471,0.3126,0.8557,-0.1299,2.7375,-0.4156,-0.1518,0.6635,0.5712,0.7741,0.8608,1.1667,1.3554,0.4403,0.3262,0.5993,0.741,1.3611,1.837,0.4584,0.6379,-6.6308,1.3916,-14.4649,-10.3945,0.9627,0.337,0.326,0.35,0.3386,0.9674,0.6257,0.4381,0.6701,0.7002,1.071,1.5295,0.0082,7.6224,0.4062,-0.1025,-0.1021,0.6359,-0.3658,-0.133,0.2925,1.7038,1.3053,6.9054,-0.283,-0.913,2.2793,1.5097,7.2899,-2.8916,0.5206,4.2384,2.0587,8.5844,-0.9666,-0.3204,0.5619,-1.7538,0.8646,0.634,0.7333,0.7475,0.402,0.5378,0.2812,0.361,1.2838,2.8732,1.233,0.4291,0.9473,0.8044,0.8492,0.004,4.0066,-0.3286,-0.3197,0.6384,0.2255,0.1746,0.4179,1,0,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0072,1.0739,1.0363,4.2172,-0.5299,-0.3411,3.1588,1.7773,6.5609,-1.2851,0.1802,3.3125,1.82,8.6337,-0.4665,2.5631,1.1247,1.0605,5.7431,0.0633,0.0211,-0.0399,-0.0028,-1.8929,-0.1331,0.0703,0.5831,0.5694,0.9771,0.9765,1.6759,1.7162,0.34,0.3242,0.9548,0.9536,2.8086,2.9453,0.3959,0.5319,-3.7627,1.3435,-9.5043,-7.0744,0.9601,0.4682,0.4496,0.4877,0.4683,0.9602,0.6428,0.4885,0.7343,0.7599,1.1424,1.5033,0.0014,3.7658,0.6577,0.1113,0.147,0.597,0.1966,0.3803,0.0462,0.0686,0.2619,1.0745,-1.1049,0.0461,0.0598,0.2446,0.8812,-1.2014,0.0553,0.0719,0.2682,1.3351,-1.2054,1.0006,0.8346,0.8342,1.0709,0.9766,0.912,1.1467,0.9538,0.8317,1.1728,0.7729,0.659,1.2753,0.8432,0.6612,1.2194,0.8048,0.66,0.0003,0.6452,0.8027,-0.2749,-0.3318,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0412,0.92,0.9592,4.3345,-0.4047,0.08,1.7925,1.3388,6.268,-0.783,0.3861,3.2184,1.794,7.7472,-0.4797,2.2556,1.0005,1.0003,4.9433,0.0785,0.5155,0.1068,0.0183,0.2072,0.0355,0.1712,0.7164,0.5346,0.9589,0.7463,1.3385,1.7935,0.5133,0.2859,0.9195,0.5569,1.7915,3.2167,0.4537,0.4972,-2.9671,1.0959,-6.5406,-5.9679,0.8778,0.5894,0.5752,0.6715,0.6553,0.976,0.6915,0.5595,0.8768,0.8091,1.268,1.5672,0.0014,3.1905,0.5883,-0.1797,0.04,0.1915,0.2656,0.5452,-0.0105,0.1711,0.4136,1.7891,-0.5481,0.0146,0.088,0.2967,1.2593,-0.6335,0.0253,0.0788,0.2808,1.2753,-1.1678,-0.7175,-0.4154,0.579,1.3941,1.4731,1.0567,1.9435,2.17,1.1165,1.297,0.922,0.7109,1.499,1.9643,1.3104,1.4207,1.4028,0.9874,0.0001,0.8466,0.881,-0.2309,-0.1572,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
0.183,0.8278,0.9098,4.203,-0.3749,0.0904,2.6521,1.6285,6.9694,-0.8648,0.2786,2.755,1.6598,7.4636,-0.5165,2.2137,1.4539,1.2058,4.9506,0.038,2.0243,0.6568,0.0827,0.3245,0.0408,0.1259,0.5587,0.5481,0.7546,0.9812,1.3506,1.3766,0.3121,0.3005,0.5694,0.9627,1.8242,1.895,0.3546,0.4508,-5.8526,1.2714,-16.5069,-12.9835,0.818,0.6212,0.594,0.7594,0.7262,0.9563,0.6031,0.5631,0.849,0.9338,1.4078,1.5076,0.0012,3.2101,0.6083,0.0958,0.1951,0.5526,0.4219,0.5098,-0.0627,0.0835,0.2889,1.0606,-0.8845,-0.004,0.089,0.2983,0.9763,-0.8624,0.0553,0.0708,0.2661,1.2881,-1.9357,15.487,-1.1341,-0.0732,0.9686,1.0857,1.1208,0.9383,1.1787,1.2563,1.1012,0.5861,0.5322,1.0737,1.2827,1.1946,1.0864,0.8234,0.7579,0.0003,0.7479,0.6801,-0.2786,-0.3661,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.138,7.0056,2.6468,16.0616,-1.0452,-1.1623,15.5483,3.9431,22.1014,-0.7632,-0.1018,5.6079,2.3681,15.3235,-0.5165,4.4572,9.676,3.1106,15.7711,0.0238,0.1187,1.356,-0.031,11.4223,-0.2608,-0.0228,0.6712,1.1177,0.8509,1.6651,1.2676,0.7613,0.4506,1.2492,0.724,2.7726,1.6069,0.5796,0.858,1.5727,-21.3812,1.8329,-24.9189,-13.5952,0.6265,0.7772,0.4861,1.2406,0.7759,0.6255,0.7267,1.0482,1.0184,1.4423,1.4014,0.9716,0.0042,6.9418,-0.3133,-0.275,0.0968,0.357,-0.3696,0.239,0.7571,1.4754,1.2147,6.3467,-0.294,-0.1807,0.9976,0.9988,5.9441,-1.6167,1.5634,3.7308,1.9315,6.5294,-0.1822,-4.1885,0.4842,-0.1156,1.2161,0.6289,0.5171,1.479,0.3955,0.2674,0.3927,1.4329,3.6492,2.1591,0.8881,0.4113,1.0677,0.972,0.9104,0.0063,3.3948,-0.2687,0.3897,-0.2751,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
-0.178,7.5752,2.7523,20.2589,-1.8634,-1.0402,11.7549,3.4285,16.0926,-0.9322,-0.2549,6.7014,2.5887,19.5005,-0.532,4.3916,7.9241,2.815,17.9638,0.0206,0.1712,0.6985,-0.0405,4.0812,-0.2369,-0.058,0.8028,1.0632,0.9777,1.3244,1.218,0.9196,0.6444,1.1304,0.956,1.7541,1.4834,0.8457,1.6981,1.9469,-34.862,1.1465,-20.53,-17.9065,0.8495,0.5558,0.3857,0.6543,0.4541,0.694,1.2589,1.0389,1.1278,0.8252,0.8958,1.0855,0.0039,6.8664,-0.5724,-0.4677,-0.0419,0.4392,-0.2267,0.1558,0.702,1.8007,1.3419,6.037,-0.2557,-0.2763,0.8517,0.9229,4.594,-2.7969,1.661,3.0493,1.7462,6.4183,-0.0706,-2.5407,0.4226,-0.1663,1.454,0.7685,0.5285,2.1142,0.5905,0.2793,0.3633,2.9052,7.9966,3.9734,0.8019,0.2018,1.3141,0.9406,0.7158,0.0065,3.2633,-0.2096,0.4592,-0.1159,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
-0.7422,9.0988,3.0164,17.5153,-1.0034,-1.5615,18.0006,4.2427,21.8612,-0.8562,-0.2067,17.9068,4.2316,18.505,-0.5617,5.9439,12.7082,3.5649,15.4975,0.0576,0.4753,3.591,-0.1249,7.5557,-0.2627,-0.0348,0.711,0.7128,0.8462,1.0026,1.1901,1.187,0.5055,0.5081,0.716,1.0052,1.4165,1.4091,0.8699,1.318,-9.253,1.5151,-10.6365,-7.0204,0.7424,0.7379,0.5316,0.9939,0.7161,0.7205,0.8012,0.9465,1.1302,1.1814,1.4106,1.1941,0.0063,9.1824,-0.1616,-0.5221,-0.2273,0.7186,0.3119,0.5013,0.6694,2.9038,1.7041,7.072,-0.4049,-0.2743,1.4907,1.2209,6.0915,-1.4468,1.3445,5.2529,2.2919,7.6466,-0.433,-2.44,0.4979,-0.204,1.3957,0.7435,0.5327,1.948,0.5528,0.2838,0.5658,0.8821,1.5589,2.0221,0.9434,0.4665,1.161,0.9248,0.7966,0.0055,4.3201,-0.0489,0.0021,0.1597,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
-0.1433,0.9839,0.9919,4.1238,-0.7519,-1.1892,2.7863,1.6692,6.4555,-1.6465,-0.219,3.3532,1.8312,7.8767,-0.5512,2.8014,0.7583,0.8708,4.2359,0.1987,0.1205,0.6543,-0.0512,5.4295,-0.4245,-0.0782,0.5942,0.5417,1.1391,0.9115,1.9169,2.1029,0.3531,0.2934,1.2975,0.8309,3.6744,4.4222,0.4407,0.6323,-1.6855,1.4349,-3.8248,-2.6656,0.965,0.4636,0.4453,0.4804,0.4615,0.9606,0.6388,0.5235,0.9735,0.8196,1.524,1.8595,0.0044,4.1132,0.4719,0.0266,-0.357,0.5406,-0.3192,0.2596,0.1071,0.1914,0.4375,2.0508,-1.034,0.1331,0.2806,0.5297,1.9696,-1.2331,0.0047,0.0635,0.2521,1.521,-1.4518,0.8049,22.7315,28.2409,0.826,1.7357,2.1014,0.6823,3.0128,4.4158,0.9586,1.1576,1.2076,1.1431,1.6252,1.4218,1.0412,1.3483,1.2949,0.0006,1.0592,0.8227,-0.2745,-0.198,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
-0.0074,0.9093,0.9536,4.9141,-0.5686,0.0915,2.3075,1.519,7.0152,-0.6333,0.0646,3.6149,1.9013,8.2468,-0.5223,2.399,1.089,1.0435,4.9475,0.1092,-0.0806,-0.1143,-0.0031,1.4172,0.0382,0.0269,0.6278,0.5015,0.9138,0.7989,1.4557,1.822,0.3941,0.2515,0.835,0.6383,2.119,3.3196,0.6548,0.6295,-2.9363,0.9613,-4.484,-4.6642,0.7294,0.5783,0.564,0.7928,0.7733,0.9753,0.7005,0.5959,0.9932,0.8506,1.4179,1.6669,0.0004,3.5123,0.3724,-0.1178,0.1788,0.5443,0.4387,0.4874,-0.0371,0.2008,0.4481,1.5007,-0.8248,-0.0077,0.1308,0.3616,1.6364,-1.3542,-0.0217,0.0517,0.2274,1.2347,-1.6834,4.8521,1.7088,0.3522,1.2392,1.9707,1.5902,1.5357,3.8835,2.5288,0.7206,0.8757,1.2152,1.1831,1.7872,1.5106,0.9171,1.2154,1.3253,0.0002,0.8739,0.5707,-0.0097,0.1584,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
