@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
-0.0667,3.3196,1.822,14.4781,-2.0894,0.8083,15.8042,3.9755,24.8955,-1.0168,-0.4192,6.9453,2.6354,19.136,-1.2739,3.8893,11.7757,3.4316,16.2505,0.0192,-0.0825,0.1591,-0.0171,-1.928,0.2078,-0.1078,0.4583,0.6913,0.5309,1.5085,1.1585,0.768,0.21,0.478,0.2819,2.2755,1.3421,0.5898,0.7801,0.9134,-30.7885,1.1708,-39.4657,-33.7088,0.3796,0.5569,0.2828,1.4668,0.745,0.5079,0.5816,0.7566,0.8909,1.301,1.532,1.1776,0.0032,5.9736,-0.1635,-0.1348,-0.2306,-0.9237,0.3799,-0.3207,-2.341,2.5028,1.582,4.8896,?,-8.7672,0.3849,0.6204,9.7133,?,2.9866,2.0114,1.4182,4.6093,0.2125,0.267,-0.7838,-2.9355,2.5499,1.1155,0.4375,6.5019,1.2443,0.1914,0.5034,-3.9319,-7.8108,1,0,0,0.5034,1.0608,2.1073,0.0332,14.0947,-0.4904,0.2292,0.7168,-0.1855,0.554,0.7443,2.9961,-0.8411,0.333,0.5987,0.7738,4.563,-0.3954,-0.1625,1.0637,1.0313,4.845,-1.455,-0.557,1.1413,-2.0491,0.9619,0.7217,0.7503,0.9253,0.5208,0.5629,1.0586,0.4767,0.4503,0.4976,0.8246,1.657,0.6566,0.6184,0.9418,0.0014,2.114,0.6684,0.2846,0.4481,DIETRO_PANTALONI
0.1764,0.8432,0.9182,6.4324,-0.6994,-0.0985,4.5209,2.1262,15.1907,-2.0712,0.1245,1.5709,1.2534,7.9145,-0.7535,2.1235,2.4819,1.5754,11.1433,0.0076,-1.7907,1.4164,0.0831,-0.791,-0.0464,0.0586,0.4319,0.7326,0.5829,1.6964,1.3496,0.7956,0.1865,0.5367,0.3397,2.8779,1.8215,0.6329,0.2584,0.7784,-30.9886,3.0122,-119.9193,-39.8116,0.7653,0.8386,0.3371,1.0959,0.4405,0.402,0.4234,0.8127,0.5772,1.9194,1.3632,0.7102,0.0008,3.1833,-0.1773,-0.01,-0.0885,-0.8205,-0.2582,0.1651,-0.9768,0.8946,0.9458,4.5629,-1.6582,-9.0411,0.2237,0.4729,9.5082,?,3.374,0.9686,0.9842,3.8964,0.3648,0.108,-0.2895,-2.6796,1.9999,0.9611,0.4805,3.9997,0.9236,0.2309,0.2994,-1.2721,-4.2492,0,0.2798,0,0.4799,1.171,2.4402,0.0339,13.6143,-0.1525,0.0084,0.9706,-0.2078,0.5211,0.7218,2.8198,-1.1524,0.1771,0.2772,0.5265,3.1061,-0.5342,-0.2475,0.7139,0.8449,3.3485,-1.2319,-1.1734,0.8396,-0.7156,1.371,0.8543,0.6232,1.8795,0.7299,0.3883,1.396,0.8169,0.5851,0.6471,0.8732,1.3495,0.9078,0.8421,0.9276,0.0013,1.6863,0.1355,-0.1204,-0.2037,DIETRO_PANTALONI
0.0505,4.7284,2.1745,9.7367,-1.1154,-1.0755,11.5658,3.4008,14.2365,-1.3977,0.0121,4.7946,2.1896,8.1431,-0.7577,4.0623,5.7457,2.397,9.0054,0.0492,-0.0469,4.187,0.0124,-89.2355,-0.2648,0.003,0.6394,0.9931,0.9072,1.5531,1.4188,0.9135,0.4088,0.9862,0.823,2.4123,2.0129,0.8345,0.6186,1.4625,-11.0276,2.3642,-17.8262,-7.5401,0.7752,0.9935,0.486,1.2816,0.6269,0.4892,0.6839,1.1957,1.0812,1.7483,1.5809,0.9042,0.0072,6.3098,-0.229,-0.3399,-0.2065,-0.6254,-0.5024,0.5952,3.1714,14.072,3.7513,10.9322,-0.1242,-1.6066,32.5396,5.7043,13.7995,-2.4257,2.9335,28.3493,5.3244,14.0724,-0.5595,-1.9739,1.0811,-0.5477,0.6576,0.7045,1.0714,0.4325,0.4964,1.1478,0.1236,0.2392,1.9353,2.4141,1.0777,0.4464,0.7922,0.7769,0.9806,0.0305,13.8792,0.0393,-0.5662,0.7411,0.4455,0.4573,0.6762,2.719,-0.4944,-0.4671,9.7591,3.124,11.6156,-1.5886,1.1696,1.9804,1.4073,4.435,-0.1748,-0.9538,0.3809,-0.3994,0.2165,0.4805,2.2199,0.0469,0.2309,4.9279,0.1262,1.3635,10.8045,0.4055,0.4819,1.1886,0.2341,0.6131,2.6191,0.0088,4.5378,0.3388,0.9048,0.1951,DIETRO_PANTALONI
-0.4826,25.4785,5.0476,29.2277,-1.7119,-1.8745,56.2277,7.4985,38.8232,-2.2431,-0.0657,32.3047,5.6837,29.6111,-1.0376,7.7986,56.9432,7.5461,31.9305,0.0056,0.2575,7.3409,-0.0619,28.5133,-0.2404,-0.0084,0.6731,0.8881,0.6689,1.3193,0.9937,0.7532,0.4531,0.7887,0.4474,1.7405,0.9874,0.5673,0.6871,1.2236,-101.9798,1.7808,-148.4214,-83.3448,0.9003,0.7416,0.3356,0.8237,0.3728,0.4526,0.7528,0.9871,0.9154,1.3111,1.2159,0.9274,0.007,12.2361,0.8811,0.1024,-0.3322,0.3369,-0.5182,0.055,1.9715,11.0711,3.3273,9.4423,-0.0662,2.5608,17.1091,4.1363,12.7476,-1.4008,7.3511,3.5086,1.8731,5.6853,0.3417,0.7699,0.2682,0.3484,0.8044,1.7764,2.2083,0.6471,3.1554,4.8764,0.0789,-0.1988,-2.5205,1.6678,1.0254,0.6148,0.7407,1.6608,2.2422,0.0277,14.4404,-0.8425,-0.9384,0.9394,-0.4534,0.9106,0.9543,4.7125,-2.6308,-0.1006,3.541,1.8817,9.2691,-2.0592,1.4554,1.8329,1.3538,4.7018,0.0725,4.5092,-0.3115,-0.0691,0.5071,0.7049,1.3899,0.2572,0.4968,1.9319,0.5473,-9.2919,-16.9784,0.4284,0.256,0.5977,0.5084,1.0023,1.9714,0.0053,3.3083,0.3672,-0.5437,-0.7933,DIETRO_PANTALONI
0.2107,0.6687,0.8177,5.1058,-0.8139,-0.3897,6.7106,2.5905,11.645,-0.952,-0.1361,3.9009,1.9751,12.1418,-0.4397,2.8826,3.1854,1.7848,8.2856,0.02,-0.5406,-1.5481,0.0731,2.8636,-0.1352,-0.0472,0.3157,0.414,0.4582,1.3116,1.4514,1.1066,0.0996,0.1714,0.2099,1.7202,2.1066,1.2246,0.4034,0.6178,-13.5787,1.5315,-33.6619,-21.9793,0.4718,0.3338,0.3329,0.7074,0.7056,0.9975,0.4385,0.4205,0.6162,0.9591,1.4055,1.4654,0.0016,4.0162,-0.4272,0.0098,0.0928,0.259,0.0082,0.3339,2.0732,11.4,3.3764,9.9634,-0.0896,2.6288,4.2622,2.0645,7.2971,-0.589,8.2186,1.6645,1.2901,6.0075,0.3476,0.7886,0.2523,0.3199,1.6354,2.6171,1.6002,2.6747,6.849,2.5607,0.303,-0.2561,-0.8449,1.9911,0.9929,0.4987,1.3654,1.6585,1.2147,0.0311,14.076,-0.7811,-0.9041,0.6427,0.3278,0.3138,0.5602,3.2898,-0.3157,-0.4649,0.8966,0.9469,5.3117,-4.4364,1.1625,2.5947,1.6108,6.3542,-0.3333,-0.7051,0.282,-0.3999,0.5916,0.3478,0.5878,0.35,0.1209,0.3455,0.1821,0.4969,2.7288,2.5591,0.5247,0.205,0.6193,0.5177,0.8359,0.0045,2.3188,-0.4595,0.0957,-0.2067,DAVANTI_PANTALONI
0.017,0.0133,0.1152,0.5507,-0.7694,-0.2609,0.0254,0.1593,0.8273,-3.0962,0.0197,0.017,0.1303,0.7028,-0.8409,0.3304,0.0152,0.1235,0.6289,0.0405,-0.0651,0.8622,0.0514,-13.2427,-0.7897,0.0596,0.7232,0.884,0.9331,1.2223,1.2902,1.0555,0.523,0.7815,0.8706,1.4941,1.6645,1.1141,0.3829,0.7459,-9.0095,1.948,-23.529,-12.0783,1.5408,0.8152,0.4748,0.5291,0.3081,0.5824,0.6656,0.7835,0.8756,1.1772,1.3155,1.1175,0.0009,0.4718,0.0639,-0.2256,-0.0142,0.0081,-0.8275,0.1154,7.8322,0.0084,0.0919,0.3264,0.9591,5.5894,0.0154,0.1241,0.4297,0.9261,-1.887,0.0005,0.0222,1.9368,?,1.4012,-4.1507,-2.9621,0.7404,4.1354,5.5855,0.5482,17.1015,31.1979,1.4221,-3.9532,-2.7798,1.3732,0,0,0.7597,0.1685,0.2219,0.0336,15.3086,-0.999,0.587,-0.538,0.0149,0.0015,0.0382,0.2126,-0.8436,0.0499,0.0026,0.051,0.266,-0.5393,0.0174,0.0009,0.0299,0.1474,-0.4256,0.2997,0.8605,2.8715,0.7487,1.2771,1.7057,0.5605,1.6309,2.9096,1.0437,2.2101,2.1175,0.6673,1.1151,1.671,0.7992,1.442,1.8043,0.0002,0.1176,0.7429,0.2724,0.3964,DAVANTI_PANTALONI
0.1487,0.9614,0.9805,5.5804,-1.371,-0.3218,7.0712,2.6592,12.8914,-0.7592,0.0059,5.2503,2.2913,13.7173,-0.4091,3.1614,3.4143,1.8478,11.6523,0.0214,-0.4623,25.1038,0.047,-54.305,-0.1018,0.0019,0.3687,0.4279,0.5306,1.1605,1.4391,1.24,0.136,0.1831,0.2816,1.3468,2.071,1.5377,0.58,0.8102,-12.6464,1.397,-21.805,-15.6087,0.3212,0.2418,0.1977,0.7528,0.6154,0.8175,0.4329,0.4068,0.4789,0.9398,1.1063,1.1772,0.0013,4.4227,-0.0124,0.1743,-0.0596,0.2916,0.1703,0.5034,2.4056,11.1,3.3317,9.8185,-0.0667,1.9703,2.7184,1.6488,6.1006,-0.5446,8.3844,2.356,1.5349,6.169,0.3439,1.2209,0.2869,0.235,2.0207,2.1706,1.0742,4.0833,4.7114,1.1538,0.2853,-0.1898,-0.665,2.3305,0.9789,0.42,1.6094,1.5916,0.9889,0.0324,13.6019,-0.7941,-0.8829,0.6031,0.3126,0.427,0.6535,3.858,-0.3164,-0.5642,0.5407,0.7353,3.0099,-5.4227,1.0839,1.9811,1.4075,5.2882,-0.1888,-0.5541,0.2884,-0.5205,0.8887,0.4643,0.5224,0.7898,0.2155,0.2729,0.3648,1.1041,3.0263,6.2539,0.6588,0.1053,1.2818,0.7295,0.5692,0.0046,2.296,-0.3971,-0.077,-0.1919,DAVANTI_PANTALONI
-0.0444,5.3121,2.3048,17.1695,-0.6875,-2.7954,33.7342,5.8081,22.1545,-51.7667,-0.2231,45.9082,6.7756,42.0455,-0.8065,4.8466,69.3316,8.3266,28.1807,0.0026,0.0159,0.199,-0.0092,12.5286,-0.5768,-0.046,0.3968,0.3402,0.2768,0.8572,0.6975,0.8137,0.1575,0.1157,0.0766,0.7348,0.4866,0.6622,0.3218,0.3726,-93.7273,1.1579,-291.2215,-251.5182,24.233,0.4372,0.3601,0.018,0.0149,0.8237,0.775,0.4084,0.6093,0.5269,0.7862,1.492,0.0101,7.2178,-0.2106,0.0967,0.2292,0.5015,-0.9105,-0.1352,2.1315,12.3458,3.5137,9.0425,-0.2433,5.116,4.1793,2.0443,6.2945,0.3386,5.0713,23.2008,4.8167,10.4865,-0.1343,0.4166,0.4203,1.0088,1.7187,0.7295,0.4244,2.9541,0.5321,0.1801,-0.5491,1.4251,-2.5953,0.7642,0.7867,1.0294,1.4366,0.8623,0.6003,0.027,13.7394,0.6968,-0.9615,-0.8664,1.0787,5.2465,2.2905,9.4058,-0.0434,0.6,1.2158,1.1026,4.3707,-0.0607,0.9632,3.6913,1.9213,6.9353,-0.0213,1.7977,1.1199,0.6229,2.0773,1.1922,0.5739,4.3152,1.4213,0.3294,1.5627,2.7075,1.7326,2.1878,1.3275,0.6068,2.152,1.3562,0.6302,0.0056,2.697,0.8809,0.9669,0.8751,DAVANTI_PANTALONI
-0.1076,0.015,0.1224,0.5763,-3.158,-0.0861,0.0071,0.0841,0.5056,-1.6676,-0.0185,0.0057,0.0752,0.4944,-2.1526,0.1905,0.0108,0.1037,0.4967,0.0328,1.249,5.8148,-0.5648,4.6555,-0.4522,-0.0971,1.4551,1.6267,1.1802,1.118,0.8111,0.7255,2.1172,2.6463,1.3928,1.2499,0.6578,0.5263,1.3847,1.2965,-25.9757,0.9363,-18.7584,-20.0351,0.7312,0.8838,0.2699,1.2086,0.3691,0.3054,1.1398,1.1656,1.1602,1.0227,1.018,0.9954,0.0005,0.2859,0.38,-0.1679,-0.7018,0.8007,-0.6389,-0.2986,7.4189,0.0018,0.0418,0.1574,0.979,6.3874,0.0025,0.0496,0.1776,0.9726,-0.5709,0.0014,0.0372,0.6321,?,1.1615,-12.9944,-11.1877,0.8439,1.1253,1.3334,0.7122,1.2662,1.778,1.1647,-11.6083,-9.9671,1.157,0,0,0.8861,0.249,0.281,0.035,14.3772,-0.9878,-0.2526,0.3129,0.0248,0.0015,0.0384,0.2596,-0.5993,0.0475,0.002,0.0447,0.2318,-0.5639,0.002,0.0008,0.029,0.1709,-1.6756,0.5218,12.3657,23.699,0.8594,1.327,1.5441,0.7386,1.761,2.3843,1.1638,0.9088,0.7809,1.095,2.5409,2.3204,1.1198,1.5187,1.3563,0.0002,0.1096,0.6514,0.0727,0.175,DAVANTI_PANTALONI
-0.035,0.875,0.9354,15.527,-0.7988,-0.1349,1.4345,1.1977,9.4881,-1.0896,0.0879,1.1816,1.087,7.3772,-1.0045,1.3195,1.777,1.333,9.3593,0.0047,0.2592,-0.3977,-0.0265,-1.5346,-0.1023,0.0666,0.781,0.8605,0.7017,1.1018,0.8985,0.8154,0.61,0.7405,0.4924,1.214,0.8072,0.6649,1.3936,1.8651,-157.5118,1.3383,-113.0234,-84.4543,1.9011,2.3455,0.918,1.2338,0.4829,0.3914,1.6365,2.1047,1.659,1.2861,1.0138,0.7882,0.0006,1.9448,-0.1193,-0.2257,-0.1068,-0.7259,-0.1248,0.1211,-1.858,0.4494,0.6704,3.879,?,-9.5858,0.0306,0.175,9.6905,?,0.5647,0.0321,0.1793,0.6294,0.2129,0.1938,-3.2904,-16.9757,3.8312,3.7389,0.9759,14.6784,13.9797,0.9524,0.4003,-22.7921,-56.9388,1,0,0,0.4003,6.1632,15.3967,0.0346,12.0085,-0.9846,0.4883,-0.3827,0.0807,0.0639,0.2528,1.5082,-0.7314,0.1569,0.1597,0.3997,2.5325,-0.5522,-0.1864,0.156,0.3949,2.2089,-3.5388,0.5142,-0.4329,-0.8419,0.6325,0.64,1.012,0.4,0.4097,1.0241,0.7071,0.3699,0.5231,0.5339,1.7899,3.3525,0.5955,0.6828,1.1465,0.0009,0.6657,0.3975,-0.1047,0.0359,DAVANTI_PANTALONI
0.392,3.2127,1.7924,8.8294,-0.5866,-0.8139,15.4771,3.9341,17.1922,-0.5831,-0.004,11.0144,3.3188,16.1047,-0.6678,4.6298,9.0851,3.0142,13.1547,0.011,-0.4817,-98.4755,0.0847,204.4405,-0.1758,-0.0009,0.4556,0.5401,0.5947,1.1854,1.3052,1.1011,0.2076,0.2917,0.3536,1.4052,1.7036,1.2124,0.5155,0.5062,-22.2308,0.982,-43.1228,-43.9142,0.5124,0.5763,0.4184,1.1247,0.8164,0.7259,0.5136,0.5482,0.6712,1.0675,1.3069,1.2243,0.0032,7.0089,-0.3588,0.0909,0.2348,0.7746,0.1261,0.2894,-1.373,11.1078,3.3328,9.712,-10.9689,4.6975,9.4124,3.068,10.6259,-0.5765,7.0627,1.8063,1.344,4.7475,0.3962,-0.2923,-0.1944,0.6651,1.0863,2.4798,2.2828,1.1801,6.1496,5.211,2.2905,-2.8576,-1.2476,0.1204,0.1032,0.8573,0.914,2.0457,2.2382,0.0304,14.633,0.9372,0.8669,0.9441,-0.292,0.8951,0.9461,4.2906,-2.6434,0.7662,2.4492,1.565,7.4619,-0.3278,-0.7015,1.6805,1.2963,5.1259,-8.7614,-0.3811,0.4163,-1.0923,0.6045,0.7298,1.2072,0.3655,0.5326,1.4574,1.69,0.6766,0.4004,0.2095,2.2426,10.7022,0.575,0.837,1.4557,0.0038,2.3714,-0.7839,0.6985,-0.8702,DAVANTI_PANTALONI
