@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
-0.4537,0.3838,0.6195,2.5825,-2.3095,-0.4262,2.5514,1.5973,6.8234,-1.366,-0.3532,0.5745,0.7579,3.439,-1.8227,1.7671,0.8992,0.9483,3.7796,0.0715,1.0644,1.2845,-0.2567,1.2068,-0.2412,-0.1999,0.3879,0.8174,0.6533,2.1074,1.6844,0.7993,0.1504,0.6682,0.4268,4.4413,2.8372,0.6388,0.4575,0.8115,-6.1965,1.774,-13.5452,-7.6354,0.2706,0.6405,0.1917,2.3671,0.7085,0.2993,0.3785,0.7509,0.6833,1.9841,1.8054,0.9099,0.0078,2.6211,-0.4052,-0.2162,-0.1498,0.6011,-0.3234,-0.4423,0.0359,0.0002,0.0154,0.0812,-0.1113,-0.1177,0.0005,0.0223,0.1471,?,-0.9678,0.0002,0.0125,0.9822,?,-0.3051,-0.0371,0.1216,0.688,1.2337,1.793,0.4734,1.5219,3.2149,0.0553,0.0083,0.1498,0,0,1,0.5523,0.0827,0.1498,0.0106,1.1217,0.6572,-0.8168,-0.8853,?,?,?,?,?,PANTALONI
0.2377,0.624,0.79,2.4024,-0.4262,-0.1018,1.0078,1.0039,3.5503,-0.6288,0.3698,0.6453,0.8033,3.0385,-0.2751,1.425,0.4501,0.6709,2.784,0.0953,-2.3344,0.6428,0.1668,-0.2753,-0.0715,0.2595,0.7869,0.9834,1.1775,1.2497,1.4963,1.1973,0.6192,0.9671,1.3865,1.5618,2.239,1.4336,0.5239,1.0951,-2.4478,2.0905,-4.6728,-2.2353,0.7728,0.7069,0.5474,0.9147,0.7083,0.7743,0.6767,0.7906,0.8629,1.1684,1.2753,1.0914,0.0048,2.19,0.9114,0.3477,0.674,0.6468,0.7543,0.6412,-0.1321,0.001,0.0311,0.1586,?,-0.6719,0.0001,0.0115,0.6953,?,-0.4635,0.0003,0.0175,0.4814,?,0.1966,0.285,1.4495,2.6939,1.7733,0.6583,7.2569,3.1445,0.4333,0.2281,0.3294,1.4443,1,1,1,0.2281,0.3294,1.4443,0.0087,1.2675,-0.9623,0.9856,-0.983,?,?,?,?,?,PANTALONI
-0.3349,5.1046,2.2593,9.4688,-1.0619,-1.3389,6.8968,2.6262,12.366,-1.3181,-1.3688,17.544,4.1886,29.1402,-0.6964,4.9619,8.7038,2.9502,16.5668,0.0568,0.2501,0.2446,-0.0675,0.9781,-0.2698,-0.2759,0.8603,0.5394,0.7658,0.627,0.8902,1.4197,0.7401,0.291,0.5865,0.3931,0.7924,2.0157,0.6935,0.4077,-4.888,0.5878,-7.048,-11.9901,0.8609,0.2673,0.2614,0.3105,0.3037,0.978,0.7657,0.3249,0.5716,0.4244,0.7464,1.759,0.0209,7.2744,-0.5775,-0.1522,-0.046,0.1123,0.0753,0.0611,-0.0081,0.0095,0.0975,0.2771,-1.261,0.0732,0.0098,0.0988,0.4496,-1.4753,0.0977,0.854,0.9241,1.9817,-1.0012,-0.1108,-0.0829,0.7488,0.9876,0.1056,0.1069,0.9753,0.0111,0.0114,0.5768,0.1559,0.2703,0.6748,0.1238,0.1834,0.6164,0.1398,0.2269,0.0013,1.1272,0.7301,0.9747,0.8165,?,?,?,?,?,PANTALONI
0.2704,1.6947,1.3018,4.5142,-0.6741,-0.4217,1.0812,1.0398,4.1673,-0.7899,0.1366,2.6317,1.6223,8.5464,-0.4076,2.1339,1.1239,1.0601,5.4156,0.124,-0.6411,1.9795,0.1267,-3.0876,-0.1976,0.064,1.2519,0.8025,1.228,0.641,0.9808,1.5302,1.5674,0.6439,1.5079,0.4108,0.962,2.3416,0.9883,0.7345,-2.3714,0.7432,-2.3994,-3.2285,1.1582,0.4441,0.4362,0.3834,0.3766,0.9822,1.0832,0.5282,0.8335,0.4876,0.7695,1.5781,0.0056,3.1134,0.8011,-0.064,0.3201,0.2809,0.382,0.653,-0.105,0.0034,0.0581,0.1943,-3.8506,-0.7175,0.0001,0.0096,0.738,?,-0.4184,0.0017,0.0411,0.4715,?,0.1464,0.251,1.7147,6.071,1.4131,0.2328,36.8567,1.9967,0.0542,0.209,0.3271,1.5651,0,0,1,0.2633,0.412,1.5651,0.009,1.2453,-0.942,0.8979,-0.8696,?,?,?,?,?,PANTALONI
0.466,7.73,2.7803,15.3487,-0.6958,-1.855,13.4685,3.6699,19.2142,-1.2104,0.1959,13.0777,3.6163,14.6636,-0.9179,5.6041,6.5665,2.5625,12.4403,0.0287,-0.2512,2.3791,0.0831,-9.4714,-0.331,0.0349,0.7576,0.7688,1.085,1.0148,1.4322,1.4112,0.5739,0.5911,1.1772,1.0299,2.0511,1.9916,0.5986,0.8974,-17.1572,1.4992,-28.6636,-19.1188,1.0412,1.1838,0.7067,1.137,0.6787,0.597,0.7988,1.0467,1.2338,1.3103,1.5445,1.1787,0.0202,8.5144,-0.5938,-0.318,0.0477,0.6923,-0.2541,0.0046,-0.134,0.0276,0.1662,0.417,-5.6693,0.3298,0.0074,0.0863,0.3258,0.2925,0.8348,0.0078,0.0885,0.3119,0.6587,-0.4064,-0.1605,0.395,1.9262,1.878,0.975,3.7103,3.527,0.9506,-2.6313,-0.5888,0.2238,0.1358,0.0684,0.5039,1.2799,1.3367,1.0444,0.0096,1.3336,-0.1685,0.8577,0.332,?,?,?,?,?,PANTALONI
1.2546,8.1551,2.8557,13.0527,-1.1967,-3.9003,15.6413,3.9549,14.1095,-14.5517,1.6025,15.9387,3.9923,13.4498,-0.3514,6.2344,20.2214,4.4968,15.0378,0.0529,-0.3217,0.7829,0.2012,-2.4339,-0.6256,0.257,0.7221,0.7153,0.635,0.9906,0.8795,0.8878,0.5214,0.5117,0.4033,0.9813,0.7735,0.7882,0.5386,2.0331,-8.4656,3.7748,-15.7178,-4.1639,6.5493,0.597,0.3742,0.0912,0.0571,0.6268,0.9251,0.9705,0.868,1.049,0.9383,0.8944,0.2,9.7032,-0.5124,-0.1617,0.2695,-0.5011,-0.9466,0.6833,-0.1717,0.0589,0.2427,0.6361,-8.5265,0.1674,0.0053,0.0727,0.209,0.309,0.7271,0.0561,0.2368,0.6808,0.2432,-1.0255,-0.2361,0.2302,3.3385,1.025,0.307,11.1456,1.0506,0.0943,-6.0922,-2.6026,0.4272,0.2208,0.0742,0.3362,3.0439,0.9345,0.307,0.0088,1.109,-0.9863,0.9056,-0.9343,?,?,?,?,?,PANTALONI
-0.1682,3.7068,1.9253,10.8189,-0.6968,-0.8815,11.0687,3.327,17.1387,-1.6715,-0.3279,7.7495,2.7838,12.8083,-0.8827,4.2346,5.5063,2.3466,11.9973,0.0319,0.1908,0.5129,-0.0397,2.6884,-0.2082,-0.0774,0.5787,0.6916,0.8205,1.1951,1.4178,1.1863,0.3349,0.4783,0.6732,1.4283,2.0102,1.4074,0.4143,0.7398,-11.2361,1.7857,-27.12,-15.1872,0.9939,0.9372,0.5145,0.943,0.5177,0.549,0.6313,0.8447,0.9018,1.3381,1.4285,1.0676,0.0104,6.5606,0.4265,-0.1077,0.0002,0.7243,-0.3874,-0.1861,-0.2543,0.2037,0.4513,1.1651,-0.9265,-0.1538,0.1606,0.4008,1.1364,-1.0073,-0.3999,0.344,0.5865,1.4631,-1.2077,1.6539,0.6358,0.3844,1.1262,0.7695,0.6832,1.2683,0.5921,0.4668,0.9825,0.7001,0.7126,1.0683,0.9126,0.8543,1.0252,0.7964,0.7768,0.0054,1.6416,0.9868,0.9893,0.969,?,?,?,?,?,PANTALONI
-0.9753,4.282,2.0693,9.3858,-1.2087,-1.9708,11.8144,3.4372,16.7558,-2.0186,-0.9726,10.4892,3.2387,14.7862,-1.1956,5.0957,6.4004,2.5299,12.151,0.0663,0.4949,1.0028,-0.1914,2.0264,-0.3868,-0.1909,0.602,0.6389,0.8179,1.0613,1.3586,1.2802,0.3624,0.4082,0.669,1.1263,1.8459,1.6388,0.4584,0.6379,-5.9526,1.3916,-12.9856,-9.3314,0.7655,0.631,0.3265,0.8243,0.4265,0.5175,0.5602,0.6348,0.7724,1.1332,1.379,1.2169,0.0261,8.0585,0.6404,-0.0246,-0.1488,0.6459,-0.462,-0.451,-0.2702,0.1128,0.3358,1.1215,-0.9764,-0.2241,0.1085,0.3295,1.1557,-0.955,-0.6036,0.2209,0.47,1.5139,-1.4617,1.2053,0.4476,0.3714,1.0192,0.7144,0.701,1.0388,0.5104,0.4914,0.9814,0.6163,0.628,0.96,0.9227,0.9612,0.9704,0.7408,0.7634,0.0076,1.5484,0.99,0.8994,0.8711,?,?,?,?,?,PANTALONI
0.1671,1.4364,1.1985,4.1603,-0.5196,-0.0019,2.4336,1.56,5.9088,-1.0653,-0.001,2.9954,1.7307,8.6116,-0.4676,2.4425,0.9277,0.9632,5.2165,0.1477,-87.8906,-168.2883,0.0684,1.9147,-0.0008,-0.0004,0.7683,0.6925,1.2443,0.9014,1.6197,1.7969,0.5902,0.4795,1.5483,0.8124,2.6233,3.2289,0.4667,0.5184,-1.5732,1.1107,-3.3705,-3.0345,0.9569,0.4666,0.4473,0.4876,0.4674,0.9587,0.7041,0.4831,0.7975,0.6861,1.1327,1.6509,0.0018,3.6687,0.6984,0.0688,0.2241,0.4628,0.3143,0.4542,-0.104,0.0015,0.0391,0.1512,?,-0.7162,0,0.0047,0.7282,?,-0.5304,0.0001,0.0104,0.5478,?,0.1452,0.1961,1.3504,8.4074,3.7582,0.447,70.6838,14.1237,0.1998,0.2076,0.276,1.3294,1,1,1,0.2076,0.276,1.3294,0.0095,1.3506,-0.5316,0.0518,-0.7563,?,?,?,?,?,PANTALONI
0.2823,1.1356,1.0657,4.3316,-0.4038,0.542,1.1926,1.092,4.6501,-0.3704,0.0554,3.3247,1.8234,7.7472,-0.4797,2.2218,1.093,1.0455,4.9433,0.0785,0.5208,5.0943,0.1271,9.7809,0.244,0.0249,0.9758,0.5844,1.0193,0.5989,1.0445,1.7441,0.9523,0.3416,1.039,0.3587,1.091,3.0417,0.9912,0.496,-2.9603,0.5004,-2.9865,-5.9679,0.9094,0.5894,0.5752,0.6481,0.6326,0.976,0.9315,0.5591,0.8762,0.6002,0.9407,1.5672,0.0067,3.1408,0.4405,-0.2098,0.0362,0.2147,0.2183,0.4836,-0.193,0.0019,0.0431,0.2515,?,-0.7019,0.0001,0.0115,0.7221,?,-0.5014,0.0003,0.0184,0.5253,?,0.275,0.3849,1.3998,3.7513,2.3457,0.6253,14.0723,5.5022,0.391,0.3484,0.4789,1.3746,1,1,1,0.3484,0.4789,1.3746,0.0096,1.3963,-0.9025,0.9302,-0.8834,?,?,?,?,?,PANTALONI
0.2503,1.0423,1.0209,4.1232,-0.3488,0.1486,1.2593,1.1222,5.147,-0.608,-0.09,2.6667,1.633,7.4636,-0.5165,1.986,1.117,1.0569,4.8324,0.0389,1.6844,-2.7822,0.126,-1.6518,0.0748,-0.0453,0.9098,0.6252,0.966,0.6872,1.0618,1.5451,0.8277,0.3909,0.9331,0.4722,1.1274,2.3873,0.5479,0.4194,-5.4453,0.7655,-9.9392,-12.9835,0.955,0.6212,0.608,0.6504,0.6366,0.9788,0.8011,0.5524,0.8532,0.6896,1.0651,1.5445,0.0032,2.8858,0.6445,0.0202,0.1973,0.4486,0.1336,0.3368,-0.1234,0.0024,0.0493,0.1846,?,-0.7217,0,0.0044,0.7351,?,-0.5027,0,0.007,0.5143,?,0.171,0.2455,1.4357,11.1955,7.0245,0.6274,125.339,49.3436,0.3937,0.2511,0.3589,1.4295,1,1,1,0.2511,0.3589,1.4295,0.0093,1.3479,-0.2781,0.6287,-0.6382,?,?,?,?,?,PANTALONI
0.2654,10.1415,3.1846,15.2981,-0.9479,-2.2589,19.6396,4.4317,21.5754,-0.79,-0.0548,7.544,2.7466,14.0981,-0.5878,5.7856,9.0283,3.0047,14.505,0.0328,-0.1175,-4.8473,0.0459,41.2534,-0.3904,-0.0095,0.7186,1.1594,1.0599,1.6135,1.4749,0.9141,0.5164,1.3443,1.1233,2.6034,2.1753,0.8356,0.7818,1.4264,-15.1149,1.8244,-19.3327,-10.5965,0.6516,0.8845,0.5237,1.3575,0.8037,0.592,0.7091,1.0851,1.0547,1.5304,1.4874,0.9719,0.0245,8.9139,-0.2428,-0.326,0.0482,0.4011,-0.3018,0.2866,-0.0895,0.0201,0.1416,0.4839,-1.545,-0.0316,0.0474,0.2177,0.7356,-2.4045,0.1118,0.7327,0.856,1.9271,-0.9868,2.8277,-0.8005,-0.2831,0.6505,0.1654,0.2543,0.4232,0.0274,0.0647,0.5654,0.3069,0.5428,0.88,0.196,0.2228,0.6578,0.2511,0.3817,0.0016,1.1873,0.8497,0.9582,0.9089,?,?,?,?,?,PANTALONI
0.0445,8.7686,2.9612,12.9069,-1.0206,-1.6573,12.9933,3.6046,14.7813,-1.0313,-0.0106,8.4029,2.8988,13.5026,-1.004,5.052,7.3905,2.7186,10.2587,0.0706,-0.0269,-4.2166,0.0088,157.0349,-0.328,-0.0021,0.8215,1.0215,1.0892,1.2435,1.3259,1.0663,0.6749,1.0435,1.1865,1.5463,1.7581,1.137,0.8687,0.9637,-8.3628,1.1093,-9.6264,-8.6778,0.8778,0.948,0.5787,1.08,0.6592,0.6104,0.8732,0.9559,1.2581,1.0947,1.4409,1.3162,0.0178,7.9101,-0.5064,-0.4442,-0.0415,0.4969,-0.1571,0.0335,-0.0259,0.0335,0.1831,0.5879,-1.0435,0.058,0.019,0.1377,0.5117,-1.6761,0.2151,0.7474,0.8645,1.9054,-0.9996,-0.447,-0.1206,0.2698,1.3294,0.2118,0.1593,1.7673,0.0449,0.0254,0.9368,0.3152,0.3364,1.5048,0.3019,0.2006,1.1491,0.3086,0.2685,0.0024,1.1838,0.7495,0.9299,0.9082,?,?,?,?,?,PANTALONI
-0.7014,10.9382,3.3073,17.5153,-1.0034,-0.238,18.9721,4.3557,18.8353,-0.6237,0.2565,19.6385,4.4315,17.2106,-0.4525,5.9107,15.2273,3.9022,15.1308,0.0678,2.9475,-2.7347,-0.1187,-0.9278,-0.0403,0.0434,0.7593,0.7463,0.8475,0.9829,1.1162,1.1356,0.5765,0.557,0.7183,0.9661,1.2459,1.2897,1.2125,1.6362,-7.9767,1.3494,-6.5787,-4.8752,0.7537,0.7379,0.5387,0.979,0.7147,0.7301,0.9299,1.0177,1.1576,1.0944,1.2448,1.1375,0.0085,9.0971,-0.1165,-0.5078,-0.386,0.7257,0.5701,0.7643,0.1423,0.0143,0.1195,0.3623,-0.3854,-0.4482,0.0099,0.0993,0.5954,?,-0.5557,0.0066,0.0815,0.7745,?,-0.3176,-0.2562,0.8065,1.2034,1.4677,1.2196,1.4481,2.154,1.4875,0.1693,0.1301,0.7687,0,0,1,0.6085,0.4677,0.7687,0.0079,1.1745,-0.6447,0.5565,-0.565,?,?,?,?,?,PANTALONI
0.0012,1.1804,1.0865,4.0904,-0.7454,-1.5114,3.4295,1.8519,6.427,-1.6585,0.1468,3.7056,1.925,7.6063,-0.5075,3.1646,0.6068,0.779,3.3883,0.3549,-0.0008,0.0084,0.0004,-10.2955,-0.4776,0.0464,0.5867,0.5644,1.3947,0.962,2.3773,2.4712,0.3442,0.3185,1.9452,0.9255,5.6516,6.1066,0.4357,0.6822,-0.9373,1.5658,-2.1512,-1.3739,0.9694,0.4645,0.4462,0.4791,0.4603,0.9607,0.6364,0.5378,1.2072,0.845,1.8968,2.2448,0.0163,4.6208,0.5835,0.047,-0.693,0.729,-0.1876,0.1729,-0.1569,0.0049,0.07,0.2669,?,-0.686,0.0001,0.0107,0.7011,?,-0.5323,0.0008,0.0289,0.5745,?,0.2287,0.2948,1.2888,6.5559,2.4214,0.3693,42.9797,5.863,0.1364,0.3806,0.4645,1.2204,1,1,1,0.3806,0.4645,1.2204,0.0095,1.3751,-0.3972,0.9888,-0.3737,?,?,?,?,?,PANTALONI
-0.0028,1.1803,1.0864,4.3136,-0.3769,-0.4311,1.3794,1.1745,5.4532,-0.8641,-0.1948,2.9466,1.7166,7.9428,-0.4662,2.1806,0.9751,0.9875,4.9362,0.1113,0.0064,0.0142,-0.0013,2.2134,-0.1977,-0.0893,0.925,0.6329,1.1002,0.6842,1.1894,1.7383,0.8557,0.4006,1.2104,0.4681,1.4146,3.0218,0.4671,0.4676,-1.9109,1.0009,-4.0907,-4.087,1.0709,0.5783,0.564,0.54,0.5267,0.9753,0.791,0.5431,0.8739,0.6866,1.1047,1.6091,0.0051,3.3196,0.4863,-0.0002,0.3421,0.7508,0.2397,0.3824,-0.1439,0.0011,0.0333,0.1897,?,-0.6904,0.0001,0.0107,0.716,?,-0.5306,0.0003,0.0185,0.5593,?,0.2084,0.2711,1.3012,3.1248,1.801,0.5764,9.7641,3.2435,0.3322,0.265,0.3392,1.2802,1,1,1,0.265,0.3392,1.2802,0.0095,1.3649,-0.9223,0.9043,-0.8959,?,?,?,?,?,PANTALONI
0.0152,1.0425,1.021,3.5908,-1.1673,-1.1824,4.4782,2.1162,7.6498,-1.2692,0.1888,3.1121,1.7641,6.884,-0.4986,3.0346,0.858,0.9263,3.7395,0.2702,-0.0129,0.0805,0.005,-6.262,-0.3896,0.0622,0.4825,0.5788,1.1023,1.1996,2.2846,1.9046,0.2328,0.335,1.2151,1.439,5.2196,3.6273,0.452,0.8444,-1.3968,1.8682,-3.0903,-1.6542,0.4915,0.3607,0.3233,0.7338,0.6579,0.8965,0.4694,0.5216,0.9602,1.1112,2.0457,1.8409,0.0123,4.5073,0.6759,0.1882,-0.4489,0.7427,-0.0318,0.2476,-0.1802,0.0023,0.0476,0.2704,?,-0.6706,0.0002,0.015,0.6883,?,-0.5814,0.0004,0.0204,0.6168,?,0.2688,0.31,1.1535,3.1632,2.3291,0.7363,10.0059,5.4247,0.5422,0.3928,0.4384,1.116,1,1,1,0.3928,0.4384,1.116,0.0093,1.4322,-0.8577,0.7094,-0.9537,?,?,?,?,?,PANTALONI
-0.144,5.6613,2.3794,9.3328,-1.2034,-0.2243,11.075,3.3279,13.4404,-1.1613,-0.055,5.7585,2.3997,12.5367,-0.4802,4.1855,5.0505,2.2473,8.924,0.0289,0.6423,2.6204,-0.0344,4.0797,-0.0536,-0.0131,0.715,0.9915,1.0587,1.3868,1.4808,1.0678,0.5112,0.9831,1.1209,1.9232,2.1928,1.1402,0.7058,1.2533,-19.1798,1.7757,-27.1745,-15.3037,0.6811,0.5001,0.4609,0.7342,0.6767,0.9216,0.6944,0.7444,1.0458,1.0721,1.5061,1.4048,0.0029,6.3289,-0.7505,0.0207,0.1376,0.5247,-0.0774,0.1261,-0.042,0.0147,0.1213,0.4184,-3.7041,0.3386,0.0184,0.1355,0.4621,0.2806,0.8241,0.0018,0.0423,0.1788,0.7935,-0.1239,-0.0509,0.4109,0.8953,2.8672,3.2025,0.8015,8.2206,10.2562,-1.8273,-0.4797,0.2625,0.1384,0.1028,0.7423,0.9052,2.3404,2.5853,0.0095,1.253,-0.9926,0.7431,-0.7506,?,?,?,?,?,GIACCA
