@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
0.131,16.7908,4.0977,22.6667,-1.0952,-11.5773,32.1518,5.6703,31.1499,-11.3555,9.921,20.764,4.5568,24.2536,-0.0378,16.0888,43.3337,6.5828,34.3104,0.0642,-0.0113,0.0132,0.0081,-1.1669,-0.7196,0.6166,0.7227,0.8992,0.6225,1.2444,0.8614,0.6922,0.5222,0.8086,0.3875,1.5484,0.742,0.4792,0.4139,13.4029,-5.0354,32.3855,-12.1671,-0.3757,4.2911,0.4629,0.2951,0.1079,0.0688,0.6374,0.7277,0.9346,0.6606,1.2843,0.9079,0.7069,0.0794,24.292,0.0283,-0.3791,-0.1691,-0.8662,-0.9478,0.9496,20.7355,256.0716,16.0022,55.7983,-0.4904,25.6019,177.3116,13.3158,51.5396,-0.3338,-16.1915,211.3344,14.5373,45.2988,-40.9901,0.8099,-1.2806,-1.5812,1.2017,1.1008,0.916,1.4442,1.2117,0.839,1.4232,0.4152,0.2917,0.9689,34.7044,35.8175,1.0826,1.2318,1.1378,0.1912,67.8372,0.4989,0.8348,0.7274,?,?,?,?,?,DESTRA_PANTALONI
-0.6604,8.7708,2.9616,16.3745,-2.3103,-10.2745,18.8523,4.3419,26.366,-7.5334,10.201,8.754,2.9587,19.9502,0.0452,15.0422,20.1709,4.4912,28.2005,0.107,0.0643,-0.0647,-0.0439,-1.0072,-0.683,0.6782,0.6821,1.001,0.6594,1.4675,0.9668,0.6588,0.4652,1.0019,0.4348,2.1536,0.9346,0.434,0.491,-12.1052,-3.3805,-24.6559,-6.8853,0.2793,1.601,0.2367,0.1566,0.1479,0.0978,0.6616,0.621,0.8208,0.5806,1.3216,0.9349,0.7074,0.0759,22.3343,-0.007,-0.6212,-0.4542,-0.701,-0.8592,0.9501,20.4646,116.3021,10.7843,46.4371,-0.5,34.2511,15.1517,3.8925,25.8606,0.3586,-12.9841,92.639,9.6249,37.9196,?,0.5975,-1.5761,-2.6379,2.7705,1.1205,0.4044,7.6758,1.2554,0.1636,-1.0705,0.4082,-0.3813,0.7678,0,0,1.7957,1.2246,0.682,0.2197,69.5827,0.5401,0.6979,0.8244,?,?,?,?,?,DESTRA_PANTALONI
0.1558,3.6314,1.9056,9.7366,-1.1153,-2.2626,66.0344,8.1262,25.7697,-3.0806,9.7539,3.6229,1.9034,8.1441,0.4352,12.412,19.511,4.4171,17.1531,0.2838,-0.0689,0.016,0.0126,-0.232,-0.1823,0.7858,0.2345,1.0012,0.4314,4.2693,1.8397,0.4309,0.055,1.0023,0.1861,18.227,3.3845,0.1857,0.2639,-0.8181,-0.7552,-3.1002,-2.862,0.9232,0.7289,0.3192,0.1922,0.438,0.2637,0.602,0.3778,1.1955,0.5676,3.1642,1.5023,0.4748,0.0498,17.8028,0.4686,-0.32,-0.5794,-0.6146,-0.8842,0.8561,2.1792,646.9474,25.4352,73.2,-1.6859,2.217,438.8166,20.948,54.5062,-0.3932,-25.94,177.5422,13.3245,45.2838,-27.4156,0.983,-0.084,-0.0855,1.2142,1.9089,1.5721,1.4743,3.6439,2.4716,2.9867,1.0516,0.3521,0.6966,17.1015,24.5494,1.343,1.6165,1.2037,0.13,67.0841,-0.3674,-0.6508,0.7532,?,?,?,?,?,DESTRA_PANTALONI
-0.1763,18.5129,4.3027,27.1271,-1.5419,4.7387,52.9426,7.2762,34.9387,-1.5068,9.6572,22.9275,4.7883,29.2765,-0.245,13.6678,23.3225,4.8293,23.169,0.1509,-0.0372,-0.0183,-0.0129,0.4907,0.3467,0.7066,0.5913,0.8986,0.8909,1.5196,1.5067,0.9915,0.3497,0.8075,0.7938,2.3091,2.27,0.9831,0.7835,2.8564,-3.9978,3.6456,-5.1022,-1.3996,0.7657,0.4538,0.3911,0.5927,0.5108,0.8619,0.7764,0.9266,1.1708,1.1934,1.508,1.2636,0.0555,20.3609,0.599,0.1328,-0.2353,0.139,-0.2408,0.7149,-17.5785,229.7226,15.1566,49.2172,?,-30.8729,432.2856,20.7915,70.9503,-1.7026,-19.5544,87.0528,9.3302,35.405,-3.8471,0.5694,0.899,1.5788,0.729,1.6245,2.2284,0.5314,2.6389,4.9658,1.1011,1.7515,1.5906,0,0,3.5941,0.6937,1.3901,2.004,0.209,73.6202,-0.8837,-0.77,0.9134,?,?,?,?,?,DESTRA_PANTALONI
0.1995,0.5354,0.7317,5.0624,-0.7401,0.7039,6.392,2.5282,14.9028,-1.1613,9.9893,2.8322,1.6829,12.1246,0.3413,10.3412,3.1412,1.7723,11.8839,0.3573,0.2834,0.02,0.0193,0.0705,0.0681,0.966,0.2894,0.4348,0.4129,1.5023,1.4265,0.9496,0.0838,0.1891,0.1705,2.2569,2.0349,0.9017,0.2689,-0.3427,-0.3259,-1.2747,-1.2118,0.9507,0.4219,0.1581,0.1573,0.3746,0.3729,0.9954,0.3397,0.4175,0.426,1.2291,1.254,1.0203,0.0527,12.5495,-0.2551,-0.0047,0.064,0.2753,0.2898,0.9575,5.3288,103.9794,10.197,39.3585,-2.1844,-0.4556,12.3056,3.5079,17.3386,-5.0217,-32.1895,4.8895,2.2112,33.5999,?,-11.6973,-0.1655,0.0142,2.9068,4.6115,1.5864,8.4498,21.2661,2.5168,1.8672,0.8035,0.4303,4.2925,0,0,2.27,1.1714,0.516,0.1717,45.9267,0.6836,-0.6221,-0.4781,?,?,?,?,?,SINISTRA_PANTALONI
-0.0048,0.0282,0.168,1.7504,-4.6226,6.4443,0.0507,0.2252,1.7887,0.7495,9.8616,0.0226,0.1503,1.0058,0.9043,11.7836,0.028,0.1674,0.7919,0.9356,-0.0007,-0.0005,-0.0004,0.6535,0.5469,0.8369,0.7461,1.1175,1.0034,1.4977,1.3448,0.8979,0.5567,1.2487,1.0068,2.2431,1.8086,0.8063,-0.2689,-0.1513,-0.125,0.5627,0.4649,0.8261,0.0436,0.0296,0.0253,0.679,0.5803,0.8547,0.9786,1.7402,2.2104,1.7783,2.2588,1.2702,0.0604,16.4153,0.1368,-0.4258,-0.2601,-0.0988,0.6406,0.7007,-30.7974,0.3383,0.5816,31.9794,?,-4.129,0.3651,0.6042,5.3986,?,31.1349,0.1671,0.4088,1.561,0.9511,7.4587,-0.9892,-0.1326,0.9626,1.4227,1.478,0.9265,2.024,2.1845,5.9237,-1.0534,-0.1778,1,0,0,5.9237,20.4868,3.4585,0.2256,66.0614,-0.7344,0.6787,-0.7058,?,?,?,?,?,SINISTRA_PANTALONI
0.1618,0.7098,0.8425,5.2167,-1.6333,0.2718,5.3672,2.3167,12.1694,-0.6885,10.139,3.8597,1.9646,12.4275,0.3299,10.423,4.1966,2.0486,13.57,0.3115,0.5953,0.016,0.0155,0.0268,0.0261,0.9728,0.3637,0.4288,0.4113,1.1792,1.1309,0.959,0.1322,0.1839,0.1691,1.3906,1.279,0.9197,0.6521,-0.529,-0.5271,-0.8112,-0.8084,0.9965,0.2749,0.1068,0.1005,0.3887,0.3657,0.941,0.4287,0.4198,0.3844,0.9792,0.8968,0.9158,0.0551,12.434,0.049,0.116,0.1027,0.3968,0.4179,0.9823,4.7618,99.1806,9.9589,38.3392,-2.3108,3.2735,20.5351,4.5316,20.8191,-2.0709,-32.3735,8.6172,2.9355,35.2188,?,1.4547,-0.1471,-0.1011,2.1977,3.3926,1.5437,4.8298,11.5096,2.383,1.906,0.7598,0.3986,1.7081,0,0,1.8415,1.0886,0.5911,0.1787,47.1464,0.9254,-0.5813,-0.6249,?,?,?,?,?,SINISTRA_PANTALONI
0.0256,4.4286,2.1044,17.3708,-0.6665,2.8331,26.2397,5.1225,21.9407,-0.6744,10.1077,34.9375,5.9108,41.8606,-0.2414,12.3049,24.3873,4.9384,31.4771,0.069,0.009,0.0025,0.0021,0.2803,0.2302,0.8214,0.4108,0.356,0.4261,0.8666,1.0373,1.1969,0.1688,0.1268,0.1816,0.751,1.076,1.4326,0.7861,0.8533,-2.9781,1.0854,-3.7883,-3.4901,0.7955,0.3091,0.3083,0.3886,0.3876,0.9973,0.7917,0.415,0.5519,0.5241,0.697,1.3299,0.0564,15.5205,-0.3626,0.1504,0.2865,0.0155,0.1392,0.776,7.7689,117.5448,10.8418,32.6385,-0.8758,-8.5124,244.1175,15.6243,39.1785,-11.5616,-19.7313,396.8057,19.92,50.0381,-1.866,-0.9127,-0.3937,0.4314,0.6939,0.5443,0.7844,0.4815,0.2962,0.6152,0.4226,0.4678,1.1068,5.5788,0.9966,0.1786,0.8331,0.6523,0.783,0.1229,50.7815,0.8717,-0.9585,-0.9749,?,?,?,?,?,SINISTRA_PANTALONI
-0.0982,0.0153,0.1236,0.7047,-1.6393,11.843,0.0151,0.123,0.5738,0.9527,9.9033,0.0056,0.0751,0.4757,0.9528,15.439,0.0148,0.1218,0.58,0.9631,-0.0083,-0.0099,-0.0064,1.1959,0.7671,0.6414,1.0047,1.6451,1.0146,1.6375,1.0099,0.6167,1.0094,2.7065,1.0295,2.6814,1.0199,0.3804,-0.0378,-0.0456,-0.0289,1.2053,0.7645,0.6343,0.022,0.0265,0.017,1.2053,0.7728,0.6412,1.2282,1.4815,1.215,1.2063,0.9893,0.8201,0.0826,21.8731,0.3768,-0.1671,0.219,0.4031,0.9292,0.7041,-14.3302,0.0961,0.31,14.9994,?,-32.9569,0.0759,0.2755,33.7799,?,11.8112,0.0512,0.2263,1.0803,0.9117,0.4348,-1.2133,-2.7903,1.1253,1.3698,1.2173,1.2662,1.8764,1.4819,0.444,-1.3442,-3.0272,1,0,0,0.444,13.8842,31.2684,0.2023,59.0983,-0.348,-0.4577,0.4899,?,?,?,?,?,SINISTRA_PANTALONI
-0.0123,0.9548,0.9772,10.7263,-1.8045,-11.3619,4.6227,2.1501,15.765,?,9.8678,1.9632,1.4012,9.9667,0.3316,15.1356,4.9209,2.2183,14.1901,0.3023,0.0011,-0.0012,-0.0008,-1.1514,-0.7507,0.652,0.4545,0.6974,0.4405,1.5345,0.9692,0.6316,0.2066,0.4864,0.194,2.3546,0.9394,0.399,0.4378,-1.3958,-1.1228,-3.1884,-2.5647,0.8044,0,0.2565,0.1881,0,0,0.7332,0.6804,1.0762,0.7559,1.5818,1.111,0.7024,0.0796,21.758,0.0832,-0.0643,-0.0772,-0.5869,-0.9177,0.851,-4.8948,63.5912,7.9744,30.1178,-0.6352,43.0681,1.5109,1.2292,3.7201,0.9174,-6.2354,4.9267,2.2196,9.0591,?,-0.1137,0.785,-6.907,6.4876,3.5927,0.5538,42.0885,12.9074,0.3067,-0.283,1.2914,-4.5632,0.4088,0,0,8.096,3.3246,0.4106,0.2317,57.6958,0.5962,0.5126,0.8442,?,?,?,?,?,SINISTRA_PANTALONI
0.2731,2.5975,1.6117,8.5235,-0.5165,3.0047,11.5386,3.3968,12.6553,-0.265,9.6102,8.2838,2.8782,16.1877,0.1518,10.6603,10.2367,3.1995,16.4367,0.1653,0.0909,0.0284,0.0256,0.3127,0.2819,0.9015,0.4745,0.56,0.5037,1.1802,1.0617,0.8996,0.2251,0.3136,0.2537,1.3929,1.1272,0.8092,1.095,-1.0019,-0.8916,-0.915,-0.8143,0.8899,0.5618,0.2945,0.2854,0.5242,0.508,0.9692,0.6735,0.5265,0.5186,0.7818,0.7699,0.9849,0.0533,14.4782,-0.5131,0.0749,0.0088,0.4008,0.5863,0.9611,23.2081,63.306,7.9565,27.24,0.3505,-12.3365,117.5189,10.8406,53.038,-0.5986,-35.4859,69.2356,8.3208,41.1591,?,-1.8812,-0.654,0.3476,0.734,0.9562,1.3028,0.5387,0.9144,1.6974,-0.7401,-0.3571,0.4825,1.264,0,0,0.5136,0.6618,1.2886,0.2336,74.5173,0.5341,0.834,0.8541,?,?,?,?,?,SINISTRA_PANTALONI
0.1062,1.6017,1.2656,7.4293,-0.867,-10.1082,27.5009,5.2441,23.8168,-2.9557,10.1674,2.4919,1.5786,10.5561,0.3506,15.2005,6.1032,2.4705,14.1243,0.4148,-0.0105,0.0104,0.007,-0.9942,-0.665,0.6689,0.2413,0.8017,0.5123,3.322,2.1227,0.639,0.0582,0.6428,0.2624,11.036,4.506,0.4083,0.1939,-0.6053,-0.3446,-3.1224,-1.7777,0.5693,0.6609,0.2448,0.1649,0.3704,0.2495,0.6735,0.3119,0.7038,0.526,2.2562,1.6862,0.7474,0.0759,21.7539,0.1976,0.1584,-0.029,0.1812,-0.6972,0.4955,-3.9391,521.8043,22.843,67.1387,-0.504,36.6999,80.337,8.9631,40.2603,0.0957,-5.0399,18.2359,4.2703,17.9977,-59.1786,-0.1073,0.7816,-7.2819,2.5486,5.3492,2.0989,6.4952,28.6142,4.4054,-5.2831,1.2712,-0.2406,1.0027,149.2602,148.8571,1.6676,3.7304,2.237,0.1971,62.199,-0.6602,-0.9318,0.603,?,?,?,?,?,SINISTRA_PANTALONI
0.3085,2.6904,1.6402,9.0379,-0.9951,1.874,7.6792,2.7711,16.7832,-0.4273,9.4549,3.0355,1.7423,12.4982,0.1897,10.1215,3.9613,1.9903,13.9715,0.1965,0.1646,0.0326,0.0305,0.1982,0.1852,0.9341,0.5919,0.9414,0.8241,1.5905,1.3923,0.8754,0.3503,0.8863,0.6792,2.5298,1.9386,0.7663,0.8973,-1.5411,-1.3193,-1.7175,-1.4703,0.8561,0.3852,0.2937,0.2605,0.7624,0.6763,0.887,0.5385,0.7231,0.6469,1.3429,1.2012,0.8945,0.0505,13.2996,-0.1735,-0.1587,-0.0984,0.3986,0.5226,0.9499,27.5619,84.889,9.2135,28.3203,0.3587,-7.3033,80.1941,8.9551,45.5994,-0.4259,-33.8402,103.8465,10.1905,46.6797,-8.605,-3.7739,-0.8145,0.2158,1.0289,0.9041,0.8788,1.0585,0.8174,0.7722,-1.1629,-0.3787,0.3257,1.3809,9.0863,6.5802,0.6211,0.6067,0.9769,0.2317,72.0086,0.6099,0.7099,0.9866,?,?,?,?,?,SINISTRA_PANTALONI
0.312,0.3081,0.555,3.518,-1.5142,1.1503,4.4677,2.1137,8.0058,-0.9615,9.5871,0.8737,0.9347,5.6219,0.5405,9.8986,0.9997,0.9999,5.7494,0.5352,0.2712,0.0325,0.0315,0.12,0.1162,0.9685,0.2626,0.5938,0.5551,2.2613,2.1139,0.9348,0.069,0.3526,0.3082,5.1135,4.4688,0.8739,0.5399,-0.3204,-0.3201,-0.5934,-0.5928,0.999,0.3428,0.1144,0.1131,0.3336,0.33,0.9892,0.4394,0.6258,0.6119,1.424,1.3924,0.9778,0.0555,12.2563,-0.2593,-0.1385,-0.2469,-0.3099,-0.2171,0.9839,29.6785,112.3432,10.5992,28.875,0.4189,-7.4896,118.1326,10.8689,43.8125,-0.4635,-13.8143,275.3012,16.5922,51.0625,-0.936,-3.9626,-2.1484,0.5422,0.9752,0.6388,0.6551,0.951,0.4081,0.4291,-1.5,-0.843,0.562,1.6597,1.8839,1.1351,0.6591,0.5655,0.858,0.193,62.468,0.7554,0.8958,0.9629,?,?,?,?,?,SINISTRA_PANTALONI
0.3947,0.7838,0.8853,4.6009,-0.516,4.612,8.6415,2.9396,10.3489,-0.51,9.1586,2.1753,1.4749,8.4287,0.3525,10.6769,2.9119,1.7064,8.4012,0.3679,0.0856,0.0431,0.037,0.5036,0.432,0.8578,0.3012,0.6003,0.5188,1.9931,1.7227,0.8643,0.0907,0.3603,0.2692,3.9725,2.9676,0.747,0.448,-0.3413,-0.3202,-0.7618,-0.7148,0.9383,0.4428,0.2332,0.2283,0.5265,0.5157,0.9794,0.4446,0.5459,0.5476,1.2278,1.2318,1.0033,0.0513,14.8756,-0.5288,-0.1393,-0.3359,0.1514,0.5044,0.9205,23.5824,31.9182,5.6496,19.1,0.5159,-17.9227,141.3256,11.888,49.9234,-0.8808,-28.6858,24.0968,4.9089,31.5335,?,-1.3158,-0.8221,0.6248,0.4752,1.1509,2.4218,0.2258,1.3246,5.8649,-0.8706,-0.6455,0.7414,1.4863,0,0,0.3826,0.6057,1.5832,0.2062,73.2005,0.9339,0.8738,0.9833,?,?,?,?,?,SINISTRA_PANTALONI
0.5948,2.1218,1.4566,7.4812,-0.2305,4.0779,7.238,2.6903,11.1342,-0.8655,8.8513,3.8529,1.9629,11.2799,0.2172,10.1817,4.8747,2.2079,12.0184,0.2105,0.1459,0.0672,0.0584,0.4607,0.4005,0.8693,0.5414,0.7421,0.6598,1.3706,1.2185,0.889,0.2931,0.5507,0.4353,1.8786,1.4848,0.7904,0.2713,-0.4476,-0.4374,-1.65,-1.6121,0.977,1.0186,0.4219,0.3994,0.4142,0.3921,0.9467,0.6719,0.6632,0.6225,0.9871,0.9264,0.9386,0.0488,14.4031,-0.8241,0.3276,0.3472,0.173,0.154,0.9851,21.5287,29.7247,5.452,31.3,0.245,-18.4351,37.6942,6.1396,39.4628,-1.2453,-32.989,25.9481,5.0939,38.2298,?,-1.1678,-0.6526,0.5588,0.888,1.0703,1.2053,0.7886,1.1455,1.4527,-0.4642,-0.2658,0.5725,2.3589,0,0,0.7932,0.8187,1.0323,0.2175,73.6467,0.866,0.9258,0.9761,?,?,?,?,?,SINISTRA_PANTALONI
0.235,5.4249,2.3291,19.0168,-0.4589,-4.6866,15.7246,3.9654,22.2558,-3.0262,9.9061,5.5468,2.3552,16.21,0.0895,11.7209,9.4676,3.0769,18.1668,0.221,-0.0501,0.0237,0.02,-0.4731,-0.3999,0.8452,0.5874,0.989,0.757,1.6837,1.2888,0.7654,0.345,0.978,0.573,2.8349,1.6609,0.5859,0.3576,-3.754,-1.1609,-10.4979,-3.2463,0.3092,2.3581,0.7322,0.559,0.3105,0.237,0.7634,0.8545,1.1732,1.0468,1.373,1.2251,0.8923,0.0559,16.6685,-0.305,0.2526,0.3963,-0.4466,-0.8229,0.7988,20.4405,143.204,11.9668,36.5234,0.0843,27.1926,266.0768,16.3119,53.6682,-0.2241,-9.6871,172.0815,13.118,44.519,-8.6418,0.7517,-2.1101,-2.8071,0.7336,0.9122,1.2435,0.5382,0.8322,1.5462,-0.3422,-0.0843,0.2463,0.9098,8.6385,9.495,0.6805,0.8204,1.2055,0.1805,60.2464,-0.4943,-0.2625,0.9051,?,?,?,?,?,SINISTRA_PANTALONI
