@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
0.0339,0.649,0.8056,8.6073,-0.4117,-0.0382,1.87,1.3675,11.5875,-0.9859,0.0119,1.4091,1.1871,10.8703,-2.0017,1.1618,2.5811,1.6066,8.8257,0.0043,-0.8877,2.8515,0.0292,-3.2122,-0.0329,0.0102,0.5891,0.6787,0.5014,1.152,0.8512,0.7389,0.3471,0.4606,0.2515,1.3271,0.7245,0.5459,0.4363,0.3463,-65.9529,0.7936,-151.1519,-190.4699,1.045,1.6836,0.6879,1.6112,0.6583,0.4086,0.7428,0.7918,0.9753,1.066,1.3129,1.2317,0.0004,1.7299,-0.1669,-0.2657,0.1742,-0.2045,0.0412,-0.2589,-0.5512,0.0047,0.0687,0.6655,?,-0.2006,0.0047,0.0685,0.3351,?,0.035,0.0007,0.0263,0.1119,-0.3107,2.7473,-15.745,-5.7311,1.0042,2.6181,2.6072,1.0083,6.8542,6.7976,1.9859,25.0898,12.6342,1,0,0,1.9859,5.9478,2.9951,0.004,0.7924,0.8647,0.4006,0.7158,0.2887,0.8636,0.9293,7.0143,-0.286,0.1452,0.1139,0.3375,2.6468,-1.2005,0.1813,0.529,0.7273,4.1443,-0.6707,1.9881,1.5922,0.8008,2.7538,1.2777,0.464,7.5832,1.6326,0.2153,1.0802,0.9375,0.8679,4.5347,2.1989,0.4849,2.6501,1.6925,0.6387,0.0025,1.2453,0.2957,-0.3105,0.276,DIETRO_PANTALONI
-0.0238,5.5801,2.3622,23.2608,-0.3264,-0.2913,3.0393,1.7434,10.9035,-1.0072,-0.1398,3.3689,1.8355,18.3853,-0.7399,2.6476,5.0835,2.2547,20.3589,0.0059,0.0816,0.17,-0.009,2.0831,-0.11,-0.0528,1.355,1.287,1.0477,0.9498,0.7732,0.8141,1.836,1.6564,1.0977,0.9022,0.5979,0.6627,1.0462,0.7321,-47.6942,0.6998,-45.5882,-65.1468,3.2283,1.6596,0.8563,0.5141,0.2653,0.516,2.1333,1.2652,1.1425,0.5931,0.5356,0.9031,0.0023,3.8981,0.4819,0.3687,0.2743,0.0079,-0.1026,0.0973,0.0492,0.0056,0.0745,0.2474,-0.9987,-0.2537,0.0138,0.1173,0.7011,?,-0.6571,0.0765,0.2765,0.8901,?,-0.1939,-0.0749,0.3862,0.6356,0.2695,0.4241,0.404,0.0727,0.1798,0.1763,0.1389,0.7876,0,0,1,0.3529,0.278,0.7876,0.0049,0.9937,0.6371,-0.8654,-0.9171,0.4395,0.8876,0.9422,5.7347,-0.3746,-0.4369,1.1214,1.059,6.3094,-3.6085,1.2871,1.8928,1.3758,5.8469,-0.3641,-1.0059,0.3415,-0.3395,0.8897,0.6848,0.7697,0.7916,0.469,0.5924,0.3163,1.0013,3.1654,3.0473,0.9734,0.3194,0.9089,0.9808,1.0791,0.01,2.6592,-0.2563,-0.0963,0.0578,DAVANTI_PANTALONI
0.0179,0.0246,0.1569,1.2604,-0.1663,0.0137,0.0545,0.2335,2.1153,-0.2167,-0.1177,0.0044,0.0662,0.473,-1.3668,0.1975,0.0589,0.2427,1.9749,0.0185,1.3085,-0.1524,0.0908,-0.1164,0.0694,-0.596,0.6716,2.3705,0.6464,3.5294,0.9624,0.2727,0.4511,5.6193,0.4178,12.4568,0.9262,0.0744,0.4771,0.658,-4.8374,1.3794,-10.14,-7.3512,0.6216,5.407,0.5371,8.6985,0.864,0.0993,0.5959,2.6645,0.6382,4.4717,1.0711,0.2395,0.0008,0.2922,0.8223,0.4566,0.8167,0.3168,0.9237,0.2027,0.3978,0,0.0042,0.0126,0.9687,-0.6276,0,0.0059,0.6373,?,0.1158,0.0001,0.0109,0.0345,0.7339,-0.6338,3.4344,-5.4188,0.7129,0.3877,0.5438,0.5083,0.1503,0.2957,-0.6141,4.1153,-6.7013,0,3.1176,0,0.0198,0.3666,18.4778,0.0053,1.1411,0.9955,0.9855,0.9952,0.0035,0.0003,0.0181,0.0972,-0.6563,0.038,0.0005,0.0227,0.11,-0.2446,0.0064,0.0003,0.0175,0.1122,-1.027,0.0919,0.5425,5.9001,0.7992,1.0359,1.2962,0.6386,1.0731,1.6802,1.7812,0.6778,0.3805,0.6639,1.0607,1.5976,0.8835,0.8667,0.981,0.0003,0.0682,0.6692,0.2333,0.294,DAVANTI_PANTALONI
0.1465,4.2939,2.0722,15.2674,-0.2996,-0.4676,3.9729,1.9932,8.4049,-0.9638,-0.1079,0.9046,0.9511,5.2123,-0.9774,2.6663,2.3137,1.5211,11.8689,0.0103,-0.3133,-1.3576,0.0549,4.3331,-0.1754,-0.0405,1.0396,2.1787,1.3623,2.0957,1.3104,0.6253,1.0808,4.7466,1.8558,4.3919,1.7171,0.391,0.8533,1.3662,-28.5372,1.6011,-33.4423,-20.8873,2.7448,4.4567,0.9796,1.6237,0.3569,0.2198,1.8165,2.9291,1.2863,1.6125,0.7081,0.4392,0.0035,3.9457,0.6004,0.345,0.2852,0.1449,-0.0247,0.1128,0.1324,0.0079,0.0888,0.2784,-0.2995,-0.1799,0.0183,0.1353,0.3992,?,-0.0845,0.1531,0.3913,1.1177,-0.4954,-0.7357,-1.5662,2.1287,0.6562,0.2268,0.3456,0.4306,0.0514,0.1195,0.1608,0.1733,1.078,0,0.2866,0,0.6975,0.2491,0.3571,0.0017,0.6957,0.8887,-0.8976,-0.9295,0.2618,0.2717,0.5213,2.7493,-0.4862,-0.536,0.786,0.8865,3.8965,-6.1423,1.5788,4.0898,2.0223,6.3916,-0.0073,-0.4885,0.1658,-0.3395,0.588,0.2578,0.4384,0.3458,0.0664,0.1922,0.2684,19.4921,72.6214,3.3909,0.2915,0.086,0.7056,0.4301,0.6096,0.0117,2.6319,-0.5913,0.1966,-0.235,DAVANTI_PANTALONI
-0.0237,0.0093,0.0964,0.7961,-3.3801,-0.0806,0.011,0.1049,0.9447,-3.0307,-0.1563,0.008,0.0895,0.5483,-2.7551,0.2176,0.0125,0.1116,0.8859,0.0185,0.2947,0.1519,-0.1091,0.5155,-0.3704,-0.7185,0.9186,1.0771,0.8636,1.1726,0.9401,0.8017,0.8438,1.1602,0.7457,1.3751,0.8838,0.6427,0.8649,1.5272,-36.8472,1.7657,-42.6029,-24.128,0.7755,1.2448,0.2014,1.6051,0.2597,0.1618,0.8427,1.452,0.8986,1.7229,1.0663,0.6189,0.0012,0.3194,0.4499,-0.1171,-0.4399,0.1305,-0.6755,-0.5383,-0.1444,0,0.003,0.1524,?,-0.731,0,0.0005,0.7318,?,-0.4819,0,0.0066,0.4953,?,0.1976,0.2997,1.5168,5.7465,0.4523,0.0787,33.0221,0.2046,0.0062,0.2082,0.3076,1.4774,1,1,1,0.2082,0.3076,1.4774,0.0062,1.3573,0.5354,-0.9306,-0.7544,-0.0176,0.0011,0.0336,0.2585,-3.1765,0.013,0.0016,0.0395,0.3482,-3.0874,0.0312,0.0005,0.0215,0.1207,-0.4524,-1.3524,-0.5648,0.4177,0.8516,1.5649,1.8377,0.7252,2.449,3.3771,0.7475,5.2289,6.9955,0.7265,0.7448,1.0252,0.7423,2.1416,2.885,0.0003,0.0879,0.8913,0.4974,0.481,DAVANTI_PANTALONI
0.0317,0.0031,0.0555,0.3304,-0.6621,-0.0333,0.0023,0.0482,0.2816,-1.5976,-0.1091,0.0046,0.0677,0.3084,-5.7935,0.1444,0.0031,0.0561,0.292,0.0649,-0.9538,-0.291,0.2198,0.3051,-0.2305,-0.7553,1.15,0.8195,0.9893,0.7126,0.8603,1.2072,1.3226,0.6716,0.9788,0.5078,0.7401,1.4574,0.7601,0.5005,-6.4925,0.6585,-8.5421,-12.9721,1.8339,4.3793,0.6366,2.388,0.3471,0.1454,1.1735,1.0715,1.1316,0.9131,0.9643,1.0561,0.0008,0.2103,-0.3923,-0.0175,0.2755,-0.1706,-0.073,-0.8343,-0.6217,0,0.0018,0.6252,?,-0.3649,0,0.0008,0.3659,?,-0.6918,0,0.001,0.6937,?,1.7038,0.8986,0.5274,2.1118,1.768,0.8372,4.4596,3.1257,0.7009,1.7084,0.9011,0.5275,1,1,1,1.7084,0.9011,0.5275,0.007,1.6783,-0.6632,-0.9944,0.63,-0.0028,0.0003,0.0183,0.0983,-0.8797,0.0269,0.0004,0.0199,0.1196,-0.2619,0.0057,0.0001,0.0108,0.0523,-0.6443,-0.1035,-0.4901,4.737,0.9165,1.6856,1.8392,0.84,2.8414,3.3826,1.8525,2.2426,1.2106,0.5514,1.6424,2.9784,0.8214,1.8776,2.2857,0.0002,0.0529,0.66,0.0993,0.0565,DAVANTI_PANTALONI
-1.708,4.5214,2.1264,7.0254,-18.8729,-0.1471,0.5178,0.7196,3.1758,-1.5054,-1.1667,4.1299,2.0322,8.2773,-9.0665,2.582,6.8024,2.6081,9.2779,0.0134,11.6082,1.4639,-0.6615,0.1261,-0.057,-0.4519,2.9549,1.0463,0.8153,0.3541,0.2759,0.7792,8.7314,1.0948,0.6647,0.1254,0.0761,0.6071,3.4964,0.8949,-52.9819,0.256,-15.1532,-59.2014,0.2789,0.4299,0.0376,1.5416,0.1348,0.0874,2.2122,0.8487,0.7572,0.3837,0.3423,0.8922,0.0628,3.8225,0.016,0.8349,-0.9646,-0.039,-0.0106,-0.9363,0.2041,0.0437,0.209,0.6502,0.0852,-0.0019,0.0264,0.1626,0.5048,-0.2839,-0.6549,0.0024,0.0494,0.6905,?,-105.1928,-0.3116,0.003,1.2851,4.226,3.2885,1.6514,17.8587,10.8142,-0.5423,-0.0877,0.1617,1.8077,0,0,1.288,0.9417,0.7311,0.0052,0.9907,0.993,0.9895,0.9926,0.5397,0.9705,0.9851,5.3561,-0.176,1.3748,2.9654,1.722,5.5015,-0.0137,-0.4484,0.7759,0.8809,3.5577,-5.9832,0.3925,-1.2035,-3.066,0.5721,1.1184,1.9549,0.3273,1.2508,3.8218,10.7541,0.2629,0.0244,0.8393,8.94,10.6523,0.9736,1.5055,1.5464,0.0118,2.5453,0.7284,-0.6564,-0.7171,DAVANTI_PANTALONI
0.1568,15.0959,3.8853,46.436,-1.2588,-0.4167,2.8296,1.6821,8.9096,-1.6122,0.1851,7.9138,2.8131,33.6442,-0.6117,3.4647,14.0674,3.7507,28.8703,0.0193,-0.3764,0.8473,0.0453,-2.2512,-0.1203,0.0534,2.3098,1.3811,1.0359,0.598,0.4485,0.75,5.335,1.9075,1.0731,0.3576,0.2011,0.5626,4.7061,2.0266,-45.4544,0.4306,-9.6587,-22.4291,6.0274,0.9848,0.6983,0.1634,0.1159,0.7091,5.2119,1.3802,1.6084,0.2648,0.3086,1.1654,0.0033,5.046,-0.1085,0.6656,-0.1631,0.09,0.0361,0.028,0.7147,0.2721,0.5217,1.9242,-0.9951,-0.2518,0.0362,0.1904,0.7685,-1.0048,0.2696,0.0234,0.1528,0.5809,-0.1487,-2.8386,2.6505,-0.9338,2.7401,3.4134,1.2457,7.508,11.6515,1.5519,2.4918,12.767,5.1235,2.5161,1.9071,0.758,2.504,3.3126,1.3229,0.0056,1.467,-0.9584,0.3066,-0.373,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,DAVANTI_PANTALONI
0.1239,0.0273,0.1652,0.8681,-0.6081,-0.1734,0.0248,0.1575,0.7731,-3.6933,-0.0698,0.0141,0.1188,0.6395,-1.5765,0.3027,0.0249,0.1578,0.6554,0.0734,-0.7145,-1.7753,0.4094,2.4845,-0.573,-0.2306,1.0491,1.3904,1.0469,1.3253,0.9979,0.7529,1.1006,1.9332,1.0959,1.7565,0.9958,0.5669,0.5396,0.839,-6.322,1.5549,-11.7162,-7.5348,3.2771,2.1751,0.7632,0.6637,0.2329,0.3509,1.1229,1.3576,1.3245,1.2091,1.1796,0.9756,0.0016,0.4612,-0.3959,-0.336,0.6484,0.0211,-0.8141,-0.2515,0.6189,0,0.002,0.0081,0.9871,0.36,0,0.0027,0.0121,0.9668,0.6444,0.0001,0.0099,0.0348,0.947,1.7194,0.9606,0.5587,0.7338,0.1968,0.2682,0.5384,0.0387,0.072,1.7527,0.9918,0.5659,1.7168,0.9515,0.5542,0.6703,0.2325,0.3469,0.0068,1.6233,-0.602,-0.8689,0.3103,0.0398,0.0102,0.1007,0.4646,-0.2987,0.0772,0.0076,0.0872,0.4486,-0.266,0.0405,0.0029,0.0541,0.2318,-0.3248,0.5151,0.9835,1.9094,1.1549,1.8624,1.6126,1.3339,3.4686,2.6004,1.1339,1.8808,1.6587,1.0096,2.0448,2.0254,1.0357,2.0046,1.9355,0.0007,0.209,0.6593,0.6263,0.7813,DAVANTI_PANTALONI
0.036,0.0102,0.1012,0.6485,-0.4887,-0.0443,0.0059,0.0766,0.5001,-1.7234,-0.1141,0.0068,0.0827,0.6109,-2.2048,0.1826,0.0059,0.0768,0.4396,0.0908,-0.8137,-0.3156,0.1973,0.3879,-0.2424,-0.625,1.3213,1.2242,1.3182,0.9265,0.9976,1.0767,1.7458,1.4987,1.7376,0.8585,0.9953,1.1594,0.6727,0.5066,-4.8468,0.7531,-7.2049,-9.5674,2.3723,2.2855,0.901,0.9634,0.3798,0.3942,1.2968,1.0617,1.4753,0.8187,1.1377,1.3896,0.0009,0.2728,-0.0224,-0.103,0.5354,-0.2472,-0.201,-0.4342,0.6306,0,0.0014,0.0048,0.9925,0.356,0,0.0023,0.0099,0.9727,0.6758,0,0.0014,0.0048,0.993,1.7715,0.9331,0.5268,0.5954,0.9835,1.6518,0.3545,0.9672,2.7285,1.7924,0.934,0.5211,1.7566,0.9345,0.532,0.4836,1.004,2.0762,0.0069,1.6624,-0.066,-0.8874,-0.3708,-0.0024,0.0034,0.0582,0.3824,-2.6183,0.0199,0.0023,0.0477,0.2895,-0.6251,-0.0014,0.0011,0.0334,0.2051,-1.0042,-0.1203,1.712,-14.2285,1.2209,1.7414,1.4263,1.4907,3.0324,2.0342,2.4851,2.6929,1.0836,0.5933,1.0328,1.7407,1.321,1.8646,1.4115,0.0001,0.1074,0.673,0.0503,0.4572,DAVANTI_PANTALONI
0.065,8.6303,2.9377,21.5527,-1.0505,-0.3874,5.573,2.3607,13.2687,-1.1613,-0.0802,2.5002,1.5812,9.4016,-1.0659,3.4339,5.0729,2.2523,12.1746,0.015,-0.1678,-0.8104,0.0189,4.8311,-0.1128,-0.0234,1.2444,1.8579,1.3043,1.493,1.0481,0.702,1.5486,3.4518,1.7013,2.229,1.0986,0.4929,1.5488,2.2763,-59.5006,1.4697,-38.4177,-26.1393,1.7121,2.3097,0.8504,1.3491,0.4967,0.3682,1.6243,2.2925,1.7703,1.4113,1.0899,0.7722,0.0027,5.0332,-0.1447,-0.0328,0.0546,-0.0644,0.068,0.0178,-0.5008,0.0025,0.0497,0.5791,?,0.4238,0.0035,0.0592,0.1914,0.6292,0.081,0.0054,0.0732,0.2933,-0.5167,-1.1819,-6.1803,5.229,0.8396,0.6784,0.808,0.705,0.4602,0.6528,-1.7826,5.796,-3.2514,0,0,2.6702,3.0251,1.9747,0.6528,0.0045,1.0188,0.5315,-0.1158,0.2675,-0.2253,1.2306,1.1093,5.1761,-1.3168,0.05,0.739,0.8596,4.3034,-0.8791,0.0442,1.5114,1.2294,5.7059,-1.3023,-4.5057,-5.092,1.1301,1.2905,0.9023,0.6992,1.6653,0.8142,0.4889,1.4613,0.9115,0.6238,0.9755,0.9014,0.9241,1.2028,0.9072,0.7542,0.0016,2.385,-0.5116,-0.174,-0.0039,DIETRO_PANTALONI
