@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE X_Y_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_Y_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_X_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Z_|V| NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
4.3606,34.0886,5.8385,33.7346,-1.1495,-6.8817,17.7768,4.2163,25.6961,-3.034,4.3606,34.0886,5.8385,33.7346,-1.1495,12.3108,19.7857,4.4481,20.1804,0.209,-0.6336,1,0.3542,-1.5782,-0.559,0.3542,1.3848,1,1.3126,0.7221,0.9479,1.3126,1.9176,1,1.7229,0.5215,0.8985,1.7229,0.9335,1,-3.3826,1.0713,-3.6237,-3.3826,2.4638,1,0.6151,0.4059,0.2497,0.6151,1.3128,1,1.6717,0.7617,1.2733,1.6717,0.0462,19.3123,0.0809,1,0.2171,0.0809,-0.3519,0.2171,-0.4189,3.6729,1.9165,9.6825,-1.5359,0.0881,6.4254,2.5348,12.1722,-3.5618,2.2752,9.5246,3.0862,12.1936,-0.3162,-4.7565,-0.1841,0.0387,0.7561,0.621,0.8213,0.5716,0.3856,0.6746,0.617,2.0018,3.2442,1.4309,0.4121,0.288,0.7955,0.7941,0.9982,0.0116,5.8512,0.4217,-0.2955,0.0024,?,?,?,?,?,DESTRA_PANTALONI
-0.1723,50.3806,7.0979,35.6954,-0.8564,-7.7868,18.8174,4.3379,20.3522,-18.8382,-0.1723,50.3806,7.0979,35.6954,-0.8564,12.1861,31.7717,5.6366,23.677,0.1581,0.0221,1,-0.0141,45.2004,-0.639,-0.0141,1.6363,1,1.2592,0.6112,0.7696,1.2592,2.6773,1,1.5857,0.3735,0.5923,1.5857,0.8521,1,-3.7047,1.1736,-4.3479,-3.7047,18.7425,1,0.6837,0.0534,0.0365,0.6837,1.7539,1,1.5076,0.5702,0.8596,1.5076,0.0397,18.6763,0.2989,1,0.4178,0.2989,-0.1744,0.4178,-0.7326,2.4526,1.5661,8.0515,-0.8596,-0.0739,14.147,3.7612,19.5764,-2.3715,2.1646,3.2263,1.7962,7.5024,-0.1712,9.9123,-0.3385,-0.0341,0.4164,0.8719,2.094,0.1734,0.7602,4.3848,0.2703,3.3938,12.557,0.7457,0.6759,0.9064,0.4113,1.0732,2.6093,0.0117,6.1188,-0.1057,-0.09,0.0609,?,?,?,?,?,DESTRA_PANTALONI
-6.7759,0.2491,0.4991,8.4724,?,6.3808,0.2564,0.5064,2.314,0.7039,-6.7759,0.2491,0.4991,8.4724,?,11.5172,0.6497,0.806,4.179,0.7078,-1.0619,1,-0.5883,-0.9417,0.554,-0.5883,0.9857,1,0.6192,1.0145,0.6282,0.6192,0.9716,1,0.3834,1.0293,0.3946,0.3834,-1.5401,1,-0.8369,-0.6493,0.5434,-0.8369,0,1,0,0,0.5464,0,3.6613,1,2.0274,0.2731,0.5537,2.0274,0.114,19.9327,-0.6875,1.0001,-0.9677,-0.6875,0.8483,-0.9677,-0.403,0.019,0.1379,0.6555,?,0.4009,0.0078,0.0881,0.3848,0.3656,0.181,0.059,0.2428,0.8196,-0.3781,-1.0051,-2.2259,2.2146,1.5649,0.5678,0.3629,2.4489,0.3225,0.1317,-2.9567,2.9147,-0.9858,0,0,1.0197,1.7036,0.7997,0.4694,0.0059,1.0592,-0.4613,-0.5853,-0.0977,?,?,?,?,?,DESTRA_PANTALONI
7.1262,1.2256,1.1071,4.4437,0.5431,-6.5762,4.2732,2.0672,9.8513,?,7.1262,1.2256,1.1071,4.4437,0.5431,12.2107,2.4348,1.5604,6.3881,0.6034,-1.0836,1,0.5836,-0.9228,-0.5386,0.5836,0.5355,1,0.7095,1.8673,1.3248,0.7095,0.2868,1,0.5034,3.4866,1.7551,0.5034,-0.5361,1,0.5433,-1.8653,-1.0135,0.5433,0,1,0.6037,0,0,0.6037,0.4511,1,0.6956,2.2169,1.5421,0.6956,0.1191,20.8287,0.1625,1,0.8146,0.1625,-0.4296,0.8146,0.3507,0.1441,0.3796,1.5476,-0.326,-0.3371,0.2695,0.5191,1.8578,-3.8552,-0.4167,0.5444,0.7378,2.2511,-3.0076,-1.0404,-0.8417,0.809,0.7313,0.5145,0.7036,0.5347,0.2647,0.495,0.2579,0.2252,0.8732,3.0501,2.0778,0.6812,0.833,0.6875,0.8253,0.0063,1.5365,-0.7745,-0.7349,0.552,?,?,?,?,?,DESTRA_PANTALONI
5.4657,11.3158,3.3639,11.0036,0.0873,1.2203,2.8384,1.6847,5.4234,-0.5931,5.4657,11.3158,3.3639,11.0036,0.0873,8.2173,19.182,4.3797,14.2295,0.1677,4.4789,1,0.6651,0.2233,0.1485,0.6651,1.9967,1,0.7681,0.5008,0.3847,0.7681,3.9867,1,0.5899,0.2508,0.148,0.5899,-0.5209,1,0.3669,-1.9196,-0.7043,0.3669,3.5413,1,0.7051,0.2824,0.1991,0.7051,2.0289,1,0.7733,0.4929,0.3811,0.7733,0.0775,12.8444,-0.854,1,0.9977,-0.854,-0.8429,0.9977,0.281,1.2736,1.1285,4.5618,-0.9552,-1.1152,2.158,1.469,4.7931,-7.4372,0.5276,0.4642,0.6813,2.2767,-0.0988,-0.252,0.5325,-2.1135,0.7682,1.6564,2.156,0.5902,2.7435,4.6485,0.5275,10.8906,20.6458,4.1069,1.126,0.2742,0.9517,2.0037,2.1053,0.0125,2.6563,-0.1734,-0.0254,-0.1563,?,?,?,?,?,DESTRA_PANTALONI
3.2695,45.2388,6.726,27.2172,-0.4095,2.2582,26.6035,5.1579,17.0101,-1.0328,3.2695,45.2388,6.726,27.2172,-0.4095,10.1635,40.2631,6.3453,26.1351,0.0457,1.4478,1,0.3217,0.6907,0.2222,0.3217,1.304,1,1.06,0.7669,0.8129,1.06,1.7005,1,1.1236,0.5881,0.6607,1.1236,0.915,1,-6.3209,1.0929,-6.9084,-6.3209,2.3076,1,0.7051,0.4333,0.3055,0.7051,1.6001,1,1.0414,0.625,0.6509,1.0414,0.0261,16.2019,-0.5531,1,0.7806,-0.5531,-0.4249,0.7806,0.194,1.3085,1.1439,5.0351,-0.5171,-1.2313,3.2866,1.8129,5.4645,-17.8296,1.0291,3.1277,1.7685,5.2562,-0.1305,-0.1576,0.1885,-1.1965,0.631,0.6468,1.0251,0.3981,0.4184,1.0508,0.3317,2.8291,8.5293,11.436,0.7138,0.0624,0.9214,0.9579,1.0396,0.0082,3.3798,-0.1481,0.549,-0.8896,?,?,?,?,?,DESTRA_PANTALONI
3.902,12.8536,3.5852,20.2802,-0.0444,-9.1216,7.5851,2.7541,17.5735,?,3.902,12.8536,3.5852,20.2802,-0.0444,11.2771,19.7748,4.4469,22.9264,0.2065,-0.4278,1,0.346,-2.3377,-0.8089,0.346,1.3018,1,0.8062,0.7682,0.6193,0.8062,1.6946,1,0.65,0.5901,0.3836,0.65,0.0491,1,-0.1447,20.3636,-2.9458,-0.1447,0,1,0.6721,0,0,0.6721,1.154,1,0.8846,0.8665,0.7665,0.8846,0.1099,17.0341,-0.1622,1,0.8157,-0.1622,-0.6619,0.8157,0.0844,2.1146,1.4542,5.7507,-1.2234,-0.0819,1.5134,1.2302,6.8979,-0.5016,0.6125,0.7113,0.8434,3.7177,-0.3236,-1.03,0.1378,-0.1338,1.1821,1.7242,1.4587,1.3973,2.973,2.1277,1.3733,3.4812,2.5349,0.563,0.9208,1.6355,0.8337,1.5468,1.8554,0.0064,2.9681,0.2813,0.2506,-0.1138,?,?,?,?,?,DESTRA_PANTALONI
4.5313,16.3187,4.0396,17.6528,-0.3324,-2.047,46.2392,6.7999,22.0982,-1.3034,4.5313,16.3187,4.0396,17.6528,-0.3324,9.9653,24.8241,4.9824,18.2518,0.0679,-2.2137,1,0.4547,-0.4517,-0.2054,0.4547,0.5941,1,0.8108,1.6833,1.3648,0.8108,0.3529,1,0.6574,2.8335,1.8627,0.6574,0.3522,1,-3.3113,2.8396,-9.4026,-3.3113,1.381,1,0.6766,0.7241,0.4899,0.6766,0.7988,1,0.9672,1.2518,1.2107,0.9672,0.0345,16.155,-0.7917,1,0.887,-0.7917,-0.7112,0.887,-0.5479,1.3837,1.1763,4.9219,-2.4044,0.0385,6.326,2.5152,9.5543,-1.0081,1.8576,3.6693,1.9155,6.8552,-0.2956,-14.2162,-0.2949,0.0207,0.4677,0.6141,1.313,0.2187,0.3771,1.7241,0.7247,2.2224,3.0665,0.3039,0.2732,0.8992,0.5151,0.718,1.3937,0.0099,5.03,0.3562,-0.7491,0.1077,?,?,?,?,?,DESTRA_PANTALONI
3.879,24.2812,4.9276,14.4283,-0.1402,-2.074,58.5241,7.6501,23.1836,-2.8144,3.879,24.2812,4.9276,14.4283,-0.1402,9.8529,44.4014,6.6634,22.3388,0.0976,-1.8703,1,0.3937,-0.5347,-0.2105,0.3937,0.6441,1,0.7395,1.5525,1.1481,0.7395,0.4149,1,0.5469,2.4103,1.3181,0.5469,0.1037,1,-0.7339,9.6418,-7.0764,-0.7339,2.082,1,0.5112,0.4803,0.2455,0.5112,0.6224,1,0.6459,1.6068,1.0378,0.6459,0.0586,15.7925,-0.9845,1,0.9464,-0.9845,-0.9513,0.9464,-1.1349,1.9417,1.3934,5.374,-4.2576,-1.2685,5.1693,2.2736,7.0858,-5.4294,1.343,1.095,1.0464,4.2357,0.0625,0.8947,-0.8451,-0.9445,0.6129,1.3316,2.1728,0.3756,1.7732,4.721,0.7273,-15.4076,-21.1849,0.9275,0.2262,0.2439,0.7584,1.2687,1.6729,0.0217,4.5546,0.5008,0.0406,0.0611,?,?,?,?,?,DESTRA_PANTALONI
2.1908,24.4787,4.9476,31.1305,-0.209,1.1699,13.1054,3.6201,14.3548,-0.804,2.1908,24.4787,4.9476,31.1305,-0.209,6.8924,25.525,5.0522,36.0183,0.0116,1.8726,1,0.3179,0.534,0.1697,0.3179,1.3667,1,0.9793,0.7317,0.7165,0.9793,1.8678,1,0.959,0.5354,0.5134,0.959,0.8413,1,-12.719,1.1887,-15.1185,-12.719,3.2358,1,0.7066,0.309,0.2184,0.7066,2.1686,1,0.8643,0.4611,0.3985,0.8643,0.0178,10.5254,-0.4599,1,0.8841,-0.4599,-0.4195,0.8841,0.2075,0.9329,0.9659,4.406,-1.5246,-0.5067,1.8461,1.3587,6.0295,-2.1611,1.6855,3.9382,1.9845,7.7716,-0.2885,-0.4095,0.1231,-0.3006,0.7109,0.4867,0.6847,0.5053,0.2369,0.4688,0.6455,1.529,2.3688,0.915,0.2894,0.3162,0.7307,0.5669,0.7758,0.0095,3.7221,-0.1777,-0.5732,-0.2158,?,?,?,?,?,SINISTRA_PANTALONI
8.317,0.5196,0.7209,3.7776,0.6418,4.819,0.4369,0.661,2.1983,0.6412,8.317,0.5196,0.7209,3.7776,0.6418,12.736,0.8395,0.9162,4.8486,0.6944,1.7259,1,0.653,0.5794,0.3784,0.653,1.0905,1,0.7868,0.917,0.7214,0.7868,1.1893,1,0.619,0.8408,0.5205,0.619,1.7229,1,0.6142,0.5804,0.3565,0.6142,1.7213,1,0.6646,0.5809,0.3861,0.6646,1.7185,1,0.7791,0.5819,0.4534,0.7791,0.068,21.4531,-0.1936,1,0.9625,-0.1936,0.0791,0.9625,-0.7099,0.3908,0.6251,1.7186,-10.3355,-0.4587,0.0601,0.2452,0.78,?,0.2964,0.0261,0.1615,0.643,-0.1471,1.5474,-2.3952,-1.5478,2.5499,3.8707,1.518,6.5018,14.9826,2.3044,2.009,19.0033,9.4591,0,0.2705,0,2.2034,2.6728,1.213,0.0048,1.4867,0.9608,-0.6581,-0.5659,?,?,?,?,?,SINISTRA_PANTALONI
8.8771,10.3865,3.2228,18.5574,-0.0369,1.6955,6.6754,2.5837,9.4786,-0.4101,8.8771,10.3865,3.2228,18.5574,-0.0369,12.9984,18.9679,4.3552,24.0373,0.053,5.2357,1,0.6829,0.191,0.1304,0.6829,1.2474,1,0.74,0.8017,0.5932,0.74,1.5559,1,0.5476,0.6427,0.3519,0.5476,0.2397,1,-0.4915,4.1724,-2.0508,-0.4915,2.6625,1,0.7051,0.3756,0.2648,0.7051,1.9578,1,0.772,0.5108,0.3943,0.772,0.0688,20.2453,0.0238,1,0.9932,0.0238,0.1138,0.9932,-0.3752,0.7822,0.8844,4.296,-1.3466,-0.0204,1.6391,1.2803,5.4591,-1.8815,-1.3403,1.7603,1.3268,5.0533,-3.7178,18.4015,0.28,0.0152,0.6908,0.6666,0.965,0.4772,0.4443,0.9311,0.6916,0.6191,0.8951,0.9663,1.7092,1.7688,0.7869,0.8501,1.0803,0.0076,3.3436,-0.2993,-0.1809,0.4656,?,?,?,?,?,SINISTRA_PANTALONI
9.1076,1.1238,1.0601,5.0238,0.6073,4.3892,0.4137,0.6432,2.3161,0.5697,9.1076,1.1238,1.0601,5.0238,0.6073,13.6318,1.9978,1.4134,6.547,0.6511,2.075,1,0.6681,0.4819,0.322,0.6681,1.6483,1,0.75,0.6067,0.455,0.75,2.7167,1,0.5625,0.3681,0.2071,0.5625,2.5334,1,0.6359,0.3947,0.251,0.6359,2.3766,1,0.6818,0.4208,0.2869,0.6818,2.1691,1,0.7673,0.461,0.3538,0.7673,0.0764,22.6044,-0.1151,1,0.9891,-0.1151,0.0322,0.9891,-0.0232,0.0097,0.0985,0.4646,-1.0238,0.0015,0.0043,0.0658,0.314,-0.7018,0.0538,0.0337,0.1835,0.6387,-0.4313,-15.332,-0.4305,0.0281,1.4975,0.5365,0.3583,2.2426,0.2879,0.1284,1.815,1.2212,0.6728,1.2442,0.5145,0.4135,1.4796,0.7274,0.4916,0.0003,0.2709,0.1988,-0.6626,0.1381,?,?,?,?,?,SINISTRA_PANTALONI
3.5331,13.0834,3.6171,21.4114,-0.1136,1.2132,1.9951,1.4125,6.7245,-0.3758,3.5331,13.0834,3.6171,21.4114,-0.1136,5.724,21.8352,4.6728,26.5605,0.0233,2.9121,1,0.6172,0.3434,0.212,0.6172,2.5608,1,0.7741,0.3905,0.3023,0.7741,6.5576,1,0.5992,0.1525,0.0914,0.5992,1.1891,1,-3.4423,0.841,-2.8949,-3.4423,3.9338,1,0.707,0.2542,0.1797,0.707,3.1841,1,0.8061,0.3141,0.2532,0.8061,0.0276,8.8683,-0.3145,1,0.9873,-0.3145,-0.2512,0.9873,0.3316,0.6969,0.8348,6.0648,-0.4657,-0.5683,0.1483,0.3851,2.9021,-4.0999,1.3335,2.1564,1.4685,5.8981,-0.5192,-0.5835,0.2487,-0.4262,2.1676,0.5685,0.2623,4.6985,0.3232,0.0688,0.8259,0.9559,1.1574,7.2715,1.0658,0.1466,2.0898,1.0283,0.492,0.008,2.8291,-0.2681,0.5236,0.1471,?,?,?,?,?,SINISTRA_PANTALONI
7.9264,0.6362,0.7976,4.2275,0.6108,5.6777,0.1556,0.3945,1.727,0.7479,7.9264,0.6362,0.7976,4.2275,0.6108,12.5754,1.1803,1.0864,5.9127,0.6462,1.3961,1,0.6303,0.7163,0.4515,0.6303,2.0221,1,0.7342,0.4945,0.3631,0.7342,4.0891,1,0.5391,0.2446,0.1318,0.5391,1.2948,1,0.6142,0.7723,0.4743,0.6142,1.5855,1,0.6498,0.6307,0.4099,0.6498,2.448,1,0.715,0.4085,0.2921,0.715,0.0672,21.5306,0.361,1,0.9884,0.361,0.4985,0.9884,-0.2105,0.0527,0.2296,1.003,-1.7541,-0.066,0.0333,0.1825,0.7722,-1.7103,0.0784,0.0334,0.1827,0.7327,-0.5634,3.1906,-2.6844,-0.8414,1.2583,1.2568,0.9988,1.5832,1.5794,0.9976,1.3108,2.4193,1.8456,1.2781,0.777,0.6079,1.2988,1.3688,1.0539,0.0013,0.5737,0.6975,0.4887,0.0184,?,?,?,?,?,SINISTRA_PANTALONI
-5.0812,35.8354,5.9863,22.1815,-7.1812,3.0168,12.0792,3.4755,14.8666,-0.2408,-5.0812,35.8354,5.9863,22.1815,-7.1812,9.9725,45.0378,6.711,26.8505,0.0265,-1.6843,1,-0.5095,-0.5937,0.3025,-0.5095,1.7224,1,0.892,0.5806,0.5179,0.892,2.9667,1,0.7957,0.3371,0.2682,0.7957,6.748,1,-26.6474,0.1482,-3.9489,-26.6474,0.2263,1,0.0983,4.419,0.4344,0.0983,1.492,1,0.8261,0.6702,0.5537,0.8261,0.0412,14.6755,0.4368,1,-0.8998,0.4368,-0.0714,-0.8998,0.2738,0.3536,0.5946,2.5998,-0.5738,0.7839,2.4014,1.5497,6.0146,-0.3936,-1.3887,2.9242,1.71,4.9464,-13.3986,0.3493,-0.1972,-0.5645,0.3837,0.3477,0.9062,0.1472,0.1209,0.8212,0.558,0.2059,0.3691,0.3828,4.8085,12.5626,0.4323,0.5256,1.2159,0.0086,3.1028,0.3093,-0.1577,0.0257,?,?,?,?,?,SINISTRA_PANTALONI
-9.405,3.0949,1.7592,13.5724,?,-2.8304,2.419,1.5553,6.5116,-22.7143,-9.405,3.0949,1.7592,13.5724,?,13.7009,5.8143,2.4113,10.7317,0.4416,3.3228,1,-0.6865,0.301,-0.2066,-0.6865,1.1311,1,0.7296,0.8841,0.645,0.7296,1.2794,1,0.5323,0.7816,0.416,0.5323,2.1761,1,-1.5991,0.4595,-0.7348,-1.5991,0,1,0,0,0.0143,0,2.0843,1,1.2647,0.4798,0.6068,1.2647,0.1417,21.6535,-0.0343,1,-0.9873,-0.0343,-0.1139,-0.9873,0.2395,0.6231,0.7894,3.6689,-0.4822,-0.3039,2.9226,1.7096,6.4043,-1.0646,0.1385,0.51,0.7142,3.5638,-1.091,-0.788,1.7292,-2.1943,0.4618,1.1053,2.3938,0.2132,1.2218,5.7302,0.3615,0.6419,1.776,0.798,1.4523,1.8201,0.5729,1.0295,1.7971,0.0043,2.7465,0.1659,-0.131,-0.8119,?,?,?,?,?,SINISTRA_PANTALONI
-4.4095,24.9862,4.9986,13.5991,-8.726,0.0112,9.1953,3.0324,9.5193,-1.7308,-4.4095,24.9862,4.9986,13.5991,-8.726,8.1234,32.0666,5.6627,16.4633,0.0993,-392.7151,1,-0.5428,-0.0025,0.0014,-0.5428,1.6484,1,0.8827,0.6066,0.5355,0.8827,2.7173,1,0.7792,0.368,0.2868,0.7792,2.0222,1,-6.7194,0.4945,-3.3228,-6.7194,0.4011,1,0.0765,2.4932,0.1907,0.0765,1.4286,1,0.826,0.7,0.5782,0.826,0.0717,12.7614,0.9267,1,-0.9797,0.9267,-0.9456,-0.9797,0.3675,0.757,0.87,3.6065,-0.2158,1.6254,2.4849,1.5764,4.7965,-0.1523,-1.9044,0.7022,0.838,3.3084,?,0.2261,-0.193,-0.8535,0.5519,1.0383,1.8812,0.3046,1.078,3.5387,1.0096,0.1935,0.1917,0.7127,0,0,0.7519,1.0901,1.4498,0.0291,4.3442,0.3829,-0.5805,-0.672,?,?,?,?,?,SINISTRA_PANTALONI
-2.7298,26.1801,5.1166,22.9127,-4.9396,-0.9796,6.0552,2.4607,9.3569,-2.4111,-2.7298,26.1801,5.1166,22.9127,-4.9396,5.8801,39.7033,6.3011,27.5248,0.0051,2.7867,1,-0.4643,0.3588,-0.1666,-0.4643,2.0793,1,0.812,0.4809,0.3905,0.812,4.3236,1,0.6594,0.2313,0.1525,0.6594,2.8811,1,-135.2565,0.3471,-46.9463,-135.2565,1.4063,1,0.1394,0.7111,0.0991,0.1394,2.4488,1,0.8324,0.4084,0.3399,0.8324,0.0398,9.496,0.6581,1,-0.9318,0.6581,-0.7653,-0.9318,0.2608,2.5141,1.5856,8.2124,-2.0335,1.346,8.1105,2.8479,11.298,-0.4875,-0.8642,3.1767,1.7823,5.7918,-3.9088,0.1938,-0.3018,-1.5575,0.5568,0.8896,1.5978,0.31,0.7914,2.5531,1.4868,1.1937,0.8029,0.3564,2.2945,6.4372,0.7269,1.4179,1.9507,0.0162,4.8942,0.0925,0.2881,-0.7151,?,?,?,?,?,SINISTRA_PANTALONI
