@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
-0.0423,2.6999,1.6431,8.5447,-1.7611,-0.3184,6.1648,2.4829,13.7124,-0.6077,-0.2135,2.7575,1.6606,6.8106,-1.413,2.8999,3.3613,1.8334,8.9951,0.0052,0.1328,0.1981,-0.0146,1.4916,-0.1098,-0.0736,0.6618,0.9895,0.8962,1.4952,1.3543,0.9057,0.438,0.9791,0.8032,2.2356,1.8341,0.8204,1.0514,1.3666,-115.2893,1.2997,-109.6485,-84.3651,0.3628,1.0964,0.3422,3.0218,0.9432,0.3121,0.6231,1.2546,0.9499,2.0134,1.5244,0.7571,0.004,4.3067,-0.1262,0.4322,-0.3247,0.4359,0.2042,0.0018,1.7234,1.0652,1.0321,3.6961,0.0427,7.3105,2.1418,1.4635,3.8971,0.5782,5.5883,5.2994,2.302,7.1714,0.1279,0.2357,0.3084,1.3082,0.7052,0.4483,0.6357,0.4973,0.201,0.4042,0.0309,0.1568,5.0802,0.4179,0.4695,1.1235,0.9484,0.5154,0.5434,0.0965,14.6222,0.8633,-0.8742,-0.9534,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.0668,2.5616,1.6005,7.5041,-1.3032,-0.0922,3.6588,1.9128,8.8977,-0.9202,-0.1659,1.6948,1.3018,5.5168,-0.9178,2.6016,1.1874,1.0897,5.0124,0.06,0.724,0.4025,-0.0257,0.5559,-0.0354,-0.0638,0.8367,1.2294,1.4688,1.4693,1.7554,1.1947,0.7001,1.5114,2.1573,2.1588,3.0813,1.4273,0.9958,1.6082,-13.2682,1.615,-13.3241,-8.2503,0.7031,1.1326,0.611,1.6108,0.869,0.5395,0.8434,1.3602,1.4971,1.6128,1.7751,1.1006,0.0021,3.9446,-0.1527,0.35,-0.2734,0.2864,-0.2564,-0.1331,2.8089,0.6353,0.7971,3.1328,0.1763,7.763,1.2591,1.1221,3.4478,0.6283,4.5957,5.0027,2.2367,7.3491,0.0649,0.3618,0.6112,1.6892,0.7103,0.3564,0.5017,0.5046,0.127,0.2517,0.1151,1.3144,11.4179,0.4101,0.4839,1.1801,0.9086,0.4263,0.4691,0.0974,15.1675,0.5992,-0.6408,-0.9618,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.0131,5.4158,2.3272,14.0879,-1.0572,-0.5577,7.0607,2.6572,19.1241,-3.6258,-0.3545,3.0077,1.7343,8.3818,-1.0526,3.2844,5.1339,2.2658,15.2402,0.0049,-0.0235,-0.0369,0.004,1.5734,-0.1698,-0.1079,0.8758,1.3419,1.0271,1.5322,1.1727,0.7654,0.767,1.8007,1.0549,2.3476,1.3753,0.5858,0.483,1.6844,-96.3979,3.4874,-199.5862,-57.2305,1.6564,1.677,0.4471,1.0124,0.2699,0.2666,0.7367,1.6808,0.9244,2.2816,1.2549,0.55,0.0068,4.9304,0.088,0.5064,-0.3431,0.1765,-0.4475,-0.2986,1.7882,1.0434,1.0215,3.1303,0.0892,7.5792,1.3127,1.1457,2.9828,0.6756,5.3639,4.3996,2.0975,6.511,0.1412,0.2359,0.3334,1.413,0.8915,0.487,0.5462,0.7948,0.2372,0.2984,0.0494,0.2865,5.8037,0.3738,0.4533,1.2128,1.0495,0.4808,0.4581,0.0975,14.7312,0.8483,-0.8423,-0.9692,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.0423,2.6999,1.6431,8.5447,-1.7611,-0.3184,6.1648,2.4829,13.7124,-0.6077,-0.2135,2.7575,1.6606,6.8106,-1.413,2.8999,3.3613,1.8334,8.9951,0.0052,0.1328,0.1981,-0.0146,1.4916,-0.1098,-0.0736,0.6618,0.9895,0.8962,1.4952,1.3543,0.9057,0.438,0.9791,0.8032,2.2356,1.8341,0.8204,1.0514,1.3666,-115.2893,1.2997,-109.6485,-84.3651,0.3628,1.0964,0.3422,3.0218,0.9432,0.3121,0.6231,1.2546,0.9499,2.0134,1.5244,0.7571,0.004,4.3067,-0.1262,0.4322,-0.3247,0.4359,0.2042,0.0018,1.7234,1.0652,1.0321,3.6961,0.0427,7.3105,2.1418,1.4635,3.8971,0.5782,5.5883,5.2994,2.302,7.1714,0.1279,0.2357,0.3084,1.3082,0.7052,0.4483,0.6357,0.4973,0.201,0.4042,0.0309,0.1568,5.0802,0.4179,0.4695,1.1235,0.9484,0.5154,0.5434,0.0965,14.6222,0.8633,-0.8742,-0.9534,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.0668,2.5616,1.6005,7.5041,-1.3032,-0.0922,3.6588,1.9128,8.8977,-0.9202,-0.1659,1.6948,1.3018,5.5168,-0.9178,2.6016,1.1874,1.0897,5.0124,0.06,0.724,0.4025,-0.0257,0.5559,-0.0354,-0.0638,0.8367,1.2294,1.4688,1.4693,1.7554,1.1947,0.7001,1.5114,2.1573,2.1588,3.0813,1.4273,0.9958,1.6082,-13.2682,1.615,-13.3241,-8.2503,0.7031,1.1326,0.611,1.6108,0.869,0.5395,0.8434,1.3602,1.4971,1.6128,1.7751,1.1006,0.0021,3.9446,-0.1527,0.35,-0.2734,0.2864,-0.2564,-0.1331,2.8089,0.6353,0.7971,3.1328,0.1763,7.763,1.2591,1.1221,3.4478,0.6283,4.5957,5.0027,2.2367,7.3491,0.0649,0.3618,0.6112,1.6892,0.7103,0.3564,0.5017,0.5046,0.127,0.2517,0.1151,1.3144,11.4179,0.4101,0.4839,1.1801,0.9086,0.4263,0.4691,0.0974,15.1675,0.5992,-0.6408,-0.9618,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.0131,5.4158,2.3272,14.0879,-1.0572,-0.5577,7.0607,2.6572,19.1241,-3.6258,-0.3545,3.0077,1.7343,8.3818,-1.0526,3.2844,5.1339,2.2658,15.2402,0.0049,-0.0235,-0.0369,0.004,1.5734,-0.1698,-0.1079,0.8758,1.3419,1.0271,1.5322,1.1727,0.7654,0.767,1.8007,1.0549,2.3476,1.3753,0.5858,0.483,1.6844,-96.3979,3.4874,-199.5862,-57.2305,1.6564,1.677,0.4471,1.0124,0.2699,0.2666,0.7367,1.6808,0.9244,2.2816,1.2549,0.55,0.0068,4.9304,0.088,0.5064,-0.3431,0.1765,-0.4475,-0.2986,1.7882,1.0434,1.0215,3.1303,0.0892,7.5792,1.3127,1.1457,2.9828,0.6756,5.3639,4.3996,2.0975,6.511,0.1412,0.2359,0.3334,1.413,0.8915,0.487,0.5462,0.7948,0.2372,0.2984,0.0494,0.2865,5.8037,0.3738,0.4533,1.2128,1.0495,0.4808,0.4581,0.0975,14.7312,0.8483,-0.8423,-0.9692,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.2005,3.4227,1.8501,8.6251,-1.2647,-1.1951,6.456,2.5409,11.749,-3.244,-0.9936,2.2669,1.5056,7.2129,-1.8394,3.2709,3.9025,1.9755,9.1507,0.0761,0.1678,0.2018,-0.0613,1.2028,-0.3654,-0.3038,0.7281,1.2288,0.9365,1.6876,1.2862,0.7622,0.5302,1.5099,0.8771,2.848,1.6543,0.5809,0.5363,1.0308,-6.391,1.922,-11.9159,-6.1999,1.3757,1.4992,0.3845,1.0898,0.2795,0.2565,0.7341,1.1958,0.9426,1.6289,1.284,0.7882,0.0167,4.9763,-0.4087,-0.2118,0.2269,0.5966,-0.7828,-0.716,-8.1105,2.7196,1.6491,9.6696,?,2.6873,14.4968,3.8075,11.4434,-0.307,-1.6539,3.2288,1.7969,5.6443,-4.4678,-3.0181,4.904,-1.6249,0.4331,0.9178,2.1189,0.1876,0.8423,4.4899,3.5977,2.0966,0.5828,0,0,8.482,0.845,1.7132,2.0274,0.0926,13.6962,0.8032,0.2717,0.7284,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.744,3.466,1.8617,8.5286,-1.8711,-1.1945,3.1812,1.7836,8.7343,-1.5662,-0.7615,3.3931,1.842,8.2791,-2.6538,3.1124,2.9137,1.7069,8.1594,0.0301,0.6229,0.9771,-0.2391,1.5687,-0.3838,-0.2447,1.0438,1.0107,1.0907,0.9683,1.0449,1.0791,1.0895,1.0215,1.1896,0.9376,1.0918,1.1645,1.0427,0.9243,-21.9313,0.8865,-21.034,-23.7272,0.8727,1.3109,0.3531,1.5021,0.4046,0.2693,0.9764,1.0301,1.0452,1.055,1.0705,1.0147,0.0165,4.7392,-0.1385,-0.4246,-0.0579,0.8112,-0.6133,-0.5879,-7.6595,1.157,1.0757,8.9029,?,5.4874,1.7682,1.3297,4.7607,0.4341,1.4472,2.364,1.5375,5.0775,-0.3803,-1.3958,-5.2925,3.7916,0.8089,0.6996,0.8648,0.6544,0.4894,0.7479,-2.4379,6.3638,-2.6103,0,0,2.287,1.8701,1.7534,0.9376,0.0983,15.0852,0.9691,-0.7704,-0.851,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.115,0.0045,0.067,0.301,-0.2646,0.0193,0.028,0.1674,0.7794,-1.0032,0.0076,0.0055,0.0745,0.4073,-1.0927,0.2086,0.0082,0.0907,0.3873,0.1099,5.9649,15.167,0.5514,2.5427,0.0924,0.0364,0.4001,0.8993,0.7389,2.2475,1.8466,0.8216,0.1601,0.8088,0.546,5.0513,3.4099,0.6751,0.1614,0.2962,-1.3176,1.8354,-8.1653,-4.4489,0.6117,1.2229,0.547,1.999,0.8943,0.4473,0.3862,0.739,0.7772,1.9136,2.0125,1.0517,0.0012,0.3096,-0.2209,0.4783,0.4673,0.171,-0.1346,0.0597,7.5501,0.0006,0.0244,0.0823,0.9892,6.2531,0.0009,0.0294,0.0994,0.9842,0.2498,0.0001,0.0087,0.0315,0.881,1.2074,30.224,25.0319,0.8293,2.7925,3.3673,0.6878,7.7981,11.3384,1.2138,32.2121,26.5385,1.2077,28.6904,23.7565,0.8274,2.6101,3.1547,0.1011,14.0531,-0.9929,-0.2268,0.2215,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.1137,0.0079,0.089,0.3975,-0.1688,-0.0001,0.0638,0.2526,1.352,-0.4312,0.0031,0.0107,0.1033,0.509,-0.7654,0.2704,0.0223,0.1492,0.9019,0.05,-1094.2538,36.5758,0.4207,-0.0334,-0.0004,0.0115,0.3523,0.8613,0.5965,2.4446,1.693,0.6925,0.1241,0.7419,0.3558,5.9761,2.8662,0.4796,0.1409,0.2601,-1.2089,1.8461,-8.579,-4.6472,0.3601,1.1798,0.3583,3.2765,0.995,0.3037,0.294,0.7811,0.4408,2.6563,1.4991,0.5643,0.0012,0.3866,0.0764,0.5245,0.2576,-0.032,0.3773,0.0946,7.4883,0.0051,0.0716,0.1851,0.9755,6.3295,0.0071,0.084,0.2172,0.9663,-0.1436,0.0027,0.0524,0.2596,?,1.1831,-52.1428,-44.0734,0.8519,1.3666,1.6043,0.7257,1.8677,2.5737,1.1852,-28.4535,-24.0081,1.174,0,0,0.8524,0.7132,0.8366,0.1066,13.9614,-0.9991,0.5046,-0.4916,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.4322,1.4778,1.2156,5.6952,-0.6001,-0.3387,15.6671,3.9582,17.0193,-0.5546,-0.2455,1.8341,1.3543,7.6248,-1.6124,3.7252,5.4638,2.3375,10.8713,0.0084,-1.276,-1.7605,0.116,1.3798,-0.0909,-0.0659,0.3071,0.8976,0.5201,2.9227,1.6934,0.5794,0.0943,0.8057,0.2705,8.5421,2.8674,0.3357,0.3518,0.4539,-23.2973,1.2902,-66.2237,-51.3295,0.3251,1.2194,0.3247,3.7508,0.9986,0.2662,0.3346,0.7469,0.5239,2.2321,1.5655,0.7014,0.0063,5.2027,0.0476,-0.0781,0.3085,0.5773,0.4338,0.1325,-2.251,7.9734,2.8237,8.1632,?,2.2762,1.181,1.0867,4.7924,-0.5862,8.6698,1.5876,1.26,4.0219,0.5724,-0.989,-0.2596,0.2625,2.5984,2.241,0.8625,6.7516,5.0223,0.7439,4.6093,-1.5165,-0.329,0,0,0.3213,1.7034,2.0297,1.1916,0.0973,13.3191,0.908,0.9571,0.9757,1100,0,0,0,1,TASCA_GIACCA_BASSA
