@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
0.0847,3.1323,1.7698,16.6026,-1.364,-6.4116,9.2501,3.0414,26.6087,-4.6323,9.556,2.699,1.6429,15.2621,0.1419,11.8862,6.2316,2.4963,19.7084,0.1904,-0.0132,0.0089,0.0071,-0.671,-0.5394,0.804,0.5819,1.0773,0.709,1.8513,1.2184,0.6581,0.3386,1.1605,0.5026,3.4272,1.4844,0.4331,0.4377,-3.7961,-2.0668,-8.6722,-4.7218,0.5445,1.4866,0.3949,0.2885,0.2656,0.1941,0.7306,0.624,1.0878,0.8424,1.7434,1.3501,0.7744,0.0293,17.0104,0.3321,0.1989,-0.0987,-0.1581,-0.7831,0.6513,3.612,3.4953,1.8696,5.7299,0.2328,-8.3226,0.6502,0.8064,9.6311,?,2.3725,4.088,2.0219,5.6959,-0.1813,-0.434,1.5224,-3.5079,2.3185,0.9247,0.3988,5.3754,0.855,0.1591,-0.1805,-1.9889,11.0172,0,1.5489,0,0.5949,1.006,1.6909,0.0239,14.4144,0.7295,-0.6964,-0.0559,?,?,?,?,?,DESTRA_PANTALONI
-0.1189,2.2935,1.5144,14.1107,-0.6505,4.108,8.6147,2.9351,21.2032,-0.269,9.9771,4.4775,2.116,25.4055,0.1448,11.2474,5.3137,2.3051,25.5168,0.155,-0.029,-0.0119,-0.0106,0.4117,0.3652,0.8871,0.516,0.7157,0.657,1.3871,1.2733,0.9179,0.2662,0.5122,0.4316,1.924,1.6212,0.8426,1.2373,-1.2931,-1.1879,-1.0451,-0.9601,0.9186,0.5117,0.2878,0.2831,0.5625,0.5533,0.9837,0.6655,0.5554,0.553,0.8346,0.831,0.9956,0.0285,15.5179,0.2083,0.2624,0.3925,0.0877,0.317,0.9407,1.5762,9.8701,3.1417,10.7263,-0.1179,3.0609,1.9242,1.3872,6.1455,-0.1905,8.3895,2.1118,1.4532,9.2463,0.0031,0.515,0.1879,0.3649,2.2648,2.1619,0.9545,5.1295,4.6738,0.9112,1.1506,-38.7906,-33.712,1.8587,1.0344,0.5565,1.7454,1.1601,0.6646,0.0239,13.9191,-0.6502,-0.8447,0.4867,?,?,?,?,?,SINISTRA_PANTALONI
0.0957,0.0167,0.1291,2.4173,-0.7158,4.0036,0.0971,0.3116,5.5728,0.147,9.9506,0.0395,0.1987,3.8645,0.6663,10.7297,0.0785,0.2801,5.3579,0.596,0.0239,0.0096,0.0089,0.4023,0.3731,0.9274,0.4143,0.6496,0.4608,1.568,1.1123,0.7094,0.1716,0.4219,0.2123,2.4585,1.2372,0.5032,-1.0503,-0.1307,-0.1276,0.1244,0.1215,0.9765,0.2156,0.1216,0.1062,0.5641,0.4926,0.8734,0.4338,0.6255,0.4512,1.4421,1.0401,0.7213,0.0282,14.0669,-0.8604,-0.8651,-0.9073,0.7987,0.9209,0.9646,8.9908,0.0029,0.0541,0.1804,0.9801,3.767,0.0105,0.1026,0.3479,0.913,-1.0592,0.0091,0.0952,1.1947,?,2.3867,-8.4884,-3.5565,0.5272,0.5681,1.0776,0.2779,0.3227,1.1611,2.4296,-7.4278,-3.0572,2.2634,0,0,0.5185,0.151,0.2912,0.0258,13.8171,-0.9936,0.9532,-0.935,?,?,?,?,?,SINISTRA_PANTALONI
0.0321,3.5583,1.8863,9.0514,-0.8975,-0.0162,6.5529,2.5599,13.4831,-1.6851,10.0141,2.168,1.4724,12.4927,0.345,10.4925,2.4695,1.5715,13.263,0.3443,-1.9858,0.0032,0.0031,-0.0016,-0.0015,0.9544,0.7369,1.2811,1.2004,1.7386,1.629,0.937,0.543,1.6413,1.4409,3.0226,2.6536,0.8779,0.506,-0.6506,-0.6148,-1.2858,-1.2151,0.945,0.9499,0.2501,0.2358,0.2633,0.2483,0.943,0.6713,0.7245,0.6825,1.0793,1.0166,0.9419,0.0261,13.392,0.1984,0.5196,0.5766,0.2556,0.0397,0.94,1.5517,5.9721,2.4438,7.0137,-0.0487,2.17,9.8521,3.1388,9.763,-1.2397,8.5171,0.6824,0.8261,2.7803,0.6971,0.7151,0.1822,0.2548,0.7786,2.9583,3.7997,0.6062,8.7516,14.4374,0.0603,-0.0509,-0.8446,1.5343,0.7287,0.4749,0.7184,2.5226,3.5115,0.0233,13.9183,-0.7911,-0.956,0.9008,?,?,?,?,?,SINISTRA_PANTALONI
0.0671,0.015,0.1225,0.8357,-0.4112,6.5982,0.1175,0.3428,2.9333,0.6341,9.8934,0.0105,0.1024,1.5798,0.8513,11.8956,0.0571,0.239,2.8337,0.7873,0.0102,0.0068,0.0056,0.6669,0.5547,0.8317,0.3573,1.1962,0.5124,3.3476,1.434,0.4284,0.1277,1.4309,0.2626,11.2062,2.0565,0.1835,-0.0479,-0.0269,-0.0232,0.5621,0.4847,0.8623,0.0739,0.0557,0.0445,0.7546,0.6018,0.7974,0.2849,0.529,0.2949,1.8567,1.0351,0.5575,0.0312,16.589,0.7326,0.2756,0.7033,0.3578,0.9441,0.6471,7.8899,0.0291,0.1707,0.6092,0.9249,5.7188,0.057,0.2388,0.8384,0.8658,-1.0608,0.0022,0.047,1.1237,?,1.3796,-7.4375,-5.3909,0.7149,3.6317,5.0803,0.511,13.189,25.8094,1.3866,-6.6717,-4.8117,1.298,0,0,0.7266,0.5421,0.7461,0.0257,14.6695,-0.9991,-0.972,0.9748,?,?,?,?,?,SINISTRA_PANTALONI
-0.1204,0.0037,0.0605,0.3424,-5.8314,8.3727,0.0212,0.1457,0.7231,0.918,9.9716,0.0024,0.0487,0.306,0.9698,13.0217,0.0111,0.1055,0.675,0.9498,-0.0144,-0.0121,-0.0092,0.8397,0.643,0.7658,0.4155,1.2421,0.5738,2.9898,1.3813,0.462,0.1726,1.5428,0.3293,8.9387,1.9079,0.2134,-0.0361,-0.0297,-0.0229,0.8225,0.6339,0.7708,0.0057,0.0049,0.0037,0.8689,0.6559,0.7548,0.4736,1.119,0.5073,2.3629,1.0713,0.4534,0.0343,18.4659,0.0281,-0.2272,-0.0604,0.1236,0.9299,0.4661,8.7189,0.0014,0.038,0.1209,0.9862,4.4706,0.005,0.071,0.2254,0.9509,-0.3959,0.0014,0.0373,0.4392,?,1.9503,-22.023,-11.2922,0.5349,1.018,1.9033,0.2861,1.0364,3.6226,1.985,-19.7125,-9.9307,1.9138,0,0,0.5365,0.2753,0.5133,0.0258,13.5854,-1.007,0.9324,-0.9283,?,?,?,?,?,SINISTRA_PANTALONI
-0.2999,0.9654,0.9826,7.0004,-1.2202,2.4214,1.8611,1.3642,9.0981,-0.3078,9.4929,0.8258,0.9088,6.7009,0.4859,9.9442,0.8341,0.9133,6.5772,0.5099,-0.1239,-0.0316,-0.0302,0.2551,0.2435,0.9546,0.7202,1.0812,1.0759,1.5012,1.4938,0.9951,0.5187,1.169,1.1575,2.2536,2.2313,0.9901,1.7969,-0.6075,-0.5623,-0.3381,-0.313,0.9256,0.4532,0.2419,0.235,0.5338,0.5184,0.9713,0.7694,1.0447,1.0643,1.3577,1.3833,1.0188,0.0563,12.7074,0.4798,0.4971,0.4665,0.0349,0.2852,0.9196,-0.3627,2.6368,1.6238,6.3691,-9.6918,2.0616,0.047,0.2167,0.873,0.6256,8.9696,0.9182,0.9582,4.5234,0.5273,-0.176,-0.0404,0.2298,7.4917,1.6946,0.2262,56.1262,2.8716,0.0512,-3.9572,-1.144,0.2891,0.2554,0.0622,0.2437,7.2953,1.408,0.193,0.0529,12.0967,0.6821,0.9588,0.6394,?,?,?,?,?,SINISTRA_PANTALONI
0.3262,9.2734,3.0452,27.8682,-2.0061,0.838,8.7429,2.9568,19.1001,-0.4859,9.8271,10.739,3.277,48.8701,-0.6596,10.7747,10.0407,3.1687,32.1303,0.1203,0.3892,0.0332,0.0303,0.0853,0.0778,0.912,1.0299,0.9293,0.961,0.9023,0.9331,1.0342,1.0607,0.8635,0.9236,0.8141,0.8708,1.0696,2.9778,0.9575,-4.2331,0.3216,-1.4215,-4.4207,0.7212,0.3148,0.2538,0.4365,0.352,0.8063,1.4591,0.5703,0.8673,0.3908,0.5945,1.521,0.0257,14.4737,-0.8291,-0.429,-0.393,0.3071,0.3485,0.5961,5.3481,9.5685,3.0933,12.9446,-0.334,0.8683,0.6917,0.8317,4.0075,-0.1697,-4.2994,38.1129,6.1736,18.2158,-1.166,6.1594,-1.2439,-0.202,3.7194,0.5011,0.1347,13.8341,0.2511,0.0181,5.574,0.3306,0.0593,2.8322,1.1538,0.4074,3.2301,0.7106,0.22,0.018,13.895,0.0118,0.2662,0.5182,?,?,?,?,?,SINISTRA_PANTALONI
-0.0597,0.0233,0.1526,0.8619,-1.0756,13.6572,0.0719,0.2682,1.3252,0.908,9.8631,0.0192,0.1384,0.8723,0.9153,16.8475,0.0801,0.283,1.5133,0.9145,-0.0044,-0.0061,-0.0035,1.3847,0.8106,0.5854,0.5689,1.1025,0.539,1.9379,0.9475,0.4889,0.3237,1.2155,0.2905,3.7556,0.8977,0.239,-0.0342,-0.0474,-0.0276,1.3863,0.8074,0.5824,0.0288,0.0403,0.0235,1.3975,0.8132,0.5819,0.6504,0.9881,0.5695,1.5192,0.8757,0.5764,0.0449,23.6517,0.0264,-0.2584,-0.0549,0.7458,0.9824,0.8598,5.8058,0.0931,0.3052,0.8675,0.8601,7.8907,0.05,0.2236,0.634,0.9229,-0.1758,0.0256,0.1599,0.7456,-0.8909,0.7358,-33.0194,-44.8765,1.3647,1.9082,1.3983,1.8623,3.6414,1.9553,0.7024,-15.1833,-21.615,0.7538,15.7265,20.8642,1.3683,1.1635,0.8503,0.0261,13.9234,-0.9996,-0.4289,0.4248,?,?,?,?,?,SINISTRA_PANTALONI
-0.1299,0.0076,0.0874,0.646,-2.8645,11.8394,0.0149,0.122,0.692,0.9432,9.9164,0.0094,0.0968,0.6196,0.9394,15.4445,0.0209,0.1444,0.8547,0.946,-0.011,-0.0131,-0.0084,1.1939,0.7666,0.6421,0.717,0.9034,0.6055,1.2599,0.8445,0.6703,0.5142,0.8161,0.3667,1.5873,0.7132,0.4493,-0.0417,-0.0498,-0.032,1.1957,0.7671,0.6415,0.0137,0.0163,0.0106,1.1909,0.7694,0.646,0.9335,1.0426,0.7558,1.1168,0.8096,0.725,0.0406,21.8933,0.1934,-0.3109,-0.0139,0.7115,0.9487,0.8863,7.4109,0.0012,0.0353,0.2276,0.9699,6.4059,0.0016,0.0394,0.2541,0.9609,-0.4547,0.004,0.0629,0.5494,?,1.1569,-16.2968,-14.0866,0.8947,0.5609,0.6269,0.8006,0.3146,0.393,1.176,-13.347,-11.3492,1.1651,0,0,0.8959,0.4142,0.4624,0.0258,14.2715,-1.0141,0.4425,-0.3514,?,?,?,?,?,SINISTRA_PANTALONI
0.0301,7.5526,2.7482,25.1075,-1.9286,-6.5376,13.5801,3.6851,26.1488,-9.0357,9.7255,6.1284,2.4756,18.6903,0.0133,12.3609,11.7958,3.4345,27.0098,0.1239,-0.0046,0.0031,0.0024,-0.6722,-0.5289,0.7868,0.7458,1.1101,0.8002,1.4886,1.073,0.7208,0.5561,1.2324,0.6403,2.2159,1.1513,0.5195,0.7023,-65.5175,-4.3283,-93.2902,-6.1631,0.0661,3.2903,0.4526,0.2781,0.1376,0.0845,0.6144,0.9602,1.3433,0.9296,1.3991,0.9681,0.692,0.0303,18.2147,-0.3035,-0.2713,-0.0635,-0.2992,-0.7569,0.7638,-6.4589,1.7282,1.3146,8.4321,?,-6.8316,1.0271,1.0135,8.5434,?,1.7962,1.8023,1.3425,4.7763,-0.1026,0.9455,-3.5959,-3.8034,1.2972,0.9792,0.7549,1.6827,0.9589,0.5699,0.987,18.9787,19.2293,1,0,0,0.987,1.7654,1.7887,0.0247,15.1421,-0.9214,0.6831,-0.4141,?,?,?,?,?,SINISTRA_PANTALONI
0.5633,6.9694,2.64,17.5795,-0.4041,1.1294,6.7533,2.5987,16.4436,-0.4616,10.1655,5.3901,2.3217,15.0166,0.2015,10.8646,6.004,2.4503,14.2589,0.2662,0.4987,0.0554,0.0518,0.1111,0.104,0.9357,1.0159,1.1371,1.0774,1.1193,1.0606,0.9475,1.032,1.293,1.1608,1.2529,1.1248,0.8977,0.9742,-1.3355,-0.978,-1.3708,-1.0038,0.7323,1.1129,0.6658,0.6443,0.5983,0.5789,0.9677,1.0691,1.1707,1.2329,1.095,1.1532,1.0531,0.0278,14.153,0.3694,0.3625,0.5556,0.1284,0.3644,0.8979,2.8583,4.9309,2.2206,7.6473,-0.0188,3.3843,3.9624,1.9906,7.4971,0.0513,7.8849,5.4734,2.3395,6.9486,0.2771,0.8446,0.3625,0.4292,1.1155,0.9491,0.8508,1.2444,0.9009,0.7239,-0.3471,-0.0528,0.1523,0.9499,0.7809,0.8221,1.02,1.1005,1.0789,0.0245,14.1362,0.6515,-0.9056,-0.8633,?,?,?,?,?,SINISTRA_PANTALONI
0.2195,8.2028,2.8641,24.3815,-1.0735,0.8042,11.1009,3.3318,30.0589,-0.4185,10.0801,5.1023,2.2588,18.0969,0.0712,10.9075,7.7359,2.7813,21.8067,0.1888,0.2729,0.0218,0.0201,0.0798,0.0737,0.9241,0.8596,1.2679,1.0297,1.475,1.1979,0.8121,0.7389,1.6077,1.0604,2.1757,1.435,0.6596,1.4233,-9.1004,-2.4873,-6.3939,-1.7476,0.2733,0.5549,0.6035,0.4374,1.0876,0.7883,0.7248,0.8111,1.3473,1.1181,1.661,1.3784,0.8299,0.0273,14.2336,-0.0777,0.3603,0.1163,0.3948,0.6867,0.798,0.7077,7.3457,2.7103,8.5863,-0.1552,2.7871,0.6347,0.7967,5.3722,0.1555,8.873,1.1761,1.0845,7.6454,0.1899,0.2539,0.0798,0.3141,3.402,2.4991,0.7346,11.5736,6.2456,0.5396,-1.1663,-0.6436,0.5518,1.1684,0.7875,0.674,1.5983,1.1231,0.7027,0.0252,13.7098,-0.0451,-0.8091,-0.4074,?,?,?,?,?,SINISTRA_PANTALONI
0.256,7.1711,2.6779,20.8735,-1.7709,6.6444,37.8103,6.149,27.6999,-0.3589,9.8934,8.6105,2.9344,16.1348,0.1146,13.2863,19.1599,4.3772,21.0737,0.2076,0.0385,0.0259,0.0193,0.6716,0.5001,0.7446,0.4355,0.9126,0.6118,2.0955,1.4048,0.6704,0.1897,0.8328,0.3743,4.3912,1.9734,0.4494,1.8235,-6.3906,-2.4164,-3.5046,-1.3251,0.3781,0.3696,0.4134,0.2833,1.1186,0.7665,0.6852,0.7536,1.2937,0.9905,1.7168,1.3144,0.7656,0.0321,19.4425,-0.1687,0.2504,-0.0818,0.2803,0.7348,0.7828,4.5745,2.0478,1.431,7.8889,-0.0276,5.3114,8.4767,2.9115,9.0609,-0.0109,5.4969,6.3267,2.5153,8.5914,0.0689,0.8613,0.8322,0.9663,0.4915,0.5689,1.1575,0.2416,0.3237,1.3398,2.1642,-0.3331,-0.1539,0.8565,0.832,0.9714,0.8707,0.9182,1.0546,0.024,15.3899,0.2578,-0.5255,-0.9145,?,?,?,?,?,SINISTRA_PANTALONI
-0.0905,0.0911,0.3019,3.1251,-0.7057,7.4837,0.1387,0.3724,2.7908,0.6953,10.0004,0.0171,0.1308,0.9797,0.9062,12.4981,0.0654,0.2557,1.9054,0.8611,-0.0121,-0.0091,-0.0072,0.7483,0.5988,0.8001,0.8105,2.3079,1.1807,2.8476,1.4568,0.5116,0.6569,5.3264,1.394,8.1087,2.1222,0.2617,-0.203,-0.1366,-0.1095,0.6729,0.5392,0.8014,0.2,0.1754,0.1336,0.877,0.6678,0.7615,1.1198,3.1898,1.6401,2.8486,1.4647,0.5142,0.0351,17.6874,-0.6951,0.1044,-0.5756,0.0094,0.9106,0.4152,8.7353,0.0106,0.1031,0.3601,0.9593,4.292,0.0409,0.2022,0.6947,0.8541,1.1785,0.0022,0.0473,0.1532,0.8778,2.0352,7.4122,3.6419,0.5101,2.1811,4.2755,0.2602,4.7571,18.2797,2.089,7.7167,3.694,1.8598,7.061,3.7966,0.5184,2.3505,4.5342,0.0275,14.2058,-0.9974,-0.2975,0.2609,?,?,?,?,?,SINISTRA_PANTALONI
-0.0245,0.0185,0.136,0.9739,-0.9258,7.597,0.0832,0.2885,1.4357,0.832,9.9962,0.0192,0.1387,0.9111,0.9138,12.5578,0.0613,0.2475,1.5004,0.8894,-0.0032,-0.0025,-0.002,0.76,0.605,0.796,0.4713,0.9804,0.5492,2.0803,1.1654,0.5602,0.2221,0.9612,0.3016,4.3276,1.3581,0.3138,-0.0659,-0.0485,-0.0388,0.7358,0.5889,0.8004,0.0592,0.0478,0.0373,0.8082,0.6296,0.7791,0.6783,1.0689,0.6491,1.5759,0.9569,0.6072,0.033,17.6947,-0.4584,0.0165,-0.3223,0.4594,0.9185,0.7723,8.7309,0.0072,0.0851,0.3326,0.9624,4.4574,0.0272,0.1649,0.6458,0.8671,0.1928,0.0017,0.0406,0.2396,0.18,1.9587,45.2801,23.1173,0.5162,2.0944,4.0576,0.2664,4.3866,16.464,2.0217,161.8675,80.0663,1.8214,30.2822,16.6254,0.5151,1.388,2.6947,0.0258,13.3811,-1.0013,0.2095,-0.2124,?,?,?,?,?,SINISTRA_PANTALONI
-0.0491,0.0112,0.1056,0.7551,-1.7984,8.7997,0.075,0.2739,1.3763,0.8553,9.964,0.0179,0.1337,0.8562,0.9184,13.2953,0.0571,0.2391,1.3875,0.9019,-0.0056,-0.0049,-0.0037,0.8832,0.6619,0.7494,0.3855,0.7901,0.4417,2.0495,1.1458,0.5591,0.1486,0.6242,0.1951,4.2005,1.313,0.3126,-0.0596,-0.0504,-0.0381,0.845,0.6381,0.7551,0.0284,0.0257,0.0191,0.9073,0.6728,0.7415,0.5487,0.882,0.5443,1.6076,0.9919,0.617,0.0359,18.8554,-0.4743,0.0047,-0.357,0.3924,0.922,0.7169,8.0867,0.0215,0.1467,0.5129,0.9382,5.5227,0.0447,0.2113,0.7331,0.8764,0.4498,0.0061,0.078,0.3192,0.5002,1.4643,17.9767,12.277,0.6942,1.8799,2.7079,0.482,3.534,7.3325,1.4987,24.3845,16.2704,1.3999,13.0005,9.2866,0.6996,1.6069,2.2968,0.0265,14.0592,-0.9988,-0.4383,0.397,?,?,?,?,?,SINISTRA_PANTALONI
-0.3791,0.5698,0.7549,3.6429,-2.9476,7.8741,1.6638,1.2899,4.7427,0.5831,9.9758,0.6151,0.7843,5.2512,0.5647,12.774,1.3359,1.1558,5.0893,0.6852,-0.0481,-0.038,-0.0297,0.7893,0.6164,0.7809,0.5852,0.9625,0.6531,1.6447,1.116,0.6785,0.3425,0.9265,0.4266,2.7051,1.2455,0.4604,-0.4101,-0.3993,-0.2455,0.9735,0.5986,0.6149,0.0811,0.0765,0.0571,0.9429,0.7035,0.7461,0.7681,0.6937,0.7158,0.9032,0.9319,1.0318,0.0335,18.3944,-0.611,0.4301,-0.2792,0.3055,0.9035,0.6832,8.6502,0.105,0.3241,0.9171,0.8973,4.5577,0.313,0.5595,1.5238,0.7265,0.2584,0.0823,0.2868,1.208,-0.1134,1.8979,33.471,17.6354,0.5793,1.13,1.9506,0.3356,1.2768,3.8047,1.9797,-65.1215,-32.8949,1.6029,8.2326,5.136,0.6019,0.7592,1.2614,0.0258,13.4998,-0.9981,-0.9091,0.9043,?,?,?,?,?,SINISTRA_PANTALONI
