@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
-0.1129,2.1806,1.4767,11.5559,-2.0923,9.6888,57.6329,7.5916,55.06,-0.0465,10.1163,25.164,5.0164,31.9935,0.1491,14.2605,77.8424,8.8228,57.7729,0.1018,-0.0116,-0.0112,-0.0079,0.9577,0.6794,0.7094,0.1945,0.2944,0.1674,1.5134,0.8605,0.5686,0.0378,0.0867,0.028,2.2903,0.7404,0.3233,3.197,-1.395,-1.1943,-0.4364,-0.3736,0.8561,0.071,0.0994,0.0581,1.3994,0.818,0.5846,0.2099,0.3612,0.2,1.721,0.953,0.5538,0.1444,20.8673,-0.4725,-0.4947,-0.4894,0.9524,0.9874,0.9859,-7.6495,4.7003,2.168,12.2986,?,-54.2454,3.4919,1.8687,57.5394,?,-101.1,6.0823,2.4662,105.7785,?,0.141,0.0757,0.5366,1.1602,0.8791,0.7577,1.3461,0.7728,0.5741,0.2137,0.1163,0.544,1,1,1,0.2137,0.1163,0.544,1.1854,162.995,-0.7247,0.3326,-0.8397,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.0761,6.6513,2.579,14.0253,-1.5162,3.3848,15.6147,3.9516,18.2794,-0.4783,9.6563,20.2947,4.505,21.3115,-0.1187,11.3204,19.116,4.3722,17.531,0.1828,-0.0225,-0.0079,-0.0067,0.3505,0.299,0.853,0.6527,0.5725,0.5899,0.8772,0.9038,1.0304,0.426,0.3277,0.3479,0.7694,0.8168,1.0617,1.4289,3.7375,-2.1558,2.6156,-1.5087,-0.5768,0.4508,0.2926,0.2598,0.6491,0.5764,0.8881,0.7673,0.6581,0.8,0.8577,1.0427,1.2156,0.1023,15.5703,0.1738,0.1294,0.127,-0.1076,0.2464,0.8804,-2.2803,102.5094,10.1247,25.7385,-1.2001,-27.6466,52.9457,7.2764,39.0594,?,-113.7839,0.4916,0.7011,115.1993,?,0.0825,0.02,0.243,1.3914,14.4406,10.3782,1.9361,208.5322,107.7061,0.3594,0.1219,0.3391,0,0,1,0.659,0.2234,0.3391,1.1712,151.0267,0.9657,-0.191,-0.3526,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.069,3.9908,1.9977,8.8495,-1.0045,3.9661,17.2757,4.1564,16.1868,-0.4034,9.6701,6.9314,2.6328,11.6303,0.205,11.3336,8.994,2.999,11.9684,0.3289,0.0174,0.0071,0.0061,0.4101,0.3499,0.8532,0.4806,0.7588,0.6661,1.5787,1.3859,0.8779,0.231,0.5758,0.4437,2.4924,1.9208,0.7707,0.9531,-1.4783,-0.7559,-1.551,-0.7931,0.5113,0.3828,0.3018,0.2475,0.7884,0.6467,0.8203,0.5467,0.7609,0.7394,1.3918,1.3525,0.9717,0.1067,15.9571,0.2337,-0.1221,-0.0763,-0.021,0.3898,0.8727,-11.7552,90.3321,9.5043,32.1579,-2.6218,-27.4039,14.529,3.8117,37.7396,?,-109.6633,2.2851,1.5117,111.8393,?,0.429,0.1072,0.2499,2.4935,6.2873,2.5215,6.2174,39.5306,6.3581,0.6168,0.2081,0.3374,0,0,1,0.8521,0.2875,0.3374,1.1596,150.5231,0.3326,-0.8891,-0.4201,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.1129,2.1806,1.4767,11.5559,-2.0923,9.6888,57.6329,7.5916,55.06,-0.0465,10.1163,25.164,5.0164,31.9935,0.1491,14.2605,77.8424,8.8228,57.7729,0.1018,-0.0116,-0.0112,-0.0079,0.9577,0.6794,0.7094,0.1945,0.2944,0.1674,1.5134,0.8605,0.5686,0.0378,0.0867,0.028,2.2903,0.7404,0.3233,3.197,-1.395,-1.1943,-0.4364,-0.3736,0.8561,0.071,0.0994,0.0581,1.3994,0.818,0.5846,0.2099,0.3612,0.2,1.721,0.953,0.5538,0.1444,20.8673,-0.4725,-0.4947,-0.4894,0.9524,0.9874,0.9859,-7.6495,4.7003,2.168,12.2986,?,-54.2454,3.4919,1.8687,57.5394,?,-101.1,6.0823,2.4662,105.7785,?,0.141,0.0757,0.5366,1.1602,0.8791,0.7577,1.3461,0.7728,0.5741,0.2137,0.1163,0.544,1,1,1,0.2137,0.1163,0.544,1.1854,162.995,-0.7247,0.3326,-0.8397,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.0761,6.6513,2.579,14.0253,-1.5162,3.3848,15.6147,3.9516,18.2794,-0.4783,9.6563,20.2947,4.505,21.3115,-0.1187,11.3204,19.116,4.3722,17.531,0.1828,-0.0225,-0.0079,-0.0067,0.3505,0.299,0.853,0.6527,0.5725,0.5899,0.8772,0.9038,1.0304,0.426,0.3277,0.3479,0.7694,0.8168,1.0617,1.4289,3.7375,-2.1558,2.6156,-1.5087,-0.5768,0.4508,0.2926,0.2598,0.6491,0.5764,0.8881,0.7673,0.6581,0.8,0.8577,1.0427,1.2156,0.1023,15.5703,0.1738,0.1294,0.127,-0.1076,0.2464,0.8804,-2.2803,102.5094,10.1247,25.7385,-1.2001,-27.6466,52.9457,7.2764,39.0594,?,-113.7839,0.4916,0.7011,115.1993,?,0.0825,0.02,0.243,1.3914,14.4406,10.3782,1.9361,208.5322,107.7061,0.3594,0.1219,0.3391,0,0,1,0.659,0.2234,0.3391,1.1712,151.0267,0.9657,-0.191,-0.3526,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.069,3.9908,1.9977,8.8495,-1.0045,3.9661,17.2757,4.1564,16.1868,-0.4034,9.6701,6.9314,2.6328,11.6303,0.205,11.3336,8.994,2.999,11.9684,0.3289,0.0174,0.0071,0.0061,0.4101,0.3499,0.8532,0.4806,0.7588,0.6661,1.5787,1.3859,0.8779,0.231,0.5758,0.4437,2.4924,1.9208,0.7707,0.9531,-1.4783,-0.7559,-1.551,-0.7931,0.5113,0.3828,0.3018,0.2475,0.7884,0.6467,0.8203,0.5467,0.7609,0.7394,1.3918,1.3525,0.9717,0.1067,15.9571,0.2337,-0.1221,-0.0763,-0.021,0.3898,0.8727,-11.7552,90.3321,9.5043,32.1579,-2.6218,-27.4039,14.529,3.8117,37.7396,?,-109.6633,2.2851,1.5117,111.8393,?,0.429,0.1072,0.2499,2.4935,6.2873,2.5215,6.2174,39.5306,6.3581,0.6168,0.2081,0.3374,0,0,1,0.8521,0.2875,0.3374,1.1596,150.5231,0.3326,-0.8891,-0.4201,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.6332,3.5488,1.8838,7.7583,-1.6634,9.7821,13.1282,3.6233,15.5024,0.1512,9.8172,2.1365,1.4617,6.2062,0.5141,14.1955,9.7702,3.1257,14.0912,0.3652,-0.0647,-0.0645,-0.0446,0.9964,0.6891,0.6916,0.5199,1.2888,0.6027,2.4789,1.1592,0.4676,0.2703,1.6611,0.3632,6.1448,1.3437,0.2187,-1.755,-0.7379,-0.5978,0.4204,0.3406,0.8102,0.1595,0.2281,0.1312,1.4299,0.8228,0.5754,0.5005,1.2501,0.5506,2.4979,1.1001,0.4404,0.146,21.0985,-0.5438,-0.365,-0.5715,0.4737,0.9563,0.6991,10.9206,12.1926,3.4918,10.0815,0.4063,-31.5296,1.6729,1.2934,34.259,?,-8.0567,239.7704,15.4845,46.3791,-0.7608,-0.3464,-1.3555,3.9135,2.6997,0.2255,0.0835,7.2883,0.0509,0.007,-0.2014,-0.3442,1.7096,0,0.6447,0,0.2943,0.2174,0.7387,0.3613,59.0315,-0.4526,0.8492,-0.0806,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.3109,3.2297,1.7971,8.6926,-1.1775,2.8748,18.6615,4.3199,18.1321,-0.6322,9.6551,1.7838,1.3356,6.0883,0.5342,11.1118,1.7839,1.3356,7.3047,0.5116,-0.1081,-0.0322,-0.028,0.2977,0.2587,0.8689,0.416,1.3456,1.3455,3.2345,3.2343,1,0.1731,1.8106,1.8104,10.4619,10.4609,0.9999,0.6693,-0.6732,-0.6144,-1.0059,-0.918,0.9127,0.3594,0.3054,0.2669,0.8499,0.7428,0.874,0.4794,1.4278,1.19,2.9782,2.4822,0.8335,0.1072,15.9148,0.4249,-0.3529,-0.3566,0.1759,0.2843,0.7318,24.1991,154.8176,12.4426,46.199,-0.2126,-12.5241,51.7202,7.1917,28.1982,-1.9375,-18.3102,95.0021,9.7469,34.9792,?,-1.9322,-1.3216,0.684,1.7301,1.2766,0.7378,2.9934,1.6296,0.5444,0.4355,0.2315,0.5317,3.969,0,0,1.6384,1.3208,0.8061,0.3492,56.5536,0.0686,0.9555,0.3269,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.3909,1.0149,1.0074,4.6039,-1.3005,5.663,1.0842,1.0413,5.0815,0.3702,9.9428,0.7031,0.8385,4.3779,0.6762,11.5284,0.9792,0.9896,4.8827,0.6666,-0.069,-0.0393,-0.0339,0.5696,0.4912,0.8625,0.9675,1.2014,1.018,1.2418,1.0522,0.8473,0.936,1.4434,1.0364,1.5421,1.1072,0.718,-0.8715,-0.2847,-0.2666,0.3267,0.3059,0.9365,0.2481,0.148,0.1367,0.5968,0.5509,0.9232,0.906,1.0516,0.9429,1.1607,1.0407,0.8966,0.1316,16.4939,-0.2925,0.4414,0.1211,0.1809,0.6806,0.8376,-31.4034,2.8956,1.7017,34.0195,?,-14.5827,3.5141,1.8746,18.2999,?,-25.3751,10.1968,3.1932,28.7399,?,2.1535,1.2376,0.5747,0.9077,0.5329,0.5871,0.824,0.284,0.3446,1.859,1.1837,0.6367,1,1,1,1.859,1.1837,0.6367,0.4934,71.3612,-0.9742,-0.8024,0.7721,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.2065,0.307,0.5541,2.1285,-0.6602,9.4717,0.9826,0.9912,4.3344,0.6497,9.8526,0.7491,0.8655,4.6294,0.6525,13.685,1.5865,1.2595,5.9746,0.6714,0.0218,0.021,0.0151,0.9613,0.6921,0.72,0.559,0.6402,0.4399,1.1453,0.787,0.6872,0.3124,0.4098,0.1935,1.3116,0.6193,0.4722,-0.1053,-0.0974,-0.0693,0.9246,0.6583,0.712,0.1036,0.0962,0.0705,0.9287,0.6804,0.7326,0.4911,0.4598,0.3563,0.9363,0.7255,0.7749,0.147,19.7941,-0.5573,-0.1494,-0.3673,0.8595,0.9657,0.9625,-23.8934,2.9943,1.7304,25.8591,?,-35.2902,9.6721,3.11,41.4597,?,-0.9615,0.784,0.8855,3.8391,-1.5595,0.6771,24.8509,36.7045,0.5564,1.9542,3.5123,0.3096,3.819,12.3362,0.6237,11.0548,17.7241,1,0,0,0.6237,6.7357,10.7993,0.4584,60.3448,-0.9903,0.8447,-0.8239,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.676,6.0658,2.4629,13.2617,-1.5861,-2.021,28.9958,5.3848,20.4191,-5.1077,9.785,11.1242,3.3353,14.0252,0.2579,11.3868,16.8148,4.1006,15.0292,0.2932,0.3345,-0.0691,-0.0594,-0.2065,-0.1775,0.8593,0.4574,0.7384,0.6006,1.6145,1.3132,0.8134,0.2092,0.5453,0.3607,2.6065,1.7244,0.6616,0.4763,-1.6686,-1.3043,-3.5032,-2.7383,0.7817,1.5339,0.2713,0.2412,0.1769,0.1572,0.8888,0.6495,0.9456,0.8824,1.4559,1.3586,0.9332,0.1043,15.3973,0.553,0.1129,-0.3267,-0.1628,-0.7163,0.7553,-2.4389,201.0437,14.179,42.7795,-4.4428,-15.8405,18.2839,4.276,23.8785,-27.4527,-114.4805,15.959,3.9949,117.1188,?,0.154,0.0213,0.1384,3.316,3.5493,1.0704,10.9956,12.5975,1.1457,1.5157,0.2982,0.1967,9.3655,0,0,1.7916,0.3653,0.2039,1.2041,141.0416,-0.1264,-0.8908,0.5262,1100,0,0,0,1,TASCA_GIACCA_BASSA
-0.1295,7.6602,2.7677,13.4787,-1.5242,-0.411,13.3962,3.6601,18.9134,-1.1213,10.045,10.8634,3.296,14.1065,0.2202,11.0622,10.6365,3.2614,13.4485,0.2939,0.3152,-0.0129,-0.0117,-0.0409,-0.0372,0.9081,0.7562,0.8397,0.8486,1.1105,1.1223,1.0106,0.5718,0.7051,0.7202,1.2331,1.2595,1.0213,0.8141,-2.0433,-1.454,-2.51,-1.7861,0.7116,0.5989,0.2952,0.2804,0.4929,0.4681,0.9498,0.7127,0.9555,1.0022,1.3408,1.4064,1.0489,0.1058,15.0135,0.4926,0.2474,0.0584,-0.271,-0.4389,0.929,-21.7843,92.0541,9.5945,38.7589,?,-20.0603,127.7504,11.3027,41.3376,-2.5887,-102.6378,67.3176,8.2047,110.3394,?,1.0859,0.2122,0.1954,0.8489,1.1694,1.3776,0.7206,1.3675,1.8977,1.2998,0.3513,0.2702,0,1,0,0.9376,0.3513,0.3746,1.1245,146.1849,-0.3011,-0.896,0.6817,1100,0,0,0,1,TASCA_GIACCA_BASSA
-0.676,6.0658,2.4629,13.2617,-1.5861,-2.021,28.9958,5.3848,20.4191,-5.1077,9.785,11.1242,3.3353,14.0252,0.2579,11.3868,16.8148,4.1006,15.0292,0.2932,0.3345,-0.0691,-0.0594,-0.2065,-0.1775,0.8593,0.4574,0.7384,0.6006,1.6145,1.3132,0.8134,0.2092,0.5453,0.3607,2.6065,1.7244,0.6616,0.4763,-1.6686,-1.3043,-3.5032,-2.7383,0.7817,1.5339,0.2713,0.2412,0.1769,0.1572,0.8888,0.6495,0.9456,0.8824,1.4559,1.3586,0.9332,0.1043,15.3973,0.553,0.1129,-0.3267,-0.1628,-0.7163,0.7553,-2.4389,201.0437,14.179,42.7795,-4.4428,-15.8405,18.2839,4.276,23.8785,-27.4527,-114.4805,15.959,3.9949,117.1188,?,0.154,0.0213,0.1384,3.316,3.5493,1.0704,10.9956,12.5975,1.1457,1.5157,0.2982,0.1967,9.3655,0,0,1.7916,0.3653,0.2039,1.2041,141.0416,-0.1264,-0.8908,0.5262,1100,0,0,0,1,TASCA_GIACCA_BASSA
-0.1295,7.6602,2.7677,13.4787,-1.5242,-0.411,13.3962,3.6601,18.9134,-1.1213,10.045,10.8634,3.296,14.1065,0.2202,11.0622,10.6365,3.2614,13.4485,0.2939,0.3152,-0.0129,-0.0117,-0.0409,-0.0372,0.9081,0.7562,0.8397,0.8486,1.1105,1.1223,1.0106,0.5718,0.7051,0.7202,1.2331,1.2595,1.0213,0.8141,-2.0433,-1.454,-2.51,-1.7861,0.7116,0.5989,0.2952,0.2804,0.4929,0.4681,0.9498,0.7127,0.9555,1.0022,1.3408,1.4064,1.0489,0.1058,15.0135,0.4926,0.2474,0.0584,-0.271,-0.4389,0.929,-21.7843,92.0541,9.5945,38.7589,?,-20.0603,127.7504,11.3027,41.3376,-2.5887,-102.6378,67.3176,8.2047,110.3394,?,1.0859,0.2122,0.1954,0.8489,1.1694,1.3776,0.7206,1.3675,1.8977,1.2998,0.3513,0.2702,0,1,0,0.9376,0.3513,0.3746,1.1245,146.1849,-0.3011,-0.896,0.6817,1100,0,0,0,1,TASCA_GIACCA_BASSA
1.0454,10.3755,3.2211,22.4679,-0.7094,0.5834,41.9194,6.4745,29.8921,-0.3671,9.6547,14.4857,3.806,18.8221,0.0503,11.5993,26.8841,5.185,23.8855,0.1455,1.7918,0.1083,0.0901,0.0604,0.0503,0.8324,0.4975,0.8463,0.6212,1.7011,1.2487,0.734,0.2475,0.7163,0.3859,2.8938,1.5593,0.5388,1.1615,-9.3484,-2.2928,-8.0483,-1.9739,0.2453,0.6011,0.6632,0.4702,1.1032,0.7822,0.709,0.7516,1.1937,0.9406,1.5881,1.2515,0.788,0.1024,15.4804,0.2253,0.5009,0.399,0.5949,0.8673,0.7772,8.1195,161.4734,12.7072,35.759,-0.1732,-1.2575,21.2209,4.6066,20.0989,-1.1338,-32.7573,67.8886,8.2395,41.0385,?,-6.4568,-0.2479,0.0384,2.7585,1.5422,0.5591,7.6092,2.3785,0.3126,0.4944,0.1286,0.2602,3.2359,0,0,1.7792,0.8714,0.4898,0.3555,46.564,-0.4231,0.9962,-0.3689,1100,0,0,0,1,TASCA_GIACCA_BASSA
