@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
-1.0958,2.3669,1.5385,8.4561,-1.8912,-0.9623,2.7359,1.6541,7.1801,-1.2055,-0.5761,4.0321,2.008,8.9394,-1.4664,3.0915,2.0361,1.4269,6.3576,0.0773,1.1387,1.9021,-0.3545,1.6704,-0.3113,-0.1863,0.9301,0.7662,1.0782,0.8237,1.1592,1.4072,0.8651,0.587,1.1625,0.6785,1.3437,1.9803,1.4094,1.0407,-10.3806,0.7384,-7.3652,-9.9745,0.8984,0.807,0.4245,0.8982,0.4725,0.526,1.1777,0.9459,1.3301,0.8032,1.1294,1.4061,0.0162,4.7462,-0.0937,-0.0039,-0.6155,-0.6607,0.3456,-0.3281,2.5328,0.388,0.6229,2.3632,0.3925,8.5886,0.2437,0.4937,1.2843,0.861,3.6265,2.191,1.4802,4.1218,0.1913,0.2949,0.6984,2.3683,1.2617,0.4208,0.3335,1.5919,0.1771,0.1112,0.1919,1.5657,8.1589,0.421,0.7632,1.8129,1.8401,0.5733,0.3116,0.0996,14.7479,0.067,-0.529,-0.8802,0,0,0,0,0,TASCA_GIACCA
-1.2158,2.1377,1.4621,6.7943,-1.6568,-0.2726,1.6752,1.2943,5.7805,-0.8914,-0.712,1.9993,1.414,9.1487,-1.7334,2.6425,0.8887,0.9427,5.4415,0.085,4.4605,1.7075,-0.4601,0.3828,-0.1031,-0.2695,1.1296,1.034,1.551,0.9154,1.373,1.4999,1.2761,1.0692,2.4055,0.8379,1.885,2.2497,1.5552,0.7303,-8.3806,0.4696,-5.3887,-11.4757,0.8368,0.7641,0.43,0.9131,0.5139,0.5628,1.1754,0.7427,1.2486,0.6318,1.0623,1.6813,0.0148,3.9098,0.1346,-0.0682,-0.4206,0.0335,-0.055,0.2468,3.0949,0.3393,0.5825,1.8181,0.522,8.7649,0.1956,0.4422,1.7147,0.8152,2.6842,2.025,1.423,4.6226,0.0994,0.3531,1.153,3.2654,1.3172,0.4093,0.3108,1.7349,0.1676,0.0966,0.2624,3.8906,14.8249,0.4099,0.741,1.8079,1.0603,0.3933,0.3709,0.0997,14.5441,0.0334,-0.5111,-0.8549,0,0,0,0,0,TASCA_GIACCA
-1.1945,7.4522,2.7299,13.2474,-1.3673,-1.4605,1.4625,1.2094,5.9405,-7.1538,-0.2108,6.5108,2.5516,16.7269,-0.4073,3.8641,4.0991,2.0246,11.3244,0.1119,0.8179,5.6653,-0.3091,6.9269,-0.378,-0.0546,2.2573,1.0699,1.3483,0.474,0.5973,1.2603,5.0954,1.1446,1.818,0.2246,0.3568,1.5883,1.4681,1.5804,-5.3628,1.0765,-3.653,-3.3933,7.6808,0.4708,0.4389,0.0613,0.0571,0.9321,2.23,0.792,1.1698,0.3551,0.5246,1.4771,0.0196,5.6721,-0.0124,0.0597,-0.6179,-0.3621,-0.3501,0.2742,2.5843,0.2543,0.5042,1.775,0.4837,8.6525,0.2127,0.4612,1.4878,0.8384,3.5043,1.8714,1.368,4.6421,0.1845,0.2987,0.7375,2.4691,1.0934,0.3686,0.3371,1.1955,0.1359,0.1136,0.2154,1.5832,7.3489,0.3734,0.6039,1.6174,1.193,0.3824,0.3205,0.0999,14.7412,0.1989,-0.5526,-0.9086,0,0,0,0,0,TASCA_GIACCA
-1.0958,2.3669,1.5385,8.4561,-1.8912,-0.9623,2.7359,1.6541,7.1801,-1.2055,-0.5761,4.0321,2.008,8.9394,-1.4664,3.0915,2.0361,1.4269,6.3576,0.0773,1.1387,1.9021,-0.3545,1.6704,-0.3113,-0.1863,0.9301,0.7662,1.0782,0.8237,1.1592,1.4072,0.8651,0.587,1.1625,0.6785,1.3437,1.9803,1.4094,1.0407,-10.3806,0.7384,-7.3652,-9.9745,0.8984,0.807,0.4245,0.8982,0.4725,0.526,1.1777,0.9459,1.3301,0.8032,1.1294,1.4061,0.0162,4.7462,-0.0937,-0.0039,-0.6155,-0.6607,0.3456,-0.3281,2.5328,0.388,0.6229,2.3632,0.3925,8.5886,0.2437,0.4937,1.2843,0.861,3.6265,2.191,1.4802,4.1218,0.1913,0.2949,0.6984,2.3683,1.2617,0.4208,0.3335,1.5919,0.1771,0.1112,0.1919,1.5657,8.1589,0.421,0.7632,1.8129,1.8401,0.5733,0.3116,0.0996,14.7479,0.067,-0.529,-0.8802,0,0,0,0,0,TASCA_GIACCA
-1.2158,2.1377,1.4621,6.7943,-1.6568,-0.2726,1.6752,1.2943,5.7805,-0.8914,-0.712,1.9993,1.414,9.1487,-1.7334,2.6425,0.8887,0.9427,5.4415,0.085,4.4605,1.7075,-0.4601,0.3828,-0.1031,-0.2695,1.1296,1.034,1.551,0.9154,1.373,1.4999,1.2761,1.0692,2.4055,0.8379,1.885,2.2497,1.5552,0.7303,-8.3806,0.4696,-5.3887,-11.4757,0.8368,0.7641,0.43,0.9131,0.5139,0.5628,1.1754,0.7427,1.2486,0.6318,1.0623,1.6813,0.0148,3.9098,0.1346,-0.0682,-0.4206,0.0335,-0.055,0.2468,3.0949,0.3393,0.5825,1.8181,0.522,8.7649,0.1956,0.4422,1.7147,0.8152,2.6842,2.025,1.423,4.6226,0.0994,0.3531,1.153,3.2654,1.3172,0.4093,0.3108,1.7349,0.1676,0.0966,0.2624,3.8906,14.8249,0.4099,0.741,1.8079,1.0603,0.3933,0.3709,0.0997,14.5441,0.0334,-0.5111,-0.8549,0,0,0,0,0,TASCA_GIACCA
-1.1945,7.4522,2.7299,13.2474,-1.3673,-1.4605,1.4625,1.2094,5.9405,-7.1538,-0.2108,6.5108,2.5516,16.7269,-0.4073,3.8641,4.0991,2.0246,11.3244,0.1119,0.8179,5.6653,-0.3091,6.9269,-0.378,-0.0546,2.2573,1.0699,1.3483,0.474,0.5973,1.2603,5.0954,1.1446,1.818,0.2246,0.3568,1.5883,1.4681,1.5804,-5.3628,1.0765,-3.653,-3.3933,7.6808,0.4708,0.4389,0.0613,0.0571,0.9321,2.23,0.792,1.1698,0.3551,0.5246,1.4771,0.0196,5.6721,-0.0124,0.0597,-0.6179,-0.3621,-0.3501,0.2742,2.5843,0.2543,0.5042,1.775,0.4837,8.6525,0.2127,0.4612,1.4878,0.8384,3.5043,1.8714,1.368,4.6421,0.1845,0.2987,0.7375,2.4691,1.0934,0.3686,0.3371,1.1955,0.1359,0.1136,0.2154,1.5832,7.3489,0.3734,0.6039,1.6174,1.193,0.3824,0.3205,0.0999,14.7412,0.1989,-0.5526,-0.9086,0,0,0,0,0,TASCA_GIACCA
0.9056,3.3684,1.8353,7.2871,-0.4515,-0.9508,2.689,1.6398,6.6058,-1.151,-0.0089,3.4817,1.8659,7.6447,-1.106,3.0275,2.0976,1.4483,5.8055,0.108,-0.9524,-102.1443,0.2991,107.246,-0.314,-0.0029,1.1192,0.9836,1.2672,0.8788,1.1322,1.2884,1.2527,0.9675,1.6058,0.7723,1.2819,1.6599,0.6413,0.5646,-3.2245,0.8804,-5.0283,-5.7111,1.6347,1.383,0.7714,0.846,0.4719,0.5577,1.1031,0.9532,1.2552,0.8641,1.1378,1.3168,0.014,4.8669,-0.0818,-0.4202,0.723,0.684,-0.2151,-0.417,-7.1252,3.4847,1.8667,9.5783,?,6.0345,4.9797,2.2315,6.6869,0.2373,-0.1028,0.522,0.7225,2.2364,-1.1549,-1.1807,69.3416,-58.7275,0.8365,2.5839,3.0888,0.6998,6.6764,9.5406,-4.6037,7.9916,-1.7359,0,0,8.4479,1.4324,4.283,2.9901,0.0993,13.8007,0.9726,-0.7527,-0.5978,0,0,0,0,0,TASCA_GIACCA
0.4425,4.8432,2.2007,10.104,-0.5156,-0.6648,1.8453,1.3584,5.6089,-1.6026,0.7849,3.6842,1.9194,10.1945,-0.4128,3.0895,2.0817,1.4428,6.9696,0.0369,-0.6656,0.5637,0.1432,-0.847,-0.2152,0.2541,1.6201,1.1466,1.5253,0.7077,0.9415,1.3303,2.6246,1.3146,2.3265,0.5009,0.8864,1.7698,0.9952,1.1539,-12.8878,1.1595,-12.9504,-11.1693,3.0935,0.9239,0.9213,0.2987,0.2978,0.9971,1.8014,0.9911,1.4497,0.5502,0.8048,1.4627,0.0115,4.55,0.7254,-0.1558,0.2946,0.0037,0.0408,0.3013,-7.24,1.9575,1.3991,8.9029,?,6.0356,2.9929,1.73,4.8068,0.4317,0.468,2.1524,1.4671,3.3701,-0.7097,-1.1996,-15.4689,12.8954,0.8087,0.9537,1.1792,0.6541,0.9095,1.3905,-2.4386,6.3638,-2.6097,0,0,4.2908,1.8522,2.6417,1.4263,0.0973,14.7387,0.9841,-0.9686,-0.9537,0,0,0,0,0,TASCA_GIACCA
0.0208,0.0055,0.0739,0.3382,-0.697,-0.0201,0.0049,0.0701,0.3359,-1.6751,-0.1215,0.0031,0.0559,0.2856,-7.0179,0.1625,0.0027,0.0519,0.223,0.2043,-1.0338,-0.1712,0.128,0.1656,-0.1238,-0.7476,1.0547,1.3217,1.4241,1.2532,1.3503,1.0775,1.1123,1.747,2.0282,1.5706,1.8234,1.161,0.6602,0.5556,-2.4252,0.8416,-3.6733,-4.3647,1.5868,5.5949,0.7111,3.5258,0.4481,0.1271,1.0066,1.1842,1.5165,1.1764,1.5066,1.2807,0.0013,0.2406,-0.3054,-0.247,0.4935,-0.3166,-0.1354,-0.7136,7.5401,0.0004,0.0195,0.0571,0.9925,6.2655,0.0005,0.0232,0.068,0.9892,0.2436,0,0.0067,0.0212,0.9167,1.2034,30.9466,25.7151,0.8393,2.8892,3.4423,0.7044,8.3473,11.8497,1.2077,32.2121,26.673,1.2037,29.7533,24.7185,0.8388,2.6912,3.2083,0.1011,14.0493,-1.0275,-0.8988,0.898,0,0,0,0,0,TASCA_GIACCA
0.0012,0.0277,0.1664,0.8441,-1.001,0.0159,0.0098,0.099,0.5138,-0.4743,-0.1089,0.0104,0.1018,0.408,-4.5585,0.2095,0.0161,0.1268,0.5637,0.0689,0.0729,-0.0106,0.0055,-0.1457,0.0758,-0.5198,1.6812,1.635,1.3121,0.9725,0.7804,0.8025,2.8265,2.6732,1.7215,0.9458,0.6091,0.644,2.5545,1.2621,-10.1261,0.4941,-3.964,-8.0233,1.2103,5.7474,0.6967,4.7486,0.5756,0.1212,1.6428,2.069,1.4973,1.2595,0.9114,0.7237,0.0012,0.3203,-0.4491,0.0319,-0.1351,-0.5628,0.638,-0.7412,7.4205,0.0009,0.0303,0.1244,0.9834,6.4092,0.0012,0.0344,0.1434,0.9778,-0.1666,0.0012,0.0353,0.2157,?,1.1578,-44.5474,-38.4763,0.8789,0.8569,0.975,0.7725,0.7343,0.9506,1.1713,-34.2318,-29.226,1.1645,0,0,0.8679,0.5768,0.6646,0.1066,13.9963,-1.0038,0.8309,-0.8269,0,0,0,0,0,TASCA_GIACCA
-0.1584,4.8908,2.2115,8.4027,-1.0383,-0.4041,5.9309,2.4353,11.7009,-1.0863,-0.0339,2.2373,1.4958,6.7263,-0.8804,3.2457,2.7139,1.6474,6.7221,0.0125,0.392,4.6709,-0.0488,11.916,-0.1245,-0.0104,0.9081,1.4785,1.3424,1.6282,1.4783,0.908,0.8246,2.186,1.8021,2.6509,2.1854,0.8244,0.7026,1.3591,-50.2821,1.9345,-71.5685,-36.9956,0.735,1.1525,0.6056,1.568,0.8239,0.5255,0.7181,1.2492,1.25,1.7396,1.7407,1.0006,0.0046,4.9299,-0.5435,0.3874,-0.2619,-0.2783,0.5402,-0.2147,-4.2721,8.1434,2.8537,8.1632,?,1.7273,1.8421,1.3572,4.7933,-0.586,7.9246,2.1357,1.4614,3.9682,0.5756,-2.4733,-0.5391,0.218,2.1026,1.9527,0.9287,4.4207,3.8131,0.8625,4.6093,-1.5165,-0.329,0,0,0.3232,1.703,2.0572,1.2079,0.0965,14.1799,0.9079,0.9483,0.9732,2.6947,0.2121,0.4605,1,0.6667,TASCA_GIACCA
