@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-42.9964,45.1825,6.7218,54,?,29.2608,102.026,10.1008,34.75,0.2527,-11.4892,11.3308,3.3661,16.5,?,-1.4694,3.7423,-2.5468,0.6655,1.9969,3.0007,0.4429,3.9876,9.0043,-4.5957,3.2727,-0.7121,0,1,0,1.554,3.2727,2.1061,0.3832,83.7464,-0.494,0.469,-0.8525,TASCA_DESTRA_DAVANTI_PANTALONI
0.2586,21.8484,4.6742,27.1962,-2.2666,-0.7727,7.9581,2.821,20.8329,-1.0601,0.679,5.3146,2.3053,12.5648,-0.823,5.134,9.8879,3.1445,18.9177,0.029,-0.3346,0.3808,0.0504,-1.1381,-0.1505,0.1323,1.6569,2.0276,1.4865,1.2237,0.8971,0.7331,2.7454,4.111,2.2096,1.4974,0.8048,0.5375,1.7603,3.3266,-33.4588,1.8898,-19.0075,-10.0579,0.8233,1.208,0.4273,1.4673,0.5191,0.3538,1.3054,2.1645,1.4376,1.658,1.1012,0.6642,0.0074,7.4284,0.0365,0.0237,-0.3649,-0.2207,-0.295,-0.0633,6.5523,1.7597,1.3265,4.7359,0.4984,-1.1283,7.0881,2.6623,7.6696,-0.9627,-6.2289,4.2329,2.0574,8.1313,?,-5.8073,-1.0519,0.1811,0.4983,0.6448,1.294,0.2483,0.4157,1.6745,-1.2511,-0.5788,0.4627,2.4165,0,0,0.6175,0.5824,0.9432,0.0633,15.5072,0.7368,0.9543,0.7142,-23.6359,120.3904,10.9723,46.75,?,10.4275,34.9381,5.9108,21.0625,-0.0401,60.9253,54.3299,7.3709,24.6875,0.6336,-2.2667,-0.3879,0.1712,1.8563,1.4886,0.8019,3.4458,2.2159,0.6431,57.5385,-1.0952,-0.019,0,0,0.3006,2.2196,1.8937,0.8532,0.4596,95.0877,0.6346,0.9705,0.5865,TASCA_DESTRA_DAVANTI_PANTALONI
1.6011,2.4738,1.5728,5.0254,-0.0654,0.2911,0.3958,0.6291,2.6699,-0.8752,-1.7377,5.5481,2.3554,7.3008,-7.3252,2.8075,6.2034,2.4907,6.7965,0.0249,5.5008,-0.9214,0.5703,-0.1675,0.1037,-0.6189,2.5001,0.6677,0.6315,0.2671,0.2526,0.9457,6.2507,0.4459,0.3988,0.0713,0.0638,0.8944,0.2476,0.048,-1.7757,0.194,-7.1704,-36.9644,3.3128,5.3786,0.6767,1.6236,0.2043,0.1258,1.8822,0.6883,0.7394,0.3657,0.3928,1.0742,0.0721,4.1356,0.6314,-0.703,0.8491,-0.1284,0.2739,-0.9565,1.6009,3.5861,1.8937,5.6152,0.009,2.6881,0.2598,0.5097,1.5156,0.5881,8.3015,2.7845,1.6687,5.9785,0.3653,0.5955,0.1928,0.3238,3.7152,1.1348,0.3055,13.8025,1.2879,0.0933,0.0235,0.0148,0.6288,1.5398,0.6015,0.3906,3.7049,0.9392,0.2535,0.0677,12.5905,0.9835,-0.9597,-0.9042,-21.5172,50.7678,7.1252,33.9375,?,-12.3893,17.5431,4.1884,20.6875,?,-15.053,284.7328,16.874,54.4375,-0.9529,1.7368,1.4294,0.823,1.7011,0.4223,0.2482,2.8939,0.1783,0.0616,1.6405,1.2776,0.7788,1,0,0,1.6405,0.6234,0.38,0.2216,55.3297,0.9431,-0.8782,-0.6759,TASCA_DESTRA_DAVANTI_PANTALONI
0.3567,0.946,0.9726,6.4568,-0.2681,0.0526,1.9756,1.4056,12.1905,-4.2687,-0.6259,0.8711,0.9333,5.4614,-1.9583,1.506,2.0464,1.4305,9.7236,0.022,6.7761,-0.57,0.2369,-0.0841,0.035,-0.4156,0.692,1.0421,0.6799,1.506,0.9826,0.6524,0.4788,1.086,0.4623,2.268,0.9654,0.4257,0.1382,0.3776,-6.2437,2.7319,-45.1727,-16.535,2.2006,2.758,0.5121,1.2533,0.2327,0.1857,0.5297,1.1823,0.664,2.2321,1.2537,0.5617,0.0048,2.2244,-0.0226,-0.6175,0.6579,0.1486,-0.4669,-0.5446,2.0275,0.1804,0.4247,2.8025,0.3339,6.4437,0.1945,0.441,2.7435,0.6137,-7.0834,0.0554,0.2355,7.7157,?,0.3146,-0.2862,-0.9097,0.963,1.8038,1.8731,0.9273,3.2537,3.5087,0.3223,-0.1821,-0.565,0.5924,0,0,1.0215,0.3632,0.3556,0.0648,15.5545,-0.9464,-0.8028,0.9392,-22.6252,3.6068,1.8992,31.9,?,-12.6397,3.4307,1.8522,15.2,?,34.7007,1.6113,1.2694,8.4,0.7699,1.79,-0.652,-0.3643,1.0253,1.4961,1.4592,1.0513,2.2384,2.1291,2.0987,-1.1352,-0.5409,1,0,0,2.0987,3.7976,1.8095,0.2868,69.9656,-0.8326,0.9149,-0.7024,TASCA_DESTRA_DAVANTI_PANTALONI
0.0715,0.0153,0.1239,0.5785,-0.7754,-0.3349,0.0193,0.139,0.7642,-8.761,0.1581,0.0127,0.1125,0.6782,-0.3546,0.4183,0.0146,0.1206,0.6469,0.108,-0.2135,0.4522,0.1709,-2.1183,-0.8005,0.3779,0.891,1.1005,1.0265,1.2352,1.1521,0.9328,0.7938,1.2111,1.0538,1.5256,1.3274,0.8701,0.3684,1.4233,-3.2247,3.8634,-8.7534,-2.2657,4.1625,0.6508,0.4493,0.1564,0.1079,0.6904,0.7571,0.853,0.8944,1.1267,1.1813,1.0485,0.0025,0.6206,0.3133,0.0631,-0.1243,0.0456,-0.8483,0.3622,-7.9083,0.0039,0.0625,7.9965,?,5.4909,0.0085,0.0923,0.3079,0.9457,1.8798,0.0001,0.0097,0.0349,0.9816,-1.4403,-4.2071,2.9211,0.6772,6.4268,9.4909,0.4585,41.3035,90.077,-1.4911,-4.3043,2.8866,0,0,2.9961,25.9704,229.2742,8.8283,0.0654,15.2789,1.0016,-0.8047,-0.8392,40.9608,0.0323,0.1798,0.8,0.9806,-10.3388,0.0213,0.1458,10.7373,?,6.2458,0.0798,0.2825,1.2389,0.8173,-3.9618,6.5581,-1.6553,1.2329,0.6364,0.5162,1.52,0.405,0.2664,-3.7722,7.3106,-1.938,0,6.0926,0,0.0745,0.6457,8.6669,0.2847,57.5455,0.1863,-0.1376,0.1241,TASCA_DESTRA_DAVANTI_PANTALONI
0.3021,1.8673,1.3665,6.5809,-1.49,0.0631,1.1259,1.0611,5.9902,-0.8546,-0.4464,2.6542,1.6292,11.0348,-1.5394,1.9298,2.218,1.4893,6.6783,0.0039,4.7866,-0.6769,0.1566,-0.1414,0.0327,-0.2313,1.2878,0.8388,0.9175,0.6513,0.7125,1.0939,1.6585,0.7035,0.8419,0.4242,0.5076,1.1967,1.4267,0.5887,-149.3087,0.4126,-104.6545,-253.6227,0.8182,0.6082,0.3942,0.7433,0.4818,0.6481,1.0986,0.5964,0.9854,0.5429,0.897,1.6523,0.0036,2.8473,0.2716,-0.3607,-0.2701,-0.0417,-0.109,-0.1957,2.8133,8.4521,2.9072,8.6382,0.1104,2.187,0.2138,0.4623,2.3521,0.328,8.0424,10.1906,3.1923,12.1508,-0.2727,1.2864,0.3498,0.2719,6.2881,0.9107,0.1448,39.5408,0.8294,0.021,0.9335,-0.4116,-0.4409,2.7743,1.017,0.3666,3.6726,0.7109,0.1936,0.0583,13.2591,-0.1697,-0.9363,0.4593,-21.1336,33.8868,5.8212,36.4965,?,-26.7599,15.934,3.9917,33.1118,?,-23.8184,298.941,17.2899,65.2483,-1.0676,0.7897,0.8873,1.1235,1.4583,0.3367,0.2309,2.1267,0.1134,0.0533,1.1022,1.0833,0.9828,1,0,0,1.1022,0.5593,0.5075,0.2755,76.4208,-0.4562,-0.8878,0.7548,TASCA_DESTRA_DAVANTI_PANTALONI
0.1911,2.1334,1.4606,7.5097,-0.9109,-0.1532,2.0745,1.4403,8.3559,-1.8472,-0.3894,2.6535,1.6289,8.5576,-1.9618,2.2359,2.0737,1.44,6.0358,0.0303,-1.2472,-0.4908,0.0855,0.3935,-0.0685,-0.1741,1.0141,0.8967,1.0143,0.8842,1.0002,1.1312,1.0284,0.804,1.0288,0.7818,1.0004,1.2796,0.6603,0.6316,-18.9543,0.9564,-28.7037,-30.0123,1.3391,1.3602,0.6314,1.0157,0.4715,0.4642,0.8987,0.8776,1.2442,0.9764,1.3844,1.4178,0.003,3.3252,0.5341,-0.2541,-0.2189,0.0627,-0.3734,-0.2608,1.4186,4.8434,2.2008,5.6985,-0.0666,7.3609,0.6994,0.8363,2.43,0.7306,4.6113,13.2306,3.6374,10.8741,-0.4983,0.1927,0.3076,1.5963,2.6315,0.605,0.2299,6.9249,0.3661,0.0529,-0.054,0.0983,-1.8226,0.5922,0.7362,1.2431,2.345,0.524,0.2235,0.0583,14.4761,0.8242,-0.9786,-0.7183,-47.1235,79.3482,8.9078,64.3546,?,13.0397,8.2831,2.878,7.7739,0.4971,-12.1817,75.6595,8.6982,28.7039,-1.5753,-3.6139,3.8684,-1.0704,3.0951,1.0241,0.3309,9.5795,1.0488,0.1095,-8.375,3.6653,-0.4376,0,0,1.3869,8.2783,2.242,0.2708,0.3337,74.3851,0.9733,-0.9277,-0.8485,TASCA_DESTRA_DAVANTI_PANTALONI
0.0062,0.0078,0.0883,0.4053,-0.9509,-0.2788,0.0047,0.0684,0.4143,?,0.0543,0.0081,0.0903,0.4916,-1.0324,0.3108,0.0048,0.0691,0.3313,0.2751,-0.0222,0.1139,0.0199,-5.1316,-0.8971,0.1748,1.2904,0.9785,1.278,0.7583,0.9904,1.306,1.6651,0.9575,1.6332,0.575,0.9808,1.7057,0.4769,0.7911,-1.5711,1.6589,-3.2946,-1.9859,0,0.8589,0.4546,0,0,0.5293,0.9783,0.8245,1.2235,0.8427,1.2505,1.484,0.0019,0.438,0.4627,0.1223,-0.3663,-0.0135,-0.929,0.118,-7.7186,0,0.0063,7.7329,?,5.9115,0.0001,0.0093,0.0449,0.9924,-1.2836,0.0002,0.0145,1.3035,?,-1.3057,6.0135,-4.6056,0.6792,0.4347,0.6399,0.4614,0.1889,0.4095,-1.3124,5.9325,-4.5203,0,1,0,172.1384,5.9325,0.0345,0.0654,14.9136,0.7832,0.2402,0.4681,38.2089,0.0248,0.1576,0.63,0.9836,-15.4089,0.0907,0.3012,15.863,?,15.1935,0.0043,0.0656,0.311,0.9799,-2.4797,2.5148,-1.0142,0.5231,2.4021,4.5917,0.2737,5.77,21.0841,-2.3831,2.4905,-1.0451,0,2.4811,0,0.0397,2.0257,51.0065,0.2927,68.8113,0.7703,-0.3838,-0.3244,TASCA_DESTRA_DAVANTI_PANTALONI
0.7018,5.698,2.387,12.6418,-0.4268,-0.846,5.3715,2.3176,14.59,-1.4878,-0.2448,6.1512,2.4802,11.6129,-0.8547,3.2064,8.2077,2.8649,10.1769,0.0119,-0.8295,-2.8665,0.2189,3.4556,-0.2639,-0.0764,1.0299,0.9625,0.8332,0.9345,0.809,0.8657,1.0608,0.9263,0.6942,0.8732,0.6544,0.7494,0.4334,0.7067,-30.7679,1.6305,-70.9893,-43.5387,1.5108,1.415,0.8602,0.9366,0.5694,0.6079,0.8665,1.0886,1.2422,1.2564,1.4336,1.1411,0.0075,4.9204,0.0596,0.4466,0.4944,-0.0385,-0.4773,0.0089,2.1135,10.0157,3.1648,13.7617,-0.4322,6.3427,3.8509,1.9624,8.5927,0.0896,5.4494,7.9096,2.8124,9.8722,-0.29,0.3332,0.3878,1.1639,1.6127,1.1253,0.6978,2.6008,1.2663,0.4869,-4.9135,1.8715,-0.3809,1.0181,1.2555,1.2332,1.6016,1.394,0.8704,0.0571,14.4162,-0.8697,-0.4272,0.129,-24.3976,49.2001,7.0143,41.687,?,-18.8027,87.7342,9.3667,42.45,-2.9588,6.2839,250.2196,15.8183,55.327,-0.106,1.2976,-3.8826,-2.9922,0.7489,0.4434,0.5921,0.5608,0.1966,0.3506,1.3139,7.861,5.9828,0,0,0.2144,0.982,0.7535,0.7673,0.2082,55.1119,-0.7177,-0.9227,0.534,TASCA_DESTRA_DAVANTI_PANTALONI
0.006,0.0214,0.1463,0.8104,-0.9151,-0.0598,0.0524,0.2289,1.7587,-1.9722,-0.6909,0.0517,0.2273,1.5744,?,0.7393,0.0598,0.2446,1.7772,0.0502,-0.1009,-0.0087,0.0082,0.0865,-0.0808,-0.9345,0.6392,0.6435,0.5981,1.0068,0.9357,0.9294,0.4086,0.4141,0.3577,1.0136,0.8755,0.8638,0.3318,0.246,-4.1246,0.7412,-12.4295,-16.7693,0.7152,0,0.2262,0,0.3162,0,0.4608,0.5147,0.456,1.117,0.9896,0.8859,0.0046,0.9706,0.2314,0.04,-0.0402,0.3755,-0.4449,-0.9553,5.6835,0.0453,0.2129,0.686,0.889,-7.624,0.0026,0.0513,7.6964,?,2.3638,0.1737,0.4168,1.295,0.5213,-0.7455,2.4044,-3.2253,4.1526,0.5107,0.123,17.2438,0.2608,0.0151,-0.7139,3.8971,-5.4588,0,2.285,0,0.0891,0.5298,5.9434,0.0649,15.6714,0.8979,-0.9825,-0.8084,-7.4468,0.6901,0.8307,9.9117,?,39.375,0.5,0.7071,2.6618,0.9338,9.6593,3.7451,1.9352,6.6785,0.5288,-0.1891,-0.7709,4.0764,1.1748,0.4293,0.3654,1.3801,0.1843,0.1335,-0.2639,-1.3223,5.0106,0,0,2.8376,3.7236,1.4841,0.3986,0.273,56.4811,0.7952,-0.8976,-0.9212,TASCA_DESTRA_DIETRO_PANTALONI
