@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
-1.6423,4.8556,2.2035,6.6214,-10.5852,-0.2223,1.4437,1.2015,5.1793,-1.9624,1.038,5.8103,2.4105,8.7533,-0.2642,3.0063,6.8961,2.626,7.6561,0.0366,7.3868,-1.5821,-0.5463,-0.2142,-0.074,0.3453,1.834,0.9142,0.8391,0.4985,0.4575,0.9179,3.3634,0.8357,0.7041,0.2485,0.2093,0.8426,1.7633,3.3068,-20.8011,1.8753,-11.7965,-6.2904,0.3269,0.0825,0.0719,0.2525,0.22,0.8712,1.2784,0.7564,0.8649,0.5917,0.6765,1.1433,0.0593,4.5224,0.1117,-0.6338,-0.8841,-0.485,-0.4284,0.8161,-0.8377,4.1802,2.0445,6.8809,-11.6272,2.4162,1.474,1.2141,4.791,-0.3259,8.3235,1.24,1.1136,4.0176,0.574,-0.3467,-0.1006,0.2903,1.684,1.836,1.0903,2.836,3.371,1.1887,5.3798,-1.1703,-0.2175,0.1508,0.0578,0.3831,1.4362,1.7127,1.1925,0.0665,12.1582,0.9695,0.9629,0.9792,13.8397,64.6384,8.0398,24,0,DAVANTI_PANTALONI
0.3466,3.6684,1.9153,11.0186,-1.5326,-0.9435,12.8387,3.5831,17.9567,-1.0031,-0.9392,21.5283,4.6399,20.244,-0.8384,5.4768,9.9323,3.1516,13.137,0.0319,-0.3674,-0.3691,0.0633,1.0046,-0.1723,-0.1715,0.5345,0.4128,0.6077,0.7722,1.1369,1.4722,0.2857,0.1704,0.3693,0.5964,1.2926,2.1675,0.7415,0.7222,-15.3915,0.974,-20.7563,-21.3106,0.4853,0.3951,0.3206,0.8141,0.6606,0.8115,0.6136,0.5443,0.8387,0.887,1.3669,1.541,0.0092,8.1988,-0.7995,-0.3005,0.0445,0.5587,-0.0579,0.2229,-1.7222,6.6389,2.5766,9.8851,-10.9851,1.0136,4.4632,2.1126,8.1549,-1.0934,8.8188,3.368,1.8352,8.8569,0.0948,-1.699,-0.1953,0.1149,1.2196,1.404,1.1512,1.4875,1.9712,1.3252,2.1271,-9.7673,-4.5917,0.2117,0.0843,0.3981,1.2122,1.1161,0.9207,0.0603,12.6981,0.3699,0.9066,0.3862,34.8449,115.402,10.7425,45.0137,0.0843,DAVANTI_PANTALONI
-0.0209,2.9941,1.7303,11.0286,-1.4648,-1.0262,5.9488,2.439,16.1278,-1.0667,-0.0857,2.1557,1.4682,8.9098,-0.6845,2.4824,5.9971,2.4489,9.4192,0.0101,0.0204,0.2444,-0.0084,11.9758,-0.4134,-0.0345,0.7094,1.1785,0.7066,1.6612,0.996,0.5995,0.5033,1.3889,0.4993,2.7596,0.992,0.3595,0.7874,1.8103,-68.4268,2.2992,-86.9051,-37.7976,0.5734,0.8459,0.4703,1.4754,0.8202,0.5559,0.6838,1.2378,1.1709,1.8101,1.7122,0.9459,0.0069,3.8082,-0.2393,-0.7245,-0.2186,0.5769,-0.3958,0.138,0.6925,9.8993,3.1463,10.107,-0.5098,6.2241,3.6844,1.9195,5.3526,0.4516,5.5216,12.9439,3.5978,8.3721,0.0429,0.1113,0.1254,1.1272,1.6391,0.8745,0.5335,2.6868,0.7648,0.2846,-0.7741,-9.1014,11.7573,0.6858,0.7653,1.1159,1.8882,1.2072,0.6393,0.0557,14.1558,0.4482,-0.7623,-0.9168,4.0472,0,0,0,1,DAVANTI_PANTALONI
0.324,4.4446,2.1082,9.4235,-0.5693,0.3456,6.5161,2.5527,14.463,-1.0018,-0.4102,4.411,2.1002,12.3789,-1.1993,3.3887,4.2812,2.0691,10.1705,0.0354,0.9373,-0.7898,0.0956,-0.8426,0.102,-0.1211,0.8259,1.0038,1.0189,1.2154,1.2337,1.015,0.6821,1.0076,1.0382,1.4772,1.522,1.0303,0.4723,0.5064,-9.1552,1.0722,-19.385,-18.0788,0.8312,1.0669,0.5695,1.2836,0.6852,0.5338,0.6516,0.7612,0.9265,1.1684,1.4221,1.2171,0.0042,5.2528,0.2082,-0.3684,0.4143,-0.8523,0.1969,-0.1617,-0.184,0.2738,0.5232,1.9513,-2.0078,-9.5385,0.0737,0.2714,9.8097,?,-1.7297,1.8822,1.3719,4.1795,-18.2293,0.0193,0.1064,5.5146,1.9276,0.3814,0.1979,3.7155,0.1455,0.0391,0.1328,0.3288,2.4759,0,2.9848,0,0.1989,0.4669,2.3471,0.0642,11.7762,-0.7534,0.7319,-0.942,4.2088,0.2726,0.5221,3.9881,0.5007,DAVANTI_PANTALONI
-0.5012,14.6834,3.8319,17.5891,-0.9954,-1.6351,21.8459,4.674,22.4616,-2.3158,1.1894,22.3858,4.7314,22.188,-0.7508,6.3618,22.7818,4.773,18.6823,0.0115,0.3065,-0.4214,-0.0788,-1.3748,-0.257,0.187,0.8198,0.8099,0.8028,0.9879,0.9792,0.9913,0.6721,0.6559,0.6445,0.9759,0.9589,0.9826,0.5593,0.9221,-40.322,1.6487,-72.0916,-43.7266,1.3013,0.6956,0.4664,0.5345,0.3584,0.6705,0.7831,0.7927,0.9415,1.0123,1.2023,1.1876,0.007,9.8358,-0.7174,-0.4592,0.1974,0.0606,-0.7144,0.1902,-9.043,0.5909,0.7687,9.8047,?,-1.453,8.1483,2.8545,12.5556,-0.8624,0.1056,3.5239,1.8772,7.2788,-0.8352,6.2236,-85.671,-13.7655,0.2693,0.4095,1.5206,0.0725,0.1677,2.3123,1.6865,2.9598,1.7551,0,0,1.6998,0.7809,1.347,1.725,0.031,12.9921,-0.1171,0.2688,0.1499,3.4576,138.3514,11.7623,47,0,DAVANTI_PANTALONI
-0.7582,11.9365,3.4549,25.9964,-1.3005,-1.4025,27.8193,5.2744,33.0185,-1.0136,0.7088,21.2237,4.6069,24.946,-1.1662,6.7881,17.9451,4.2362,20.5457,0.0094,0.5406,-1.0697,-0.1117,-1.9786,-0.2066,0.1044,0.655,0.7499,0.8156,1.1449,1.2451,1.0875,0.4291,0.5624,0.6652,1.3108,1.5502,1.1827,0.8842,1.0943,-75.6553,1.2376,-85.5635,-69.1377,0.6891,0.9813,0.5449,1.4239,0.7906,0.5552,0.7873,1.0421,1.2653,1.3236,1.6071,1.2142,0.0058,10.5608,-0.4131,-0.3435,-0.2315,-0.5095,-0.298,0.2918,-8.3706,1.5868,1.2597,9.7508,?,-4.1853,4.9806,2.2317,8.7378,?,0.5371,1.7387,1.3186,6.2186,-0.4827,2,-15.5863,-7.7932,0.5644,0.9553,1.6925,0.3186,0.9126,2.8645,1.1159,4.8167,4.3164,1,0,0,1.1159,1.568,1.4051,0.0315,13.7471,-0.9406,-0.1957,0.2907,0.1443,0.1235,0.3514,1,0,DAVANTI_PANTALONI
-0.3603,4.1326,2.0329,12.4268,-1.3615,-1.0416,6.5387,2.5571,11.9658,-1.2294,-0.0317,7.0227,2.65,19.7315,-0.2404,3.722,5.0562,2.2486,16.4898,0.0118,0.3459,11.3747,-0.0968,32.8815,-0.2798,-0.0085,0.795,0.7671,0.9041,0.9649,1.1372,1.1785,0.632,0.5885,0.8173,0.9311,1.2932,1.3889,1.0858,1.8735,-36.5358,1.7255,-33.6495,-19.5018,0.9804,0.3308,0.3154,0.3374,0.3217,0.9533,1.0385,0.6298,0.7536,0.6064,0.7256,1.1966,0.0041,5.8282,0.0357,0.003,-0.2497,0.5183,-0.19,0.2588,3.6207,14.9264,3.8635,10.1076,-0.077,3.1035,2.7908,1.6706,6.2984,-0.049,6.9885,6.8593,2.619,7.6579,0.1742,1.1667,0.5181,0.4441,2.3127,1.4752,0.6379,5.3484,2.1761,0.4069,2.4586,-0.4476,-0.1821,1.563,1.012,0.6475,1.6048,1.3199,0.8225,0.0311,14.1511,-0.424,-0.8684,0.0725,1.9779,0.176,0.4195,2,0.3333,DAVANTI_PANTALONI
0.5174,6.2573,2.5015,17.8976,-1.8303,-1.4323,49.1321,7.0094,51.6231,-0.3783,-0.0639,17.1786,4.1447,27.0629,-0.3411,6.5324,32.2184,5.6761,39.0159,0.0119,-0.3612,-8.097,0.0792,22.4149,-0.2193,-0.0098,0.3569,0.6035,0.4407,1.6912,1.2349,0.7302,0.1274,0.3642,0.1942,2.8601,1.525,0.5332,0.8168,1.6814,-24.6887,2.0586,-30.2265,-14.6832,0.1688,0.3134,0.1602,1.856,0.9485,0.5111,0.3467,0.6613,0.4587,1.9075,1.3231,0.6936,0.0055,9.3874,-0.4115,-0.2716,-0.5061,0.2421,0.5176,0.594,6.5662,4.0095,2.0024,5.834,0.3406,4.8342,11.4061,3.3773,9.1089,0.0193,1.496,12.0288,3.4683,11.1663,-0.3996,1.3583,4.3892,3.2314,0.5929,0.5773,0.9738,0.3515,0.3333,0.9482,16.8231,-0.945,-0.0562,0.9525,1.1089,1.1642,0.6405,0.5225,0.8157,0.0299,14.5608,-0.8128,0.7218,-0.9654,1.3718,0.8473,0.9205,3,0,DAVANTI_PANTALONI
0.0498,0.359,0.5991,2.2342,-0.9191,-0.186,0.4646,0.6816,3.0452,-1.0717,-0.0148,0.4275,0.6539,2.7734,-0.7832,1.0848,0.1116,0.3341,1.5365,0.171,-0.2678,-3.3559,0.0459,12.5329,-0.1714,-0.0137,0.879,0.9163,1.7934,1.0424,2.0402,1.9572,0.7727,0.8396,3.2162,1.0867,4.1624,3.8305,0.6792,0.8784,-3.3772,1.2932,-4.972,-3.8447,0.792,0.7485,0.6282,0.9451,0.7931,0.8392,0.7337,0.8056,1.4541,1.098,1.9819,1.8051,0.0007,1.6174,-0.0486,-0.1659,0.0273,0.01,-0.2159,0.0807,7.2406,0.0176,0.1326,0.6192,0.9177,6.583,0.0227,0.1507,0.7171,0.897,-0.4497,0.1634,0.4042,1.217,-2.2687,1.0999,-16.1028,-14.6403,0.8798,0.3281,0.3729,0.774,0.1076,0.1391,1.1055,-8.1745,-7.3942,1.0806,20.2087,18.7015,0.8635,0.5088,0.5892,0.0359,14.3605,-0.99,-0.287,0.389,0.1355,0.1172,0.3423,1,0,DAVANTI_PANTALONI
0.5513,0.4791,0.6922,2.459,-0.4921,-0.652,0.8077,0.8987,3.265,-2.8542,-0.0111,0.5634,0.7506,4.025,-0.6565,1.4666,0.4284,0.6545,2.3501,0.1175,-0.8455,-49.5982,0.3759,58.6592,-0.4446,-0.0076,0.7702,0.9222,1.0576,1.1974,1.3732,1.1468,0.5931,0.8504,1.1184,1.4337,1.8856,1.3152,0.3354,0.5084,-2.593,1.5157,-7.7306,-5.1002,1.9454,0.6782,0.6189,0.3486,0.3181,0.9125,0.7531,0.6109,1.0463,0.8112,1.3893,1.7127,0.0031,2.1578,-0.5009,-0.1204,0.6566,0.2678,-0.765,0.0866,7.3699,0.0133,0.1152,0.414,0.9458,6.4635,0.0183,0.1352,0.4833,0.9271,0.0058,0.0472,0.2173,0.7724,-0.4394,1.1402,1272.4009,1115.9099,0.8517,0.5301,0.6224,0.7254,0.281,0.3874,1.1743,-30.6292,-26.0823,1.1512,14.231,12.362,0.8566,0.536,0.6257,0.0354,14.01,-0.9998,0.1557,-0.1803,?,?,?,?,?,DAVANTI_PANTALONI
0.5269,7.2468,2.692,14.7046,-0.8966,-0.8257,3.4857,1.867,9.5561,-1.2713,0.1792,2.0106,1.418,6.7334,-0.8974,2.9632,4.9538,2.2257,7.866,0.0343,-0.6382,2.9404,0.1778,-4.6075,-0.2786,0.0605,1.4419,1.8985,1.2095,1.3167,0.8388,0.6371,2.079,3.6042,1.4629,1.7336,0.7036,0.4059,1.2996,2.1827,-24.892,1.6795,-19.1532,-11.404,1.8428,2.1848,0.9519,1.1856,0.5165,0.4357,1.5388,2.1838,1.8694,1.4192,1.2149,0.856,0.0066,4.5119,-0.2126,-0.1784,0.1775,0.3372,-0.6866,0.092,5.0589,8.1225,2.85,6.7772,0.1673,7.0757,1.5888,1.2605,3.6966,0.5945,2.5268,4.4803,2.1167,5.651,0.0035,0.715,2.0021,2.8002,2.261,1.3465,0.5955,5.1123,1.813,0.3546,0.2512,67.8731,270.1866,0.8928,1.4351,1.6075,1.8334,1.1993,0.6541,0.0604,14.6614,-0.9319,-0.9527,0.8013,4.1432,0,0,0,1,DIETRO_PANTALONI
0.9255,6.9383,2.6341,13.7695,-0.7989,-1.2202,6.5495,2.5592,14.147,-1.3306,0.2292,8.9892,2.9982,15.5092,-0.9118,4.4162,5.3723,2.3178,10.3948,0.0534,-0.7585,4.0372,0.2096,-5.3228,-0.2763,0.0519,1.0293,0.8786,1.1364,0.8536,1.1041,1.2935,1.0594,0.7719,1.2915,0.7286,1.2191,1.6733,0.7571,0.8267,-10.4349,1.0919,-13.7821,-12.622,1.261,0.9435,0.697,0.7483,0.5528,0.7388,0.9733,0.8878,1.3246,0.9122,1.361,1.492,0.0056,6.8711,-0.425,0.3867,0.2258,0.5504,-0.0864,0.2719,5.7885,0.8127,0.9015,3.4914,0.5443,4.9916,4.1734,2.0429,7.7203,0.1204,5.4174,3.4179,1.8487,7.1477,0.1562,1.1597,1.0685,0.9214,0.4413,0.4876,1.105,0.1947,0.2378,1.2211,3.9466,3.1504,0.7982,0.8729,0.9044,1.0361,0.4522,0.4885,1.0801,0.0338,16.1975,-0.0992,-0.1103,-0.9093,0,0,0,0,0,DIETRO_PANTALONI
0.0393,6.7851,2.6048,14.0819,-0.8694,-1.2626,12.7818,3.5752,17.8948,-2.0131,0.3303,9.7157,3.117,18.7836,-0.574,4.0904,14.2558,3.7757,15.0211,0.0021,-0.0311,0.1188,0.0096,-3.8228,-0.3087,0.0807,0.7286,0.8357,0.6899,1.147,0.9469,0.8255,0.5308,0.6984,0.476,1.3156,0.8966,0.6815,0.5478,0.9561,-211.35,1.7454,-385.8391,-221.0592,1.2684,0.6312,0.5005,0.4977,0.3946,0.7928,0.7869,0.7497,0.9375,0.9527,1.1913,1.2505,0.0047,6.406,0.2943,0.5257,0.0393,-0.1321,-0.7055,0.3817,2.4221,7.0164,2.6489,6.8448,-0.0115,5.9719,0.3008,0.5484,2.4031,0.6703,6.5923,3.8592,1.9645,6.1588,0.2359,0.4056,0.3674,0.9059,4.8297,1.3484,0.2792,23.3263,1.8181,0.0779,-0.0159,-0.0409,2.5694,0.9284,0.8396,0.9043,2.8483,1.1114,0.3902,0.0329,14.9986,0.4557,-0.8813,-0.7599,0,0,0,0,0,DIETRO_PANTALONI
0.9362,1.8591,1.3635,7.02,-0.5331,-0.3463,9.9939,3.1613,19.1211,-0.5907,-0.0276,9.1783,3.0296,17.6231,-0.6992,4.0624,5.5253,2.3506,14.9368,0.0032,-2.7031,-33.9391,0.2305,12.5554,-0.0853,-0.0068,0.4313,0.4501,0.5801,1.0435,1.3449,1.2889,0.186,0.2026,0.3365,1.0889,1.8088,1.6612,0.3438,0.3366,-50.2517,0.9791,-146.1699,-149.2856,0.3809,0.4415,0.3056,1.159,0.8022,0.6921,0.3671,0.3983,0.47,1.085,1.2801,1.1798,0.0036,6.0253,-0.2403,0.2898,0.1901,0.4664,0.1698,0.2184,2.0955,6.8673,2.6206,8.4983,-0.113,2.5264,1.6887,1.2995,5.5513,0.042,8.6892,1.2644,1.1244,5.252,0.4415,0.8295,0.2412,0.2908,2.0166,2.3305,1.1557,4.0666,5.4315,1.3356,-3.5418,-0.2077,0.0587,1.3177,0.812,0.6162,1.5309,1.6181,1.057,0.0333,13.8549,-0.2822,-0.7041,-0.408,0,0,0,0,0,DIETRO_PANTALONI
0.4876,0.927,0.9628,5.9603,-0.4689,0.5507,2.0503,1.4319,7.0458,-0.2289,-0.0021,0.7403,0.8604,3.8561,-0.5297,1.6508,1.5333,1.2383,6.9112,0.0211,0.8855,-229.6484,0.2954,-259.3566,0.3336,-0.0013,0.6724,1.119,0.7775,1.6642,1.1563,0.6948,0.4521,1.2522,0.6046,2.7696,1.3371,0.4828,1.4496,1.4248,-12.7919,0.9829,-8.8245,-8.978,0.7078,1.6097,0.5748,2.2744,0.8121,0.3571,0.8459,1.5457,0.8624,1.8272,1.0195,0.5579,0.0026,2.5431,0.7287,0.0852,0.6857,0.6099,0.8571,0.4155,8.3328,0.0058,0.0759,0.3464,0.959,5.1551,0.0151,0.123,0.5737,0.8961,-0.0728,0.1349,0.3673,1.2486,-1.029,1.6164,-114.4803,-70.823,0.6168,0.2065,0.3348,0.3805,0.0426,0.1121,1.6363,-12.7922,-7.818,1.529,13.7266,8.9773,0.6038,0.2774,0.4595,0.0338,13.8013,-0.9917,0.2725,-0.2828,0,0,0,0,0,DIETRO_PANTALONI
-0.2089,0.3653,0.6044,2.4397,-0.6183,-0.2557,0.3399,0.583,2.6035,-0.8922,0.0911,0.3713,0.6094,2.8332,-0.3566,0.9925,0.2087,0.4569,2.2731,0.0785,0.8168,-2.292,-0.2105,-2.8059,-0.2577,0.0918,1.0367,0.9919,1.3229,0.9567,1.2761,1.3338,1.0748,0.9838,1.7502,0.9154,1.6284,1.779,0.7594,1.2516,-4.8168,1.6483,-6.3432,-3.8484,1.0956,0.7218,0.6112,0.6588,0.5578,0.8467,0.9371,0.8611,1.0733,0.9189,1.1454,1.2464,0.0012,1.5052,0.5895,-0.2522,0.0801,0.5158,0.3575,0.5485,8.6888,0.0112,0.1056,0.4858,0.9454,4.5257,0.0385,0.1963,0.9029,0.8205,-0.3172,0.0438,0.2093,0.7357,-7.4087,1.9199,-27.3922,-14.2676,0.5379,0.5045,0.9378,0.2894,0.2545,0.8796,2.037,-12.9727,-6.3686,1.768,101.663,57.5027,0.538,0.6603,1.2273,0.0338,13.5388,-0.9986,0.7495,-0.7172,0,0,0,0,0,DIETRO_PANTALONI
0.3968,0.2018,0.4493,2.4744,-0.3949,0.0948,0.6746,0.8213,3.9089,-0.4385,-0.1103,0.7966,0.8925,4.9881,-0.4611,1.1269,0.5818,0.7628,4.233,0.0282,4.1873,-3.5983,0.3521,-0.8593,0.0841,-0.0979,0.547,0.5034,0.589,0.9202,1.0768,1.1701,0.2992,0.2534,0.3469,0.8468,1.1595,1.3692,0.5879,0.445,-5.7111,0.7569,-9.7143,-12.8335,0.6528,0.5196,0.4073,0.796,0.6239,0.7838,0.633,0.4961,0.5846,0.7836,0.9234,1.1784,0.0015,1.7515,0.2869,-0.0513,0.3663,0.7725,0.6639,0.5631,8.495,0.0085,0.0921,0.3341,0.9614,4.8835,0.0266,0.1631,0.5973,0.8851,-0.2481,0.0595,0.244,0.8749,-1.7992,1.7395,-34.2449,-19.6863,0.5648,0.3776,0.6686,0.319,0.1426,0.447,1.8057,-14.776,-8.1828,1.6625,27.6541,16.6337,0.5593,0.3818,0.6827,0.0351,13.6959,-0.9998,-0.0092,0.0579,0,0,0,0,0,DIETRO_PANTALONI
