@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
-0.43,16.1139,4.0142,20.6309,-0.8767,-0.3983,11.0544,3.3248,24.1099,-1.0192,-0.5446,16.6373,4.0789,29.4735,-0.8355,5.552,13.6205,3.6906,18.042,0.0397,1.0795,0.7895,-0.0774,0.7314,-0.0717,-0.0981,1.2073,0.9841,1.0877,0.8151,0.9009,1.1052,1.4577,0.9685,1.1831,0.6644,0.8116,1.2215,0.792,0.7184,-12.9333,0.9071,-16.3307,-18.0032,0.9207,0.6846,0.5851,0.7436,0.6356,0.8547,0.8557,0.7,1.1435,0.818,1.3363,1.6336,0.0027,8.3551,-0.1306,-0.075,0.1532,0.4604,-0.2771,-0.0926,-0.3001,2.5987,1.612,9.6825,-1.5359,-0.3298,5.0149,2.2394,12.1722,-3.5618,1.5485,8.4494,2.9068,12.1936,-0.3162,0.9099,-0.1938,-0.213,0.7199,0.5546,0.7704,0.5182,0.3076,0.5935,0.617,2.0018,3.2442,1.4309,0.4121,0.288,0.7955,0.7941,0.9982,0.0054,5.0013,0.3282,-0.2792,0.0601,0,0,0,0,0,TASCA_DESTRA_DAVANTI_PANTALONI
0.2317,22.0035,4.6908,31.075,-0.7964,-0.4733,12.5145,3.5376,20.2161,-1.3264,0.0474,13.5243,3.6775,22.1287,-1.6391,6.0641,11.5487,3.3983,19.156,0.0258,-0.4896,4.8861,0.0382,-9.9796,-0.078,0.0078,1.326,1.2755,1.3803,0.9619,1.041,1.0822,1.7582,1.627,1.9053,0.9253,1.0836,1.1711,1.1953,1.0024,-27.2054,0.8386,-22.7609,-27.1402,1.9906,2.063,0.8798,1.0364,0.442,0.4264,1.5371,1.4043,1.6222,0.9136,1.0553,1.1552,0.0018,9.071,0.1451,-0.1493,0.1776,0.0948,-0.2436,-0.1705,-0.3725,1.9835,1.4084,8.0515,-0.8596,-0.0535,9.8965,3.1459,19.5764,-2.3715,1.7146,3.4611,1.8604,7.6765,-0.1984,6.9669,-0.2173,-0.0312,0.4477,0.757,1.691,0.2004,0.5731,2.8593,0.2703,2.9288,10.8365,0.7457,0.6759,0.9064,0.4113,1.0488,2.5502,0.006,4.9999,-0.0672,-0.2243,-0.0489,0,0,0,0,0,TASCA_DESTRA_DAVANTI_PANTALONI
0.0698,0.2982,0.5461,2.761,-1.3923,-0.2946,0.2675,0.5172,2.522,-1.3114,0.2341,0.2067,0.4546,1.8653,-0.7847,0.8701,0.1618,0.4023,1.8753,0.0719,-0.2368,0.2979,0.0802,-1.2583,-0.3386,0.2691,1.0558,1.2012,1.3575,1.1378,1.2858,1.1301,1.1146,1.4429,1.8428,1.2945,1.6533,1.2772,1.123,1.9593,-11.0658,1.7447,-9.8536,-5.6478,1.0578,1.1043,0.5712,1.044,0.54,0.5173,1.0948,1.4802,1.4723,1.3521,1.3448,0.9946,0.0025,1.3526,-0.6884,-0.1577,0.0107,0.1598,-0.133,0.3543,-0.3146,0.0389,0.1972,0.7077,-12.5511,0.3064,0.0273,0.1652,0.647,-0.0668,0.0636,0.0783,0.2799,1.1064,-0.8602,-1.0267,-4.9421,4.8136,1.1937,0.7046,0.5903,1.4249,0.4965,0.3484,16.1841,1.2812,0.0792,0.0861,0.0878,1.0197,1.0939,0.6397,0.5848,0.0029,0.8688,-0.7168,-0.539,0.3699,4.1432,0,0,0,1,TASCA_DESTRA_DAVANTI_PANTALONI
-0.0895,1.8061,1.3439,5.9009,-0.8318,-0.5584,1.8284,1.3522,5.7211,-1.4863,-0.4452,1.4064,1.1859,5.5177,-1.372,2.2095,0.677,0.8228,3.5622,0.1747,0.1602,0.201,-0.0405,1.2543,-0.2527,-0.2015,0.9939,1.1332,1.6334,1.1402,1.6434,1.4413,0.9878,1.2842,2.6679,1.3001,2.7009,2.0775,0.7835,0.8396,-3.5525,1.0716,-4.5342,-4.2312,1.3999,1.3848,0.7463,0.9892,0.5331,0.5389,1.0314,1.0695,1.6565,1.0369,1.6061,1.549,0.0048,3.2853,-0.0985,0.0741,0.2309,-0.1943,-0.587,-0.0261,0.2745,0.1862,0.4315,1.6947,-0.4521,-0.2639,0.2768,0.5262,2.1509,-2.183,-0.2016,0.4685,0.6845,2.2511,-3.0076,-1.0404,-1.3619,1.3089,0.8201,0.6304,0.7687,0.6726,0.3975,0.5909,0.3577,0.3123,0.8732,1.7271,2.0778,1.203,0.7879,0.7528,0.9555,0.0029,1.4103,-0.7255,-0.5594,0.4251,4.872,1.4462,1.2026,5.1599,0.4454,TASCA_DESTRA_DAVANTI_PANTALONI
0.6339,1.0724,1.0356,5.953,-0.873,-0.414,0.3949,0.6284,3.5021,-2.2182,-0.377,3.3485,1.8299,9.2651,-1.0231,2.0517,1.3216,1.1496,4.7595,0.0974,-1.5313,-1.6813,0.309,1.0979,-0.2018,-0.1838,1.6479,0.5659,0.9008,0.3434,0.5466,1.5917,2.7155,0.3203,0.8114,0.1179,0.2988,2.5336,1.1494,0.5922,-5.4017,0.5152,-4.6994,-9.1219,2.9206,0.694,0.6027,0.2376,0.2064,0.8685,1.6998,0.6425,1.2508,0.378,0.7358,1.9467,0.0056,3.0217,-0.0012,-0.1503,0.2626,0.0995,-0.4595,-0.1327,0.1455,0.8979,0.9476,4.5618,-0.9552,-0.7271,1.803,1.3428,5.2706,-4.0408,0.392,0.3929,0.6268,2.3971,-0.1569,-0.2002,0.3712,-1.8546,0.7057,1.5117,2.1421,0.498,2.2852,4.5886,0.5275,6.8557,12.9967,2.2314,1.126,0.5046,0.8655,1.9031,2.1988,0.0056,2.0296,-0.2447,0.0334,-0.2294,7.6926,12.2813,3.5045,16.7461,0.1983,TASCA_DESTRA_DAVANTI_PANTALONI
0.6863,13.244,3.6392,17.5083,-0.7056,-1.2216,10.1111,3.1798,14.58,-1.9104,-0.6681,5.2227,2.2853,13.862,-1.326,4.8159,7.7948,2.7919,10.7239,0.0682,-0.5618,-1.0272,0.1425,1.8284,-0.2537,-0.1387,1.1445,1.5924,1.3035,1.3914,1.1389,0.8185,1.3098,2.5358,1.6991,1.936,1.2972,0.67,0.7569,0.9166,-9.2219,1.2111,-12.1844,-10.0609,2.049,1.7224,0.8919,0.8406,0.4353,0.5178,1.2008,1.263,1.6326,1.0518,1.3596,1.2926,0.0052,6.929,0.0614,0.2249,0.4328,0.0271,-0.484,-0.0054,0.1422,0.8944,0.9457,5.0351,-0.5171,-0.7795,2.6007,1.6127,5.5521,-13.6961,0.8277,2.1776,1.4757,5.2562,-0.1305,-0.1824,0.1718,-0.9418,0.5864,0.6409,1.0928,0.3439,0.4107,1.1943,0.3317,2.8291,8.5293,8.7848,0.7138,0.0813,0.9069,0.9579,1.0563,0.0039,2.5069,-0.1649,0.5527,-0.8739,0.2703,0.7378,0.8589,4,0,TASCA_DESTRA_DAVANTI_PANTALONI
-0.2066,7.9152,2.8134,18.8235,-0.439,-0.4459,5.7646,2.401,12.2478,-2.7335,-0.0229,10.1311,3.1829,22.0649,-0.5484,4.0216,7.8794,2.807,14.2425,0.0228,0.4633,9.0079,-0.0514,19.4428,-0.1109,-0.0057,1.1718,0.8839,1.0023,0.7543,0.8553,1.1339,1.3731,0.7813,1.0045,0.569,0.7316,1.2858,0.6404,0.7348,-17.2414,1.1475,-26.9248,-23.4644,3.9876,0.918,0.8975,0.2302,0.2251,0.9777,1.5369,0.8531,1.3216,0.5551,0.8599,1.5492,0.0034,6.0809,-0.1642,-0.225,0.1945,0.0892,-0.4904,0.1473,0.1391,1.4972,1.2236,5.7507,-1.2234,0.1211,1.2521,1.119,6.8979,-0.5016,0.8218,0.6782,0.8235,3.9743,-0.2965,1.1488,0.1692,0.1473,1.0935,1.4858,1.3587,1.1957,2.2075,1.8461,1.3733,3.4812,2.5349,0.563,0.8438,1.4986,0.8337,1.447,1.7356,0.0058,2.8069,0.3056,0.1583,-0.0903,2.7671,3.4252,1.8507,6,0.25,TASCA_DESTRA_DAVANTI_PANTALONI
1.4523,9.5003,3.0823,15.53,-0.474,-1.7309,15.6322,3.9538,15.2099,-1.6629,1.39,18.7975,4.3356,17.1567,-0.4794,6.0276,14.6353,3.8256,14.8551,0.0223,-0.8391,1.0449,0.2409,-1.2453,-0.2872,0.2306,0.7796,0.7109,0.8057,0.9119,1.0335,1.1333,0.6077,0.5054,0.6491,0.8316,1.0681,1.2844,0.5258,0.8983,-14.7062,1.7085,-27.9696,-16.3713,1.8446,0.9085,0.6934,0.4925,0.3759,0.7632,1.021,0.9052,1.0454,0.8865,1.0239,1.1549,0.0091,9.0785,0.4604,0.6177,0.5387,0.0521,-0.3613,0.6665,-0.3336,1.0679,1.0334,4.9219,-2.4044,-0.0046,4.249,2.0613,9.5543,-1.0081,1.2005,3.3295,1.8247,6.8552,-0.2956,72.2753,-0.2779,-0.0038,0.5013,0.5663,1.1297,0.2513,0.3208,1.2762,0.7247,2.2224,3.0665,0.3039,0.2732,0.8992,0.5151,0.718,1.3937,0.0043,3.6064,0.3169,-0.7454,0.108,17.4897,17.4828,4.1812,25,0.0385,TASCA_DESTRA_DIETRO_PANTALONI
0.8621,3.926,1.9814,8.7924,-0.2072,-1.9346,6.8271,2.6129,11.2277,-16.6114,-0.7843,10.1592,3.1873,15.8649,-1.0629,3.9356,10.5241,3.2441,11.7376,0.0302,-0.4456,-1.0991,0.219,2.4665,-0.4916,-0.1993,0.7583,0.6216,0.6108,0.8198,0.8054,0.9825,0.5751,0.3864,0.373,0.672,0.6487,0.9653,0.1425,0.1846,-4.1335,1.2956,-29.003,-22.3864,11.424,0.947,0.6018,0.0829,0.0527,0.6354,0.7831,0.5542,0.7491,0.7077,0.9566,1.3516,0.0151,5.7303,-0.4884,0.4684,0.7583,-0.127,-0.8394,0.0543,-0.7671,1.57,1.253,5.374,-4.2576,-0.7824,3.9279,1.9819,7.0858,-5.4294,0.9688,1.0451,1.0223,4.8709,-0.0781,0.9804,-0.7918,-0.8076,0.6322,1.2257,1.9387,0.3997,1.5022,3.7584,0.7273,12.3353,16.9607,0.9275,0.2262,0.2439,0.7584,1.1033,1.4547,0.0098,3.2458,0.5716,-0.1769,-0.125,6.5416,32.2002,5.6745,22.6253,0.1533,TASCA_DESTRA_DIETRO_PANTALONI
0.6327,7.1862,2.6807,24.507,-0.2875,-1.0167,4.0628,2.0156,11.5561,-1.7538,-0.1524,4.0486,2.0121,22.0158,-0.4034,3.3143,5.7701,2.4021,24.269,0.0163,-0.6222,-4.1518,0.1909,6.6722,-0.3068,-0.046,1.33,1.3323,1.116,1.0017,0.8391,0.8376,1.7688,1.775,1.2454,1.0035,0.7041,0.7016,0.7436,0.8649,-13.6119,1.163,-18.3049,-15.7388,4.5358,1.2133,0.7715,0.2675,0.1701,0.6359,2.1207,1.1132,1.0098,0.5249,0.4762,0.9072,0.0043,5.0731,0.5441,0.5176,0.1006,0.2776,-0.2407,0.0492,0.1413,0.6405,0.8003,4.406,-1.5246,-0.4507,1.2474,1.1169,6.0295,-2.1611,0.7799,4.2699,2.0664,7.7716,-0.2885,-0.3135,0.1812,-0.578,0.7166,0.3873,0.5405,0.5134,0.15,0.2921,0.6455,1.529,2.3688,0.915,0.2894,0.3162,0.7307,0.5669,0.7758,0.0033,2.9857,-0.1811,-0.3726,-0.2116,0.5197,0.2496,0.4996,1,0,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.109,0.3613,0.6011,3.7698,-0.7279,0.0424,0.0807,0.2841,1.3618,-0.5057,0.0276,0.1581,0.3976,1.668,-1.1068,0.6845,0.1461,0.3822,2.0558,0.0669,-2.5695,-3.9428,-0.1592,1.5344,0.062,0.0404,2.116,1.5117,1.5727,0.7144,0.7433,1.0404,4.4773,2.2852,2.4735,0.5104,0.5524,1.0824,3.4722,1.8124,-10.7742,0.522,-3.103,-5.9448,2.4122,2.7557,0.9902,1.1424,0.4105,0.3593,2.7683,2.2601,1.8337,0.8164,0.6624,0.8114,0.0004,0.9905,-0.0895,0.1501,-0.0331,-0.2458,0.6322,-0.1568,-0.5079,0.3511,0.5926,1.7186,-10.3355,-0.3554,0.0625,0.2501,0.78,?,0.221,0.0342,0.1851,0.643,-0.1471,1.4289,-2.2988,-1.6087,2.3695,3.2019,1.3513,5.6146,10.2524,1.826,2.009,19.0033,9.4591,0,0.2705,0,2.2034,2.6728,1.213,0.0024,1.1242,0.949,-0.6445,-0.6642,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
0.5159,7.32,2.7055,14.7016,-0.7469,-1.1331,3.6045,1.8986,10.6249,-2.5074,-0.1589,7.0495,2.6551,19.588,-0.4755,3.8329,4.8581,2.2041,14.4882,0.0459,-0.4553,-3.2466,0.1346,7.1306,-0.2956,-0.0415,1.4251,1.019,1.2275,0.7151,0.8614,1.2046,2.0308,1.0384,1.5068,0.5113,0.742,1.4511,0.8275,0.9958,-9.0155,1.2033,-10.8942,-9.0538,2.7782,0.6339,0.5542,0.2282,0.1995,0.8742,1.3837,0.7505,1.0147,0.5424,0.7333,1.352,0.0045,5.7855,0.3164,0.0334,0.0027,-0.1585,-0.4803,0.4534,-0.3324,1.0053,1.0026,4.9785,-0.9809,-0.4283,1.8987,1.3779,7.5302,-2.9746,0.0398,5.7731,2.4027,8.5374,-0.8742,0.7762,-8.3618,-10.7733,0.7276,0.4173,0.5735,0.5294,0.1741,0.3289,0.4374,0.6191,1.4152,1.3265,0.5517,0.4159,0.6611,0.5831,0.882,0.002,3.9846,-0.2771,-0.0873,-0.1231,0.3841,0.5626,0.7501,3,0,TASCA_SINISTRA_DAVANTI_PANTALONI
0.3525,0.9046,0.9511,4.6811,-0.2552,-0.1115,0.4217,0.6494,2.4372,-1.3768,-0.2667,0.0742,0.2725,1.3965,-5.9888,1.0413,0.524,0.7239,3.6232,0.0566,-3.1624,-1.3215,0.3385,0.4179,-0.107,-0.2562,1.4646,3.4908,1.3139,2.3834,0.8971,0.3764,2.1451,12.1858,1.7263,5.6808,0.8048,0.1417,0.6741,0.7952,-4.3814,1.1797,-6.4999,-5.5099,3.637,18.6637,0.9711,5.1316,0.267,0.052,1.9207,3.3519,1.292,1.7452,0.6727,0.3854,0.0017,1.4497,0.1578,-0.0167,0.8662,-0.3951,0.1569,0.0337,-0.0705,0.0167,0.1292,0.5811,-1.5309,0.012,0.0053,0.0725,0.3215,-0.7423,0.0773,0.0271,0.1646,0.6387,-0.4313,-5.8547,-0.9126,0.1559,1.7808,0.7848,0.4407,3.1713,0.6159,0.1942,2.5659,1.8261,0.7117,1.2442,0.5145,0.4135,1.8073,0.9097,0.5033,0.0004,0.3174,0.065,-0.3655,0.2233,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
0.4116,3.9499,1.9874,13.4227,-0.2775,-0.4506,3.0628,1.7501,9.4986,-0.9746,0.0243,2.6473,1.6271,13.8853,-0.5665,2.6499,3.0111,1.7353,12.2081,0.0266,-0.9134,16.9187,0.1553,-18.5218,-0.17,0.0092,1.1356,1.2215,1.1453,1.0756,1.0085,0.9376,1.2896,1.492,1.3118,1.1569,1.0172,0.8792,0.6219,0.5806,-8.7384,0.9336,-14.051,-15.0497,2.1843,1.1854,0.8378,0.5427,0.3835,0.7067,1.4131,0.9667,1.0995,0.6841,0.7781,1.1374,0.0022,3.8648,0.3211,0.2976,0.5215,-0.1252,-0.0222,0.3992,0.2444,0.5016,0.7082,6.0648,-0.4657,-0.4509,0.1388,0.3726,2.9021,-4.0999,0.7749,2.0647,1.4369,5.8981,-0.5192,-0.542,0.3154,-0.5819,1.9008,0.4929,0.2593,3.6131,0.243,0.0672,0.8259,0.9559,1.1574,7.2715,1.0658,0.1466,2.0898,1.0283,0.492,0.0033,2.1584,-0.2831,0.5205,-0.1349,3.6272,0.2338,0.4835,1,0.75,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0029,0.6658,0.8159,4.3731,-0.6471,-0.1364,0.1715,0.4142,1.9358,-0.7021,-0.0894,0.2747,0.5241,2.8801,-1.0074,0.9825,0.1732,0.4162,2.4651,0.1248,-0.0213,-0.0325,0.003,1.5251,-0.1388,-0.091,1.97,1.5569,1.9604,0.7903,0.9952,1.2592,3.8808,2.424,3.8433,0.6246,0.9903,1.5855,2.1517,1.1887,-4.8877,0.5524,-2.2716,-4.1119,2.3346,1.8505,0.9426,0.7926,0.4038,0.5094,2.2591,1.5184,1.774,0.6721,0.7853,1.1684,0.0006,1.4398,0.2877,-0.0636,0.3998,-0.1671,0.4604,-0.1169,-0.1299,0.0555,0.2356,1.003,-1.7541,-0.0543,0.0241,0.1553,0.7722,-1.7103,0.084,0.0257,0.1604,0.7327,-0.5634,2.3911,-1.5469,-0.6469,1.517,1.4685,0.968,2.3014,2.1566,0.9371,1.3108,2.4193,1.8456,1.2781,0.777,0.6079,1.2988,1.3688,1.0539,0.0006,0.4866,0.646,0.5054,0.0767,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.8526,9.4443,3.0732,17.8501,-1.9096,-0.3703,11.4552,3.3846,14.6837,-1.2389,-0.1653,7.581,2.7534,11.8939,-1.1355,4.7879,6.4477,2.5392,12.098,0.0645,2.3025,5.1567,-0.1781,2.2397,-0.0773,-0.0345,0.908,1.1161,1.2103,1.2292,1.3329,1.0843,0.8245,1.2458,1.4648,1.511,1.7766,1.1758,1.4418,1.8524,-14.0522,1.2848,-9.7461,-7.586,0.9354,1.1015,0.4744,1.1776,0.5072,0.4307,1.2156,1.5008,1.4755,1.2346,1.2137,0.9831,0.0033,7.1391,-0.3677,-0.2054,-0.4544,0.433,-0.1211,-0.1402,0.2223,0.2547,0.5046,2.5998,-0.5738,0.4728,1.8114,1.3459,6.0146,-0.3936,-0.9285,2.3883,1.5454,4.9806,-12.1862,0.4701,-0.2394,-0.5092,0.3749,0.3265,0.8709,0.1406,0.1066,0.7584,0.558,0.2059,0.3691,0.3828,4.3734,11.4258,0.4323,0.522,1.2076,0.0038,2.2486,0.3242,-0.1972,-0.117,297.1519,8394.5586,91.6218,330,0.1316,TASCA_SINISTRA_DAVANTI_PANTALONI
0.1787,4.1454,2.036,11.6049,-0.5321,-1.766,2.0919,1.4463,6.4619,-2.4665,0.0218,1.9504,1.3966,8.1881,-1.1293,3.0876,1.8053,1.3436,7.726,0.0373,-0.1012,8.1895,0.0579,-80.913,-0.572,0.0071,1.4077,1.4579,1.5153,1.0356,1.0765,1.0394,1.9817,2.1254,2.2963,1.0725,1.1588,1.0804,0.8766,0.9281,-13.4505,1.0588,-15.3445,-14.4927,4.0634,1.9697,0.9438,0.4848,0.2323,0.4792,1.7959,1.4173,1.5021,0.7892,0.8364,1.0598,0.0122,4.6001,-0.516,-0.2074,0.39,-0.0805,-0.5715,0.0998,0.0147,0.6043,0.7773,4.0158,-0.6224,-0.0496,2.2457,1.4986,6.4043,-1.0646,0.135,0.428,0.6542,3.5638,-1.091,-0.2963,0.1089,-0.3675,0.5187,1.1882,2.2907,0.2691,1.4119,5.2471,0.4665,0.8285,1.776,0.798,1.4523,1.8201,0.6271,1.1268,1.7971,0.001,2.3296,0.1089,-0.1983,-0.7578,2,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
