@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
-0.1719,19.2054,4.3824,24.7862,-0.8249,-10.9648,61.9477,7.8707,43.628,-1.5972,9.4517,15.7586,3.9697,19.8765,0.0678,16.271,41.7568,6.462,29.6657,0.1228,0.0157,-0.0182,-0.0106,-1.1601,-0.6739,0.5809,0.5568,1.104,0.6782,1.9827,1.218,0.6143,0.31,1.2187,0.4599,3.931,1.4835,0.3774,0.4176,-7.7485,-2.6982,-18.5552,-6.4614,0.3482,0.8086,0.637,0.4016,0.7878,0.4967,0.6305,0.5681,1.247,0.8355,2.195,1.4707,0.67,0.0739,24.5857,-0.2511,-0.1055,0.029,-0.4073,-0.7181,0.8308,-0.0301,0.077,0.2775,0.7589,-1.0773,-0.1447,0.3475,0.5895,1.4348,-1.0671,0.1127,0.3933,0.6271,1.6719,-1.0196,0.208,-0.2669,-1.2835,0.4707,0.4424,0.94,0.2215,0.1957,0.8837,0.5314,0.4663,0.8776,0.5263,0.4413,0.8385,0.5289,0.4539,0.8582,0.0009,1.4894,0.814,-0.891,-0.9608,?,?,?,?,?,DAVANTI_PANTALONI
-0.297,0.5212,0.7219,2.7975,-0.7689,8.2294,3.1344,1.7704,6.6675,0.4847,9.1869,3.1632,1.7785,6.9904,0.5005,12.3652,6.1286,2.4756,9.5077,0.5016,-0.0361,-0.0323,-0.024,0.8958,0.6655,0.743,0.4078,0.4059,0.2916,0.9954,0.7151,0.7184,0.1663,0.1648,0.085,0.9909,0.5114,0.5161,-0.1939,-0.1736,-0.1271,0.8951,0.6553,0.7321,0.1222,0.113,0.0829,0.9244,0.6782,0.7336,0.4196,0.4002,0.2942,0.9538,0.7013,0.7352,0.1234,18.1073,0.6201,0.4005,0.512,0.9579,0.9882,0.9905,0.6494,0,0.0034,0.0147,0.9775,0.0467,0.0003,0.0161,0.0592,0.0534,-0.5029,0.0006,0.0245,0.5571,?,13.9014,-1.2914,-0.0929,0.2099,0.1377,0.6562,0.044,0.019,0.4306,191.0051,-1.1452,-0.006,10.4396,0,0,0.2486,0.0264,0.1062,0.0082,1.199,0.1268,-0.504,0.5828,?,?,?,?,?,DAVANTI_PANTALONI
0.2124,0.3739,0.6115,2.7131,-0.4358,10.2628,10.6381,3.2616,12.4584,0.2921,9.3886,9.0865,3.0144,11.5531,0.3101,13.9246,19.7198,4.4407,16.9594,0.3021,0.0207,0.0226,0.0153,1.0931,0.737,0.6742,0.1875,0.2028,0.1377,1.082,0.7345,0.6788,0.0351,0.0411,0.019,1.1708,0.5395,0.4608,-0.1602,-0.1585,-0.1122,0.9897,0.7002,0.7075,0.1074,0.1128,0.0778,1.0509,0.7242,0.6892,0.2178,0.2348,0.16,1.0784,0.7346,0.6812,0.1377,20.1574,0.4522,0.3812,0.4225,0.9937,0.9988,0.998,0.6318,0,0.0068,0.0247,0.9617,-0.0852,0.0003,0.0168,0.1115,?,-0.5336,0.0002,0.0124,0.5586,?,-7.4188,-1.1841,0.1596,0.4054,0.5496,1.3559,0.1643,0.3021,1.8385,-5.5714,-1.1123,0.1996,0,0,1,0.2217,0.0443,0.1996,0.0082,1.2506,-0.4991,-0.2135,0.5158,?,?,?,?,?,DAVANTI_PANTALONI
-0.2928,0.203,0.4506,1.7607,-2.1972,11.4942,0.9491,0.9742,4.5315,0.6839,9.5415,0.4156,0.6447,3.1604,0.7318,14.9518,1.2528,1.1193,5.473,0.7051,-0.0255,-0.0307,-0.0196,1.2046,0.7687,0.6382,0.4625,0.6989,0.4025,1.5112,0.8704,0.576,0.2139,0.4885,0.162,2.2836,0.7576,0.3317,-0.1234,-0.1403,-0.0925,1.1367,0.7492,0.6591,0.0384,0.0467,0.0297,1.2164,0.7724,0.635,0.3885,0.5571,0.3217,1.4338,0.828,0.5774,0.1479,21.465,0.558,0.1984,0.4362,0.8725,0.9825,0.9483,0.5772,0.0006,0.0243,0.0657,0.8923,-0.2609,0.003,0.0548,0.343,?,-0.7242,0.0004,0.0209,0.7572,?,-2.2126,-0.7971,0.3603,0.444,1.1646,2.6228,0.1972,1.3562,6.879,-1.588,-0.7194,0.453,0,0,1,0.1916,0.0868,0.453,0.0095,1.5623,0.9962,0.9773,0.9873,?,?,?,?,?,DAVANTI_PANTALONI
0.2664,0.0114,0.1066,0.5624,-0.0299,3.864,0.062,0.249,1.268,0.7153,9.6064,0.0148,0.1215,0.6316,0.9366,10.3607,0.0273,0.1651,0.8356,0.9227,0.0689,0.0277,0.0257,0.4022,0.3729,0.9272,0.4283,0.878,0.6459,2.0498,1.5079,0.7356,0.1835,0.7709,0.4172,4.2015,2.2737,0.5412,-0.0051,-0.0018,-0.0016,0.3415,0.3196,0.9359,0.1226,0.0548,0.0505,0.4471,0.4122,0.922,0.4435,0.8905,0.6731,2.0077,1.5175,0.7558,0.1036,13.7371,0.1108,0.0527,0.1161,0.2824,0.7541,0.8434,0.2246,0,0.0023,0.0074,0.9677,0.5836,0,0.0006,0.0025,0.9958,0.0742,0,0.0015,0.0044,0.9418,0.385,3.0288,7.868,3.5533,1.4617,0.4114,12.6256,2.1366,0.1692,0.3804,3.0813,8.0997,0.3915,2.9989,7.661,2.9836,1.6657,0.5583,0.0063,0.8824,-0.2589,-0.7434,0.8174,?,?,?,?,?,DAVANTI_PANTALONI
0.264,0.012,0.1094,0.6086,-0.0128,5.6715,0.0485,0.2203,1.1376,0.8195,9.5902,0.0119,0.1092,0.5399,0.9454,11.1467,0.0309,0.1759,0.9449,0.9194,0.0466,0.0275,0.0237,0.5914,0.5088,0.8604,0.4965,1.0017,0.622,2.0174,1.2527,0.6209,0.2465,1.0034,0.3868,4.0701,1.5692,0.3855,-0.0015,-0.0008,-0.0007,0.5525,0.479,0.867,0.0954,0.0608,0.0512,0.6374,0.5374,0.8432,0.535,1.1273,0.6441,2.1069,1.2039,0.5714,0.1114,15.5259,-0.3637,-0.0859,-0.2609,0.4651,0.8792,0.8291,-0.0453,0,0.0055,0.0542,?,0.6339,0,0.0005,0.0014,0.9978,0.4801,0,0.0017,0.0056,0.9883,-0.0715,-0.0944,1.3203,11.4394,3.2452,0.2837,130.86,10.5314,0.0805,-0.0855,-0.1135,1.3266,0,0,1.314,38.3784,9.6198,0.2507,0.008,1.1593,0.9554,-0.9936,-1.068,?,?,?,?,?,DAVANTI_PANTALONI
0.1799,2.0437,1.4296,7.2759,-0.9766,-6.3605,7.3204,2.7056,12.0045,?,9.9773,1.8292,1.3525,6.0263,0.5648,12.1167,4.4119,2.1004,8.7291,0.4769,-0.0283,0.018,0.0148,-0.6375,-0.5249,0.8234,0.5284,1.057,0.6806,2.0005,1.2881,0.6439,0.2792,1.1173,0.4632,4.002,1.6592,0.4146,0.2995,-0.4597,-0.4517,-1.5352,-1.5085,0.9826,0,0.2659,0.2206,0,0,0.8297,0.6061,1.2074,0.8335,1.992,1.3752,0.6904,0.1172,17.4801,0.081,0.1431,0.0321,-0.4153,-0.8557,0.8103,-0.38,0.0058,0.0761,0.4473,?,-0.4666,0.0046,0.068,0.6056,?,0.0154,0.0006,0.0251,0.0774,-0.2834,0.8143,-24.678,-30.3061,1.1196,3.0303,2.7066,1.2535,9.1824,7.3257,0.7386,26.1766,35.4403,1,0,0,0.7386,5.7797,7.8251,0.006,0.8696,-0.9867,-0.5612,0.4723,?,?,?,?,?,DAVANTI_PANTALONI
-0.1051,2.3874,1.5451,6.8711,-1.0893,3.5682,2.6577,1.6302,7.35,-0.0377,9.1726,3.1398,1.7719,8.6118,0.3204,10.0784,3.491,1.8684,9.0096,0.3535,-0.0294,-0.0115,-0.0104,0.389,0.354,0.9101,0.9478,0.872,0.827,0.92,0.8725,0.9484,0.8983,0.7604,0.6839,0.8465,0.7613,0.8994,13.4009,-0.8823,-0.7272,-0.0658,-0.0543,0.8242,0.4643,0.2595,0.236,0.5589,0.5082,0.9093,0.9348,0.7979,0.7626,0.8535,0.8158,0.9558,0.0975,13.9834,0.8093,0.271,0.4867,0.3339,0.6011,0.9419,-0.1784,0.0468,0.2164,0.6392,?,-0.1952,0.011,0.1048,0.4734,?,-0.8811,0.0149,0.122,0.9483,?,0.9139,0.2025,0.2216,2.0641,1.7733,0.8592,4.2603,3.1447,0.7381,1.3503,0.6741,0.4992,1,1,1,1.3503,0.6741,0.4992,0.0091,1.2547,0.9821,-0.9314,-0.9422,?,?,?,?,?,DAVANTI_PANTALONI
0.212,1.1238,1.0601,3.5825,-0.8215,0.4162,3.0014,1.7325,8.1364,-0.5805,9.4355,2.2836,1.5112,6.0416,0.528,9.663,2.2834,1.5111,5.9808,0.5378,0.5093,0.0225,0.0219,0.0441,0.0431,0.9765,0.6119,0.7015,0.7015,1.1464,1.1465,1.0001,0.3744,0.4921,0.4921,1.3143,1.3145,1.0001,0.5407,-0.239,-0.2322,-0.4421,-0.4294,0.9712,0.3821,0.1536,0.152,0.4022,0.3978,0.9892,0.4403,0.593,0.599,1.3467,1.3604,1.0102,0.0935,11.9123,0.4851,-0.776,-0.7828,-0.3499,-0.298,0.9924,0.1875,0.001,0.0319,0.1815,0.457,-0.3199,0.0188,0.137,0.5182,?,0.3573,0.0011,0.0326,0.1328,0.7084,-0.586,0.5247,-0.8954,0.233,0.9806,4.2086,0.0543,0.9616,17.7122,-0.2948,0.4735,-1.6062,0,0.734,0,0.3503,1.3669,3.9025,0.0051,0.8647,-0.2811,0.7222,-0.5128,?,?,?,?,?,DAVANTI_PANTALONI
-0.0302,3.917,1.9791,7.5356,-1.1349,-0.3191,9.2974,3.0492,11.4196,-1.3691,9.8657,10.9083,3.3028,12.6455,0.1364,10.5037,11.2311,3.3513,11.8646,0.2235,0.0945,-0.0031,-0.0029,-0.0323,-0.0304,0.9393,0.6491,0.5992,0.5906,0.9232,0.9099,0.9855,0.4213,0.3591,0.3488,0.8523,0.8278,0.9713,0.607,-2.0058,-1.1732,-3.3044,-1.9329,0.5849,0.7323,0.2411,0.231,0.3292,0.3155,0.9584,0.6599,0.5959,0.6351,0.9031,0.9625,1.0658,0.0977,14.1931,0.1762,-0.6781,-0.6919,-0.4438,-0.4705,0.994,0.2571,0.0058,0.0761,0.2532,0.3847,-0.138,0.0398,0.1996,0.4913,-6.3777,0.6382,0.0073,0.0853,0.2519,0.6626,-1.8624,0.4028,-0.2163,0.3811,0.8918,2.3399,0.1452,0.7953,5.4751,-0.3728,0.3202,-0.8587,6.1801,0.5513,0.0892,0.5154,1.0053,1.9504,0.0069,1.0759,-0.9585,0.9061,-0.8799,?,?,?,?,?,DAVANTI_PANTALONI
-0.3913,1.8877,1.3739,5.6958,-1.6171,-8.3423,3.6572,1.9124,15.3738,?,10.3257,3.8907,1.9725,7.6452,0.5093,13.3877,6.5717,2.5635,10.8956,0.4747,0.0469,-0.0379,-0.0292,-0.8079,-0.6231,0.7713,0.7184,0.6966,0.536,0.9695,0.746,0.7694,0.5162,0.4852,0.2872,0.94,0.5565,0.592,0.2289,-0.4435,-0.3574,-1.9373,-1.5613,0.8059,0,0.1397,0.1049,0,0,0.7512,0.3705,0.745,0.5228,2.0109,1.411,0.7017,0.1315,19.8793,0.4779,-0.1437,-0.3258,-0.7112,-0.9102,0.9373,-0.6285,0.0006,0.024,0.664,?,-0.2691,0.0042,0.0651,0.3571,?,-0.2909,0.0147,0.1214,0.6039,?,2.3357,2.1602,0.9249,0.3696,0.1981,0.536,0.1366,0.0392,0.2873,1.8593,1.0994,0.5913,1,1,1,1.8593,1.0994,0.5913,0.0074,1.1884,-0.8737,0.8428,-0.9487,?,?,?,?,?,DAVANTI_PANTALONI
0.1015,1.5149,1.2308,6.8256,-0.9851,0.0598,4.7278,2.1743,12.7429,-0.9425,9.6323,5.5482,2.3555,11.1893,0.2167,9.9775,5.0353,2.244,9.293,0.3535,1.6964,0.0105,0.0102,0.0062,0.006,0.9654,0.5661,0.5225,0.5485,0.9231,0.969,1.0497,0.3204,0.273,0.3009,0.8521,0.9389,1.1019,0.5478,-1.094,-0.6666,-1.997,-1.2169,0.6093,0.5241,0.2407,0.2392,0.4592,0.4564,0.9938,0.5356,0.61,0.7345,1.1388,1.3712,1.2041,0.0954,12.209,0.1801,0.2323,0.2636,-0.1399,-0.1332,0.975,-0.0075,0.0408,0.2019,0.6313,-1.7395,-0.1185,0.0125,0.112,0.3706,?,-0.4884,0.0045,0.0668,0.5856,?,0.063,0.0153,0.2426,1.803,3.0231,1.6767,3.2508,9.1392,2.8114,1.0817,0.6845,0.6328,0,0,1,1.7036,1.078,0.6328,0.005,0.7758,0.9596,-0.2506,-0.2584,?,?,?,?,?,DAVANTI_PANTALONI
-0.2878,2.7657,1.663,7.1837,-0.8104,2.6794,11.7337,3.4255,11.2509,-0.5259,9.3202,3.8783,1.9693,7.168,0.4327,10.4661,2.9686,1.723,6.9802,0.4949,-0.1074,-0.0309,-0.0275,0.2875,0.256,0.8905,0.4855,0.8445,0.9652,1.7394,1.9881,1.143,0.2357,0.7131,0.9316,3.0255,3.9526,1.3064,0.8293,-0.5881,-0.4702,-0.7092,-0.567,0.7995,0.5382,0.314,0.2871,0.5835,0.5335,0.9143,0.6385,1.0022,1.0292,1.5696,1.6118,1.0269,0.0961,14.7309,-0.5107,0.5609,0.4325,-0.6288,-0.3862,0.9312,0.1809,0.0909,0.3014,1.1403,-1.0977,0.0568,0.0085,0.0923,0.2819,-0.7154,0.744,0.2697,0.5193,1.7918,-0.8703,3.1831,0.2431,0.0764,3.2673,0.5804,0.1776,10.6754,0.3369,0.0316,5.0756,0.7156,0.141,3.3078,0.5674,0.1715,4.0451,0.6364,0.1573,0.0076,1.2951,-0.3745,0.7798,0.2564,?,?,?,?,?,DAVANTI_PANTALONI
0.2961,2.3401,1.5297,7.7143,-0.5516,7.4276,10.6217,3.2591,10.9392,0.1731,9.3588,4.6944,2.1667,9.2481,0.3009,12.3186,8.7511,2.9582,12.8999,0.304,0.0399,0.0316,0.024,0.7937,0.603,0.7597,0.4694,0.706,0.5171,1.5042,1.1017,0.7324,0.2203,0.4985,0.2674,2.2626,1.2137,0.5364,-1.198,-0.689,-0.4867,0.5752,0.4063,0.7064,0.3758,0.3758,0.2682,1,0.7137,0.7137,0.7052,0.8341,0.598,1.1829,0.848,0.7169,0.1183,18.0599,-0.4098,0.2291,-0.1662,0.2462,0.8213,0.75,0.3253,0.0007,0.0269,0.1181,0.6963,-0.4265,0.0457,0.2138,0.7345,?,-0.4471,0.0079,0.0887,0.568,?,-0.7628,-0.7276,0.9538,0.1256,0.3028,2.41,0.0158,0.0917,5.808,-0.3686,-0.4767,1.2932,0,0,1,0.1608,0.2079,1.2932,0.0069,1.199,-0.3055,0.7811,-0.6814,?,?,?,?,?,DAVANTI_PANTALONI
-0.001,8.3269,2.8856,26.5174,-0.8313,2.8452,64.9804,8.061,56.0031,-0.6037,9.2302,24.5964,4.9595,21.8193,-0.0528,12.383,37.8568,6.1528,36.8247,0.0579,-0.0003,-0.0001,-0.0001,0.3083,0.2298,0.7454,0.358,0.5818,0.469,1.6254,1.3101,0.8061,0.1281,0.3385,0.22,2.6419,1.7165,0.6497,0.571,11.0017,-5.3221,19.2684,-9.3211,-0.4838,0.4147,0.6987,0.3705,1.6849,0.8934,0.5302,0.4735,1.2153,0.7201,2.5667,1.5208,0.5925,0.0333,17.4609,0.2666,-0.2407,0.0937,-0.0705,-0.0258,0.7155,0.1529,0.0118,0.1085,0.3381,-0.2331,-0.3123,0.0326,0.1805,0.6968,?,-0.3515,0.0918,0.303,0.9766,-3.0679,-0.4895,-0.435,0.8886,0.6012,0.3581,0.5957,0.3614,0.1282,0.3548,0.0917,0.0868,0.9461,0,1.1423,0,0.4853,0.3462,0.7135,0.0017,0.9012,0.9011,-0.9081,-0.8713,?,?,?,?,?,DAVANTI_PANTALONI
-1.1938,18.1266,4.2575,17.6913,-1.1048,4.0206,50.9333,7.1368,24.1666,-0.6729,9.7322,15.2562,3.9059,17.2737,0.1129,13.4307,16.2369,4.0295,16.3692,0.2007,-0.2969,-0.1227,-0.0889,0.4131,0.2994,0.7246,0.5966,1.09,1.0566,1.8272,1.7711,0.9693,0.3559,1.1881,1.1164,3.3385,3.1369,0.9396,0.9553,-4.224,-2.2596,-4.4214,-2.3653,0.535,0.5818,0.4316,0.4104,0.7419,0.7054,0.9508,0.7321,1.0242,1.0808,1.399,1.4763,1.0553,0.0538,20.6326,0.729,0.1847,0.2408,-0.0949,0.0137,0.833,-0.0071,0.0423,0.2056,0.5971,-3.3969,-0.266,0.0016,0.0401,0.3929,?,-0.8316,0.014,0.1182,0.8968,?,0.0266,0.0085,0.3199,5.1297,1.7387,0.339,26.3135,3.0231,0.1149,1.1741,0.5143,0.4381,0,0,1,1.5197,0.6658,0.4381,0.0044,1.265,0.8683,-0.9081,-0.9755,?,?,?,?,?,DAVANTI_PANTALONI
-0.728,6.1648,2.4829,17.6286,-1.0653,-10.657,22.6835,4.7627,25.5614,-101.3286,10.1712,13.047,3.6121,16.6671,0.1518,15.1079,31.2017,5.5858,26.6968,0.1211,0.0683,-0.0716,-0.0482,-1.0478,-0.7054,0.6732,0.5213,0.6874,0.4445,1.3186,0.8526,0.6466,0.2718,0.4725,0.1976,1.7386,0.727,0.4182,0.3592,-3.0493,-2.4712,-8.4881,-6.8789,0.8104,34.1696,0.4344,0.281,0.0127,0.0082,0.6469,0.6897,1.0577,0.6603,1.5336,0.9575,0.6243,0.1521,22.6015,0.2055,0.3064,0.0327,-0.6617,-0.9099,0.9023,-0.7406,0.0043,0.0657,0.8124,?,-0.1296,0.0094,0.0968,0.3729,-5.2177,-0.193,0.0019,0.0433,0.2702,?,5.7138,3.8381,0.6717,0.6785,1.518,2.2372,0.4604,2.3042,5.0049,2.5958,3.0065,1.1582,0,1,0,2.1783,3.0065,1.3802,0.008,1.0728,-0.0693,-0.1274,-0.6288,?,?,?,?,?,DAVANTI_PANTALONI
-0.09,4.1351,2.0335,8.566,-0.6796,4.0748,18.2374,4.2705,18.6932,-0.95,9.6431,17.1723,4.1439,16.1909,0.158,11.5861,14.9097,3.8613,15.1227,0.2239,-0.0221,-0.0093,-0.0078,0.4226,0.3517,0.8323,0.4762,0.4907,0.5266,1.0305,1.106,1.0732,0.2267,0.2408,0.2773,1.062,1.2232,1.1518,0.3806,-1.1412,-0.7946,-2.9986,-2.0878,0.6963,0.532,0.2652,0.2618,0.4986,0.492,0.9868,0.4582,0.5291,0.5664,1.1545,1.2361,1.0706,0.0537,16.1357,0.0824,0.0031,0.0033,-0.4159,-0.1411,0.9413,-0.2027,0.1233,0.3512,1.0864,-1.2988,0.0319,0.0743,0.2726,0.6301,-0.9668,0.1975,0.6663,0.8162,1.7801,-0.855,-6.3643,-1.0263,0.1613,1.2885,0.4302,0.3339,1.6601,0.1851,0.1115,1.9817,0.7481,0.3775,1.4751,0.4925,0.3339,1.7241,0.6103,0.354,0.0015,1.418,0.9593,0.9285,0.9947,?,?,?,?,?,DAVANTI_PANTALONI
