@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
-0.2212,5.5851,2.3633,17.3252,-0.9594,-0.3991,26.3993,5.138,26.5361,-1.9415,9.6104,27.4142,5.2359,26.7922,-0.0989,11.0158,30.6194,5.5335,26.8429,0.0473,0.5544,-0.023,-0.0201,-0.0415,-0.0362,0.8724,0.46,0.4514,0.4271,0.9813,0.9285,0.9462,0.2116,0.2037,0.1824,0.963,0.8622,0.8953,0.4843,3.5189,-6.3711,7.2655,-13.1544,-1.8105,0.9801,0.3627,0.3138,0.37,0.3202,0.8654,0.6529,0.6467,0.6454,0.9904,0.9886,0.9981,0.0504,15.0346,0.3561,-0.3453,-0.2756,-0.3687,-0.5447,0.9372,0.2231,0.0527,0.2295,0.7231,-0.8399,-0.2313,0.0385,0.1962,0.616,?,-0.0946,0.0204,0.143,0.5638,-0.5646,-0.9644,-2.3595,2.4465,1.1694,1.6051,1.3726,1.3675,2.5763,1.8839,0.5359,1.6226,3.028,0,1.0908,0,1.1739,1.2827,1.0927,0.0018,0.7041,0.8154,-0.9723,-0.7582,TASCA_DESTRA_DAVANTI_PANTALONI
-0.071,3.2872,1.8131,11.1762,-0.6105,1.4211,5.754,2.3988,15.2468,-0.6086,9.5755,14.6875,3.8324,20.146,0.0064,10.2501,12.3788,3.5184,18.4604,0.1065,-0.0499,-0.0074,-0.0069,0.1484,0.1386,0.9342,0.7558,0.4731,0.5153,0.6259,0.6818,1.0893,0.5713,0.2238,0.2655,0.3918,0.4648,1.1865,0.7344,-32.8304,-1.9257,-44.7039,-2.6222,0.0587,0.7322,0.3423,0.3359,0.4675,0.4588,0.9813,0.733,0.5548,0.6054,0.7568,0.8259,1.0913,0.0504,13.1686,0.2428,-0.4114,-0.3151,0.1179,0.1009,0.9735,0.2918,0.0218,0.1478,0.4731,-0.1859,-0.1757,0.0313,0.1768,0.6486,?,-0.1399,0.0025,0.0496,0.2474,-7.0575,-1.6607,-2.0862,1.2563,0.8359,2.9821,3.5676,0.6987,8.8931,12.7277,0.1144,0.3423,2.9927,0,12.9928,0,0.7295,1.9123,2.6213,0.0019,0.62,0.9928,-0.489,-0.5128,TASCA_DESTRA_DAVANTI_PANTALONI
0.2708,2.6296,1.6216,9.8197,-0.9745,7.9738,23.0006,4.7959,27.3808,-0.3149,9.4587,6.9448,2.6353,14.9528,0.213,13.0753,14.732,3.8382,22.7697,0.1929,0.034,0.0286,0.0207,0.843,0.6098,0.7234,0.3381,0.6153,0.4225,1.8199,1.2495,0.6866,0.1143,0.3786,0.1785,3.3119,1.5613,0.4714,0.739,-1.1979,-0.8903,-1.6209,-1.2047,0.7432,0.2388,0.2618,0.1763,1.096,0.7381,0.6734,0.3586,0.6567,0.4313,1.8312,1.2025,0.6567,0.0655,19.0596,-0.3706,0.1792,-0.0932,0.4162,0.7418,0.8927,0.2101,0.0133,0.1154,0.403,0.2429,0.2254,0.0299,0.1729,0.6743,-0.9537,0.8411,0.0007,0.0271,0.1108,0.8723,0.9322,0.2499,0.268,0.6674,4.2654,6.3912,0.4454,18.1936,40.8473,-0.3928,0.1708,-0.4349,1.5424,0.6135,0.3978,0.5977,3.6363,6.0839,0.0047,1.3255,-0.9609,-0.9073,0.9281,TASCA_DESTRA_DAVANTI_PANTALONI
0.125,6.0167,2.4529,15.9944,-0.7211,8.6528,21.5511,4.6423,25.7587,-0.2758,9.6637,13.7232,3.7045,14.7856,0.1104,13.6036,24.5094,4.9507,21.1076,0.1014,0.0145,0.0129,0.0092,0.8954,0.6361,0.7104,0.5284,0.6621,0.4955,1.2532,0.9377,0.7483,0.2792,0.4384,0.2455,1.5704,0.8793,0.5599,1.2034,-3.6509,-2.8129,-3.0339,-2.3376,0.7705,0.4603,0.5591,0.3956,1.2147,0.8595,0.7076,0.6209,1.0818,0.7578,1.7422,1.2204,0.7005,0.0683,20.1818,-0.4839,0.0296,-0.1891,0.56,0.8259,0.8965,0.2456,0.0135,0.1161,0.4554,0.2385,0.2562,0.0204,0.1428,0.5376,-0.4892,0.7758,0.0006,0.0243,0.0729,0.91,0.9587,0.3166,0.3302,0.8128,4.7704,5.8689,0.6607,22.7566,34.4434,-0.8077,0.1935,-0.2396,1.6566,0.7385,0.4458,0.8471,6.2474,7.3746,0.0045,1.3034,-0.9556,-0.2019,0.1745,TASCA_DESTRA_DAVANTI_PANTALONI
-0.0833,6.8234,2.6122,15.9714,-1.5836,2.6069,17.2583,4.1543,29.3478,-0.3613,9.1007,12.0936,3.4776,21.688,-0.025,10.7502,10.234,3.1991,22.4535,0.1693,-0.0319,-0.0092,-0.0077,0.2864,0.2425,0.8466,0.6288,0.7511,0.8165,1.1946,1.2986,1.0871,0.3954,0.5642,0.6667,1.4271,1.6864,1.1817,1.2568,18.5141,-2.1386,14.7306,-1.7016,-0.1155,0.2867,0.2922,0.2287,1.0189,0.7976,0.7828,0.5442,0.7364,0.7113,1.3532,1.3071,0.9659,0.0512,14.7937,0.0165,-0.4028,-0.3898,-0.3281,0.1738,0.7248,0.2348,0.019,0.1379,0.478,-0.023,0.0337,0.0172,0.1312,0.5891,-0.3745,-0.4603,0.0045,0.067,0.5837,?,6.9582,-0.5101,-0.0733,1.0513,2.0602,1.9598,1.1051,4.2446,3.8408,0.0669,0.0184,0.275,1.0903,0,0,0.8114,0.8189,1.0092,0.0028,0.8028,0.3304,-0.1575,0.7419,TASCA_DESTRA_DAVANTI_PANTALONI
0.1156,7.9927,2.8271,25.0521,-0.345,3.2152,14.3059,3.7823,24.2033,-0.4935,10.055,17.7414,4.212,28.0127,0.0431,11.4632,20.0901,4.4822,32.2834,0.0918,0.036,0.0115,0.0101,0.3198,0.2805,0.8772,0.7475,0.6712,0.6307,0.898,0.8439,0.9397,0.5587,0.4505,0.3978,0.8064,0.7121,0.8831,0.8035,-5.0959,-1.97,-6.3419,-2.4516,0.3866,1.1493,0.6363,0.524,0.5536,0.4559,0.8236,1.0351,0.8943,0.776,0.864,0.7497,0.8677,0.055,15.8665,0.4121,0.1651,0.2545,-0.0807,0.1751,0.9203,0.0407,0.0089,0.0945,0.3434,-1.6846,-0.1264,0.0175,0.1324,0.6425,-8.0329,-0.7226,0.0005,0.0225,0.7519,?,-0.3222,-0.0563,0.1749,0.714,4.2074,5.8927,0.5098,17.7025,34.7244,0.3772,0.2866,0.7599,1.7984,0,0,0.5345,0.4567,0.8545,0.0038,0.9478,0.8388,-0.3813,-0.438,TASCA_DESTRA_DAVANTI_PANTALONI
-0.0441,5.2097,2.2825,17.4084,-0.7368,-1.1794,29.8433,5.4629,36.1004,-1.0305,9.6169,10.2926,3.2082,20.0915,-0.1026,11.4456,8.2217,2.8674,19.114,0.2372,0.0374,-0.0046,-0.0039,-0.1226,-0.103,0.8402,0.4178,0.7114,0.796,1.7028,1.9052,1.1189,0.1746,0.5062,0.6337,2.8995,3.6298,1.2519,0.4031,3.9488,-1.2428,9.7959,-3.0831,-0.3147,0.5637,0.5501,0.4,0.9758,0.7096,0.7272,0.4822,0.8665,0.9108,1.7968,1.8887,1.0511,0.0505,15.8483,0.6244,0.2516,0.0462,0.3151,-0.1297,0.5734,-0.5201,0.0553,0.2352,0.7991,?,-0.6358,0.011,0.1051,0.8149,?,-0.2474,0.01,0.0998,0.4098,?,0.818,2.1022,2.5699,2.2382,2.356,1.0526,5.0097,5.5507,1.108,0.9805,1.9501,1.9888,1,1,1,0.9805,1.9501,1.9888,0.0045,1.4033,-0.6923,-0.7833,0.3863,TASCA_DESTRA_DAVANTI_PANTALONI
-0.2315,5.1755,2.275,14.9527,-1.3172,4.5273,19.0582,4.3656,20.8599,-1.1225,9.4987,7.9454,2.8188,12.6885,0.1865,11.5476,9.6088,3.0998,13.8997,0.2276,-0.0511,-0.0244,-0.02,0.4766,0.3921,0.8226,0.5211,0.8071,0.7339,1.5488,1.4083,0.9093,0.2716,0.6514,0.5386,2.3987,1.9834,0.8269,0.7705,-2.9218,-2.0758,-3.7922,-2.6942,0.7105,0.6566,0.4137,0.3586,0.6301,0.5462,0.8668,0.7168,1.1784,1.0758,1.644,1.5007,0.9129,0.0543,16.9181,0.5339,-0.056,0.0084,0.0649,0.131,0.952,-0.0605,0.0269,0.1642,0.6965,-12.6067,-0.2076,0.0008,0.0281,0.2711,?,-0.887,0.0071,0.084,0.9313,?,0.2915,0.0682,0.234,5.8408,1.9534,0.3344,34.1149,3.8157,0.1118,2.38,0.6929,0.2911,0,0,1,2.5688,0.7479,0.2911,0.0047,1.1821,-0.1338,-0.9554,0.3109,TASCA_DESTRA_DAVANTI_PANTALONI
0.2077,0.8747,0.9353,3.9549,-0.4376,4.252,5.0209,2.2407,10.0941,-0.5996,9.552,2.2377,1.4959,7.7499,0.4029,10.7684,1.5387,1.2404,6.6379,0.5027,0.0489,0.0217,0.0193,0.4451,0.3949,0.887,0.4174,0.6252,0.754,1.4979,1.8064,1.206,0.1742,0.3909,0.5685,2.2438,3.2632,1.4544,0.3181,-0.2302,-0.1794,-0.7235,-0.5639,0.7795,0.436,0.2119,0.2061,0.4861,0.4727,0.9724,0.3918,0.5103,0.5958,1.3025,1.5207,1.1675,0.0598,14.8619,-0.5663,0.522,0.3786,-0.5578,-0.3956,0.9698,0.2446,0.0279,0.1669,0.5027,0.2289,0.0781,0.0134,0.1156,0.3826,-1.6481,0.7598,0.0006,0.0251,0.0784,0.8992,3.1333,0.322,0.1028,1.4439,6.6481,4.6044,2.0847,44.1978,21.2005,-0.6266,0.2133,-0.3405,4.5116,0.8381,0.1858,1.3137,6.4082,4.8778,0.0046,1.1387,-0.9966,-0.9846,0.9697,TASCA_DESTRA_DAVANTI_PANTALONI
0.5684,1.8353,1.3547,7.944,-0.9577,-0.2862,4.8955,2.2126,10.0672,-2.9788,9.5695,5.6543,2.3779,12.3355,0.2425,9.9159,6.0387,2.4574,11.9261,0.2999,-1.9858,0.0594,0.0573,-0.0299,-0.0289,0.9651,0.6123,0.5697,0.5513,0.9305,0.9004,0.9677,0.3749,0.3246,0.3039,0.8658,0.8107,0.9363,0.5156,-0.984,-0.7608,-1.9083,-1.4756,0.7732,1.6037,0.2492,0.2382,0.1554,0.1485,0.956,0.7891,0.644,0.6661,0.8161,0.8441,1.0343,0.0551,12.2908,0.0584,-0.6925,-0.5927,-0.2329,-0.3996,0.9726,0.1983,0.0021,0.0456,0.2423,-0.0557,-0.0578,0.0434,0.2083,0.709,-7.3862,0.1771,0.0293,0.1711,0.5757,-0.1305,-3.4306,1.1198,-0.3264,0.2188,0.2664,1.2174,0.0479,0.071,1.4821,0.0205,0.1925,9.3987,2.715,0.4507,0.166,0.3418,0.4209,1.2315,0.0016,0.5159,0.8117,0.0847,0.397,TASCA_DESTRA_DAVANTI_PANTALONI
-0.0066,0.4704,0.6859,3.5885,-1.2743,4.0563,1.5714,1.2535,7.4112,0.04,9.4388,3.7832,1.945,10.2165,0.337,10.3503,4.2409,2.0594,10.2453,0.3865,-0.0016,-0.0007,-0.0006,0.4297,0.3919,0.9119,0.5472,0.3526,0.3331,0.6445,0.6087,0.9445,0.2994,0.1243,0.1109,0.4154,0.3705,0.8921,-6.516,-0.3872,-0.3115,0.0594,0.0478,0.8045,0.2044,0.1024,0.0945,0.501,0.4622,0.9227,0.4842,0.3512,0.3503,0.7254,0.7234,0.9972,0.0587,14.0325,-0.1987,0.4259,0.3151,0.4897,0.6441,0.9806,0.0984,0.0554,0.2355,1.228,-1.086,0.0949,0.0022,0.0472,0.1816,-0.2424,0.8164,0.1724,0.4152,1.7652,-0.843,1.037,0.1205,0.1162,4.9845,0.5671,0.1138,24.8451,0.3216,0.0129,18.0389,0.7918,0.0439,4.0272,0.6146,0.1526,6.7614,0.6957,0.1029,0.0047,1.19,0.1645,0.7554,0.7238,TASCA_DESTRA_DAVANTI_PANTALONI
0.392,2.3659,1.5381,7.8882,-0.8598,-1.0295,5.3826,2.32,13.5734,-1.5494,9.6277,5.496,2.3443,11.8108,0.1864,10.1433,4.2635,2.0648,9.4033,0.3526,-0.3808,0.0407,0.0386,-0.1069,-0.1015,0.9492,0.663,0.6561,0.7449,0.9896,1.1236,1.1354,0.4395,0.4305,0.5549,0.9794,1.2625,1.2891,0.4421,-1.3477,-0.7119,-3.0485,-1.6104,0.5283,0.7966,0.2922,0.292,0.3668,0.3665,0.9994,0.5812,0.6679,0.8389,1.1492,1.4435,1.256,0.0557,12.3507,-0.5614,-0.6947,-0.5735,0.4044,0.1826,0.921,0.1077,0.0007,0.0267,0.1516,0.1112,-0.1489,0.0459,0.2142,0.734,?,-0.0329,0.0039,0.0624,0.2451,-1.3009,-0.7234,-3.2714,4.5221,0.1248,0.428,3.4307,0.0156,0.1832,11.7696,-0.0259,-0.137,5.2977,0,1.6021,0,0.2066,0.6188,2.9953,0.0011,0.3136,0.376,0.2646,-0.0922,TASCA_DESTRA_DAVANTI_PANTALONI
-0.3365,0.4643,0.6814,3.0037,-1.5828,3.2941,1.9873,1.4097,7.8522,0.1023,9.4228,0.4503,0.671,3.1765,0.701,10.0929,0.7898,0.8887,5.5538,0.5778,-0.1022,-0.0357,-0.0333,0.3496,0.3264,0.9336,0.4834,1.0155,0.7667,2.1008,1.5863,0.7551,0.2336,1.0312,0.5879,4.4135,2.5162,0.5701,-2.0578,-0.2472,-0.2422,0.1201,0.1177,0.9799,0.133,0.1095,0.0884,0.8233,0.6649,0.8077,0.3825,0.9456,0.5408,2.472,1.4139,0.572,0.0574,13.3091,-0.2033,0.0291,-0.1739,0.0468,0.6927,0.7442,0.0047,0.0148,0.1218,0.3851,-3.8296,-0.2557,0.0525,0.2292,0.8031,?,-0.6892,0.0089,0.0944,0.7383,?,-0.0185,-0.0069,0.3711,0.5315,1.2907,2.4285,0.2825,1.666,5.8979,0.3803,0.4136,1.0877,0,0,1,0.4796,0.5217,1.0877,0.0042,1.0452,0.9929,-0.9391,-0.917,TASCA_DESTRA_DAVANTI_PANTALONI
-0.6268,0.0142,0.1192,0.9786,?,8.9833,0.1105,0.3325,1.3529,0.8602,9.5908,0.0142,0.1193,0.7775,0.9228,13.1584,0.0713,0.2671,1.2164,0.9113,-0.0698,-0.0654,-0.0476,0.9367,0.6827,0.7289,0.3584,0.9988,0.4462,2.7865,1.2447,0.4467,0.1285,0.9976,0.1991,7.7648,1.5494,0.1995,-0.1175,-0.1054,-0.0783,0.8967,0.6665,0.7433,0,0,0,0.9618,0.7061,0.7341,0.7233,1.2587,0.8045,1.7402,1.1122,0.6391,0.0658,19.2008,0.4324,-0.0852,0.319,0.3268,0.9505,0.6062,0.5843,0,0.0029,0.0093,0.9842,-0.1321,0.0002,0.0123,0.1511,?,-0.7493,0,0.0019,0.7541,?,-4.4246,-0.7797,0.1762,0.2352,1.508,6.4103,0.0553,2.274,41.0918,-3.8381,-0.7691,0.2004,0,0,1,0.0617,0.0124,0.2004,0.0048,1.4657,0.8483,0.2881,0.1302,TASCA_DESTRA_DAVANTI_PANTALONI
-0.4783,0.0117,0.1082,0.8074,?,10.8269,0.0232,0.1522,0.8147,0.9275,9.6031,0.0133,0.1152,0.5395,0.9454,14.4804,0.0337,0.1835,0.9226,0.9383,-0.0442,-0.0498,-0.033,1.1274,0.7477,0.6632,0.7107,0.9389,0.5895,1.3211,0.8295,0.6279,0.5051,0.8816,0.3475,1.7453,0.688,0.3942,-0.0775,-0.0864,-0.0576,1.1156,0.7429,0.6659,0,0,0,1.1371,0.7515,0.6609,0.9911,1.4966,0.8751,1.5101,0.883,0.5848,0.0724,20.9083,0.1167,0.021,0.0616,0.8636,0.978,0.9508,0.5402,0,0.0024,0.0087,0.9839,-0.214,0,0.0008,0.2156,?,-0.7607,0,0.0044,0.7699,?,-2.5243,-0.7102,0.2813,2.9086,0.5444,0.1872,8.4602,0.2964,0.035,-2.4758,-0.6934,0.2801,0,0,1,0.0404,0.0113,0.2801,0.0048,1.515,0.1349,0.954,-0.1469,TASCA_DESTRA_DAVANTI_PANTALONI
0.2527,1.6854,1.2982,10.2074,-0.7821,7.4501,12.7397,3.5693,32.373,-0.4936,10.3343,2.3939,1.5472,14.484,0.1853,13.164,5.8937,2.4277,20.2895,0.2768,0.0339,0.0244,0.0192,0.7209,0.5659,0.785,0.3637,0.8391,0.5348,2.3069,1.4702,0.6373,0.1323,0.704,0.286,5.3218,2.1616,0.4062,0.4187,-1.3596,-0.5769,-3.2471,-1.3778,0.4243,0.2643,0.3222,0.2042,1.2191,0.7726,0.6337,0.3153,0.7047,0.5031,2.2351,1.5956,0.7139,0.0634,18.7139,-0.4687,-0.107,-0.3292,0.3339,0.8221,0.6311,0.3272,0.0019,0.0433,0.2025,0.5219,-0.8448,0.0012,0.0349,0.891,?,-0.2823,0.0017,0.0414,0.3486,?,-0.3873,-1.1591,2.993,1.2381,1.0459,0.8448,1.533,1.0939,0.7136,-0.2482,-0.6344,2.5564,0,0,1,0.2273,0.5811,2.5564,0.0047,1.4543,-0.515,0.1323,0.4734,TASCA_DESTRA_DAVANTI_PANTALONI
0.301,4.2636,2.0649,13.1763,-1.3239,3.1228,43.5262,6.5974,25.2754,-1.4687,9.5887,6.5232,2.5541,12.7944,0.2021,12.1585,8.2697,2.8757,13.0064,0.3046,0.0964,0.0314,0.0248,0.3257,0.2568,0.7886,0.313,0.8085,0.718,2.5831,2.2942,0.8882,0.098,0.6536,0.5156,6.6725,5.2633,0.7888,0.4992,-2.3164,-1.3176,-4.6404,-2.6396,0.5688,0.5538,0.3536,0.3032,0.6385,0.5474,0.8573,0.5213,1.0298,1.0131,1.9755,1.9433,0.9837,0.0512,17.4751,-0.1788,-0.3243,-0.3016,-0.384,-0.3208,0.8886,0.3089,0.0175,0.1324,0.4003,0.3282,0.0269,0.1014,0.3184,0.9056,-1.8543,0.68,0.0051,0.0711,0.233,0.6935,11.4762,0.4543,0.0396,0.4159,1.8631,4.4798,0.173,3.4711,20.069,-0.3324,0.371,-1.1159,1.8781,0.7838,0.4173,0.442,1.7179,3.8864,0.0038,1.2776,-0.8026,-0.5418,0.5547,TASCA_DESTRA_DAVANTI_PANTALONI
-0.3309,15.2475,3.9048,30.1431,-0.9281,-6.518,49.9968,7.0708,52.3637,-1.6696,9.1402,14.3167,3.7837,20.3786,-0.017,12.9789,37.2465,6.103,34.2918,0.0795,0.0508,-0.0362,-0.0255,-0.7131,-0.5022,0.7042,0.5522,1.032,0.6398,1.8687,1.1586,0.62,0.305,1.065,0.4094,3.4922,1.3423,0.3844,0.4431,42.6208,-4.8986,96.1977,-11.0565,-0.1149,0.797,0.7802,0.4197,0.9789,0.5265,0.5379,0.5756,1.4792,0.879,2.5695,1.527,0.5943,0.0562,19.2506,0.3283,-0.0169,-0.1236,-0.4749,-0.7284,0.7489,-0.6348,0.0153,0.1235,0.8241,?,0.1164,0.0341,0.1845,0.6974,-0.1485,-0.6518,0.0238,0.1543,0.8499,?,-5.4559,0.9739,-0.1785,0.6694,0.8004,1.1958,0.448,0.6407,1.4299,9.1401,0.9696,0.1061,0,1,0,1.1817,0.9696,0.8205,0.0046,1.4362,0.4695,0.157,0.7988,TASCA_DESTRA_DAVANTI_PANTALONI
