@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
0.1156,0.0825,0.2873,1.9055,-0.0843,-4.2894,0.1556,0.3945,4.8156,?,9.4456,0.1435,0.3788,2.0469,0.7915,10.3827,0.2133,0.4619,2.5025,0.7663,-0.0269,0.0122,0.0111,-0.4541,-0.4131,0.9097,0.7283,0.7585,0.622,1.0415,0.8541,0.8201,0.5304,0.5754,0.3869,1.0848,0.7295,0.6725,0.0308,-0.0191,-0.018,-0.6198,-0.5868,0.9467,0,0.179,0.1641,0,0,0.9166,0.3957,0.9309,0.7615,2.3526,1.9243,0.818,0.2075,13.8717,0.8829,-0.7481,-0.7992,-0.8435,-0.9192,0.9858,0.001,0.0006,0.0244,0.1057,-0.3626,0.0005,0.0033,0.0573,0.2371,-2.5166,0.0622,0.0007,0.0265,0.0983,0.1265,1.8034,0.0157,0.0087,0.4249,0.9209,2.1675,0.1805,0.8481,4.6981,0.1658,-1.9764,-11.9196,1.1509,0.6898,0.5993,0.4459,1.0761,2.413,0.0012,0.1188,-0.9092,0.3324,-0.4825,0,0,0,0,0,TASCA_DESTRA_DIETRO_PANTALONI
-0.1411,6.7093,2.5902,11.8478,-0.7888,-0.0534,5.7681,2.4017,10.695,-0.7249,9.6001,15.0337,3.8773,25.3595,0.1463,10.276,14.1005,3.7551,25.4211,0.1582,2.6425,-0.0147,-0.0137,-0.0056,-0.0052,0.9342,1.0785,0.668,0.6898,0.6194,0.6396,1.0326,1.1632,0.4463,0.4758,0.3837,0.4091,1.0662,1.1623,-1.2019,-1.0936,-1.034,-0.9408,0.9099,1.0682,0.223,0.2193,0.2087,0.2053,0.9837,1.1078,0.4672,0.4661,0.4217,0.4207,0.9976,0.2,13.664,0.0157,0.1876,0.2412,-0.2251,-0.2303,0.9859,0.791,1.7093,1.3074,5.7347,-0.3746,-1.1477,2.4351,1.5605,6.3094,-3.6085,2.0696,2.8181,1.6787,5.8469,-0.3641,-0.6892,0.3822,-0.5545,0.8378,0.7788,0.9296,0.7019,0.6066,0.8641,0.3163,1.0013,3.1654,3.0473,0.9734,0.3194,0.9089,0.9808,1.0791,0.052,4.8479,-0.1972,-0.581,0.4893,3.5,16.625,4.0774,9,0,TASCA_SINISTRA_DAVANTI_PANTALONI
0.1424,0.053,0.2301,1.7031,-0.2089,3.8043,0.3032,0.5507,4.1196,0.189,9.8936,0.1543,0.3928,2.9214,0.7254,10.6124,0.2649,0.5147,3.7299,0.6794,0.0374,0.0144,0.0134,0.3845,0.3585,0.9323,0.4179,0.5859,0.4472,1.4019,1.0699,0.7632,0.1747,0.3433,0.1999,1.9654,1.1448,0.5825,-0.3065,-0.0381,-0.0372,0.1244,0.1215,0.9765,0.2773,0.1324,0.1211,0.4775,0.4367,0.9145,0.4134,0.583,0.4566,1.4102,1.1045,0.7832,0.2209,13.8614,-0.9787,-0.9606,-0.976,0.9468,0.98,0.9898,-0.0056,0.0002,0.0146,0.0577,-2.0096,0.027,0.0005,0.0216,0.0876,-0.3278,-0.0044,0.0003,0.0185,0.0865,-1.9137,-0.2078,1.2612,-6.0689,0.6756,0.7908,1.1706,0.4564,0.6254,1.3704,1.7812,0.6778,0.3805,0.2905,0.6454,2.2215,0.6585,0.6667,1.0123,0.0006,0.0561,0.7004,0.1333,0.3126,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
0.4692,2.6,1.6125,6.7523,-0.4155,-3.3853,6.0648,2.4627,13.1567,-1.7691,10.1412,6.5035,2.5502,12.4927,0.345,11.0936,6.6247,2.5738,13.263,0.3443,-0.1386,0.0463,0.0423,-0.3338,-0.3052,0.9141,0.6548,0.6323,0.6265,0.9657,0.9568,0.9908,0.4287,0.3998,0.3925,0.9325,0.9155,0.9817,0.2358,-0.3012,-0.2846,-1.2773,-1.207,0.945,1.004,0.2501,0.2358,0.2491,0.2349,0.943,0.5132,0.5405,0.5091,1.0531,0.992,0.9419,0.223,15.3171,0.028,0.4518,0.5331,0.3927,0.1971,0.9667,0.5162,0.3885,0.6233,2.634,-0.5028,-0.9287,0.8763,0.9361,3.8463,-5.3875,3.47,3.982,1.9955,6.256,0.0144,-0.5558,0.1487,-0.2676,0.6659,0.3124,0.4691,0.4434,0.0976,0.2201,0.2716,-9.6161,-35.3991,2.9107,0.2761,0.0949,0.6848,0.421,0.6148,0.0756,5.2167,-0.5501,-0.4136,0.7455,12.5417,55.6233,7.4581,18,0,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0316,0.0043,0.0657,0.3228,-0.5102,6.3068,0.0734,0.2709,1.8583,0.7323,9.8728,0.0298,0.1727,1.0317,0.8976,11.7168,0.0738,0.2717,1.7428,0.8575,0.005,0.0032,0.0027,0.6388,0.5383,0.8426,0.2424,0.3804,0.2417,1.5691,0.9973,0.6356,0.0588,0.1447,0.0584,2.4621,0.9945,0.4039,-0.0215,-0.0121,-0.0104,0.5621,0.4847,0.8623,0.0308,0.0212,0.0175,0.689,0.5675,0.8238,0.1737,0.3129,0.1852,1.8011,1.0663,0.592,0.2441,16.2374,0.4485,0.3716,0.4376,0.763,0.9388,0.9386,-0.0333,0.0017,0.0414,0.2243,-7.0947,-0.0065,0.0029,0.0537,0.3162,-4.9489,0.0193,0.0002,0.0151,0.0769,-0.6822,5.125,-1.7252,-0.3366,0.7712,2.7397,3.5524,0.5948,7.5062,12.6193,0.7475,6.3033,8.433,0.5214,0.6061,1.1626,0.7095,2.9167,4.1111,0.0008,0.0874,0.918,0.267,0.2752,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0952,0.0029,0.0543,0.2713,-4.4132,8.217,0.0032,0.0568,0.3087,0.9633,9.9762,0.0022,0.0471,0.2175,0.9785,12.9251,0.0039,0.0625,0.2827,0.9784,-0.0116,-0.0095,-0.0074,0.8237,0.6357,0.7718,0.956,1.1518,0.8683,1.2049,0.9083,0.7538,0.9139,1.3268,0.7539,1.4517,0.8249,0.5682,-0.0273,-0.0224,-0.0173,0.8188,0.6324,0.7724,0.006,0.005,0.0038,0.8318,0.6424,0.7723,0.8791,1.2474,0.9599,1.4189,1.0919,0.7695,0.2693,18.2914,0.6657,-0.0426,0.3534,0.4961,0.8619,0.8701,-0.0049,0.0002,0.0125,0.0555,-0.93,0.0235,0.0003,0.0176,0.0908,-0.3764,0.0025,0.0001,0.0078,0.031,-0.8354,-0.2078,-1.9378,9.324,0.7078,1.5982,2.258,0.5009,2.5542,5.0988,1.0781,1.8983,1.7608,0.4363,1.7052,3.9087,0.6118,1.7931,2.931,0.0005,0.0432,0.625,0.0465,0.2094,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.7975,2.7492,1.6581,7.0004,-1.2202,2.3448,5.9847,2.4464,8.8741,-0.318,8.9944,2.4965,1.58,6.7009,0.4859,9.7788,2.6395,1.6247,6.5772,0.5099,-0.3401,-0.0887,-0.0816,0.2607,0.2398,0.9198,0.6778,1.0494,1.0206,1.5483,1.5058,0.9725,0.4594,1.1012,1.0416,2.3972,2.2673,0.9458,1.7969,-0.6075,-0.5623,-0.3381,-0.313,0.9256,0.4683,0.2419,0.235,0.5166,0.5018,0.9713,0.7888,1.0447,1.0643,1.3243,1.3492,1.0188,0.212,13.4173,0.4851,0.5851,0.5715,-0.001,0.2167,0.9524,1.5285,1.2725,1.1281,4.408,0.0322,3.551,1.0705,1.0347,3.6224,0.3325,-1.4217,0.8281,0.91,3.372,-9.4151,0.4304,-1.0751,-2.4977,1.0903,1.2396,1.137,1.1887,1.5366,1.2927,0.0812,-0.0481,-0.592,0.8393,14.0679,16.7623,1.2169,1.3072,1.0743,0.0936,6.516,0.3894,-0.2467,-0.1545,2.2273,4.7665,2.1832,6,0,TASCA_SINISTRA_DAVANTI_PANTALONI
0.209,22.2734,4.7195,25.395,-1.7393,1.1899,10.6897,3.2695,16.6351,-0.6011,9.4545,30.7183,5.5424,44.3412,-0.7794,11.5045,22.1763,4.7092,26.2772,0.1432,0.1756,0.0221,0.0182,0.1259,0.1034,0.8218,1.4435,0.8515,1.0022,0.5899,0.6943,1.1769,2.0836,0.7251,1.0044,0.348,0.482,1.3852,2.5818,0.8302,-3.6701,0.3216,-1.4215,-4.4207,0.8923,0.372,0.3023,0.4169,0.3387,0.8125,1.5266,0.5727,0.9664,0.3752,0.6331,1.6874,0.1986,16.2072,-0.8972,-0.5997,-0.5464,0.5076,0.4372,0.3667,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.8542,0.1246,0.3529,1,0,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.1051,0.0172,0.131,0.5619,-3.5842,13.4288,0.015,0.1225,0.5477,0.96,9.8618,0.0088,0.0936,0.3815,0.962,16.6619,0.0235,0.1533,0.656,0.9614,-0.0078,-0.0107,-0.0063,1.3617,0.806,0.5919,1.0691,1.3992,0.8549,1.3087,0.7996,0.611,1.143,1.9578,0.7309,1.7128,0.6394,0.3733,-0.0334,-0.0454,-0.0269,1.3615,0.8059,0.592,0.0089,0.0122,0.0072,1.3643,0.807,0.5916,1.026,1.4729,0.8565,1.4357,0.8348,0.5815,0.3545,23.4216,0.0097,-0.2141,-0.078,0.968,0.9936,0.9899,-0.0121,0.0029,0.0538,0.1987,-1.3561,0.0286,0.0016,0.0404,0.2019,-0.7871,0.0014,0.0006,0.0245,0.1111,-1.2707,-0.4236,-8.5094,20.0892,1.3322,2.1999,1.6514,1.7746,4.8397,2.7272,1.2861,1.8395,1.4303,0.7465,1.7236,2.3091,0.9841,1.7885,1.8173,0.0007,0.1058,0.5389,0.175,0.6226,1,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.1124,0.002,0.0453,0.2338,?,11.8266,0.0102,0.1008,0.4749,0.9607,9.91,0.0073,0.0853,0.4042,0.9601,15.4302,0.0167,0.1293,0.6216,0.9606,-0.0095,-0.0113,-0.0073,1.1934,0.7665,0.6422,0.4489,0.5306,0.35,1.1819,0.7796,0.6596,0.2015,0.2815,0.1225,1.3968,0.6078,0.4351,-0.0202,-0.024,-0.0154,1.1927,0.7662,0.6424,0,0,0,1.192,0.7661,0.6427,0.4923,0.5784,0.3761,1.175,0.764,0.6502,0.3215,21.8489,-0.1467,-0.4255,-0.2708,0.9109,0.9841,0.9639,-0.0138,0.0007,0.0269,0.0961,-2.1096,-0.0004,0.0013,0.0364,0.1378,-0.8231,-0.0021,0.0013,0.0355,0.1442,-1.021,31.5785,6.5618,0.2078,0.7387,0.758,1.0262,0.5456,0.5745,1.053,1.0483,0.8953,0.854,0.409,0.4333,1.0592,0.6977,0.6667,0.9556,0.0003,0.0857,0.8476,0.7161,0.8844,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.3893,4.6162,2.1485,12.566,-0.4658,-7.2536,12.1298,3.4828,16.2105,-6.4283,9.7483,8.4177,2.9013,13.5913,0.0182,12.6546,12.8197,3.5805,15.2843,0.2,-0.0537,0.0399,0.0308,-0.7441,-0.5732,0.7703,0.6169,0.7405,0.6001,1.2004,0.9727,0.8103,0.3806,0.5484,0.3601,1.441,0.9462,0.6566,0.2846,-15.822,-1.0453,-55.5868,-3.6723,0.0661,3.9285,0.6193,0.4488,0.1576,0.1142,0.7246,0.7752,0.9246,0.8222,1.1927,1.0606,0.8892,0.2481,18.5791,-0.088,-0.5187,-0.1836,-0.5024,-0.8428,0.8553,0.201,1.1659,1.0798,4.1891,-0.8751,0.0344,0.883,0.9397,3.4906,-0.5242,0.4107,0.8404,0.9168,3.2396,-0.3071,5.8486,0.4893,0.0837,1.1491,1.1778,1.025,1.3204,1.3873,1.0506,1.6286,2.5683,1.577,0.9755,0.9014,0.9241,1.2001,1.2931,1.0775,0.0094,2.2796,-0.6855,-0.1153,-0.2276,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
1.4453,14.1055,3.7557,17.2797,-0.3946,3.4917,10.0351,3.1678,16.4349,-0.462,10.0919,16.6189,4.0766,15.0166,0.2015,11.8557,16.3296,4.041,14.1286,0.268,0.4139,0.1432,0.1219,0.346,0.2945,0.8512,1.1856,0.9213,0.9294,0.7771,0.7839,1.0088,1.4056,0.8488,0.8638,0.6038,0.6145,1.0177,0.9414,-1.2905,-0.945,-1.3708,-1.0038,0.7323,1.1022,0.6589,0.6419,0.5978,0.5824,0.9742,1.0514,1.1507,1.223,1.0945,1.1632,1.0629,0.2293,17.2325,0.1456,0.2296,0.4411,0.0272,0.2415,0.9163,2.6067,2.41,1.5524,5.285,-0.0146,1.3342,4.0211,2.0053,7.4042,-0.51,0.8409,1.8381,1.3558,4.5341,-0.8166,1.9538,3.0998,1.5866,0.7742,1.145,1.4791,0.5993,1.3111,2.1876,0.0304,0.0372,1.2269,1.0623,2.087,1.9645,0.7138,1.1656,1.633,0.0648,6.0736,0.4032,0.3258,-0.6403,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
1.2969,17.4137,4.173,24.3815,-1.0735,2.1482,39.1844,6.2597,30.0589,-0.4185,10.6011,16.2077,4.0259,16.8333,0.0761,12.9617,23.4813,4.8458,21.1588,0.2129,0.6037,0.1223,0.1001,0.2026,0.1657,0.8179,0.6666,1.0365,0.8612,1.5549,1.2918,0.8308,0.4444,1.0744,0.7416,2.4176,1.6687,0.6902,1.4233,-9.1004,-2.2057,-6.3939,-1.5497,0.2424,0.5549,0.6454,0.4374,1.163,0.7883,0.6778,0.8111,1.4484,1.1523,1.7857,1.4206,0.7956,0.2318,19.1552,-0.5493,0.244,-0.1786,0.3037,0.7031,0.7844,2.1725,2.8493,1.688,5.6749,-0.095,-0.4814,3.7908,1.947,7.6306,-1.4064,3.1542,4.4412,2.1074,9.9858,-0.4608,-4.5131,0.6888,-0.1526,0.867,0.801,0.9239,0.7516,0.6416,0.8536,0.1104,0.1563,1.4157,1.6343,0.7581,0.4639,0.7437,0.5683,0.7641,0.0821,7.1306,-0.347,-0.5256,0.1081,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
0.2007,4.6006,2.1449,9.7094,-0.9863,10.4376,7.3021,2.7022,13.7653,0.2138,9.3728,4.4314,2.1051,7.9857,0.4019,14.2378,10.4522,3.233,15.5525,0.3027,0.0192,0.0214,0.0141,1.1136,0.7331,0.6583,0.7938,1.0189,0.6634,1.2837,0.8358,0.6511,0.63,1.0382,0.4402,1.6478,0.6986,0.424,-1.2881,-0.8985,-0.714,0.6975,0.5543,0.7946,0.2792,0.3661,0.2191,1.3113,0.7849,0.5986,0.7054,1.2159,0.6243,1.7237,0.8851,0.5135,0.2985,21.5509,-0.5876,0.0638,-0.3295,0.7207,0.9452,0.9027,0.5949,0.732,0.8556,3.1371,-0.4272,-0.4359,0.26,0.5099,2.0284,-8.0104,-0.3324,0.2119,0.4604,1.6139,-2.1757,-1.3647,-1.7897,1.3114,1.6781,1.8584,1.1075,2.8159,3.4538,1.2265,0.5207,0.8492,1.6308,9.7645,4.3252,0.443,1.5466,1.9437,1.2568,0.0172,1.8066,-0.2593,-0.5009,0.1808,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
-0.1148,0.0051,0.0717,0.2681,-5.352,7.2159,0.0087,0.0931,0.4027,0.9461,10.0112,0.0057,0.0757,0.3925,0.9617,12.3417,0.0102,0.1011,0.5381,0.9576,-0.0159,-0.0115,-0.0093,0.7208,0.5847,0.8112,0.7697,0.9465,0.7092,1.2298,0.9214,0.7492,0.5924,0.8959,0.5029,1.5125,0.849,0.5613,-0.032,-0.0229,-0.0186,0.7166,0.5817,0.8117,0.0057,0.0041,0.0033,0.7285,0.5888,0.8082,0.6659,0.6832,0.4983,1.0259,0.7484,0.7295,0.2743,17.3462,-0.8064,0.0222,-0.4261,0.5094,0.8516,0.8819,-0.0312,0.0037,0.061,0.2371,-2.5839,0.0206,0.0004,0.02,0.078,-0.145,-0.0069,0.0008,0.0284,0.1207,-1.7033,-1.5184,4.5399,-2.9899,3.0474,2.1469,0.7045,9.2869,4.6091,0.4963,17.3168,2.248,0.1298,0.9715,1.4819,1.5253,3.0411,1.9646,0.646,0.0008,0.1017,0.3694,0.6148,0.6847,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
-0.064,0.0195,0.1397,0.5975,-2.3581,7.4077,0.0214,0.1464,0.6292,0.9187,9.9929,0.0069,0.0829,0.3841,0.9624,12.4406,0.0163,0.1275,0.5916,0.9536,-0.0086,-0.0064,-0.0051,0.7413,0.5954,0.8032,0.9541,1.685,1.0959,1.7661,1.1487,0.6504,0.9103,2.8392,1.201,3.1191,1.3194,0.423,-0.059,-0.0426,-0.0345,0.7223,0.5852,0.8103,0.023,0.0174,0.014,0.7567,0.6075,0.8028,0.9496,1.5558,1.01,1.6383,1.0636,0.6492,0.2592,17.5232,-0.9108,-0.0104,-0.638,0.3482,0.8743,0.7623,0.0007,0.0007,0.026,0.1143,-1.3808,0.0506,0.0016,0.0399,0.1965,-0.1101,0.0075,0.002,0.0449,0.1955,-0.4099,0.0133,0.0902,6.775,0.6507,0.5792,0.8902,0.4234,0.3355,0.7924,3.4017,1.1665,0.3429,0.2711,0.3462,1.277,0.5815,0.5847,1.0055,0.0011,0.1034,0.2531,0.0266,0.9493,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
-0.0308,0.0213,0.1458,0.7551,-1.7984,8.4972,0.0283,0.1682,0.9579,0.8949,9.9696,0.0169,0.1301,0.6186,0.94,13.1009,0.029,0.1704,0.7883,0.9418,-0.0036,-0.0031,-0.0024,0.8523,0.6486,0.761,0.8668,1.1209,0.8557,1.2932,0.9872,0.7634,0.7513,1.2564,0.7322,1.6723,0.9746,0.5828,-0.0595,-0.05,-0.038,0.8413,0.6393,0.7599,0.0296,0.0262,0.0199,0.8837,0.6728,0.7613,0.7883,1.2207,0.9579,1.5484,1.2151,0.7847,0.2787,18.5863,-0.6948,0.376,-0.2297,0.3303,0.8369,0.7933,-0.0304,0.0053,0.073,0.2115,-2.4172,0.0105,0.0081,0.0899,0.3375,-1.5128,0.011,0.0046,0.0678,0.2425,-0.6473,-2.8918,-2.7718,0.9585,0.8118,1.0764,1.3259,0.659,1.1585,1.7581,0.7362,1.5701,2.1328,0.4608,0.4205,0.9126,0.6266,0.8722,1.3921,0.0007,0.1968,0.7806,0.4714,0.7166,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
