@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
-0.4182,16.4999,4.062,29.714,-0.9543,-7.8824,54.8858,7.4085,52.3637,-1.6696,8.9519,14.0047,3.7423,20.3786,-0.017,13.6517,41.4633,6.4392,32.8699,0.1177,0.0531,-0.0467,-0.0306,-0.8805,-0.5774,0.6557,0.5483,1.0854,0.6308,1.9797,1.1505,0.5812,0.3006,1.1782,0.3979,3.9191,1.3237,0.3378,0.4431,42.6208,-3.3098,96.1977,-7.4703,-0.0777,0.7752,0.7588,0.4081,0.9789,0.5265,0.5379,0.5675,1.4581,0.904,2.5695,1.5931,0.62,0.0796,20.4659,0.3809,-0.09,-0.197,-0.5438,-0.7229,0.7519,-0.6611,0.017,0.1303,0.8241,?,0.1658,0.0349,0.1868,0.668,-0.1002,-0.5977,0.0196,0.1399,0.7661,?,-3.9865,1.1062,-0.2775,0.6974,0.9308,1.3346,0.4864,0.8664,1.7813,13.5492,1.0757,0.0794,0,1,0,1.2336,1.0757,0.872,0.006,1.4407,0.8244,0.5592,0.7303,DESTRA_PANTALONI
-0.0471,14.7843,3.845,23.0395,-0.8349,-8.2563,60.5135,7.779,36.8822,-2.6691,9.3655,16.137,4.0171,21.5629,-0.0113,14.4728,37.8524,6.1524,29.5381,0.1266,0.0057,-0.005,-0.0033,-0.8816,-0.5705,0.6471,0.4943,0.9572,0.625,1.9365,1.2644,0.6529,0.2443,0.9162,0.3906,3.75,1.5987,0.4263,0.3907,43.615,-2.4494,111.6225,-6.2688,-0.0562,1.2491,0.5889,0.3713,0.4714,0.2972,0.6305,0.6247,1.0685,0.78,1.7104,1.2486,0.73,0.0849,21.2984,-0.1757,-0.1445,-0.0201,-0.1943,-0.7248,0.7378,0.0642,0.0691,0.2628,0.7589,-1.0773,-0.3172,0.2909,0.5393,1.4344,-1.0678,0.175,0.2709,0.5205,1.6653,-1.0278,-0.2023,0.3669,-1.8132,0.4873,0.505,1.0361,0.2375,0.255,1.0736,0.5314,0.4663,0.8776,0.5267,0.4449,0.8447,0.5291,0.4557,0.8613,0.0025,1.3973,0.397,-0.6664,-0.9213,DESTRA_PANTALONI
-0.2053,0.1895,0.4353,1.8965,-1.7624,11.7456,1.2532,1.1194,4.7393,0.6705,9.5962,0.4826,0.6947,3.7343,0.6832,15.1793,1.6038,1.2664,5.9886,0.6773,-0.0175,-0.0214,-0.0135,1.224,0.7738,0.6322,0.3889,0.6266,0.3437,1.6114,0.884,0.5486,0.1512,0.3927,0.1182,2.5967,0.7814,0.3009,-0.1254,-0.1503,-0.0963,1.198,0.7673,0.6405,0.0477,0.0583,0.037,1.2206,0.7751,0.635,0.4002,0.5079,0.3167,1.2691,0.7914,0.6236,0.1005,21.7287,0.2325,0.0225,0.1586,0.8859,0.9863,0.9503,0.5591,0.0011,0.0334,0.1006,0.8353,-0.301,0.0054,0.0733,0.3997,?,-0.7339,0.0005,0.022,0.7573,?,-1.8573,-0.7618,0.4102,0.456,1.5192,3.3315,0.2079,2.3078,11.0989,-1.2758,-0.6733,0.5278,0,0,1,0.2516,0.1328,0.5278,0.0064,1.594,0.9945,0.9338,0.9561,DESTRA_PANTALONI
0.1144,1.4669,1.2111,7.2759,-0.9766,-6.5164,5.9489,2.439,12.0045,?,9.9036,2.1105,1.4527,6.0263,0.5648,12.0725,4.3369,2.0825,8.7291,0.4769,-0.0176,0.0116,0.0095,-0.658,-0.5398,0.8203,0.4966,0.8337,0.5816,1.6789,1.1712,0.6976,0.2466,0.695,0.3382,2.8187,1.3717,0.4866,0.2995,-0.4597,-0.4517,-1.5352,-1.5085,0.9826,0,0.2659,0.2206,0,0,0.8297,0.6061,1.2074,0.8335,1.992,1.3752,0.6904,0.0785,17.3141,0.1591,0.0451,-0.0582,-0.4507,-0.8371,0.8543,-0.3931,0.0043,0.0657,0.4473,?,-0.4524,0.0035,0.0596,0.6056,?,0.005,0.0009,0.0301,0.1551,-1.5728,0.869,-78.7763,-90.6518,1.1023,2.1846,1.9819,1.215,4.7725,3.9281,0.7386,4.7161,6.3851,1,0,0,0.7386,2.883,3.9033,0.004,0.8677,-0.9745,-0.2564,0.0948,DESTRA_PANTALONI
-0.3436,1.8878,1.374,7.1837,-0.8104,4.1866,12.508,3.5367,12.1192,-0.4705,9.4342,2.8333,1.6832,7.168,0.4327,11.002,2.835,1.6838,7.5785,0.4744,-0.0821,-0.0364,-0.0312,0.4438,0.3805,0.8575,0.3885,0.8163,0.816,2.1011,2.1005,0.9997,0.1509,0.6663,0.6659,4.4146,4.4119,0.9994,0.8293,-0.5881,-0.4702,-0.7092,-0.567,0.7995,0.4815,0.314,0.2752,0.6522,0.5716,0.8764,0.5928,1.0022,0.9479,1.6907,1.5992,0.9458,0.0684,15.6122,-0.4318,0.5446,0.3516,-0.3988,0.0405,0.8732,0.1571,0.062,0.2489,1.1403,-1.0977,0.0973,0.009,0.0951,0.3183,-0.5858,0.8123,0.1898,0.4357,1.7918,-0.8703,1.6139,0.1934,0.1198,2.6186,0.5713,0.2182,6.857,0.3263,0.0476,5.0756,0.7156,0.141,2.7085,0.5674,0.2095,3.5829,0.6364,0.1776,0.0055,1.2763,-0.376,0.7224,0.3329,DESTRA_PANTALONI
-0.7072,12.6356,3.5547,17.3801,-1.1215,5.6862,39.8288,6.311,24.1101,-0.6689,9.592,11.5596,3.3999,16.5632,0.1494,13.274,12.665,3.5588,15.2296,0.2563,-0.1244,-0.0737,-0.0533,0.5928,0.4284,0.7226,0.5632,1.0455,0.9988,1.8562,1.7734,0.9554,0.3172,1.0931,0.9977,3.4455,3.1448,0.9127,0.9507,-3.1584,-1.7503,-3.3221,-1.841,0.5542,0.5671,0.4207,0.4,0.7419,0.7054,0.9508,0.7209,1.0493,1.1412,1.4556,1.5831,1.0876,0.0755,20.0372,0.7303,0.1225,0.1692,-0.0599,0.0318,0.8555,0.0295,0.0303,0.1741,0.597,-3.3983,-0.2697,0.0011,0.0331,0.39,?,-0.8497,0.0097,0.0983,0.9133,?,-0.1094,-0.0347,0.3174,5.2653,1.771,0.3363,27.7233,3.1363,0.1131,1.1826,0.5051,0.4271,0,0,1,1.5306,0.6537,0.4271,0.006,1.2635,0.763,-0.9106,-0.8792,DESTRA_PANTALONI
-0.3982,5.0932,2.2568,17.6286,-1.0653,-8.8176,23.4723,4.8448,25.5614,-101.3286,9.9983,9.7699,3.1257,16.6671,0.1518,13.8108,25.4722,5.047,26.6968,0.1211,0.0452,-0.0398,-0.0288,-0.8819,-0.6385,0.7239,0.4658,0.722,0.4472,1.55,0.9599,0.6193,0.217,0.5213,0.1999,2.4025,0.9215,0.3836,0.3592,-3.0493,-2.4712,-8.4881,-6.8789,0.8104,34.1696,0.4344,0.281,0.0127,0.0082,0.6469,0.6897,1.0577,0.6603,1.5336,0.9575,0.6243,0.0913,20.3921,0.266,0.2744,-0.0338,-0.5511,-0.8893,0.8605,-0.6652,0.0143,0.1195,0.8124,?,-0.2269,0.0265,0.1627,0.5816,-8.6963,-0.2301,0.0046,0.0681,0.3578,?,2.932,2.8914,0.9862,0.7344,1.7552,2.3899,0.5394,3.0807,5.7115,1.5575,2.2704,1.4578,0,1,0,1.3968,2.2704,1.6254,0.0051,1.1285,-0.7752,-0.7376,0.574,DESTRA_PANTALONI
0.3233,15.7872,3.9733,19.7543,-0.6272,1.31,90.4811,9.5122,29.8789,-1.1501,9.9701,20.609,4.5397,19.9587,0.0578,14.1199,28.7297,5.36,25.3136,0.0759,0.2468,0.0324,0.0229,0.1314,0.0928,0.7061,0.4177,0.8752,0.7413,2.0953,1.7747,0.847,0.1745,0.766,0.5495,4.3904,3.1494,0.7173,0.4764,-6.2242,-3.6625,-13.065,-7.6878,0.5884,0.8736,0.5731,0.4432,0.656,0.5073,0.7733,0.6611,0.9898,0.7804,1.497,1.1804,0.7885,0.0689,21.6835,-0.3527,0.4469,0.5565,-0.3411,-0.4172,0.9586,-0.0825,0.0577,0.2403,0.6514,-3.5115,-0.1622,0.0579,0.2406,0.7898,-0.8382,-0.8182,0.0109,0.1044,0.8916,?,0.5085,0.1008,0.1983,0.9985,2.3016,2.3051,0.997,5.2975,5.3134,1.4077,0.5687,0.404,0.336,0,0,0.8247,0.7306,0.8859,0.0057,1.3057,-0.6409,-0.761,0.9704,DESTRA_PANTALONI
-0.6137,8.9462,2.991,15.2216,-1.1641,1.8725,95.8612,9.7909,30.0193,-1.812,9.6722,12.5482,3.5423,16.6545,0.1943,13.8729,22.3332,4.7258,24.1338,0.1506,-0.3278,-0.0635,-0.0442,0.1936,0.135,0.6972,0.3055,0.8444,0.6329,2.764,2.0718,0.7496,0.0933,0.7129,0.4006,7.6394,4.2923,0.5619,0.4233,-2.0385,-1.914,-4.8159,-4.5217,0.9389,0.6589,0.3403,0.2476,0.5164,0.3757,0.7276,0.5071,0.914,0.6307,1.8025,1.2439,0.6901,0.0658,21.0262,0.2843,0.2483,0.0031,-0.4138,-0.571,0.9269,-0.0592,0.1059,0.3255,0.9233,-3.9882,-0.2107,0.0078,0.0881,0.3175,-9.5997,-0.765,0.0286,0.1692,0.9005,?,0.2808,0.0773,0.2754,3.6946,1.9234,0.5206,13.65,3.6994,0.271,2.5672,0.8198,0.3193,6.1793,0,0,2.908,1.0254,0.3526,0.0053,1.2281,-0.8204,-0.9353,0.839,DESTRA_PANTALONI
-0.4949,4.0166,2.0041,10.1894,-0.7012,3.2622,30.2088,5.4963,23.0964,-0.8224,9.7545,10.5941,3.2549,33.2805,0.0199,11.67,14.6676,3.8298,33.5605,0.0367,-0.1517,-0.0507,-0.0424,0.3344,0.2795,0.8359,0.3646,0.6157,0.5233,1.6886,1.4351,0.8499,0.133,0.3791,0.2738,2.8515,2.0596,0.7223,0.4029,-6.2066,-3.2813,-15.403,-8.1433,0.5287,0.4726,0.1764,0.1719,0.3732,0.3638,0.9746,0.4412,0.3062,0.3036,0.694,0.6882,0.9917,0.0736,17.0734,-0.0124,-0.2839,-0.4237,-0.0971,-0.056,0.942,-0.082,0.0275,0.1657,0.6559,-1.7066,0.1313,0.0123,0.1107,0.4779,-0.7003,0.5385,0.5858,0.7654,1.9238,-0.9538,-0.6249,-0.1524,0.2438,1.4972,0.2165,0.1446,2.2416,0.0469,0.0209,2.1009,0.4403,0.2096,0.8621,0.2461,0.2855,1.3723,0.3409,0.2484,0.004,1.2041,0.8656,0.9441,0.8708,SINISTRA_PANTALONI
0.0249,0.2321,0.4818,1.919,-0.9739,5.5592,0.6518,0.8074,3.0379,0.5652,9.8789,0.2626,0.5124,3.0902,0.7395,11.3714,0.3359,0.5796,2.6139,0.7987,0.0045,0.0025,0.0022,0.5627,0.4889,0.8687,0.5968,0.9402,0.8313,1.5756,1.393,0.8841,0.3561,0.884,0.691,2.4824,1.9404,0.7817,-0.2397,-0.1079,-0.0913,0.4502,0.3809,0.8462,0.1391,0.0819,0.0749,0.589,0.5382,0.9139,0.6317,0.621,0.7341,0.9831,1.1622,1.1822,0.081,15.8554,0.0316,-0.3623,-0.242,-0.0349,0.6589,0.7273,-0.0553,0.0104,0.102,0.3663,-6.7443,-0.7567,0.0002,0.0146,0.776,?,-0.365,0.0014,0.0369,0.4826,?,0.0731,0.1514,2.0729,6.9943,2.7624,0.3949,48.9202,7.6308,0.156,0.4111,0.661,1.6078,0,0,1,0.4721,0.759,1.6078,0.006,1.1965,-0.2842,0.9206,-0.622,SINISTRA_PANTALONI
-0.646,3.8868,1.9715,12.5065,-0.5864,2.1955,27.174,5.2129,21.1342,-0.6652,9.9461,10.2491,3.2014,18.5985,0.0514,11.5853,11.2545,3.3548,17.744,0.1095,-0.2942,-0.065,-0.0558,0.2207,0.1895,0.8585,0.3782,0.6158,0.5877,1.6283,1.5539,0.9543,0.143,0.3792,0.3454,2.6514,2.4145,0.9107,0.5476,-4.5866,-2.1179,-8.3764,-3.8678,0.4618,0.6212,0.4021,0.3956,0.6473,0.6369,0.9839,0.5918,0.6724,0.7048,1.1363,1.1911,1.0482,0.074,16.0152,0.1185,0.0928,-0.0162,0.0276,0.3665,0.8694,-0.1912,0.1917,0.4378,1.1972,-0.9561,-0.0142,0.0747,0.2733,0.8803,-0.7339,-0.3623,0.5026,0.7089,1.9461,-1.0005,13.5015,0.5276,0.0391,1.6017,0.6175,0.3855,2.5654,0.3813,0.1486,1.5705,0.6012,0.3828,1.2055,0.6291,0.5219,1.36,0.6152,0.4523,0.003,1.4769,0.9702,0.8926,0.8623,SINISTRA_PANTALONI
-0.0939,0.3934,0.6272,2.4538,-1.0469,5.0078,0.9369,0.9679,4.4127,0.3472,10.12,0.8474,0.9205,4.5964,0.6647,11.3465,0.9358,0.9673,4.8674,0.6694,-0.0187,-0.0093,-0.0083,0.4948,0.4413,0.8919,0.648,0.6813,0.6484,1.0515,1.0006,0.9516,0.4199,0.4642,0.4204,1.1056,1.0012,0.9056,-0.5346,-0.1377,-0.1273,0.2576,0.2382,0.9244,0.1773,0.0875,0.0814,0.4932,0.4591,0.931,0.5561,0.5338,0.5041,0.96,0.9066,0.9443,0.0843,15.6513,0.8979,-0.1185,0.2817,0.1086,0.5216,0.903,-0.1907,0.0002,0.0123,0.2228,?,-0.6817,0.0001,0.0072,0.7006,?,-0.4903,0,0.0039,0.4993,?,0.2797,0.3889,1.3903,1.6922,3.1248,1.8466,2.8637,9.7647,3.4098,0.318,0.4463,1.4032,1,1,1,0.318,0.4463,1.4032,0.0064,1.3627,-0.943,-0.5332,0.2993,SINISTRA_PANTALONI
-0.4364,1.8117,1.346,7.8473,-2.1014,2.7818,8.0619,2.8393,14.0884,-0.6505,10.28,4.1575,2.039,13.3945,0.3409,11.0926,4.593,2.1431,14.2422,0.3433,-0.1569,-0.0424,-0.0393,0.2706,0.2508,0.9267,0.4741,0.6601,0.6281,1.3925,1.3249,0.9514,0.2247,0.4358,0.3945,1.9391,1.7552,0.9052,0.9576,-0.7675,-0.7141,-0.8015,-0.7458,0.9305,0.2964,0.1245,0.1167,0.42,0.3936,0.9371,0.557,0.5859,0.551,1.0518,0.9892,0.9405,0.0761,14.9936,0.4709,-0.2045,-0.0558,-0.1649,0.013,0.968,-0.0146,0.0072,0.0851,0.2469,-1.8659,-0.1674,0.0052,0.0721,0.5485,?,-0.8195,0.0227,0.1507,0.9314,?,0.0872,0.0178,0.2043,1.1799,0.5646,0.4786,1.3921,0.3188,0.229,0.293,0.1726,0.5889,0,0,1,0.4501,0.2651,0.5889,0.006,1.0619,0.4798,-0.6764,-0.8734,SINISTRA_PANTALONI
-0.0382,0.2808,0.5299,2.174,-0.9966,6.8622,0.5818,0.7627,2.8412,0.651,9.9331,0.5787,0.7607,4.1545,0.6726,12.1029,0.7208,0.849,3.9682,0.7288,-0.0056,-0.0038,-0.0032,0.6908,0.567,0.8207,0.6948,0.6966,0.6242,1.0027,0.8984,0.896,0.4827,0.4853,0.3896,1.0054,0.8071,0.8028,-0.2047,-0.1271,-0.1018,0.621,0.4971,0.8005,0.1337,0.0858,0.0744,0.6416,0.5565,0.8673,0.7652,0.5233,0.5479,0.6839,0.716,1.0469,0.0862,17.2499,-0.1277,-0.3878,-0.3528,0.2508,0.6967,0.8685,-0.1273,0.001,0.031,0.2022,?,-0.7111,0.0001,0.01,0.724,?,-0.5055,0.0002,0.0133,0.5342,?,0.179,0.2518,1.4068,3.0932,2.3259,0.7519,9.568,5.41,0.5654,0.2793,0.3785,1.3553,1,1,1,0.2793,0.3785,1.3553,0.0063,1.3438,-0.9102,0.4463,-0.6183,SINISTRA_PANTALONI
0.2564,6.054,2.4605,15.4055,-0.5855,5.5944,16.1549,4.0193,16.4417,-0.3868,9.6839,17.5654,4.1911,16.3113,0.0366,12.086,18.8433,4.3409,17.9061,0.0832,0.0458,0.0265,0.0212,0.5777,0.4629,0.8012,0.6122,0.5871,0.5668,0.959,0.9259,0.9655,0.3748,0.3447,0.3213,0.9197,0.8573,0.9322,1.2407,-9.1709,-3.5003,-7.3919,-2.8213,0.3817,0.8195,0.5739,0.4975,0.7002,0.607,0.8669,0.937,0.9445,0.8604,1.008,0.9182,0.9109,0.0788,17.5489,0.0565,0.4342,0.4407,0.2206,0.4081,0.9596,0.2758,0.0189,0.1375,0.397,0.3009,-0.143,0.0216,0.1469,0.4413,-1.2732,-0.7949,0.0009,0.0307,0.8711,?,-1.9292,-0.347,0.1799,0.9363,4.4864,4.7916,0.8766,20.1278,22.9599,-0.6913,-0.1961,0.2837,2.9253,0,0,0.8997,0.4558,0.5066,0.006,1.2681,0.9011,0.1463,-0.2875,SINISTRA_PANTALONI
1.7077,2.3927,1.5468,7.2737,-0.4402,-2.8923,4.5322,2.1289,11.6013,-2.7979,9.7784,4.2906,2.0714,10.7929,0.2482,10.71,3.412,1.8472,9.3944,0.353,-0.5904,0.1746,0.1595,-0.2958,-0.2701,0.913,0.7266,0.7468,0.8374,1.0278,1.1525,1.1214,0.5279,0.5577,0.7013,1.0563,1.3283,1.2575,0.2601,-0.624,-0.4338,-2.3988,-1.6678,0.6953,1.6534,0.3518,0.3479,0.2128,0.2104,0.9888,0.627,0.6739,0.7743,1.0749,1.2349,1.1489,0.0718,14.9152,-0.4283,-0.4784,-0.2153,0.2087,-0.142,0.903,-0.4452,0.0107,0.1033,0.5866,?,0.4486,0.0028,0.0525,0.1734,0.6841,0.4937,0.0093,0.0964,0.3121,0.5045,-0.9925,-0.9018,0.9087,1.9683,1.0714,0.5444,3.8741,1.148,0.2963,-1.562,-1.8458,1.1817,0,0,0.8714,3.3825,1.8792,0.5556,0.0056,1.3874,-0.881,0.8369,-0.9546,SINISTRA_PANTALONI
-0.3283,1.4762,1.215,5.3677,-1.4492,-1.1346,6.5639,2.562,10.1564,-5.2702,9.6126,2.6256,1.6204,6.8607,0.4942,10.0019,4.423,2.1031,9.3106,0.424,0.2893,-0.0341,-0.0328,-0.118,-0.1134,0.9611,0.4742,0.7498,0.5777,1.5811,1.2182,0.7705,0.2249,0.5622,0.3338,2.5,1.484,0.5936,0.3721,-0.4738,-0.4633,-1.2735,-1.2453,0.9778,1.353,0.1616,0.1356,0.1194,0.1002,0.8391,0.5285,0.7824,0.5765,1.4804,1.0908,0.7369,0.0739,12.1703,-0.0861,0.1056,0.0894,-0.6963,-0.8378,0.9674,0.197,0.0009,0.0303,0.1072,0.602,0.1435,0.0501,0.2239,0.653,-0.0637,-0.1684,0.0589,0.2426,0.9196,-2.2349,1.373,-1.1702,-0.8523,0.1355,0.1251,0.9228,0.0184,0.0156,0.8515,-4.1478,-0.2552,0.0615,0.4388,0.9476,2.1597,0.1642,0.1166,0.7101,0.0023,0.6057,0.9074,-0.8377,-0.7701,SINISTRA_PANTALONI
0.3898,3.6924,1.9215,11.1143,-1.3699,0.3631,14.9963,3.8725,13.9991,-1.3134,8.8327,21.7452,4.6632,20.416,0.0195,9.9291,20.148,4.4887,18.2554,0.1319,1.0735,0.0441,0.0393,0.0411,0.0366,0.8896,0.4962,0.4121,0.4281,0.8304,0.8627,1.0389,0.2462,0.1698,0.1833,0.6896,0.7443,1.0793,0.8084,-15.8336,-2.3154,-19.5873,-2.8643,0.1462,0.775,0.2252,0.223,0.2906,0.2877,0.9901,0.7939,0.5444,0.6088,0.6857,0.7668,1.1184,0.059,13.5875,-0.7411,-0.2747,-0.2109,0.1852,0.0752,0.9701,-0.0353,0.0192,0.1384,0.5812,-5.9423,0.1201,0.016,0.1264,0.5379,-0.1874,0.7028,0.0107,0.1033,0.5271,0.3428,-0.2943,-0.0503,0.1709,1.0952,1.3396,1.2232,1.1994,1.7945,1.4962,5.8604,-1.8091,-0.3087,0.1848,0.1044,0.5648,1.0805,1.1026,1.0205,0.0048,0.9324,-0.506,0.9604,-0.4288,SINISTRA_PANTALONI
