@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
0.1611,8.56,2.9257,18.5595,-0.5763,-1.9178,12.7885,3.5761,15.4098,-2.448,0.0687,12.4692,3.5312,19.5851,-0.4182,5.0099,12.4277,3.5253,16.7611,0.0364,-0.084,2.3451,0.0322,-27.9098,-0.3828,0.0137,0.8181,0.8285,0.8299,1.0127,1.0144,1.0017,0.6694,0.6865,0.6888,1.0256,1.029,1.0033,0.6202,1.175,-10.7045,1.8945,-17.2596,-9.1104,2.6345,0.8526,0.6769,0.3236,0.2569,0.7939,1.2044,0.9476,1.1073,0.7868,0.9194,1.1685,0.0134,7.7162,0.1325,0.523,0.2772,-0.1429,-0.6806,0.5135,0.2036,0.0437,0.209,0.9547,-0.7238,0.1892,0.0371,0.1927,0.8681,-0.7997,0.7558,0.149,0.386,1.7365,-0.9345,1.076,0.2694,0.2503,1.0845,0.5415,0.4993,1.176,0.2932,0.2493,1.0392,0.4779,0.4599,1.1482,0.617,0.5374,1.0998,0.5498,0.4999,0.0056,1.3336,-0.8863,0.4838,-0.2224,2.5399,11.7199,3.4234,10.6974,-0.1413,3.971,14.3758,3.7915,14.7615,-1.3755,6.7003,2.9334,1.7127,5.7342,0.3038,0.6396,0.3791,0.5927,0.9029,1.9988,2.2138,0.8152,3.9953,4.9007,0.1549,-0.5293,-3.4166,1.5084,1.1381,0.7545,0.7247,1.8655,2.5743,0.0565,15.1881,-0.5555,-0.8334,0.8369,PANTALONI
1.5367,16.8571,4.1057,19.136,-0.3013,-2.7601,16.5495,4.0681,17.3414,-2.6943,0.7773,30.1289,5.489,24.7741,-0.3108,6.2889,34.5694,5.8796,25.0777,0.0141,-0.5568,1.977,0.2444,-3.5509,-0.4389,0.1236,1.0093,0.748,0.6983,0.7411,0.6919,0.9336,1.0186,0.5595,0.4876,0.5493,0.4787,0.8715,0.3503,0.7543,-12.3484,2.1533,-35.2494,-16.3702,3.1327,0.778,0.5781,0.2484,0.1845,0.743,1.1035,0.7724,0.7631,0.7,0.6915,0.9879,0.0223,9.4987,-0.091,0.796,0.7925,-0.1158,-0.5994,0.7233,0.2312,0.0667,0.2582,0.8596,-1.1288,-0.2097,0.0225,0.1501,0.5842,?,-0.1972,0.0119,0.109,0.5286,-1.9395,-1.1023,-1.1722,1.0635,1.7198,2.3685,1.3772,2.9577,5.6096,1.8966,0.7803,1.3068,1.6748,0,2.2454,0,1.4716,1.6261,1.105,0.0025,0.7576,0.7041,-0.7157,-0.0645,2.1849,7.8318,2.7985,9.2926,0.0133,4.882,20.1583,4.4898,15.7141,-1.0938,6.1494,1.7884,1.3373,5.2567,0.2755,0.4475,0.3553,0.7939,0.6233,2.0927,3.3573,0.3885,4.3792,11.2717,-0.0153,0.0628,-4.1068,1.2549,1.298,1.0344,0.5914,1.7677,2.9893,0.0558,14.7801,-0.5858,-0.8668,0.804,PANTALONI
1.4745,9.6694,3.1096,14.9993,-0.4236,-1.7135,15.7081,3.9633,15.2099,-1.6629,1.3945,18.6881,4.323,16.6935,-0.4394,6.0321,14.7335,3.8384,14.8551,0.0223,-0.8605,1.0573,0.2444,-1.2287,-0.2841,0.2312,0.7846,0.7193,0.8101,0.9168,1.0325,1.1262,0.6156,0.5174,0.6563,0.8405,1.0661,1.2684,0.4699,0.8758,-13.1437,1.8637,-27.9696,-15.0072,1.8446,0.9085,0.6934,0.4925,0.3759,0.7632,0.9862,0.8985,1.0097,0.9111,1.0239,1.1238,0.0182,9.0921,0.4586,0.6089,0.532,0.0457,-0.3623,0.6614,-0.0825,0.0577,0.2403,0.6514,-3.5115,-0.1622,0.0579,0.2406,0.7898,-0.8382,-0.8182,0.0109,0.1044,0.8916,?,0.5085,0.1008,0.1983,0.9985,2.3016,2.3051,0.997,5.2975,5.3134,1.4077,0.5687,0.404,0.336,0,0,0.8247,0.7306,0.8859,0.0057,1.3057,-0.6409,-0.761,0.9704,1.6809,9.3182,3.0526,10.931,-0.379,2.1146,30.6227,5.5338,14.7147,-1.2422,6.886,1.5077,1.2279,3.738,0.555,0.7949,0.2441,0.3071,0.5516,2.486,4.5067,0.3043,6.1804,20.3108,0.3686,-0.6446,-1.7489,1.2078,0.9437,0.7814,0.7429,2.9243,3.9365,0.0507,14.7162,-0.2032,-0.5747,0.8731,PANTALONI
0.3894,13.1436,3.6254,19.6808,-0.3204,-1.914,14.2927,3.7806,16.8686,-6.6903,0.3383,19.2126,4.3832,21.6284,-0.5722,5.1274,24.2877,4.9283,20.9863,0.0213,-0.2034,1.1508,0.0759,-5.657,-0.3733,0.066,0.959,0.8271,0.7356,0.8625,0.7671,0.8894,0.9196,0.6841,0.5412,0.7439,0.5885,0.791,0.3254,0.6067,-10.4513,1.8642,-32.1159,-17.2276,6.7952,1.0835,0.6951,0.1595,0.1023,0.6415,1.1667,0.91,0.9378,0.7799,0.8038,1.0306,0.0136,7.7258,-0.5058,0.6262,0.7498,-0.3524,-0.799,0.6552,0.1503,0.0058,0.0761,0.3946,-0.1309,-0.0669,0.0292,0.1709,0.6267,-14.0184,0.3881,0.0055,0.0743,0.4065,0.4282,-2.2475,0.3871,-0.1722,0.4453,1.0241,2.2998,0.1983,1.0487,5.2891,0.0781,-0.15,-1.9215,8.3619,0.4908,0.0587,0.6296,0.9707,1.5416,0.0029,0.6359,-0.0851,-0.1669,-0.8443,1.9529,5.9567,2.4406,8.4182,-0.016,1.8112,6.6766,2.5839,12.7285,-2.0268,8.5494,3.3115,1.8198,6.5183,0.3219,1.0782,0.2284,0.2119,0.9446,1.3412,1.4199,0.8922,1.7988,2.0162,0.0155,-0.0428,-2.7549,1.9703,0.862,0.4375,0.6614,1.2915,1.9527,0.0618,13.3927,-0.3972,-0.8765,0.7711,PANTALONI
0.8621,3.926,1.9814,8.7924,-0.2072,-1.9346,6.8271,2.6129,11.2277,-16.6114,-0.7843,10.1592,3.1873,15.8649,-1.0629,3.9356,10.5241,3.2441,11.7376,0.0302,-0.4456,-1.0991,0.219,2.4665,-0.4916,-0.1993,0.7583,0.6216,0.6108,0.8198,0.8054,0.9825,0.5751,0.3864,0.373,0.672,0.6487,0.9653,0.1425,0.1846,-4.1335,1.2956,-29.003,-22.3864,11.424,0.947,0.6018,0.0829,0.0527,0.6354,0.7831,0.5542,0.7491,0.7077,0.9566,1.3516,0.0151,5.7303,-0.4884,0.4684,0.7583,-0.127,-0.8394,0.0543,-0.0592,0.1059,0.3255,0.9233,-3.9882,-0.2107,0.0078,0.0881,0.3175,-9.5997,-0.765,0.0286,0.1692,0.9005,?,0.2808,0.0773,0.2754,3.6946,1.9234,0.5206,13.65,3.6994,0.271,2.5672,0.8198,0.3193,6.1793,0,0,2.908,1.0254,0.3526,0.0053,1.2281,-0.8204,-0.9353,0.839,1.6205,9.2752,3.0455,9.0348,-0.052,2.5147,23.8051,4.879,15.1019,-1.4703,6.6698,9.6992,3.1144,10.4282,-0.0922,0.6444,0.243,0.377,0.6242,0.9779,1.5666,0.3896,0.9563,2.4543,0.0497,0.5073,10.2089,1.4048,0.8995,0.6403,0.5983,0.8664,1.4482,0.0487,14.0548,-0.9096,-0.7406,0.8588,PANTALONI
1.75,4.6555,2.1577,8.2275,-0.3933,-1.3378,1.8942,1.3763,5.6295,-3.064,-0.555,1.141,1.0682,4.402,-1.8405,3.2128,2.5285,1.5901,5.781,0.0614,-1.3081,-3.1532,0.5447,2.4106,-0.4164,-0.1727,1.5677,2.02,1.3569,1.2885,0.8655,0.6717,2.4577,4.0802,1.8412,1.6602,0.7491,0.4512,0.5472,0.8142,-6.1426,1.488,-11.2265,-7.5446,4.263,3.8105,0.9588,0.8938,0.2249,0.2516,1.4615,1.869,1.4232,1.2788,0.9738,0.7615,0.0151,4.6977,0.1842,0.1034,0.6917,-0.2082,-0.395,0.0061,0.1915,0.0638,0.2526,0.9424,-0.7643,-0.3345,0.1394,0.3734,0.9371,-4.3528,0.5951,0.011,0.1047,0.3049,0.5701,-0.5725,0.3217,-0.562,0.6765,2.4138,3.5679,0.4577,5.8266,12.73,0.5357,-1.0099,-1.8851,3.0508,0.7532,0.2469,1.0056,3.0911,3.074,0.0047,1.2972,-0.0751,-0.8219,0.4415,3.1714,14.072,3.7513,10.9322,-0.1242,-1.6066,32.5396,5.7043,13.7995,-2.4257,2.9335,28.3493,5.3244,14.0724,-0.5595,-1.9739,1.0811,-0.5477,0.6576,0.7045,1.0714,0.4325,0.4964,1.1478,0.1236,0.2392,1.9353,2.4141,1.0777,0.4464,0.7922,0.7769,0.9806,0.0305,13.8792,0.0393,-0.5662,0.7411,PANTALONI
0.006,0.0214,0.1463,0.8104,-0.9151,-0.0598,0.0524,0.2289,1.7587,-1.9722,-0.6909,0.0517,0.2273,1.5744,?,0.7393,0.0598,0.2446,1.7772,0.0502,-0.1009,-0.0087,0.0082,0.0865,-0.0808,-0.9345,0.6392,0.6435,0.5981,1.0068,0.9357,0.9294,0.4086,0.4141,0.3577,1.0136,0.8755,0.8638,0.3318,0.246,-4.1246,0.7412,-12.4295,-16.7693,0.7152,0,0.2262,0,0.3162,0,0.4608,0.5147,0.456,1.117,0.9896,0.8859,0.0046,0.9706,0.2314,0.04,-0.0402,0.3755,-0.4449,-0.9553,-0.4757,0.0002,0.0137,0.5125,?,-0.391,0.0001,0.0106,0.4125,?,0.0378,0.0003,0.0173,0.0678,-0.2738,1.2167,-12.6014,-10.3572,1.2905,0.7898,0.612,1.6654,0.6238,0.3746,1.2424,35.1582,28.2987,1,0,0,1.2424,7.5575,6.083,0.0041,0.9053,0.9254,0.9798,0.916,5.6835,0.0453,0.2129,0.686,0.889,-7.624,0.0026,0.0513,7.6964,?,2.3638,0.1737,0.4168,1.295,0.5213,-0.7455,2.4044,-3.2253,4.1526,0.5107,0.123,17.2438,0.2608,0.0151,-0.7139,3.8971,-5.4588,0,2.285,0,0.0891,0.5298,5.9434,0.0649,15.6714,0.8979,-0.9825,-0.8084,PANTALONI
0.0339,0.649,0.8056,8.6073,-0.4117,-0.0382,1.87,1.3675,11.5875,-0.9859,0.0119,1.4091,1.1871,10.8703,-2.0017,1.1618,2.5811,1.6066,8.8257,0.0043,-0.8877,2.8515,0.0292,-3.2122,-0.0329,0.0102,0.5891,0.6787,0.5014,1.152,0.8512,0.7389,0.3471,0.4606,0.2515,1.3271,0.7245,0.5459,0.4363,0.3463,-65.9529,0.7936,-151.1519,-190.4699,1.045,1.6836,0.6879,1.6112,0.6583,0.4086,0.7428,0.7918,0.9753,1.066,1.3129,1.2317,0.0004,1.7299,-0.1669,-0.2657,0.1742,-0.2045,0.0412,-0.2589,-0.5512,0.0047,0.0687,0.6655,?,-0.2006,0.0047,0.0685,0.3351,?,0.035,0.0007,0.0263,0.1119,-0.3107,2.7473,-15.745,-5.7311,1.0042,2.6181,2.6072,1.0083,6.8542,6.7976,1.9859,25.0898,12.6342,1,0,0,1.9859,5.9478,2.9951,0.004,0.7924,0.8647,0.4006,0.7158,2.6943,0.9923,0.9961,2.9587,0.3701,-8.6744,0.1683,0.4102,9.6311,?,2.8774,4.2263,2.0558,5.6921,-0.1805,-0.3106,0.9364,-3.0147,2.4282,0.4845,0.1996,5.8959,0.2348,0.0398,-0.1805,-1.9976,11.0653,0,0.9742,0,0.3072,0.5198,1.692,0.0644,14.3889,-0.1612,-0.8131,0.6499,PANTALONI
2.5415,18.01,4.2438,17.9952,-0.6544,-0.8217,22.697,4.7641,24.5625,-2.3004,0.0085,25.1611,5.0161,25.7724,-1.0994,6.477,31.0508,5.5723,18.9273,0.0204,-3.0931,299.359,0.3924,-96.7836,-0.1269,0.0013,0.8908,0.846,0.7616,0.9498,0.855,0.9002,0.7935,0.7158,0.58,0.9021,0.731,0.8103,0.4158,0.5274,-18.0589,1.2685,-43.4357,-34.2416,1.4616,0.8861,0.563,0.6062,0.3852,0.6354,0.7326,0.6982,0.9508,0.9531,1.2977,1.3617,0.0194,9.7609,-0.346,0.3409,0.6977,0.1541,-0.493,0.1449,-0.0606,0.0609,0.2467,0.6506,-4.8768,-0.2349,0.0045,0.0673,0.3481,-14.6244,-0.806,0.0286,0.169,0.954,?,0.2579,0.0751,0.2914,3.6644,1.4597,0.3984,13.4281,2.1308,0.1587,1.6567,0.5659,0.3416,4.9682,0,0,1.8687,0.6819,0.3649,0.0058,1.2271,-0.3966,-0.9729,0.4191,1.9664,11.0857,3.3295,9.4422,-0.0662,2.5771,16.9763,4.1202,12.7375,-1.4034,7.3542,3.5175,1.8755,5.6761,0.3427,0.763,0.2674,0.3504,0.8081,1.7753,2.1969,0.653,3.1516,4.8263,0.0789,-0.1981,-2.5129,1.671,1.0254,0.6137,0.7413,1.6635,2.244,0.0554,14.4355,-0.8441,-0.9386,0.9398,PANTALONI
0.1841,4.0551,2.0137,9.4968,-0.4143,-0.4089,3.3731,1.8366,8.2947,-1.044,-0.1726,1.5,1.2248,8.4377,-0.6108,2.5459,2.6777,1.6364,8.303,0.0216,-0.4502,-1.0669,0.0723,2.3697,-0.1606,-0.0678,1.0964,1.6442,1.2306,1.4996,1.1224,0.7485,1.2022,2.7033,1.5144,2.2487,1.2597,0.5602,0.6566,0.8695,-15.2081,1.3242,-23.1617,-17.4912,1.6547,1.2819,0.7913,0.7747,0.4782,0.6173,1.1449,1.1255,1.1438,0.983,0.999,1.0162,0.0034,3.7378,0.3937,0.4906,0.4319,0.0184,-0.0825,0.2283,0.233,0.0078,0.0886,0.4167,0.2745,-0.0106,0.0183,0.1354,0.3785,-2.3846,0.4683,0.0411,0.2027,0.5885,0.3437,-21.923,0.4975,-0.0227,0.6544,0.4371,0.6679,0.4283,0.191,0.4461,-0.5913,0.5116,-0.8652,5.1362,0.6405,0.1247,1.1009,0.708,0.6431,0.0037,0.8206,-0.6664,0.7929,-0.9441,2.0843,11.4734,3.3872,9.9569,-0.0897,2.6323,4.2142,2.0528,7.2971,-0.589,8.2075,1.7327,1.3163,6.0072,0.3477,0.7918,0.254,0.3207,1.65,2.5733,1.5596,2.7226,6.6218,2.4322,0.303,-0.256,-0.8448,1.9897,0.9922,0.4987,1.3645,1.6575,1.2147,0.062,14.0719,-0.7793,-0.9005,0.6345,PANTALONI
0.6068,8.1222,2.8499,24.1505,-0.2688,-1.0598,3.9612,1.9903,11.5561,-1.7538,-0.1479,4.5097,2.1236,22.0158,-0.4034,3.3046,7.186,2.6807,24.269,0.0163,-0.5726,-4.1023,0.1836,7.1645,-0.3207,-0.0448,1.4319,1.342,1.0631,0.9372,0.7425,0.7922,2.0504,1.801,1.1303,0.8784,0.5512,0.6276,0.6952,0.8085,-12.7253,1.163,-18.3049,-15.7388,4.5358,1.2133,0.7715,0.2675,0.1701,0.6359,2.0898,1.097,0.9951,0.5249,0.4762,0.9072,0.0088,5.0444,0.5148,0.5755,0.2316,0.2757,-0.2036,0.195,-0.082,0.0275,0.1657,0.6559,-1.7066,0.1313,0.0123,0.1107,0.4779,-0.7003,0.5385,0.5858,0.7654,1.9238,-0.9538,-0.6249,-0.1524,0.2438,1.4972,0.2165,0.1446,2.2416,0.0469,0.0209,2.1009,0.4403,0.2096,0.8621,0.2461,0.2855,1.3723,0.3409,0.2484,0.004,1.2041,0.8656,0.9441,0.8708,0.9447,9.5362,3.0881,8.4448,-0.1845,2.3497,5.9739,2.4442,9.4858,-0.724,8.551,1.0099,1.0049,3.1404,0.6671,0.4021,0.1105,0.2748,1.2635,3.0729,2.4322,1.5963,9.4428,5.9154,0.3302,-0.209,-0.633,1.2958,0.7557,0.5832,0.8903,2.6891,3.0205,0.0637,14.1196,-0.6945,-0.9737,0.6435,PANTALONI
-0.0238,5.5801,2.3622,23.2608,-0.3264,-0.2913,3.0393,1.7434,10.9035,-1.0072,-0.1398,3.3689,1.8355,18.3853,-0.7399,2.6476,5.0835,2.2547,20.3589,0.0059,0.0816,0.17,-0.009,2.0831,-0.11,-0.0528,1.355,1.287,1.0477,0.9498,0.7732,0.8141,1.836,1.6564,1.0977,0.9022,0.5979,0.6627,1.0462,0.7321,-47.6942,0.6998,-45.5882,-65.1468,3.2283,1.6596,0.8563,0.5141,0.2653,0.516,2.1333,1.2652,1.1425,0.5931,0.5356,0.9031,0.0023,3.8981,0.4819,0.3687,0.2743,0.0079,-0.1026,0.0973,0.0492,0.0056,0.0745,0.2474,-0.9987,-0.2537,0.0138,0.1173,0.7011,?,-0.6571,0.0765,0.2765,0.8901,?,-0.1939,-0.0749,0.3862,0.6356,0.2695,0.4241,0.404,0.0727,0.1798,0.1763,0.1389,0.7876,0,0,1,0.3529,0.278,0.7876,0.0049,0.9937,0.6371,-0.8654,-0.9171,2.4097,10.4075,3.2261,10.2412,-0.0674,3.0191,2.5482,1.5963,6.1253,-0.1866,8.1071,2.5485,1.5964,9.1855,0.0032,0.7982,0.2972,0.3724,2.021,2.0209,0.9999,4.0843,4.0838,0.9999,0.6711,-22.1598,-33.0188,1.8587,1.0413,0.5602,1.6719,1.1149,0.6668,0.0628,14.1058,-0.7095,-0.8268,0.4997,PANTALONI
