@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
-0.0802,6.9404,2.6345,17.4073,-0.9506,-1.0369,31.7968,5.6389,28.208,-1.9744,9.8677,31.6373,5.6247,26.7922,-0.0989,11.4929,36.7419,6.0615,26.8429,0.0473,0.0773,-0.0081,-0.007,-0.1051,-0.0902,0.8586,0.4672,0.4684,0.4346,1.0025,0.9303,0.9279,0.2183,0.2194,0.1889,1.005,0.8654,0.8611,0.4531,3.5189,-6.3711,7.7672,-14.0627,-1.8105,0.941,0.366,0.3168,0.389,0.3366,0.8654,0.6171,0.6497,0.6485,1.0528,1.0509,0.9981,0.0347,16.0218,0.3736,-0.3675,-0.2883,-0.4025,-0.5706,0.9363,3.518,10.4,3.2249,8.7859,0.0324,3.3204,27.1938,5.2148,15.3979,-1.0262,5.5468,4.4029,2.0983,6.385,0.1674,1.0595,0.6342,0.5986,0.6184,1.5369,2.4852,0.3824,2.3621,6.1764,-0.0378,0.2294,-6.0757,1.1949,1.1841,0.991,0.5706,1.376,2.4116,0.0257,15.0316,-0.6573,-0.918,0.8187,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
-0.1227,3.9098,1.9773,11.2332,-0.6187,1.074,6.9824,2.6424,15.3369,-0.6181,9.9942,19.1447,4.3755,21.117,-0.0386,10.7591,15.3315,3.9155,18.5117,0.1062,-0.1142,-0.0123,-0.0114,0.1075,0.0998,0.9289,0.7483,0.4519,0.505,0.6039,0.6749,1.1175,0.56,0.2042,0.255,0.3647,0.4554,1.2487,0.7328,5.4686,-1.9516,7.4624,-2.6631,-0.3569,0.7322,0.3413,0.3351,0.4662,0.4576,0.9817,0.7324,0.5319,0.6068,0.7263,0.8285,1.1407,0.035,13.8625,0.188,-0.4012,-0.3176,0.2132,0.1869,0.9772,2.7049,11.7989,3.4349,9.5792,0.0027,5.1525,6.9815,2.6422,8.7636,-0.2052,6.3901,2.6827,1.6379,6.2412,0.1877,0.525,0.4233,0.8063,1.3,2.0972,1.6132,1.69,4.3981,2.6024,-0.0172,0.0178,-1.0343,1.3208,1.25,0.9464,1.0931,1.5348,1.4042,0.0301,14.4043,-0.9824,-0.8276,0.8948,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
0.3514,3.9202,1.98,12.9956,-1.0236,6.8153,22.8461,4.7798,22.3644,-0.4149,9.1127,5.1196,2.2627,12.1113,0.188,12.2959,10.3102,3.2109,17.3815,0.1872,0.0516,0.0386,0.0286,0.7479,0.5543,0.7411,0.4142,0.8751,0.6166,2.1125,1.4886,0.7047,0.1716,0.7657,0.3802,4.4625,2.2159,0.4966,1.0024,-2.3436,-1.6417,-2.338,-1.6378,0.7005,0.4063,0.4305,0.3003,1.0597,0.7391,0.6975,0.5811,1.073,0.7477,1.8466,1.2867,0.6968,0.0402,17.9423,-0.5746,0.0068,-0.3712,0.2131,0.6762,0.8162,2.1265,9.898,3.1461,9.393,-0.011,4.9929,5.629,2.3726,8.8804,-0.3543,7.0218,1.8722,1.3683,4.9751,0.3786,0.4259,0.3028,0.7111,1.326,2.2993,1.734,1.7584,5.2869,3.0067,0.0442,-0.0339,-0.7665,1.4168,1.1604,0.8191,1.0577,1.888,1.785,0.0314,14.4239,-0.9374,-0.8946,0.9345,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
0.254,7.4065,2.7215,16.0474,-0.7268,8.0731,23.5018,4.8479,25.7999,-0.2753,9.5346,13.7291,3.7053,15.1703,0.0873,13.3225,23.2953,4.8265,21.1177,0.1014,0.0315,0.0266,0.0191,0.8467,0.606,0.7157,0.5614,0.7345,0.5639,1.3084,1.0044,0.7677,0.3151,0.5395,0.3179,1.7118,1.0089,0.5893,1.2129,-4.6554,-2.8352,-3.8384,-2.3376,0.609,0.4594,0.5591,0.3955,1.2172,0.8609,0.7073,0.622,1.0578,0.7599,1.7007,1.2217,0.7184,0.0438,19.7677,-0.531,-0.0206,-0.2421,0.4911,0.7999,0.8767,1.7195,10.5217,3.2437,10.226,-0.0714,5.8754,4.2096,2.0517,7.9771,-0.0863,6.5093,1.5865,1.2596,5.6232,0.2777,0.2927,0.2642,0.9026,1.581,2.5753,1.6289,2.4994,6.632,2.6534,1.0758,-0.3153,-0.2931,1.2997,1.2261,0.9433,1.2819,1.8185,1.4186,0.0314,14.404,-0.9229,-0.8958,0.8825,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
0.1128,6.0101,2.4516,15.8467,-1.5634,2.5192,21.949,4.685,29.3478,-0.3613,8.9336,14.9185,3.8624,21.688,-0.025,10.795,12.5138,3.5375,22.4535,0.1693,0.0448,0.0126,0.0105,0.282,0.2334,0.8276,0.5233,0.6347,0.693,1.213,1.3244,1.0919,0.2738,0.4029,0.4803,1.4713,1.754,1.1922,1.2408,18.2783,-2.1114,14.7306,-1.7016,-0.1155,0.2867,0.2922,0.2287,1.0189,0.7976,0.7828,0.54,0.7307,0.7058,1.3532,1.3071,0.9659,0.0668,14.8747,-0.0324,-0.4365,-0.4008,-0.3155,0.2088,0.7185,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
0.2293,10.2084,3.1951,25.0521,-0.345,2.9693,17.0996,4.1352,24.2033,-0.4935,9.8388,20.5691,4.5353,28.0127,0.0431,11.3729,24.2054,4.9199,32.2834,0.0918,0.0772,0.0233,0.0202,0.3018,0.2611,0.8651,0.7727,0.7045,0.6494,0.9118,0.8405,0.9218,0.597,0.4963,0.4217,0.8313,0.7064,0.8498,0.8035,-5.0959,-1.97,-6.3419,-2.4516,0.3866,1.1493,0.6363,0.524,0.5536,0.4559,0.8236,1.0351,0.8943,0.776,0.864,0.7497,0.8677,0.0714,15.9474,0.444,0.2521,0.3247,-0.1039,0.156,0.9203,1.1271,8.5982,2.9323,10.236,-0.347,2.2233,1.4873,1.2195,6.3013,0.0959,8.7597,3.1404,1.7721,6.6579,0.3182,0.507,0.1287,0.2538,2.4044,1.6547,0.6882,5.7812,2.7379,0.4736,-3.9468,-0.8485,0.215,1.0904,0.7782,0.7137,1.6244,1.5374,0.9464,0.0632,12.8235,0.6957,-0.9117,-0.8404,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
-0.0649,6.5545,2.5602,17.4084,-0.7368,-2.2907,32.7411,5.722,36.1004,-1.0305,9.4062,13.0156,3.6077,20.0915,-0.1026,11.6647,9.9733,3.1581,19.114,0.2372,0.0283,-0.0069,-0.0056,-0.2435,-0.1964,0.8064,0.4474,0.7096,0.8107,1.586,1.8119,1.1424,0.2002,0.5036,0.6572,2.5155,3.2829,1.305,0.4031,3.9488,-1.2428,9.7959,-3.0831,-0.3147,0.5637,0.5501,0.4,0.9758,0.7096,0.7272,0.4822,0.8665,0.9108,1.7968,1.8887,1.0511,0.0672,16.5139,0.6791,0.2521,0.035,0.291,-0.1404,0.5797,6.5523,1.7597,1.3265,4.7359,0.4984,-1.1283,7.0881,2.6623,7.6696,-0.9627,-6.2289,4.2329,2.0574,8.1313,?,-5.8073,-1.0519,0.1811,0.4983,0.6448,1.294,0.2483,0.4157,1.6745,-1.2511,-0.5788,0.4627,2.4165,0,0,0.6175,0.5824,0.9432,0.0633,15.5072,0.7368,0.9543,0.7142,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
-0.317,6.7933,2.6064,14.9527,-1.3172,3.6431,21.7514,4.6638,20.8599,-1.1225,9.2491,8.3923,2.8969,12.6885,0.1865,11.2198,9.9723,3.1579,13.8997,0.2276,-0.087,-0.0343,-0.0283,0.3939,0.3247,0.8244,0.5589,0.8997,0.8254,1.6099,1.4769,0.9174,0.3123,0.8095,0.6812,2.5918,2.1812,0.8416,0.7705,-2.9218,-2.0758,-3.7922,-2.6942,0.7105,0.6566,0.4137,0.3586,0.6301,0.5462,0.8668,0.7168,1.1784,1.0758,1.644,1.5007,0.9129,0.0686,16.6133,0.5653,-0.0314,0.0342,-0.058,0.0036,0.9419,2.6997,6.4551,2.5407,8.2162,0.0661,2.6239,5.7295,2.3936,10.5937,-1.7024,8.1248,3.7943,1.9479,7.7367,0.1607,1.0289,0.3323,0.3229,1.0614,1.3043,1.2288,1.1266,1.7013,1.51,-0.0871,0.3926,-4.5064,2.2442,0.9544,0.4253,0.7756,1.062,1.3693,0.0618,14.2599,-0.8156,-0.9049,0.9785,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
0.3571,1.0782,1.0384,3.9549,-0.4376,3.9394,6.3154,2.513,10.0941,-0.5996,9.522,2.983,1.7271,7.7499,0.4029,10.7077,2.0364,1.427,6.6379,0.5027,0.0907,0.0375,0.0334,0.4137,0.3679,0.8893,0.4132,0.6012,0.7277,1.455,1.761,1.2103,0.1707,0.3615,0.5295,2.1171,3.1013,1.4648,0.3181,-0.2302,-0.1794,-0.7235,-0.5639,0.7795,0.436,0.2119,0.2061,0.4861,0.4727,0.9724,0.3918,0.5103,0.5958,1.3025,1.5207,1.1675,0.0787,14.795,-0.5359,0.5541,0.421,-0.5844,-0.4316,0.9711,1.875,3.3366,1.8266,6.502,0.1058,3.5216,0.5763,0.7591,2.8457,0.3172,8.0402,1.2351,1.1114,3.9492,0.5611,0.5324,0.2332,0.438,2.4062,1.6436,0.6831,5.7897,2.7014,0.4666,0.582,0.1524,0.2619,1.7446,0.8081,0.4632,2.2848,1.6464,0.7206,0.0685,13.4368,-0.9848,-0.9573,0.984,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
0.3066,2.066,1.4374,7.944,-0.9577,-0.9617,4.6013,2.1451,8.846,-5.7576,9.691,6.7909,2.6059,12.3355,0.2425,10.0564,7.2626,2.6949,11.9261,0.2999,-0.3188,0.0316,0.0305,-0.0992,-0.0956,0.9637,0.6701,0.5516,0.5334,0.8231,0.796,0.967,0.449,0.3042,0.2845,0.6776,0.6336,0.9351,0.5156,-0.984,-0.7608,-1.9083,-1.4756,0.7732,3.0998,0.2492,0.2382,0.0804,0.0768,0.956,0.898,0.644,0.6661,0.7171,0.7417,1.0343,0.0744,12.2757,-0.1639,-0.7688,-0.6542,-0.253,-0.4548,0.9701,1.2298,2.5788,1.6058,6.2578,0.0285,2.8774,0.7477,0.8647,3.1992,0.1748,8.535,0.6915,0.8316,2.5352,0.7347,0.4274,0.1441,0.3371,1.8571,1.9311,1.0399,3.4488,3.7293,1.0813,0.2709,0.0261,0.0965,1.6615,0.674,0.4057,1.956,2.4684,1.2619,0.0694,12.6423,-0.8531,-0.7882,0.7785,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
-0.1292,0.5156,0.7181,3.5885,-1.2743,3.989,1.7441,1.3206,7.4112,0.04,9.5291,3.5942,1.8958,10.2165,0.337,10.4258,3.8898,1.9723,10.2453,0.3865,-0.0324,-0.0136,-0.0124,0.4186,0.3826,0.914,0.5437,0.3788,0.3641,0.6966,0.6696,0.9613,0.2956,0.1435,0.1326,0.4853,0.4484,0.924,-6.516,-0.3872,-0.3115,0.0594,0.0478,0.8045,0.2044,0.1024,0.0945,0.501,0.4622,0.9227,0.4842,0.3512,0.3503,0.7254,0.7234,0.9972,0.0789,14.0865,-0.3363,0.4673,0.3208,0.381,0.5737,0.9735,1.7046,3.268,1.8078,6.0684,-0.0127,2.4647,0.1044,0.3232,0.9922,0.6561,8.3302,0.7627,0.8733,3.9707,0.6004,0.6916,0.2046,0.2959,5.594,2.07,0.37,31.2925,4.2849,0.1369,-0.0402,-0.0128,0.3173,2.0772,0.6031,0.2903,6.1161,1.5283,0.2499,0.0676,12.5141,-0.9122,-0.8181,0.7442,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
0.3887,3.0826,1.7557,7.8882,-0.8598,-1.0785,6.8534,2.6179,13.5734,-1.5494,9.2727,6.5378,2.5569,11.8108,0.1864,9.927,5.226,2.286,9.4033,0.3526,-0.3604,0.0419,0.0392,-0.1163,-0.1086,0.9341,0.6707,0.6867,0.768,1.0239,1.1452,1.1185,0.4498,0.4715,0.5899,1.0483,1.3114,1.251,0.4421,-1.3477,-0.7119,-3.0485,-1.6104,0.5283,0.7966,0.2922,0.292,0.3668,0.3665,0.9994,0.5812,0.6679,0.8389,1.1492,1.4435,1.256,0.0713,12.3648,-0.5762,-0.7647,-0.6285,0.4263,0.1898,0.9172,2.0237,3.5696,1.8893,7.0273,0.0774,1.2374,0.5104,0.7144,2.2031,-0.1146,8.614,1.9518,1.3971,5.5605,0.4663,1.6354,0.2349,0.1437,2.6446,1.3523,0.5114,6.994,1.8288,0.2615,-2.6034,0.1214,-0.0466,3.8538,0.7312,0.1897,3.1897,1.2638,0.3962,0.0682,11.9068,-0.9124,-0.8939,0.8322,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
-0.4154,0.4504,0.6711,2.9382,-1.6772,3.4762,2.4404,1.5622,7.8522,0.1023,9.3679,0.5037,0.7098,3.1765,0.701,10.121,0.9732,0.9865,5.5538,0.5778,-0.1195,-0.0443,-0.041,0.3711,0.3435,0.9256,0.4296,0.9456,0.6803,2.201,1.5835,0.7195,0.1846,0.8941,0.4628,4.8444,2.5075,0.5176,-2.0578,-0.2472,-0.2422,0.1201,0.1177,0.9799,0.1255,0.1033,0.0834,0.8233,0.6649,0.8077,0.3742,0.925,0.5291,2.472,1.4139,0.572,0.0763,13.4644,-0.2795,0.0973,-0.1673,0.1038,0.7334,0.7442,1.6009,3.5861,1.8937,5.6152,0.009,2.6881,0.2598,0.5097,1.5156,0.5881,8.3015,2.7845,1.6687,5.9785,0.3653,0.5955,0.1928,0.3238,3.7152,1.1348,0.3055,13.8025,1.2879,0.0933,0.0235,0.0148,0.6288,1.5398,0.6015,0.3906,3.7049,0.9392,0.2535,0.0677,12.5905,0.9835,-0.9597,-0.9042,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
-0.6188,0.014,0.1181,0.8885,?,9.0582,0.1181,0.3437,1.3529,0.8602,9.5848,0.0128,0.1131,0.6066,0.9387,13.205,0.075,0.2739,1.2164,0.9113,-0.0683,-0.0646,-0.0469,0.9451,0.686,0.7258,0.3437,1.0444,0.4312,3.0387,1.2545,0.4129,0.1181,1.0908,0.1859,9.2336,1.5739,0.1705,-0.1067,-0.0957,-0.0711,0.8967,0.6665,0.7433,0,0,0,0.9784,0.7061,0.7216,0.6568,1.4647,0.7304,2.2303,1.1122,0.4987,0.088,19.2618,0.4788,-0.0358,0.3808,0.362,0.9586,0.6137,-7.8314,0.0112,0.1059,7.972,?,5.2223,0.0245,0.1565,0.4393,0.9196,2.7564,0.0003,0.0179,0.0669,0.976,-1.4996,-2.8412,1.8946,0.677,5.9222,8.7478,0.4583,35.0724,76.5244,-1.5864,-2.9277,1.8455,0,0,1.9587,18.1455,119.143,6.566,0.0654,15.8101,0.9982,0.2657,0.2174,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
-0.5055,0.0095,0.0974,0.8074,?,10.8522,0.0219,0.1479,0.7709,0.9314,9.6107,0.0128,0.1131,0.5363,0.9457,14.5053,0.0319,0.1786,0.8934,0.9402,-0.0466,-0.0526,-0.0349,1.1292,0.7482,0.6626,0.6587,0.8616,0.5453,1.3081,0.8279,0.6329,0.4339,0.7424,0.2974,1.7111,0.6854,0.4005,-0.0771,-0.0864,-0.0574,1.1199,0.7445,0.6648,0,0,0,1.1371,0.7515,0.6609,1.0473,1.5056,0.9038,1.4375,0.8629,0.6003,0.0967,20.9685,0.2774,0.1093,0.1982,0.8679,0.9784,0.9512,-6.8331,0.0019,0.043,6.8948,?,6.2892,0.0035,0.0588,0.184,0.9712,3.1598,0.0006,0.0251,0.0865,0.9731,-1.0865,-2.1625,1.9903,0.7322,1.7145,2.3414,0.5362,2.9394,5.4822,-1.1125,-2.2063,1.9832,0,0,1.987,37.4785,79.6904,2.1263,0.0654,16.2821,1.0006,-0.9381,-0.9612,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
0.09,0.7897,0.8886,6.779,-1.1699,7.2726,8.954,2.9923,23.7041,-0.8226,10.3882,1.319,1.1485,10.2268,0.2437,13.0022,2.8179,1.6787,9.068,0.4613,0.0124,0.0087,0.0069,0.7001,0.5593,0.799,0.297,0.7738,0.5294,2.6055,1.7826,0.6842,0.0882,0.5987,0.2802,6.7885,3.1776,0.4681,0.3416,-1.1093,-0.4707,-3.2471,-1.3778,0.4243,0.2402,0.231,0.1856,0.9618,0.7726,0.8033,0.286,0.6629,0.7476,2.3178,2.614,1.1278,0.084,18.3973,-0.6368,-0.49,-0.6747,0.4504,0.7857,0.6279,2.0275,0.1804,0.4247,2.8025,0.3339,6.4437,0.1945,0.441,2.7435,0.6137,-7.0834,0.0554,0.2355,7.7157,?,0.3146,-0.2862,-0.9097,0.963,1.8038,1.8731,0.9273,3.2537,3.5087,0.3223,-0.1821,-0.565,0.5924,0,0,1.0215,0.3632,0.3556,0.0648,15.5545,-0.9464,-0.8028,0.9392,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
0.4316,5.5506,2.356,13.2212,-1.3318,1.2236,44.2662,6.6533,23.7725,-1.7214,9.5868,8.673,2.945,12.7944,0.2021,11.8897,10.7138,3.2732,13.0455,0.304,0.3528,0.045,0.0363,0.1276,0.1029,0.8063,0.3541,0.8,0.7198,2.2592,2.0327,0.8997,0.1254,0.64,0.5181,5.1039,4.1317,0.8095,0.5022,-2.3303,-1.3255,-4.6404,-2.6396,0.5688,0.6491,0.3536,0.3025,0.5448,0.4661,0.8555,0.5562,1.0334,1.0135,1.858,1.8223,0.9808,0.0328,17.1065,-0.1665,-0.3201,-0.2794,-0.4339,-0.4856,0.8941,4.3017,16.0327,4.0041,10.0168,-0.0266,2.6302,18.5189,4.3034,12.3762,-0.9104,5.091,10.2737,3.2053,8.369,-0.0194,1.6355,0.8449,0.5166,0.9305,1.2492,1.3426,0.8658,1.5606,1.8026,0.0441,1.6286,36.946,1.5061,1.1885,0.7891,0.8094,1.1969,1.4788,0.0243,14.2438,-0.8515,-0.904,0.9407,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
