@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE X_Y_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_Y_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_X_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Z_|V| NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
-0.4015,2.0447,1.4299,6.765,-0.952,2.4038,2.6793,1.6369,9.168,-0.3105,-0.4015,2.0447,1.4299,6.765,-0.952,3.303,1.9596,1.3998,7.7479,0.0494,-0.167,1,-0.1216,-5.9867,0.7278,-0.1216,0.8736,1,1.0215,1.1447,1.1693,1.0215,0.7631,1,1.0435,1.3104,1.3673,1.0435,1.5187,1,-8.1963,0.6584,-5.3968,-8.1963,0.4954,1,0.4252,2.0185,0.8583,0.4252,0.7379,1,0.8731,1.3552,1.1833,0.8731,0.0134,5.0814,0.6459,1,0.4629,0.6459,0.7612,0.4629,-0.8845,0.8092,0.8995,3.4864,-2.0569,2.3142,0.2117,0.4601,1.787,0.387,9.4339,0.0128,0.1134,0.3944,0.9591,-0.3822,-0.0938,0.2453,1.9552,7.9355,4.0587,3.8228,62.9722,16.4728,-2.0792,-0.2538,0.1221,0.3912,0.1183,0.3025,1.951,8.84,4.5311,0.053,12.7388,0.4501,0.4192,-0.5216,?,?,?,?,?,SINISTRA_PANTALONI
8.7469,0.7826,0.8847,3.8645,0.6381,5.1523,1.2615,1.1232,3.7538,0.5016,8.7469,0.7826,0.8847,3.8645,0.6381,13.4443,1.6407,1.2809,5.6138,0.6584,1.6977,1,0.6506,0.589,0.3832,0.6506,0.7877,1,0.6907,1.2696,0.8768,0.6907,0.6204,1,0.477,1.6118,0.7689,0.477,1.8033,1,0.6298,0.5545,0.3493,0.6298,1.4176,1,0.6498,0.7054,0.4584,0.6498,1.0295,1,0.6884,0.9714,0.6687,0.6884,0.0705,22.6461,0.1312,0.9999,0.9381,0.1312,0.4653,0.9381,8.5012,0.0371,0.1925,0.6154,0.9292,4.8382,0.1116,0.334,1.0712,0.8069,0.5652,0.0275,0.1657,0.6997,0.118,1.7571,15.0404,8.5598,0.5764,1.1616,2.0154,0.3322,1.3493,4.0619,1.8037,86.2522,47.8192,1.5664,10.9533,6.9928,0.5745,0.8796,1.5309,0.0516,13.9047,-0.9973,0.3261,-0.3799,?,?,?,?,?,SINISTRA_PANTALONI
0.6897,5.5401,2.3538,14.0061,-0.4336,1.7778,6.9277,2.632,14.062,-0.8353,0.6897,5.5401,2.3538,14.0061,-0.4336,4.0988,5.3202,2.3066,13.6409,0.0174,0.388,1,0.1683,2.5776,0.4338,0.1683,0.8943,1,1.0205,1.1182,1.1411,1.0205,0.7997,1,1.0413,1.2505,1.3021,1.0413,0.6619,1,-17.5864,1.5108,-26.5702,-17.5864,1.2751,1,0.7038,0.7842,0.5519,0.7038,0.996,1,1.0268,1.004,1.0309,1.0268,0.0109,5.9751,-0.0409,1,0.6135,-0.0409,-0.0323,0.6135,0.5015,1.3286,1.1526,5.4097,-0.2124,2.2032,2.2703,1.5068,5.934,-0.5535,9.3505,0.0314,0.1772,1.6798,0.8262,0.2276,0.0536,0.2356,0.765,6.5031,8.501,0.5852,42.2899,72.2673,0.4482,-0.1186,-0.2647,1.1681,0.4616,0.3951,0.9116,3.2204,3.5325,0.0517,12.7477,-0.6854,-0.1209,-0.4213,?,?,?,?,?,SINISTRA_PANTALONI
8.4414,2.7054,1.6448,8.9442,0.3975,5.3015,1.6156,1.2711,5.0607,0.405,8.4414,2.7054,1.6448,8.9442,0.3975,13.1522,4.6675,2.1604,12.23,0.4402,1.5923,1,0.6418,0.628,0.4031,0.6418,1.294,1,0.7613,0.7728,0.5883,0.7613,1.6746,1,0.5796,0.5972,0.3461,0.5796,1.7133,1,0.6135,0.5837,0.3581,0.6135,1.7455,1,0.6795,0.5729,0.3893,0.6795,1.7674,1,0.7313,0.5658,0.4138,0.7313,0.0702,22.1844,-0.0568,1,0.9627,-0.0568,0.2111,0.9627,8.2333,0.1179,0.3433,1.2569,0.8584,5.2269,0.2632,0.5131,1.8841,0.6871,-0.7806,0.0738,0.2716,1.3763,?,1.5752,-10.5477,-6.6962,0.6691,1.2638,1.8887,0.4477,1.5971,3.5672,1.8423,-5.5384,-3.0063,1.4746,0,0,0.6671,0.9132,1.369,0.0526,14.2408,-0.9943,0.8343,-0.7901,?,?,?,?,?,SINISTRA_PANTALONI
-2.7603,13.5157,3.6764,17.6826,-3.5939,4.0126,7.1414,2.6723,13.3313,-0.1948,-2.7603,13.5157,3.6764,17.6826,-3.5939,7.1229,14.7763,3.844,16.9748,0.1326,-0.6879,1,-0.3875,-1.4537,0.5633,-0.3875,1.3757,1,0.9564,0.7269,0.6952,0.9564,1.8926,1,0.9147,0.5284,0.4833,0.9147,6.3644,1,-5.3316,0.1571,-0.8377,-5.3316,0.345,1,0.1967,2.8988,0.5702,0.1967,1.3264,1,1.0417,0.7539,0.7854,1.0417,0.0295,10.1091,0.6959,1,-0.8604,0.6959,-0.3327,-0.8604,-2.3515,6.4448,2.5387,8.0458,?,4.7897,4.1925,2.0476,10.3019,-0.486,7.4411,1.6937,1.3014,4.0639,0.523,-0.491,-0.316,0.6437,1.2398,1.9506,1.5733,1.5372,3.805,2.4753,2.3881,-1.8057,-0.7561,0,0,0.8137,0.781,1.9798,2.535,0.0482,14.8323,0.5277,0.9041,0.1334,?,?,?,?,?,SINISTRA_PANTALONI
-2.7566,25.122,5.0122,20.3603,-19.8431,0.1951,13.2622,3.6417,14.7291,-2.2311,-2.7566,25.122,5.0122,20.3603,-19.8431,5.5825,47.5777,6.8977,27.7292,0.0171,-14.1305,1,-0.4938,-0.0708,0.0349,-0.4938,1.3763,1,0.7267,0.7266,0.528,0.7267,1.8943,1,0.528,0.5279,0.2787,0.528,1.9058,1,-40.2234,0.5247,-21.1054,-40.2234,0.2143,1,0.0346,4.6667,0.1616,0.0346,1.3823,1,0.7343,0.7234,0.5312,0.7343,0.0226,8.7369,0.8797,1,-0.9843,0.8797,-0.85,-0.9843,-1.0016,5.1413,2.2674,10.2656,-13.3215,1.0699,3.0776,1.7543,7.0371,-2.069,8.6986,1.0813,1.0398,3.7305,0.6296,-0.9362,-0.1151,0.123,1.2925,2.1805,1.6871,1.6705,4.7548,2.8462,2.0128,-1.5057,-0.7481,0.3126,0.0712,0.2277,1.4588,2.7518,1.8864,0.051,11.7804,0.9668,0.7319,0.7353,?,?,?,?,?,SINISTRA_PANTALONI
6.7675,20.7001,4.5497,18.4753,-0.1764,2.9998,10.5683,3.2509,16.3008,-0.3168,6.7675,20.7001,4.5497,18.4753,-0.1764,11.1757,27.6682,5.2601,20.3878,0.0863,2.256,1,0.6056,0.4433,0.2684,0.6056,1.3995,1,0.865,0.7145,0.618,0.865,1.9587,1,0.7482,0.5105,0.382,0.7482,0.7065,1,-1.4387,1.4154,-2.0363,-1.4387,1.2687,1,0.7038,0.7882,0.5548,0.7038,1.1334,1,0.9062,0.8823,0.7995,0.9062,0.0545,17.4509,-0.1771,1,0.9362,-0.1771,0.0732,0.9362,6.3477,10.6084,3.257,10.5395,-0.1106,3.8723,4.8515,2.2026,8.5278,0.1219,3.4607,13.4357,3.6655,12.4278,-0.34,1.6392,1.8342,1.1189,1.4787,0.8886,0.6009,2.1866,0.7896,0.3611,-0.8866,0.3329,-0.3755,0.9771,1.0232,1.0472,1.2359,0.8481,0.6862,0.0446,14.3713,-0.4145,-0.5382,-0.4852,?,?,?,?,?,SINISTRA_PANTALONI
4.116,23.2981,4.8268,23.0158,-0.3438,3.0056,7.6844,2.7721,12.1887,-0.3738,4.116,23.2981,4.8268,23.0158,-0.3438,8.8068,19.6373,4.4314,22.3684,0.0801,1.3694,1,0.4674,0.7302,0.3413,0.4674,1.7412,1,1.0892,0.5743,0.6256,1.0892,3.0319,1,1.1864,0.3298,0.3913,1.1864,1.7755,1,-3.0247,0.5632,-1.7036,-3.0247,1.9304,1,0.7044,0.518,0.3649,0.7044,1.8883,1,1.0289,0.5296,0.5449,1.0289,0.0356,13.4733,-0.1455,1,0.8869,-0.1455,0.0074,0.8869,3.9193,13.9394,3.7335,10.1664,-0.1905,4.0346,3.3132,1.8202,6.7397,0.1541,5.6856,14.9368,3.8648,12.6152,-0.3758,0.9714,0.6893,0.7096,2.0512,0.966,0.471,4.2072,0.9332,0.2218,-1.3253,0.4721,-0.3562,1.0719,0.9313,0.8689,1.5084,0.8059,0.5343,0.0435,14.9837,-0.2163,-0.6047,-0.5676,?,?,?,?,?,SINISTRA_PANTALONI
6.811,3.7063,1.9252,10.4058,0.2134,6.9266,1.9686,1.4031,5.5391,0.4604,6.811,3.7063,1.9252,10.4058,0.2134,12.0253,5.5311,2.3518,12.0678,0.4138,0.9833,1,0.5664,1.017,0.576,0.5664,1.3721,1,0.8186,0.7288,0.5966,0.8186,1.8827,1,0.6701,0.5312,0.3559,0.6701,0.5972,1,0.3315,1.6745,0.555,0.3315,1.2886,1,0.6426,0.7761,0.4987,0.6426,1.8786,1,0.8623,0.5323,0.459,0.8623,0.0634,20.5486,0.0516,1,0.9148,0.0516,0.4406,0.9148,6.901,0.2108,0.4591,1.6177,0.7929,6.9158,0.222,0.4712,1.7053,0.7756,-0.5165,0.0199,0.1412,0.7737,?,0.9979,-13.3601,-13.3888,0.9744,3.2516,3.337,0.9495,10.5727,11.1355,1.0511,-8.0072,-7.6181,1.0281,0,0,0.9486,2.0908,2.2041,0.0523,14.3333,-0.9973,-0.2678,0.2923,?,?,?,?,?,SINISTRA_PANTALONI
8.1449,4.2142,2.0529,9.2477,0.3365,5.6815,1.5809,1.2573,5.8926,0.3827,8.1449,4.2142,2.0529,9.2477,0.3365,12.925,7.9107,2.8126,12.3667,0.3985,1.4336,1,0.6302,0.6976,0.4396,0.6302,1.6327,1,0.7299,0.6125,0.447,0.7299,2.6657,1,0.5327,0.3751,0.1998,0.5327,1.2835,1,0.5722,0.7791,0.4458,0.5722,1.46,1,0.6778,0.685,0.4643,0.6778,1.5694,1,0.7478,0.6372,0.4765,0.7478,0.0702,21.9712,0.2768,1,0.9761,0.2768,0.4755,0.9761,8.0666,0.0906,0.3009,1.0883,0.8734,5.4977,0.1819,0.4265,1.6044,0.7441,-0.7461,0.0445,0.211,1.0726,?,1.4673,-10.8117,-7.3686,0.7056,1.4265,2.0217,0.4978,2.0348,4.0873,1.6095,-6.9992,-4.3488,1.3711,0,0,0.6783,1.0146,1.4958,0.0535,14.3104,-0.9974,0.4241,-0.3771,?,?,?,?,?,SINISTRA_PANTALONI
7.2988,2.5321,1.5912,8.1468,0.3683,6.4956,1.5135,1.2302,4.8702,0.4866,7.2988,2.5321,1.5912,8.1468,0.3683,12.2668,4.8407,2.2002,10.3604,0.4719,1.1237,1,0.595,0.8899,0.5295,0.595,1.2935,1,0.7232,0.7731,0.5592,0.7232,1.673,1,0.5231,0.5977,0.3127,0.5231,1.0289,1,0.513,0.9719,0.4986,0.513,1.3595,1,0.6573,0.7356,0.4835,0.6573,1.6728,1,0.7863,0.5978,0.4701,0.7863,0.0642,21.0931,0.2774,1,0.9552,0.2774,0.547,0.9552,7.3759,0.1378,0.3712,1.2123,0.8508,6.348,0.1754,0.4188,1.4344,0.79,-1.0195,0.121,0.3479,1.5094,?,1.1619,-7.2349,-6.2266,0.8864,1.067,1.2037,0.7858,1.1386,1.4489,1.2807,-4.5785,-3.5752,1.1892,0,0,0.8452,0.8032,0.9503,0.0515,14.7434,-0.9896,0.5127,-0.3894,?,?,?,?,?,SINISTRA_PANTALONI
1.0475,15.8413,3.9801,29.4321,-0.2997,2.166,7.2353,2.6899,12.5327,-0.6811,1.0475,15.8413,3.9801,29.4321,-0.2997,5.4178,16.4514,4.056,31.7833,0.0094,0.4836,1,0.1933,2.0679,0.3998,0.1933,1.4797,1,0.9813,0.6758,0.6632,0.9813,2.1894,1,0.9629,0.4567,0.4398,0.9629,1.3366,1,-22.4564,0.7482,-16.8017,-22.4564,3.0376,1,0.7058,0.3292,0.2323,0.7058,2.3484,1,0.926,0.4258,0.3943,0.926,0.0142,7.8838,-0.1984,1,0.7288,-0.1984,-0.1986,0.7288,0.9911,8.4618,2.9089,9.5475,-0.1449,2.7734,1.2376,1.1125,3.9304,0.1074,8.7567,1.0253,1.0126,5.4927,0.4266,0.3574,0.1132,0.3167,2.6148,2.8728,1.0987,6.8373,8.253,1.2071,-2.5549,-0.2957,0.1157,1.8938,0.8706,0.4597,2.4291,1.7382,0.7156,0.0499,13.5592,-0.5447,-0.8625,0.1966,?,?,?,?,?,SINISTRA_PANTALONI
0.4907,11.3528,3.3694,20.8282,-0.4292,2.0601,7.3996,2.7202,12.71,-0.6537,0.4907,11.3528,3.3694,20.8282,-0.4292,5.0832,8.9914,2.9986,19.6408,0.0477,0.2382,1,0.0965,4.1986,0.4053,0.0965,1.2386,1,1.1237,0.8073,0.9072,1.1237,1.5342,1,1.2626,0.6518,0.823,1.2626,1.2449,1,-6.3563,0.8033,-5.1058,-6.3563,1.8962,1,0.7066,0.5274,0.3727,0.7066,1.6387,1,1.0605,0.6102,0.6471,1.0605,0.0117,7.8053,-0.3447,1,0.7432,-0.3447,-0.1489,0.7432,0.5866,7.1907,2.6815,7.6302,-0.2394,2.7321,1.7074,1.3067,4.3826,-0.1427,8.9035,0.186,0.4312,2.1806,0.7657,0.2147,0.0659,0.3069,2.0522,6.2184,3.0302,4.2115,38.669,9.1818,2.6923,-0.2069,-0.0768,1.6052,0.6616,0.4121,1.741,3.4991,2.0098,0.0502,13.8657,-0.7681,-0.9074,0.5767,?,?,?,?,?,SINISTRA_PANTALONI
2.5937,17.2418,4.1523,22.7659,-0.4654,4.3543,15.4701,3.9332,16.7947,-0.187,2.5937,17.2418,4.1523,22.7659,-0.4654,8.0491,17.5798,4.1928,22.6327,0.0329,0.5957,1,0.3222,1.6788,0.541,0.3222,1.0557,1,0.9903,0.9472,0.9381,0.9903,1.1145,1,0.9808,0.8972,0.88,0.9808,2.7325,1,-9.3848,0.366,-3.4345,-9.3848,1.098,1,0.6638,0.9107,0.6046,0.6638,1.3555,1,1.0059,0.7377,0.7421,1.0059,0.0309,12.8582,0.3036,1,0.6699,0.3036,0.6149,0.6699,2.5756,5.8809,2.4251,8.7644,-0.1922,5.1571,5.6752,2.3823,7.5347,0.1573,6.8241,4.8214,2.1958,7.3158,0.2115,0.4994,0.3774,0.7557,1.018,1.1044,1.0849,1.0362,1.2198,1.1771,-1.0046,-0.7202,0.717,0.8222,0.7924,0.9638,1.1632,1.198,1.0299,0.0485,15.0699,0.1608,-0.5632,-0.8787,?,?,?,?,?,SINISTRA_PANTALONI
8.3382,2.7562,1.6602,8.2016,0.3917,5.7222,1.7129,1.3088,4.9821,0.4263,8.3382,2.7562,1.6602,8.2016,0.3917,13.1646,5.7131,2.3902,11.2641,0.4456,1.4572,1,0.6334,0.6863,0.4347,0.6334,1.2685,1,0.6946,0.7883,0.5476,0.6946,1.6091,1,0.4824,0.6214,0.2998,0.4824,1.4263,1,0.5832,0.7011,0.4089,0.5832,1.5525,1,0.6635,0.6441,0.4274,0.6635,1.6462,1,0.7281,0.6075,0.4423,0.7281,0.0705,22.3986,0.3885,1,0.9734,0.3885,0.5883,0.9734,7.7899,0.075,0.2739,1.4587,0.823,5.9281,0.117,0.342,1.7625,0.7508,0.0943,0.1409,0.3754,1.328,-0.5112,1.314,82.586,62.8485,0.8009,0.7298,0.9112,0.6414,0.5326,0.8303,1.277,-15.0972,-11.8227,1.165,9.3781,8.0497,0.8277,1.0985,1.3272,0.0526,14.0517,-0.9968,-0.049,0.0608,?,?,?,?,?,SINISTRA_PANTALONI
7.8629,2.867,1.6932,7.9528,0.4067,5.7154,1.324,1.1507,5.0999,0.4226,7.8629,2.867,1.6932,7.9528,0.4067,12.5466,5.9564,2.4406,11.4168,0.4423,1.3757,1,0.6267,0.7269,0.4555,0.6267,1.4715,1,0.6938,0.6796,0.4715,0.6938,2.1654,1,0.4813,0.4618,0.2223,0.4813,1.4601,1,0.6021,0.6849,0.4124,0.6021,1.5174,1,0.6548,0.659,0.4315,0.6548,1.5594,1,0.6966,0.6413,0.4467,0.6966,0.0672,21.4411,0.4979,1,0.9795,0.4979,0.662,0.9795,7.8218,0.0167,0.129,0.4847,0.94,5.8978,0.0263,0.1623,0.637,0.8972,-0.1379,0.1424,0.3774,1.2767,-1.8959,1.3262,-56.7358,-42.78,0.795,0.3419,0.4301,0.632,0.1169,0.185,1.3662,-9.086,-6.6505,1.304,18.3257,14.0539,0.7608,0.3796,0.499,0.0527,14.0348,-0.9963,0.6088,-0.5476,?,?,?,?,?,SINISTRA_PANTALONI
8.1789,2.4586,1.568,7.8362,0.4018,6.0718,2.2459,1.4986,5.8712,0.3951,8.1789,2.4586,1.568,7.8362,0.4018,13.1168,5.7672,2.4015,11.4815,0.4295,1.347,1,0.6235,0.7424,0.4629,0.6235,1.0463,1,0.6529,0.9558,0.624,0.6529,1.0947,1,0.4263,0.9135,0.3894,0.4263,1.3724,1,0.609,0.7286,0.4438,0.609,1.3496,1,0.651,0.741,0.4823,0.651,1.3347,1,0.6825,0.7492,0.5114,0.6825,0.0677,22.4296,0.5067,1,0.9654,0.5067,0.7126,0.9654,7.7454,0.0623,0.2496,1.1196,0.8611,5.9474,0.1073,0.3276,1.3793,0.7998,0.6799,0.1762,0.4197,1.1164,0.086,1.3023,11.3919,8.7474,0.7619,0.5946,0.7805,0.5805,0.3536,0.6091,1.259,66.0551,52.4681,1.1694,6.5979,5.6419,0.8118,1.0029,1.2355,0.0507,14.3727,-0.9866,0.37,-0.5114,?,?,?,?,?,SINISTRA_PANTALONI
-1.3665,3.7533,1.9374,8.8466,-7.0544,4.7144,4.2931,2.072,11.3901,0.0349,-1.3665,3.7533,1.9374,8.8466,-7.0544,5.6441,5.9044,2.4299,10.4612,0.2074,-0.2899,1,-0.2421,-3.4499,0.8353,-0.2421,0.935,1,0.7973,1.0695,0.8527,0.7973,0.8743,1,0.6357,1.1438,0.7271,0.6357,-18.8322,1,-2.8308,-0.0531,0.1503,-2.8308,0.0931,1,0.0832,10.7447,0.8942,0.0832,0.7767,1,0.8457,1.2875,1.0888,0.8457,0.0272,8.0437,-0.2072,1,-0.7229,-0.2072,0.7898,-0.7229,-1.8852,2.565,1.6015,5.7343,?,4.6601,1.4187,1.1911,4.5724,0.4369,7.8847,4.7387,2.1769,9.6043,-0.0553,-0.4045,-0.2391,0.591,1.3446,0.7357,0.5472,1.808,0.5413,0.2994,-1.6161,11.4006,-7.0545,0,0,0.8923,1.2541,0.5971,0.4761,0.05,14.4404,-0.9373,0.8961,-0.9609,?,?,?,?,?,TASCA_GIACCA_ALTA
-1.0299,4.0186,2.0046,12.0042,-3.7156,3.7473,4.4309,2.105,10.1939,-0.1034,-1.0299,4.0186,2.0046,12.0042,-3.7156,4.7212,6.3423,2.5184,13.9856,0.0525,-0.2748,1,-0.2181,-3.6385,0.7937,-0.2181,0.9523,1,0.796,1.05,0.8358,0.796,0.9069,1,0.6336,1.1026,0.6986,0.6336,9.9054,1,-12.1948,0.101,-1.2311,-12.1948,0.2755,1,0.1725,3.6294,0.6259,0.1725,1.1776,1,0.8583,0.8492,0.7289,0.8583,0.0215,7.0683,-0.2497,1,-0.6817,-0.2497,0.8053,-0.6817,-1.7249,3.908,1.9769,6.9679,-10.4836,3.794,2.7317,1.6528,5.3449,0.312,8.0836,6.7981,2.6073,10.1593,-0.075,-0.4546,-0.2134,0.4693,1.1961,0.7582,0.6339,1.4306,0.5749,0.4018,-2.6248,8.9705,-3.4175,0.0781,0.0642,0.822,1.3037,0.6859,0.5261,0.0486,13.7377,-0.9085,0.8983,-0.9571,?,?,?,?,?,TASCA_GIACCA_ALTA
