@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
-1.2196,9.8701,3.1417,19.4052,-0.8329,-1.0684,8.0825,2.843,14.9453,-3.1588,0.452,12.5935,3.5487,22.4544,-0.6578,5.0801,7.5721,2.7517,14.9965,0.0453,1.1416,-2.6986,-0.2401,-2.3639,-0.2103,0.089,1.1051,0.8853,1.1417,0.8011,1.0332,1.2896,1.2212,0.7837,1.3035,0.6418,1.0674,1.6631,0.7768,0.9897,-12.3836,1.274,-15.9419,-12.5129,2.9461,0.7817,0.674,0.2653,0.2288,0.8622,1.2984,0.8642,1.294,0.6656,0.9966,1.4973,0.0115,7.6925,-0.0535,-0.0955,-0.0127,-0.0052,-0.5709,-0.0295,5.7333,4.8933,2.2121,8.0855,0.1475,-7.0629,4.5634,2.1362,9.5659,?,-0.6613,3.7598,1.939,5.6611,-1.6543,-0.8118,-8.6696,10.6801,1.0355,1.1408,1.1017,1.0723,1.3015,1.2137,-0.1463,-0.3966,2.7112,0,4.4472,0,0.8452,1.4283,1.6898,0.0625,14.5432,0.9618,0.4872,0.4271,2.7671,3.4252,1.8507,6,0.25,DAVANTI_PANTALONI
2.0124,27.7934,5.2719,22.052,-0.5186,-0.6101,5.0536,2.248,11.2972,-0.9366,-1.2658,6.0476,2.4592,19.0278,-4.5197,5.2984,16.8464,4.1044,16.2257,0.0144,-3.2983,-1.5898,0.3798,0.482,-0.1152,-0.2389,2.3451,2.1438,1.2844,0.9141,0.5477,0.5992,5.4997,4.5958,1.6498,0.8356,0.3,0.359,1.3783,0.4833,-31.7568,0.3507,-23.0408,-65.7045,2.4893,4.2125,0.8821,1.6922,0.3543,0.2094,1.952,1.1589,1.3591,0.5937,0.6963,1.1727,0.0084,7.5845,-0.3437,-0.4834,0.6779,0.0613,-0.1873,-0.5233,3.0466,20.4622,4.5235,10.4764,-0.0749,3.6556,6.1228,2.4744,7.5196,-0.2418,6.198,8.5127,2.9177,7.55,0.1083,0.8334,0.4915,0.5898,1.8281,1.5504,0.8481,3.342,2.4037,0.7192,0.4988,-0.7963,-1.5965,1.6094,1.1511,0.7152,1.3932,1.3876,0.996,0.0268,13.9771,-0.8048,-0.9887,0.8362,5.5685,64.5534,8.0345,25,0,DAVANTI_PANTALONI
-0.0182,0.0082,0.0904,0.4503,-1.5064,-0.0297,0.005,0.0705,0.329,-1.2004,-0.0063,0.0091,0.0956,0.5053,-1.589,0.137,0.0048,0.0689,0.3237,0.0374,0.6136,2.8787,-0.1328,4.6919,-0.2165,-0.0461,1.2825,0.9457,1.3114,0.7374,1.0226,1.3867,1.6447,0.8943,1.7198,0.5437,1.0456,1.9231,1.5079,0.8728,-21.5368,0.5788,-14.283,-24.6767,1.2016,0.9206,0.5344,0.7662,0.4447,0.5804,1.3687,0.8912,1.3913,0.6512,1.0165,1.561,0.0002,0.2076,0.4969,0.1189,-0.3773,-0.0233,-0.3676,-0.2822,-7.7186,0,0.0063,7.7329,?,5.9115,0.0001,0.0093,0.0449,0.9924,-1.2836,0.0002,0.0145,1.3035,?,-1.3057,6.0135,-4.6056,0.6792,0.4347,0.6399,0.4614,0.1889,0.4095,-1.3124,5.9325,-4.5203,0,1,0,172.1384,5.9325,0.0345,0.0654,14.9136,0.7832,0.2402,0.4681,0.3267,0.4066,0.6377,2,0,DAVANTI_PANTALONI
1.4479,21.6323,4.6511,24.5587,-0.4368,-0.5,3.0373,1.7428,9.7274,-2.5491,-1.1247,9.295,3.0488,14.142,-1.6572,4.4087,18.1392,4.259,17.0326,0.0039,-2.8958,-1.2874,0.3284,0.4446,-0.1134,-0.2551,2.6688,1.5256,1.092,0.5716,0.4092,0.7158,7.1223,2.3273,1.1926,0.3268,0.1674,0.5124,1.0686,0.8465,-112.3416,0.7921,-105.1314,-132.717,6.2365,3.2117,0.9996,0.515,0.1603,0.3113,2.5247,1.7366,1.4419,0.6878,0.5711,0.8303,0.0126,6.2535,-0.4539,0.477,0.608,-0.2391,-0.4387,-0.1812,2.1135,10.0157,3.1648,13.7617,-0.4322,6.3427,3.8509,1.9624,8.5927,0.0896,5.4494,7.9096,2.8124,9.8722,-0.29,0.3332,0.3878,1.1639,1.6127,1.1253,0.6978,2.6008,1.2663,0.4869,-4.9135,1.8715,-0.3809,1.0181,1.2555,1.2332,1.6016,1.394,0.8704,0.0571,14.4162,-0.8697,-0.4272,0.129,14.7351,17.9431,4.2359,24,0,DAVANTI_PANTALONI
-1.779,9.3572,3.0589,16.3247,-1.3378,0.0497,7.1239,2.6691,14.8893,-1.1597,-1.5357,6.3012,2.5102,24.3083,-1.211,4.5459,7.6427,2.7645,14.3592,0.0194,-35.8218,1.1584,-0.3913,-0.0323,0.0109,-0.3378,1.1461,1.2186,1.1065,1.0633,0.9655,0.908,1.3135,1.485,1.2243,1.1306,0.9321,0.8245,1.1684,0.7017,-32.8134,0.6005,-28.0837,-46.7656,1.0129,0.6351,0.4768,0.627,0.4708,0.7508,1.0964,0.6716,1.1369,0.6125,1.0369,1.6929,0.0082,6.9055,-0.1655,0.3989,-0.5968,-0.3957,0.232,-0.5653,-2.341,2.5028,1.582,4.8896,?,-8.7672,0.3849,0.6204,9.7133,?,2.9866,2.0114,1.4182,4.6093,0.2125,0.267,-0.7838,-2.9355,2.5499,1.1155,0.4375,6.5019,1.2443,0.1914,0.5034,-3.9319,-7.8108,1,0,0,0.5034,1.0608,2.1073,0.0332,14.0947,-0.4904,0.2292,0.7168,10.1215,895.5627,29.926,107,0,DIETRO_PANTALONI
-0.2733,3.5019,1.8713,10.5957,-1.9411,-0.4656,1.8616,1.3644,7.4839,-1.7709,-0.5589,1.4742,1.2142,6.3621,-1.9021,2.3169,2.0733,1.4399,7.9384,0.055,0.587,0.489,-0.118,0.833,-0.2009,-0.2412,1.3715,1.5413,1.2996,1.1237,0.9476,0.8432,1.8811,2.3755,1.689,1.2628,0.8979,0.711,1.4621,1.677,-15.1407,1.147,-10.3556,-9.0282,1.3338,1.6434,0.4289,1.2321,0.3215,0.261,1.4158,1.6654,1.3347,1.1763,0.9428,0.8014,0.0027,3.5003,0.3284,0.3536,-0.6257,0.0461,-0.4826,-0.3816,-0.9768,0.8946,0.9458,4.5629,-1.6582,-9.0411,0.2237,0.4729,9.5082,?,3.374,0.9686,0.9842,3.8964,0.3648,0.108,-0.2895,-2.6796,1.9999,0.9611,0.4805,3.9997,0.9236,0.2309,0.2994,-1.2721,-4.2492,0,0.2798,0,0.4799,1.171,2.4402,0.0339,13.6143,-0.1525,0.0084,0.9706,0.3706,0.9675,0.9836,4,0,DIETRO_PANTALONI
1.6141,12.5447,3.5419,16.9178,-0.1638,-2.3231,21.5746,4.6449,20.2057,-2.1358,-0.1751,11.2087,3.3479,19.2213,-0.5549,5.5628,22.4163,4.7346,19.1199,0.0081,-0.6948,-9.219,0.2902,13.2687,-0.4176,-0.0315,0.7625,1.0579,0.7481,1.3874,0.981,0.7071,0.5815,1.1192,0.5596,1.9248,0.9625,0.5,0.1731,0.3472,-15.1673,2.0064,-87.6402,-43.6813,2.2559,1.1759,0.7541,0.5212,0.3343,0.6413,0.8373,0.8802,0.8848,1.0512,1.0568,1.0053,0.0097,8.3891,-0.4337,0.355,0.7938,0.05,-0.7914,0.2277,1.719,11.1965,3.3461,10.315,-0.1072,3.2237,10.2308,3.1986,13.6718,-1.423,7.5415,4.5192,2.1259,7.599,0.157,0.5332,0.2279,0.4275,1.0461,1.574,1.5046,1.0944,2.4775,2.2638,0.1244,-0.7053,-5.6714,1.6511,1.0335,0.6259,0.7545,1.3574,1.7992,0.0287,14.3118,-0.7271,-0.874,0.918,48.0479,106.8676,10.3377,33,0.5417,DIETRO_PANTALONI
1.516,5.5212,2.3497,12.704,-0.451,-2.3985,20.1112,4.4845,20.6214,-3.3316,-0.1027,13.5379,3.6794,22.6706,-0.4924,5.6417,15.4037,3.9248,17.5632,0.042,-0.6321,-14.7571,0.2687,23.3474,-0.4251,-0.0182,0.524,0.6386,0.5987,1.2188,1.1426,0.9375,0.2745,0.4078,0.3584,1.4855,1.3056,0.8789,0.2489,0.5279,-5.1339,2.1203,-20.6224,-9.726,1.8391,0.5764,0.4776,0.3134,0.2597,0.8286,0.6161,0.5604,0.7233,0.9096,1.1741,1.2908,0.0098,8.5157,-0.1431,0.3544,0.4508,-0.2745,-0.8277,0.4708,2.5418,11.6916,3.4193,10.6974,-0.1413,3.9486,14.6201,3.8236,14.7787,-1.3773,6.6964,2.9355,1.7133,5.7342,0.3038,0.6437,0.3796,0.5897,0.8943,1.9957,2.2317,0.7997,3.9829,4.9805,0.1547,-0.5293,-3.4225,1.5078,1.1381,0.7548,0.7238,1.8655,2.5773,0.0282,15.1867,-0.5474,-0.8314,0.8346,106.4724,1878.7726,43.3448,124,0.3641,DIETRO_PANTALONI
1.9337,14.1388,3.7602,19.5866,-0.2294,-2.7501,18.3598,4.2848,18.4064,-2.7381,0.5018,26.8397,5.1807,23.4557,-0.3459,6.4031,29.8921,5.4674,25.2731,0.0303,-0.7031,3.8537,0.302,-5.4807,-0.4295,0.0784,0.8776,0.7258,0.6877,0.8271,0.7837,0.9476,0.7701,0.5268,0.473,0.6841,0.6142,0.8979,0.271,0.6061,-4.6319,2.2364,-17.09,-7.6417,3.2357,0.9142,0.6113,0.2825,0.1889,0.6687,1.0641,0.835,0.775,0.7847,0.7283,0.9281,0.0117,9.9882,-0.5857,0.6991,0.8784,-0.2895,-0.8068,0.6548,2.1938,7.8765,2.8065,9.2926,0.0133,4.9031,19.8853,4.4593,15.7143,-1.0938,6.1474,1.799,1.3412,5.2567,0.2755,0.4474,0.3569,0.7976,0.6294,2.0925,3.3247,0.3961,4.3784,11.0539,-0.0153,0.0628,-4.1068,1.2549,1.298,1.0344,0.5913,1.7677,2.9894,0.0281,14.7786,-0.594,-0.8683,0.8071,309.945,30202.7422,173.7894,570,0.1231,DIETRO_PANTALONI
1.2379,9.4065,3.067,15.7168,-1.1031,-2.1382,21.7124,4.6597,16.8419,-2.3419,0.6197,14.606,3.8218,15.9504,-0.7029,6.0796,15.2519,3.9054,15.1208,0.0475,-0.5789,1.9975,0.2036,-3.4504,-0.3517,0.1019,0.6582,0.8025,0.7853,1.2192,1.1931,0.9786,0.4332,0.644,0.6167,1.4865,1.4236,0.9577,0.6985,1.2521,-10.9364,1.7926,-15.6571,-8.7343,1.4829,0.7978,0.4708,0.538,0.3175,0.59,0.9332,0.9854,1.0394,1.0559,1.1138,1.0549,0.0087,9.3188,-0.5529,0.4004,0.5992,-0.3089,-0.7822,0.4937,1.6738,9.3286,3.0543,10.931,-0.379,2.093,30.7602,5.5462,14.7147,-1.2422,6.8835,1.5067,1.2275,3.7382,0.5549,0.7997,0.2432,0.3041,0.5507,2.4882,4.5183,0.3033,6.1912,20.415,0.3686,-0.6446,-1.7489,1.2078,0.9437,0.7813,0.7429,2.9241,3.9363,0.0253,14.717,-0.1962,-0.5671,0.8738,17.4897,17.4828,4.1812,25,0.0385,DIETRO_PANTALONI
1.995,14.9124,3.8617,18.4997,-0.2585,-1.9189,18.847,4.3413,19.8871,-8.8306,-0.2166,15.4251,3.9275,19.815,-0.8971,5.4237,27.477,5.2419,23.6889,0.0216,-1.0397,-9.2107,0.3678,8.859,-0.3538,-0.0399,0.8895,0.9832,0.7367,1.1054,0.8282,0.7493,0.7912,0.9668,0.5427,1.2218,0.6859,0.5614,0.2127,0.4056,-7.2578,1.9065,-34.1179,-17.896,7.2663,1.4074,0.6071,0.1937,0.0836,0.4314,0.9302,0.9336,0.7809,1.0036,0.8395,0.8365,0.0191,8.3602,-0.805,0.4708,0.8665,-0.4485,-0.8913,0.524,1.9529,5.9567,2.4406,8.4182,-0.016,1.8112,6.6766,2.5839,12.7285,-2.0268,8.5494,3.3115,1.8198,6.5183,0.3219,1.0782,0.2284,0.2119,0.9446,1.3412,1.4199,0.8922,1.7988,2.0162,0.0155,-0.0428,-2.7549,1.9703,0.862,0.4375,0.6614,1.2915,1.9527,0.0618,13.3927,-0.3972,-0.8765,0.7711,439.2069,2732.8955,52.2771,216,0.5325,DIETRO_PANTALONI
1.5868,7.4494,2.7294,9.1097,-0.1523,-2.7861,16.7648,4.0945,14.7211,-15.5349,-0.9248,3.711,1.9264,9.6204,-1.4088,4.4938,18.8669,4.3436,15.801,0.0116,-0.5695,-1.7157,0.3531,3.0126,-0.62,-0.2058,0.6666,1.4168,0.6284,2.1255,0.9426,0.4435,0.4443,2.0074,0.3948,4.5176,0.8886,0.1967,0.0871,0.2141,-6.4685,2.4582,-74.2846,-30.2194,8.8794,1.9794,0.4945,0.2229,0.0557,0.2498,0.6188,0.9469,0.5765,1.5302,0.9317,0.6088,0.0222,6.9097,-0.9554,-0.3034,0.9636,0.3004,-0.9829,-0.3303,1.6205,9.2752,3.0455,9.0348,-0.052,2.5147,23.8051,4.879,15.1019,-1.4703,6.6698,9.6992,3.1144,10.4282,-0.0922,0.6444,0.243,0.377,0.6242,0.9779,1.5666,0.3896,0.9563,2.4543,0.0497,0.5073,10.2089,1.4048,0.8995,0.6403,0.5983,0.8664,1.4482,0.0487,14.0548,-0.9096,-0.7406,0.8588,6.5416,32.2002,5.6745,22.6253,0.1533,DIETRO_PANTALONI
0.8057,9.3008,3.0497,13.2515,-0.441,-2.2605,6.5521,2.5597,9.2053,-4.4124,-1.5798,9.8514,3.1387,12.3167,-2.4015,4.9339,9.6152,3.1008,12.955,0.0155,-0.3564,-0.51,0.1633,1.4309,-0.4581,-0.3202,1.1914,0.9717,0.9835,0.8155,0.8255,1.0122,1.4195,0.9441,0.9673,0.6651,0.6814,1.0246,0.5404,0.4663,-19.8982,0.863,-36.8234,-42.6683,5.4071,2.5397,0.6989,0.4697,0.1292,0.2752,1.4396,1.0759,1.0229,0.7474,0.7106,0.9507,0.019,7.5409,-0.2172,-0.748,0.4295,0.3983,-0.7406,-0.6478,3.1714,14.072,3.7513,10.9322,-0.1242,-1.6066,32.5396,5.7043,13.7995,-2.4257,2.9335,28.3493,5.3244,14.0724,-0.5595,-1.9739,1.0811,-0.5477,0.6576,0.7045,1.0714,0.4325,0.4964,1.1478,0.1236,0.2392,1.9353,2.4141,1.0777,0.4464,0.7922,0.7769,0.9806,0.0305,13.8792,0.0393,-0.5662,0.7411,21.1343,326.7674,18.0767,40.6131,0.0926,DIETRO_PANTALONI
-0.1433,0.0438,0.2093,0.9666,-2.6279,-0.0709,0.0753,0.2744,2.1997,-2.3295,0.367,0.1454,0.3814,1.657,-0.1042,0.5276,0.1464,0.3826,1.6809,0.0171,2.0215,-0.3905,-0.2716,-0.1932,-0.1344,0.6956,0.7628,0.5488,0.5469,0.7194,0.717,0.9967,0.5818,0.3011,0.2991,0.5175,0.5141,0.9934,0.4549,4.4784,-23.9979,9.844,-52.7498,-5.3586,0.4033,0.1775,0.1558,0.4403,0.3863,0.8775,0.4394,0.5834,0.575,1.3275,1.3086,0.9857,0.0027,0.7701,0.4204,-0.4704,-0.6072,-0.0373,-0.35,0.8784,5.6835,0.0453,0.2129,0.686,0.889,-7.624,0.0026,0.0513,7.6964,?,2.3638,0.1737,0.4168,1.295,0.5213,-0.7455,2.4044,-3.2253,4.1526,0.5107,0.123,17.2438,0.2608,0.0151,-0.7139,3.8971,-5.4588,0,2.285,0,0.0891,0.5298,5.9434,0.0649,15.6714,0.8979,-0.9825,-0.8084,4.1762,0.381,0.6173,6.2178,0.3915,DIETRO_PANTALONI
-0.8051,1.2596,1.1223,9.3309,-0.942,-0.0867,2.0674,1.4378,12.596,-1.5278,0.7055,2.6717,1.6345,17.1251,-1.5414,2.0966,2.7565,1.6603,10.7292,0.0087,9.2909,-1.1412,-0.384,-0.1228,-0.0413,0.3365,0.7806,0.6866,0.676,0.8797,0.866,0.9845,0.6093,0.4715,0.457,0.7738,0.75,0.9692,0.5945,0.4358,-48.054,0.733,-80.8267,-110.2753,0.9642,0.713,0.4439,0.7395,0.4604,0.6226,0.7408,0.5449,0.8697,0.7355,1.174,1.5961,0.0036,3.0596,-0.0164,0.074,-0.4349,-0.0023,-0.2582,-0.2026,2.6924,0.988,0.994,2.9587,0.3701,-8.6747,0.1687,0.4108,9.6311,?,2.8793,4.2274,2.0561,5.6959,-0.1813,-0.3104,0.9351,-3.0128,2.4197,0.4834,0.1998,5.855,0.2337,0.0399,-0.1805,-1.9889,11.0172,0,0.9742,0,0.3072,0.5194,1.6909,0.0323,14.3893,-0.1618,-0.813,0.6508,0,0,0,0,0,DIETRO_PANTALONI
1.9335,27.6937,5.2625,23.9216,-0.7157,-1.2939,17.8495,4.2249,22.5235,-3.3222,-0.2336,17.4678,4.1794,21.2988,-1.2167,6.1578,30.5597,5.5281,21.1264,0.0063,-1.4944,-8.2778,0.314,5.5393,-0.2101,-0.0379,1.2456,1.2591,0.952,1.0109,0.7643,0.756,1.5515,1.5854,0.9062,1.0219,0.5841,0.5716,0.5764,0.8536,-74.6294,1.4809,-129.475,-87.4303,2.6756,1.4511,0.6558,0.5424,0.2451,0.4519,1.0621,1.1231,1.1323,1.0575,1.0661,1.0082,0.0081,9.2712,-0.5939,0.3387,0.5743,-0.0753,-0.7031,0.1301,1.9715,11.0711,3.3273,9.4423,-0.0662,2.5608,17.1091,4.1363,12.7476,-1.4008,7.3511,3.5086,1.8731,5.6853,0.3417,0.7699,0.2682,0.3484,0.8044,1.7764,2.2083,0.6471,3.1554,4.8764,0.0789,-0.1988,-2.5205,1.6678,1.0254,0.6148,0.7407,1.6608,2.2422,0.0277,14.4404,-0.8425,-0.9384,0.9394,3.1138,38.2387,6.1837,25,0,DIETRO_PANTALONI
1.5005,7.998,2.8281,13.9542,-0.2457,-0.7728,4.9174,2.2175,9.997,-1.3479,-0.5306,1.2873,1.1346,8.145,-0.8357,3.3892,5.846,2.4179,12.2336,0.0189,-1.9415,-2.8279,0.4427,1.4566,-0.228,-0.1566,1.2753,2.4926,1.1697,1.9545,0.9171,0.4693,1.6265,6.213,1.3681,3.8199,0.8411,0.2202,0.4795,0.7421,-11.7041,1.5478,-24.4096,-15.7706,2.631,2.5248,0.8984,0.9596,0.3415,0.3558,1.3958,1.7132,1.1406,1.2274,0.8172,0.6658,0.0062,4.9023,-0.0943,-0.0108,0.7889,0.0999,-0.4191,-0.0198,2.0732,11.4,3.3764,9.9634,-0.0896,2.6288,4.2622,2.0645,7.2971,-0.589,8.2186,1.6645,1.2901,6.0075,0.3476,0.7886,0.2523,0.3199,1.6354,2.6171,1.6002,2.6747,6.849,2.5607,0.303,-0.2561,-0.8449,1.9911,0.9929,0.4987,1.3654,1.6585,1.2147,0.0311,14.076,-0.7811,-0.9041,0.6427,0,0,0,0,0,DAVANTI_PANTALONI
