@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE X_Y_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_Y_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_X_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Z_|V| NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
2.2749,0.2897,0.5383,3.4373,0.2791,-8.2392,0.2724,0.5219,10.4618,?,2.2749,0.2897,0.5383,3.4373,0.2791,8.8664,0.4737,0.6882,5.4058,0.5657,-0.2761,1,0.2566,-3.6217,-0.9293,0.2566,1.0313,1,0.7821,0.9696,0.7583,0.7821,1.0637,1,0.6117,0.9401,0.575,0.6117,-0.1272,1,0.189,-7.8618,-1.4859,0.189,0,1,0.3831,0,0,0.3831,0.3286,1,0.6358,3.0436,1.9353,0.6358,0.0893,12.789,-0.5013,1,0.8127,-0.5013,-0.9098,0.8127,0.3926,0.2991,0.5469,1.991,-0.0515,0.1384,0.0301,0.1734,0.9143,-0.2279,0.0482,0.0344,0.1854,1.6801,-4.9285,2.8373,8.1473,2.8715,3.1531,2.9503,0.9357,9.9418,8.7042,0.8755,0.5749,0.0699,0.1215,2.5428,6.681,2.6274,2.1776,1.185,0.5442,0.0042,0.6669,0.7384,-0.3527,-0.2916,?,?,?,?,?,PANTALONI
3.8958,17.4666,4.1793,27.8182,-0.1424,2.3999,8.4803,2.9121,17.9373,-0.1896,3.8958,17.4666,4.1793,27.8182,-0.1424,7.645,21.0823,4.5915,32.3019,0.0625,1.6233,1,0.5096,0.616,0.3139,0.5096,1.4352,1,0.9102,0.6968,0.6342,0.9102,2.0597,1,0.8285,0.4855,0.4022,0.8285,1.2126,1,-1.6105,0.8246,-1.3281,-1.6105,1.615,1,0.7068,0.6192,0.4376,0.7068,1.5509,1,0.8612,0.6448,0.5553,0.8612,0.0633,11.7439,-0.2648,1,0.9086,-0.2648,-0.0633,0.9086,0.6684,1.2315,1.1097,5.9248,-0.3778,-0.6455,1.5493,1.2447,5.9644,-4.8242,1.9158,1.742,1.3199,6.1673,-0.341,-1.0355,0.3489,-0.3369,0.8916,0.8408,0.943,0.7949,0.7069,0.8893,0.3289,1.036,3.1503,4.1991,0.935,0.2227,0.9934,0.9607,0.9671,0.0224,3.8728,-0.2331,-0.4598,0.3547,?,?,?,?,?,PANTALONI
9.2015,0.0323,0.1796,1.3116,0.8723,3.7546,0.0775,0.2783,2.1292,0.6102,9.2015,0.0323,0.1796,1.3116,0.8723,13.5452,0.1016,0.3187,2.3265,0.85,2.4507,1,0.6793,0.408,0.2772,0.6793,0.6454,1,0.5637,1.5494,0.8733,0.5637,0.4165,1,0.3177,2.4007,0.7627,0.3177,2.6886,1,0.68,0.3719,0.2529,0.68,1.8807,1,0.6625,0.5317,0.3523,0.6625,0.616,1,0.5638,1.6234,0.9152,0.5638,0.1426,22.1576,0.8507,1.0009,0.9909,0.8507,0.9137,0.9909,0.0062,0.0004,0.0188,0.0951,-0.6499,0.039,0.0005,0.0234,0.1068,-0.2538,0.0034,0.0002,0.0136,0.0748,-0.9553,0.1595,1.833,11.4931,0.8002,1.3837,1.7293,0.6402,1.9147,2.9905,1.7318,1.0251,0.5919,0.6763,1.5068,2.2279,0.89,1.2714,1.4286,0.0004,0.0674,0.7747,0.5052,0.4223,?,?,?,?,?,PANTALONI
3.3016,13.9826,3.7393,20.9199,-0.1572,-0.0638,16.6249,4.0774,15.8914,-0.8473,3.3016,13.9826,3.7393,20.9199,-0.1572,7.0104,17.2495,4.1532,23.9449,0.0654,-51.7842,1,0.471,-0.0193,-0.0091,0.471,0.9171,1,0.9003,1.0904,0.9817,0.9003,0.8411,1,0.8106,1.189,0.9638,0.8106,0.3899,1,-1.6964,2.5645,-4.3504,-1.6964,2.1015,1,0.7056,0.4759,0.3358,0.7056,1.3164,1,0.8737,0.7596,0.6637,0.8737,0.0486,10.9416,-0.7168,1,0.9323,-0.7168,-0.615,0.9323,0.347,0.3374,0.5809,2.634,-0.5028,-0.8321,0.8844,0.9404,3.8463,-5.3875,2.3766,4.2787,2.0685,6.2581,0.0141,-0.417,0.146,-0.3501,0.6177,0.2808,0.4546,0.3815,0.0789,0.2067,0.2716,-9.8456,-36.2439,2.9107,0.2761,0.0949,0.6848,0.4209,0.6146,0.0265,3.856,-0.5573,0.0857,0.0141,?,?,?,?,?,PANTALONI
8.1024,0.0103,0.1014,0.5582,0.9334,5.5581,0.0213,0.1459,1.1509,0.8218,8.1024,0.0103,0.1014,0.5582,0.9334,12.7362,0.0208,0.1442,1.1355,0.9159,1.4578,1,0.6362,0.686,0.4364,0.6362,0.695,1,0.7036,1.4388,1.0123,0.7036,0.4831,1,0.495,2.0701,1.0247,0.495,1.4734,1,0.6327,0.6787,0.4294,0.6327,1.2973,1,0.6209,0.7709,0.4786,0.6209,0.485,1,0.4916,2.0618,1.0135,0.4916,0.1327,21.7629,-0.0126,0.9976,0.8924,-0.0126,0.441,0.8924,-0.0239,0.0014,0.0368,0.2083,-7.1444,0.0063,0.0022,0.0471,0.3001,-4.3263,0.0291,0.0004,0.0191,0.157,-0.6013,-3.7878,-0.8212,0.2168,0.78,1.9216,2.4635,0.6084,3.6924,6.0688,0.7495,3.0989,4.1348,0.4538,0.2608,0.5747,0.694,1.3265,1.9116,0.0004,0.0875,0.911,0.1842,0.2799,?,?,?,?,?,PANTALONI
8.9163,0.0034,0.0583,0.3261,0.9641,4.4379,0.0023,0.048,0.2928,0.9362,8.9163,0.0034,0.0583,0.3261,0.9641,13.3679,0.0051,0.0717,0.4035,0.9703,2.0092,1,0.667,0.4977,0.332,0.667,1.2161,1,0.8132,0.8223,0.6687,0.8132,1.479,1,0.6613,0.6762,0.4472,0.6613,2.0378,1,0.6643,0.4907,0.326,0.6643,1.9788,1,0.6686,0.5053,0.3379,0.6686,1.1138,1,0.8083,0.8978,0.7257,0.8083,0.1407,22.2705,-0.4701,0.9928,0.9786,-0.4701,-0.2881,0.9786,-0.0084,0.0002,0.0154,0.0769,-1.5767,0.0254,0.0003,0.0166,0.0854,-0.2954,0.0051,0.0001,0.0106,0.0523,-0.7014,-0.3319,-1.6676,5.0243,0.9278,1.4544,1.5675,0.8609,2.1154,2.4572,2.415,2.181,0.9031,0.4525,0.9702,2.1443,0.9,1.4694,1.6327,0.0003,0.0499,0.6307,0.0604,0.1054,?,?,?,?,?,PANTALONI
-4.1187,16.401,4.0498,13.8289,-18.5135,1.9766,0.7992,0.894,3.869,-0.0802,-4.1187,16.401,4.0498,13.8289,-18.5135,6.9732,22.8096,4.7759,17.7323,0.0608,-2.0838,1,-0.5906,-0.4799,0.2835,-0.5906,4.5301,1,0.848,0.2207,0.1872,0.848,20.5214,1,0.719,0.0487,0.035,0.719,45.6667,1,-11.4373,0.0219,-0.2505,-11.4373,0.1979,1,0.0375,5.0541,0.1897,0.0375,3.5743,1,0.7799,0.2798,0.2182,0.7799,0.0707,10.697,0.2225,1,-0.9889,0.2225,-0.1695,-0.9889,0.8099,1.2435,1.1151,5.3561,-0.176,2.08,2.9842,1.7275,5.433,-0.0011,-0.6666,1.0265,1.0132,3.5577,-5.9832,0.3894,-1.215,-3.1205,0.6455,1.1006,1.705,0.4167,1.2114,2.9072,131.2,0.2629,0.002,0.8393,8.94,10.6523,0.9858,1.5055,1.5271,0.0268,3.7955,0.6714,-0.6039,-0.6742,?,?,?,?,?,PANTALONI
3.7524,31.2246,5.5879,44.3558,-1.4673,0.7003,2.1112,1.453,7.2339,-1.0932,3.7524,31.2246,5.5879,44.3558,-1.4673,8.2336,25.4189,5.0417,36.7467,0.0165,5.3584,1,0.4557,0.1866,0.0851,0.4557,3.8458,1,1.1083,0.26,0.2882,1.1083,14.7898,1,1.2284,0.0676,0.0831,1.2284,6.982,1,-42.7933,0.1432,-6.129,-42.7933,5.2019,1,0.4812,0.1922,0.0925,0.4812,6.1316,1,1.2071,0.1631,0.1969,1.2071,0.0558,12.6529,0.0069,1,-0.2419,0.0069,-0.1085,-0.2419,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,PANTALONI
6.237,0.0175,0.1324,0.4999,0.923,7.6156,0.0139,0.1177,0.5463,0.931,6.237,0.0175,0.1324,0.4999,0.923,11.6544,0.021,0.1447,0.6505,0.9456,0.819,1,0.5352,1.221,0.6534,0.5352,1.1246,1,0.9146,0.8892,0.8133,0.9146,1.2647,1,0.8364,0.7907,0.6614,0.8364,0.813,1,0.5302,1.2301,0.6522,0.5302,0.82,1,0.5432,1.2195,0.6624,0.5432,0.915,1,0.7685,1.0929,0.8399,0.7685,0.124,20.0896,-0.2318,0.9998,0.8561,-0.2318,0.3072,0.8561,0.0157,0.0065,0.0808,0.3407,-0.5051,0.054,0.004,0.0632,0.3055,-0.5396,0.0185,0.0013,0.0364,0.1688,-0.5832,0.2907,0.8479,2.9168,1.278,2.2197,1.7369,1.6332,4.9273,3.0169,1.068,1.8395,1.7224,1.141,2.1237,1.8613,1.1154,2.019,1.8101,0.0006,0.1554,0.4702,0.4451,0.7376,?,?,?,?,?,PANTALONI
7.5173,0.0092,0.0959,0.4677,0.9395,6.4305,0.0042,0.0646,0.3071,0.9534,7.5173,0.0092,0.0959,0.4677,0.9395,12.4248,0.0153,0.1238,0.5899,0.9537,1.169,1,0.605,0.8554,0.5175,0.605,1.4859,1,0.7748,0.673,0.5214,0.7748,2.2079,1,0.6003,0.4529,0.2719,0.6003,1.1552,1,0.5976,0.8657,0.5174,0.5976,1.1723,1,0.6067,0.853,0.5175,0.6067,1.5233,1,0.793,0.6565,0.5206,0.793,0.1308,21.465,0.0979,1.0021,0.9651,0.0979,0.3607,0.9651,-0.0013,0.0017,0.041,0.1901,-0.7461,0.0075,0.0013,0.0364,0.1442,-0.8058,-0.0065,0.0012,0.0352,0.173,-1.4251,-0.1786,0.206,-1.1529,1.1259,1.1656,1.0353,1.2676,1.3587,1.0718,1.2625,0.7989,0.6328,1.3637,1.5261,1.1191,1.3185,1.0988,0.8333,0.0001,0.092,0.68,0.13,0.6358,?,?,?,?,?,PANTALONI
-6.2851,14.217,3.7705,20.326,-14.0857,-7.2279,7.2765,2.6975,13.6253,?,-6.2851,14.217,3.7705,20.326,-14.0857,12.2006,18.1036,4.2548,24.0895,0.11,0.8696,1,-0.5151,1.15,-0.5924,-0.5151,1.3978,1,0.8862,0.7154,0.634,0.8862,1.9538,1,0.7853,0.5118,0.4019,0.7853,1.3929,1,-6.3714,0.7179,-4.5742,-6.3714,0,1,0.0498,0,0,0.0498,1.4918,1,0.8438,0.6703,0.5656,0.8438,0.1181,19.9257,-0.1775,1,-0.8853,-0.1775,-0.2226,-0.8853,0.0888,0.7255,0.8517,4.1197,-0.8582,0.0299,0.5831,0.7636,3.5088,-0.5321,-0.3151,1.7887,1.3374,5.7059,-1.2661,2.9728,-0.2819,-0.0948,1.1154,0.6368,0.5709,1.2442,0.4056,0.326,1.5614,0.5968,0.3822,0.9681,0.8805,0.9096,1.1741,0.722,0.6149,0.0034,2.2205,-0.658,0.0611,-0.1194,?,?,?,?,?,PANTALONI
4.7004,17.0179,4.1253,17.3124,-0.1647,3.9612,7.049,2.655,11.5472,-0.2836,4.7004,17.0179,4.1253,17.3124,-0.1647,8.4387,29.7516,5.4545,22.0962,0.0202,1.1866,1,0.557,0.8427,0.4694,0.557,1.5538,1,0.7563,0.6436,0.4868,0.7563,2.4142,1,0.572,0.4142,0.2369,0.572,0.9598,1,-5.3761,1.0419,-5.6013,-5.3761,1.6522,1,0.6591,0.6052,0.3989,0.6591,1.4993,1,0.7835,0.667,0.5226,0.7835,0.0832,13.8221,0.4733,1,0.9729,0.4733,0.5793,0.9729,1.9188,2.1821,1.4772,5.3235,-0.022,0.5176,2.9866,1.7282,7.4042,-0.51,0.9186,1.0996,1.0486,4.5341,-0.8166,3.7074,2.0887,0.5634,0.8548,1.4087,1.648,0.7306,1.9844,2.716,0.0457,0.0561,1.2269,1.0623,2.087,1.9645,0.719,1.1741,1.633,0.0235,4.4374,0.3952,0.3542,-0.5646,?,?,?,?,?,PANTALONI
2.4709,28.0422,5.2955,22.9956,-0.3128,1.7299,10.7439,3.2778,17.3362,-0.389,2.4709,28.0422,5.2955,22.9956,-0.3128,7.3859,27.4807,5.2422,23.7453,0.0417,1.4284,1,0.3345,0.7001,0.2342,0.3345,1.6156,1,1.0102,0.619,0.6253,1.0102,2.6101,1,1.0204,0.3831,0.391,1.0204,1.1287,1,-5.3023,0.886,-4.6978,-5.3023,1.4034,1,0.7069,0.7126,0.5037,0.7069,1.3264,1,0.9684,0.7539,0.7301,0.9684,0.0419,11.7758,0.1477,1,0.859,0.1477,0.317,0.859,1.3556,2.5082,1.5837,5.8127,-0.1216,-0.255,2.66,1.6309,7.6306,-1.4064,2.5759,4.2615,2.0643,9.9858,-0.4608,-5.3152,0.5263,-0.099,0.9711,0.7672,0.7901,0.9429,0.5886,0.6242,0.1413,0.2001,1.4157,1.6343,0.7581,0.4639,0.7618,0.5821,0.7641,0.0314,5.3715,-0.4234,0.0069,0.0339,?,?,?,?,?,PANTALONI
5.0216,4.719,2.1723,9.7143,0.1017,7.0701,5.8711,2.423,10.9949,0.1813,5.0216,4.719,2.1723,9.7143,0.1017,10.227,11.1361,3.3371,14.9661,0.215,0.7103,1,0.491,1.408,0.6913,0.491,0.8965,1,0.651,1.1154,0.7261,0.651,0.8038,1,0.4238,1.2441,0.5272,0.4238,0.4516,1,0.2682,2.2143,0.594,0.2682,0.8052,1,0.5672,1.2419,0.7044,0.5672,0.8835,1,0.6491,1.1318,0.7347,0.6491,0.1078,17.1132,0.4903,1,0.8939,0.4903,0.8245,0.8939,0.3383,0.512,0.7155,3.0815,-0.4226,-0.2348,0.2914,0.5398,2.6863,-2.042,-0.3669,0.2153,0.464,1.9643,-2.8978,-1.4407,-0.9221,0.64,1.3255,1.5422,1.1635,1.757,2.3784,1.3537,0.5077,0.6269,1.2348,2.4529,4.2983,1.7523,1.1471,1.5688,1.3676,0.0059,1.4971,-0.1669,-0.1521,0.3396,?,?,?,?,?,PANTALONI
9.0827,0.0074,0.0861,0.4178,0.9552,4.1192,0.0094,0.0971,0.5927,0.8669,9.0827,0.0074,0.0861,0.4178,0.9552,13.4896,0.0124,0.1113,0.5546,0.9599,2.205,1,0.6733,0.4535,0.3054,0.6733,0.8863,1,0.7739,1.1282,0.8731,0.7739,0.7856,1,0.5989,1.2729,0.7624,0.5989,2.3047,1,0.671,0.4339,0.2911,0.671,2.0918,1,0.6743,0.4781,0.3223,0.6743,0.7048,1,0.7533,1.4188,1.0688,0.7533,0.1516,22.2846,-0.2882,1.0064,0.9597,-0.2882,-0.0367,0.9597,-0.0173,0.0027,0.052,0.2339,-2.3722,0.0203,0.0005,0.0216,0.1089,-0.5512,0.0032,0.0006,0.0253,0.1271,-1.2538,-0.8544,-5.4697,6.4019,2.4116,2.0594,0.854,5.816,4.2413,0.7292,4.2507,2.3271,0.5475,0.9876,1.23,1.2454,2.1471,1.8403,0.8571,0.0003,0.0862,0.5039,0.638,0.5398,?,?,?,?,?,PANTALONI
9.0016,0.0181,0.1345,0.7105,0.9244,4.3328,0.0081,0.0897,0.3701,0.9182,9.0016,0.0181,0.1345,0.7105,0.9244,13.4478,0.033,0.1816,0.9861,0.9296,2.0775,1,0.6694,0.4813,0.3222,0.6694,1.4985,1,0.7404,0.6673,0.4941,0.7404,2.2455,1,0.5481,0.4453,0.2441,0.5481,2.0907,1,0.6671,0.4783,0.3191,0.6671,2.0767,1,0.6709,0.4815,0.3231,0.6709,1.9196,1,0.7205,0.5209,0.3754,0.7205,0.1416,22.3361,-0.0256,1.0001,0.9857,-0.0256,0.1337,0.9857,0.0056,0.0006,0.0246,0.1132,-1.3072,0.0373,0.0014,0.0372,0.2115,-0.1874,0.0119,0.0013,0.0361,0.1976,-0.3827,0.1501,0.4721,3.1458,0.6621,0.682,1.0301,0.4383,0.4651,1.0611,1.9223,1.173,0.6102,0.2755,0.3434,1.2463,0.5354,0.573,1.0703,0.0004,0.0903,0.2802,0.2505,0.7649,?,?,?,?,?,PANTALONI
8.3885,0.0272,0.1648,0.8891,0.8994,5.3674,0.0219,0.148,0.7094,0.8758,8.3885,0.0272,0.1648,0.8891,0.8994,13.0224,0.0355,0.1883,0.9626,0.9287,1.5629,1,0.6442,0.6399,0.4122,0.6442,1.1135,1,0.8754,0.898,0.7861,0.8754,1.24,1,0.7663,0.8065,0.618,0.7663,1.5886,1,0.6339,0.6295,0.399,0.6339,1.547,1,0.6546,0.6464,0.4231,0.6546,1.2534,1,0.9236,0.7979,0.7369,0.9236,0.14,22.1443,-0.5159,1.0001,0.9607,-0.5159,-0.2586,0.9607,-0.0121,0.0033,0.0577,0.2115,-2.4172,0.0305,0.0056,0.0748,0.3461,-1.4223,0.0271,0.0032,0.0567,0.2425,-0.6473,-0.398,-0.4465,1.1219,0.7714,1.0174,1.3189,0.595,1.0351,1.7396,0.7362,1.5701,2.1328,0.4332,0.4205,0.9707,0.6111,0.8722,1.4273,0.0005,0.1607,0.7652,0.5182,0.7562,?,?,?,?,?,PANTALONI
9.0515,0.0159,0.1261,0.5189,0.9441,4.1654,0.0222,0.1491,0.6796,0.8497,9.0515,0.0159,0.1261,0.5189,0.9441,13.4622,0.0317,0.178,0.7582,0.9451,2.173,1,0.6724,0.4602,0.3094,0.6724,0.8456,1,0.7083,1.1827,0.8377,0.7083,0.715,1,0.5017,1.3987,0.7017,0.5017,2.2824,1,0.6713,0.4381,0.2941,0.6713,2.0541,1,0.672,0.4868,0.3272,0.672,0.7636,1,0.6844,1.3096,0.8964,0.6844,0.1417,22.2684,0.0475,0.998,0.9651,0.0475,0.3037,0.9651,-0.0487,0.0123,0.111,0.4881,-2.6286,-0.0206,0.005,0.071,0.2916,-2.6036,0.0158,0.005,0.071,0.2585,-1.1841,2.3608,-3.0778,-1.3037,1.5624,1.5637,1.0008,2.4412,2.4453,1.0017,1.6784,2.5233,1.5034,1.6625,1.1367,0.6837,1.674,1.8884,1.1281,0.0006,0.2169,0.8621,0.4702,0.6681,?,?,?,?,?,PANTALONI
1.5204,3.3001,1.8166,9.3489,-0.6795,6.768,2.8869,1.6991,8.0219,0.3429,1.5204,3.3001,1.8166,9.3489,-0.6795,7.4999,3.6687,1.9154,8.2051,0.3379,0.2246,1,0.2027,4.4514,0.9024,0.2027,1.0692,1,0.9484,0.9353,0.8871,0.9484,1.1431,1,0.8995,0.8748,0.7869,0.8995,-0.9034,1,-0.9031,-1.1069,0.9997,-0.9031,0.456,1,0.4492,2.1932,0.9851,0.4492,1.1654,1,1.1394,0.8581,0.9777,1.1394,0.0732,10.5503,0.0985,1,0.3794,0.0985,0.9013,0.3794,0.7966,0.7433,0.8622,3.4308,-0.4029,-0.5576,0.5202,0.7213,2.9362,-2.9927,-0.0434,0.9197,0.959,3.2866,-1.0156,-1.4287,-18.3565,12.848,1.1953,0.899,0.7521,1.4288,0.8083,0.5657,0.4477,0.595,1.329,3.3254,1.4997,0.451,1.1684,1.0439,0.8934,0.01,2.33,0.04,0.1234,0.5594,?,?,?,?,?,GIACCA
