@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
-0.5166,15.4242,3.9274,30.0202,-0.9744,-7.8672,55.4532,7.4467,52.3637,-1.6696,8.9999,14.2403,3.7736,20.3786,-0.017,13.6937,40.7573,6.3841,34.1338,0.0897,0.0657,-0.0574,-0.0377,-0.8741,-0.5745,0.6572,0.5274,1.0407,0.6152,1.9733,1.1664,0.5911,0.2781,1.0831,0.3784,3.8941,1.3606,0.3494,0.4524,43.5202,-4.4075,96.1977,-9.7425,-0.1013,0.7752,0.7588,0.4055,0.9789,0.5231,0.5344,0.5733,1.4731,0.8795,2.5695,1.5341,0.597,0.0399,20.5119,0.3887,-0.0959,-0.2271,-0.5283,-0.7113,0.7516,-0.3001,2.5987,1.612,9.6825,-1.5359,-0.3298,5.0149,2.2394,12.1722,-3.5618,1.5485,8.4494,2.9068,12.1936,-0.3162,0.9099,-0.1938,-0.213,0.7199,0.5546,0.7704,0.5182,0.3076,0.5935,0.617,2.0018,3.2442,1.4309,0.4121,0.288,0.7955,0.7941,0.9982,0.0054,5.0013,0.3282,-0.2792,0.0601,PANTALONI
-0.0455,14.6343,3.8255,24.7862,-0.8249,-8.2388,61.9628,7.8716,43.628,-1.5972,9.3577,16.2016,4.0251,21.5629,-0.0113,14.4802,38.57,6.2105,29.7691,0.1197,0.0055,-0.0049,-0.0031,-0.8804,-0.569,0.6462,0.486,0.9504,0.616,1.9556,1.2675,0.6481,0.2362,0.9033,0.3794,3.8245,1.6065,0.4201,0.4176,46.6124,-2.7671,111.6225,-6.6265,-0.0594,0.8086,0.637,0.4016,0.7878,0.4967,0.6305,0.5681,1.1495,0.8326,2.0233,1.4655,0.7243,0.0424,21.3168,-0.176,-0.1451,-0.032,-0.2183,-0.7118,0.7424,-0.3725,1.9835,1.4084,8.0515,-0.8596,-0.0535,9.8965,3.1459,19.5764,-2.3715,1.7146,3.4611,1.8604,7.6765,-0.1984,6.9669,-0.2173,-0.0312,0.4477,0.757,1.691,0.2004,0.5731,2.8593,0.2703,2.9288,10.8365,0.7457,0.6759,0.9064,0.4113,1.0488,2.5502,0.006,4.9999,-0.0672,-0.2243,-0.0489,PANTALONI
-0.2053,0.1895,0.4353,1.8965,-1.7624,11.7456,1.2532,1.1194,4.7393,0.6705,9.5962,0.4826,0.6947,3.7343,0.6832,15.1793,1.6038,1.2664,5.9886,0.6773,-0.0175,-0.0214,-0.0135,1.224,0.7738,0.6322,0.3889,0.6266,0.3437,1.6114,0.884,0.5486,0.1512,0.3927,0.1182,2.5967,0.7814,0.3009,-0.1254,-0.1503,-0.0963,1.198,0.7673,0.6405,0.0477,0.0583,0.037,1.2206,0.7751,0.635,0.4002,0.5079,0.3167,1.2691,0.7914,0.6236,0.1005,21.7287,0.2325,0.0225,0.1586,0.8859,0.9863,0.9503,-0.3146,0.0389,0.1972,0.7077,-12.5511,0.3064,0.0273,0.1652,0.647,-0.0668,0.0636,0.0783,0.2799,1.1064,-0.8602,-1.0267,-4.9421,4.8136,1.1937,0.7046,0.5903,1.4249,0.4965,0.3484,16.1841,1.2812,0.0792,0.0861,0.0878,1.0197,1.0939,0.6397,0.5848,0.0029,0.8688,-0.7168,-0.539,0.3699,PANTALONI
0.1144,1.4669,1.2111,7.2759,-0.9766,-6.5164,5.9489,2.439,12.0045,?,9.9036,2.1105,1.4527,6.0263,0.5648,12.0725,4.3369,2.0825,8.7291,0.4769,-0.0176,0.0116,0.0095,-0.658,-0.5398,0.8203,0.4966,0.8337,0.5816,1.6789,1.1712,0.6976,0.2466,0.695,0.3382,2.8187,1.3717,0.4866,0.2995,-0.4597,-0.4517,-1.5352,-1.5085,0.9826,0,0.2659,0.2206,0,0,0.8297,0.6061,1.2074,0.8335,1.992,1.3752,0.6904,0.0785,17.3141,0.1591,0.0451,-0.0582,-0.4507,-0.8371,0.8543,0.2745,0.1862,0.4315,1.6947,-0.4521,-0.2639,0.2768,0.5262,2.1509,-2.183,-0.2016,0.4685,0.6845,2.2511,-3.0076,-1.0404,-1.3619,1.3089,0.8201,0.6304,0.7687,0.6726,0.3975,0.5909,0.3577,0.3123,0.8732,1.7271,2.0778,1.203,0.7879,0.7528,0.9555,0.0029,1.4103,-0.7255,-0.5594,0.4251,PANTALONI
-0.3436,1.8878,1.374,7.1837,-0.8104,4.1866,12.508,3.5367,12.1192,-0.4705,9.4342,2.8333,1.6832,7.168,0.4327,11.002,2.835,1.6838,7.5785,0.4744,-0.0821,-0.0364,-0.0312,0.4438,0.3805,0.8575,0.3885,0.8163,0.816,2.1011,2.1005,0.9997,0.1509,0.6663,0.6659,4.4146,4.4119,0.9994,0.8293,-0.5881,-0.4702,-0.7092,-0.567,0.7995,0.4815,0.314,0.2752,0.6522,0.5716,0.8764,0.5928,1.0022,0.9479,1.6907,1.5992,0.9458,0.0684,15.6122,-0.4318,0.5446,0.3516,-0.3988,0.0405,0.8732,0.1455,0.8979,0.9476,4.5618,-0.9552,-0.7271,1.803,1.3428,5.2706,-4.0408,0.392,0.3929,0.6268,2.3971,-0.1569,-0.2002,0.3712,-1.8546,0.7057,1.5117,2.1421,0.498,2.2852,4.5886,0.5275,6.8557,12.9967,2.2314,1.126,0.5046,0.8655,1.9031,2.1988,0.0056,2.0296,-0.2447,0.0334,-0.2294,PANTALONI
-0.6922,12.6761,3.5603,17.6913,-1.1048,5.6451,39.6922,6.3002,24.1666,-0.6729,9.5667,11.6335,3.4108,17.2737,0.1129,13.2339,12.7354,3.5687,16.3692,0.2007,-0.1226,-0.0724,-0.0523,0.5901,0.4266,0.7229,0.5651,1.0438,0.9977,1.8471,1.7654,0.9558,0.3194,1.0896,0.9953,3.4119,3.1167,0.9135,0.9553,-4.224,-2.2596,-4.4214,-2.3653,0.535,0.5818,0.4316,0.4104,0.7419,0.7054,0.9508,0.7321,1.0242,1.0808,1.399,1.4763,1.0553,0.0376,19.9726,0.7234,0.1314,0.1773,-0.0667,0.0276,0.8552,0.1422,0.8944,0.9457,5.0351,-0.5171,-0.7795,2.6007,1.6127,5.5521,-13.6961,0.8277,2.1776,1.4757,5.2562,-0.1305,-0.1824,0.1718,-0.9418,0.5864,0.6409,1.0928,0.3439,0.4107,1.1943,0.3317,2.8291,8.5293,8.7848,0.7138,0.0813,0.9069,0.9579,1.0563,0.0039,2.5069,-0.1649,0.5527,-0.8739,PANTALONI
-0.3982,5.0932,2.2568,17.6286,-1.0653,-8.8176,23.4723,4.8448,25.5614,-101.3286,9.9983,9.7699,3.1257,16.6671,0.1518,13.8108,25.4722,5.047,26.6968,0.1211,0.0452,-0.0398,-0.0288,-0.8819,-0.6385,0.7239,0.4658,0.722,0.4472,1.55,0.9599,0.6193,0.217,0.5213,0.1999,2.4025,0.9215,0.3836,0.3592,-3.0493,-2.4712,-8.4881,-6.8789,0.8104,34.1696,0.4344,0.281,0.0127,0.0082,0.6469,0.6897,1.0577,0.6603,1.5336,0.9575,0.6243,0.0913,20.3921,0.266,0.2744,-0.0338,-0.5511,-0.8893,0.8605,0.1391,1.4972,1.2236,5.7507,-1.2234,0.1211,1.2521,1.119,6.8979,-0.5016,0.8218,0.6782,0.8235,3.9743,-0.2965,1.1488,0.1692,0.1473,1.0935,1.4858,1.3587,1.1957,2.2075,1.8461,1.3733,3.4812,2.5349,0.563,0.8438,1.4986,0.8337,1.447,1.7356,0.0058,2.8069,0.3056,0.1583,-0.0903,PANTALONI
0.3057,15.9918,3.999,19.7543,-0.6272,1.2349,89.6233,9.467,29.8789,-1.1501,9.9183,20.4281,4.5197,20.1195,0.0502,14.0496,28.6432,5.3519,25.3546,0.0758,0.2475,0.0308,0.0218,0.1245,0.0879,0.7059,0.4224,0.8848,0.7472,2.0946,1.7689,0.8445,0.1784,0.7828,0.5583,4.3873,3.129,0.7132,0.4764,-7.1657,-3.6625,-15.0412,-7.6878,0.5111,0.8736,0.5731,0.4425,0.656,0.5065,0.7721,0.6611,0.9819,0.7791,1.4851,1.1784,0.7935,0.0342,21.5951,-0.3541,0.4534,0.5648,-0.3436,-0.4201,0.9577,-0.3336,1.0679,1.0334,4.9219,-2.4044,-0.0046,4.249,2.0613,9.5543,-1.0081,1.2005,3.3295,1.8247,6.8552,-0.2956,72.2753,-0.2779,-0.0038,0.5013,0.5663,1.1297,0.2513,0.3208,1.2762,0.7247,2.2224,3.0665,0.3039,0.2732,0.8992,0.5151,0.718,1.3937,0.0043,3.6064,0.3169,-0.7454,0.108,PANTALONI
-0.6137,8.9462,2.991,15.2216,-1.1641,1.8725,95.8612,9.7909,30.0193,-1.812,9.6722,12.5482,3.5423,16.6545,0.1943,13.8729,22.3332,4.7258,24.1338,0.1506,-0.3278,-0.0635,-0.0442,0.1936,0.135,0.6972,0.3055,0.8444,0.6329,2.764,2.0718,0.7496,0.0933,0.7129,0.4006,7.6394,4.2923,0.5619,0.4233,-2.0385,-1.914,-4.8159,-4.5217,0.9389,0.6589,0.3403,0.2476,0.5164,0.3757,0.7276,0.5071,0.914,0.6307,1.8025,1.2439,0.6901,0.0658,21.0262,0.2843,0.2483,0.0031,-0.4138,-0.571,0.9269,-0.7671,1.57,1.253,5.374,-4.2576,-0.7824,3.9279,1.9819,7.0858,-5.4294,0.9688,1.0451,1.0223,4.8709,-0.0781,0.9804,-0.7918,-0.8076,0.6322,1.2257,1.9387,0.3997,1.5022,3.7584,0.7273,12.3353,16.9607,0.9275,0.2262,0.2439,0.7584,1.1033,1.4547,0.0098,3.2458,0.5716,-0.1769,-0.125,PANTALONI
-0.504,4.1917,2.0474,10.2939,-0.7187,3.3302,30.3298,5.5073,23.2926,-0.8099,9.7416,9.1125,3.0187,33.3774,0.0171,11.6865,13.303,3.6473,33.5605,0.0367,-0.1513,-0.0517,-0.0431,0.3419,0.285,0.8336,0.3718,0.6782,0.5613,1.8244,1.5099,0.8276,0.1382,0.46,0.3151,3.3284,2.2799,0.685,0.413,-7.4235,-3.363,-17.9755,-8.1433,0.453,0.4654,0.1764,0.1719,0.379,0.3694,0.9746,0.4419,0.3084,0.3067,0.6979,0.694,0.9945,0.0369,17.1478,-0.0585,-0.3019,-0.4516,-0.0709,-0.0101,0.9352,0.1413,0.6405,0.8003,4.406,-1.5246,-0.4507,1.2474,1.1169,6.0295,-2.1611,0.7799,4.2699,2.0664,7.7716,-0.2885,-0.3135,0.1812,-0.578,0.7166,0.3873,0.5405,0.5134,0.15,0.2921,0.6455,1.529,2.3688,0.915,0.2894,0.3162,0.7307,0.5669,0.7758,0.0033,2.9857,-0.1811,-0.3726,-0.2116,PANTALONI
0.0296,0.2292,0.4787,1.919,-0.9739,5.5587,0.6529,0.808,3.0379,0.5652,9.8791,0.264,0.5138,3.096,0.739,11.3714,0.3351,0.5789,2.6497,0.7965,0.0053,0.003,0.0026,0.5627,0.4888,0.8688,0.5925,0.9317,0.827,1.5726,1.3959,0.8876,0.351,0.8681,0.6839,2.4732,1.9484,0.7878,-0.2397,-0.108,-0.0913,0.4505,0.3809,0.8456,0.1391,0.0819,0.0747,0.589,0.5368,0.9113,0.6317,0.6198,0.7242,0.9812,1.1465,1.1684,0.0405,15.8534,0.0406,-0.3594,-0.235,-0.0407,0.6558,0.7257,-0.5079,0.3511,0.5926,1.7186,-10.3355,-0.3554,0.0625,0.2501,0.78,?,0.221,0.0342,0.1851,0.643,-0.1471,1.4289,-2.2988,-1.6087,2.3695,3.2019,1.3513,5.6146,10.2524,1.826,2.009,19.0033,9.4591,0,0.2705,0,2.2034,2.6728,1.213,0.0024,1.1242,0.949,-0.6445,-0.6642,PANTALONI
-0.6564,3.9166,1.979,12.5815,-0.5959,2.1519,27.5933,5.2529,21.317,-0.6558,9.905,10.0134,3.1644,18.5985,0.0514,11.5469,11.364,3.3711,17.744,0.1095,-0.305,-0.0663,-0.0568,0.2173,0.1864,0.8578,0.3767,0.6254,0.5871,1.66,1.5582,0.9387,0.1419,0.3911,0.3446,2.7556,2.4281,0.8811,0.5564,-4.6609,-2.1522,-8.3764,-3.8678,0.4618,0.6124,0.4021,0.3956,0.6566,0.6461,0.9839,0.5902,0.6765,0.7091,1.1462,1.2014,1.0482,0.0368,16.0095,0.1258,0.0828,-0.0284,0.0238,0.3584,0.8702,-0.3324,1.0053,1.0026,4.9785,-0.9809,-0.4283,1.8987,1.3779,7.5302,-2.9746,0.0398,5.7731,2.4027,8.5374,-0.8742,0.7762,-8.3618,-10.7733,0.7276,0.4173,0.5735,0.5294,0.1741,0.3289,0.4374,0.6191,1.4152,1.3265,0.5517,0.4159,0.6611,0.5831,0.882,0.002,3.9846,-0.2771,-0.0873,-0.1231,PANTALONI
-0.0858,0.3979,0.6308,2.543,-0.9744,5.0218,0.9152,0.9567,4.4127,0.3472,10.1164,0.8486,0.9212,4.6006,0.6645,11.3486,0.938,0.9685,4.912,0.6672,-0.0171,-0.0085,-0.0076,0.4964,0.4425,0.8914,0.6594,0.6848,0.6513,1.0385,0.9878,0.9511,0.4348,0.4689,0.4242,1.0785,0.9757,0.9047,-0.5346,-0.1378,-0.1274,0.2577,0.2383,0.9251,0.1905,0.0939,0.0873,0.493,0.458,0.9289,0.5763,0.5528,0.5177,0.9592,0.8983,0.9366,0.0423,15.6639,0.8933,-0.1203,0.2756,0.1185,0.5277,0.9043,-0.0705,0.0167,0.1292,0.5811,-1.5309,0.012,0.0053,0.0725,0.3215,-0.7423,0.0773,0.0271,0.1646,0.6387,-0.4313,-5.8547,-0.9126,0.1559,1.7808,0.7848,0.4407,3.1713,0.6159,0.1942,2.5659,1.8261,0.7117,1.2442,0.5145,0.4135,1.8073,0.9097,0.5033,0.0004,0.3174,0.065,-0.3655,0.2233,PANTALONI
-0.4215,1.7228,1.3126,7.8618,-2.0894,2.8035,7.9759,2.8242,14.0884,-0.6505,10.2093,3.7634,1.9399,15.0496,0.2595,11.0246,4.1878,2.0464,15.8278,0.2702,-0.1504,-0.0413,-0.0382,0.2746,0.2543,0.926,0.4648,0.6766,0.6414,1.4558,1.3801,0.948,0.216,0.4578,0.4114,2.1194,1.9046,0.8987,0.9576,-1.0083,-0.9074,-1.053,-0.9476,0.8999,0.2981,0.1252,0.1173,0.42,0.3936,0.9371,0.558,0.5224,0.4967,0.9361,0.8901,0.9508,0.038,14.8972,0.4355,-0.2326,-0.0732,-0.1276,0.0618,0.9653,0.2444,0.5016,0.7082,6.0648,-0.4657,-0.4509,0.1388,0.3726,2.9021,-4.0999,0.7749,2.0647,1.4369,5.8981,-0.5192,-0.542,0.3154,-0.5819,1.9008,0.4929,0.2593,3.6131,0.243,0.0672,0.8259,0.9559,1.1574,7.2715,1.0658,0.1466,2.0898,1.0283,0.492,0.0033,2.1584,-0.2831,0.5205,-0.1349,PANTALONI
-0.0347,0.2858,0.5346,2.2416,-1.0587,6.8631,0.5831,0.7636,2.8638,0.649,9.932,0.5814,0.7625,4.197,0.6693,12.1027,0.7242,0.851,4.0233,0.725,-0.0051,-0.0035,-0.0029,0.691,0.5671,0.8206,0.7001,0.7011,0.6282,1.0015,0.8973,0.896,0.4901,0.4915,0.3946,1.0029,0.8051,0.8028,-0.2177,-0.1357,-0.1087,0.6236,0.4993,0.8006,0.1334,0.0858,0.0744,0.643,0.5577,0.8673,0.7827,0.5341,0.5572,0.6824,0.7118,1.0432,0.0431,17.252,-0.1208,-0.3882,-0.3491,0.252,0.6972,0.8688,-0.1299,0.0555,0.2356,1.003,-1.7541,-0.0543,0.0241,0.1553,0.7722,-1.7103,0.084,0.0257,0.1604,0.7327,-0.5634,2.3911,-1.5469,-0.6469,1.517,1.4685,0.968,2.3014,2.1566,0.9371,1.3108,2.4193,1.8456,1.2781,0.777,0.6079,1.2988,1.3688,1.0539,0.0006,0.4866,0.646,0.5054,0.0767,PANTALONI
0.208,6.1187,2.4736,16.0125,-0.5934,5.5651,15.8467,3.9808,17.2477,-0.3621,9.6442,17.6226,4.1979,16.3113,0.0366,12.0327,18.8252,4.3388,18.6254,0.0803,0.0374,0.0216,0.0173,0.577,0.4625,0.8015,0.6214,0.5892,0.5701,0.9483,0.9175,0.9675,0.3861,0.3472,0.325,0.8992,0.8418,0.9361,1.3005,-9.6132,-3.6691,-7.3919,-2.8213,0.3817,0.7936,0.5935,0.4962,0.7478,0.6253,0.8361,0.9284,0.9817,0.8597,1.0574,0.926,0.8758,0.0394,17.4775,0.0504,0.4419,0.4515,0.2188,0.4071,0.9612,0.2223,0.2547,0.5046,2.5998,-0.5738,0.4728,1.8114,1.3459,6.0146,-0.3936,-0.9285,2.3883,1.5454,4.9806,-12.1862,0.4701,-0.2394,-0.5092,0.3749,0.3265,0.8709,0.1406,0.1066,0.7584,0.558,0.2059,0.3691,0.3828,4.3734,11.4258,0.4323,0.522,1.2076,0.0038,2.2486,0.3242,-0.1972,-0.117,PANTALONI
1.7077,2.3927,1.5468,7.2737,-0.4402,-2.8923,4.5322,2.1289,11.6013,-2.7979,9.7784,4.2906,2.0714,10.7929,0.2482,10.71,3.412,1.8472,9.3944,0.353,-0.5904,0.1746,0.1595,-0.2958,-0.2701,0.913,0.7266,0.7468,0.8374,1.0278,1.1525,1.1214,0.5279,0.5577,0.7013,1.0563,1.3283,1.2575,0.2601,-0.624,-0.4338,-2.3988,-1.6678,0.6953,1.6534,0.3518,0.3479,0.2128,0.2104,0.9888,0.627,0.6739,0.7743,1.0749,1.2349,1.1489,0.0718,14.9152,-0.4283,-0.4784,-0.2153,0.2087,-0.142,0.903,0.0147,0.6043,0.7773,4.0158,-0.6224,-0.0496,2.2457,1.4986,6.4043,-1.0646,0.135,0.428,0.6542,3.5638,-1.091,-0.2963,0.1089,-0.3675,0.5187,1.1882,2.2907,0.2691,1.4119,5.2471,0.4665,0.8285,1.776,0.798,1.4523,1.8201,0.6271,1.1268,1.7971,0.001,2.3296,0.1089,-0.1983,-0.7578,PANTALONI
-0.3283,1.4762,1.215,5.3677,-1.4492,-1.1346,6.5639,2.562,10.1564,-5.2702,9.6126,2.6256,1.6204,6.8607,0.4942,10.0019,4.423,2.1031,9.3106,0.424,0.2893,-0.0341,-0.0328,-0.118,-0.1134,0.9611,0.4742,0.7498,0.5777,1.5811,1.2182,0.7705,0.2249,0.5622,0.3338,2.5,1.484,0.5936,0.3721,-0.4738,-0.4633,-1.2735,-1.2453,0.9778,1.353,0.1616,0.1356,0.1194,0.1002,0.8391,0.5285,0.7824,0.5765,1.4804,1.0908,0.7369,0.0739,12.1703,-0.0861,0.1056,0.0894,-0.6963,-0.8378,0.9674,0.2701,0.5246,0.7243,3.6065,-0.2158,0.8721,2.7766,1.6663,4.9822,-0.1969,-1.7665,0.5095,0.7138,3.3084,?,0.3097,-0.1529,-0.4937,0.4347,1.0147,2.3345,0.1889,1.0297,5.4498,0.7809,0.1935,0.2478,0.7127,0,0,0.7239,1.0901,1.5059,0.0152,3.6288,0.4088,-0.5979,-0.668,PANTALONI
