@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE X_Y_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_Y_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_X_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Z_|V| NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
3.5074,6.6487,2.5785,20.5974,-0.2896,-8.0905,2.9779,1.7257,15.4701,?,3.5074,6.6487,2.5785,20.5974,-0.2896,9.9987,6.3602,2.522,17.6366,0.2298,-0.4335,1,0.3508,-2.3067,-0.8091,0.3508,1.4942,1,1.0224,0.6693,0.6843,1.0224,2.2326,1,1.0454,0.4479,0.4682,1.0454,0.299,1,-0.8791,3.3449,-2.9404,-0.8791,0,1,0.6976,0,0,0.6976,1.3314,1,1.1679,0.7511,0.8772,1.1679,0.0482,15.2801,0.3255,1,0.8079,0.3255,-0.1799,0.8079,-17.8924,43.078,6.5634,32.3914,?,53.9757,36.9335,6.0773,19.4702,0.6781,1.6754,120.0818,10.9582,33.3542,-0.7169,-0.3315,-10.6795,32.2166,1.08,0.5989,0.5546,1.1664,0.3587,0.3076,-0.7898,2.3258,-2.9447,0,0,3.1131,1.6636,0.9711,0.5837,0.2888,82.192,0.9279,-0.5654,-0.7409,1100,0,0,0,1,PANTALONI
1.665,14.979,3.8703,27.7575,-0.1399,2.8999,5.0727,2.2523,12.979,-0.2955,1.665,14.979,3.8703,27.7575,-0.1399,5.7889,15.473,3.9336,32.2577,0.0638,0.5741,1,0.2876,1.7417,0.5009,0.2876,1.7184,1,0.9839,0.5819,0.5726,0.9839,2.9529,1,0.9681,0.3387,0.3278,0.9681,1.1507,1,-1.5504,0.869,-1.3473,-1.5504,2.4306,1,0.7068,0.4114,0.2908,0.7068,2.1387,1,0.8605,0.4676,0.4024,0.8605,0.0197,8.551,-0.2679,1,0.9281,-0.2679,-0.146,0.9281,-22.8772,75.2592,8.6752,38.6398,?,-14.8818,266.0596,16.3113,52.6199,-0.9446,-21.6978,22.2965,4.7219,26.9989,?,1.5373,1.0544,0.6859,0.5319,1.8372,3.4544,0.2829,3.3754,11.9328,1.5117,1.4312,0.9467,0,1,0,0.7343,1.4312,1.949,0.1835,65.6998,-0.8103,-0.9379,0.9087,1100,0,0,0,1,PANTALONI
9.1336,0.0242,0.1554,1.4389,0.8599,3.8185,0.0465,0.2157,2.1292,0.6102,9.1336,0.0242,0.1554,1.4389,0.8599,13.4707,0.0614,0.2478,2.4016,0.8451,2.3919,1,0.678,0.4181,0.2835,0.678,0.7208,1,0.6272,1.3874,0.8701,0.6272,0.5195,1,0.3933,1.9249,0.7571,0.3933,2.6504,1,0.6741,0.3773,0.2544,0.6741,1.8807,1,0.6625,0.5317,0.3523,0.6625,0.6758,1,0.5992,1.4797,0.8866,0.5992,0.0709,22.0857,0.4485,0.9988,0.9738,0.4485,0.6416,0.9738,-41.8868,0.0572,0.2392,42.659,?,-2.3269,0.2639,0.5137,3.2394,?,-9.4047,0.1503,0.3877,10.2585,?,18.0009,4.4538,0.2474,0.4656,0.6169,1.3249,0.2168,0.3805,1.7552,13.1686,4.1584,0.3158,1,1,1,13.1686,4.1584,0.3158,0.2263,53.6184,0.4271,-0.4689,-0.6,1100,0,0,0,1,PANTALONI
1.7253,9.1995,3.0331,17.0601,-0.1834,1.8458,13.8367,3.7198,15.889,-0.8476,1.7253,9.1995,3.0331,17.0601,-0.1834,5.5908,10.3387,3.2154,18.8541,0.08,0.9347,1,0.3086,1.0698,0.3301,0.3086,0.8154,1,0.9433,1.2264,1.1569,0.9433,0.6649,1,0.8898,1.5041,1.3383,0.8898,0.3627,1,-1.6129,2.7573,-4.4472,-1.6129,1.6764,1,0.7035,0.5965,0.4196,0.7035,1.0737,1,0.9048,0.9314,0.8427,0.9048,0.0159,8.1777,-0.6616,1,0.9225,-0.6616,-0.554,0.9225,-16.1602,31.9089,5.6488,27.7191,-19.0951,6.5086,83.2536,9.1243,29.2206,0.0041,-34.3201,8.3545,2.8904,36.7798,?,-2.4829,0.4709,-0.1896,0.6191,1.9543,3.1568,0.3833,3.8194,9.9651,-221.3077,0.7161,-0.0032,0.047,0,0,0.9486,0.7537,0.7945,0.2005,57.0451,0.5212,0.0839,0.8856,1100,0,0,0,1,PANTALONI
7.9719,0.0402,0.2005,1.0462,0.8751,5.7247,0.0691,0.2629,1.2092,0.8145,7.9719,0.0402,0.2005,1.0462,0.8751,12.649,0.0279,0.167,1.3385,0.9008,1.3925,1,0.6302,0.7181,0.4526,0.6302,0.7628,1,1.2005,1.3109,1.5738,1.2005,0.5819,1,1.4413,1.7185,2.4769,1.4413,1.3815,1,0.6032,0.7239,0.4366,0.6032,1.2857,1,0.6209,0.7778,0.4829,0.6209,0.8652,1,0.7816,1.1559,0.9034,0.7816,0.0662,21.6685,-0.8111,0.9986,0.8979,-0.8111,-0.4764,0.8979,-35.5564,0.084,0.2899,36.5997,?,-8.099,1.0104,1.0052,10.4385,?,23.6958,0.0934,0.3056,1.2589,0.9484,4.3902,-1.5005,-0.3418,0.2884,0.9486,3.289,0.0832,0.8998,10.8176,3.5062,-1.5803,-0.4507,1,0,0,3.5062,29.0739,8.2921,0.2277,67.3512,-0.6621,-0.0076,-0.3511,1100,0,0,0,1,PANTALONI
8.882,0.0047,0.0686,0.3737,0.9588,4.5008,0.0069,0.0833,0.4118,0.9125,8.882,0.0047,0.0686,0.3737,0.9588,13.3435,0.0059,0.077,0.4418,0.9675,1.9734,1,0.6656,0.5067,0.3373,0.6656,0.8238,1,0.8908,1.2138,1.0813,0.8908,0.6787,1,0.7936,1.4734,1.1693,0.7936,2.0267,1,0.6627,0.4934,0.327,0.6627,1.9288,1,0.6686,0.5185,0.3467,0.6686,0.9075,1,0.8459,1.1019,0.9321,0.8459,0.0702,22.2649,-0.62,1.0056,0.9666,-0.62,-0.369,0.9666,-24.5904,0.1512,0.3889,25.3189,?,-28.0628,0.0563,0.2373,28.5599,?,18.8443,0.0505,0.2246,1.1398,0.9415,0.8763,-1.3049,-1.4892,1.639,1.7313,1.0563,2.6862,2.9972,1.1158,0.8865,-1.3791,-1.5556,1,0,0,0.8865,22.2129,25.0562,0.22,71.4974,-0.6681,0.261,-0.0676,1100,0,0,0,1,PANTALONI
-1.7637,13.7517,3.7083,14.0588,-13.9796,2.1112,0.5493,0.7412,3.869,-0.0802,-1.7637,13.7517,3.7083,14.0588,-13.9796,4.6872,16.7609,4.094,17.7323,0.0608,-0.8354,1,-0.3763,-1.197,0.4504,-0.3763,5.0034,1,0.9058,0.1999,0.181,0.9058,25.0338,1,0.8205,0.0399,0.0328,0.8205,45.6667,1,-11.4373,0.0219,-0.2505,-11.4373,0.262,1,0.0497,3.8163,0.1897,0.0497,3.6337,1,0.7928,0.2752,0.2182,0.7928,0.0188,7.0627,0.2681,1,-0.9833,0.2681,-0.1777,-0.9833,-8.8599,198.9153,14.1037,53.375,-0.493,-6.3499,4.4682,2.1138,12.875,?,-26.2852,14.2295,3.7722,31.125,?,1.3953,0.3371,0.2416,6.6722,3.7389,0.5604,44.5184,13.979,0.314,1.3689,0.5663,0.4137,0,0,1,4.1456,1.7149,0.4137,0.1635,48.2256,-0.7918,0.6634,-0.2315,125000,0,0,0,1,PANTALONI
5.8551,24.6244,4.9623,44.3558,-1.4673,0.268,2.5969,1.6115,7.397,-1.1404,5.8551,24.6244,4.9623,44.3558,-1.4673,9.8139,24.1687,4.9162,36.7467,0.0165,21.8488,1,0.5966,0.0458,0.0273,0.5966,3.0793,1,1.0094,0.3247,0.3278,1.0094,9.4823,1,1.0189,0.1055,0.1074,1.0189,6.6932,1,-42.7933,0.1494,-6.3936,-42.7933,5.2019,1,0.4812,0.1922,0.0925,0.4812,5.9965,1,1.2071,0.1668,0.2013,1.2071,0.0431,14.989,-0.1695,1,0.2593,-0.1695,-0.2187,0.2593,-37.325,428.6252,20.7033,59.5184,-20.1071,-19.1676,44.8198,6.6948,29.0985,?,9.5309,1245.8188,35.2962,112.6785,-0.9401,1.9473,-3.9162,-2.0111,3.0925,0.5866,0.1897,9.5633,0.3441,0.036,1.9485,1.0385,0.5329,0,0.0486,0,2.0454,0.5282,0.2582,0.2241,88.8206,0.4404,-0.5359,-0.546,1100,0,0,0,1,PANTALONI
6.0142,0.0861,0.2934,1.2854,0.8036,7.8075,0.0609,0.2468,1.139,0.8659,6.0142,0.0861,0.2934,1.2854,0.8036,11.5536,0.0456,0.2136,1.0673,0.9111,0.7703,1,0.5206,1.2982,0.6758,0.5206,1.1889,1,1.3733,0.8411,1.1551,1.3733,1.4134,1,1.8858,0.7075,1.3342,1.8858,0.715,1,0.4808,1.3986,0.6725,0.4808,0.7705,1,0.5452,1.2979,0.7076,0.5452,1.1285,1,1.2044,0.8861,1.0672,1.2044,0.0614,19.8359,-0.7282,0.9998,0.843,-0.7282,-0.2462,0.843,-7.0204,2.7707,1.6646,9.4193,?,-54.2229,0.3593,0.5994,55.2597,?,10.535,4.8639,2.2054,7.0801,0.4511,0.1295,-0.6664,-5.1469,2.7769,0.7547,0.2718,7.7112,0.5696,0.0739,0.1705,-1.6185,-9.4953,1,0,0,0.1705,1.3304,7.805,0.2962,71.7783,-0.9322,-0.8239,0.7526,1100,0,0,0,1,PANTALONI
7.5288,0.0151,0.123,0.8546,0.8928,6.427,0.0072,0.0848,0.4927,0.9261,7.5288,0.0151,0.123,0.8546,0.8928,12.4374,0.0206,0.1436,0.9363,0.9276,1.1714,1,0.6053,0.8537,0.5167,0.6053,1.4502,1,0.857,0.6896,0.591,0.857,2.103,1,0.7345,0.4755,0.3493,0.7345,1.1533,1,0.593,0.867,0.5142,0.593,1.1963,1,0.6161,0.8359,0.515,0.6161,1.7343,1,0.9127,0.5766,0.5263,0.9127,0.0655,21.4846,-0.2737,0.9983,0.9573,-0.2737,0.0175,0.9573,-19.4022,0.3296,0.5741,21.5988,?,-49.6726,0.1339,0.3659,50.3387,?,16.931,0.1656,0.407,1.9196,0.8926,0.3906,-1.146,-2.9338,1.569,1.4108,0.8992,2.4616,1.9902,0.8085,0.4291,-1.3534,-3.1542,1,0,0,0.4291,11.252,26.2242,0.2945,86.0058,-0.6551,-0.6862,0.6984,1100,0,0,0,1,PANTALONI
-6.3916,8.2958,2.8802,20.5355,-6.5541,-7.0221,5.8872,2.4264,14.2775,?,-6.3916,8.2958,2.8802,20.5355,-6.5541,11.9695,10.2253,3.1977,21.7374,0.1382,0.9102,1,-0.534,1.0986,-0.5867,-0.534,1.1871,1,0.9007,0.8424,0.7588,0.9007,1.4091,1,0.8113,0.7097,0.5758,0.8113,1.2479,1,-5.1122,0.8013,-4.0966,-5.1122,0,1,0.1078,0,0,0.1078,1.4383,1,0.9447,0.6953,0.6568,0.9447,0.059,19.9714,-0.1572,1,-0.8487,-0.1572,-0.2895,-0.8487,20.0343,51.3045,7.1627,25.65,0.2243,26.0796,17.0635,4.1308,13.9526,0.5763,7.0554,52.5965,7.2523,25.174,-0.4224,0.7682,2.8396,3.6964,1.734,0.9876,0.5696,3.0067,0.9754,0.3244,0.3908,-0.992,-2.5387,1.0041,1.8683,1.8606,1.8384,1.0189,0.5542,0.1734,55.2781,-0.9266,0.665,-0.7537,1100,0,0,0,1,PANTALONI
3.5215,14.7365,3.8388,17.3124,-0.1647,2.7784,5.8569,2.4201,11.5472,-0.2836,3.5215,14.7365,3.8388,17.3124,-0.1647,6.5952,24.3539,4.935,22.0962,0.0202,1.2675,1,0.5339,0.789,0.4213,0.5339,1.5862,1,0.7779,0.6304,0.4904,0.7779,2.5161,1,0.6051,0.3974,0.2405,0.6051,0.9598,1,-5.3761,1.0419,-5.6013,-5.3761,1.6522,1,0.6591,0.6052,0.3989,0.6591,1.4993,1,0.7835,0.667,0.5226,0.7835,0.0308,10.5011,0.3546,1,0.9622,0.3546,0.5024,0.9622,-11.9256,10.0355,3.1679,20.7596,?,4.9585,141.107,11.8788,45.7184,-1.3518,-31.7028,15.5196,3.9395,35.3989,?,-2.4051,0.3762,-0.1564,0.2667,0.8041,3.0153,0.0711,0.6466,9.0922,0.79,0.5864,0.7424,0,1,0,0.4541,0.5864,1.2915,0.185,55.3974,0.6857,-0.6018,-0.7585,1100,0,0,0,1,PANTALONI
0.9165,16.4901,4.0608,21.6292,-0.355,2.3722,6.3752,2.5249,17.2137,-0.4449,0.9165,16.4901,4.0608,21.6292,-0.355,5.4307,17.1708,4.1438,22.4809,0.0046,0.3864,1,0.1688,2.5882,0.4368,0.1688,1.6083,1,0.98,0.6218,0.6093,0.98,2.5866,1,0.9604,0.3866,0.3713,0.9604,1.0691,1,-54.5254,0.9353,-50.9999,-54.5254,1.3399,1,0.7068,0.7463,0.5275,0.7068,1.2565,1,0.9621,0.7959,0.7657,0.9621,0.0146,8.283,0.0254,1,0.8832,0.0254,0.1302,0.8832,-8.7813,4.8365,2.1992,11.3388,?,3.7712,20.7019,4.5499,28.1387,-3.3026,-34.8275,2.4432,1.5631,35.939,?,-2.3285,0.2521,-0.1083,0.4833,1.407,2.9109,0.2336,1.9795,8.4732,0.525,0.3155,0.601,0,1,0,0.403,0.3155,0.783,0.1952,48.9651,-0.3214,0.0933,-0.9155,1100,0,0,0,1,PANTALONI
5.0693,12.9057,3.5925,22.3041,-0.2429,4.3732,16.0641,4.008,18.4872,-0.3933,5.0693,12.9057,3.5925,22.3041,-0.2429,9.5526,21.1428,4.5981,24.3526,0.0406,1.1592,1,0.5307,0.8627,0.4578,0.5307,0.8963,1,0.7813,1.1157,0.8717,0.7813,0.8034,1,0.6104,1.2447,0.7598,0.6104,0.8353,1,-4.2288,1.1972,-5.0627,-4.2288,1.3524,1,0.707,0.7394,0.5227,0.707,1.2065,1,0.9159,0.8289,0.7591,0.9159,0.0451,15.6352,0.174,1,0.9025,0.174,0.4448,0.9025,-7.7295,27.5878,5.2524,17.6987,?,-16.0634,314.4967,17.7341,49.8581,-2.1841,-22.3299,64.7538,8.047,35.0388,?,0.4812,0.3462,0.7194,0.2962,0.6527,2.2038,0.0877,0.426,4.8568,0.5175,0.5051,0.976,0,1,0,0.355,0.5051,1.4229,0.1536,51.4308,-0.44,0.3608,-0.9526,1100,0,0,0,1,PANTALONI
9.0254,0.0514,0.2267,1.3973,0.854,4.215,0.1006,0.3172,2.0923,0.6297,9.0254,0.0514,0.2267,1.3973,0.854,13.4473,0.054,0.2323,1.3411,0.9047,2.1413,1,0.6712,0.467,0.3134,0.6712,0.7147,1,0.9758,1.3992,1.3654,0.9758,0.5108,1,0.9523,1.9577,1.8643,0.9523,2.2975,1,0.6422,0.4353,0.2795,0.6422,1.6941,1,0.6803,0.5903,0.4016,0.6803,0.6678,1,1.0419,1.4974,1.5602,1.0419,0.0755,22.2657,-0.7608,0.9997,0.9517,-0.7608,-0.5249,0.9517,-24.4421,0.27,0.5196,25.1999,?,-25.1977,0.1598,0.3998,26.6998,?,-12.2051,0.1205,0.3471,12.8998,?,0.97,2.0026,2.0645,1.2997,1.4972,1.1519,1.6893,2.2416,1.3269,0.9438,1.9535,2.0698,1,1,1,0.9438,1.9535,2.0698,0.2088,61.8449,-0.7274,-0.4635,0.5498,1100,0,0,0,1,PANTALONI
8.9518,0.0259,0.1609,0.9676,0.897,4.4498,0.0417,0.2041,0.97,0.8107,8.9518,0.0259,0.1609,0.9676,0.897,13.4211,0.04,0.2001,1.1655,0.9174,2.0117,1,0.667,0.4971,0.3316,0.667,0.7884,1,0.8044,1.2684,1.0203,0.8044,0.6216,1,0.647,1.6088,1.0409,0.647,2.0288,1,0.651,0.4929,0.3209,0.651,1.8335,1,0.6658,0.5454,0.3631,0.6658,0.9975,1,0.8302,1.0025,0.8323,0.8302,0.0706,22.3535,-0.3547,0.9993,0.9424,-0.3547,-0.0292,0.9424,-25.1163,0.1675,0.4092,25.679,?,-26.6222,0.1446,0.3803,27.9587,?,-8.9227,0.143,0.3781,9.8389,?,0.9434,2.8149,2.9836,1.0761,1.0823,1.0057,1.158,1.1713,1.0114,0.9185,2.61,2.8417,1,1,1,0.9185,2.61,2.8417,0.1983,60.6612,-0.7417,-0.0188,-0.2374,1100,0,0,0,1,PANTALONI
8.2739,0.0431,0.2076,1.1081,0.8743,5.5474,0.0492,0.2217,0.9998,0.8336,8.2739,0.0431,0.2076,1.1081,0.8743,12.9528,0.0486,0.2203,1.2367,0.909,1.4915,1,0.6388,0.6705,0.4283,0.6388,0.9362,1,0.9421,1.0681,1.0063,0.9421,0.8765,1,0.8876,1.1408,1.0126,0.8876,1.538,1,0.6238,0.6502,0.4056,0.6238,1.4665,1,0.6485,0.6819,0.4422,0.6485,1.1083,1,0.896,0.9023,0.8084,0.896,0.07,22.0952,-0.614,0.9985,0.9421,-0.614,-0.3114,0.9421,-20.9933,0.7355,0.8576,22.6196,?,-29.5465,0.2593,0.5092,30.5389,?,-9.5779,0.0266,0.1632,9.8999,?,0.7105,2.1919,3.0849,1.6841,5.2565,3.1213,2.8361,27.6304,9.7425,0.7407,2.2848,3.0848,1,1,1,0.7407,2.2848,3.0848,0.2026,60.1177,-0.8575,0.0983,-0.079,1100,0,0,0,1,PANTALONI
8.6693,1.3677,1.1695,6.8412,0.3412,4.819,1.3898,1.1789,4.7155,0.4383,8.6693,1.3677,1.1695,6.8412,0.3412,13.28,1.3039,1.1419,7.244,0.5424,1.799,1,0.6528,0.5559,0.3629,0.6528,0.992,1,1.0242,1.008,1.0324,1.0242,0.9841,1,1.0489,1.0162,1.0659,1.0489,0.9629,1,0.4126,1.0386,0.4285,0.4126,1.2369,1,0.6559,0.8085,0.5303,0.6559,1.4508,1,0.9444,0.6893,0.651,0.9444,0.0693,22.1576,-0.5932,1,0.9393,-0.5932,-0.2884,0.9393,-25.2112,6.0987,2.4696,28.0197,?,-26.1905,5.0061,2.2374,29.9393,?,-10.0402,0.4747,0.689,12.2391,?,0.9626,2.511,2.6086,1.1037,3.5844,3.2475,1.2183,12.8481,10.5462,0.9359,2.2894,2.4462,1,1,1,0.9359,2.2894,2.4462,0.1985,61.4418,-0.9664,-0.7872,0.6704,1100,0,0,0,1,PANTALONI
0.88,2.6803,1.6372,9.3489,-0.6795,6.0551,3.4762,1.8645,10.6105,0.1309,0.88,2.6803,1.6372,9.3489,-0.6795,6.56,4.0174,2.0043,9.4092,0.2408,0.1453,1,0.1341,6.881,0.923,0.1341,0.8781,1,0.8168,1.1388,0.9302,0.8168,0.771,1,0.6672,1.2969,0.8653,0.6672,-2.3668,1,-1.2676,-0.4225,0.5356,-1.2676,0.456,1,0.4492,2.1932,0.9851,0.4492,0.8811,1,0.9936,1.1349,1.1277,0.9936,0.0319,8.7749,0.5102,1,0.6434,0.5102,0.937,0.6434,17.4048,18.9641,4.3548,13.7405,0.3457,-38.8134,22.6439,4.7586,53.9398,?,-100.399,5.2361,2.2883,103.3798,?,-0.4484,-0.1734,0.3866,0.9151,1.9031,2.0796,0.8375,3.6218,4.3246,-0.1346,-0.0702,0.5218,0,0,1,0.2547,0.1329,0.5218,0.5621,156.6172,0.9463,-0.5764,-0.779,1100,0,0,0,1,GIACCA
