@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_R_STD NUMERIC 
@ATTRIBUTE X_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_R_STD NUMERIC 
@ATTRIBUTE Y_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_R_STD NUMERIC 
@ATTRIBUTE Z_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_STD NUMERIC 
@ATTRIBUTE |V|_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
1.293,17.0471,4.1288,14.3688,-0.7709,-8.1122,56.4153,7.511,30.8114,-2.4717,4.481,56.8463,7.5396,24.9845,-0.4389,13.4288,37.5369,6.1267,22.0942,0.1096,-0.1594,0.2885,0.0963,-1.8103,-0.6041,0.3337,0.5497,0.5476,0.6739,0.9962,1.2259,1.2306,0.3022,0.2999,0.4541,0.9924,1.5029,1.5144,0.2852,0.8208,-2.2995,2.8785,-8.064,-2.8015,0.9142,0.4673,0.327,0.5111,0.3577,0.6997,0.4663,0.5751,0.6503,1.2332,1.3945,1.1308,0.1949,20.1631,-0.0371,-0.4541,0.0574,-0.566,-0.7778,0.6687,-0.127,0.0402,0.2004,0.5873,-1.2799,-0.5336,0.0024,0.0488,0.6159,?,0.1085,0.0224,0.1498,0.4749,-0.3441,0.2381,-1.171,-4.9185,4.1051,1.3379,0.3259,16.8516,1.79,0.1062,0.5353,2.7119,5.0659,0,0.729,0,0.9536,1.2366,1.2968,0.0116,0.9012,0.2664,-0.9366,0.0652,?,?,?,?,?,PANTALONI
1.4877,3.9546,1.9886,8.2304,-0.3329,-5.3799,13.185,3.6311,12.4167,-20.9177,2.2427,40.3633,6.3532,21.7345,-0.8173,9.4394,4.5868,2.1417,7.2202,0.4376,-0.2765,0.6634,0.1576,-2.3989,-0.5699,0.2376,0.5477,0.313,0.9285,0.5715,1.6954,2.9664,0.2999,0.098,0.8622,0.3267,2.8745,8.7998,0.1735,0.2103,-0.3659,1.2123,-2.1091,-1.7397,10.8993,0.5163,0.4809,0.0474,0.0441,0.9315,0.6628,0.3787,1.1399,0.5713,1.7197,3.0102,0.1253,13.6377,-0.033,-0.5211,0.1813,0.4884,-0.5861,-0.39,0.0674,0.0163,0.1277,0.3324,-0.2868,-0.4407,0.0249,0.158,0.649,?,-0.1138,0.0045,0.0674,0.2096,-6.8227,-0.153,-0.5924,3.8715,0.8086,1.8936,2.342,0.6538,3.5859,5.4848,0.1142,0.4053,3.5498,0,9.641,0,0.5123,1.586,3.096,0.0096,0.6701,0.991,-0.8099,-0.8747,?,?,?,?,?,PANTALONI
-0.1845,6.1823,2.4864,10.3361,-1.4103,-0.0012,6.1114,2.4721,11.1315,-0.5989,1.9071,5.2921,2.3004,8.5669,-0.7622,4.3261,2.542,1.5944,7.6061,0.1491,160.4036,-0.0968,-0.0427,-0.0006,-0.0003,0.4408,1.0058,1.0808,1.5595,1.0746,1.5505,1.4429,1.0116,1.1682,2.432,1.1548,2.4042,2.0818,1.4505,1.6321,-4.537,1.1252,-3.1279,-2.7799,0.6159,0.8821,0.4797,1.4321,0.7788,0.5438,0.9285,1.2065,1.3589,1.2994,1.4635,1.1263,0.0399,6.7504,-0.7969,0.2735,-0.4355,0.0697,0.3768,0.1322,0.3816,0.0121,0.1102,0.3075,0.4224,-0.0023,0.0463,0.2151,0.6111,-1.1675,0.8103,0.0012,0.0349,0.093,0.8905,-168.8513,0.4709,-0.0028,0.5122,3.1577,6.1647,0.2624,9.9708,38.0033,-0.6831,0.2971,-0.4349,1.8881,0.6264,0.3317,0.5031,3.3049,6.5687,0.0187,1.3822,-0.9421,-0.957,0.9483,?,?,?,?,?,PANTALONI
-0.2623,17.5757,4.1923,15.8361,-0.9078,0.6831,19.7588,4.4451,22.8805,-0.7716,1.6836,20.954,4.5776,14.7604,-0.6707,7.3571,7.5317,2.7444,13.0348,0.1297,-0.384,-0.1558,-0.0357,0.4058,0.0929,0.2288,0.9431,0.9158,1.5276,0.9711,1.6197,1.668,0.8895,0.8388,2.3336,0.943,2.6234,2.7821,0.7562,1.2717,-3.8784,1.6817,-5.129,-3.0498,0.6427,0.9395,0.5542,1.4618,0.8623,0.5899,0.6921,1.0729,1.2149,1.5501,1.7553,1.1324,0.0382,11.2396,-0.808,-0.1319,-0.1237,0.4577,0.2572,0.4029,0.4153,0.0143,0.1196,0.3814,0.3627,0.0625,0.0312,0.1766,0.5006,-0.5514,0.7638,0.0003,0.016,0.048,0.9392,6.6472,0.5437,0.0818,0.6771,7.4579,11.0147,0.4584,55.6207,121.324,-1.22,0.293,-0.2401,1.8546,0.7586,0.409,0.7618,7.9483,10.4332,0.0182,1.3479,-0.9916,0.6354,-0.665,?,?,?,?,?,PANTALONI
2.3862,8.3648,2.8922,15.2726,-0.7492,4.4363,15.1819,3.8964,24.5196,-0.2328,-1.2165,21.1552,4.5995,22.1221,-0.6859,7.5948,13.8754,3.725,21.3016,0.0689,0.5379,-1.9616,0.3142,-3.6468,0.5841,-0.1602,0.7423,0.6288,0.7764,0.8471,1.046,1.2348,0.551,0.3954,0.6028,0.7176,1.0942,1.5247,1.4126,0.7268,-4.1517,0.5145,-2.939,-5.7121,0.439,0.6654,0.3817,1.5157,0.8694,0.5736,0.6229,0.6904,0.717,1.1084,1.1511,1.0385,0.1103,11.7214,0.5831,-0.5575,0.2274,-0.145,0.6244,0.2159,0.2807,0.0217,0.1475,0.4371,0.0332,-0.0611,0.0033,0.0571,0.2052,-3.5929,-0.5142,0.0036,0.0596,0.5837,?,-4.5962,-0.5459,0.1188,2.5812,2.4738,0.9584,6.6626,6.1198,0.9185,-0.0935,-0.0257,0.275,10.1202,0,0,2.1303,0.7488,0.3515,0.0125,0.8619,-0.7622,-0.9367,0.874,?,?,?,?,?,PANTALONI
0.577,30.7524,5.5455,24.6864,-0.3732,-2.8062,20.8315,4.5642,21.484,-0.9998,2.6905,39.2688,6.2665,24.9945,-0.2253,8.8827,27.3967,5.2342,23.4235,0.104,-0.2056,0.2145,0.065,-1.043,-0.3159,0.3029,1.215,0.8849,1.0595,0.7283,0.872,1.1972,1.4762,0.7831,1.1225,0.5305,0.7604,1.4333,0.6246,1.4598,-2.4687,2.3372,-3.9523,-1.6911,1.6734,0.8813,0.6877,0.5267,0.411,0.7803,1.1491,0.9877,1.0539,0.8595,0.9172,1.0671,0.0819,14.0483,0.4608,0.2534,0.37,-0.0074,0.0069,0.9221,-0.0727,0.018,0.1341,0.3434,-1.6846,-0.237,0.0497,0.223,0.6425,-8.0329,-0.693,0.0005,0.0222,0.7336,?,0.3068,0.1049,0.3421,0.6012,6.0347,10.0378,0.3614,36.4176,100.7575,0.3772,0.2937,0.7788,1.7984,0,0,0.5345,0.4681,0.8758,0.0153,1.0898,0.8582,0.3742,-0.0378,?,?,?,?,?,PANTALONI
0.9051,4.7527,2.1801,8.0702,-0.5994,2.1577,12.222,3.496,12.6154,-0.3515,0.5226,3.9628,1.9907,8.2825,-1.4652,4.598,5.5438,2.3545,10.1385,0.0478,0.4195,1.7319,0.1968,4.1289,0.4693,0.1137,0.6236,1.0951,0.9259,1.7562,1.4848,0.8455,0.3889,1.1993,0.8573,3.0842,2.2046,0.7148,0.9218,0.6144,-5.939,0.6665,-6.443,-9.6664,0.5406,1.5018,0.4739,2.7782,0.8766,0.3155,0.6397,0.9744,0.796,1.5231,1.2443,0.8169,0.0499,6.973,0.9047,-0.0536,0.6772,-0.1284,0.7968,-0.2319,-0.7698,0.0005,0.0225,0.7991,?,-0.4948,0.0017,0.0418,0.6368,?,-0.2163,0.0028,0.0531,0.3033,?,1.5559,3.5592,2.2876,0.5387,0.4237,0.7866,0.2902,0.1795,0.6187,1.2549,2.6343,2.0992,1,1,1,1.2549,2.6343,2.0992,0.0196,1.4808,-0.5999,-0.4275,-0.4591,?,?,?,?,?,PANTALONI
-4.0226,11.4774,3.3878,14.6313,-3.4288,-6.0758,13.8081,3.7159,16.7124,-9.6113,2.3446,14.0791,3.7522,13.9511,-0.554,9.1721,13.8314,3.7191,17.1038,0.1234,0.6621,-1.7157,-0.4386,-2.5914,-0.6624,0.2556,0.9117,0.9029,0.9109,0.9903,0.9992,1.0089,0.8312,0.8152,0.8298,0.9807,0.9983,1.0179,0.7483,2.2776,-4.7067,3.0437,-6.2897,-2.0665,2.0976,0.368,0.1693,0.1754,0.0807,0.4601,0.8755,1.0488,0.8554,1.1979,0.9771,0.8157,0.1562,14.5697,0.8074,-0.2806,-0.7425,-0.4634,-0.9656,0.5447,-0.2555,0.0532,0.2306,0.6787,-19.296,-0.2146,0.0022,0.047,0.2711,?,-0.7961,0.0168,0.1295,0.9142,?,1.1906,0.3209,0.2696,4.9096,1.7812,0.3628,24.1043,3.1727,0.1316,2.38,0.7058,0.2966,0,0,1,2.5034,0.7424,0.2966,0.0176,1.276,-0.4215,-0.957,0.6517,?,?,?,?,?,PANTALONI
-0.4317,0.6456,0.8035,3.1428,-3.3869,1.0734,2.9057,1.7046,5.8339,-0.554,2.6736,8.2678,2.8754,8.6925,-0.5705,4.4091,0.8655,0.9303,2.9126,0.4914,-0.4022,-0.1615,-0.0979,0.4015,0.2434,0.6064,0.4713,0.2794,0.8637,0.5928,1.8323,3.0908,0.2222,0.0781,0.7459,0.3515,3.3574,9.5531,1.1666,0.7684,-0.8621,0.6587,-0.739,-1.1218,0.1908,0.1294,0.1251,0.6782,0.6555,0.9664,0.5387,0.3616,1.079,0.6711,2.003,2.9844,0.0662,6.0086,0.7346,-0.1505,0.0574,-0.1557,-0.0122,0.8938,0.501,0.0228,0.151,0.4461,0.3157,-0.097,0.012,0.1097,0.3362,-2.4275,0.7204,0.0004,0.0201,0.0619,0.9187,-5.1658,0.6954,-0.1346,1.3759,7.5234,5.468,1.8931,56.6022,29.8985,-0.8642,0.2942,-0.3405,6.6452,0.8562,0.1288,1.3267,7.2026,5.4288,0.0201,1.3478,-0.9885,-0.9373,0.8768,?,?,?,?,?,PANTALONI
3.1917,3.4624,1.8607,6.0048,0.0777,-3.2302,7.859,2.8034,9.0457,-10.2943,2.7846,21.7212,4.6606,13.797,-0.3817,7.055,11.6451,3.4125,10.5833,0.0987,-0.9881,1.1462,0.4524,-1.16,-0.4579,0.3947,0.6637,0.3993,0.5453,0.6015,0.8215,1.3657,0.4406,0.1594,0.2973,0.3618,0.6749,1.8653,-0.0613,-0.1327,0.4363,2.1633,-7.1147,-3.2888,8.1288,0.652,0.5544,0.0802,0.0682,0.8504,0.6638,0.4352,0.5674,0.6556,0.8547,1.3037,0.1211,11.0909,-0.7241,-0.1754,0.537,-0.4019,-0.8813,0.685,0.1501,0.0048,0.0692,0.2221,-0.0611,-0.3591,0.0483,0.2198,0.6244,?,0.0199,0.0069,0.083,0.2269,-0.4142,-0.4181,7.531,-18.0122,0.3148,0.8333,2.647,0.0991,0.6944,7.0068,0.0205,0.1925,9.3987,0,1.3045,0,0.3556,0.9788,2.7525,0.0089,0.5839,0.742,-0.911,-0.9158,?,?,?,?,?,PANTALONI
-3.58,0.5291,0.7274,4.682,?,0.4704,0.9405,0.9698,3.6923,-0.6739,1.3603,2.0254,1.4232,5.9348,-0.2941,4.2538,0.2888,0.5374,2.0703,0.5987,-7.6105,-2.6317,-0.8416,0.3458,0.1106,0.3198,0.7501,0.5111,1.3535,0.6814,1.8045,2.6481,0.5626,0.2613,1.832,0.4644,3.2562,7.0124,3.1496,3.4709,-1.5161,1.102,-0.4814,-0.4368,0,0,0,0.481,0.4276,0.889,1.268,0.7889,2.2616,0.6222,1.7835,2.8667,0.0877,6.0841,0.4168,0.6263,-0.2238,0.3429,0.1761,0.4385,0.161,0.2115,0.4599,1.228,-1.086,0.0282,0.0015,0.0388,0.1202,-0.4181,0.4694,0.5241,0.7239,1.7574,-0.8499,5.7004,0.343,0.0602,11.8375,0.6352,0.0537,140.127,0.4035,0.0029,18.0389,0.7918,0.0439,6.945,0.6197,0.0892,10.2158,0.6987,0.0684,0.0113,1.3758,0.8179,0.9665,0.932,?,?,?,?,?,PANTALONI
3.3377,2.8933,1.701,5.9859,0.0992,-0.0326,13.9447,3.7343,12.4208,-0.9078,0.8427,19.5095,4.417,13.0565,-1.0382,6.8574,1.1745,1.0838,4.8365,0.4383,-102.4386,3.9606,0.4867,-0.0387,-0.0048,0.1229,0.4555,0.3851,1.5695,0.8454,3.4457,4.0756,0.2075,0.1483,2.4634,0.7148,11.8726,16.6105,-0.1115,-0.0991,0.1747,0.8887,-1.5664,-1.7625,1.0207,1.0373,0.7718,1.0163,0.7562,0.744,0.4819,0.4585,1.2376,0.9513,2.5681,2.6996,0.0782,10.6271,-0.7102,-0.6963,0.0489,0.5657,0.1433,0.0559,0.0977,0.0008,0.0291,0.1089,0.1484,-0.4587,0.0508,0.2254,0.734,?,-0.0525,0.0069,0.0833,0.2451,-1.3009,-0.2129,-1.8602,8.7367,0.129,0.3491,2.7054,0.0167,0.1219,7.3193,-0.0259,-0.137,5.2977,0,1.2009,0,0.1484,0.4445,2.9953,0.0107,0.6465,0.4123,-0.7291,-0.8773,?,?,?,?,?,PANTALONI
0.6172,0.2224,0.4716,1.7678,-0.108,-4.3629,3.2517,1.8033,8.9362,?,1.9504,1.3118,1.1453,5.0556,-0.3208,5.051,2.4929,1.5789,6.6196,0.2754,-0.1415,0.3165,0.1222,-2.237,-0.8638,0.3861,0.2615,0.4118,0.2987,1.5744,1.1421,0.7254,0.0684,0.1696,0.0892,2.4788,1.3044,0.5262,0.0193,0.1403,-0.0685,7.278,-3.5526,-0.4881,0,0.4168,0.1747,0,0,0.419,0.1978,0.3497,0.2671,1.7676,1.35,0.7637,0.1095,7.0222,-0.0672,-0.0789,0.1225,0.15,-0.9461,0.1325,-0.1887,0.0076,0.0871,0.3054,?,-0.6233,0.0171,0.1309,0.8031,?,-0.562,0.0134,0.1157,0.7036,?,0.3028,0.3358,1.109,0.6651,0.7526,1.1316,0.4424,0.5664,1.2804,0.3803,0.4341,1.1414,1,1,1,0.3803,0.4341,1.1414,0.0195,1.374,0.9923,-0.9273,-0.9599,?,?,?,?,?,PANTALONI
-0.0089,0.0121,0.11,0.4761,-0.8277,0.0333,0.0157,0.1253,0.5078,-0.7074,0.0022,0.0085,0.0922,0.339,-1.0837,0.1773,0.0061,0.0779,0.3617,0.1115,-0.2675,-3.9763,-0.0502,14.8623,0.1878,0.0126,0.8777,1.1935,1.412,1.3598,1.6087,1.1831,0.7703,1.4244,1.9936,1.8491,2.5881,1.3997,1.0248,1.2229,-4.7525,1.1934,-4.6377,-3.8862,0.8758,1.6011,0.6399,1.8281,0.7306,0.3997,0.9375,1.4044,1.3163,1.498,1.404,0.9373,0.0007,0.274,0.5656,-0.0242,0.1672,0.7293,0.2233,0.0518,0.5806,0,0.0005,0.0018,0.9968,-0.1487,0,0.0012,0.1511,?,-0.7491,0,0.0008,0.7498,?,-3.9036,-0.7751,0.1986,0.4182,0.5775,1.3809,0.1749,0.3335,1.9069,-3.8381,-0.7735,0.2015,0,0,1,0.0122,0.0025,0.2015,0.0192,1.4784,0.1991,0.5132,-0.7358,?,?,?,?,?,PANTALONI
0.0014,0.0085,0.0923,0.4808,-1.5756,-0.0059,0.0252,0.1588,0.6875,-1.0083,-0.023,0.0171,0.1306,0.4986,-1.1671,0.1994,0.0116,0.1077,0.4402,0.0363,-0.2447,-0.0627,0.0072,0.2561,-0.0296,-0.1154,0.5808,0.7065,0.8567,1.2163,1.4749,1.2126,0.3374,0.4991,0.7339,1.4795,2.1754,1.4704,0.852,1.0954,-17.7138,1.2856,-20.7901,-16.1716,0.5453,0.8114,0.4087,1.488,0.7495,0.5037,0.6993,0.9643,1.0922,1.379,1.5619,1.1327,0.0005,0.3108,0.4248,0.2167,-0.051,0.9547,-0.2369,-0.2118,0.5423,0,0.0001,0.0003,0.9994,-0.2149,0,0.0006,0.2156,?,-0.7556,0,0.0007,0.7569,?,-2.5235,-0.7178,0.2844,0.1312,0.1167,0.8897,0.0172,0.0136,0.7915,-2.5146,-0.7164,0.2849,0,0,1,0.0015,0.0004,0.2849,0.0191,1.5128,-0.4373,-2.5939,-0.9185,?,?,?,?,?,PANTALONI
0.4528,0.3869,0.622,3.8526,-0.1401,-2.0528,6.5758,2.5643,9.8499,-18.0479,0.1027,0.7014,0.8375,4.4836,-0.5554,2.2862,6.8669,2.6205,9.5577,0.0094,-0.2206,4.4088,0.1981,-19.9858,-0.8979,0.0449,0.2426,0.7426,0.2374,3.0618,0.9786,0.3196,0.0588,0.5515,0.0563,9.3748,0.9576,0.1021,0.0507,0.2958,-5.2172,5.8294,-102.8342,-17.6405,6.5345,1.1722,0.3502,0.1794,0.0536,0.2988,0.3911,0.8592,0.4031,2.1969,1.0306,0.4691,0.0413,3.1001,-0.7404,0.0638,0.7615,0.0359,-0.9953,0.0033,0.3619,0.0005,0.0217,0.075,0.8231,-0.8621,0,0.0051,0.8673,?,-0.2507,0.0021,0.0461,0.2831,?,-0.4198,-1.4438,3.4395,4.3003,0.4715,0.1096,18.4926,0.2223,0.012,-0.402,-1.2319,3.0642,0,0,1,0.0864,0.2648,3.0642,0.019,1.4747,0.9088,0.9813,0.87,?,?,?,?,?,PANTALONI
0.856,9.668,3.1093,11.1584,-0.995,-2.1107,21.0477,4.5878,18.2144,-1.6879,3.6327,17.4342,4.1754,17.0334,-0.9812,7.8761,4.5,2.1213,8.918,0.2857,-0.4055,0.2356,0.1087,-0.581,-0.268,0.4612,0.6777,0.7447,1.4658,1.0988,2.1627,1.9683,0.4593,0.5545,2.1484,1.2073,4.6773,3.8743,0.4866,0.6597,-1.5599,1.3558,-3.2059,-2.3645,0.8254,0.6506,0.448,0.7882,0.5427,0.6886,0.6126,0.6551,1.2512,1.0693,2.0424,1.91,0.0858,11.6343,-0.7781,-0.3792,0.4183,0.2134,-0.5442,-0.1466,0.4753,0.0138,0.1174,0.3678,0.3828,-0.4551,0.0115,0.1074,0.5883,?,0.6566,0.0003,0.0171,0.0598,0.9122,-1.0445,0.7239,-0.6931,1.0937,6.8555,6.268,1.1962,46.9973,39.2884,-0.3877,0.3673,-0.9472,0,0.8751,0,0.6251,6.1501,9.8386,0.0186,1.587,0.8346,0.3406,-0.0845,?,?,?,?,?,PANTALONI
