@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
0.0346,2.6688,1.6337,13.6853,-2.5148,0.0249,9.2405,3.0398,23.2168,-1.1768,-0.0737,4.8794,2.2089,15.7246,-0.8685,3.1247,7.0325,2.6519,14.9879,0.0208,1.389,-0.4696,0.0111,-0.3381,0.008,-0.0236,0.5374,0.7396,0.616,1.3761,1.1463,0.833,0.2888,0.547,0.3795,1.8938,1.314,0.6938,0.7801,1.3397,-30.7885,1.7172,-39.4657,-22.9824,0.3651,0.4627,0.2544,1.2674,0.6968,0.5498,0.5895,0.8703,0.9131,1.4765,1.549,1.0492,0.0004,4.8322,0.0392,-0.2293,-0.2258,-0.9462,-0.1085,0.115,-0.5282,0.0011,0.0339,0.5642,?,-0.328,0.0049,0.0704,0.4138,?,0.5948,0.0032,0.0563,0.1698,0.7424,1.6102,-0.888,-0.5515,0.4813,0.6018,1.2504,0.2316,0.3621,1.5635,1.3632,-1.1534,-0.8461,1,0,0,1.3632,3.3235,2.438,0.0045,1.451,-0.7578,-0.0815,0.53,-2.9367,2.5342,1.5919,4.8896,?,-8.9424,0.3343,0.5782,9.7133,?,2.1031,0.2778,0.5271,1.7327,0.4178,0.3284,-1.3963,-4.252,2.7534,3.0201,1.0969,7.5811,9.1212,1.2031,0.5034,-3.9319,-7.8108,1,0,0,0.5034,2.822,5.606,0.0502,13.9822,-0.9642,-0.6878,0.7852,DIETRO_PANTALONI
0.2326,0.8741,0.9349,5.4296,-0.4345,-0.1544,2.3476,1.5322,9.7416,-1.6497,0.1239,0.9781,0.989,5.3492,-0.7907,1.7379,1.2727,1.1281,6.0925,0.0138,-1.5071,1.8769,0.1338,-1.2454,-0.0888,0.0713,0.6102,0.9454,0.8288,1.5493,1.3582,0.8766,0.3723,0.8937,0.6868,2.4003,1.8447,0.7685,0.2711,0.6962,-19.2505,2.5677,-70.9961,-27.6498,1.0295,1.2671,0.6127,1.2308,0.5951,0.4835,0.5574,1.015,0.8912,1.8211,1.5989,0.878,0.0016,2.6533,-0.3994,0.2298,0.2415,-0.7187,-0.3024,0.1201,-0.4791,0.0005,0.0227,0.5135,?,-0.3403,0.0014,0.0375,0.3836,?,0.5313,0.0016,0.0403,0.1622,0.7264,1.408,-0.9017,-0.6404,0.6053,0.5626,0.9293,0.3664,0.3165,0.8637,1.3386,-1.1927,-0.8911,1,0,0,1.3386,3.1666,2.3657,0.0041,1.3507,-0.5698,-0.8834,0.6461,-0.9525,1.3305,1.1535,4.5629,-1.6582,-9.2048,0.052,0.228,9.5055,?,2.999,0.1647,0.4058,1.4545,0.6083,0.1035,-0.3176,-3.0693,5.0597,2.8424,0.5618,25.601,8.0792,0.3156,0.2994,-1.2602,-4.2085,0,0.4623,0,0.48,3.137,6.5351,0.0509,13.4893,-0.4046,0.0168,0.8384,DIETRO_PANTALONI
-0.0209,7.0062,2.6469,9.7367,-1.1154,-1.9154,14.8483,3.8534,14.2365,-1.3977,0.5277,6.0057,2.4507,8.1431,-0.7577,5.3167,3.5408,1.8817,7.2119,0.2385,0.0109,-0.0396,-0.0039,-3.6297,-0.3603,0.0993,0.6869,1.0801,1.4067,1.5724,2.0478,1.3024,0.4719,1.1666,1.9787,2.4724,4.1935,1.6961,0.6186,1.4625,-2.2725,2.3642,-3.6736,-1.5539,0.7752,0.9935,0.486,1.2816,0.6269,0.4892,0.6839,1.1957,1.3501,1.7483,1.974,1.1291,0.0199,8.3293,-0.2534,-0.3614,-0.2595,-0.582,-0.4491,0.6672,0.2126,0.0932,0.3052,0.9424,-0.7643,-0.5674,0.0431,0.2075,0.7621,?,0.5566,0.0117,0.108,0.3049,0.5701,-0.3747,0.382,-1.0195,1.471,2.8268,1.9217,2.1639,7.9908,3.6928,0.5357,-1.0099,-1.8851,0,0.7532,0,1.2366,3.0911,2.4997,0.0081,1.4647,0.0861,-0.8975,-0.0844,4.7123,13.1644,3.6283,10.9322,-0.1242,-4.3325,26.205,5.1191,13.4067,-2.6877,-0.0306,15.8444,3.9805,13.4099,-0.6039,-1.0877,-154.2172,141.7878,0.7088,0.9115,1.286,0.5024,0.8309,1.6539,0.1236,0.2392,1.9353,2.6749,1.1631,0.4348,0.8154,0.8152,0.9998,0.0634,13.9327,0.7531,-0.2121,0.454,DIETRO_PANTALONI
-0.51,37.9777,6.1626,29.2277,-1.7119,-2.6259,82.2464,9.069,38.8232,-2.2431,-0.0945,47.9772,6.9266,29.6111,-1.0376,11.1525,50.9877,7.1406,31.5342,0.018,0.1942,5.3969,-0.0457,27.7875,-0.2355,-0.0085,0.6795,0.8897,0.863,1.3093,1.2701,0.97,0.4618,0.7916,0.7448,1.7143,1.6131,0.941,0.6871,1.2236,-31.9633,1.7808,-46.5193,-26.1225,0.9003,0.7416,0.3356,0.8237,0.3728,0.4526,0.7528,0.9871,0.9269,1.3111,1.2311,0.939,0.0145,17.4951,0.891,0.1052,-0.4215,0.3385,-0.5597,0.0749,-0.1323,0.0764,0.2764,0.6506,-4.8773,-0.2248,0.0067,0.0818,0.3547,-11.3041,-0.7384,0.0294,0.1714,0.9232,?,0.5885,0.1791,0.3044,3.3811,1.6124,0.4769,11.4315,2.5999,0.2274,1.6569,0.5848,0.353,3.8402,0,0,1.8344,0.7047,0.3842,0.004,1.2032,-0.3619,-0.9887,0.3851,3.1742,12.1715,3.4888,9.3171,-0.0521,1.3428,21.0912,4.5925,12.7476,-1.4008,6.8275,4.4156,2.1013,5.6853,0.3417,2.3638,0.4649,0.1967,0.7597,1.6603,2.1855,0.5771,2.7565,4.7765,0.062,-0.1563,-2.5205,1.6678,1.0254,0.6148,0.7309,1.6388,2.2422,0.0394,14.7127,-0.8057,-0.933,0.9279,DIETRO_PANTALONI
0.2462,0.9029,0.9502,5.1058,-0.8139,-0.582,2.5648,1.6015,8.0765,-1.0579,-0.1791,5.4392,2.3322,12.1418,-0.4397,2.5207,2.984,1.7274,8.2856,0.02,-0.4229,-1.3747,0.0977,3.2504,-0.2309,-0.071,0.5933,0.4074,0.5501,0.6867,0.9271,1.3501,0.3521,0.166,0.3026,0.4715,0.8595,1.8227,0.5518,0.6178,-13.5787,1.1196,-24.6083,-21.9793,0.7172,0.3338,0.3329,0.4654,0.4642,0.9975,0.6322,0.4205,0.6162,0.6652,0.9748,1.4654,0.0035,3.7059,-0.6784,0.0519,0.136,0.0722,-0.1135,0.4223,0.2679,0.0078,0.0885,0.4043,0.2962,-0.0577,0.0209,0.1446,0.3785,-2.3841,0.5463,0.0429,0.2071,0.5793,0.3541,-4.6411,0.4904,-0.1057,0.6117,0.4271,0.6982,0.3742,0.1824,0.4875,-0.638,0.5359,-0.8399,5.1355,0.6406,0.1247,1.068,0.6979,0.6535,0.0032,0.9517,-0.5422,0.6945,-0.9296,3.3797,11.9714,3.46,9.9634,-0.0896,2.208,5.8548,2.4197,7.2971,-0.589,7.7507,1.8386,1.3559,5.8306,0.3544,1.5307,0.436,0.2849,1.4299,2.5517,1.7845,2.0447,6.5112,3.1844,0.303,-0.2561,-0.8449,1.9911,1.0124,0.5085,1.3654,1.7088,1.2515,0.046,14.5318,-0.7776,-0.869,0.6036,DAVANTI_PANTALONI
0.032,0.0141,0.1187,0.5406,-0.7371,-0.2133,0.0227,0.1508,0.7624,-2.7748,0.0179,0.0156,0.125,0.7028,-0.8409,0.295,0.0122,0.1107,0.5498,0.0461,-0.1501,1.7846,0.1085,-11.8863,-0.7229,0.0608,0.7869,0.9496,1.0723,1.2068,1.3627,1.1292,0.6192,0.9018,1.1499,1.4563,1.857,1.2752,0.4093,0.7146,-8.6309,1.7459,-21.087,-12.0783,1.5408,0.8152,0.5399,0.5291,0.3504,0.6623,0.7091,0.7692,0.9832,1.0849,1.3867,1.2782,0.0011,0.4255,-0.0247,-0.2194,0.0872,0.1255,-0.7159,0.0385,-0.1575,0,0.002,0.1611,?,-0.7555,0,0.0007,0.7569,?,-0.4631,0,0.0054,0.4735,?,0.2084,0.3401,1.6316,2.7952,0.3779,0.1352,7.8129,0.1428,0.0183,0.2128,0.3402,1.5984,1,1,1,0.2128,0.3402,1.5984,0.0046,1.3761,-0.648,0.8618,-0.8808,7.8879,0.0027,0.0517,0.2077,0.974,5.5159,0.0058,0.0763,0.2882,0.9492,-1.8756,0.0003,0.0162,1.9106,?,1.43,-4.2055,-2.9408,0.678,3.1952,4.713,0.4596,10.2093,22.2119,1.4442,-4.0695,-2.8179,1.4074,0,0,0.7207,0.1087,0.1509,0.0503,15.2794,-0.9895,-0.3916,0.44,DAVANTI_PANTALONI
0.149,1.2706,1.1272,5.5804,-1.371,-0.4244,3.3134,1.8203,12.5066,-0.7067,0.0289,7.6103,2.7587,13.7173,-0.4091,2.9496,3.6975,1.9229,11.6523,0.0214,-0.3511,5.1627,0.0505,-14.705,-0.1439,0.0098,0.6193,0.4086,0.5862,0.6598,0.9466,1.4347,0.3835,0.167,0.3436,0.4354,0.8961,2.0583,0.6231,0.8102,-12.6464,1.3004,-20.2968,-15.6087,0.3212,0.2418,0.1977,0.7528,0.6154,0.8175,0.4462,0.4068,0.4789,0.9117,1.0733,1.1772,0.0024,4.3283,-0.3891,0.1467,-0.0826,0.2613,0.3309,0.6008,0.2433,0.0125,0.1118,0.423,0.2485,-0.1034,0.0145,0.1205,0.3239,-4.1969,0.5145,0.0467,0.2162,0.5844,0.2953,-2.3531,0.473,-0.201,0.9276,0.5173,0.5577,0.8604,0.2676,0.311,-0.5348,0.5711,-1.0679,9.0329,0.6787,0.0751,1.3062,0.7238,0.5541,0.0031,0.8917,-0.3322,0.6499,-0.8987,3.8908,10.0316,3.1673,9.6802,-0.0516,1.5633,3.579,1.8918,6.1006,-0.5446,7.8838,2.7819,1.6679,6.1222,0.3457,2.4888,0.4935,0.1983,1.6742,1.899,1.1342,2.8029,3.606,1.2865,0.221,-0.147,-0.665,2.3305,0.9838,0.4221,1.5868,1.5812,0.9965,0.0485,14.0354,-0.7895,-0.8597,0.532,DAVANTI_PANTALONI
-0.1141,7.9357,2.817,17.1695,-0.6875,-4.2671,43.9864,6.6322,22.1545,-51.7667,-0.3287,68.6954,8.2883,42.0455,-0.8065,7.1351,88.0368,9.3828,28.1807,0.0026,0.0267,0.347,-0.016,12.98,-0.598,-0.0461,0.4248,0.3399,0.3002,0.8002,0.7068,0.8833,0.1804,0.1155,0.0901,0.6403,0.4996,0.7803,0.3218,0.3726,-93.7273,1.1579,-291.2215,-251.5182,24.233,0.4372,0.3601,0.018,0.0149,0.8237,0.775,0.4084,0.6093,0.5269,0.7862,1.492,0.0231,10.6198,-0.2424,0.0958,0.2674,0.5291,-0.8965,-0.1374,0.4349,0.0441,0.21,0.4767,0.2422,0.3003,0.0224,0.1496,0.3513,0.1883,0.5383,0.0183,0.1353,0.315,0.525,1.4485,0.8079,0.5577,1.4036,1.5526,1.1062,1.97,2.4105,1.2236,1.8698,0.4377,0.2341,1.4536,0.9487,0.6527,1.3571,1.5136,1.1153,0.0041,1.2735,0.9797,0.9966,0.9863,3.4371,13.3007,3.647,9.0425,-0.2433,6.0253,3.7477,1.9359,6.2023,0.3483,3.0151,21.8996,4.6797,10.4604,-0.1347,0.5704,1.14,1.9984,1.8839,0.7793,0.4137,3.549,0.6073,0.1711,-0.5338,1.4251,-2.6696,0.7642,0.7889,1.0323,1.4579,0.8644,0.5929,0.0407,14.098,0.5514,-0.9497,-0.7838,DAVANTI_PANTALONI
-0.116,0.0161,0.1268,0.5763,-3.158,-0.0821,0.0082,0.0908,0.5056,-1.6676,-0.0168,0.0057,0.0756,0.4944,-2.1526,0.197,0.0117,0.1083,0.4967,0.0328,1.4135,6.8993,-0.5888,4.8809,-0.4166,-0.0853,1.3966,1.6772,1.1717,1.2009,0.839,0.6986,1.9505,2.813,1.3729,1.4422,0.7039,0.4881,1.3847,1.2965,-25.9757,0.9363,-18.7584,-20.0351,0.7312,0.8838,0.2699,1.2086,0.3691,0.3054,1.1398,1.1656,1.1602,1.0227,1.018,0.9954,0.0008,0.296,0.4974,-0.0393,-0.7438,0.8136,-0.6414,-0.3062,0.6364,0,0.0015,0.0048,0.9925,0.3532,0,0.0023,0.0102,0.9714,0.6718,0,0.0016,0.005,0.9927,1.8017,0.9473,0.5258,0.6538,0.9579,1.4652,0.4275,0.9176,2.1468,1.8287,0.9459,0.5173,1.7899,0.9461,0.5286,0.4702,0.9666,2.0556,0.0053,1.6614,-0.5573,-0.9697,0.5673,7.4334,0.0017,0.0417,0.1257,0.9832,6.3693,0.0024,0.0494,0.1506,0.9767,-0.5834,0.0011,0.033,0.6321,?,1.1671,-12.7421,-10.9181,0.8442,1.2627,1.4959,0.7126,1.5945,2.2376,1.1697,-11.6583,-9.9671,1.1619,0,0,0.8351,0.1989,0.2382,0.0524,14.3861,-0.9813,-0.2681,0.3189,DAVANTI_PANTALONI
-0.0101,1.0069,1.0035,15.527,-0.7988,-0.0883,0.6092,0.7805,5.6772,-1.6084,0.1589,0.3817,0.6179,3.74,-1.1009,0.8806,1.2555,1.1205,9.3593,0.0047,0.1149,-0.0639,-0.0115,-0.5561,-0.1003,0.1804,1.2857,1.6241,0.8955,1.2633,0.6966,0.5514,1.6529,2.6377,0.802,1.5958,0.4852,0.3041,1.9696,3.5181,-157.5118,1.7862,-79.9716,-44.7713,3.966,4.849,0.918,1.2227,0.2315,0.1893,2.735,4.1516,1.659,1.518,0.6066,0.3996,0.001,1.2712,-0.3266,-0.2016,-0.0554,-0.7131,-0.1637,0.105,-0.4028,0,0.0049,0.4127,?,0.552,0,0.0039,0.0209,0.9632,-0.5172,0.0001,0.0082,0.5293,?,-0.7298,0.7789,-1.0673,1.2654,0.5989,0.4733,1.6011,0.3586,0.224,-0.7549,0.7798,-1.033,0,1,0,19.7575,0.7798,0.0395,0.0045,1.472,-0.0809,-0.5131,0.7823,-1.4921,0.016,0.1264,2.0064,?,-9.6692,0.0004,0.0188,9.6905,?,0.6481,0.0142,0.1193,0.3574,0.5531,0.1543,-2.3022,-14.9188,6.7312,1.0593,0.1574,45.3092,1.1221,0.0248,0.207,-4.5371,-21.9134,1,0,0,0.207,5.6144,27.1167,0.0519,11.8094,-0.9368,0.5286,-0.1945,DAVANTI_PANTALONI
0.526,4.5021,2.1218,8.8294,-0.5866,-0.9443,21.422,4.6284,17.1922,-0.5831,0.0039,16.0616,4.0077,16.1047,-0.6678,6.0274,6.8245,2.6124,12.8851,0.0313,-0.5571,134.2156,0.0873,-240.9374,-0.1567,0.0007,0.4584,0.5294,0.8122,1.1549,1.7717,1.5341,0.2102,0.2803,0.6597,1.3337,3.139,2.3535,0.5155,0.5062,-7.8376,0.982,-15.2031,-15.4821,0.5124,0.5763,0.4184,1.1247,0.8164,0.7259,0.5136,0.5482,0.6852,1.0675,1.3343,1.2499,0.0057,9.1161,-0.3463,0.0825,0.2291,0.7941,0.2529,0.4097,0.1512,0.0562,0.2371,0.6574,-0.9558,0.2424,0.0194,0.1392,0.381,0.2261,0.3856,0.0107,0.1037,0.3958,0.1328,0.6239,0.3922,0.6286,1.7035,2.2864,1.3422,2.9019,5.2278,1.8015,-2.8866,-5.2996,1.836,0.6828,0.7364,1.0786,1.7254,1.6608,0.9626,0.0025,0.8968,-0.9713,0.8947,-0.8199,-2.3432,13.7775,3.7118,9.712,-10.9689,4.0728,12.9164,3.5939,10.6259,-0.5765,6.7118,2.3326,1.5273,4.7015,0.3985,-0.5753,-0.3491,0.6068,1.0328,2.4303,2.3532,1.0667,5.9065,5.5373,2.2905,-2.8576,-1.2476,0.1204,0.1038,0.8623,0.914,2.0657,2.2601,0.0433,14.796,0.9393,0.8443,0.942,DAVANTI_PANTALONI
