@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
-1.2314,8.0457,2.8365,11.8378,-6.5346,-1.6492,3.0291,1.7404,6.0096,-3.0585,-1.979,21.7739,4.6663,19.812,-0.9178,5.4594,11.1963,3.3461,12.9728,0.1033,0.7467,0.6222,-0.2255,0.8333,-0.3021,-0.3625,1.6298,0.6079,0.8477,0.373,0.5201,1.3945,2.6561,0.3695,0.7186,0.1391,0.2705,1.9447,2.267,1.0828,-6.8708,0.4777,-3.0308,-6.3453,1.0611,0.1521,0.1086,0.1433,0.1024,0.7141,1.9698,0.5975,0.9125,0.3033,0.4632,1.5272,0.0571,7.7911,0.3959,-0.5628,-0.7374,0.1997,-0.5102,0.0243,0.4065,0.3416,0.5845,2.5484,-0.6254,2.6811,8.4249,2.9026,9.1823,-0.209,-1.5779,4.0865,2.0215,5.2887,-6.8142,0.1516,-0.2576,-1.6991,0.2014,0.2891,1.4358,0.0406,0.0836,2.0616,0.6179,0.2126,0.3441,0.2064,2.3165,11.2221,0.2775,0.4819,1.7362,0.0627,5.5887,0.0642,0.1536,-0.7955,1100,0,0,0,1,PANTALONI
1.0532,0.6192,0.7869,3.9485,-0.0316,-1.9112,1.1785,1.0856,4.5263,-12.3737,0.1487,0.9211,0.9598,3.7481,-0.9551,2.4928,1.2888,1.1353,5.206,0.0776,-0.5511,7.0829,0.4225,-12.8528,-0.7667,0.0597,0.7248,0.8199,0.6931,1.1311,0.9563,0.8454,0.5254,0.6722,0.4804,1.2794,0.9144,0.7147,0.0288,0.066,-0.2758,2.2872,-9.5621,-4.1807,11.3096,1.9966,0.6782,0.1765,0.06,0.3397,0.8723,1.0535,0.7585,1.2076,0.8694,0.72,0.0437,3.8278,-0.5934,-0.3622,0.7615,-0.0689,-0.9434,-0.0848,0.5381,0.8716,0.9336,4.5245,-0.1707,0.7412,0.3922,0.6263,2.4802,-0.0828,1.6267,1.8832,1.3723,4.7601,0.0065,0.7259,0.3308,0.4557,1.4908,0.6803,0.4564,2.2224,0.4628,0.2083,3.4775,-21.345,-6.138,1.6873,0.8067,0.4781,1.8242,0.9505,0.521,0.0373,3.0649,0.8491,0.5615,0.6429,1100,0,0,0,1,PANTALONI
-0.1125,1.5745,1.2548,5.5051,-0.7959,0.0505,6.1943,2.4888,11.9823,-1.2426,0.4788,8.9378,2.9896,10.9162,-0.643,3.5918,4.05,2.0125,7.1863,0.0643,-2.227,-0.235,-0.0313,0.1055,0.0141,0.1333,0.5042,0.4197,0.6235,0.8325,1.2367,1.4856,0.2542,0.1762,0.3888,0.693,1.5295,2.2069,0.3675,0.5711,-4.9434,1.5542,-13.4523,-8.6557,0.5737,0.4614,0.3991,0.8042,0.6957,0.8652,0.4594,0.5043,0.7661,1.0977,1.6674,1.519,0.0097,5.255,0.53,0.3175,0.1007,0.2016,-0.1722,0.4306,0.6045,0.1982,0.4451,1.861,-0.4747,0.6751,0.4048,0.6362,2.5122,-0.2451,0.0167,0.2312,0.4808,2.1168,-1.4279,0.8954,36.2929,40.5339,0.6997,0.9259,1.3232,0.4896,0.8572,1.751,1.2112,0.4812,0.3973,0.6255,1.4474,2.3142,0.7408,0.8792,1.1868,0.0178,1.7575,-0.1019,-0.6412,-0.289,1100,0,0,0,1,PANTALONI
-0.4939,3.6998,1.9235,9.7586,-1.5165,-0.3448,3.5889,1.8944,7.2075,-1.2084,0.4906,6.1431,2.4785,17.56,-0.1533,3.0628,4.6545,2.1574,14.9638,0.0414,1.4324,-1.0069,-0.1613,-0.7029,-0.1126,0.1602,1.0153,0.7761,0.8916,0.7643,0.8781,1.1488,1.0309,0.6023,0.7949,0.5842,0.7711,1.3198,1.4911,2.5191,-9.1061,1.6894,-6.1068,-3.6148,1.1882,0.2547,0.2484,0.2144,0.2091,0.9754,1.354,0.5557,0.6521,0.4104,0.4817,1.1735,0.0155,4.5441,-0.024,0.2445,-0.0228,-0.2065,-0.3094,0.821,-0.0045,0.9011,0.9493,3.4682,-0.8643,0.8105,0.2589,0.5088,2.4599,-0.1283,-0.7365,1.0574,1.0283,3.3165,-5.1203,-0.0055,0.0061,-1.1005,1.8656,0.9231,0.4948,3.4804,0.8522,0.2449,5.7484,0.5795,0.1008,0.8533,3.433,4.0233,1.4099,1.0457,0.7417,0.0219,2.5084,0.2872,-0.6821,-0.0141,1100,0,0,0,1,PANTALONI
0.9415,18.1077,4.2553,17.0099,-0.687,-0.657,10.9188,3.3044,13.3569,-1.3723,-0.7983,22.2015,4.7118,28.9937,-0.6283,6.4045,12.1654,3.4879,18.5335,0.0489,-1.4331,-1.1793,0.147,0.8229,-0.1026,-0.1246,1.2878,0.9031,1.22,0.7013,0.9474,1.3509,1.6584,0.8156,1.4885,0.4918,0.8975,1.825,0.8965,0.6192,-7.2739,0.6906,-8.1132,-11.7479,1.7908,0.5663,0.5174,0.3162,0.2889,0.9138,1.2735,0.5867,0.9178,0.4607,0.7207,1.5644,0.028,9.4222,0.4822,0.3838,0.2889,0.1095,-0.0838,0.191,0.3183,1.9054,1.3804,4.9966,-1.0193,0.6858,4.0585,2.0146,6.0701,-0.5918,-0.879,9.6327,3.1037,9.9196,-1.0378,0.4641,-0.3621,-0.7802,0.6852,0.4448,0.6491,0.4695,0.1978,0.4213,1.1176,0.4993,0.4467,0.6489,0.5083,0.7834,0.8232,0.5037,0.6119,0.0232,5.9423,0.7921,-0.8046,-0.9474,1100,0,0,0,1,PANTALONI
1.3554,5.2591,2.2933,8.6624,-0.3271,-0.3988,4.6038,2.1456,8.8526,-1.8579,-0.9423,4.5882,2.142,10.1239,-1.0844,3.9,2.1251,1.4578,5.667,0.1594,-3.3985,-1.4384,0.3475,0.4232,-0.1023,-0.2416,1.0688,1.0706,1.5731,1.0017,1.4719,1.4694,1.1424,1.1462,2.4748,1.0034,2.1664,2.1591,0.371,0.4053,-1.9866,1.0927,-5.3551,-4.901,2.1073,1.3439,0.9682,0.6378,0.4595,0.7204,0.9785,0.8556,1.5286,0.8744,1.5621,1.7865,0.0369,5.6909,0.3493,0.2343,0.3079,-0.1311,-0.3485,0.1765,0.4276,1.4342,1.1976,4.0919,-0.5805,-0.6256,2.1464,1.4651,6.0477,-3.3696,0.7018,1.7851,1.3361,5.5286,-0.7169,-0.6835,0.6092,-0.8914,0.8174,0.8964,1.0966,0.6682,0.8034,1.2024,0.3223,0.6511,2.0203,1.8707,0.804,0.4298,0.6766,0.7401,1.0939,0.0225,3.2166,-0.2602,0.3376,0.6285,1100,0,0,0,1,PANTALONI
-0.7034,27.1202,5.2077,31.5683,-0.7659,-0.0966,25.0065,5.0006,23.265,-0.3842,1.6788,11.5968,3.4054,19.9519,-0.2231,5.9022,32.2095,5.6753,22.9946,0.0277,7.2842,-0.419,-0.1192,-0.0575,-0.0164,0.2844,1.0414,1.5292,0.9176,1.4684,0.8811,0.6,1.0845,2.3386,0.842,2.1563,0.7764,0.36,2.1204,3.7625,-20.932,1.7744,-9.8718,-5.5634,1.0636,1.0959,0.7559,1.0303,0.7107,0.6898,1.3569,1.5822,1.3729,1.1661,1.0118,0.8677,0.0388,8.6227,-0.0286,-0.4189,-0.1341,0.5682,0.8175,0.6794,-0.584,1.9424,1.3937,5.8426,-1.4519,-1.8555,2.4364,1.5609,5.9441,-4.6569,0.08,2.9771,1.7254,8.1956,-0.9545,0.3148,-7.2998,-23.1908,0.8929,0.8078,0.9047,0.7972,0.6525,0.8184,0.707,0.8644,1.2226,2.2678,0.5683,0.2506,0.9829,0.7129,0.7253,0.0414,4.3749,0.2588,0.5974,0.599,1100,0,0,0,1,PANTALONI
-0.2094,0.1618,0.4023,1.5356,-2.9917,-0.4002,0.1138,0.3373,1.3398,-3.2345,-0.754,0.0464,0.2153,1.2673,?,1.0202,0.0536,0.2315,0.8019,0.4583,0.5232,0.2777,-0.2053,0.5308,-0.3923,-0.739,1.1927,1.8684,1.7378,1.5665,1.457,0.9301,1.4226,3.4909,3.0198,2.4539,2.1227,0.8651,1.1246,0.9081,-1.6967,0.8075,-1.5087,-1.8683,1.2159,0,0.2599,0,0.2138,0,1.1462,1.2117,1.9149,1.0572,1.6707,1.5804,0.0191,1.5289,-0.3548,0.2781,-0.5129,-0.7287,0.0782,-0.5475,0.2007,0.0358,0.1893,0.5992,-0.3359,0.2371,0.0039,0.0623,0.2318,0.3575,-0.0783,0.0459,0.2142,0.8032,-1.2328,0.8467,-2.5619,-3.0259,3.0397,0.8836,0.2907,9.2395,0.7808,0.0845,-1.1681,0.3397,-0.2908,1.2433,1.2469,1.0028,2.5853,0.746,0.2886,0.007,0.6539,0.4834,0.0703,0.4831,1100,0,0,0,1,PANTALONI
0.5139,0.5985,0.7736,2.5363,-0.4533,-0.3718,0.2182,0.4671,1.5173,-2.0178,-0.5911,0.1197,0.346,1.2985,-7.263,1.2267,0.1833,0.4281,1.5089,0.2327,-1.382,-0.8693,0.4189,0.629,-0.3031,-0.4819,1.6562,2.2359,1.807,1.35,1.091,0.8082,2.7431,4.9993,3.2652,1.8225,1.1903,0.6531,0.7797,0.6931,-1.7289,0.8889,-2.2173,-2.4944,3.4712,11.1061,0.8875,3.1995,0.2557,0.0799,1.6716,1.9533,1.6809,1.1685,1.0055,0.8605,0.0184,1.9646,-0.2426,-0.7604,0.9034,0.5315,-0.465,-0.8298,-0.0693,0.0314,0.1773,0.5586,-2.6083,0.1455,0.0054,0.0732,0.2702,0.0586,0.0989,0.0124,0.1113,0.3546,-0.3344,-0.4762,-0.7008,1.4717,2.4235,1.5939,0.6577,5.8732,2.5406,0.4326,-23.9927,4.544,-0.1894,0.5393,0.5826,1.0802,2.0672,1.5753,0.762,0.004,0.4024,0.304,0.2485,-0.3804,1100,0,0,0,1,PANTALONI
-0.7637,2.8478,1.6875,6.7692,-2.8107,-0.2298,1.0526,1.026,5.9793,-2.8654,1.029,5.6847,2.3843,11.2582,-0.4523,2.7926,3.4813,1.8658,7.8518,0.034,3.3231,-0.7422,-0.2735,-0.2233,-0.0823,0.3685,1.6448,0.7078,0.9044,0.4303,0.5499,1.2779,2.7054,0.501,0.818,0.1852,0.3024,1.6329,1.1264,1.4239,-18.0895,1.2641,-16.059,-12.7042,1.1483,0.2292,0.2186,0.1996,0.1903,0.9537,1.1321,0.6013,0.8621,0.5311,0.7615,1.4338,0.026,3.9325,-0.3485,-0.3463,-0.6516,-0.3538,-0.2508,0.6018,1.232,2.0274,1.4239,4.8741,-0.0325,1.1634,2.2904,1.5134,4.9946,-0.049,0.9249,3.1757,1.782,5.8025,-0.0706,1.059,1.332,1.2578,0.9408,0.799,0.8493,0.8852,0.6384,0.7212,0.6575,0.4011,0.61,0.9915,0.871,0.8785,0.9759,0.84,0.8608,0.0386,3.6413,0.9349,0.9641,0.9541,1100,0,0,0,1,PANTALONI
-0.1047,4.5094,2.1235,8.5092,-0.6998,-0.2668,2.5934,1.6104,5.8641,-0.5282,0.8276,8.0187,2.8317,11.7439,-0.711,3.5497,3.2884,1.8134,7.6216,0.1562,0.3925,-0.1266,-0.0295,-0.3224,-0.0752,0.2331,1.3186,0.7499,1.171,0.5687,0.8881,1.5616,1.7388,0.5624,1.3713,0.3234,0.7887,2.4385,1.7284,0.7179,-2.4832,0.4153,-1.4367,-3.4591,1.3046,0.7293,0.5542,0.559,0.4248,0.7599,1.4511,0.7246,1.1165,0.4993,0.7694,1.5409,0.019,5.4736,0.3234,0.505,0.3019,0.258,0.6069,0.3325,0.22,0.8721,0.9339,3.4628,-0.896,-1.5327,0.4883,0.6988,3.3413,?,-1.2216,0.1234,0.3512,2.2166,?,-0.1435,-0.1801,1.2546,1.3364,2.6588,1.9896,1.7859,7.0693,3.9584,0.4898,0.7383,1.5074,0,0,1,1.0364,1.5623,1.5074,0.042,3.5504,-0.0337,-0.3631,-0.1533,1100,0,0,0,1,PANTALONI
2.8619,23.16,4.8125,16.6065,-0.3474,-2.2659,6.8808,2.6231,10.5513,-3.5411,2.8615,14.4147,3.7967,15.5566,-0.2461,7.3747,11.5825,3.4033,13.9447,0.1285,-1.263,1.0001,0.3881,-0.7919,-0.3073,0.388,1.8346,1.2676,1.4141,0.6909,0.7708,1.1156,3.3659,1.6067,1.9996,0.4773,0.5941,1.2445,0.5204,1.3935,-2.0823,2.678,-4.0015,-1.4942,5.3044,0.9872,0.7703,0.1861,0.1452,0.7802,1.5739,1.0675,1.1909,0.6783,0.7567,1.1156,0.0987,10.9066,0.8457,0.4588,0.6422,0.5528,0.4707,0.8093,3.3911,3.4321,1.8526,5.7304,0.1673,2.3033,2.3031,1.5176,6.5016,-0.1387,1.8674,2.7558,1.6601,4.9208,-0.0516,1.4723,1.8159,1.2334,1.2207,1.116,0.9142,1.4902,1.2454,0.8357,-1.4542,-4.7654,3.2769,1.2052,1.4707,1.2203,0.8814,1.1645,1.3213,0.0958,7.6636,-0.7242,0.2861,-0.4575,1100,0,0,0,1,PANTALONI
0.6261,10.4249,3.2288,12.3125,-0.6587,-0.9894,2.9291,1.7115,8.2422,-1.4831,0.0601,14.4094,3.796,14.4645,-1.007,4.7948,6.1478,2.4795,10.0445,0.0629,-0.6327,10.4149,0.1306,-16.4602,-0.2064,0.0125,1.8866,0.8506,1.3022,0.4509,0.6902,1.531,3.5591,0.7235,1.6957,0.2033,0.4764,2.3438,0.9932,0.6737,-7.2502,0.6783,-7.2996,-10.7615,2.2363,1.03,0.6925,0.4606,0.3097,0.6724,1.4938,0.8512,1.2258,0.5698,0.8206,1.44,0.0249,7.1724,0.1566,0.7753,0.4741,0.096,0.0769,0.1903,1.5836,1.6568,1.2872,5.6963,-0.3598,-0.1626,2.6312,1.6221,6.0284,-1.403,1.6174,2.0939,1.447,5.6557,-0.8203,-9.7399,0.9791,-0.1005,0.7935,0.8895,1.121,0.6297,0.7913,1.2566,0.4282,0.5913,1.381,1.6698,1.3483,0.8075,0.9449,1.0072,1.0659,0.0483,5.0905,-0.813,0.4483,-0.2463,1100,0,0,0,1,PANTALONI
0.0425,1.3544,1.1638,4.8087,-0.7218,0.3324,0.1495,0.3866,1.4024,-0.2016,0.4718,0.2372,0.4871,1.7874,-0.2481,1.2969,0.3941,0.6277,2.3324,0.1701,0.1279,0.0901,0.0328,0.7045,0.2563,0.3638,3.0099,2.3894,1.8539,0.7938,0.6159,0.7759,9.0597,5.7092,3.437,0.6302,0.3794,0.602,8.5689,5.6735,-4.218,0.6621,-0.4922,-0.7434,2.393,1.9503,0.9938,0.815,0.4153,0.5096,3.429,2.6904,2.0617,0.7846,0.6013,0.7663,0.0121,1.8429,-0.26,-0.3278,0.2833,0.3437,0.3786,0.3052,-0.155,0.0924,0.304,1.0318,-1.7216,0.0583,0.0876,0.296,1.1856,-0.6748,0.0241,0.0718,0.268,0.9912,-0.4877,-2.6575,-6.429,2.4192,1.0271,1.1344,1.1044,1.055,1.2868,1.2197,1.3663,2.0087,1.4702,0.5356,0.569,1.0625,0.8703,1.0409,1.1961,0.0034,0.7365,0.623,0.7829,0.833,1100,0,0,0,1,PANTALONI
0.2085,1.0042,1.0021,3.349,-0.4537,0.1377,0.23,0.4795,1.829,-0.6735,0.3115,0.4131,0.6428,2.0826,-0.4385,1.251,0.2417,0.4916,1.831,0.2136,1.5142,0.6693,0.1666,0.442,0.11,0.249,2.0897,1.559,2.0384,0.7461,0.9755,1.3075,4.3667,2.4306,4.155,0.5566,0.9515,1.7094,1.4201,1.6465,-2.1021,1.1594,-1.4802,-1.2767,2.1078,1.5912,0.9895,0.7549,0.4694,0.6218,1.8311,1.6081,1.8291,0.8782,0.9989,1.1374,0.0081,1.802,-0.3238,-0.5213,0.5215,0.3165,0.3089,0.1607,-0.4335,0.0217,0.1472,0.7403,?,-0.1824,0.0254,0.1594,0.4678,-10.3011,0.0661,0.0217,0.1472,0.5052,-0.871,2.3763,-6.5585,-2.76,0.9238,1.0004,1.0829,0.8535,1.0008,1.1726,1.7359,3.1474,1.8131,0,0,0.1533,1.5823,1.4652,0.926,0.0097,0.7692,0.119,0.785,0.3598,1100,0,0,0,1,PANTALONI
-0.7563,0.5015,0.7082,3.1171,-3.9477,0.2644,0.4184,0.6469,2.7899,-0.4256,0.713,0.1699,0.4122,1.5751,0.0904,1.3417,0.4399,0.6633,2.827,0.191,-2.8608,-1.0608,-0.5637,0.3708,0.197,0.5314,1.0948,1.718,1.0677,1.5693,0.9753,0.6215,1.1985,2.9515,1.1401,2.4626,0.9512,0.3863,2.9862,-15.8812,-3.7254,-5.3183,-1.2475,0.2346,0.3219,0.3638,0.1803,1.1301,0.56,0.4955,1.1173,1.979,1.1026,1.7713,0.9869,0.5572,0.0228,2.0732,-0.6458,0.1418,-0.6992,0.373,0.8045,0.4788,-0.1814,0.0717,0.2677,0.8566,-4.0143,-0.2986,0.0411,0.2027,0.9538,-2.5755,0.0004,0.0284,0.1684,0.6889,-0.2409,0.6075,-429.1229,-706.4201,1.3209,1.59,1.2037,1.7449,2.5282,1.4489,0.9982,5.1283,5.1377,0.6404,0.3077,0.4805,0.8981,1.2434,1.3845,0.0074,0.6567,0.8403,0.3197,0.4898,1100,0,0,0,1,PANTALONI
0.1918,2.1099,1.4526,5.5632,-0.8981,0.5425,12.5836,3.5473,11.3568,-0.5031,0.1488,2.2606,1.5035,5.5097,-0.4152,3.848,2.5006,1.5813,6.2996,0.1749,0.3535,1.2884,0.0498,3.6451,0.141,0.0387,0.4095,0.9661,0.9186,2.3593,2.2433,0.9508,0.1677,0.9334,0.8438,5.5665,5.0322,0.904,0.6925,1.6283,-1.9714,2.3514,-2.8468,-1.2107,0.3879,0.7529,0.3839,1.9407,0.9896,0.5099,0.4899,1.0097,0.8831,2.0612,1.8028,0.8746,0.0121,5.3553,-0.2023,0.6078,-0.223,-0.1761,0.661,-0.017,0.0115,0.7611,0.8724,3.5376,-0.6842,-0.2234,0.5117,0.7153,2.6553,-0.7982,0.0509,0.0863,0.2937,1.0307,-1.5897,-0.0514,0.2257,-4.3928,1.2196,2.9704,2.4356,1.4873,8.8233,5.9323,1.2193,2.2713,1.8629,1.4225,5.2775,3.7101,1.3323,3.4321,2.5762,0.0047,1.4897,0.4776,-0.5956,-0.4233,1100,0,0,0,1,GIACCA
-1.2457,11.3554,3.3698,15.1041,-1.0879,-0.4176,9.1749,3.029,11.5703,-0.6721,-0.8693,16.5413,4.0671,20.4928,-2.1957,5.738,6.6286,2.5746,13.6353,0.0987,2.9831,1.433,-0.2171,0.4804,-0.0728,-0.1515,1.1125,0.8285,1.3088,0.7448,1.1765,1.5797,1.2377,0.6865,1.7131,0.5547,1.3841,2.4954,1.6921,0.5589,-5.2717,0.3303,-3.1154,-9.4317,1.0455,1.1281,0.4782,1.079,0.4574,0.4239,1.3054,0.737,1.1077,0.5646,0.8486,1.5029,0.0315,8.8236,0.5152,0.2989,-0.2318,0.4159,0.0656,-0.1631,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1100,0,0,0,1,GIACCA
