@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
-0.4574,0.4064,0.6375,3.3052,-1.4774,4.6559,2.9752,1.7249,7.5862,0.0595,10.1496,1.024,1.012,5.3706,0.5975,11.2914,1.8109,1.3457,6.2138,0.5637,-0.0982,-0.0451,-0.0405,0.4587,0.4123,0.8989,0.3696,0.6299,0.4737,1.7045,1.2818,0.752,0.1366,0.3968,0.2244,2.9054,1.643,0.5655,-4.1051,-0.2472,-0.2455,0.0602,0.0598,0.9931,0.1654,0.1,0.0937,0.6045,0.5663,0.9369,0.4357,0.6154,0.5319,1.4125,1.2209,0.8643,0.081,15.4482,-0.1367,-0.0693,-0.1322,0.4001,0.7791,0.8817,-0.4578,0.3389,0.5821,2.8204,-1.4729,2.4176,0.1298,0.3603,1.1519,0.6049,9.4677,0.01,0.1,0.3639,0.9622,-0.1893,-0.0484,0.2554,1.6159,5.8194,3.6013,2.6111,33.8649,12.9697,-0.9527,-0.1811,0.1901,0.3912,0.1183,0.3025,2.4485,7.7504,3.1654,0.0709,12.4848,0.2192,0.0405,-0.9412,-1.0664,45.653,6.7567,25.1984,-1.1319,-30.9171,0.509,0.7135,31.9199,?,-24.3488,1.9858,1.4092,26.3397,?,0.0345,0.0438,1.2698,9.4704,4.7948,0.5063,89.6877,22.99,0.2563,0.4191,0.5079,1.2119,0,0,1,0.7894,0.9567,1.2119,0.2853,61.2759,-0.3608,0.3135,-0.8404,DAVANTI_PANTALONI
0.1876,0.4792,0.6922,2.4488,-0.4426,5.183,1.3238,1.1506,3.9371,0.4942,9.9971,0.869,0.9322,4.0975,0.6706,11.3199,1.3728,1.1717,4.6601,0.6761,0.0362,0.0188,0.0166,0.5185,0.4579,0.8831,0.6016,0.7426,0.5908,1.2343,0.982,0.7956,0.362,0.5514,0.349,1.5234,0.9643,0.633,-0.1953,-0.0901,-0.0772,0.4613,0.3955,0.8575,0.2181,0.1365,0.118,0.6258,0.5411,0.8645,0.622,0.5976,0.5255,0.9609,0.8449,0.8793,0.0793,15.7496,0.9221,0.3029,0.6645,0.4179,0.7811,0.8927,8.5531,0.0215,0.1466,0.5333,0.9386,4.7468,0.0703,0.2651,0.9516,0.8247,0.6051,0.0227,0.1506,0.5364,0.3237,1.8019,14.1361,7.8453,0.553,0.9732,1.76,0.3058,0.9471,3.0976,1.822,31.7702,17.4368,1.6009,10.9557,6.8436,0.5605,0.9942,1.7739,0.069,13.905,-0.9976,0.5657,-0.6201,-38.8278,0.144,0.3795,39.7186,?,-3.3871,0.5126,0.7159,4.4998,?,22.4786,0.2146,0.4633,1.86,0.9201,11.4633,-1.7273,-0.1507,0.5301,0.8192,1.5454,0.281,0.6711,2.3883,8.8267,-1.8544,-0.2101,1,0,0,8.8267,21.3536,2.4192,0.3169,64.6935,-0.1401,0.4385,-0.3976,DAVANTI_PANTALONI
-0.0579,5.6291,2.3726,11.0557,-0.791,2.3279,16.2168,4.027,17.8096,-0.8417,9.232,9.6433,3.1054,20.438,-0.1032,10.5226,11.4177,3.379,18.5623,0.0425,-0.0249,-0.0063,-0.0055,0.2522,0.2212,0.8774,0.5892,0.764,0.7021,1.2968,1.1918,0.919,0.3471,0.5837,0.493,1.6817,1.4203,0.8446,0.5999,2.5529,-5.9259,4.2556,-9.8782,-2.3212,0.6383,0.3332,0.3184,0.522,0.4988,0.9556,0.6208,0.5409,0.5956,0.8714,0.9595,1.101,0.068,15.0144,-0.2383,-0.0249,-0.1572,0.2063,0.3097,0.9512,0.8279,1.3623,1.1672,4.6812,-0.1025,2.0346,2.8878,1.6993,5.9262,-0.5514,9.3304,0.0392,0.198,1.5235,0.8424,0.4069,0.0887,0.2181,0.6868,5.8963,8.5845,0.4718,34.766,73.6939,0.2065,-0.0534,-0.2587,1.1116,0.4393,0.3952,0.7899,3.0727,3.89,0.0685,12.8126,-0.6819,-0.0829,-0.4668,11.8497,504.1427,22.4531,65.2786,-1.1847,-27.8337,39.6386,6.2959,40.6189,?,-28.8082,6.6479,2.5784,32.4585,?,-0.4257,-0.4113,0.9662,3.5663,8.7083,2.4418,12.7185,75.8346,5.9625,0.8715,1.0906,1.2514,0,0,1,1.6071,2.0111,1.2514,0.2984,80.7413,-0.0523,0.2562,-0.7192,DAVANTI_PANTALONI
0.3938,1.3961,1.1816,4.5473,-0.6713,6.1036,4.1874,2.0463,7.4414,0.3217,9.9155,2.6155,1.6172,8.5932,0.4637,11.8429,3.67,1.9157,8.7972,0.4839,0.0645,0.0397,0.0333,0.6156,0.5154,0.8372,0.5774,0.7306,0.6168,1.2653,1.0682,0.8442,0.3334,0.5338,0.3804,1.601,1.141,0.7127,-0.5174,-0.2458,-0.2214,0.4751,0.4279,0.9007,0.248,0.1698,0.1596,0.6847,0.6436,0.94,0.6111,0.5292,0.5169,0.866,0.8459,0.9768,0.0838,17.0733,0.5538,0.1043,0.4032,0.099,0.6663,0.805,8.2974,0.1406,0.375,1.2579,0.8583,5.1238,0.3086,0.5556,1.8823,0.6874,-0.732,0.0851,0.2918,1.3754,?,1.6194,-11.3351,-6.9997,0.6749,1.2852,1.9042,0.4555,1.6517,3.6259,1.8411,-5.5413,-3.0098,1.4745,0,0,0.6683,0.9146,1.3686,0.0704,14.1532,-0.9943,0.8394,-0.7919,-38.076,1.5435,1.2424,40.6189,?,-2.6781,3.2055,1.7904,5.5786,?,24.9494,2.6145,1.6169,6.9,0.7427,14.2177,-1.5261,-0.1073,0.6939,0.7683,1.1073,0.4815,0.5904,1.2261,7.2812,-2.0392,-0.2801,1,0,0,7.2812,5.8868,0.8085,0.3281,65.7034,-0.7364,0.9176,-0.6241,DAVANTI_PANTALONI
0.4945,5.321,2.3067,15.2924,-0.6896,6.1765,18.3299,4.2813,22.863,-0.2458,9.4267,10.2744,3.2054,14.3428,0.1576,12.1948,12.4664,3.5308,18.9928,0.2025,0.0801,0.0525,0.0405,0.6552,0.5065,0.773,0.5388,0.7196,0.6533,1.3357,1.2126,0.9078,0.2903,0.5179,0.4268,1.784,1.4703,0.8242,1.3835,-2.3266,-1.2938,-1.6817,-0.9352,0.5561,0.4932,0.5316,0.38,1.0779,0.7705,0.7148,0.6689,1.0662,0.8052,1.594,1.2038,0.7552,0.0789,17.8442,-0.105,-0.1562,-0.3046,-0.1192,0.29,0.8921,-2.9373,7.2208,2.6872,8.0496,?,4.611,5.7594,2.3999,10.3884,-0.498,7.1657,1.9482,1.3958,4.0654,0.5229,-0.637,-0.4099,0.6435,1.1197,1.9252,1.7194,1.2538,3.7064,2.9563,2.3309,-1.8065,-0.775,0,0,0.8139,0.7749,1.98,2.5553,0.063,15.0812,0.5251,0.8866,0.092,18.885,31.6307,5.6241,20.7001,0.3989,-24.8766,38.0255,6.1665,30.8395,-31.132,-11.8814,29.0284,5.3878,16.9189,?,-0.7591,-1.5895,2.0938,0.912,1.0439,1.1445,0.8318,1.0896,1.3099,-0.4598,-0.812,1.7661,35.8824,0,0,0.6712,1.2235,1.8228,0.2337,55.6564,0.8879,0.607,0.2666,DAVANTI_PANTALONI
0.1992,8.9173,2.9862,15.7637,-2.0627,0.4503,19.4932,4.4151,17.0484,-1.5825,9.7801,13.614,3.6897,16.4847,0.2067,10.9571,17.8593,4.226,17.6701,0.2036,0.4425,0.0204,0.0182,0.046,0.0411,0.8926,0.6764,0.8093,0.7066,1.1966,1.0447,0.8731,0.4575,0.655,0.4993,1.4319,1.0915,0.7623,1.0163,-2.4723,-2.3504,-2.4328,-2.3128,0.9507,0.7797,0.2477,0.232,0.3177,0.2975,0.9365,0.9246,0.9563,0.8921,1.0342,0.9648,0.9329,0.0753,15.5801,-0.0295,-0.5455,-0.5494,-0.3393,-0.4398,0.9735,-1.4735,5.9236,2.4338,9.5488,?,0.8666,3.9257,1.9813,7.0371,-2.069,8.3587,0.9382,0.9686,3.4023,0.6508,-1.7004,-0.1763,0.1037,1.2284,2.5127,2.0456,1.5089,6.3139,4.1844,2.0128,-1.5057,-0.7481,0,0,0.2353,1.3569,2.8065,2.0683,0.0656,11.759,0.981,0.7052,0.7805,37.612,17.1212,4.1378,19.6875,0.5882,-8.3385,324.2668,18.0074,67.0625,-0.4965,-17.3428,304.7898,17.4582,54.6875,-1.2494,-4.5107,-2.1687,0.4808,0.2298,0.237,1.0315,0.0528,0.0562,1.0639,-1.264,-0.9259,0.7325,1.0669,1.9666,1.8432,0.2936,0.36,1.2263,0.325,79.0952,0.228,0.3736,0.973,DAVANTI_PANTALONI
-0.8151,4.5719,2.1382,12.5689,-0.9019,5.4636,31.1712,5.5831,25.611,-0.1759,9.8208,11.2989,3.3614,17.1711,-0.0142,12.3477,21.5387,4.641,24.1575,0.0755,-0.1492,-0.083,-0.066,0.5563,0.4425,0.7954,0.383,0.6361,0.4607,1.661,1.203,0.7243,0.1467,0.4046,0.2123,2.7588,1.4472,0.5246,1.5561,24.755,-3.0226,15.9088,-1.9425,-0.1221,0.3034,0.3903,0.2529,1.2865,0.8336,0.6479,0.4908,0.732,0.5203,1.4915,1.0602,0.7108,0.0817,17.7083,0.6309,-0.2186,0.1708,0.354,0.7725,0.8235,7.7249,4.2743,2.0674,8.1351,0.1427,4.0122,5.9098,2.431,8.2898,0.1464,1.809,6.9467,2.6357,10.8031,-0.4122,1.9254,4.2704,2.2179,0.8504,0.7844,0.9223,0.7233,0.6153,0.8507,0.9524,-0.4295,-0.451,0.9771,1.2405,1.2696,0.9813,0.753,0.7674,0.0644,14.2917,-0.7792,0.1584,-0.6877,-31.5798,263.7283,16.2397,63.118,-2.8536,-28.0141,125.4841,11.202,45.1187,?,19.702,226.5093,15.0502,59.3979,-0.5615,1.1273,-1.6029,-1.4219,1.4497,1.079,0.7443,2.1017,1.1643,0.554,1.0359,2.1882,2.1124,0,0.4306,0,1.3989,1.0626,0.7596,0.3376,84.5955,-0.7835,0.1886,0.1236,DAVANTI_PANTALONI
-0.6707,4.2335,2.0575,11.3683,-1.155,5.1924,16.5469,4.0678,18.1507,-0.2988,9.2475,12.6443,3.5559,24.0447,0.0703,11.559,12.7414,3.5695,22.5126,0.1503,-0.1292,-0.0725,-0.058,0.5615,0.4492,0.8,0.5058,0.5786,0.5764,1.144,1.1396,0.9962,0.2558,0.3348,0.3323,1.3086,1.2987,0.9924,1.4594,-3.3502,-1.5302,-2.2956,-1.0486,0.4568,0.3775,0.204,0.1991,0.5404,0.5275,0.9762,0.6263,0.4728,0.505,0.7549,0.8062,1.0681,0.077,16.635,0.5537,-0.12,0.112,0.1469,0.5545,0.8785,5.6052,7.1798,2.6795,9.7525,-0.142,4.0416,4.2851,2.0701,6.7397,0.1541,4.6348,15.457,3.9315,11.7132,-0.4168,1.3869,1.2094,0.872,1.2944,0.6815,0.5265,1.6755,0.4645,0.2772,-0.988,0.3519,-0.3562,1.0719,1.033,0.9637,1.447,0.8326,0.5754,0.0603,15.315,-0.3533,-0.4344,-0.6414,-19.7108,453.4909,21.2953,66.0583,-1.732,-35.0992,35.8871,5.9906,45.4193,?,4.2087,271.4246,16.475,48.6588,-0.4508,0.5616,-4.6834,-8.3398,3.5548,1.2926,0.3636,12.6366,1.6708,0.1322,0.9221,2.7698,3.0039,0,0.7209,0,1.4544,1.3576,0.9334,0.2933,75.8498,-0.8618,-0.2222,0.2189,DAVANTI_PANTALONI
-0.0177,1.0581,1.0287,4.2461,-0.5306,7.9848,3.0556,1.748,6.6221,0.4371,10.1339,3.4446,1.856,8.6588,0.4537,12.9985,5.0496,2.2471,8.8869,0.511,-0.0022,-0.0017,-0.0014,0.7879,0.6143,0.7796,0.5885,0.5542,0.4578,0.9418,0.7779,0.8259,0.3463,0.3072,0.2096,0.8871,0.6051,0.6822,-0.2862,-0.2047,-0.1585,0.7151,0.5537,0.7743,0.2358,0.175,0.1526,0.7422,0.6473,0.8721,0.6412,0.4904,0.4778,0.7648,0.7452,0.9743,0.0922,18.9543,0.6463,0.1505,0.4322,0.5361,0.8468,0.9021,7.0914,0.1299,0.3604,1.1621,0.8513,6.7305,0.1537,0.392,1.2795,0.8216,-0.531,0.0203,0.1424,0.7737,?,1.0536,-13.3558,-12.6761,0.9195,2.5317,2.7534,0.8454,6.4095,7.5815,1.1284,-8.596,-7.6181,1.0891,0,0,0.9082,1.502,1.6537,0.0699,14.3528,-0.998,-0.1354,0.1867,-35.458,0.9413,0.9702,37.0193,?,-20.3711,9.3637,3.06,25.4395,?,34.0582,1.1581,1.0761,4.0192,0.8876,1.7406,-1.0411,-0.5981,0.3171,0.9015,2.8435,0.1005,0.8128,8.0855,1.4552,-1.1663,-0.8015,1,0,0,1.4552,9.2107,6.3295,0.3801,89.8872,-0.3194,0.6151,0.439,DAVANTI_PANTALONI
0.0237,0.9123,0.9552,4.1222,-0.4399,6.464,1.445,1.2021,5.5648,0.4392,10.2287,3.2296,1.7971,7.6364,0.4902,12.2046,3.0435,1.7446,6.8993,0.5749,0.0037,0.0023,0.0019,0.6319,0.5296,0.8381,0.7946,0.5315,0.5475,0.6689,0.689,1.0301,0.6314,0.2825,0.2998,0.4474,0.4748,1.0612,-0.2889,-0.1715,-0.135,0.5937,0.4672,0.7869,0.2885,0.1911,0.1764,0.6625,0.6115,0.9229,0.7408,0.5398,0.5975,0.7287,0.8066,1.1068,0.0883,17.4518,0.678,-0.1383,0.1542,0.1139,0.4909,0.9195,8.1954,0.0503,0.2242,0.7815,0.9091,5.3187,0.1054,0.3246,1.1726,0.7992,-0.7241,0.0367,0.1916,1.0727,?,1.5409,-11.3186,-7.3456,0.6907,1.1701,1.6941,0.477,1.3691,2.8701,1.6743,-7.2838,-4.3505,1.4719,0,0,0.6665,0.7286,1.0931,0.0715,14.2381,-0.9953,0.6702,-0.6035,-38.387,4.1922,2.0475,41.5192,?,-6.5631,4.673,2.1617,11.5189,?,33.845,2.6009,1.6127,4.5593,0.874,5.8489,-1.1342,-0.1939,0.9472,1.2696,1.3404,0.8971,1.6118,1.7967,3.6045,-1.3131,-0.3643,1,0,0,3.6045,9.1064,2.5264,0.3766,78.7951,-0.5688,0.857,-0.8204,DAVANTI_PANTALONI
0.1802,0.8525,0.9233,4.0937,-0.3917,7.5708,2.7679,1.6637,6.9704,0.4026,10.2083,2.7584,1.6608,7.4819,0.4982,12.797,4.1728,2.0427,7.981,0.5485,0.0238,0.0177,0.0141,0.7416,0.5916,0.7977,0.555,0.5559,0.452,1.0017,0.8144,0.813,0.308,0.3091,0.2043,1.0034,0.6633,0.661,-0.2452,-0.1551,-0.1188,0.6325,0.4845,0.766,0.2521,0.1973,0.1664,0.7826,0.6601,0.8434,0.5873,0.5472,0.5129,0.9316,0.8734,0.9375,0.0889,18.4726,0.5963,0.1125,0.3811,0.4921,0.8157,0.9038,7.4927,0.1259,0.3548,1.131,0.8608,6.2273,0.1731,0.4161,1.3196,0.8035,-0.9163,0.1117,0.3342,1.4843,?,1.2032,-8.1775,-6.7964,0.8527,1.0615,1.2449,0.7271,1.1268,1.5498,1.2964,-4.7118,-3.6347,1.21,0,0,0.8571,0.762,0.8891,0.0684,14.6362,-0.989,0.3057,-0.166,-36.4079,3.3406,1.8277,39.119,?,-10.2932,0.8962,0.9467,13.4399,?,34.5006,3.3324,1.8255,5.2795,0.8576,3.5371,-1.0553,-0.2983,1.9307,1.0012,0.5186,3.7275,1.0025,0.2689,2.9106,-1.2302,-0.4226,1,0,0,2.9106,7.4095,2.5457,0.3581,81.2017,0.2334,0.9265,-0.0314,DAVANTI_PANTALONI
