@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE X_Y_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_Y_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_X_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Z_|V| NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
4.4682,32.0606,5.6622,28.3288,-0.8051,-6.8842,17.747,4.2127,25.6961,-3.034,4.4682,32.0606,5.6622,28.3288,-0.8051,12.263,18.8089,4.3369,17.9477,0.2291,-0.6491,1,0.3644,-1.5407,-0.5614,0.3644,1.3441,1,1.3056,0.744,0.9714,1.3056,1.8065,1,1.7045,0.5535,0.9435,1.7045,0.6538,1,-2.369,1.5296,-3.6237,-2.369,2.4638,1,0.6741,0.4059,0.2736,0.6741,1.1025,1,1.5784,0.9071,1.4317,1.5784,0.0934,19.2495,0.0866,1,0.2695,0.0866,-0.3765,0.2695,-34.05,178.4591,13.3589,50.7706,-4.3228,11.4692,194.3886,13.9423,50.1587,-0.2023,4.1749,45.2617,6.7277,25.8484,-0.4283,-2.9688,-8.1559,2.7472,0.9582,1.9857,2.0724,0.9181,3.9428,4.2948,4.8856,5.3193,1.0888,0.2286,0.5271,2.3053,1.0122,1.9642,1.9405,0.3617,54.256,0.8609,-0.5294,-0.8644,0,0,0,0,0,PANTALONI
-0.0797,50.3927,7.0988,33.1485,-0.724,-7.8258,18.3687,4.2859,20.2332,-21.3105,-0.0797,50.3927,7.0988,33.1485,-0.724,12.2026,31.5049,5.6129,23.3834,0.1685,0.0102,1,-0.0065,98.1498,-0.6413,-0.0065,1.6563,1,1.2647,0.6037,0.7636,1.2647,2.7434,1,1.5995,0.3645,0.583,1.5995,0.7203,1,-2.9377,1.3883,-4.0785,-2.9377,21.2022,1,0.6837,0.0472,0.0322,0.6837,1.6383,1,1.4176,0.6104,0.8653,1.4176,0.0799,18.6417,0.2909,1,0.4223,0.2909,-0.1733,0.4223,8.1188,422.214,20.5478,67.1036,-1.1359,36.4308,40.6867,6.3786,20.256,0.5718,-20.1346,40.8404,6.3906,38.5239,?,0.2229,-0.4032,-1.8094,3.2214,3.2153,0.9981,10.3772,10.3382,0.9962,-1.3194,0.9264,-0.7021,0.6641,0,0,3.3128,1.7419,0.5258,0.4327,76.36,-0.3543,-0.3093,0.4569,0,0,0,0,0,PANTALONI
-6.7759,0.2491,0.4991,8.4724,?,6.3808,0.2564,0.5064,2.314,0.7039,-6.7759,0.2491,0.4991,8.4724,?,11.5172,0.6497,0.806,4.179,0.7078,-1.0619,1,-0.5883,-0.9417,0.554,-0.5883,0.9857,1,0.6192,1.0145,0.6282,0.6192,0.9716,1,0.3834,1.0293,0.3946,0.3834,-1.5401,1,-0.8369,-0.6493,0.5434,-0.8369,0,1,0,0,0.5464,0,3.6613,1,2.0274,0.2731,0.5537,2.0274,0.114,19.9327,-0.6875,1.0001,-0.9677,-0.6875,0.8483,-0.9677,13.7371,3.1294,1.769,7.1,0.6283,-43.1899,0.3974,0.6304,44.248,?,-6.0349,12.2217,3.4959,11.7695,-10.7961,-0.3181,-2.2763,7.1567,2.8062,0.506,0.1803,7.8749,0.2561,0.0325,-0.2713,-1.1143,4.1078,0,19.1467,0,0.1605,0.6033,3.7596,0.4527,63.0907,0.6253,0.7436,-0.0204,4.1432,0,0,0,1,PANTALONI
7.1262,1.2256,1.1071,4.4437,0.5431,-6.5762,4.2732,2.0672,9.8513,?,7.1262,1.2256,1.1071,4.4437,0.5431,12.2107,2.4348,1.5604,6.3881,0.6034,-1.0836,1,0.5836,-0.9228,-0.5386,0.5836,0.5355,1,0.7095,1.8673,1.3248,0.7095,0.2868,1,0.5034,3.4866,1.7551,0.5034,-0.5361,1,0.5433,-1.8653,-1.0135,0.5433,0,1,0.6037,0,0,0.6037,0.4511,1,0.6956,2.2169,1.5421,0.6956,0.1191,20.8287,0.1625,1,0.8146,0.1625,-0.4296,0.8146,-24.1757,45.0296,6.7104,36.3965,?,43.3483,23.8295,4.8816,15.6315,0.6765,1.5835,1.4861,1.2191,4.3361,-0.2476,-0.5577,-15.2677,27.3757,1.3746,5.5046,4.0044,1.8897,30.3003,16.0348,-1.1136,42.293,-37.9785,0,0,13.9015,2.3284,8.3938,3.605,0.4917,69.22,0.9868,0.8123,0.7588,4.3871,0.1317,0.3629,1.219,0.7727,PANTALONI
5.4657,11.3158,3.3639,11.0036,0.0873,1.2203,2.8384,1.6847,5.4234,-0.5931,5.4657,11.3158,3.3639,11.0036,0.0873,8.2173,19.182,4.3797,14.2295,0.1677,4.4789,1,0.6651,0.2233,0.1485,0.6651,1.9967,1,0.7681,0.5008,0.3847,0.7681,3.9867,1,0.5899,0.2508,0.148,0.5899,-0.5209,1,0.3669,-1.9196,-0.7043,0.3669,3.5413,1,0.7051,0.2824,0.1991,0.7051,2.0289,1,0.7733,0.4929,0.3811,0.7733,0.0775,12.8444,-0.854,1,0.9977,-0.854,-0.8429,0.9977,-85.7616,98.1505,9.9071,99.3546,?,59.6901,68.8922,8.3001,22.4361,0.6952,-30.6033,191.3242,13.832,44.6189,?,-1.4368,2.8024,-1.9504,1.1936,0.7162,0.6001,1.4247,0.513,0.3601,-1.9413,2.2267,-1.147,0,1,0,4.4283,2.2267,0.5028,1.078,176.0551,-0.7988,-0.9534,0.9331,5.8723,1.4529,1.2054,4.0344,0.5067,PANTALONI
3.2396,46.272,6.8024,27.1624,-0.4107,2.2032,25.7983,5.0792,16.8506,-1.0149,3.2396,46.272,6.8024,27.1624,-0.4107,10.1358,41.451,6.4382,25.8592,0.0531,1.4704,1,0.3196,0.6801,0.2174,0.3196,1.3393,1,1.0566,0.7467,0.7889,1.0566,1.7936,1,1.1163,0.5575,0.6224,1.1163,0.9316,1,-5.4565,1.0734,-5.8568,-5.4565,2.3024,1,0.7051,0.4343,0.3062,0.7051,1.612,1,1.0504,0.6204,0.6516,1.0504,0.0514,16.1845,-0.5504,1,0.7836,-0.5504,-0.419,0.7836,-21.3456,71.7226,8.4689,40.2649,?,-25.5875,113.6393,10.6602,41.0461,-3.6637,-19.7356,64.0087,8.0005,30.2719,-4.184,0.8342,1.0816,1.2965,0.7944,1.0585,1.3324,0.6311,1.1205,1.7754,1.2487,1.648,1.3198,0,0,1.5072,0.981,1.3301,1.3559,0.3912,68.0356,-0.9379,-0.8837,0.972,0.404,1.0489,1.0241,4,0,PANTALONI
3.902,12.8536,3.5852,20.2802,-0.0444,-9.1216,7.5851,2.7541,17.5735,?,3.902,12.8536,3.5852,20.2802,-0.0444,11.2771,19.7748,4.4469,22.9264,0.2065,-0.4278,1,0.346,-2.3377,-0.8089,0.346,1.3018,1,0.8062,0.7682,0.6193,0.8062,1.6946,1,0.65,0.5901,0.3836,0.65,0.0491,1,-0.1447,20.3636,-2.9458,-0.1447,0,1,0.6721,0,0,0.6721,1.154,1,0.8846,0.8665,0.7665,0.8846,0.1099,17.0341,-0.1622,1,0.8157,-0.1622,-0.6619,0.8157,-90.4272,9.0032,3.0005,97.1875,?,1.0709,22.831,4.7782,27.375,-0.8718,-0.3131,77.5754,8.8077,28,-1.5311,-84.4422,288.7716,-3.4198,0.628,0.3407,0.5425,0.3943,0.1161,0.2943,7.6225,5.738,0.7528,0,0,1.322,3.5502,3.471,0.9777,0.9323,101.4285,0.948,0.2838,0.1488,2,0,0,0,1,PANTALONI
4.5152,16.4121,4.0512,17.1565,-0.2949,-2.0346,46.0704,6.7875,22.0982,-1.3034,4.5152,16.4121,4.0512,17.1565,-0.2949,9.9644,24.5178,4.9515,18.1432,0.0683,-2.2192,1,0.4531,-0.4506,-0.2042,0.4531,0.5969,1,0.8182,1.6754,1.3708,0.8182,0.3562,1,0.6694,2.8071,1.8791,0.6694,0.3125,1,-2.9381,3.2002,-9.4026,-2.9381,1.381,1,0.6804,0.7241,0.4927,0.6804,0.7764,1,0.9456,1.288,1.218,0.9456,0.0684,16.1758,-0.7752,1,0.885,-0.7752,-0.6961,0.885,-20.9258,124.0448,11.1375,39.299,?,-14.4818,710.9286,26.6632,72.0581,-1.0565,-19.8617,39.0649,6.2502,27.7191,?,1.445,1.0536,0.7291,0.4177,1.782,4.266,0.1745,3.1754,18.1986,1.0616,1.4178,1.3355,0,1,0,0.5454,1.4178,2.5996,0.3294,69.3982,-0.3836,-0.9628,0.5796,17.5102,26.1683,5.1155,25,0.0385,PANTALONI
3.879,24.2812,4.9276,14.4283,-0.1402,-2.074,58.5241,7.6501,23.1836,-2.8144,3.879,24.2812,4.9276,14.4283,-0.1402,9.8529,44.4014,6.6634,22.3388,0.0976,-1.8703,1,0.3937,-0.5347,-0.2105,0.3937,0.6441,1,0.7395,1.5525,1.1481,0.7395,0.4149,1,0.5469,2.4103,1.3181,0.5469,0.1037,1,-0.7339,9.6418,-7.0764,-0.7339,2.082,1,0.5112,0.4803,0.2455,0.5112,0.6224,1,0.6459,1.6068,1.0378,0.6459,0.0586,15.7925,-0.9845,1,0.9464,-0.9845,-0.9513,0.9464,-26.7816,98.5689,9.9282,44.9466,?,-13.9552,417.8638,20.4417,61.5267,-1.4248,-13.8637,371.8535,19.2835,53.9962,-1.5173,1.9191,1.9318,1.0066,0.4857,0.5149,1.0601,0.2359,0.2651,1.1237,1.2432,1.381,1.1108,0,0,1.183,0.7305,0.8324,1.1395,0.3323,70.6454,-0.7908,-0.54,0.8321,7.7649,43.8107,6.619,22.6253,0.1533,PANTALONI
2.151,22.5151,4.745,22.6123,-0.3124,1.2356,13.4451,3.6667,14.243,-0.7899,2.151,22.5151,4.745,22.6123,-0.3124,6.9036,21.5956,4.6471,23.0264,0.0561,1.7409,1,0.3116,0.5744,0.179,0.3116,1.2941,1,1.0211,0.7728,0.789,1.0211,1.6746,1,1.0426,0.5972,0.6226,1.0426,0.8563,1,-3.9365,1.1679,-4.5973,-3.9365,2.1653,1,0.7063,0.4618,0.3262,0.7063,1.5876,1,0.982,0.6299,0.6185,0.982,0.0353,10.5598,-0.4434,1,0.8786,-0.4434,-0.4207,0.8786,-5.0034,320.5032,17.9026,48.4787,-3.8676,-25.2413,99.9466,9.9973,40.6784,-6.1376,-16.336,23.6623,4.8644,22.6196,?,0.1982,0.3063,1.5451,1.7907,3.6803,2.0552,3.2067,13.5449,4.2239,1.1012,1.7029,1.5464,1.7475,0,0,1.1918,2.1432,1.7984,0.3277,56.4751,-0.7671,-0.8749,0.4264,0.3226,0.2185,0.4675,1,0,PANTALONI
8.3179,0.5201,0.7212,3.7324,0.6446,4.82,0.4354,0.6599,2.1566,0.6463,8.3179,0.5201,0.7212,3.7324,0.6446,12.7374,0.8406,0.9169,4.769,0.6979,1.7257,1,0.653,0.5795,0.3784,0.653,1.0929,1,0.7866,0.915,0.7197,0.7866,1.1943,1,0.6187,0.8373,0.518,0.6187,1.7177,1,0.6142,0.5822,0.3576,0.6142,1.7223,1,0.6651,0.5806,0.3862,0.6651,1.7307,1,0.7826,0.5778,0.4522,0.7826,0.1352,21.4558,-0.192,1,0.9626,-0.192,0.0799,0.9626,-37.6933,2.5167,1.5864,39.6591,?,1.35,1.5361,1.2394,4.2587,-0.4491,19.6563,19.7885,4.4484,15.1199,0.475,-27.9214,-1.9176,0.0687,1.28,0.3566,0.2786,1.6383,0.1272,0.0776,30.0474,-2.8992,-0.0965,0,0,0.102,9.3124,2.623,0.2817,0.4525,58.9036,0.0865,0.9471,0.3378,0,0,0,0,0,PANTALONI
8.9269,10.3244,3.2132,18.5574,-0.0369,1.7175,6.5589,2.561,9.3275,-0.3876,8.9269,10.3244,3.2132,18.5574,-0.0369,13.0673,18.782,4.3338,23.9229,0.0575,5.1975,1,0.6831,0.1924,0.1314,0.6831,1.2546,1,0.7414,0.797,0.5909,0.7414,1.5741,1,0.5497,0.6353,0.3492,0.5497,0.2536,1,-0.453,3.9436,-1.7864,-0.453,2.6625,1,0.7051,0.3756,0.2648,0.7051,1.9895,1,0.7757,0.5026,0.3899,0.7757,0.1385,20.3658,0.0157,1,0.9933,0.0157,0.1039,0.9933,-39.583,16.9285,4.1144,42.5995,?,-11.6713,60.8581,7.8012,29.8798,?,4.2605,59.9788,7.7446,23.2178,-0.4333,3.3915,-9.2908,-2.7395,0.5274,0.5313,1.0073,0.2782,0.2822,1.0147,1.4257,6.0691,4.257,1,0,0,1.4257,1.8348,1.2869,0.4509,58.6655,-0.918,0.8023,-0.8167,0,0,0,0,0,PANTALONI
9.0974,1.1179,1.0573,4.9857,0.6091,4.4009,0.4067,0.6377,2.1435,0.601,9.0974,1.1179,1.0573,4.9857,0.6091,13.6215,1.9901,1.4107,6.5206,0.652,2.0671,1,0.6679,0.4838,0.3231,0.6679,1.6579,1,0.7495,0.6032,0.4521,0.7495,2.7487,1,0.5617,0.3638,0.2044,0.5617,2.4064,1,0.6359,0.4156,0.2643,0.6359,2.3743,1,0.6807,0.4212,0.2867,0.6807,2.3259,1,0.7646,0.4299,0.3287,0.7646,0.1528,22.5957,-0.1063,1,0.989,-0.1063,0.041,0.989,-38.2165,0.0774,0.2783,38.6993,?,-1.6301,0.3725,0.6103,2.7588,?,21.784,0.1658,0.4072,1.7395,0.9227,23.4445,-1.7543,-0.0748,0.4559,0.6835,1.499,0.2079,0.4671,2.2469,14.0277,-1.8642,-0.1329,1,0,0,14.0277,22.2474,1.586,0.4946,61.6306,-0.792,0.6755,-0.482,0,0,0,0,0,PANTALONI
3.4707,11.7848,3.4329,20.3914,-0.0902,1.2664,2.1022,1.4499,6.7245,-0.3758,3.4707,11.7848,3.4329,20.3914,-0.0902,5.6502,19.4421,4.4093,24.9126,0.0582,2.7405,1,0.6143,0.3649,0.2241,0.6143,2.3677,1,0.7786,0.4224,0.3288,0.7786,5.606,1,0.6061,0.1784,0.1081,0.6061,0.9189,1,-1.0971,1.0883,-1.194,-1.0971,3.8266,1,0.7071,0.2613,0.1848,0.7071,3.0324,1,0.8185,0.3298,0.2699,0.8185,0.0545,8.7759,-0.3164,1,0.9872,-0.3164,-0.243,0.9872,-27.3772,86.6953,9.311,43.0786,?,-17.1697,178.144,13.3471,44.3375,-1.7371,-23.5779,21.6602,4.6541,27.8992,?,1.5945,1.1611,0.7282,0.6976,2.0006,2.8678,0.4867,4.0025,8.2245,1.5309,1.5441,1.0086,0,1,0,0.9716,1.5441,1.5892,0.4301,70.7685,-0.9328,-0.932,0.9824,3.9355,0.0604,0.2457,1,0.75,PANTALONI
7.9209,0.6366,0.7979,4.0466,0.6211,5.6819,0.1581,0.3976,1.7174,0.7493,7.9209,0.6366,0.7979,4.0466,0.6211,12.5704,1.1822,1.0873,5.6708,0.6557,1.3941,1,0.6301,0.7173,0.452,0.6301,2.0068,1,0.7338,0.4983,0.3657,0.7338,4.0272,1,0.5385,0.2483,0.1337,0.5385,1.2924,1,0.6142,0.7737,0.4752,0.6142,1.5591,1,0.6484,0.6414,0.4159,0.6484,2.3562,1,0.7136,0.4244,0.3029,0.7136,0.1336,21.5237,0.3613,1.0001,0.9882,0.3613,0.4997,0.9882,-35.9526,0.094,0.3065,36.6592,?,-7.0665,0.2546,0.5045,8.2199,?,22.794,0.4031,0.6349,2.1591,0.9109,5.0877,-1.5773,-0.31,0.6075,0.4828,0.7947,0.3691,0.2331,0.6315,4.4598,-1.6603,-0.3723,1,0,0,4.4598,16.9788,3.8071,0.4591,65.8131,0.0319,0.6834,-0.0641,0,0,0,0,0,PANTALONI
-5.0001,36.0886,6.0074,22.1815,-7.1812,3.1396,12.4259,3.525,13.5598,-0.2415,-5.0001,36.0886,6.0074,22.1815,-7.1812,9.9915,44.6309,6.6806,25.1807,0.0864,-1.5926,1,-0.5004,-0.6279,0.3142,-0.5004,1.7042,1,0.8992,0.5868,0.5276,0.8992,2.9043,1,0.8086,0.3443,0.2784,0.8086,7.3813,1,-8.1755,0.1355,-1.1076,-8.1755,0.2482,1,0.0984,4.0284,0.3963,0.0984,1.6358,1,0.8809,0.6113,0.5385,0.8809,0.0814,14.5656,0.4489,1,-0.8957,0.4489,-0.0704,-0.8957,-2.6025,362.2773,19.0336,52.919,-0.4899,-28.7746,20.1994,4.4944,33.4198,?,-29.8869,1.1231,1.0598,31.9199,?,0.0904,0.0871,0.9628,4.235,17.9599,4.2408,17.935,322.557,17.9848,0.5206,0.5451,1.047,0,0,1,1.5835,1.6579,1.047,0.4376,76.1372,0.6799,-0.1102,-0.0273,264.8737,9325.707,96.5697,303,0.1416,PANTALONI
-9.405,3.0949,1.7592,13.5724,?,-2.8304,2.419,1.5553,6.5116,-22.7143,-9.405,3.0949,1.7592,13.5724,?,13.7009,5.8143,2.4113,10.7317,0.4416,3.3228,1,-0.6865,0.301,-0.2066,-0.6865,1.1311,1,0.7296,0.8841,0.645,0.7296,1.2794,1,0.5323,0.7816,0.416,0.5323,2.1761,1,-1.5991,0.4595,-0.7348,-1.5991,0,1,0,0,0.0143,0,2.0843,1,1.2647,0.4798,0.6068,1.2647,0.1417,21.6535,-0.0343,1,-0.9873,-0.0343,-0.1139,-0.9873,32.5964,36.0882,6.0073,22.125,0.5348,34.7305,23.477,4.8453,16.375,0.6101,33.8327,145.4169,12.0589,40.9375,0.1471,0.9386,0.9635,1.0265,1.2398,0.4982,0.4018,1.5372,0.2482,0.1614,0.9927,3.6018,3.6283,1.1324,0.9909,0.875,1.3511,0.5405,0.4,0.6086,101.1595,-0.7304,-0.3486,-0.0109,2,0,0,0,1,PANTALONI
-4.4095,24.9862,4.9986,13.5991,-8.726,0.0112,9.1953,3.0324,9.5193,-1.7308,-4.4095,24.9862,4.9986,13.5991,-8.726,8.1234,32.0666,5.6627,16.4633,0.0993,-392.7151,1,-0.5428,-0.0025,0.0014,-0.5428,1.6484,1,0.8827,0.6066,0.5355,0.8827,2.7173,1,0.7792,0.368,0.2868,0.7792,2.0222,1,-6.7194,0.4945,-3.3228,-6.7194,0.4011,1,0.0765,2.4932,0.1907,0.0765,1.4286,1,0.826,0.7,0.5782,0.826,0.0717,12.7614,0.9267,1,-0.9797,0.9267,-0.9456,-0.9797,3.7234,303.0679,17.4088,48.5625,-0.3777,0.6257,6.1974,2.4895,10.375,-0.2481,-43.4986,147.6871,12.1527,52.4375,?,5.9506,-0.0856,-0.0144,6.993,1.4325,0.2048,48.9023,2.0521,0.042,6.4545,0.2539,0.0393,4.2406,0,0,4.6807,0.9261,0.1979,0.5019,60.4468,0.6743,0.8906,0.6757,12.2184,78.0787,8.8362,24,0,PANTALONI
-2.7298,26.1801,5.1166,22.9127,-4.9396,-0.9796,6.0552,2.4607,9.3569,-2.4111,-2.7298,26.1801,5.1166,22.9127,-4.9396,5.8801,39.7033,6.3011,27.5248,0.0051,2.7867,1,-0.4643,0.3588,-0.1666,-0.4643,2.0793,1,0.812,0.4809,0.3905,0.812,4.3236,1,0.6594,0.2313,0.1525,0.6594,2.8811,1,-135.2565,0.3471,-46.9463,-135.2565,1.4063,1,0.1394,0.7111,0.0991,0.1394,2.4488,1,0.8324,0.4084,0.3399,0.8324,0.0398,9.496,0.6581,1,-0.9318,0.6581,-0.7653,-0.9318,26.2984,62.7781,7.9233,26.2,0.3929,1.8506,75.4299,8.685,31.8847,-0.3389,-29.1143,221.4957,14.8827,55.0092,-2.7779,14.2104,-0.9033,-0.0636,0.9123,0.5324,0.5836,0.8323,0.2834,0.3405,-2.1006,-0.4191,0.1995,1.8121,2.9637,1.6355,0.8217,0.4763,0.5796,0.3928,64.1741,0.3075,0.8605,0.5586,33.1138,163.2937,12.7786,45.0137,0.0843,PANTALONI
