@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_R_STD NUMERIC 
@ATTRIBUTE X_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_R_STD NUMERIC 
@ATTRIBUTE Y_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_R_STD NUMERIC 
@ATTRIBUTE Z_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_STD NUMERIC 
@ATTRIBUTE |V|_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
2.4183,8.0275,2.8333,10.7341,-0.4921,-6.3238,22.6266,4.7567,14.5572,-10.6653,2.5038,19.2001,4.3818,17.4016,-0.4599,9.0361,20.3096,4.5066,13.9335,0.0847,-0.3824,0.9659,0.2676,-2.5257,-0.6998,0.2771,0.5956,0.6466,0.6287,1.0856,1.0555,0.9723,0.3548,0.4181,0.3953,1.1785,1.1141,0.9454,0.266,0.6458,-2.745,2.428,-10.3207,-4.2506,5.7649,0.6035,0.4726,0.1047,0.082,0.783,0.7374,0.6168,0.7704,0.8365,1.0448,1.2489,0.0752,13.3843,-0.659,0.5346,0.8236,0.0598,-0.8549,0.4031,-0.219,0.0632,0.2514,0.6902,-3.0907,0.2858,0.0155,0.1244,0.3531,0.1263,0.3932,0.005,0.0706,0.2065,0.5798,-0.7661,-0.5568,0.7268,2.0213,3.56,1.7613,4.0855,12.6736,3.1021,-10.219,-1.8302,0.1791,0.4175,0.3433,0.8224,1.9545,3.3421,1.71,0.0056,0.9526,0.845,0.9358,0.9546,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,PANTALONI
2.4466,11.3677,3.3716,11.8355,-0.5049,-7.5052,12.1506,3.4858,12.8857,-19.8849,1.999,28.05,5.2962,15.4562,-0.437,10.288,12.0344,3.4691,13.6041,0.2086,-0.326,1.2239,0.2378,-3.7545,-0.7295,0.1943,0.9672,0.6366,0.9719,0.6582,1.0048,1.5267,0.9356,0.4053,0.9446,0.4332,1.0097,2.3308,0.3236,0.8448,-1.1076,2.6102,-3.4222,-1.3111,12.747,0.7312,0.4575,0.0574,0.0359,0.6257,0.9185,0.7657,0.87,0.8337,0.9472,1.1361,0.0848,15.6226,-0.7985,0.6819,0.941,-0.2282,-0.7688,0.7753,0.0014,0.0711,0.2666,0.8097,-1.5519,0.2674,0.0025,0.0504,0.1751,0.4953,0.3947,0.0018,0.0423,0.194,0.5481,0.0052,0.0035,0.6775,5.2868,6.2951,1.1907,27.9501,39.6285,1.4178,-2.865,-2.0928,0.7305,0.9145,0.7392,0.8083,4.6241,4.1744,0.9027,0.005,0.8972,-0.7444,0.633,-0.0339,-2.0972,0.9073,0.9525,4.0428,-6.9761,1.549,2.9663,1.7223,7.3647,-0.7116,-1.2279,0.7022,0.838,2.8394,?,-1.3539,1.708,-1.2615,0.5531,1.1367,2.0553,0.3059,1.2921,4.2242,1.1549,1.2453,1.0783,0.1178,0,0,0.5489,1.4238,2.5937,0.03,5.2568,-0.9197,0.0987,-0.1581,PANTALONI
3.0777,8.0292,2.8336,13.1783,-0.7055,-6.6095,23.7727,4.8757,19.607,-2.8541,1.3921,25.3415,5.034,17.073,-0.2328,9.6129,19.8303,4.4531,15.1703,0.1267,-0.4657,2.2109,0.3202,-4.7479,-0.6876,0.1448,0.5812,0.5629,0.6363,0.9686,1.0949,1.1305,0.3377,0.3168,0.4049,0.9381,1.1988,1.2779,0.3755,1.6909,-2.4768,4.5036,-6.5969,-1.4648,1.5189,0.5579,0.4448,0.3673,0.2929,0.7972,0.6721,0.7719,0.8687,1.1484,1.2925,1.1254,0.0773,14.5439,-0.8563,0.1592,0.7825,0.0704,-0.6967,0.5673,-0.1661,0.0637,0.2525,0.694,-2.7915,0.2106,0.0141,0.1186,0.3474,-0.0415,0.4226,0.014,0.1182,0.307,0.4296,-0.7887,-0.3931,0.4985,2.1296,2.1366,1.0033,4.5351,4.5649,1.0066,36.9261,-2.2098,-0.0598,0.5487,0.3401,0.6198,1.9974,2.2605,1.1317,0.0052,0.89,0.3855,0.8893,0.7509,-1.3552,1.8199,1.349,4.1005,-5.0692,1.5136,4.1515,2.0375,6.6618,-0.5016,-1.5373,2.9295,1.7116,5.3214,-3.5933,-0.8953,0.8815,-0.9846,0.6621,0.7882,1.1904,0.4384,0.6212,1.4172,1.539,0.8227,0.5346,0.1523,0.5832,3.8294,0.6155,0.7706,1.2519,0.0265,5.6008,-0.7866,0.824,-0.3788,PANTALONI
1.0785,18.4051,4.2901,17.2762,-0.9217,-6.1662,8.26,2.874,12.8413,?,3.066,17.0699,4.1316,16.7355,-0.4319,9.0593,10.2481,3.2013,13.5908,0.1163,-0.1749,0.3518,0.1191,-2.0112,-0.6806,0.3384,1.4927,1.0384,1.3401,0.6956,0.8978,1.2906,2.2282,1.0782,1.796,0.4839,0.806,1.6657,0.6453,1.6415,-4.6312,2.5439,-7.1771,-2.8213,0,0.7692,0.5845,0,0,0.7599,1.3454,1.0323,1.2712,0.7673,0.9449,1.2314,0.0734,14.1175,-0.5763,-0.0846,0.2973,-0.3097,-0.8358,0.6402,-0.2901,0.0399,0.1998,0.5835,-5.253,0.049,0.004,0.0631,0.2092,-0.5198,0.5836,0.0315,0.1774,0.5104,0.336,-5.9201,-0.4971,0.084,3.1673,1.1264,0.3556,10.0317,1.2688,0.1265,6.8493,-1.8977,-0.2771,0.6777,0.1214,0.1791,2.7884,1.1431,0.41,0.0069,0.9575,-0.8428,0.8436,-0.4447,-0.4609,0.7488,0.8653,3.3528,-1.6016,2.5415,5.3128,2.3049,8.3612,-0.3982,-2.1581,3.2201,1.7945,6.3521,-3.9781,-0.1813,0.2136,-1.1777,0.3754,0.4822,1.2845,0.1409,0.2325,1.6499,0.8668,0.4066,0.4691,0.2155,1.01,4.6864,0.401,0.5278,1.3163,0.0354,6.1336,-0.7833,-0.6483,0.4291,PANTALONI
0.842,4.4398,2.1071,10.1575,-1.1798,4.837,7.0813,2.6611,9.9813,-0.0567,0.7282,4.3866,2.0944,8.9881,-0.696,5.978,4.8065,2.1924,8.6118,0.1332,0.1741,1.1563,0.1409,6.6423,0.8091,0.1218,0.7918,1.006,0.9611,1.2706,1.2138,0.9553,0.627,1.0121,0.9237,1.6143,1.4733,0.9126,10.2591,1.4905,-4.1534,0.1453,-0.4048,-2.7866,0.4933,0.8793,0.469,1.7823,0.9507,0.5334,1.0177,1.1301,1.1795,1.1105,1.159,1.0437,0.0522,8.6453,0.6884,0.3731,0.498,0.4701,0.9153,0.4861,0.4441,0.0063,0.0796,0.2435,0.5622,-0.3652,0.0003,0.0186,0.3871,?,-0.1746,0.0001,0.0116,0.1945,?,-1.2161,-2.5435,2.0915,4.2887,6.8421,1.5954,18.3929,46.8145,2.5452,-0.8079,-1.6082,1.9904,0,0,1,0.6292,1.2523,1.9904,0.0063,0.9839,-0.9348,-0.4627,0.4392,1.0681,0.3453,0.5877,2.1458,-0.053,-0.3587,0.2208,0.4699,1.8991,-3.8479,-0.6512,0.132,0.3633,1.7998,-39.311,-2.9776,-1.6403,0.5509,1.2505,1.6175,1.2934,1.5638,2.6162,1.6729,0.0716,0.0615,0.8588,5.2022,45.6446,8.7741,1.1299,1.1923,1.0552,0.0137,2.1692,0.1536,0.2652,0.1781,PANTALONI
1.2481,5.402,2.3242,10.0059,-0.7942,2.9451,14.1719,3.7646,15.5149,-0.7092,1.9388,16.1393,4.0174,13.804,-0.3829,6.5441,6.8785,2.6227,12.4647,0.0856,0.4238,0.6438,0.1907,1.5191,0.45,0.2963,0.6174,0.5785,0.8862,0.9371,1.4354,1.5318,0.3812,0.3347,0.7853,0.8781,2.0603,2.3463,0.688,1.1588,-3.7949,1.6842,-5.5157,-3.275,0.6144,0.5587,0.4091,0.9094,0.6659,0.7322,0.6449,0.7249,0.8027,1.1239,1.2447,1.1074,0.0382,10.2623,0.737,0.4506,0.4147,0.6649,0.5346,0.7378,0.1558,0.0342,0.1848,0.5158,-0.2703,-0.3136,0.0089,0.0941,0.4142,?,-0.2183,0.0371,0.1926,0.6224,-32.7971,-0.4967,-0.7135,1.4366,1.963,0.9598,0.4889,3.8534,0.9211,0.239,0.265,0.1817,0.6858,0,22.0487,0,1.2453,0.8287,0.6655,0.0042,0.7352,-0.9796,0.9781,-0.9813,3.0228,2.4902,1.578,5.5798,0.0589,-0.2197,0.7933,0.8907,3.6925,-1.5146,1.8344,2.4242,1.557,4.3088,-0.0055,-13.7559,1.6479,-0.1198,1.7717,1.0135,0.5721,3.1389,1.0272,0.3272,-0.157,-14.7272,93.7947,4.0378,1.3837,0.3427,1.5111,1.295,0.857,0.0361,5.5956,-0.6258,0.2635,-0.2941,PANTALONI
-0.0357,0.0066,0.0815,0.401,-1.7095,-0.0622,0.0199,0.141,0.772,-1.1375,-0.0061,0.0124,0.1112,0.5033,-1.3225,0.1874,0.0089,0.0945,0.3967,0.0771,0.5743,5.9035,-0.1907,10.2793,-0.332,-0.0323,0.5782,0.7326,0.862,1.2671,1.491,1.1767,0.3343,0.5367,0.7431,1.6055,2.223,1.3846,0.6159,0.8829,-7.6342,1.4335,-12.3954,-8.647,0.4098,0.683,0.3443,1.6667,0.8403,0.5041,0.5195,0.7968,1.0109,1.5339,1.9461,1.2687,0.0007,0.2722,-0.4027,0.6952,-0.0063,-0.0795,-0.4737,-0.22,0.3657,0,0.001,0.0033,0.991,-0.5838,0,0.0005,0.5851,?,0.0592,0,0.0017,0.0063,0.8971,-0.6264,6.1734,-9.8549,2.154,0.5985,0.2779,4.6396,0.3583,0.0772,-0.6234,6.629,-10.6335,0,6.0005,0,0.0057,0.5236,92.67,0.0071,1.0088,0.4096,0.3506,0.915,-0.0125,0.0007,0.0265,0.0961,-1.5756,0.0208,0.0012,0.035,0.1559,-0.5408,-0.0021,0.0015,0.0386,0.1837,-1.0773,-0.5996,6,-10.0063,0.7567,0.6857,0.9062,0.5726,0.4702,0.8212,1.0744,0.6172,0.5745,0.3688,0.422,1.1444,0.6164,0.5233,0.8488,0.0002,0.0855,0.6745,0.5119,0.8726,PANTALONI
-0.276,0.0304,0.1743,0.821,-5.5823,1.1013,0.2113,0.4597,1.5666,0.1917,0.0283,0.0291,0.1705,0.8155,-0.855,1.1588,0.2177,0.4666,1.648,0.1964,-0.2507,-9.7632,-0.2382,38.9508,0.9503,0.0244,0.3791,1.0218,0.3734,2.6955,0.9852,0.3655,0.1437,1.044,0.1395,7.2659,0.9706,0.1336,-1.8739,1.8523,-1.7284,-0.9885,0.9223,-0.9331,0.0644,0.2837,0.0608,4.4086,0.945,0.2144,0.5241,1.0067,0.4982,1.9209,0.9506,0.4949,0.0117,1.5177,-0.3366,-0.1071,-0.4043,0.5674,0.9964,0.5546,0.3431,0.0003,0.0164,0.0528,0.8565,-0.6013,0.0002,0.013,0.6178,?,-0.0862,0.0001,0.0089,0.1049,?,-0.5707,-3.9781,6.9711,1.2595,1.8459,1.4657,1.5862,3.4074,2.1481,-0.5102,-3.0042,5.8877,0,0,1,0.0855,0.5032,5.8877,0.0072,1.0306,0.9506,-0.9893,-0.9496,0.0365,0.0029,0.0541,0.188,-0.4552,0.1021,0.0166,0.129,0.4689,-0.3435,-0.3024,0.0153,0.1235,0.5866,?,0.3577,-0.1208,-0.3378,0.4196,0.4383,1.0445,0.1761,0.1921,1.091,0.4905,0.1002,0.2044,0.3701,0,0,0.4009,0.3205,0.7993,0.0033,0.4793,-0.2632,-0.4502,0.7024,PANTALONI
-0.0109,0.0084,0.0917,0.4241,-0.8972,-0.0902,0.025,0.158,0.6731,-1.9823,-0.0153,0.0171,0.1306,0.6157,-0.9483,0.2203,0.0104,0.1019,0.4668,0.1013,0.1204,0.7106,-0.0493,5.9013,-0.4096,-0.0694,0.5803,0.7018,0.8999,1.2095,1.5509,1.2823,0.3367,0.4925,0.8098,1.4628,2.4052,1.6442,0.4483,0.6691,-3.8109,1.4928,-8.5015,-5.6951,0.9903,0.7072,0.4303,0.7141,0.4345,0.6084,0.63,0.6887,0.9084,1.0931,1.4418,1.319,0.001,0.3317,-0.3857,0.7394,0.0961,-0.5846,-0.5408,0.2939,0.32,0,0.0013,0.0043,0.9867,-0.5933,0,0.0006,0.5944,?,-0.0096,0,0.0013,0.0118,?,-0.5395,-33.3175,61.7616,2.4255,1.07,0.4411,5.8831,1.1449,0.1946,-0.5342,-26.9166,50.3835,0,0,1,0.0072,0.3637,50.3835,0.0077,0.9229,0.4839,-0.611,-0.3742,-0.0154,0.0013,0.0357,0.1474,-1.2279,0.0332,0.0017,0.041,0.1389,-0.5159,0.0193,0.0019,0.0439,0.1848,-0.5474,-0.4635,-0.7993,1.7244,0.8715,0.8124,0.9322,0.7595,0.66,0.869,1.7191,1.2428,0.7229,0.7223,0.5541,0.7671,1.0615,0.7977,0.7514,0.0005,0.1147,0.776,0.6285,0.8383,PANTALONI
0.4641,7.32,2.7055,12.7571,-2.0977,4.8894,8.7185,2.9527,13.4932,-0.0275,-0.0462,5.781,2.4044,12.0523,-1.4874,6.2708,6.6205,2.573,11.4774,0.1748,0.0949,-10.0436,0.074,-105.8222,0.7797,-0.0074,0.9163,1.1253,1.0515,1.2281,1.1476,0.9345,0.8396,1.2662,1.1057,1.5081,1.3169,0.8732,23.925,1.1987,-3.5529,0.0501,-0.1485,-2.964,0.3136,0.8499,0.2961,2.7103,0.9442,0.3484,0.9454,1.0585,1.1115,1.1196,1.1756,1.0501,0.0506,9.0172,-0.3688,-0.3672,-0.5461,0.4076,0.8853,0.3963,0.4875,0.0038,0.062,0.1844,0.6874,-0.189,0.0013,0.0355,0.2395,?,-0.0104,0.0025,0.0499,0.176,-2.0031,-2.5788,-46.6733,18.0988,1.7435,1.2425,0.7126,3.0397,1.5437,0.5078,-1.6931,-3.4547,2.0404,0,10.0672,0,0.7701,1.048,1.361,0.0054,0.7174,0.482,-0.0239,0.5506,0.7684,1.2403,1.1137,4.2789,-0.6053,0.008,2.2772,1.509,4.595,-1.2354,-0.0975,2.3006,1.5168,5.8276,-1.5299,95.7826,-7.8845,-0.0823,0.738,0.7342,0.9949,0.5446,0.5391,0.9898,0.6353,0.4578,0.7206,1.2967,1.1572,0.8924,0.9312,0.7342,0.7885,0.008,3.6565,0.4966,0.3321,0.5084,GIACCA
1.8943,4.3978,2.0971,10.2461,-0.6806,2.6365,31.4632,5.6092,18.998,-0.3684,-0.4276,4.3588,2.0878,7.1834,-0.9604,6.1111,13.5962,3.6873,12.7782,0.0909,0.7185,-4.4296,0.31,-6.1651,0.4314,-0.07,0.3739,1.0045,0.5687,2.6867,1.5212,0.5662,0.1398,1.0089,0.3235,7.2183,2.3141,0.3206,0.8113,1.1791,-3.2489,1.4534,-4.0048,-2.7555,0.4391,1.6639,0.4338,3.7889,0.9878,0.2607,0.5393,1.4264,0.8018,2.6447,1.4868,0.5622,0.0338,8.6427,-0.032,0.3395,0.0932,0.1523,0.8756,0.2532,0.3778,0.0087,0.0931,0.3055,0.4622,-0.1596,0.0072,0.085,0.2717,?,-0.041,0.0048,0.0693,0.2067,-2.6129,-2.368,-9.2142,3.8911,1.096,1.344,1.2263,1.2012,1.8063,1.5038,-0.9663,-1.7558,1.8171,0,9.9263,0,1.1244,1.4777,1.3142,0.0042,0.6034,-0.7735,-0.7029,0.9886,1.385,1.6939,1.3015,4.5235,-0.0863,-0.8404,3.2607,1.8058,6.9032,-2.0522,-0.5128,0.6715,0.8195,3.8559,-1.04,-1.6481,-2.7009,1.6388,0.7207,1.5882,2.2036,0.5195,2.5225,4.8558,0.0774,0.1828,2.3612,1.8411,2.203,1.1966,0.6553,1.1731,1.7903,0.0175,3.9414,0.6167,0.0662,0.7016,GIACCA
