@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
-0.4946,2.1197,1.4559,5.3677,-1.4492,-1.7949,8.291,2.8794,10.1564,-5.2702,9.3841,3.5454,1.8829,6.8607,0.4942,9.9541,6.4,2.5298,9.3106,0.424,0.2755,-0.0527,-0.0497,-0.1913,-0.1803,0.9427,0.5056,0.7732,0.5755,1.5292,1.1382,0.7443,0.2557,0.5979,0.3312,2.3385,1.2955,0.554,0.3721,-0.4738,-0.4633,-1.2735,-1.2453,0.9778,1.353,0.1616,0.1356,0.1194,0.1002,0.8391,0.5285,0.7824,0.5765,1.4804,1.0908,0.7369,0.11,12.8243,-0.1791,0.0944,0.1031,-0.8783,-0.9406,0.9823,0.3675,0.757,0.87,3.6065,-0.2158,1.6254,2.4849,1.5764,4.7965,-0.1523,-1.9044,0.7022,0.838,3.3084,?,0.2261,-0.193,-0.8535,0.5519,1.0383,1.8812,0.3046,1.078,3.5387,1.0096,0.1935,0.1917,0.7127,0,0,0.7519,1.0901,1.4498,0.0291,4.3442,0.3829,-0.5805,-0.672,?,?,?,?,?,SINISTRA_PANTALONI
0.3669,4.7252,2.1738,11.1143,-1.3699,-0.7392,13.6239,3.6911,13.4573,-1.4425,9.6668,28.7442,5.3614,20.416,0.0195,10.7294,26.1015,5.109,18.2554,0.1319,-0.4963,0.038,0.0342,-0.0765,-0.0689,0.901,0.5889,0.4054,0.4255,0.6885,0.7225,1.0494,0.3468,0.1644,0.181,0.474,0.522,1.1012,0.8084,-15.8336,-2.3154,-19.5873,-2.8643,0.1462,0.8512,0.2252,0.223,0.2646,0.262,0.9901,0.8259,0.5444,0.6088,0.6592,0.7372,1.1184,0.097,14.3864,-0.8163,-0.269,-0.1961,0.2695,0.1075,0.9686,0.2608,2.5141,1.5856,8.2124,-2.0335,1.346,8.1105,2.8479,11.298,-0.4875,-0.8642,3.1767,1.7823,5.7918,-3.9088,0.1938,-0.3018,-1.5575,0.5568,0.8896,1.5978,0.31,0.7914,2.5531,1.4868,1.1937,0.8029,0.3564,2.2945,6.4372,0.7269,1.4179,1.9507,0.0162,4.8942,0.0925,0.2881,-0.7151,?,?,?,?,?,SINISTRA_PANTALONI
0.1521,4.1066,2.0265,11.1047,-1.3612,5.3442,7.9171,2.8137,17.2015,-0.0449,9.8098,3.3928,1.8419,9.2081,0.397,11.5389,7.087,2.6621,14.0485,0.3622,0.0285,0.0155,0.0132,0.5448,0.4631,0.8502,0.7202,1.1002,0.7612,1.5276,1.0569,0.6919,0.5187,1.2104,0.5794,2.3335,1.1171,0.4787,8.6607,-1.0559,-0.8025,-0.1219,-0.0927,0.76,0.2857,0.308,0.2135,1.078,0.7474,0.6933,0.6456,1.206,0.7905,1.8681,1.2244,0.6555,0.1117,16.6788,-0.246,-0.755,-0.6579,0.4385,0.8009,0.8678,1.0272,1.6412,1.2811,4.9509,-0.1538,0.9867,1.7975,1.3407,6.3525,-0.1849,1.22,2.7453,1.6569,5.8014,-0.1926,1.041,0.8419,0.8088,0.9555,0.7732,0.8092,0.913,0.5978,0.6548,0.6656,0.7042,1.058,0.8004,0.8821,1.1021,0.7794,0.8534,1.095,0.0188,3.7776,0.7939,0.6307,0.6233,?,?,?,?,?,SINISTRA_PANTALONI
0.3522,5.6132,2.3692,9.5793,-0.5549,-12.1706,6.1282,2.4755,19.8584,?,9.6215,5.1953,2.2793,12.386,0.1978,15.7291,10.3497,3.2171,18.0488,0.2828,-0.0289,0.0366,0.0224,-1.2649,-0.7738,0.6117,0.9571,1.0394,0.7364,1.0861,0.7695,0.7085,0.916,1.0804,0.5424,1.1796,0.5921,0.502,0.1721,-1.1192,-0.4803,-6.5013,-2.7903,0.4292,0,0.399,0.2448,0,0,0.6136,0.4824,0.7734,0.5307,1.6033,1.1003,0.6863,0.1536,23.7705,0.2302,-0.4271,-0.28,-0.8938,-0.9783,0.9607,-0.0841,0.7848,0.8859,3.1581,-1.5025,0.36,0.7737,0.8796,3.6154,-0.7919,0.2082,0.3178,0.5637,3.2114,-0.6331,-0.2335,-0.4039,1.7294,1.0072,1.5715,1.5603,1.0144,2.4697,2.4345,1.1868,1.5231,1.2834,0.6255,0.6417,1.026,0.8735,0.9834,1.1258,0.0042,1.9642,0.3814,-0.4973,-0.2409,?,?,?,?,?,SINISTRA_PANTALONI
-0.5925,4.9376,2.2221,13.7542,-1.2543,-2.068,7.5442,2.7467,13.1382,-3.2764,9.5203,5.9771,2.4448,12.1372,0.2256,10.3226,7.1669,2.6771,13.4386,0.247,0.2865,-0.0622,-0.0574,-0.2172,-0.2003,0.9223,0.809,0.9089,0.83,1.1235,1.026,0.9132,0.6545,0.8261,0.689,1.2622,1.0526,0.834,0.7603,-2.1649,-1.7356,-2.8475,-2.2829,0.8017,1.9859,0.3893,0.3418,0.196,0.1721,0.8781,1.0469,1.1332,1.0235,1.0825,0.9776,0.9032,0.0986,13.9539,-0.219,-0.273,-0.1944,-0.4611,-0.7019,0.9115,0.3918,1.0503,1.0248,3.7234,-0.76,0.6608,1.0231,1.0115,5.332,-0.2402,0.053,1.3313,1.1538,4.5384,-1.5731,0.593,7.399,12.4776,1.0132,0.8882,0.8766,1.0266,0.7889,0.7684,1.5569,0.5795,0.3722,0.4921,1.1994,2.4375,0.6983,0.8204,1.1749,0.0078,2.7084,0.0507,0.1117,-0.3282,?,?,?,?,?,SINISTRA_PANTALONI
0.0461,11.9956,3.4635,18.0567,-0.9222,-6.1528,56.1784,7.4952,36.718,-1.7002,9.6158,23.0676,4.8029,24.9703,-0.1908,13.4128,41.661,6.4545,27.7481,0.042,-0.0075,0.0048,0.0034,-0.6399,-0.4587,0.7169,0.4621,0.7211,0.5366,1.5606,1.1612,0.7441,0.2135,0.52,0.2879,2.4354,1.3485,0.5537,0.3747,2.1653,-7.1296,5.7789,-19.028,-3.2927,0.6908,0.448,0.3243,0.6485,0.4695,0.724,0.4918,0.7231,0.6507,1.4705,1.3233,0.8999,0.1142,20.091,-0.5214,-0.1467,0.0591,-0.5384,-0.7443,0.8035,0.4188,1.4058,1.1857,4.9475,-0.9714,0.7373,2.6943,1.6414,6.2784,-0.6033,-0.751,7.9165,2.8136,10.5241,-1.162,0.568,-0.5576,-0.9818,0.7223,0.4214,0.5834,0.5218,0.1776,0.3403,1.0319,0.431,0.4177,0.6409,0.5156,0.8044,0.788,0.4701,0.5966,0.0113,4.9572,0.6187,-0.3784,-0.7975,?,?,?,?,?,SINISTRA_PANTALONI
-0.3746,3.99,1.9975,10.9091,-1.1344,3.7503,19.2783,4.3907,18.1735,-0.5543,10.0245,9.8712,3.1418,14.506,0.2727,11.7905,8.8195,2.9698,14.8624,0.2794,-0.0999,-0.0374,-0.0318,0.3741,0.3181,0.8502,0.4549,0.6358,0.6726,1.3975,1.4785,1.0579,0.207,0.4042,0.4524,1.953,2.1859,1.1192,0.8946,-1.066,-1.006,-1.1916,-1.1246,0.9437,0.4371,0.2563,0.2478,0.5862,0.5669,0.967,0.6003,0.752,0.734,1.2528,1.2228,0.976,0.1177,16.7158,0.5333,0.0493,0.1104,0.1411,0.4212,0.9154,0.569,1.5658,1.2513,5.1312,-0.623,-0.4476,1.2823,1.1324,6.1256,-3.2489,1.9252,3.0205,1.738,7.2098,-0.4901,-1.271,0.2955,-0.2325,1.105,0.72,0.6516,1.2211,0.5184,0.4245,0.4205,0.8306,1.9752,2.1929,0.6534,0.298,0.8377,0.7117,0.8496,0.0226,4.1103,-0.219,-0.0309,0.3919,?,?,?,?,?,SINISTRA_PANTALONI
0.1459,7.4101,2.7222,16.8813,-2.2607,7.0608,84.0609,9.1685,57.5822,-0.1744,9.5829,16.2571,4.032,25.7103,0.1047,13.4418,68.7534,8.2918,49.1568,0.0731,0.0207,0.0152,0.0109,0.7368,0.5253,0.7129,0.2969,0.6751,0.3283,2.2739,1.1057,0.4863,0.0882,0.4558,0.1078,5.1707,1.2226,0.2365,1.3687,-3.8913,-3.0175,-2.843,-2.2046,0.7754,0.1056,0.1803,0.0976,1.7073,0.9245,0.5415,0.2932,0.6566,0.3434,2.2397,1.1714,0.523,0.128,19.4093,-0.5339,-0.3357,-0.5535,0.3662,0.86,0.7246,-0.1687,1.6312,1.2772,5.9291,-1.401,-1.8161,3.6444,1.909,7.7374,-2.5067,-0.833,2.9127,1.7067,9.0352,-1.1547,0.0929,0.2026,2.1803,0.669,0.7484,1.1186,0.4476,0.56,1.2512,0.6255,0.7145,1.1423,1.1192,0.5889,0.5262,0.7663,0.6562,0.8564,0.0216,4.7137,0.3969,0.1857,0.4067,?,?,?,?,?,SINISTRA_PANTALONI
0.2913,0.2966,0.5446,1.7943,-0.5287,6.3329,0.3185,0.5643,2.6664,0.6644,9.8553,0.3179,0.5638,2.644,0.7687,11.7448,0.3109,0.5576,2.2972,0.8238,0.046,0.0296,0.0248,0.6426,0.5392,0.8391,0.965,0.9659,0.9767,1.0009,1.0121,1.0112,0.9313,0.933,0.954,1.0018,1.0244,1.0226,-0.1176,-0.0706,-0.0578,0.6008,0.4915,0.8181,0.1477,0.1027,0.09,0.6951,0.6094,0.8767,0.673,0.6787,0.7811,1.0085,1.1607,1.1509,0.1288,16.7368,0.3314,-0.4006,-0.135,-0.0209,0.5463,0.8252,0.2643,0.0279,0.1671,0.7455,-0.2533,0.1848,0.0121,0.1102,0.3888,-0.0777,-0.0422,0.0323,0.1798,0.8022,-1.2499,1.4302,-6.2552,-4.3737,1.5159,0.929,0.6129,2.2978,0.8631,0.3756,5.3751,0.3381,0.0629,1.6489,1.6685,1.0119,1.9176,0.9294,0.4847,0.0036,0.6091,-0.1143,-0.0469,0.2817,?,?,?,?,?,SINISTRA_PANTALONI
0.8974,0.1806,0.425,1.8457,-0.1287,5.713,0.6789,0.824,2.9065,0.6017,9.7565,0.3798,0.6163,2.8463,0.7459,11.3746,0.4903,0.7002,3.2691,0.7498,0.1571,0.092,0.0789,0.5856,0.5023,0.8577,0.5158,0.6896,0.607,1.337,1.1767,0.8801,0.2661,0.4756,0.3684,1.7875,1.3847,0.7747,-0.0479,-0.0252,-0.0215,0.5257,0.4482,0.8526,0.2241,0.146,0.1251,0.6516,0.5585,0.8571,0.635,0.6485,0.5646,1.0212,0.8891,0.8707,0.122,16.3823,-0.3386,0.1123,-0.0874,0.0787,0.6489,0.8082,0.2466,0.1394,0.3734,1.4014,-0.4048,0.3596,0.06,0.2449,0.8855,0.0187,0.0037,0.0493,0.222,0.9784,-0.9292,0.6857,67.0059,97.7167,1.5245,1.6823,1.1035,2.324,2.8302,1.2178,-23.9927,0.8569,-0.0357,1.1056,1.967,1.7792,1.5826,1.4323,0.905,0.0047,0.8815,0.9169,-0.1977,-0.178,?,?,?,?,?,SINISTRA_PANTALONI
0.7487,10.4928,3.2393,14.4792,-0.9156,10.3045,2.4805,1.575,7.5405,0.4781,9.9332,2.5521,1.5975,6.8931,0.4875,14.7758,2.6132,1.6166,7.3762,0.6063,0.0727,0.0754,0.0507,1.0374,0.6974,0.6723,2.0567,2.0277,2.0038,0.9859,0.9743,0.9882,4.2302,4.1115,4.0152,0.9719,0.9492,0.9766,-1.0017,-1.0554,-0.6093,1.0536,0.6083,0.5774,0.5231,0.562,0.4035,1.0743,0.7713,0.718,1.9202,2.1005,1.963,1.0939,1.0223,0.9345,0.1433,22.8848,-0.0373,-0.1708,-0.1006,-0.0101,0.5761,0.7656,-0.4386,4.9831,2.2323,8.5971,-0.8212,0.1181,2.8266,1.6813,7.9107,-0.6615,-0.3198,4.0112,2.0028,8.9222,-0.6462,-3.7148,1.3716,-0.3692,1.3277,1.1146,0.8395,1.7629,1.2423,0.7047,1.2308,1.1068,0.8993,0.9915,0.871,0.8785,1.0868,0.9636,0.8866,0.0056,4.3064,0.8875,0.9354,0.8471,?,?,?,?,?,SINISTRA_PANTALONI
0.3637,6.9057,2.6279,13.7259,-0.7875,8.5189,9.4081,3.0673,13.7339,0.1351,9.9075,8.5858,2.9302,15.0872,0.1592,13.4769,14.1353,3.7597,18.3794,0.1667,0.0427,0.0367,0.027,0.8599,0.6321,0.7351,0.8567,0.8968,0.699,1.0468,0.8158,0.7794,0.734,0.8043,0.4885,1.0958,0.6656,0.6074,-2.8185,-2.1172,-1.6441,0.7512,0.5833,0.7765,0.4836,0.428,0.3481,0.885,0.7199,0.8135,0.9994,0.9098,0.7468,0.9103,0.7472,0.8209,0.1406,20.5629,-0.5536,0.3518,-0.0777,0.4916,0.8172,0.8883,0.0593,1.6143,1.2706,6.1192,-0.9008,-0.6747,1.4892,1.2203,4.9625,-2.0611,-0.9306,0.4937,0.7026,3.8014,-1.3986,-0.0879,-0.0638,0.725,1.0412,1.8083,1.7368,1.084,3.27,3.0166,0.8679,1.3083,1.5074,1.9858,2.0312,1.0229,1.2331,1.6097,1.3054,0.0124,3.2995,0.2797,0.2458,0.5297,?,?,?,?,?,SINISTRA_PANTALONI
0.0546,9.8227,3.1341,13.4741,-0.8535,4.9386,30.139,5.4899,21.1374,-0.5062,10.4867,14.4312,3.7988,18.8757,0.1343,13.2715,12.6253,3.5532,16.2836,0.2677,0.0111,0.0052,0.0041,0.4709,0.3721,0.7902,0.5709,0.825,0.8821,1.4451,1.5451,1.0691,0.3259,0.6807,0.778,2.0885,2.3872,1.143,0.8734,-2.1191,-1.0426,-2.4262,-1.1937,0.492,0.518,0.3334,0.3269,0.6436,0.6312,0.9806,0.6375,0.7138,0.8275,1.1198,1.2981,1.1592,0.1233,19.1875,0.334,0.5312,0.6094,-0.0885,0.2796,0.8735,2.0136,3.7356,1.9328,6.9748,-0.0135,1.2053,2.5765,1.6051,6.5742,-0.1514,1.841,2.5844,1.6076,4.9229,-0.0519,1.6706,1.0937,0.6547,1.2041,1.2023,0.9985,1.4499,1.4455,0.9969,0.1076,0.3832,3.5618,1.2052,1.4704,1.22,1.0609,1.4168,1.3354,0.0317,5.3058,0.1899,0.2669,-0.1264,?,?,?,?,?,SINISTRA_PANTALONI
0.6633,1.949,1.3961,6.977,-0.5307,1.7379,22.0809,4.699,20.7371,-0.2806,9.8082,12.7301,3.5679,16.5428,0.1397,10.7947,19.8948,4.4604,20.9615,0.1707,0.3816,0.0676,0.0614,0.1772,0.161,0.9086,0.2971,0.3913,0.313,1.317,1.0535,0.7999,0.0883,0.1531,0.098,1.7345,1.1099,0.6399,0.5323,-0.9004,-0.5606,-1.6915,-1.0531,0.6226,0.2815,0.237,0.1803,0.8421,0.6406,0.7608,0.3364,0.4218,0.3328,1.2535,0.9893,0.7892,0.1073,14.3478,0.0207,0.3706,0.3923,0.5268,0.6823,0.9601,0.8342,1.6855,1.2983,5.692,-0.3588,-0.4511,1.4739,1.214,6.0583,-1.3864,1.9199,1.7982,1.341,6.7131,-0.6183,-1.8494,0.4345,-0.2349,1.0694,0.9682,0.9054,1.1436,0.9373,0.8197,0.427,0.586,1.3723,1.6501,1.0098,0.612,0.9395,0.8479,0.9025,0.023,4.2934,-0.3736,-0.0277,-0.1428,?,?,?,?,?,SINISTRA_PANTALONI
0.2031,0.6437,0.8023,3.9417,-0.7598,9.9254,0.7525,0.8675,3.2247,0.7253,9.8635,0.6613,0.8132,3.7741,0.6972,14.0247,1.2087,1.0994,4.6939,0.7255,0.0205,0.0206,0.0145,1.0063,0.7077,0.7033,0.9249,0.9866,0.7298,1.0667,0.789,0.7397,0.8555,0.9735,0.5326,1.1379,0.6226,0.5471,-0.1999,-0.1958,-0.1372,0.9798,0.6864,0.7005,0.1908,0.1797,0.131,0.9418,0.6865,0.7289,1.2223,1.0444,0.8397,0.8544,0.687,0.804,0.1443,20.4453,0.4336,-0.0685,0.2308,0.7043,0.9372,0.9067,-0.3032,0.1261,0.355,1.8735,-3.9278,-0.1222,0.1011,0.3179,1.4313,-1.0434,0.0066,0.049,0.2213,1.0051,-0.5256,2.4808,-45.6238,-18.3906,1.1167,1.6043,1.4366,1.247,2.5738,2.064,2.0432,4.3123,2.1106,0.5428,0.5771,1.0632,1.309,1.864,1.424,0.0034,0.8091,0.6555,0.7282,0.5771,?,?,?,?,?,SINISTRA_PANTALONI
-0.1407,0.491,0.7007,2.3522,-0.559,8.4221,0.2374,0.4873,2.1678,0.7791,10.0325,0.4249,0.6519,2.811,0.7667,13.1227,0.5489,0.7409,3.3413,0.7844,-0.0167,-0.014,-0.0107,0.8395,0.6418,0.7645,1.438,1.0749,0.9458,0.7475,0.6577,0.8798,2.0679,1.1555,0.8944,0.5588,0.4325,0.7741,-0.1103,-0.0913,-0.0694,0.8276,0.6289,0.7599,0.1537,0.1252,0.0973,0.8144,0.6332,0.7774,1.0851,0.8368,0.704,0.7712,0.6488,0.8413,0.135,19.1075,0.3569,-0.189,0.0433,0.658,0.8677,0.9447,-0.3398,0.0206,0.1437,0.7349,?,-0.0994,0.0201,0.1416,0.5031,-5.5638,0.0078,0.0153,0.1236,0.5074,-0.8497,3.4206,-43.6775,-12.769,1.0144,1.1622,1.1457,1.0291,1.3507,1.3126,1.7234,3.1533,1.8297,0,0,0.2794,1.4608,1.4485,0.9916,0.0037,0.5547,0.4529,0.1653,-0.041,?,?,?,?,?,SINISTRA_PANTALONI
0.5303,0.204,0.4517,1.9064,-0.0929,9.6886,0.8944,0.9457,3.9276,0.687,9.926,0.9552,0.9774,4.9667,0.6295,13.8934,1.7024,1.3048,6.1976,0.6619,0.0547,0.0534,0.0382,0.9761,0.6974,0.7144,0.4776,0.4621,0.3462,0.9676,0.7248,0.7491,0.2281,0.2136,0.1198,0.9363,0.5254,0.5611,-0.0188,-0.0192,-0.0134,1.0217,0.7106,0.6955,0.139,0.1301,0.0952,0.9361,0.6846,0.7313,0.4854,0.3838,0.3076,0.7908,0.6337,0.8014,0.1493,20.1553,0.2779,0.0044,0.1659,0.8311,0.9591,0.9541,-0.2616,0.0919,0.3031,1.2187,-6.3168,-0.1631,0.0938,0.3063,1.3747,-0.9992,-0.0082,0.0396,0.1989,0.9303,-0.6724,1.6034,31.9175,19.9055,0.9897,1.5238,1.5396,0.9796,2.322,2.3704,1.5314,2.8128,1.8368,0.2422,0.2994,1.2361,0.8866,1.31,1.4776,0.0033,0.7211,0.5209,0.4999,0.5976,?,?,?,?,?,SINISTRA_PANTALONI
