@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
-1.2815,2.4922,1.5787,5.3677,-1.4492,-3.394,10.6896,3.2695,10.1564,-5.2702,10.5437,3.6808,1.9185,6.8607,0.4942,11.6041,6.5389,2.5571,9.2209,0.4296,0.3776,-0.1215,-0.1104,-0.3219,-0.2925,0.9086,0.4828,0.8229,0.6174,1.7042,1.2786,0.7503,0.2331,0.6771,0.3811,2.9042,1.6348,0.5629,0.3721,-0.4738,-0.4573,-1.2735,-1.2292,0.9652,1.353,0.1616,0.1356,0.1194,0.1002,0.8391,0.5285,0.7824,0.5821,1.4804,1.1015,0.744,0.2534,16.1158,-0.7693,0.6665,0.755,-0.8551,-0.9444,0.973,0.785,1.077,1.0378,3.554,-0.1981,2.8227,0.4588,0.6774,2.4911,0.4015,-2.6542,0.2086,0.4567,3.3084,?,0.2781,-0.2957,-1.0635,1.5321,2.2725,1.4833,2.3473,5.1641,2.2,-0.3516,0.1776,-0.5052,0.7127,0,0,1.4267,1.0742,0.753,0.0898,6.449,0.0743,-0.342,0.3292,?,?,?,?,?,SINISTRA_PANTALONI
0.9436,2.5008,1.5814,6.3108,-0.3457,-1.8631,17.5179,4.1854,11.5142,-2.2284,8.6069,27.2159,5.2169,20.416,0.0195,10.09,23.8663,4.8853,18.2554,0.1319,-0.5065,0.1096,0.0935,-0.2165,-0.1846,0.853,0.3778,0.3031,0.3237,0.8023,0.8567,1.0679,0.1428,0.0919,0.1048,0.6437,0.734,1.1403,0.204,-3.9951,-0.5842,-19.5873,-2.8643,0.1462,1.3149,0.2252,0.223,0.1713,0.1696,0.9901,0.5481,0.3091,0.3457,0.564,0.6307,1.1184,0.1771,13.7862,-0.8288,-0.0036,0.1952,0.1398,-0.1202,0.9477,0.4065,0.3416,0.5845,2.5484,-0.6254,2.6811,8.4249,2.9026,9.1823,-0.209,-1.5779,4.0865,2.0215,5.2887,-6.8142,0.1516,-0.2576,-1.6991,0.2014,0.2891,1.4358,0.0406,0.0836,2.0616,0.6179,0.2126,0.3441,0.2064,2.3165,11.2221,0.2775,0.4819,1.7362,0.0627,5.5887,0.0642,0.1536,-0.7955,?,?,?,?,?,SINISTRA_PANTALONI
1.4607,1.1519,1.0733,6.2444,-0.3277,4.9703,3.1365,1.771,6.6483,0.232,8.6054,1.2132,1.1015,4.1949,0.5911,10.2311,1.7156,1.3098,4.9703,0.6161,0.2939,0.1697,0.1428,0.5776,0.4858,0.8411,0.606,0.9744,0.8194,1.6079,1.3521,0.8409,0.3672,0.9495,0.6714,2.5853,1.8283,0.7072,-0.7674,-0.2542,-0.1932,0.3313,0.2518,0.76,0.5433,0.4585,0.3632,0.8439,0.6686,0.7923,0.9392,1.4886,1.2563,1.5849,1.3376,0.844,0.2009,15.1053,-0.3475,-0.5522,-0.4694,0.2308,0.8055,0.7411,0.5381,0.8716,0.9336,4.5245,-0.1707,0.7412,0.3922,0.6263,2.4802,-0.0828,1.6267,1.8832,1.3723,4.7601,0.0065,0.7259,0.3308,0.4557,1.4908,0.6803,0.4564,2.2224,0.4628,0.2083,3.4775,-21.345,-6.138,1.6873,0.8067,0.4781,1.8242,0.9505,0.521,0.0373,3.0649,0.8491,0.5615,0.6429,?,?,?,?,?,SINISTRA_PANTALONI
0.4693,7.322,2.7059,9.5793,-0.5549,-12.412,9.84,3.1369,19.8584,?,9.7093,7.3814,2.7169,12.386,0.1978,16.0323,16.0558,4.007,18.0488,0.2828,-0.0378,0.0483,0.0293,-1.2784,-0.7742,0.6056,0.8626,0.996,0.6753,1.1546,0.7829,0.678,0.7441,0.9919,0.456,1.3331,0.6129,0.4597,0.1721,-1.1192,-0.4803,-6.5013,-2.7903,0.4292,0,0.399,0.2448,0,0,0.6136,0.4824,0.7734,0.5307,1.6033,1.1003,0.6863,0.3091,24.3825,0.3065,-0.3259,-0.2731,-0.9557,-0.9878,0.9846,0.6045,0.1982,0.4451,1.861,-0.4747,0.6751,0.4048,0.6362,2.5122,-0.2451,0.0167,0.2312,0.4808,2.1168,-1.4279,0.8954,36.2929,40.5339,0.6997,0.9259,1.3232,0.4896,0.8572,1.751,1.2112,0.4812,0.3973,0.6255,1.4474,2.3142,0.7408,0.8792,1.1868,0.0178,1.7575,-0.1019,-0.6412,-0.289,?,?,?,?,?,SINISTRA_PANTALONI
-0.209,2.8944,1.7013,6.9155,-0.9163,-1.9007,5.8034,2.409,10.5893,-4.0131,10.15,4.414,2.1009,11.2546,0.2819,10.6757,5.8197,2.4124,12.377,0.3065,0.1099,-0.0206,-0.0196,-0.1873,-0.178,0.9508,0.7062,0.8098,0.7052,1.1466,0.9986,0.8709,0.4987,0.6557,0.4973,1.3148,0.9972,0.7584,0.3901,-0.7486,-0.6044,-1.9189,-1.5495,0.8075,1.7084,0.2303,0.2022,0.1348,0.1184,0.8781,0.6531,0.6145,0.5587,0.9409,0.8556,0.9093,0.2066,13.9608,-0.2931,-0.0045,-0.0027,-0.7174,-0.8111,0.9784,-0.0045,0.9011,0.9493,3.4682,-0.8643,0.8105,0.2589,0.5088,2.4599,-0.1283,-0.7365,1.0574,1.0283,3.3165,-5.1203,-0.0055,0.0061,-1.1005,1.8656,0.9231,0.4948,3.4804,0.8522,0.2449,5.7484,0.5795,0.1008,0.8533,3.433,4.0233,1.4099,1.0457,0.7417,0.0219,2.5084,0.2872,-0.6821,-0.0141,?,?,?,?,?,SINISTRA_PANTALONI
-0.0737,9.1815,3.0301,14.1041,-1.4892,-7.8761,63.9919,7.9995,32.6126,-2.5394,9.6727,26.5321,5.1509,19.2803,-0.0448,14.1162,56.0391,7.4859,28.9298,0.0303,0.0094,-0.0076,-0.0052,-0.8143,-0.5579,0.6852,0.3788,0.5883,0.4048,1.553,1.0686,0.6881,0.1435,0.3461,0.1638,2.4119,1.1419,0.4735,0.3606,10.212,-9.3328,28.3175,-25.8795,-0.9139,0.6149,0.307,0.1899,0.4993,0.3088,0.6186,0.4325,0.7315,0.4875,1.6915,1.1273,0.6665,0.2495,21.498,-0.4795,0.1604,0.1471,-0.8287,-0.8578,0.9367,0.3183,1.9054,1.3804,4.9966,-1.0193,0.6858,4.0585,2.0146,6.0701,-0.5918,-0.879,9.6327,3.1037,9.9196,-1.0378,0.4641,-0.3621,-0.7802,0.6852,0.4448,0.6491,0.4695,0.1978,0.4213,1.1176,0.4993,0.4467,0.6489,0.5083,0.7834,0.8232,0.5037,0.6119,0.0232,5.9423,0.7921,-0.8046,-0.9474,?,?,?,?,?,SINISTRA_PANTALONI
-1.0048,3.7749,1.9429,7.2142,-1.755,1.4925,16.5164,4.064,14.9941,-0.7552,10.4583,8.3321,2.8865,9.6696,0.387,11.4811,9.4216,3.0695,9.2074,0.4395,-0.6732,-0.0961,-0.0875,0.1427,0.13,0.9109,0.4781,0.6731,0.633,1.4079,1.324,0.9404,0.2286,0.4531,0.4007,1.9823,1.753,0.8844,0.7123,-0.7529,-0.6366,-1.057,-0.8937,0.8455,0.3065,0.166,0.1594,0.5416,0.52,0.9602,0.4811,0.7461,0.7835,1.5506,1.6285,1.0502,0.2307,16.0359,0.5863,0.1883,0.1775,0.7727,0.7703,0.964,0.4276,1.4342,1.1976,4.0919,-0.5805,-0.6256,2.1464,1.4651,6.0477,-3.3696,0.7018,1.7851,1.3361,5.5286,-0.7169,-0.6835,0.6092,-0.8914,0.8174,0.8964,1.0966,0.6682,0.8034,1.2024,0.3223,0.6511,2.0203,1.8707,0.804,0.4298,0.6766,0.7401,1.0939,0.0225,3.2166,-0.2602,0.3376,0.6285,?,?,?,?,?,SINISTRA_PANTALONI
-0.9316,7.6132,2.7592,14.2564,-4.5859,11.5478,110.1827,10.4968,50.0725,-0.0212,9.4628,24.9958,4.9996,25.7103,0.1047,15.8622,114.9456,10.7213,49.1568,0.0731,-0.0807,-0.0984,-0.0587,1.2203,0.728,0.5966,0.2629,0.5519,0.2574,2.0995,0.9791,0.4663,0.0691,0.3046,0.0662,4.408,0.9586,0.2175,11.2392,-3.8913,-3.0175,-0.3462,-0.2685,0.7754,0.0521,0.0889,0.0481,1.7073,0.9245,0.5415,0.2847,0.5545,0.29,1.9476,1.0186,0.523,0.3183,22.8215,-0.5924,-0.5938,-0.6856,0.5664,0.9603,0.7583,-0.584,1.9424,1.3937,5.8426,-1.4519,-1.8555,2.4364,1.5609,5.9441,-4.6569,0.08,2.9771,1.7254,8.1956,-0.9545,0.3148,-7.2998,-23.1908,0.8929,0.8078,0.9047,0.7972,0.6525,0.8184,0.707,0.8644,1.2226,2.2678,0.5683,0.2506,0.9829,0.7129,0.7253,0.0414,4.3749,0.2588,0.5974,0.599,?,?,?,?,?,SINISTRA_PANTALONI
0.786,0.0258,0.1607,0.635,0.3923,6.514,0.3958,0.6291,2.6022,0.6698,9.5066,0.0885,0.2976,1.2323,0.8773,11.5632,0.2267,0.4761,1.8914,0.8507,0.1207,0.0827,0.068,0.6852,0.5633,0.8221,0.2554,0.54,0.3375,2.1143,1.3213,0.6249,0.0652,0.2916,0.1139,4.4703,1.7458,0.3905,0.0777,0.0465,0.038,0.5993,0.4898,0.8173,0.1326,0.1041,0.0825,0.7849,0.6221,0.7926,0.244,0.5153,0.3357,2.1116,1.3758,0.6516,0.2511,16.8066,-0.4038,0.432,-0.0584,0.2411,0.8619,0.6986,0.2007,0.0358,0.1893,0.5992,-0.3359,0.2371,0.0039,0.0623,0.2318,0.3575,-0.0783,0.0459,0.2142,0.8032,-1.2328,0.8467,-2.5619,-3.0259,3.0397,0.8836,0.2907,9.2395,0.7808,0.0845,-1.1681,0.3397,-0.2908,1.2433,1.2469,1.0028,2.5853,0.746,0.2886,0.007,0.6539,0.4834,0.0703,0.4831,?,?,?,?,?,SINISTRA_PANTALONI
0.6811,0.2064,0.4543,1.4775,-0.1661,5.7393,0.7667,0.8756,2.9065,0.6017,10.0385,0.3456,0.5879,1.9723,0.8239,11.6239,0.3779,0.6148,2.2825,0.8253,0.1187,0.0678,0.0586,0.5717,0.4938,0.8636,0.5188,0.7728,0.7389,1.4895,1.4243,0.9562,0.2692,0.5972,0.546,2.2186,2.0286,0.9144,-0.0479,-0.0228,-0.0195,0.4759,0.4072,0.8556,0.1736,0.1131,0.097,0.6516,0.5585,0.8571,0.5084,0.7492,0.6473,1.4737,1.2734,0.8641,0.2465,16.4892,-0.7818,0.5239,-0.0963,-0.1395,0.5729,0.7301,-0.0693,0.0314,0.1773,0.5586,-2.6083,0.1455,0.0054,0.0732,0.2702,0.0586,0.0989,0.0124,0.1113,0.3546,-0.3344,-0.4762,-0.7008,1.4717,2.4235,1.5939,0.6577,5.8732,2.5406,0.4326,-23.9927,4.544,-0.1894,0.5393,0.5826,1.0802,2.0672,1.5753,0.762,0.004,0.4024,0.304,0.2485,-0.3804,?,?,?,?,?,SINISTRA_PANTALONI
1.1498,5.4938,2.3439,10.6169,-0.4046,11.5051,0.7134,0.8446,4.219,0.708,9.8664,1.278,1.1305,5.7259,0.5365,15.4031,1.2648,1.1246,5.7154,0.6949,0.0999,0.1165,0.0746,1.1661,0.7469,0.6405,2.7751,2.0733,2.0841,0.7471,0.751,1.0052,7.701,4.2986,4.3436,0.5582,0.564,1.0104,-0.2989,-0.4615,-0.2349,1.5436,0.7858,0.5091,0.5231,0.6119,0.4035,1.1697,0.7713,0.6594,2.5165,1.8542,1.8576,0.7368,0.7382,1.0018,0.304,23.4251,0.3505,0.5594,0.7746,-0.0866,0.6689,0.6422,1.232,2.0274,1.4239,4.8741,-0.0325,1.1634,2.2904,1.5134,4.9946,-0.049,0.9249,3.1757,1.782,5.8025,-0.0706,1.059,1.332,1.2578,0.9408,0.799,0.8493,0.8852,0.6384,0.7212,0.6575,0.4011,0.61,0.9915,0.871,0.8785,0.9759,0.84,0.8608,0.0386,3.6413,0.9349,0.9641,0.9541,?,?,?,?,?,SINISTRA_PANTALONI
0.2881,5.2786,2.2975,9.2458,-1.2334,9.219,5.9224,2.4336,10.181,0.3589,10.2639,7.4487,2.7292,12.9685,0.2773,14.0904,10.5318,3.2453,14.1927,0.3566,0.0313,0.0281,0.0204,0.8982,0.6543,0.7284,0.9441,0.8418,0.708,0.8917,0.7499,0.841,0.8913,0.7087,0.5012,0.7951,0.5623,0.7073,-0.8961,-1.0264,-0.6492,1.1454,0.7245,0.6325,0.2607,0.2307,0.1877,0.885,0.7199,0.8135,0.9081,0.7129,0.6514,0.7851,0.7173,0.9137,0.2936,21.4052,-0.4632,0.5396,0.0652,0.4666,0.8399,0.8669,0.22,0.8721,0.9339,3.4628,-0.896,-1.5327,0.4883,0.6988,3.3413,?,-1.2216,0.1234,0.3512,2.2166,?,-0.1435,-0.1801,1.2546,1.3364,2.6588,1.9896,1.7859,7.0693,3.9584,0.4898,0.7383,1.5074,0,0,1,1.0364,1.5623,1.5074,0.042,3.5504,-0.0337,-0.3631,-0.1533,?,?,?,?,?,SINISTRA_PANTALONI
0.1407,16.7543,4.0932,13.926,-0.8968,0.4254,15.07,3.882,17.0947,-0.7546,11.519,23.3565,4.8329,18.7827,0.145,12.9737,19.7506,4.4442,16.5803,0.2608,0.3307,0.0122,0.0108,0.0369,0.0328,0.8879,1.0544,0.847,0.921,0.8033,0.8735,1.0875,1.1118,0.7173,0.8483,0.6452,0.763,1.1826,0.8956,-2.0672,-1.1256,-2.3083,-1.2568,0.5445,0.7536,0.3342,0.3273,0.4435,0.4344,0.9794,0.8146,0.7414,0.8399,0.9101,1.031,1.1328,0.2453,18.1283,0.5616,0.5681,0.6009,0.191,0.2304,0.9552,3.3911,3.4321,1.8526,5.7304,0.1673,2.3033,2.3031,1.5176,6.5016,-0.1387,1.8674,2.7558,1.6601,4.9208,-0.0516,1.4723,1.8159,1.2334,1.2207,1.116,0.9142,1.4902,1.2454,0.8357,-1.4542,-4.7654,3.2769,1.2052,1.4707,1.2203,0.8814,1.1645,1.3213,0.0958,7.6636,-0.7242,0.2861,-0.4575,?,?,?,?,?,SINISTRA_PANTALONI
1.0123,2.9513,1.7179,7.0212,-0.5404,3.1439,28.4604,5.3348,20.1239,-0.2724,10.0579,18.5042,4.3016,17.5986,0.1304,11.4986,29.7671,5.4559,20.7345,0.168,0.322,0.1006,0.088,0.3126,0.2734,0.8747,0.322,0.3994,0.3149,1.2402,0.9778,0.7884,0.1037,0.1595,0.0991,1.5381,0.9561,0.6216,0.5718,-0.9333,-0.5884,-1.6322,-1.0291,0.6305,0.2882,0.2252,0.1829,0.7815,0.6347,0.8121,0.3489,0.399,0.3386,1.1435,0.9706,0.8488,0.2252,15.9987,0.0952,0.4945,0.4948,0.5506,0.7187,0.9632,1.5836,1.6568,1.2872,5.6963,-0.3598,-0.1626,2.6312,1.6221,6.0284,-1.403,1.6174,2.0939,1.447,5.6557,-0.8203,-9.7399,0.9791,-0.1005,0.7935,0.8895,1.121,0.6297,0.7913,1.2566,0.4282,0.5913,1.381,1.6698,1.3483,0.8075,0.9449,1.0072,1.0659,0.0483,5.0905,-0.813,0.4483,-0.2463,?,?,?,?,?,SINISTRA_PANTALONI
0.5022,0.2815,0.5306,1.8855,-0.3272,10.3098,0.4987,0.7062,2.4183,0.7943,10.2288,0.8909,0.9439,3.741,0.7002,14.5461,1.2542,1.1199,4.1498,0.758,0.0487,0.0491,0.0345,1.0079,0.7088,0.7032,0.7514,0.5621,0.4738,0.7482,0.6306,0.8428,0.5645,0.316,0.2245,0.5598,0.3976,0.7103,-0.0498,-0.0532,-0.0358,1.069,0.7186,0.6722,0.1208,0.1138,0.0828,0.9423,0.6857,0.7277,0.7797,0.504,0.4543,0.6464,0.5827,0.9015,0.2966,21.1267,-0.1344,-0.3631,-0.2569,0.8576,0.9549,0.9713,-0.155,0.0924,0.304,1.0318,-1.7216,0.0583,0.0876,0.296,1.1856,-0.6748,0.0241,0.0718,0.268,0.9912,-0.4877,-2.6575,-6.429,2.4192,1.0271,1.1344,1.1044,1.055,1.2868,1.2197,1.3663,2.0087,1.4702,0.5356,0.569,1.0625,0.8703,1.0409,1.1961,0.0034,0.7365,0.623,0.7829,0.833,?,?,?,?,?,SINISTRA_PANTALONI
0.3246,0.5489,0.7409,2.3517,-0.5541,8.6986,0.2728,0.5223,1.9754,0.7986,10.2058,0.7618,0.8728,2.8277,0.7659,13.4417,0.8319,0.9121,3.365,0.7833,0.0373,0.0318,0.0242,0.8523,0.6471,0.7593,1.4185,0.8489,0.8123,0.5984,0.5726,0.9569,2.012,0.7206,0.6598,0.3581,0.3279,0.9156,-0.107,-0.0906,-0.0689,0.8467,0.6442,0.7608,0.1543,0.1253,0.0975,0.812,0.6318,0.778,1.1905,0.8317,0.6989,0.6986,0.587,0.8403,0.2738,19.6169,-0.0765,-0.5415,-0.4037,0.6412,0.8351,0.9572,-0.4335,0.0217,0.1472,0.7403,?,-0.1824,0.0254,0.1594,0.4678,-10.3011,0.0661,0.0217,0.1472,0.5052,-0.871,2.3763,-6.5585,-2.76,0.9238,1.0004,1.0829,0.8535,1.0008,1.1726,1.7359,3.1474,1.8131,0,0,0.1533,1.5823,1.4652,0.926,0.0097,0.7692,0.119,0.785,0.3598,?,?,?,?,?,SINISTRA_PANTALONI
0.7021,0.2022,0.4497,1.6722,0.0414,9.2385,0.2832,0.5322,1.6672,0.8383,9.4812,0.2264,0.4758,2.094,0.8018,13.2675,0.421,0.6489,2.534,0.8282,0.076,0.074,0.0529,0.9744,0.6963,0.7146,0.8449,0.9451,0.693,1.1185,0.8202,0.7333,0.7139,0.8932,0.4803,1.2511,0.6727,0.5377,0.0084,0.0085,0.0059,1.0202,0.7077,0.6937,0.1692,0.1651,0.1183,0.9758,0.6991,0.7165,1.003,0.7985,0.6599,0.7962,0.6579,0.8264,0.2821,19.4218,0.7026,0.5605,0.7474,0.5534,0.9006,0.8591,-0.1814,0.0717,0.2677,0.8566,-4.0143,-0.2986,0.0411,0.2027,0.9538,-2.5755,0.0004,0.0284,0.1684,0.6889,-0.2409,0.6075,-429.1229,-706.4201,1.3209,1.59,1.2037,1.7449,2.5282,1.4489,0.9982,5.1283,5.1377,0.6404,0.3077,0.4805,0.8981,1.2434,1.3845,0.0074,0.6567,0.8403,0.3197,0.4898,?,?,?,?,?,SINISTRA_PANTALONI
