@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE X_Y_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_Y_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_X_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Z_|V| NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
1.9822,0.0622,0.2494,1.7639,0.4749,-7.9683,0.1599,0.3999,8.2718,?,1.9822,0.0622,0.2494,1.7639,0.4749,8.4592,0.0785,0.2802,1.6896,0.8065,-0.2488,1,0.2343,-4.02,-0.942,0.2343,0.6237,1,0.89,1.6033,1.4269,0.89,0.389,1,0.7921,2.5707,2.0361,0.7921,-0.1928,1,0.2265,-5.1863,-1.1749,0.2265,0,1,0.3847,0,0,0.3847,0.2132,1,1.044,4.6896,4.8958,1.044,0.1689,11.9327,0.6788,1,-0.3395,0.6788,-0.9181,-0.3395,0.001,0.0006,0.0244,0.1057,-0.3626,0.0005,0.0033,0.0573,0.2371,-2.5166,0.0622,0.0007,0.0265,0.0983,0.1265,1.8034,0.0157,0.0087,0.4249,0.9209,2.1675,0.1805,0.8481,4.6981,0.1658,-1.9764,-11.9196,1.1509,0.6898,0.5993,0.4459,1.0761,2.413,0.0012,0.1188,-0.9092,0.3324,-0.4825,0,0,0,0,0,DIETRO_PANTALONI
6.6557,17.1595,4.1424,22.9135,0.059,0.6522,4.1257,2.0312,8.2646,-0.5581,6.6557,17.1595,4.1424,22.9135,0.059,9.7867,31.6889,5.6293,31.7807,0.0776,10.2058,1,0.6801,0.098,0.0666,0.6801,2.0394,1,0.7359,0.4903,0.3608,0.7359,4.1592,1,0.5415,0.2404,0.1302,0.5415,-0.4856,1,0.5376,-2.0593,-1.107,0.5376,4.5908,1,0.7068,0.2178,0.1539,0.7068,2.7725,1,0.721,0.3607,0.2601,0.721,0.1966,14.9848,-0.0406,1,0.9955,-0.0406,0.0116,0.9955,0.791,1.7093,1.3074,5.7347,-0.3746,-1.1477,2.4351,1.5605,6.3094,-3.6085,2.0696,2.8181,1.6787,5.8469,-0.3641,-0.6892,0.3822,-0.5545,0.8378,0.7788,0.9296,0.7019,0.6066,0.8641,0.3163,1.0013,3.1654,3.0473,0.9734,0.3194,0.9089,0.9808,1.0791,0.052,4.8479,-0.1972,-0.581,0.4893,3.5,16.625,4.0774,9,0,DAVANTI_PANTALONI
9.1458,0.0776,0.2786,2.084,0.785,3.6224,0.1507,0.3882,2.8624,0.3487,9.1458,0.0776,0.2786,2.084,0.785,13.4351,0.2179,0.4668,3.4886,0.7571,2.5248,1,0.6807,0.3961,0.2696,0.6807,0.7175,1,0.5968,1.3937,0.8317,0.5968,0.5148,1,0.3561,1.9425,0.6918,0.3561,4.9661,1,0.7,0.2014,0.141,0.7,2.2059,1,0.6751,0.4533,0.306,0.6751,0.7281,1,0.5974,1.3735,0.8205,0.5974,0.2798,21.914,0.9311,1.0002,0.9965,0.9311,0.9575,0.9965,-0.0056,0.0002,0.0146,0.0577,-2.0096,0.027,0.0005,0.0216,0.0876,-0.3278,-0.0044,0.0003,0.0185,0.0865,-1.9137,-0.2078,1.2612,-6.0689,0.6756,0.7908,1.1706,0.4564,0.6254,1.3704,1.7812,0.6778,0.3805,0.2905,0.6454,2.2215,0.6585,0.6667,1.0123,0.0006,0.0561,0.7004,0.1333,0.3126,0,0,0,0,0,DAVANTI_PANTALONI
6.337,7.5931,2.7556,15.1023,0.1646,-3.5978,4.7118,2.1707,8.3956,-6.5875,6.337,7.5931,2.7556,15.1023,0.1646,9.9046,15.0554,3.8801,21.3751,0.1657,-1.7613,1,0.6398,-0.5677,-0.3632,0.6398,1.2695,1,0.7102,0.7877,0.5594,0.7102,1.6115,1,0.5043,0.6205,0.313,0.5043,-0.4082,1,0.7008,-2.4499,-1.717,0.7008,16.3375,1,0.7056,0.0612,0.0432,0.7056,1.7988,1,0.7065,0.5559,0.3928,0.7065,0.2012,16.3494,-0.1365,1,0.9775,-0.1365,-0.3307,0.9775,0.5162,0.3885,0.6233,2.634,-0.5028,-0.9287,0.8763,0.9361,3.8463,-5.3875,3.47,3.982,1.9955,6.256,0.0144,-0.5558,0.1487,-0.2676,0.6659,0.3124,0.4691,0.4434,0.0976,0.2201,0.2716,-9.6161,-35.3991,2.9107,0.2761,0.0949,0.6848,0.421,0.6148,0.0756,5.2167,-0.5501,-0.4136,0.7455,12.5417,55.6233,7.4581,18,0,DAVANTI_PANTALONI
8.138,0.0155,0.1244,0.7581,0.9089,5.454,0.0247,0.1572,0.9438,0.8345,8.138,0.0155,0.1244,0.7581,0.9089,12.7363,0.0441,0.21,1.2466,0.9039,1.4921,1,0.639,0.6702,0.4282,0.639,0.791,1,0.5923,1.2643,0.7488,0.5923,0.6256,1,0.3508,1.5984,0.5607,0.3508,1.5894,1,0.6447,0.6292,0.4056,0.6447,1.4593,1,0.6412,0.6853,0.4394,0.6412,0.8033,1,0.6082,1.2449,0.7571,0.6082,0.2653,21.73,0.6798,1,0.9727,0.6798,0.832,0.9727,-0.0333,0.0017,0.0414,0.2243,-7.0947,-0.0065,0.0029,0.0537,0.3162,-4.9489,0.0193,0.0002,0.0151,0.0769,-0.6822,5.125,-1.7252,-0.3366,0.7712,2.7397,3.5524,0.5948,7.5062,12.6193,0.7475,6.3033,8.433,0.5214,0.6061,1.1626,0.7095,2.9167,4.1111,0.0008,0.0874,0.918,0.267,0.2752,0,0,0,0,0,DAVANTI_PANTALONI
8.933,0.0027,0.0524,0.2559,0.9718,4.421,0.0018,0.0422,0.1857,0.959,8.933,0.0027,0.0524,0.2559,0.9718,13.3845,0.0047,0.0689,0.3373,0.9752,2.0206,1,0.6674,0.4949,0.3303,0.6674,1.2398,1,0.76,0.8066,0.613,0.76,1.5371,1,0.5777,0.6506,0.3758,0.5777,2.0322,1,0.6663,0.4921,0.3279,0.6663,2.0054,1,0.6686,0.4987,0.3334,0.6686,1.3782,1,0.7587,0.7256,0.5505,0.7587,0.2788,22.2871,-0.1691,0.9993,0.9775,-0.1691,0.0328,0.9775,-0.0049,0.0002,0.0125,0.0555,-0.93,0.0235,0.0003,0.0176,0.0908,-0.3764,0.0025,0.0001,0.0078,0.031,-0.8354,-0.2078,-1.9378,9.324,0.7078,1.5982,2.258,0.5009,2.5542,5.0988,1.0781,1.8983,1.7608,0.4363,1.7052,3.9087,0.6118,1.7931,2.931,0.0005,0.0432,0.625,0.0465,0.2094,0,0,0,0,0,DAVANTI_PANTALONI
-7.6057,5.7825,2.4047,13.1202,?,1.7486,1.2935,1.1373,3.869,-0.0802,-7.6057,5.7825,2.4047,13.1202,?,10.9753,11.1535,3.3397,13.3828,0.2911,-4.3495,1,-0.693,-0.2299,0.1593,-0.693,2.1143,1,0.72,0.473,0.3406,0.72,4.4703,1,0.5185,0.2237,0.116,0.5185,45.6667,1,-2.387,0.0219,-0.0523,-2.387,0,1,0,0,0.1897,0,3.3911,1,0.9804,0.2949,0.2891,0.9804,0.2477,17.0027,-0.0033,1,-0.9984,-0.0033,0.0526,-0.9984,1.5285,1.2725,1.1281,4.408,0.0322,3.551,1.0705,1.0347,3.6224,0.3325,-1.4217,0.8281,0.91,3.372,-9.4151,0.4304,-1.0751,-2.4977,1.0903,1.2396,1.137,1.1887,1.5366,1.2927,0.0812,-0.0481,-0.592,0.8393,14.0679,16.7623,1.2169,1.3072,1.0743,0.0936,6.516,0.3894,-0.2467,-0.1545,2.2273,4.7665,2.1832,6,0,DAVANTI_PANTALONI
1.3489,48.8141,6.9867,44.3558,-1.4673,0.7191,2.5569,1.599,7.2339,-1.0932,1.3489,48.8141,6.9867,44.3558,-1.4673,7.6374,46.0115,6.7832,36.7467,0.0165,1.8758,1,0.1766,0.5331,0.0942,0.1766,4.3693,1,1.03,0.2289,0.2357,1.03,19.091,1,1.0609,0.0524,0.0556,1.0609,6.982,1,-42.7933,0.1432,-6.129,-42.7933,5.2019,1,0.4812,0.1922,0.0925,0.4812,6.1316,1,1.2071,0.1631,0.1969,1.2071,0.0425,11.8325,0.055,1,-0.4095,0.055,-0.1013,-0.4095,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.8542,0.1246,0.3529,1,0,DAVANTI_PANTALONI
6.273,0.0158,0.1256,0.4915,0.9243,7.6041,0.0058,0.0763,0.3392,0.9566,6.273,0.0158,0.1256,0.4915,0.9243,11.6851,0.0191,0.1381,0.5483,0.9541,0.825,1,0.5368,1.2122,0.6508,0.5368,1.6453,1,0.9088,0.6078,0.5524,0.9088,2.7069,1,0.826,0.3694,0.3051,0.826,0.8022,1,0.5262,1.2466,0.656,0.5262,0.8303,1,0.5432,1.2045,0.6543,0.5432,1.4491,1,0.8966,0.6901,0.6187,0.8966,0.2486,20.1502,-0.1099,0.9999,0.9325,-0.1099,0.2526,0.9325,-0.0121,0.0029,0.0538,0.1987,-1.3561,0.0286,0.0016,0.0404,0.2019,-0.7871,0.0014,0.0006,0.0245,0.1111,-1.2707,-0.4236,-8.5094,20.0892,1.3322,2.1999,1.6514,1.7746,4.8397,2.7272,1.2861,1.8395,1.4303,0.7465,1.7236,2.3091,0.9841,1.7885,1.8173,0.0007,0.1058,0.5389,0.175,0.6226,1,0,0,0,1,DAVANTI_PANTALONI
7.5124,0.0082,0.0903,0.3654,0.9527,6.432,0.0042,0.0648,0.2868,0.9563,7.5124,0.0082,0.0903,0.3654,0.9527,12.4197,0.0139,0.118,0.5222,0.959,1.168,1,0.6049,0.8562,0.5179,0.6049,1.3938,1,0.7652,0.7175,0.549,0.7652,1.9427,1,0.5855,0.5148,0.3014,0.5855,1.1725,1,0.6029,0.8529,0.5142,0.6029,1.1769,1,0.6069,0.8497,0.5156,0.6069,1.2739,1,0.6997,0.785,0.5493,0.6997,0.2587,21.4568,0.1161,1.0002,0.9594,0.1161,0.3932,0.9594,-0.0138,0.0007,0.0269,0.0961,-2.1096,-0.0004,0.0013,0.0364,0.1378,-0.8231,-0.0021,0.0013,0.0355,0.1442,-1.021,31.5785,6.5618,0.2078,0.7387,0.758,1.0262,0.5456,0.5745,1.053,1.0483,0.8953,0.854,0.409,0.4333,1.0592,0.6977,0.6667,0.9556,0.0003,0.0857,0.8476,0.7161,0.8844,?,?,?,?,?,DAVANTI_PANTALONI
-6.0508,8.8013,2.9667,14.5845,-6.3905,-7.5935,4.9597,2.227,11.4258,?,-6.0508,8.8013,2.9667,14.5845,-6.3905,11.9089,11.627,3.4098,15.6927,0.1817,0.7968,1,-0.5081,1.2549,-0.6376,-0.5081,1.3321,1,0.87,0.7507,0.6531,0.87,1.7745,1,0.757,0.5635,0.4266,0.757,1.1037,1,-3.6185,0.906,-3.2784,-3.6185,0,1,0.1029,0,0,0.1029,1.2765,1,0.9294,0.7834,0.7281,0.9294,0.2335,20.0803,0.3244,1,-0.8524,0.3244,-0.7102,-0.8524,0.201,1.1659,1.0798,4.1891,-0.8751,0.0344,0.883,0.9397,3.4906,-0.5242,0.4107,0.8404,0.9168,3.2396,-0.3071,5.8486,0.4893,0.0837,1.1491,1.1778,1.025,1.3204,1.3873,1.0506,1.6286,2.5683,1.577,0.9755,0.9014,0.9241,1.2001,1.2931,1.0775,0.0094,2.2796,-0.6855,-0.1153,-0.2276,0,0,0,0,0,DIETRO_PANTALONI
7.3794,16.3875,4.0482,14.9702,-0.0071,4.8821,5.0601,2.2495,9.2394,-0.027,7.3794,16.3875,4.0482,14.9702,-0.0071,11.9771,27.1319,5.2088,18.1054,0.1972,1.5115,1,0.6161,0.6616,0.4076,0.6161,1.7996,1,0.7772,0.5557,0.4319,0.7772,3.2386,1,0.604,0.3088,0.1865,0.604,0.4364,1,-0.0239,2.2916,-0.0547,-0.0239,1.6522,1,0.6591,0.6052,0.3989,0.6591,1.6202,1,0.8268,0.6172,0.5103,0.8268,0.2451,19.6604,0.1948,1,0.9788,0.1948,0.3569,0.9788,2.6067,2.41,1.5524,5.285,-0.0146,1.3342,4.0211,2.0053,7.4042,-0.51,0.8409,1.8381,1.3558,4.5341,-0.8166,1.9538,3.0998,1.5866,0.7742,1.145,1.4791,0.5993,1.3111,2.1876,0.0304,0.0372,1.2269,1.0623,2.087,1.9645,0.7138,1.1656,1.633,0.0648,6.0736,0.4032,0.3258,-0.6403,0,0,0,0,0,DIETRO_PANTALONI
6.5666,17.4002,4.1714,17.2148,0.0172,1.367,16.5731,4.071,17.3362,-0.389,6.5666,17.4002,4.1714,17.2148,0.0172,10.2141,35.156,5.9292,22.8667,0.0772,4.8036,1,0.6429,0.2082,0.1338,0.6429,1.0246,1,0.7035,0.9759,0.6866,0.7035,1.0499,1,0.4949,0.9525,0.4714,0.4949,-0.062,1,0.1574,-16.1336,-2.5391,0.1574,1.4034,1,0.7069,0.7126,0.5037,0.7069,0.993,1,0.7528,1.0071,0.7581,0.7528,0.1997,16.3998,0.2959,1,0.969,0.2959,0.4576,0.969,2.1725,2.8493,1.688,5.6749,-0.095,-0.4814,3.7908,1.947,7.6306,-1.4064,3.1542,4.4412,2.1074,9.9858,-0.4608,-4.5131,0.6888,-0.1526,0.867,0.801,0.9239,0.7516,0.6416,0.8536,0.1104,0.1563,1.4157,1.6343,0.7581,0.4639,0.7437,0.5683,0.7641,0.0821,7.1306,-0.347,-0.5256,0.1081,0,0,0,0,0,DIETRO_PANTALONI
4.6392,2.6285,1.6213,6.2544,0.1822,7.2938,3.8283,1.9566,8.9597,0.2966,4.6392,2.6285,1.6213,6.2544,0.1822,10.0027,5.2757,2.2969,10.5583,0.2875,0.636,1,0.4638,1.5722,0.7292,0.4638,0.8286,1,0.7059,1.2068,0.8519,0.7059,0.6866,1,0.4982,1.4565,0.7257,0.4982,0.3689,1,0.3271,2.7106,0.8866,0.3271,0.6005,1,0.5161,1.6654,0.8595,0.5161,0.6981,1,0.5924,1.4325,0.8486,0.5924,0.2087,16.5722,0.1424,1,0.7804,0.1424,0.7253,0.7804,0.5949,0.732,0.8556,3.1371,-0.4272,-0.4359,0.26,0.5099,2.0284,-8.0104,-0.3324,0.2119,0.4604,1.6139,-2.1757,-1.3647,-1.7897,1.3114,1.6781,1.8584,1.1075,2.8159,3.4538,1.2265,0.5207,0.8492,1.6308,9.7645,4.3252,0.443,1.5466,1.9437,1.2568,0.0172,1.8066,-0.2593,-0.5009,0.1808,0,0,0,0,0,DIETRO_PANTALONI
9.0854,0.0077,0.0878,0.3987,0.9572,4.102,0.006,0.0772,0.3666,0.9136,9.0854,0.0077,0.0878,0.3987,0.9572,13.4879,0.0131,0.1143,0.538,0.961,2.2149,1,0.6736,0.4515,0.3041,0.6736,1.1378,1,0.7684,0.8789,0.6754,0.7684,1.2945,1,0.5904,0.7725,0.4561,0.5904,2.3012,1,0.6723,0.4346,0.2921,0.6723,2.1963,1,0.675,0.4553,0.3073,0.675,1.0877,1,0.7412,0.9194,0.6814,0.7412,0.2997,22.2728,-0.2756,0.9986,0.9793,-0.2756,-0.083,0.9793,-0.0312,0.0037,0.061,0.2371,-2.5839,0.0206,0.0004,0.02,0.078,-0.145,-0.0069,0.0008,0.0284,0.1207,-1.7033,-1.5184,4.5399,-2.9899,3.0474,2.1469,0.7045,9.2869,4.6091,0.4963,17.3168,2.248,0.1298,0.9715,1.4819,1.5253,3.0411,1.9646,0.646,0.0008,0.1017,0.3694,0.6148,0.6847,0,0,0,0,0,DIETRO_PANTALONI
9.0121,0.0098,0.0988,0.432,0.9533,4.3185,0.0095,0.0975,0.4237,0.9067,9.0121,0.0098,0.0988,0.432,0.9533,13.4574,0.0154,0.1242,0.5716,0.9585,2.0869,1,0.6697,0.4792,0.3209,0.6697,1.0132,1,0.7955,0.987,0.7852,0.7955,1.0266,1,0.6329,0.9741,0.6165,0.6329,2.1403,1,0.6668,0.4672,0.3116,0.6668,2.0358,1,0.6705,0.4912,0.3294,0.6705,1.0197,1,0.7558,0.9807,0.7412,0.7558,0.2804,22.3428,-0.3677,0.9999,0.9714,-0.3677,-0.1376,0.9714,0.0007,0.0007,0.026,0.1143,-1.3808,0.0506,0.0016,0.0399,0.1965,-0.1101,0.0075,0.002,0.0449,0.1955,-0.4099,0.0133,0.0902,6.775,0.6507,0.5792,0.8902,0.4234,0.3355,0.7924,3.4017,1.1665,0.3429,0.2711,0.3462,1.277,0.5815,0.5847,1.0055,0.0011,0.1034,0.2531,0.0266,0.9493,0,0,0,0,0,DIETRO_PANTALONI
8.4438,0.0319,0.1786,0.8891,0.8994,5.2905,0.021,0.145,0.5939,0.8938,8.4438,0.0319,0.1786,0.8891,0.8994,13.0623,0.0429,0.2071,0.9626,0.9287,1.596,1,0.6464,0.6266,0.405,0.6464,1.2315,1,0.8626,0.812,0.7004,0.8626,1.5167,1,0.7441,0.6593,0.4906,0.7441,1.5886,1,0.6339,0.6295,0.399,0.6339,1.5789,1,0.6546,0.6334,0.4146,0.6546,1.497,1,0.9236,0.668,0.617,0.9236,0.2779,22.178,-0.4991,1.0001,0.9694,-0.4991,-0.2706,0.9694,-0.0304,0.0053,0.073,0.2115,-2.4172,0.0105,0.0081,0.0899,0.3375,-1.5128,0.011,0.0046,0.0678,0.2425,-0.6473,-2.8918,-2.7718,0.9585,0.8118,1.0764,1.3259,0.659,1.1585,1.7581,0.7362,1.5701,2.1328,0.4608,0.4205,0.9126,0.6266,0.8722,1.3921,0.0007,0.1968,0.7806,0.4714,0.7166,0,0,0,0,0,DIETRO_PANTALONI
9.0551,0.0128,0.113,0.4475,0.9518,4.2267,0.019,0.1379,0.6677,0.8523,9.0551,0.0128,0.113,0.4475,0.9518,13.4861,0.0231,0.1519,0.6329,0.9541,2.1423,1,0.6714,0.4668,0.3134,0.6714,0.8189,1,0.7438,1.2211,0.9082,0.7438,0.6706,1,0.5532,1.4912,0.8249,0.5532,2.292,1,0.6711,0.4363,0.2928,0.6711,2.0525,1,0.6728,0.4872,0.3278,0.6728,0.6702,1,0.7071,1.492,1.055,0.7071,0.2809,22.3368,-0.1452,1.0008,0.9591,-0.1452,0.1391,0.9591,-0.0288,0.0181,0.1346,0.4881,-2.6286,0.0057,0.0047,0.0685,0.2852,-2.3902,0.0108,0.0046,0.0677,0.2371,-1.3922,-5.0234,-2.6633,0.5302,1.9644,1.9898,1.0129,3.8588,3.9593,1.026,1.7587,2.5624,1.457,1.5991,1.3571,0.8487,1.7116,2.0586,1.2027,0.0007,0.2149,0.8831,0.4971,0.7982,0,0,0,0,0,DIETRO_PANTALONI
1.4054,3.827,1.9563,9.1859,-0.7204,7.5341,3.7195,1.9286,7.1566,0.4184,1.4054,3.827,1.9563,9.1859,-0.7204,8.2612,3.8385,1.9592,7.0372,0.4371,0.1865,1,0.1701,5.3607,0.912,0.1701,1.0143,1,0.9985,0.9859,0.9844,0.9985,1.0289,1,0.997,0.9719,0.969,0.997,-0.7471,1,-0.704,-1.3384,0.9423,-0.704,0.4339,1,0.4271,2.3046,0.9843,0.4271,1.2836,1,1.3053,0.7791,1.017,1.3053,0.159,11.8024,0.0213,1,0.1573,0.0213,0.9353,0.1573,0.8473,0.9274,0.963,3.4447,-0.4012,-0.3045,0.4743,0.6887,2.7675,-2.683,0.2268,1.362,1.167,3.261,-1.0183,-2.7826,3.7363,-1.3427,1.3983,0.8252,0.5901,1.9552,0.6809,0.3483,0.4892,0.5995,1.2254,3.2716,1.5216,0.4651,1.2447,1.0563,0.8487,0.0189,2.6882,0.6326,0.3935,0.5707,0,0,0,0,0,TASCA_GIACCA_ALTA
