@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
1.436,12.9748,3.6021,19.623,-0.3734,-1.6822,15.8197,3.9774,19.4557,-1.4951,-0.4263,18.1078,4.2553,19.4485,-1.0907,6.2456,12.9683,3.6012,17.8411,0.0664,-0.8537,-3.3688,0.2299,3.9462,-0.2693,-0.0683,0.9056,0.8465,1.0003,0.9347,1.1045,1.1817,0.8202,0.7165,1.0005,0.8736,1.2199,1.3963,0.4576,0.5258,-4.202,1.149,-9.1821,-7.9912,1.8323,1.5359,0.7476,0.8382,0.408,0.4868,1.0086,1.009,1.0999,1.0004,1.0905,1.0901,0.0059,9.5619,-0.5349,0.2821,0.781,0.1384,-0.5686,0.1331,2.7227,9.7179,3.1174,9.057,0.0026,4.1137,22.3118,4.7235,15.3979,-1.0262,5.9914,3.9032,1.9756,6.385,0.1674,0.6619,0.4544,0.6866,0.66,1.5779,2.3909,0.4356,2.4898,5.7163,-0.003,0.0182,-6.0757,1.1949,1.1841,0.991,0.5882,1.4185,2.4116,0.0204,14.8144,-0.6928,-0.9295,0.834,DAVANTI_PANTALONI
1.4646,8.2487,2.8721,15.3875,-0.3204,-1.0288,6.9217,2.6309,15.8579,-1.2868,-0.2489,9.9543,3.1551,18.5786,-0.8954,4.5865,7.3544,2.7119,11.9493,0.0472,-1.4235,-5.8834,0.3193,4.1331,-0.2243,-0.0543,1.0917,0.9103,1.0591,0.8339,0.9701,1.1634,1.1917,0.8287,1.1216,0.6953,0.9412,1.3535,0.4184,0.4254,-6.3019,1.0167,-15.0622,-14.8147,1.6806,1.189,0.9292,0.7075,0.5529,0.7815,0.9703,0.8282,1.2877,0.8536,1.3271,1.5548,0.0047,6.7525,-0.1265,0.1515,0.6921,0.5691,-0.184,0.1569,2.1094,9.9062,3.1474,9.5792,0.0027,5.6313,5.9181,2.4327,8.7636,-0.2052,6.4912,2.0424,1.4291,6.2412,0.1877,0.3746,0.325,0.8675,1.2938,2.2024,1.7023,1.6739,4.8504,2.8977,-0.0172,0.0178,-1.0343,1.3208,1.25,0.9464,1.0931,1.5348,1.4042,0.0231,14.3495,-0.9837,-0.8162,0.8759,DAVANTI_PANTALONI
1.0516,4.657,2.158,13.1633,-0.6116,-0.7788,5.3064,2.3036,11.7382,-1.3161,-0.0611,7.4481,2.7291,14.0047,-0.4224,3.8842,4.0404,2.0101,10.1836,0.079,-1.3503,-17.2114,0.2707,12.7462,-0.2005,-0.0157,0.9368,0.7907,1.0736,0.8441,1.146,1.3577,0.8776,0.6253,1.1526,0.7125,1.3133,1.8434,0.7489,1.2012,-5.7182,1.6039,-7.6353,-4.7604,1.6117,0.8296,0.7387,0.5147,0.4583,0.8905,1.1214,0.9399,1.2926,0.8382,1.1527,1.3752,0.0035,5.7888,-0.1359,0.0905,0.4945,0.4106,-0.0353,0.4675,1.6176,8.2216,2.8673,9.424,-0.0144,5.3721,4.6637,2.1595,9.0534,-0.3452,7.0972,1.4267,1.1945,4.9751,0.3786,0.3011,0.2279,0.7569,1.3277,2.4005,1.808,1.7629,5.7625,3.2688,0.0575,-0.0441,-0.7665,1.3804,1.1604,0.8407,1.0409,1.8942,1.8198,0.024,14.3185,-0.9421,-0.8778,0.9144,DAVANTI_PANTALONI
1.131,6.739,2.5959,15.7018,-0.5066,-0.3663,8.1964,2.8629,15.2148,-1.6881,0.0013,12.3797,3.5185,17.1545,-0.949,4.8392,5.3105,2.3044,10.9376,0.0587,-3.0877,866.4799,0.2337,-280.6263,-0.0757,0.0003,0.9067,0.7378,1.1265,0.8137,1.2424,1.5268,0.8222,0.5444,1.269,0.6621,1.5434,2.3312,0.5526,0.6321,-7.734,1.1439,-13.9961,-12.2356,1.8413,1.1841,0.8969,0.6431,0.4871,0.7574,1.032,0.9153,1.4356,0.8869,1.3911,1.5684,0.0031,7.2647,0.1024,-0.1836,0.4203,0.4315,0.0605,0.1878,1.1758,8.7942,2.9655,10.5834,-0.1088,6.0824,3.3108,1.8196,7.9874,-0.0861,6.6633,1.2825,1.1325,5.6232,0.2777,0.1933,0.1765,0.9128,1.6298,2.6186,1.6067,2.6562,6.8571,2.5816,1.6399,-0.4806,-0.2931,1.2979,1.2261,0.9447,1.325,1.8821,1.4204,0.0239,14.374,-0.9138,-0.8956,0.8653,DAVANTI_PANTALONI
-0.2925,8.1214,2.8498,13.2751,-1.1852,0.262,5.2618,2.2939,17.5496,-0.4714,-0.5391,23.4525,4.8428,27.5129,-1.258,5.3172,9.0078,3.0013,15.6838,0.0189,-1.1167,0.5427,-0.055,-0.4859,0.0493,-0.1014,1.2424,0.5885,0.9495,0.4737,0.7643,1.6136,1.5435,0.3463,0.9016,0.2244,0.5841,2.6036,1.2807,0.4697,-23.821,0.3668,-18.6005,-50.7119,0.5093,0.4986,0.38,0.9789,0.7461,0.7622,0.7564,0.4825,0.8464,0.6379,1.119,1.7542,0.0036,7.6547,-0.2099,0.3535,-0.2264,-0.2852,0.0553,-0.1551,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,DAVANTI_PANTALONI
0.5357,16.3277,4.0408,35.2631,-0.2283,0.0326,10.5964,3.2552,29.6684,-0.2954,0.0886,21.299,4.6151,27.8019,-0.7958,5.1638,21.8541,4.6748,36.0225,0.0206,16.4502,6.0452,0.1037,0.3675,0.0063,0.0172,1.2413,0.8756,0.8644,0.7053,0.6963,0.9872,1.5409,0.7666,0.7471,0.4975,0.4849,0.9746,0.9686,0.5319,-8.6446,0.5492,-8.9249,-16.2521,1.2536,1.8545,0.7806,1.4794,0.6227,0.4209,1.1886,1.2684,0.9789,1.0671,0.8236,0.7718,0.0028,7.7205,0.6449,0.0271,0.7651,-0.2416,0.6219,-0.0244,0.9414,6.5552,2.5603,10.236,-0.347,2.3893,1.2131,1.1014,6.3013,0.0959,8.9099,2.4244,1.557,6.6579,0.3182,0.394,0.1057,0.2682,2.3246,1.6443,0.7074,5.4038,2.7038,0.5004,-3.9468,-0.8485,0.215,1.0904,0.7782,0.7137,1.6244,1.5374,0.9464,0.0483,12.7756,0.6284,-0.9122,-0.7533,DAVANTI_PANTALONI
-0.1406,18.5221,4.3037,27.4349,-2.8032,-0.981,9.37,3.061,22.0666,-0.9534,-1.1226,6.8086,2.6093,15.291,-1.3374,5.158,10.3384,3.2153,20.4555,0.0443,0.1433,0.1252,-0.0273,0.8738,-0.1902,-0.2177,1.406,1.6494,1.3385,1.1731,0.952,0.8115,1.9767,2.7204,1.7916,1.3762,0.9063,0.6586,1.8775,2.3112,-21.3057,1.231,-11.3477,-9.2183,0.6386,1.1027,0.337,1.7268,0.5278,0.3056,1.2433,1.7942,1.3412,1.4431,1.0788,0.7475,0.0078,7.627,-0.1814,0.0907,-0.4715,0.0958,-0.1668,-0.2779,7.3192,3.0869,1.757,5.052,0.4823,-0.5172,6.4991,2.5493,7.6696,-0.9627,-4.7728,9.9032,3.1469,10.08,-4.1726,-14.1525,-1.5335,0.1084,0.6892,0.5583,0.8101,0.475,0.3117,0.6563,-1.2511,-0.5788,0.4627,2.4973,5.0076,2.0052,0.6587,0.5012,0.7609,0.0456,14.6474,0.7475,0.9585,0.708,DAVANTI_PANTALONI
1.0537,6.617,2.5724,11.9377,-0.5608,-0.9996,4.9687,2.2291,13.626,-5.8605,-0.3226,8.427,2.9029,12.9552,-1.4416,4.1119,5.3189,2.3063,12.1317,0.0337,-1.0542,-3.2661,0.2563,3.0982,-0.2431,-0.0785,1.154,0.8861,1.1154,0.7679,0.9665,1.2587,1.3317,0.7852,1.2441,0.5896,0.9342,1.5844,0.3685,0.5608,-10.1407,1.5217,-27.5188,-18.084,3.8509,1.4415,0.6092,0.3743,0.1582,0.4226,0.8761,0.9215,0.984,1.0518,1.1232,1.0679,0.0077,5.9993,-0.6091,0.1733,0.6029,0.1476,-0.724,-0.1288,2.2832,5.3986,2.3235,8.3085,0.0556,2.9878,4.6867,2.1649,10.9686,-1.5538,8.307,2.9347,1.7131,7.7367,0.1607,0.7642,0.2749,0.3597,1.0733,1.3563,1.2637,1.1519,1.8396,1.597,-0.0733,0.3303,-4.5064,2.0483,0.9544,0.466,0.7575,1.0739,1.4177,0.047,14.1846,-0.8312,-0.8965,0.9718,DAVANTI_PANTALONI
1.2917,4.7033,2.1687,6.9227,-0.0613,-0.5163,0.7846,0.8858,4.0414,-3.9462,-0.6793,1.3105,1.1448,4.6034,-3.2814,1.9378,5.4398,2.3323,6.7403,0.0046,-2.5016,-1.9016,0.6666,0.7602,-0.2665,-0.3505,2.4484,1.8944,0.9298,0.7738,0.3798,0.4908,5.9945,3.5889,0.8646,0.5987,0.1442,0.2409,0.1241,0.1134,-12.7799,0.9139,-103.0042,-112.7109,7.9829,6.0664,0.9632,0.7599,0.1207,0.1588,1.7129,1.5038,1.0271,0.8779,0.5996,0.683,0.0088,2.9061,-0.7401,-0.5595,0.9645,0.7358,-0.8466,-0.7084,1.603,2.7181,1.6487,6.502,0.1058,3.636,0.4704,0.6858,2.8457,0.3172,8.2164,1.0171,1.0085,3.9492,0.5611,0.4409,0.1951,0.4425,2.4039,1.6348,0.68,5.7787,2.6724,0.4625,0.582,0.1524,0.2619,1.7446,0.8081,0.4632,2.2848,1.6464,0.7206,0.0522,13.4553,-0.986,-0.9608,0.9853,DAVANTI_PANTALONI
1.3084,8.6716,2.9448,11.9767,-0.1891,-0.6111,1.6331,1.2779,5.2481,-2.639,-0.426,2.3634,1.5373,7.8726,-1.5696,2.8899,6.5832,2.5658,10.0102,0.0479,-2.1411,-3.0716,0.4528,1.4346,-0.2115,-0.1474,2.3044,1.9155,1.1477,0.8313,0.4981,0.5992,5.31,3.6691,1.3172,0.691,0.2481,0.359,0.5004,0.396,-3.7784,0.7914,-7.5508,-9.5406,6.984,3.2876,0.958,0.4707,0.1372,0.2914,2.2821,1.5213,1.1964,0.6666,0.5243,0.7865,0.0087,4.2184,-0.7253,0.029,0.941,0.2012,-0.7107,0.0326,1.2495,1.9479,1.3957,6.2578,0.0285,3.0099,0.6265,0.7915,3.1992,0.1748,8.664,0.5848,0.7647,2.5352,0.7347,0.4151,0.1442,0.3474,1.7633,1.8251,1.0351,3.1091,3.331,1.0714,0.2709,0.0261,0.0965,1.6615,0.674,0.4057,1.956,2.4684,1.2619,0.0532,12.9233,-0.8064,-0.7413,0.7982,DAVANTI_PANTALONI
0.9655,2.1254,1.4579,6.3433,-0.2636,-0.1232,0.4674,0.6837,3.1525,-1.2505,-0.7092,6.4428,2.5383,11.4678,-0.8168,2.9153,1.987,1.4096,5.9552,0.0756,-7.8364,-1.3613,0.3312,0.1737,-0.0423,-0.2433,2.1325,0.5744,1.0342,0.2693,0.485,1.8007,4.5474,0.3299,1.0697,0.0725,0.2352,3.2425,0.7555,0.2567,-2.7155,0.3398,-3.5945,-10.5798,3.5836,0.7953,0.7792,0.2219,0.2174,0.9797,2.0122,0.5531,1.0652,0.2749,0.5294,1.9257,0.0069,4.1578,-0.0472,-0.0123,0.5854,0.168,-0.0683,-0.0357,1.3742,2.7812,1.6677,6.0684,-0.0127,2.4771,0.0811,0.2848,0.9922,0.6561,8.6086,0.8523,0.9232,4.0215,0.5973,0.5547,0.1596,0.2877,5.8557,1.8065,0.3085,34.2891,3.2633,0.0952,-0.0402,-0.0128,0.3173,2.0772,0.6,0.2889,6.1161,1.509,0.2467,0.0518,12.4708,-0.8581,-0.7943,0.6779,DAVANTI_PANTALONI
1.2577,3.9675,1.9919,7.0629,-0.1309,-0.4057,2.0049,1.416,6.4513,-1.1897,-0.7076,7.0134,2.6483,12.0333,-1.8669,3.38,3.8087,1.9516,7.1991,0.1075,-3.1002,-1.7775,0.3721,0.5734,-0.12,-0.2093,1.4067,0.7521,1.0206,0.5347,0.7255,1.357,1.9789,0.5657,1.0417,0.2859,0.5264,1.8414,0.2332,0.1043,-0.9424,0.4473,-4.0408,-9.0335,2.1198,1.488,0.7742,0.7019,0.3652,0.5203,1.0948,0.5869,0.9811,0.5361,0.8961,1.6715,0.0086,4.9286,0.1537,-0.3845,0.8429,0.0585,-0.123,-0.6155,1.8364,2.7957,1.672,7.0273,0.0774,1.6208,0.8708,0.9332,3.4121,-0.0711,8.7828,1.6205,1.273,5.5605,0.4663,1.133,0.2091,0.1845,1.7918,1.3135,0.7331,3.2104,1.7252,0.5374,-2.6034,0.1214,-0.0466,2.3912,0.7312,0.3058,2.0595,1.2638,0.6136,0.0524,12.2639,-0.7304,-0.8829,0.6556,DAVANTI_PANTALONI
0.999,1.7484,1.3223,4.5686,-0.0996,0.1687,0.5118,0.7154,3.9134,-1.2275,-1.233,3.9008,1.975,7.4142,-5.571,2.1062,4.2716,2.0668,6.6146,0.007,5.9206,-0.8102,0.4743,-0.1368,0.0801,-0.5854,1.8482,0.6695,0.6398,0.3622,0.3462,0.9556,3.4159,0.4482,0.4093,0.1312,0.1198,0.9132,0.192,0.0659,-8.8196,0.3431,-45.9434,-133.9166,2.3647,3.6821,0.6237,1.5571,0.2637,0.1694,1.1674,0.6162,0.6907,0.5278,0.5916,1.1209,0.0092,3.069,0.5127,-0.6069,0.7665,-0.0182,0.107,-0.9419,1.2372,3.1029,1.7615,5.6152,0.009,2.6089,0.2156,0.4644,1.5156,0.5881,8.5434,2.2753,1.5084,5.9785,0.3653,0.4742,0.1448,0.3054,3.7934,1.1678,0.3078,14.3901,1.3638,0.0948,0.0235,0.0148,0.6288,1.5398,0.6015,0.3906,3.7049,0.9392,0.2535,0.0518,12.3895,0.9812,-0.9602,-0.9105,DAVANTI_PANTALONI
0.0225,0.0191,0.1383,0.8069,-1.3148,0.0463,0.0218,0.1478,0.7871,-0.7217,-0.0063,0.016,0.1267,0.6471,-1.122,0.2258,0.0087,0.0933,0.4832,0.0792,0.4862,-3.573,0.0997,-7.3491,0.205,-0.0279,0.9354,1.0914,1.4825,1.1668,1.5849,1.3583,0.8749,1.1912,2.1977,1.3614,2.5118,1.845,1.3891,1.3395,-11.0252,0.9643,-7.9369,-8.2306,0.7626,1.1431,0.6643,1.499,0.8712,0.5812,1.0252,1.247,1.6701,1.2163,1.629,1.3393,0.0003,0.34,0.3149,-0.0989,-0.0071,-0.0066,0.1903,-0.1604,-7.8605,0.0112,0.1057,7.992,?,5.1728,0.0258,0.1607,0.4772,0.9127,2.7664,0.0013,0.0364,0.2028,0.9293,-1.5196,-2.8414,1.8699,0.6574,2.9061,4.4207,0.4322,8.4453,19.5423,-1.6024,-2.9971,1.8704,0,0,1.9045,16.7475,39.403,2.3528,0.049,15.7997,0.9936,-0.0328,-0.1524,DAVANTI_PANTALONI
0.0163,0.0148,0.1216,0.6295,-1.2194,0.0201,0.0112,0.106,0.571,-1.0535,-0.0067,0.0099,0.0996,0.5552,-1.0825,0.1773,0.0052,0.0724,0.3203,0.1031,0.8089,-2.4418,0.0918,-3.0187,0.1135,-0.0376,1.1467,1.2201,1.6784,1.064,1.4636,1.3756,1.315,1.4887,2.817,1.132,2.1422,1.8923,1.1808,1.1986,-9.3902,1.0151,-7.9525,-7.8345,1.0202,1.064,0.7943,1.043,0.7786,0.7465,1.1026,1.134,1.9656,1.0285,1.7827,1.7334,0.0001,0.2659,-0.0413,-0.1002,0.1398,-0.0251,0.1017,-0.1098,-6.8497,0.0022,0.047,6.9048,?,6.2581,0.0056,0.0746,0.2459,0.9615,3.1849,0.0026,0.0506,0.1883,0.9432,-1.0945,-2.1507,1.9649,0.6304,0.9297,1.4748,0.3974,0.8643,2.1751,-1.1254,-2.2095,1.9634,0,0,1.926,28.0755,36.6678,1.306,0.049,16.2927,0.9818,-0.8498,-0.935,DAVANTI_PANTALONI
-0.5946,2.9033,1.7039,10.7179,-1.7768,0.2222,4.277,2.0681,20.7072,-1.0295,-0.4689,3.4655,1.8616,13.3512,-0.9059,2.4575,5.2294,2.2868,10.7957,0.0078,-2.6759,1.2681,-0.242,-0.4739,0.0904,-0.1908,0.8239,0.9153,0.7451,1.1109,0.9044,0.8141,0.6788,0.8378,0.5552,1.2342,0.8179,0.6627,0.6529,1.0807,-80.2926,1.6552,-122.9798,-74.2985,0.3783,0.551,0.3547,1.4565,0.9377,0.6438,0.5176,0.8028,0.9928,1.551,1.9181,1.2367,0.0039,3.6783,-0.2879,-0.0667,-0.5038,0.1518,0.2437,-0.2165,2.8846,3.2177,1.7938,5.9621,0.1907,6.4863,0.223,0.4723,2.9887,0.5933,-6.3455,2.1366,1.4617,7.7157,?,0.4447,-0.4546,-1.0222,3.7983,1.2272,0.3231,14.4269,1.506,0.1044,0.3223,-0.1821,-0.565,1.0026,0,0,1.9949,0.7727,0.3874,0.0474,15.7164,-0.3049,0.9404,-0.0083,DAVANTI_PANTALONI
1.4293,9.5251,3.0863,18.1799,-1.1418,-1.4141,2.7856,1.669,6.9166,-11.3502,-0.6751,4.3278,2.0803,16.6228,-1.0304,3.2582,10.5207,3.2436,12.6583,0.0023,-1.0107,-2.1172,0.4387,2.0948,-0.434,-0.2072,1.8492,1.4835,0.9515,0.8023,0.5146,0.6414,3.4194,2.2009,0.9054,0.6436,0.2648,0.4114,1.5247,1.1489,-331.2514,0.7535,-217.2566,-288.3198,15.1561,1.0368,0.669,0.0684,0.0441,0.6453,2.6284,1.0937,1.4362,0.4161,0.5464,1.3132,0.0054,4.9644,-0.4351,-0.564,0.536,0.0791,-0.7349,-0.357,3.1547,15.9951,3.9994,10.1402,-0.0393,3.6658,17.1331,4.1392,12.7852,-0.8564,5.5855,8.4511,2.9071,8.369,-0.0194,0.8606,0.5648,0.6563,0.9662,1.3757,1.4238,0.9336,1.8927,2.0273,0.065,2.4015,36.946,1.4167,1.1885,0.839,0.7931,1.2116,1.5277,0.0188,14.2216,-0.8812,-0.8959,0.9372,DAVANTI_PANTALONI
-1.3813,23.3137,4.8284,31.3279,-1.7213,-1.0545,13.1234,3.6226,27.4893,-0.862,-0.1539,17.9408,4.2357,31.1326,-0.6725,6.3485,17.1177,4.1374,22.8637,0.022,1.31,8.9737,-0.2176,6.8503,-0.1661,-0.0242,1.3329,1.1399,1.167,0.8553,0.8756,1.0238,1.7765,1.2995,1.362,0.7315,0.7667,1.0481,1.5571,1.5829,-38.5359,1.0166,-24.7482,-24.3449,0.7798,0.6185,0.4924,0.7931,0.6315,0.7962,1.1396,1.0063,1.3702,0.883,1.2023,1.3617,0.0044,9.4784,-0.1333,-0.1692,-0.4262,0.213,-0.096,0.2206,7.0269,17.5725,4.192,17.7654,-0.8116,-3.8835,8.8316,2.9718,10.1358,-27.475,0.6612,4.8604,2.2046,8.3069,-0.7498,-1.8094,10.6273,-5.8733,1.4106,1.9014,1.348,1.9897,3.6155,1.8171,0.8138,2.2359,2.7474,27.5503,2.0657,0.075,1.7527,2.1386,1.2202,0.0201,13.7147,0.6212,-0.0013,0.3959,DAVANTI_PANTALONI
