@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
1.3723,7.897,2.8102,15.7575,-0.5651,-1.3631,14.8006,3.8471,17.3635,-2.1471,0.5047,16.0949,4.0118,22.2418,-0.8772,4.9667,18.1206,4.2568,15.7101,0.0165,-1.0067,2.719,0.2763,-2.7009,-0.2745,0.1016,0.7305,0.7005,0.6602,0.9589,0.9038,0.9424,0.5336,0.4907,0.4358,0.9196,0.8168,0.8882,0.4803,0.5474,-21.5494,1.1398,-44.8692,-39.3668,1.8248,0.8497,0.6303,0.4657,0.3454,0.7417,0.9075,0.7085,1.003,0.7807,1.1052,1.4158,0.0052,7.4962,0.1546,0.5048,0.5791,-0.1589,-0.5568,0.4225,-0.5754,13.2277,3.637,13.3657,-0.5769,-7.2379,14.3355,3.7862,15.2555,-1.7526,3.5688,3.1528,1.7756,6.7458,0.1557,0.0795,-0.1612,-2.0281,0.9606,2.0483,2.1324,0.9227,4.1955,4.5469,0.5034,-3.9319,-7.8108,1.5294,1.0609,0.6937,0.8761,1.9814,2.2615,0.0211,14.4133,0.6343,0.5105,0.75,1100,0,0,0,1,TASCA_DESTRA_DIETRO_PANTALONI
1.2048,7.7553,2.7848,15.5943,-0.6935,-0.086,2.8375,1.6845,10.0082,-1.352,0.669,12.4259,3.525,25.8559,-0.9862,3.3125,13.9527,3.7353,15.9739,0.0036,-14.0169,1.801,0.3637,-0.1285,-0.0259,0.202,1.6532,0.79,0.7455,0.4779,0.451,0.9437,2.7332,0.6241,0.5558,0.2284,0.2034,0.8906,1.1101,0.4974,-110.0676,0.4481,-99.1543,-221.2726,2.164,0.7074,0.5744,0.3269,0.2654,0.812,1.5582,0.6031,0.9762,0.3871,0.6265,1.6186,0.0036,5.0406,0.2925,0.4777,0.791,-0.3324,-0.0279,0.6584,-0.4978,3.2495,1.8026,9.8892,-0.4041,-8.6297,0.7267,0.8524,9.5082,?,3.9289,2.0393,1.4281,4.6039,0.3271,0.0577,-0.1267,-2.1965,2.1147,1.2623,0.5969,4.4719,1.5934,0.3563,0.2994,-1.2721,-4.2492,0,1.0294,0,1.0401,2.148,2.0652,0.0249,14.0118,0.3399,-0.0221,0.8495,1100,0,0,0,1,TASCA_DESTRA_DIETRO_PANTALONI
1.4381,3.8007,1.9495,8.2275,-0.3933,-1.1044,1.5876,1.26,5.6295,-3.064,-0.4245,0.9263,0.9624,4.402,-1.8405,2.5905,3.0716,1.7526,5.781,0.0614,-1.3022,-3.3872,0.5551,2.6012,-0.4263,-0.1639,1.5473,2.0257,1.1124,1.3092,0.7189,0.5491,2.394,4.1034,1.2374,1.714,0.5169,0.3016,0.5472,0.8142,-6.1426,1.488,-11.2265,-7.5446,4.263,3.8105,0.9588,0.8938,0.2249,0.2516,1.4615,1.869,1.4232,1.2788,0.9738,0.7615,0.0093,3.8042,0.0781,0.0228,0.6953,-0.1131,-0.4918,-0.1474,2.212,13.3545,3.6544,10.9322,-0.1242,-0.274,29.813,5.4601,13.7995,-2.4257,4.4517,28.2593,5.3159,14.1644,-0.5539,-8.0725,0.4969,-0.0616,0.6693,0.6874,1.0271,0.4479,0.4726,1.055,0.1236,0.2392,1.9353,2.4141,1.0668,0.4419,0.7922,0.7718,0.9742,0.0248,13.7781,-0.162,-0.6637,0.793,1100,0,0,0,1,TASCA_DESTRA_DIETRO_PANTALONI
1.6704,15.7766,3.972,18.1121,-0.6474,-0.684,16.6884,4.0851,24.9159,-2.1961,0.0663,18.7577,4.331,25.8047,-1.0965,5.1408,28.058,5.297,18.9273,0.0204,-2.4419,25.1977,0.3249,-10.3187,-0.1331,0.0129,0.9723,0.9171,0.7499,0.9432,0.7712,0.8176,0.9454,0.8411,0.5623,0.8897,0.5948,0.6685,0.4158,0.5274,-18.0589,1.2685,-43.4357,-34.2416,1.4103,0.8932,0.569,0.6334,0.4035,0.637,0.7269,0.7019,0.9569,0.9656,1.3164,1.3634,0.0049,7.6905,-0.31,0.3049,0.7327,0.1638,-0.4564,0.1112,1.5199,8.908,2.9846,9.4423,-0.0662,3.1197,13.758,3.7092,12.7476,-1.4008,7.6525,2.9018,1.7035,5.6959,0.3413,0.4872,0.1986,0.4077,0.8047,1.7521,2.1774,0.6475,3.0698,4.7411,0.0789,-0.1988,-2.5205,1.6678,1.0242,0.6141,0.7407,1.6577,2.238,0.0217,14.21,-0.8532,-0.9419,0.9426,1100,0,0,0,1,TASCA_DESTRA_DIETRO_PANTALONI
0.1378,2.9696,1.7232,9.8032,-0.3962,-0.3341,2.6075,1.6148,8.2947,-1.044,-0.1368,1.1284,1.0623,8.6903,-0.659,1.9912,2.89,1.7,8.4561,0.0035,-0.4123,-1.0069,0.0692,2.4422,-0.1678,-0.0687,1.0672,1.6222,1.0137,1.5201,0.9499,0.6249,1.1389,2.6316,1.0275,2.3107,0.9022,0.3905,0.6566,0.8059,-93.4718,1.2273,-142.3561,-115.9905,1.7303,1.3404,0.8274,0.7747,0.4782,0.6173,1.1819,1.1281,1.1593,0.9545,0.9809,1.0277,0.001,2.9173,0.4115,0.4704,0.3624,0.0326,-0.1226,0.1388,1.4677,9.6499,3.1064,9.9634,-0.0896,2.8154,3.3012,1.8169,7.2971,-0.589,8.4642,1.4293,1.1955,6.0075,0.3476,0.5213,0.1734,0.3326,1.7097,2.5984,1.5198,2.9232,6.7516,2.3097,0.303,-0.2561,-0.8449,1.9911,0.9929,0.4987,1.3654,1.6585,1.2147,0.0238,13.7882,-0.7836,-0.9154,0.6544,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0457,0.0337,0.1835,1.8763,-0.2788,-0.0945,0.0114,0.1069,1.121,-9.2001,-0.169,0.0216,0.1469,0.7897,-2.4526,0.2882,0.0231,0.1521,1.6373,0.017,-0.4835,-0.2704,0.1585,0.5592,-0.3278,-0.5862,1.7167,1.2494,1.2064,0.7278,0.7028,0.9655,2.9469,1.5611,1.4554,0.5297,0.4939,0.9323,0.4046,0.7292,-14.4311,1.8024,-35.6687,-19.7893,13.3504,6.4148,0.8809,0.4805,0.066,0.1373,1.6738,2.376,1.146,1.4195,0.6847,0.4823,0.0005,0.4282,-0.2186,0.0814,0.4523,-0.083,-0.4504,-0.453,7.7851,0.0134,0.1156,0.3752,0.953,5.6449,0.0218,0.1476,0.4789,0.9183,-1.9129,0.0028,0.053,2.1117,?,1.3791,-4.0697,-2.9509,0.7828,2.1809,2.786,0.6128,4.7562,7.7617,1.4131,-3.6027,-2.5496,1.3616,0,0,0.7835,0.1777,0.2268,0.0252,15.3429,-0.9951,0.6939,-0.6214,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.1669,3.8733,1.9681,13.36,-0.3479,-0.2969,2.6449,1.6263,8.2616,-0.9991,-0.0965,1.8464,1.3588,12.4624,-0.6992,2.2572,3.3947,1.8425,11.0752,0.0029,-0.5621,-1.7303,0.0739,3.078,-0.1315,-0.0427,1.2101,1.4484,1.0682,1.1969,0.8827,0.7375,1.4645,2.0978,1.141,1.4325,0.7791,0.5439,0.8352,0.6725,-106.2983,0.8051,-127.2729,-158.0736,2.3983,1.3514,0.8923,0.5635,0.3721,0.6603,1.6171,1.072,1.2063,0.6629,0.746,1.1253,0.001,3.3196,0.489,0.5676,0.4097,0.1003,-0.0417,0.2687,1.6457,10.0574,3.1713,9.8539,-0.0705,2.1435,2.129,1.4591,6.1006,-0.5446,8.6425,1.9668,1.4024,6.1928,0.3431,0.7678,0.1904,0.248,2.1735,2.2613,1.0404,4.724,5.1135,1.0824,0.3018,-0.2007,-0.665,2.3305,0.9764,0.419,1.6152,1.5912,0.9851,0.0246,13.3798,-0.7923,-0.8936,0.6249,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0983,4.4572,2.1112,16.3626,-2.1439,-1.4024,21.8384,4.6732,25.216,-3.4504,0.9835,18.8885,4.3461,27.5729,-0.2141,3.1616,38.1317,6.1751,24.1752,0.0026,0.0701,-0.1,-0.0311,-1.426,-0.4436,0.3111,0.4518,0.4858,0.3419,1.0753,0.7568,0.7038,0.2041,0.236,0.1169,1.1562,0.5727,0.4953,0.5707,2.2952,-174.827,4.0215,-306.3155,-76.1703,0.9186,0.2292,0.2147,0.2495,0.2338,0.937,0.6489,0.5934,0.6768,0.9145,1.0431,1.1405,0.0046,4.3924,-0.4698,-0.8941,-0.3819,0.2817,-0.5301,0.6307,1.4749,10.5422,3.2469,9.0425,-0.2433,4.5972,3.9394,1.9848,6.6535,0.3009,6.1332,20.7558,4.5559,10.6163,-0.1324,0.3208,0.2405,0.7496,1.6359,0.7127,0.4357,2.6761,0.5079,0.1898,-0.6179,1.4251,-2.3062,0.7642,0.7758,1.0152,1.359,0.8517,0.6267,0.021,13.5143,0.7396,-0.9651,-0.8892,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0276,0.0106,0.1032,0.6937,-1.666,-0.0956,0.0055,0.074,0.4013,-3.5882,-0.0743,0.0166,0.1289,0.7765,-1.4524,0.2013,0.0076,0.0874,0.4522,0.0458,-0.2885,-0.3708,0.137,1.2854,-0.4748,-0.3694,1.3944,0.8007,1.18,0.5742,0.8463,1.4738,1.9443,0.6411,1.3925,0.3298,0.7162,2.172,1.3813,0.9427,-19.978,0.6824,-14.4629,-21.1928,2.975,0.8218,0.549,0.2762,0.1846,0.6681,1.7287,0.8934,1.534,0.5168,0.8874,1.7171,0.0003,0.2991,-0.2181,0.0646,0.0132,-0.2023,-0.3354,-0.4735,7.3923,0.0036,0.0602,0.226,0.9698,6.4159,0.0045,0.067,0.2511,0.9617,-0.5913,0.0024,0.0494,0.6897,?,1.1522,-12.5013,-10.8501,0.898,1.2172,1.3554,0.8064,1.4815,1.8371,1.1538,-10.5392,-9.1346,1.144,0,0,0.9,0.3277,0.3641,0.0263,14.3995,-1.0081,0.4979,-0.441,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0479,1.083,1.0407,8.6252,-1.0839,-0.0869,1.5674,1.2519,8.7209,-0.7031,-0.0184,1.1355,1.0656,16.3371,-0.7705,1.3977,1.8426,1.3574,10.1671,0.0044,0.5513,2.6082,-0.0343,4.7308,-0.0622,-0.0131,0.8312,0.9766,0.7667,1.1749,0.9223,0.785,0.691,0.9537,0.5878,1.3803,0.8506,0.6163,1.246,0.631,-100.3517,0.5064,-80.5362,-159.0301,0.8083,0.4485,0.4053,0.5549,0.5014,0.9036,0.989,0.528,0.8483,0.5338,0.8578,1.6069,0.0003,2.0847,0.514,0.306,-0.1823,0.1918,-0.0592,0.0754,-2.5195,1.9151,1.3839,6.5992,?,-9.3392,0.2997,0.5474,9.6905,?,0.572,0.0612,0.2475,1.064,0.1211,0.2698,-4.4049,-16.3275,2.5281,5.5925,2.2122,6.3911,31.2766,4.8938,0.681,-45.0263,-66.1181,1,0,0,0.681,6.2022,9.1075,0.0256,12.4307,-0.9692,-0.1135,0.2511,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.6844,4.6018,2.1452,10.9105,-2.339,-0.6427,4.8766,2.2083,9.821,-1.124,0.3221,5.3186,2.3062,13.488,-0.6629,3.1126,6.0937,2.4685,11.0674,0.0143,1.0649,-2.125,-0.2199,-1.9956,-0.2065,0.1035,0.9714,0.9302,0.869,0.9575,0.8946,0.9342,0.9437,0.8652,0.7552,0.9169,0.8003,0.8728,1.4706,1.4214,-47.4426,0.9666,-32.2605,-33.3766,0.7067,0.4029,0.291,0.5701,0.4118,0.7224,1.1109,0.8089,0.9858,0.7281,0.8874,1.2187,0.0026,4.6754,0.081,-0.4315,-0.6191,0.2343,-0.169,0.5104,-1.3092,8.3966,2.8977,9.712,-10.9689,5.107,7.5545,2.7485,10.6259,-0.5765,7.1439,1.3819,1.1755,4.7475,0.3962,-0.2564,-0.1833,0.7149,1.0543,2.465,2.3381,1.1115,6.0763,5.4669,2.2905,-2.8576,-1.2476,0.1204,0.1032,0.8573,0.914,2.0457,2.2382,0.0235,14.6829,0.9093,0.864,0.9302,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.1863,1.6275,1.2757,9.6195,-1.4071,-0.0931,1.9922,1.4114,9.834,-2.2536,0.2922,2.5034,1.5822,9.9576,-0.7739,1.8371,2.8768,1.6961,8.7926,0.0033,2.0009,-0.6377,-0.1014,-0.3187,-0.0507,0.159,0.9039,0.8063,0.7522,0.8921,0.8322,0.9329,0.8169,0.6501,0.5657,0.7958,0.6925,0.8702,0.8256,1.2944,-195.4706,1.5679,-236.7735,-151.0089,1.3221,0.7119,0.453,0.5384,0.3426,0.6363,0.9782,0.966,1.094,0.9876,1.1184,1.1325,0.001,2.8042,0.4454,-0.2568,-0.2611,-0.0283,-0.1352,0.3264,-1.9002,13.2779,3.6439,10.3299,-7.1444,-8.2001,9.1997,3.0331,11.2717,-6.6594,1.1764,1.465,1.2104,4.9727,0.0159,0.2317,-1.6152,-6.9705,1.2014,3.0106,2.506,1.4433,9.0637,6.2799,0.9246,-112.6395,-121.8196,0.8619,0.251,0.2912,0.9164,2.0773,2.2667,0.0225,12.3519,-0.8696,-0.9242,0.9591,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.1977,3.6926,1.9216,13.7057,-0.6554,-0.5544,3.6129,1.9008,8.2208,-1.3962,0.047,2.3785,1.5422,13.595,-1.1602,2.5902,3.3237,1.8231,10.854,0.0055,0.3566,-4.2029,-0.0763,-11.7847,-0.214,0.0182,1.011,1.246,1.054,1.2325,1.0426,0.8459,1.022,1.5525,1.111,1.519,1.087,0.7156,1.1328,0.7431,-91.0049,0.656,-80.3347,-122.4595,2.4133,1.3156,0.7586,0.5452,0.3144,0.5766,1.6672,1.0081,1.2627,0.6047,0.7574,1.2525,0.0015,3.8906,0.0114,0.092,-0.0068,0.1675,-0.3672,-0.035,-2.5075,5.3836,2.3203,8.4995,-104.5842,3.8064,8.557,2.9252,11.734,-0.8795,7.7212,1.8333,1.354,6.97,0.2396,-0.6588,-0.3248,0.493,0.7932,1.7136,2.1604,0.6292,2.9365,4.6674,1.5333,-3.8335,-2.5002,0.0129,0.0088,0.6811,0.7244,1.2195,1.6835,0.0235,14.7102,0.9359,0.4681,0.61,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-1.5607,3.7109,1.9264,5.9316,-22.5426,-0.8072,1.5828,1.2581,4.6836,-5.5699,-1.0028,1.7136,1.309,4.5742,-12.7765,2.3263,5.6884,2.385,6.8193,0.0186,1.9336,1.5564,-0.6709,0.8049,-0.347,-0.4311,1.5312,1.4716,0.8077,0.9611,0.5275,0.5489,2.3446,2.1656,0.6524,0.9236,0.2782,0.3012,1.4304,1.3389,-44.0606,0.936,-30.803,-32.9091,0.3534,0.7588,0.0363,2.1471,0.1026,0.0478,1.2665,1.2968,0.8698,1.0239,0.6868,0.6708,0.046,3.6891,0.7971,0.7989,-0.9654,0.8399,-0.8973,-0.9056,-1.2423,5.3638,2.316,7.5137,-22.3152,1.9835,0.998,0.999,3.9336,-0.4615,8.4645,1.5788,1.2565,4.5215,0.5173,-0.6263,-0.1468,0.2343,2.3184,1.8432,0.7951,5.3748,3.3975,0.6321,5.7893,-1.4841,-0.2563,0.1197,0.0344,0.2873,1.9101,1.6618,0.87,0.0505,12.0787,0.98,0.9942,0.9899,125000,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.231,0.3282,0.5729,4.4926,-2.3204,-0.7697,0.8959,0.9465,5.9361,-2.5057,-0.3723,1.9672,1.4026,6.629,-1.4872,1.5497,1.5739,1.2546,5.184,0.054,-0.3001,-0.6204,0.149,2.0675,-0.4967,-0.2402,0.6053,0.4085,0.4567,0.6748,0.7544,1.118,0.3664,0.1668,0.2085,0.4554,0.5692,1.2499,0.74,0.7921,-10.6024,1.0704,-14.328,-13.3857,0.7991,0.5077,0.2469,0.6353,0.309,0.4863,0.7568,0.6777,0.8666,0.8955,1.1451,1.2787,0.0044,2.2747,0.2005,0.1338,-0.5374,0.5127,-0.7148,-0.5291,-1.3949,3.1694,1.7803,6.5294,?,4.1436,4.1147,2.0285,9.0321,-0.8105,8.3466,0.1703,0.4126,2.2073,0.745,-0.3366,-0.1671,0.4964,0.8777,4.3145,4.9159,0.7703,18.6146,24.1662,1.6148,-1.0124,-0.627,0,0,0.5763,0.7229,2.9581,4.0919,0.0471,14.2303,0.9561,0.8298,0.9499,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.1044,0.2994,0.5472,2.5161,-2.6629,-1.0724,2.136,1.4615,6.1305,-123.4833,-0.5767,3.4643,1.8613,10.2201,-1.0783,1.8769,3.8706,1.9674,6.5486,0.031,-0.0974,-0.181,0.0556,1.8597,-0.5714,-0.3073,0.3744,0.294,0.2781,0.7852,0.7429,0.9461,0.1402,0.0864,0.0774,0.6166,0.5518,0.895,0.3008,0.345,-8.7319,1.1468,-29.0295,-25.3124,13.9483,0.1397,0.1016,0.01,0.0073,0.7277,0.4104,0.2462,0.3842,0.5998,0.9361,1.5607,0.0061,2.7243,0.5943,0.2017,-0.6729,0.1504,-0.9014,-0.3992,-0.713,2.5578,1.5993,9.6913,-5.0321,4.7179,0.7059,0.8402,6.4357,-0.1617,8.3663,0.2065,0.4544,3.0586,0.6419,-0.1511,-0.0852,0.5639,1.9036,3.5196,1.8489,3.6236,12.3878,3.4186,9.0257,-1.4743,-0.1633,0.29,0.1881,0.6485,1.5059,3.1686,2.1041,0.0482,14.0218,0.9283,0.8196,0.9,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.9917,6.389,2.5276,16.3781,-0.8357,-0.6711,3.3469,1.8294,10.3674,-1.3076,0.1533,6.1563,2.4812,20.4619,-0.5313,3.675,3.8441,1.9606,15.1902,0.0178,1.4777,-6.4703,-0.2699,-4.3787,-0.1826,0.0417,1.3816,1.0187,1.2892,0.7373,0.9331,1.2655,1.9089,1.0378,1.662,0.5436,0.8707,1.6015,1.2692,1.0503,-27.1596,0.8275,-21.3989,-25.8596,1.9859,0.6677,0.5769,0.3362,0.2905,0.8641,1.5798,0.8004,1.0782,0.5067,0.6825,1.347,0.0031,5.3197,-0.1428,-0.1108,0.0098,-0.3496,-0.1374,0.3934,-6.4216,5.2704,2.2957,9.4037,?,-4.2846,16.9839,4.1212,13.8313,-1.6865,2.3946,8.5909,2.931,9.1515,-0.0296,1.4988,-2.6817,-1.7893,0.5571,0.7833,1.406,0.3103,0.6135,1.977,1.083,35.7238,32.9855,0,0,0.5792,0.6799,1.0276,1.5114,0.0206,14.1748,0.1597,0.5048,0.8498,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
