@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
0.714,1.6501,1.2846,5.3977,-0.5885,0.2188,3.9551,1.9887,7.8761,-0.9122,-0.2941,0.4766,0.6904,2.813,-1.003,2.2442,1.6895,1.2998,4.7498,0.0933,3.2629,-2.4278,0.3181,-0.7441,0.0975,-0.131,0.6459,1.8607,0.9883,2.8807,1.53,0.5311,0.4172,3.4622,0.9767,8.2983,2.341,0.2821,0.5322,1.4196,-4.0891,2.6674,-7.6832,-2.8804,0.825,2.4196,0.6486,2.9329,0.7862,0.2681,0.6853,1.9188,1.1364,2.7999,1.6582,0.5922,0.0174,3.431,0.9068,-0.165,0.244,-0.1313,0.2486,-0.4081,0.0267,0.0001,0.0119,0.0461,-0.214,-0.1384,0.0001,0.0087,0.1471,?,-0.9582,0.0001,0.0107,0.9719,?,-0.193,-0.0279,0.1445,1.3679,1.1067,0.8091,1.8712,1.2249,0.6546,0.0553,0.0084,0.1513,0,0,1,0.3137,0.0475,0.1513,0.0211,1.124,0.3568,-0.8443,-0.7693,0.1732,0.1193,0.3453,1.2774,-0.1201,2.7214,0.0224,0.1495,0.5699,0.8045,9.4123,0.0019,0.0434,0.1579,0.9834,0.0636,0.0184,0.2891,2.3092,7.9621,3.448,5.3323,63.3958,11.889,-0.0584,-0.0146,0.2505,0.3912,0.1198,0.3062,2.2413,8.0917,3.6102,0.213,12.3854,0.1233,-0.434,-0.9396,SINISTRA_PANTALONI
0.503,0.8388,0.9158,2.895,-0.5742,0.8171,0.378,0.6149,2.3074,-0.28,-0.7181,0.1557,0.3946,1.5594,-6.3287,1.5871,0.2902,0.5387,2.0573,0.2035,0.6156,-0.7005,0.317,-1.1379,0.5149,-0.4525,1.4895,2.3208,1.7001,1.5581,1.1413,0.7325,2.2187,5.3859,2.8902,2.4275,1.3027,0.5366,2.0924,0.7842,-2.0089,0.3748,-0.9601,-2.5617,1.0201,8.6425,0.712,8.472,0.6979,0.0824,1.2547,1.8564,1.4072,1.4796,1.1216,0.758,0.0255,2.5966,0.3212,0.4903,0.3294,-0.545,0.858,-0.5488,-0.1101,0.001,0.0316,0.1523,?,-0.6817,0.0001,0.0086,0.6953,?,-0.4497,0.0002,0.0155,0.4735,?,0.1615,0.2449,1.5157,3.6598,2.031,0.555,13.3939,4.1249,0.308,0.2191,0.3217,1.4684,1,1,1,0.2191,0.3217,1.4684,0.0172,1.2415,-0.9938,0.9879,-0.9884,8.5395,0.0124,0.1113,0.2882,0.9668,4.7961,0.0428,0.2068,0.544,0.8927,0.4324,0.01,0.1002,0.3632,0.4054,1.7805,19.7499,11.0923,0.5384,1.1112,2.064,0.2899,1.2349,4.2602,1.8548,33.8991,18.2768,1.7126,14.2152,8.3004,0.5298,0.7935,1.4978,0.2042,13.7679,-1,0.9374,-0.9414,SINISTRA_PANTALONI
0.4331,9.3805,3.0628,11.6025,-0.958,-0.984,7.5705,2.7515,11.5638,-0.7665,-2.0987,17.6673,4.2032,20.6309,-1.3418,5.8875,5.5161,2.3486,10.8855,0.0909,-0.4402,-0.2064,0.0736,0.4689,-0.1671,-0.3565,1.1131,0.7287,1.3041,0.6546,1.1715,1.7897,1.2391,0.531,1.7006,0.4285,1.3724,3.2029,1.1314,0.4802,-5.2153,0.4245,-4.6097,-10.8601,0.9052,0.6726,0.4949,0.7431,0.5467,0.7358,1.0033,0.5624,1.0659,0.5605,1.0623,1.8953,0.0502,8.6673,0.6034,0.168,-0.4009,-0.1417,0.174,-0.4737,-0.0842,0.0066,0.0815,0.2794,-1.2364,-0.0062,0.0075,0.0865,0.3835,-2.3201,-0.6944,0.4141,0.6435,1.9817,-1.0015,13.4946,0.1213,0.009,0.9425,0.1267,0.1344,0.8883,0.016,0.0181,0.5765,0.1558,0.2703,1.0817,0.1262,0.1167,0.7286,0.141,0.1935,0.0149,1.1238,0.2584,0.962,0.4214,2.3066,0.2428,0.4928,2.626,0.3816,0.047,2.4029,1.5501,5.5463,-0.6123,9.3873,0.081,0.2846,1.5235,0.8424,49.0549,0.2457,0.005,0.3179,1.7313,5.4462,0.1011,2.9973,29.661,-0.7692,0.199,-0.2587,1.2344,0.4393,0.3559,0.4735,1.7237,3.6406,0.2057,12.991,0.4,-0.9091,-0.481,SINISTRA_PANTALONI
-0.1447,4.6763,2.1625,7.9826,-0.3648,0.5371,0.9752,0.9875,3.8443,-0.6114,-1.3108,0.3005,0.5482,2.3293,?,2.5354,1.5513,1.2455,5.1445,0.2086,-0.2695,0.1104,-0.0571,-0.4097,0.2118,-0.517,2.1899,3.9449,1.7362,1.8015,0.7928,0.4401,4.7955,15.5625,3.0145,3.2452,0.6286,0.1937,1.4629,0.916,-1.5736,0.6262,-1.0757,-1.7179,2.4517,0,0.8998,0,0.367,0,2.0765,3.427,1.5517,1.6504,0.7473,0.4528,0.0303,3.9277,0.5674,-0.2874,0.8599,-0.766,0.4994,-0.3483,-0.0638,0.0036,0.0598,0.1952,-3.6068,-0.723,0.0001,0.011,0.7381,?,-0.3838,0.0009,0.0298,0.4195,?,0.0883,0.1663,1.8841,5.4441,2.0073,0.3687,29.6379,4.0291,0.1359,0.2071,0.3643,1.7593,0,0,1,0.2645,0.4653,1.7593,0.0175,1.1801,-0.9679,0.967,-0.9193,8.5525,0.0392,0.1981,0.5621,0.9367,4.7413,0.1173,0.3425,0.9977,0.8057,-0.6015,0.0364,0.1907,0.9186,?,1.8038,-14.2175,-7.8818,0.5783,1.0383,1.7954,0.3345,1.0781,3.2236,2.0102,-9.0541,-4.5042,1.7291,0,0,0.5635,0.612,1.0861,0.2085,13.8953,-0.9973,0.8458,-0.8081,SINISTRA_PANTALONI
-1.4012,11.8761,3.4462,12.0894,-2.5348,-1.9209,7.6583,2.7674,10.4936,-1.7001,1.3097,4.1059,2.0263,8.573,-0.5938,5.303,2.8869,1.6991,6.7144,0.3093,0.7294,-1.0698,-0.2642,-1.4666,-0.3622,0.247,1.2453,1.7007,2.0282,1.3657,1.6287,1.1926,1.5507,2.8925,4.1138,1.8652,2.6528,1.4222,1.3121,2.7142,-2.8826,2.0686,-2.1969,-1.0621,0.88,0.6358,0.3518,0.7225,0.3998,0.5533,1.1521,1.4102,1.8005,1.224,1.5628,1.2768,0.0566,7.9704,-0.8529,-0.4443,-0.7003,0.2423,0.5343,0.6857,-0.2909,0.004,0.0633,0.3556,?,0.3503,0.0113,0.1063,0.3282,0.2873,0.7667,0.0072,0.085,0.2754,0.6848,-0.8304,-0.3793,0.4568,0.5954,0.7448,1.2509,0.3545,0.5548,1.5648,-2.6876,-0.5943,0.2211,0,0,0.527,1.0836,1.2913,1.1917,0.0186,1.4079,0.7645,0.8242,0.9851,-6.5372,1.2805,1.1316,8.0496,?,3.0241,12.7763,3.5744,10.3796,-0.4986,5.441,0.655,0.8093,2.5309,0.6378,-2.1617,-1.2015,0.5558,0.3166,1.3983,4.4167,0.1002,1.9552,19.5072,2.3309,-1.8065,-0.775,0,0,0.9913,0.7755,3.1805,4.1011,0.1881,16.0962,0.5184,-0.1271,-0.8927,SINISTRA_PANTALONI
-5.1373,7.585,2.7541,9.5566,?,-3.9526,3.3118,1.8198,6.8027,?,-1.7264,2.7529,1.6592,5.4043,-1.8883,7.2382,6.2522,2.5004,6.5541,0.352,1.2997,2.9757,-0.7097,2.2895,-0.5461,-0.2385,1.5134,1.6599,1.1014,1.0968,0.7278,0.6636,2.2903,2.7553,1.2132,1.203,0.5297,0.4403,1.4048,2.7048,-2.6846,1.9254,-1.911,-0.9925,1,0,0,0,0,0.185,1.4048,1.7683,1.4581,1.2588,1.0379,0.8246,0.6098,11.2321,0.2413,-0.3313,-0.944,-0.2314,-0.4885,0.2142,-0.3781,0.0293,0.1711,0.5694,?,0.2256,0.0035,0.0591,0.1741,0.4244,0.5677,0.0595,0.2439,0.6497,0.2519,-1.6761,-0.666,0.3974,2.8931,0.7017,0.2425,8.3699,0.4923,0.0588,-4.4355,-2.6026,0.5868,0,0,0.3483,3.2707,0.8764,0.268,0.0163,1.1715,-0.9869,0.8659,-0.9044,-3.7765,9.4658,3.0766,9.5488,?,-1.2118,4.9641,2.228,6.1875,-3.2869,7.1426,0.1912,0.4373,1.5684,0.8017,3.1163,-0.5287,-0.1697,1.3809,7.0362,5.0954,1.9069,49.5079,25.9631,2.0128,-1.5057,-0.7481,0,0,0.1825,1.5432,6.0884,3.9452,0.1857,12.84,0.9863,0.4731,0.5782,SINISTRA_PANTALONI
0.286,3.9431,1.9857,8.9043,-0.7154,-0.1027,5.929,2.4349,9.2625,-1.4909,0.2154,6.6877,2.5861,11.6113,-0.7406,3.7061,2.9636,1.7215,6.6834,0.1722,-2.7844,1.3279,0.0772,-0.4769,-0.0277,0.0581,0.8155,0.7679,1.1535,0.9416,1.4144,1.5022,0.6651,0.5896,1.3305,0.8866,2.0006,2.2566,0.6698,0.7517,-2.6719,1.1222,-3.9889,-3.5546,1.3959,0.7781,0.6429,0.5574,0.4606,0.8263,0.9613,0.7669,1.3323,0.7977,1.3859,1.7373,0.0081,5.7354,0.7411,-0.3711,-0.0229,-0.2237,-0.133,-0.0154,-0.0028,0.2805,0.5297,1.1651,-0.9265,0.03,0.2532,0.5032,1.1364,-1.0073,-0.0397,0.4277,0.654,1.448,-1.1849,-0.0931,0.0705,-0.7572,1.0526,0.8099,0.7694,1.1081,0.6559,0.592,0.9825,0.7135,0.7262,1.0683,0.9126,0.8543,1.0252,0.8047,0.7848,0.0011,1.6796,0.9922,0.989,0.9836,5.927,5.4979,2.3448,7.3219,0.1561,6.9834,3.4294,1.8519,5.9966,0.3826,-0.6759,2.9097,1.7058,5.9003,-1.148,0.8487,-8.7685,-10.3314,1.2662,1.3746,1.0856,1.6032,1.8896,1.1786,0.3646,-0.4295,-1.1782,0.8934,3.1587,3.5357,1.221,1.2409,1.0163,0.1997,14.4713,-0.971,0.0876,-0.2742,SINISTRA_PANTALONI
-0.0665,7.6415,2.7643,9.5981,-1.1953,-1.0642,7.1394,2.672,7.9262,-2.5983,0.7681,6.4495,2.5396,11.9398,-1.0896,4.4656,3.0158,1.7366,6.5508,0.1156,0.0625,-0.0866,-0.0149,-1.3855,-0.2383,0.172,1.0346,1.0885,1.5918,1.0521,1.5386,1.4624,1.0703,1.1848,2.5338,1.107,2.3673,2.1385,0.9131,0.8394,-6.1055,0.9193,-6.6867,-7.2736,1.9848,0.7652,0.5903,0.3855,0.2974,0.7715,1.2109,0.8039,1.4652,0.6638,1.21,1.8227,0.0286,6.8719,0.1965,0.3722,-0.1236,-0.1022,-0.5047,0.1967,-0.2173,0.2153,0.464,1.1215,-0.9764,-0.1791,0.2079,0.4559,1.1557,-0.955,-0.3737,0.3349,0.5787,1.4304,-1.3259,1.2135,0.5816,0.4793,1.0178,0.8018,0.7878,1.036,0.6429,0.6206,0.9814,0.6795,0.6924,0.96,0.9227,0.9612,0.9704,0.7841,0.8079,0.0102,1.6713,0.9964,0.9739,0.9532,7.2589,1.1532,1.0738,3.8582,0.5482,5.5564,2.8759,1.6958,5.1537,0.3488,-0.0736,8.6036,2.9332,8.3997,-0.6829,1.3064,-98.6745,-75.5316,0.6332,0.3661,0.5782,0.401,0.134,0.3343,1.6958,-1.3735,-0.81,1.079,1.7109,1.5856,0.7486,0.4593,0.6136,0.1987,15.5195,-0.8686,0.8257,-0.9925,SINISTRA_PANTALONI
0.82,2.6155,1.6172,7.1248,-0.3425,0.5361,1.4502,1.2043,3.8337,-0.4687,-0.6736,1.002,1.001,3.0983,-3.2183,2.151,1.8545,1.3618,5.5262,0.0984,1.5295,-1.2174,0.3812,-0.7959,0.2492,-0.3131,1.3429,1.6156,1.1876,1.203,0.8843,0.7351,1.8035,2.6102,1.4104,1.4473,0.782,0.5403,1.4855,0.7689,-3.0136,0.5176,-2.0287,-3.9193,2.0333,7.2258,0.8659,3.5538,0.4259,0.1198,1.8585,2.2996,1.2893,1.2374,0.6937,0.5607,0.0253,3.2852,0.4098,0.0363,0.6262,-0.8577,0.9012,-0.7025,-0.1349,0.0002,0.0156,0.1512,?,-0.7159,0,0.0052,0.728,?,-0.5272,0.0001,0.012,0.5476,?,0.1885,0.2559,1.358,3.0141,1.3054,0.4331,9.0845,1.7039,0.1876,0.2077,0.2761,1.3293,1,1,1,0.2077,0.2761,1.3293,0.0191,1.3781,-0.8032,0.3792,-0.7778,7.5305,0.0229,0.1512,0.4933,0.9369,6.2469,0.035,0.187,0.6218,0.9046,-0.6101,0.0093,0.0966,0.7737,?,1.2055,-12.3439,-10.2399,0.809,1.5652,1.9349,0.6544,2.4499,3.7437,1.2418,-9.4604,-7.6181,1.199,0,0,0.7934,0.6376,0.8037,0.2086,14.3874,-0.9988,-0.291,0.3286,SINISTRA_PANTALONI
0.6773,4.1203,2.0298,7.9269,-0.5387,0.7635,0.2033,0.4508,2.0718,-0.1154,-0.5778,0.7876,0.8874,2.7443,-3.0728,2.144,1.8901,1.3748,4.8686,0.0873,0.8872,-1.1723,0.3159,-1.3214,0.3561,-0.2695,4.5023,2.2873,1.4765,0.508,0.3279,0.6455,20.271,5.2317,2.1799,0.2581,0.1075,0.4167,12.9457,1.3404,-5.9621,0.1035,-0.4605,-4.4479,2.7736,7.6453,0.9658,2.7565,0.3482,0.1263,3.8262,2.8885,1.6282,0.7549,0.4255,0.5637,0.0255,3.1576,0.0852,0.0329,0.6233,-0.8399,0.5024,-0.6015,-0.2292,0.0003,0.0185,0.2515,?,-0.6948,0.0001,0.0095,0.7214,?,-0.5154,0.0001,0.0072,0.5253,?,0.3299,0.4447,1.3481,1.9336,2.5543,1.321,3.7388,6.5242,1.745,0.3486,0.4788,1.3732,1,1,1,0.3486,0.4788,1.3732,0.0195,1.4394,-0.8815,0.4019,-0.7238,8.3898,0.0196,0.1399,0.492,0.9428,5.02,0.0496,0.2227,0.7665,0.8589,-0.7026,0.0217,0.1474,0.9971,?,1.6713,-11.9407,-7.1446,0.6283,0.9491,1.5106,0.3948,0.9009,2.2819,1.7363,-8.1265,-4.6804,1.5819,0,0,0.6418,0.4934,0.7688,0.2131,14.1123,-0.9942,0.4422,-0.3448,SINISTRA_PANTALONI
0.4066,3.1541,1.776,6.6649,-0.4387,0.7803,0.4157,0.6447,2.2631,-0.0088,-0.7351,0.6268,0.7917,2.4531,-3.978,1.9808,1.5875,1.26,4.7491,0.072,0.521,-0.5531,0.2053,-1.0616,0.394,-0.3711,2.7545,2.2432,1.4095,0.8144,0.5117,0.6284,7.5875,5.032,1.9868,0.6632,0.2619,0.3948,102.9559,1.0367,-5.5118,0.0101,-0.0535,-5.3166,2.065,9.401,0.9052,4.5525,0.4384,0.0963,2.945,2.717,1.4034,0.9226,0.4765,0.5165,0.0239,3.0544,0.1199,0.023,0.4879,-0.8936,0.7846,-0.7783,-0.1641,0.0002,0.0158,0.1846,?,-0.7225,0,0.0051,0.7367,?,-0.5051,0,0.006,0.5143,?,0.2271,0.3249,1.4303,3.0729,2.6313,0.8563,9.4429,6.9239,0.7332,0.2505,0.3589,1.4324,1,1,1,0.2505,0.3589,1.4324,0.0187,1.3918,-0.6097,-0.056,-0.6201,7.8904,0.0174,0.1319,0.4922,0.9394,5.7368,0.0343,0.1851,0.6555,0.8917,-0.968,0.0137,0.1169,1.1445,?,1.3754,-8.1512,-5.9265,0.7125,1.1281,1.5833,0.5077,1.2726,2.5068,1.4148,-6.6687,-4.7136,1.3428,0,0,0.7508,0.43,0.5728,0.2042,14.5953,-0.9935,-0.0874,0.1959,SINISTRA_PANTALONI
