@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
-2.2912,6.0148,2.4525,6.6214,-10.5852,-0.5327,1.7634,1.3279,5.1793,-1.9624,1.2756,8.4042,2.899,8.7533,-0.2642,4.0466,6.9681,2.6397,7.333,0.0773,4.3013,-1.7961,-0.5662,-0.4176,-0.1316,0.3152,1.8469,0.846,0.9291,0.4581,0.5031,1.0982,3.411,0.7157,0.8632,0.2098,0.2531,1.2061,1.7633,3.3068,-9.8532,1.8753,-5.5878,-2.9796,0.3269,0.0825,0.0719,0.2525,0.22,0.8712,1.2784,0.7564,0.903,0.5917,0.7063,1.1937,0.1216,6.0793,-0.0477,-0.6446,-0.8715,-0.5067,-0.3284,0.899,3.7234,303.0679,17.4088,48.5625,-0.3777,0.6257,6.1974,2.4895,10.375,-0.2481,-43.4986,147.6871,12.1527,52.4375,?,5.9506,-0.0856,-0.0144,6.993,1.4325,0.2048,48.9023,2.0521,0.042,6.4545,0.2539,0.0393,4.2406,0,0,4.6807,0.9261,0.1979,0.5019,60.4468,0.6743,0.8906,0.6757,125000,0,0,0,1,DAVANTI_PANTALONI
0.3113,4.6992,2.1678,11.0186,-1.5326,-0.6917,17.6655,4.203,17.9567,-1.0031,-0.088,28.3377,5.3233,20.244,-0.8384,6.4686,9.4421,3.0728,12.0595,0.1113,-0.45,-3.536,0.0481,7.8579,-0.1069,-0.0136,0.5158,0.4072,0.7055,0.7896,1.3678,1.7324,0.266,0.1658,0.4977,0.6234,1.8709,3.0012,0.7415,0.7222,-4.4137,0.974,-5.9522,-6.1111,0.4853,0.3951,0.3206,0.8141,0.6606,0.8115,0.6136,0.5443,0.9137,0.887,1.489,1.6787,0.0076,9.6103,-0.8066,-0.2969,-0.0684,0.5334,0.0052,0.2636,26.2984,62.7781,7.9233,26.2,0.3929,1.8506,75.4299,8.685,31.8847,-0.3389,-29.1143,221.4957,14.8827,55.0092,-2.7779,14.2104,-0.9033,-0.0636,0.9123,0.5324,0.5836,0.8323,0.2834,0.3405,-2.1006,-0.4191,0.1995,1.8121,2.9637,1.6355,0.8217,0.4763,0.5796,0.3928,64.1741,0.3075,0.8605,0.5586,1100,0,0,0,1,DAVANTI_PANTALONI
0.033,4.4408,2.1073,11.0286,-1.4648,-1.4742,8.2798,2.8775,16.1278,-1.0667,-0.0047,3.2042,1.79,8.9098,-0.6845,3.4749,6.0243,2.4544,9.4192,0.0101,-0.0224,-7.0943,0.0095,316.8661,-0.4242,-0.0013,0.7324,1.1773,0.8586,1.6075,1.1724,0.7293,0.5363,1.3859,0.7371,2.5841,1.3744,0.5319,0.7874,1.8103,-68.4268,2.2992,-86.9051,-37.7976,0.5734,0.8459,0.4703,1.4754,0.8202,0.5559,0.6838,1.2378,1.1709,1.8101,1.7122,0.9459,0.0147,5.34,-0.2404,-0.7325,-0.2979,0.6241,-0.3114,0.1145,-21.5526,68.986,8.3058,32.1466,?,-25.9124,60.9164,7.8049,38.6878,?,-28.6452,54.8021,7.4028,38.9288,?,0.8317,0.7524,0.9046,1.0642,1.122,1.0543,1.1325,1.2588,1.1116,0.8309,0.8258,0.9938,1,1,1,0.8309,0.8258,0.9938,0.4423,76.1103,0.0543,-0.6211,-0.8102,1100,0,0,0,1,DAVANTI_PANTALONI
0.3608,5.5792,2.362,9.4235,-0.5693,0.1351,6.4447,2.5386,14.463,-1.0018,-0.1846,5.2026,2.2809,12.3789,-1.1993,3.5818,4.5797,2.14,9.9737,0.0541,2.6711,-1.9545,0.1007,-0.7317,0.0377,-0.0515,0.9304,1.0356,1.1037,1.113,1.1863,1.0658,0.8657,1.0724,1.2182,1.2388,1.4072,1.136,0.4723,0.5064,-5.9948,1.0722,-12.6933,-11.838,0.8312,1.0669,0.5695,1.2836,0.6852,0.5338,0.6516,0.7612,0.9448,1.1684,1.4501,1.2412,0.0042,5.6969,0.2731,-0.4209,0.4061,-0.9082,0.0217,-0.0797,-14.7724,8.6566,2.9422,19.2466,?,32.9893,4.5639,2.1363,7.9956,0.7843,20.573,32.735,5.7215,18.1338,0.38,-0.4478,-0.718,1.6035,1.3772,0.5142,0.3734,1.8967,0.2644,0.1394,-0.6619,-1.7314,2.6159,0,0,1.2675,2.4072,1.0614,0.4409,0.4118,68.3346,-0.5733,0.8646,-0.8083,1100,0,0,0,1,DAVANTI_PANTALONI
-0.7324,5.491,2.3433,13.4295,-1.3265,0.4589,6.093,2.4684,12.7903,-1.4966,-0.1211,5.6255,2.3718,11.7323,-1.5953,3.6821,4.4132,2.1008,9.8761,0.0216,-1.5959,6.047,-0.1989,-3.7892,0.1246,-0.0329,0.9493,0.988,1.1154,1.0407,1.175,1.129,0.9012,0.9761,1.2442,1.0831,1.3806,1.2747,0.9987,1.0618,-35.188,1.0632,-35.2346,-33.141,1.1267,1.2769,0.5719,1.1333,0.5076,0.4479,1.05,1.1447,1.3598,1.0902,1.2951,1.1879,0.0088,5.8065,-0.8359,-0.3587,-0.2024,-0.0428,0.1098,-0.2585,42.1635,7.8441,2.8007,8.7814,0.8096,-4.3999,40.2409,6.3436,24.1165,-0.9831,15.1055,84.4873,9.1917,27.3376,0.0409,-9.5828,2.7913,-0.2913,0.4415,0.3047,0.6901,0.1949,0.0928,0.4763,-3.1228,32.0249,-10.2552,3.792,1.6179,0.4267,0.3641,0.3212,0.8822,0.4546,64.1341,0.4462,-0.9425,-0.6179,1100,0,0,0,1,DAVANTI_PANTALONI
-0.046,11.1366,3.3372,19.9663,-0.7669,-0.7474,32.2624,5.68,33.0185,-1.0136,-0.218,20.5899,4.5376,22.2878,-0.9354,6.6461,20.4272,4.5196,20.0424,0.0336,0.0615,0.2108,-0.0069,3.4277,-0.1125,-0.0328,0.5875,0.7354,0.7384,1.2518,1.2567,1.004,0.3452,0.5409,0.5452,1.5669,1.5794,1.008,0.5214,0.8045,-12.424,1.543,-23.8284,-15.4431,0.6891,0.9813,0.5449,1.4239,0.7906,0.5552,0.6047,0.8958,0.9962,1.4815,1.6474,1.112,0.0078,10.2642,-0.7424,-0.0687,-0.0691,-0.4283,-0.1284,0.056,40.018,25.9998,5.099,24.3454,0.4714,1.5894,94.8319,9.7382,33.3374,-0.5171,21.632,21.923,4.6822,21.3806,0.322,25.1775,1.8499,0.0735,0.5236,1.089,2.0798,0.2742,1.186,4.3257,-1.9106,2.1376,-1.1188,2.0959,1.4604,0.6968,0.7303,1.1387,1.5592,0.4552,70.4036,-0.8574,-0.9159,0.7839,1100,0,0,0,1,DAVANTI_PANTALONI
-0.3615,3.998,1.9995,10.1713,-2.3829,-1.372,5.9544,2.4402,10.2846,-1.5443,0.1637,10.5146,3.2426,19.7315,-0.2404,4.1904,4.9479,2.2244,16.0418,0.0386,0.2635,-2.2088,-0.0863,-8.383,-0.3274,0.0391,0.8194,0.6166,0.8989,0.7525,1.097,1.4578,0.6714,0.3802,0.808,0.5663,1.2034,2.1251,1.1477,1.8735,-11.1239,1.6323,-9.692,-5.9376,0.7438,0.189,0.1802,0.2541,0.2423,0.9533,0.989,0.5155,0.634,0.5212,0.6411,1.23,0.0157,6.6011,0.5815,0.0203,-0.3577,0.6116,-0.2104,0.3882,-19.9004,505.5997,22.4855,64.3173,-2.5974,-28.3707,110.0526,10.4906,42.54,?,-4.2327,300.3779,17.3314,48.2391,-0.9374,0.7014,4.7016,6.7028,2.1434,1.2974,0.6053,4.5942,1.6832,0.3664,1.0916,1.9897,1.8226,0,0.718,0,1.5119,1.3333,0.8819,0.3836,71.6872,-0.8149,-0.6776,0.5772,1100,0,0,0,1,DAVANTI_PANTALONI
0.1172,7.2149,2.6861,16.7611,-2.2313,-0.7706,62.2435,7.8895,50.4878,-0.348,-0.4307,16.2959,4.0368,25.6952,-0.3659,6.6396,42.4627,6.5163,37.9928,0.029,-0.152,-0.272,0.0176,1.7894,-0.1161,-0.0649,0.3405,0.6654,0.4122,1.9544,1.2107,0.6195,0.1159,0.4427,0.1699,3.8196,1.4658,0.3838,0.8879,1.6814,-10.1953,1.8936,-11.4822,-6.0635,0.1385,0.2757,0.1326,1.9909,0.9572,0.4808,0.332,0.6523,0.4412,1.9649,1.3289,0.6763,0.0096,9.5212,-0.4549,-0.3395,-0.5459,0.429,0.6481,0.6049,-39.9554,43.3028,6.5805,49.4995,?,-5.963,310.784,17.6291,49.8581,-1.0318,2.3574,457.7373,21.3948,63.9587,-0.7737,6.7006,-16.9489,-2.5295,0.3733,0.3076,0.824,0.1393,0.0946,0.679,1.955,1.7742,0.9075,0,0,0.6805,0.9928,0.7739,0.7795,0.4351,75.672,0.0671,0.2135,-0.9394,1100,0,0,0,1,DAVANTI_PANTALONI
0.2812,0.298,0.5459,1.6391,-0.5554,-0.4529,0.4141,0.6435,2.9852,-1.1173,-0.0086,0.3114,0.558,2.6344,-0.6938,1.0963,0.1057,0.3252,1.5039,0.1823,-0.6208,-32.6825,0.2564,52.6434,-0.4131,-0.0078,0.8482,0.9782,1.6786,1.1532,1.979,1.716,0.7195,0.9569,2.8177,1.33,3.9163,2.9446,0.3715,0.5424,-1.7459,1.4598,-4.6993,-3.219,0.7474,0.6775,0.573,0.9065,0.7666,0.8457,0.5491,0.6222,1.0898,1.1332,1.9849,1.7517,0.0059,1.6145,0.429,-0.411,0.2005,-0.1023,-0.2381,0.0634,-42.8115,1.3081,1.1437,44.339,?,-9.6413,1.9046,1.3801,13.0188,?,-2.1256,2.113,1.4536,4.4998,?,4.4404,20.1408,4.5358,0.8287,0.7868,0.9494,0.6868,0.619,0.9013,3.4058,9.8535,2.8932,1,1,1,3.4058,9.8535,2.8932,0.4828,54.5784,-0.9665,-0.8482,0.7891,1100,0,0,0,1,DAVANTI_PANTALONI
0.8964,0.1775,0.4212,1.8556,-0.126,-0.9695,0.8105,0.9003,3.1599,-3.2584,-0.1664,0.3901,0.6246,2.8474,-1.2739,1.6755,0.3419,0.5847,2.1956,0.1755,-0.9245,-5.3874,0.535,5.8271,-0.5787,-0.0993,0.4679,0.6745,0.7204,1.4415,1.5397,1.0681,0.2189,0.4549,0.519,2.0778,2.3706,1.1409,0.0859,0.1301,-0.4442,1.5157,-5.174,-3.4135,2.2209,1.3161,0.6189,0.5926,0.2787,0.4702,0.5872,0.6517,0.8452,1.1098,1.4392,1.2969,0.0143,2.4983,-0.3919,0.0981,0.5764,0.0592,-0.9175,-0.07,-43.9902,0.3332,0.5773,44.8792,?,-5.4193,0.4501,0.6709,6.2988,?,6.4657,16.0506,4.0063,12.7792,0.1162,8.1173,-6.8036,-0.8382,0.8604,0.1441,0.1675,0.7403,0.0208,0.028,7.125,-26.7139,-3.7493,1,0,0,7.125,3.5119,0.4929,0.4816,55.8752,0.3543,-0.1512,0.2067,1100,0,0,0,1,DAVANTI_PANTALONI
0.7157,10.4281,3.2293,14.7046,-0.8966,-1.5365,3.1981,1.7883,6.1919,-6.344,0.1305,2.4897,1.5779,6.7334,-0.8974,3.6887,5.3998,2.3238,7.866,0.0343,-0.4658,5.486,0.194,-11.7779,-0.4166,0.0354,1.8058,2.0466,1.3897,1.1334,0.7696,0.679,3.2607,4.1885,1.9312,1.2845,0.5923,0.4611,1.2996,2.1827,-24.892,1.6795,-19.1532,-11.404,9.1957,2.1848,0.9519,0.2376,0.1035,0.4357,2.3748,2.1838,1.8694,0.9196,0.7872,0.856,0.017,5.6017,-0.2365,-0.1447,0.152,0.3694,-0.7318,0.0704,-2.3966,180.0592,13.4186,38.7,-3.3712,-40.0773,10.9553,3.3099,46.3908,?,-9.3231,184.3315,13.5769,39.712,-1.6007,0.0598,0.2571,4.2987,4.0541,0.9883,0.2438,16.4359,0.9768,0.0594,0.6434,1.2211,1.898,0,0.5798,0,0.8342,0.9745,1.1682,0.4122,65.854,0.0721,-0.9425,-0.2736,1100,0,0,0,1,DIETRO_PANTALONI
0.3975,6.3822,2.5263,12.7972,-0.7461,-1.1028,7.7288,2.7801,14.057,-1.3506,-0.0932,8.5616,2.926,15.5092,-0.9118,4.3304,5.3025,2.3027,10.3948,0.0534,-0.3604,-4.2624,0.0918,11.8264,-0.2547,-0.0215,0.9087,0.8634,1.0971,0.9501,1.2073,1.2707,0.8258,0.7454,1.2036,0.9027,1.4576,1.6146,0.677,0.7392,-9.3305,1.0919,-13.7821,-12.622,1.2256,0.9035,0.6674,0.7372,0.5446,0.7388,0.9104,0.8251,1.2311,0.9064,1.3523,1.492,0.0128,6.6698,-0.3992,0.2773,-0.0111,0.7047,0.023,0.1171,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1100,0,0,0,1,DIETRO_PANTALONI
0.0956,10.1207,3.1813,13.7154,-0.8207,-1.7677,17.5787,4.1927,17.372,-2.1014,0.5322,14.1611,3.7631,18.6396,-0.581,5.7271,12.4777,3.5324,14.6648,0.0257,-0.0541,0.1796,0.0167,-3.3216,-0.3086,0.0929,0.7588,0.8454,0.9006,1.1142,1.1869,1.0653,0.5757,0.7147,0.8111,1.2413,1.4088,1.1349,0.5252,0.9026,-15.965,1.7184,-30.3952,-17.6882,1.3448,0.6389,0.5005,0.4751,0.3721,0.7833,0.7895,0.7358,0.9353,0.932,1.1846,1.271,0.0197,8.9272,0.2978,0.5217,0.0321,-0.1348,-0.7565,0.426,-28.9172,33.0696,5.7506,38.6993,?,-18.4026,100.5836,10.0291,29.0985,?,-23.0508,8.5692,2.9273,28.2593,?,1.5714,1.2545,0.7983,0.5734,1.9645,3.426,0.3288,3.8591,11.7378,1.3299,1.3694,1.0297,1,1,1,1.3299,1.3694,1.0297,0.4394,70.3707,-0.8021,-0.3277,-0.2865,1100,0,0,0,1,DIETRO_PANTALONI
0.695,1.998,1.4135,6.9217,-0.5116,-0.5697,8.905,2.9841,18.0663,-0.5029,-0.0941,12.1336,3.4833,16.4856,-0.7805,4.1809,6.3732,2.5245,14.6734,0.0208,-1.2198,-7.3887,0.1662,6.0572,-0.1363,-0.0225,0.4737,0.4058,0.5599,0.8567,1.1821,1.3798,0.2244,0.1647,0.3135,0.7339,1.3973,1.9039,0.3875,0.3242,-7.5089,0.8366,-19.377,-23.1617,0.3809,0.4945,0.3056,1.2983,0.8022,0.6179,0.3831,0.4199,0.4717,1.0959,1.2312,1.1235,0.0096,6.1957,-0.2607,0.3787,0.1263,0.5186,0.3939,0.2724,0.4425,30.1898,5.4945,25.4974,-1.69,-0.1093,113.8484,10.67,38.0386,-3.6276,-34.418,30.1344,5.4895,37.5595,?,-4.048,-0.0129,0.0032,0.515,1.0009,1.9437,0.2652,1.0018,3.778,0.5372,0.4265,0.7939,1.1531,0,0,0.6703,0.6789,1.0128,0.3701,46.6223,0.7708,-0.8483,-0.8965,1100,0,0,0,1,DIETRO_PANTALONI
0.1957,0.655,0.8093,4.1325,-0.7777,0.0057,0.6982,0.8356,3.0811,-0.7172,-0.1131,0.6796,0.8244,3.7833,-0.5126,1.3061,0.3781,0.6149,2.7213,0.1065,34.4543,-1.7311,0.1498,-0.0502,0.0043,-0.0866,0.9686,0.9817,1.3162,1.0136,1.3589,1.3407,0.9381,0.9638,1.7324,1.0274,1.8467,1.7975,1.4048,1.4101,-5.5757,1.0037,-3.969,-3.9542,1.2956,0.9294,0.7633,0.7173,0.5892,0.8213,1.3412,1.0923,1.5186,0.8144,1.1322,1.3903,0.0024,2.0353,0.4257,-0.1147,0.2309,0.7273,0.4164,0.3108,-24.1902,0.1465,0.3828,25.2594,?,-39.7347,0.8293,0.9106,40.86,?,8.5187,9.156,3.0259,12.3001,0.2379,0.6088,-2.8397,-4.6644,0.4204,0.1265,0.3009,0.1767,0.016,0.0906,0.6182,-6.5795,-10.6431,1,0,0,0.6182,2.0536,3.3219,0.4876,72.4436,-0.5942,-0.5499,0.9381,1100,0,0,0,1,DIETRO_PANTALONI
-0.1534,0.4861,0.6972,2.3771,-0.5769,-0.215,0.4427,0.6654,2.6035,-0.8922,0.1018,0.4168,0.6456,2.7956,-0.3556,1.1084,0.1972,0.4441,1.9777,0.1919,0.7132,-1.5072,-0.1384,-2.1133,-0.194,0.0918,1.0479,1.08,1.5701,1.0307,1.4984,1.4538,1.098,1.1664,2.4651,1.0623,2.2451,2.1135,0.7084,1.1859,-1.8511,1.6741,-2.613,-1.5609,1.0956,0.731,0.6159,0.6672,0.5622,0.8426,0.9131,0.8503,1.202,0.9313,1.3164,1.4135,0.0029,1.6811,0.5942,-0.2391,0.1817,0.5294,0.4369,0.5794,-24.5262,0.4893,0.6995,25.9796,?,-37.8334,0.8925,0.9447,38.9389,?,14.7382,9.1042,3.0173,10.0204,0.4797,0.6483,-1.6641,-2.567,0.7404,0.2318,0.3131,0.5482,0.0537,0.098,0.6672,-2.8119,-4.2145,1,0,0,0.6672,2.5927,3.8859,0.489,77.0977,-0.8557,-0.698,0.9176,1100,0,0,0,1,DIETRO_PANTALONI
0.5156,0.2062,0.454,1.9011,-0.0899,0.1141,0.704,0.8391,3.501,-0.3119,-0.0696,0.9485,0.9739,4.9581,-0.4523,1.1687,0.7765,0.8812,4.2011,0.0284,4.5172,-7.4065,0.4412,-1.6396,0.0977,-0.0596,0.5411,0.4662,0.5152,0.8615,0.9522,1.1052,0.2928,0.2173,0.2655,0.7423,0.9066,1.2214,0.1883,0.1015,-1.2781,0.5391,-6.7865,-12.5889,0.6537,0.5109,0.4034,0.7817,0.6172,0.7896,0.543,0.3834,0.4525,0.7061,0.8334,1.1802,0.0057,1.8181,0.3782,-0.0261,0.4476,0.7481,0.8199,0.6245,-22.4036,1.4542,1.2059,24.1791,?,-38.7825,0.5921,0.7695,39.5996,?,6.3586,4.9026,2.2142,8.5205,0.3139,0.5777,-3.5233,-6.0992,1.5671,0.5446,0.3475,2.4559,0.2966,0.1208,0.6106,-6.202,-10.1573,1,0,0,0.6106,2.8378,4.6476,0.4864,67.5447,-0.4606,0.4366,0.5519,1100,0,0,0,1,DIETRO_PANTALONI
